cell_id,hypothesis_family,feature_family_set,operator_motif,temporal_horizon_class,normalization_scope,residualization_target,turnover_class,regime_fold_target,dry_generated_per_cell,l1_generated_per_cell,l1_strict_replay_per_cell,l1_deep_audit_per_cell,l2_generated_per_cell,l3_generated_per_cell
C0595,H14_open_ast_cem_diversity,P4_taker_flow,TSRankMul,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,low_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0596,H15_placebo_null_adversarial,P8_regime_state,DecayZScore,ensemble_6_12_24_48,cross_symbol_rank,none,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0597,H03_basis_premium_residual,P12_liquidity_flow,SmoothInteraction,H48,cross_symbol_zscore,Core4,lag_stable,F1_high_realized_vol,512,2048,24,3,4096,8192
C0598,H14_open_ast_cem_diversity,P5_basis_premium,TSStdZScore,H6,same_symbol_zscore,Core4,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0599,H13_symbol_tier_relative,P11_volatility_basis,Rank,ensemble_6_12_24_48,cross_symbol_zscore,Core4,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0600,H02_cross_symbol_dispersion_reversal,P1_range_volatility,AddZScore,H72,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0601,H02_cross_symbol_dispersion_reversal,P14_horizon_spread,RegimeMaskNonMay,H12,cross_symbol_zscore,Core4,medium_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0602,H05_volatility_structure_ex_liquidity_mul,P6_funding_observable,SubRank,H24,same_symbol_rank,none,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0603,H15_placebo_null_adversarial,P2_liquidity,AbsZScore,spread_6_vs_24,cross_symbol_rank,none,low_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0604,H08_trade_size_microstructure_lite,P1_range_volatility,WinsorZScore,mixed_6_24,cross_symbol_rank,none,low_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0605,H15_placebo_null_adversarial,P2_liquidity,DecayZScore,H72,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0606,H08_trade_size_microstructure_lite,P3_trade_size,WinsorZScore,mixed_6_24,cross_symbol_zscore,none,medium_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0607,H13_symbol_tier_relative,P6_funding_observable,RollingMaxRank,mixed_12_48,cross_symbol_rank,Core4,medium_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0608,H07_taker_flow_lag_stable,P10_price_liquidity,TSStdZScore,H6,cross_symbol_zscore,FundingCore,low_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0609,H09_trend_reversal_horizon_mix,P5_basis_premium,TSRankMul,ensemble_6_12_24_48,same_symbol_rank,FundingCore,lag_stable,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0610,H12_horizon_ensemble_stability,P5_basis_premium,CrossSymbolRank,H12,same_symbol_rank,FundingCore,low_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0611,H02_cross_symbol_dispersion_reversal,P15_open_ast_diverse,NegRank,H12,cross_symbol_zscore,FundingCore,lag_stable,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0612,H12_horizon_ensemble_stability,P6_funding_observable,MulRankRank,ensemble_6_12_24_48,same_symbol_zscore,none,medium_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0613,H11_regime_conditional_non_may,P10_price_liquidity,MulRankZScore,ensemble_6_12_24_48,same_symbol_rank,Core4,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0614,H12_horizon_ensemble_stability,P11_volatility_basis,SafeDivZScore,H24,same_symbol_rank,FundingCore,medium_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0615,H15_placebo_null_adversarial,P5_basis_premium,CrossSymbolRank,spread_6_vs_24,cross_symbol_rank,FundingCore_and_Core4,lag_stable,F2_low_liquidity,512,2048,24,3,4096,8192
C0616,H01_cross_symbol_relative_strength,P10_price_liquidity,RegimeMaskNonMay,mixed_12_48,same_symbol_rank,FundingCore,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0617,H15_placebo_null_adversarial,P3_trade_size,NegRank,H48,cross_symbol_rank,none,low_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0618,H00_low_turnover_robust,P15_open_ast_diverse,RollingMaxRank,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore_and_Core4,medium_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0619,H15_placebo_null_adversarial,P13_trade_size_volatility,TSStdZScore,mixed_12_48,cross_symbol_zscore,Core4,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0620,H05_volatility_structure_ex_liquidity_mul,P8_regime_state,TSMeanRank,mixed_6_24,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0621,H02_cross_symbol_dispersion_reversal,P1_range_volatility,MulRankZScore,H24,cross_symbol_rank,FundingCore,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0622,H09_trend_reversal_horizon_mix,P7_cross_symbol_relative,RollingMaxRank,H24,cross_symbol_rank,FundingCore_and_Core4,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0623,H06_liquidity_structure_ex_realized_vol_mul,P3_trade_size,HorizonSpread,H48,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0624,H13_symbol_tier_relative,P8_regime_state,MulRankRank,H48,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0625,H04_basis_compression_expansion,P3_trade_size,DecayZScore,H48,same_symbol_zscore,FundingCore,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0626,H14_open_ast_cem_diversity,P2_liquidity,RollingMaxRank,H48,cross_symbol_rank,none,low_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0627,H03_basis_premium_residual,P7_cross_symbol_relative,TSRankMul,H6,same_symbol_rank,FundingCore,lag_stable,F0_calendar_blocks,512,2048,24,3,4096,8192
C0628,H05_volatility_structure_ex_liquidity_mul,P13_trade_size_volatility,NegRank,mixed_6_24,same_symbol_zscore,none,lag_stable,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0629,H02_cross_symbol_dispersion_reversal,P14_horizon_spread,RollingMaxRank,ensemble_6_12_24_48,cross_symbol_zscore,FundingCore,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0630,H03_basis_premium_residual,P6_funding_observable,MulRankZScore,spread_12_vs_48,cross_symbol_zscore,FundingCore_and_Core4,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0631,H14_open_ast_cem_diversity,P5_basis_premium,CrossSymbolRank,H6,same_symbol_zscore,Core4,lag_stable,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0632,H07_taker_flow_lag_stable,P0_price_return,WinsorZScore,H48,cross_symbol_rank,Core4,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0633,H06_liquidity_structure_ex_realized_vol_mul,P3_trade_size,MulRankRank,H24,cross_symbol_zscore,none,lag_stable,F2_low_liquidity,512,2048,24,3,4096,8192
C0634,H02_cross_symbol_dispersion_reversal,P9_price_basis,NegRank,H12,same_symbol_zscore,none,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0635,H12_horizon_ensemble_stability,P8_regime_state,TSStdZScore,ensemble_6_12_24_48,cross_symbol_rank,FundingCore,lag_stable,F0_calendar_blocks,512,2048,24,3,4096,8192
C0636,H11_regime_conditional_non_may,P1_range_volatility,TSStdZScore,H12,same_symbol_zscore,none,low_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0637,H07_taker_flow_lag_stable,P7_cross_symbol_relative,HorizonSpread,H12,cross_symbol_zscore,Core4,lag_stable,F9_liquidity_shock,512,2048,24,3,4096,8192
C0638,H11_regime_conditional_non_may,P3_trade_size,TSStdZScore,ensemble_6_12_24_48,same_symbol_zscore,Core4,low_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0639,H01_cross_symbol_relative_strength,P13_trade_size_volatility,RegimeMaskNonMay,ensemble_6_12_24_48,cross_symbol_rank,FundingCore,lag_stable,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0640,H11_regime_conditional_non_may,P8_regime_state,NegRank,mixed_12_48,cross_symbol_zscore,FundingCore,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0641,H12_horizon_ensemble_stability,P5_basis_premium,WinsorZScore,H24,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0642,H07_taker_flow_lag_stable,P6_funding_observable,SafeDivZScore,ensemble_6_12_24_48,cross_symbol_rank,Core4,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0643,H06_liquidity_structure_ex_realized_vol_mul,P12_liquidity_flow,MulRankZScore,mixed_12_48,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0644,H13_symbol_tier_relative,P3_trade_size,MulRankRank,H72,cross_symbol_rank,none,lag_stable,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0645,H01_cross_symbol_relative_strength,P12_liquidity_flow,MulRankZScore,H12,cross_symbol_zscore,Core4,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0646,H09_trend_reversal_horizon_mix,P3_trade_size,HorizonSpread,H12,cross_symbol_rank,none,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0647,H03_basis_premium_residual,P14_horizon_spread,Rank,H6,cross_symbol_rank,FundingCore,lag_stable,F0_calendar_blocks,512,2048,24,3,4096,8192
C0648,H14_open_ast_cem_diversity,P15_open_ast_diverse,MulRankRank,H12,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0649,H02_cross_symbol_dispersion_reversal,P14_horizon_spread,SafeDivZScore,H12,cross_symbol_zscore,FundingCore_and_Core4,lag_stable,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0650,H00_low_turnover_robust,P8_regime_state,NegRank,spread_6_vs_24,cross_symbol_rank,Core4,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0651,H00_low_turnover_robust,P14_horizon_spread,WinsorZScore,H24,same_symbol_zscore,none,medium_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0652,H06_liquidity_structure_ex_realized_vol_mul,P13_trade_size_volatility,RegimeMaskNonMay,H48,cross_symbol_rank,FundingCore_and_Core4,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0653,H08_trade_size_microstructure_lite,P15_open_ast_diverse,RollingMinRank,mixed_6_24,cross_symbol_zscore,none,low_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0654,H10_range_breakout_failure,P8_regime_state,MulRankZScore,spread_6_vs_24,same_symbol_rank,FundingCore_and_Core4,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0655,H10_range_breakout_failure,P5_basis_premium,SubRank,ensemble_6_12_24_48,cross_symbol_rank,none,lag_stable,F1_high_realized_vol,512,2048,24,3,4096,8192
C0656,H11_regime_conditional_non_may,P9_price_basis,DeltaRank,mixed_12_48,same_symbol_rank,FundingCore_and_Core4,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0657,H11_regime_conditional_non_may,P6_funding_observable,Rank,H6,same_symbol_rank,Core4,lag_stable,F1_high_realized_vol,512,2048,24,3,4096,8192
C0658,H13_symbol_tier_relative,P13_trade_size_volatility,Rank,H6,cross_symbol_rank,Core4,lag_stable,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0659,H12_horizon_ensemble_stability,P12_liquidity_flow,RollingMinRank,mixed_12_48,same_symbol_rank,FundingCore,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0660,H13_symbol_tier_relative,P8_regime_state,MulRankZScore,H6,cross_symbol_zscore,FundingCore_and_Core4,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0661,H06_liquidity_structure_ex_realized_vol_mul,P12_liquidity_flow,ClipRank,H24,cross_symbol_rank,Core4,medium_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0662,H15_placebo_null_adversarial,P10_price_liquidity,SafeDivZScore,mixed_6_24,cross_symbol_zscore,FundingCore,medium_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0663,H10_range_breakout_failure,P6_funding_observable,TSRankMul,H6,same_symbol_zscore,Core4,low_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0664,H00_low_turnover_robust,P15_open_ast_diverse,CrossSymbolRank,spread_6_vs_24,same_symbol_rank,none,medium_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0665,H00_low_turnover_robust,P15_open_ast_diverse,MulRankZScore,H72,same_symbol_zscore,none,low_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0666,H06_liquidity_structure_ex_realized_vol_mul,P1_range_volatility,DecayZScore,spread_6_vs_24,cross_symbol_rank,none,low_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0667,H01_cross_symbol_relative_strength,P11_volatility_basis,SafeDivZScore,ensemble_6_12_24_48,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0668,H08_trade_size_microstructure_lite,P15_open_ast_diverse,HorizonSpread,H12,cross_symbol_rank,none,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C0669,H09_trend_reversal_horizon_mix,P1_range_volatility,TSStdZScore,mixed_12_48,same_symbol_zscore,Core4,lag_stable,F5_funding_neutral,512,2048,24,3,4096,8192
C0670,H12_horizon_ensemble_stability,P14_horizon_spread,DecayZScore,H6,cross_symbol_rank,Core4,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0671,H00_low_turnover_robust,P13_trade_size_volatility,TSStdZScore,spread_12_vs_48,same_symbol_rank,none,lag_stable,F1_high_realized_vol,512,2048,24,3,4096,8192
C0672,H01_cross_symbol_relative_strength,P9_price_basis,TSRankMul,spread_6_vs_24,cross_symbol_zscore,none,lag_stable,F5_funding_neutral,512,2048,24,3,4096,8192
C0673,H06_liquidity_structure_ex_realized_vol_mul,P6_funding_observable,TSStdZScore,ensemble_6_12_24_48,cross_symbol_zscore,none,medium_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0674,H10_range_breakout_failure,P9_price_basis,DeltaRank,spread_6_vs_24,cross_symbol_zscore,Core4,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0675,H11_regime_conditional_non_may,P3_trade_size,ResidualizeVsCore4,spread_6_vs_24,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0676,H07_taker_flow_lag_stable,P1_range_volatility,ZScore,H6,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0677,H09_trend_reversal_horizon_mix,P1_range_volatility,RollingMaxRank,H12,same_symbol_zscore,none,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0678,H04_basis_compression_expansion,P7_cross_symbol_relative,SubRank,H48,same_symbol_zscore,none,low_turnover,F5_funding_neutral,512,2048,24,3,4096,8192
C0679,H06_liquidity_structure_ex_realized_vol_mul,P3_trade_size,RollingMaxRank,H12,same_symbol_rank,Core4,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0680,H01_cross_symbol_relative_strength,P5_basis_premium,WinsorZScore,spread_6_vs_24,cross_symbol_rank,none,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C0681,H09_trend_reversal_horizon_mix,P8_regime_state,ResidualizeVsFundingCore,mixed_6_24,same_symbol_rank,none,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0682,H10_range_breakout_failure,P4_taker_flow,TSMeanRank,ensemble_6_12_24_48,cross_symbol_rank,none,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0683,H01_cross_symbol_relative_strength,P6_funding_observable,WinsorZScore,H48,cross_symbol_zscore,FundingCore,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0684,H01_cross_symbol_relative_strength,P14_horizon_spread,ResidualizeVsFundingCore,spread_6_vs_24,cross_symbol_rank,FundingCore,lag_stable,F1_high_realized_vol,512,2048,24,3,4096,8192
C0685,H04_basis_compression_expansion,P11_volatility_basis,HorizonSpread,H48,same_symbol_rank,Core4,low_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0686,H10_range_breakout_failure,P13_trade_size_volatility,HorizonSpread,H24,same_symbol_rank,FundingCore_and_Core4,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0687,H07_taker_flow_lag_stable,P6_funding_observable,WinsorZScore,H72,cross_symbol_rank,none,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0688,H11_regime_conditional_non_may,P10_price_liquidity,Rank,H24,same_symbol_rank,none,lag_stable,F2_low_liquidity,512,2048,24,3,4096,8192
C0689,H13_symbol_tier_relative,P10_price_liquidity,SubRank,spread_12_vs_48,same_symbol_rank,Core4,low_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0690,H04_basis_compression_expansion,P4_taker_flow,RegimeMaskNonMay,H24,cross_symbol_rank,Core4,lag_stable,F9_liquidity_shock,512,2048,24,3,4096,8192
C0691,H05_volatility_structure_ex_liquidity_mul,P0_price_return,TSRankMul,mixed_6_24,same_symbol_rank,Core4,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0692,H07_taker_flow_lag_stable,P8_regime_state,RegimeMaskNonMay,mixed_12_48,same_symbol_zscore,none,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0693,H01_cross_symbol_relative_strength,P13_trade_size_volatility,ZScore,spread_6_vs_24,same_symbol_zscore,Core4,lag_stable,F0_calendar_blocks,512,2048,24,3,4096,8192
C0694,H00_low_turnover_robust,P5_basis_premium,RollingMinRank,ensemble_6_12_24_48,cross_symbol_zscore,Core4,lag_stable,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0695,H10_range_breakout_failure,P9_price_basis,HorizonSpread,spread_6_vs_24,cross_symbol_zscore,Core4,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0696,H12_horizon_ensemble_stability,P15_open_ast_diverse,TSRankMul,ensemble_6_12_24_48,same_symbol_rank,FundingCore,lag_stable,F9_liquidity_shock,512,2048,24,3,4096,8192
C0697,H11_regime_conditional_non_may,P12_liquidity_flow,TSRankMul,H48,same_symbol_rank,FundingCore,lag_stable,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0698,H11_regime_conditional_non_may,P3_trade_size,ZScore,H24,cross_symbol_zscore,FundingCore,lag_stable,F5_funding_neutral,512,2048,24,3,4096,8192
C0699,H02_cross_symbol_dispersion_reversal,P10_price_liquidity,RollingMinRank,mixed_6_24,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0700,H14_open_ast_cem_diversity,P0_price_return,MulRankZScore,mixed_6_24,same_symbol_rank,none,lag_stable,F9_liquidity_shock,512,2048,24,3,4096,8192
C0701,H06_liquidity_structure_ex_realized_vol_mul,P15_open_ast_diverse,TSStdZScore,H72,cross_symbol_rank,FundingCore,low_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0702,H15_placebo_null_adversarial,P3_trade_size,AddZScore,spread_12_vs_48,cross_symbol_zscore,none,medium_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0703,H14_open_ast_cem_diversity,P2_liquidity,DecayZScore,H48,cross_symbol_zscore,FundingCore,lag_stable,F9_liquidity_shock,512,2048,24,3,4096,8192
C0704,H02_cross_symbol_dispersion_reversal,P9_price_basis,DecayZScore,H12,cross_symbol_rank,Core4,lag_stable,F9_liquidity_shock,512,2048,24,3,4096,8192
C0705,H03_basis_premium_residual,P0_price_return,NegRank,ensemble_6_12_24_48,same_symbol_zscore,FundingCore_and_Core4,medium_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0706,H04_basis_compression_expansion,P1_range_volatility,DecayZScore,mixed_12_48,same_symbol_zscore,FundingCore,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0707,H00_low_turnover_robust,P3_trade_size,ResidualizeVsCore4,H48,same_symbol_rank,none,lag_stable,F1_high_realized_vol,512,2048,24,3,4096,8192
C0708,H05_volatility_structure_ex_liquidity_mul,P14_horizon_spread,RegimeMaskNonMay,H12,same_symbol_zscore,none,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0709,H05_volatility_structure_ex_liquidity_mul,P10_price_liquidity,DeltaRank,spread_6_vs_24,same_symbol_zscore,Core4,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0710,H12_horizon_ensemble_stability,P7_cross_symbol_relative,CrossSymbolRank,H72,cross_symbol_rank,none,lag_stable,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0711,H12_horizon_ensemble_stability,P11_volatility_basis,MulRankZScore,H12,cross_symbol_rank,Core4,low_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0712,H06_liquidity_structure_ex_realized_vol_mul,P15_open_ast_diverse,HorizonSpread,H6,cross_symbol_zscore,FundingCore_and_Core4,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0713,H00_low_turnover_robust,P6_funding_observable,AbsZScore,H12,cross_symbol_zscore,Core4,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0714,H12_horizon_ensemble_stability,P14_horizon_spread,ResidualizeVsFundingCore,H6,cross_symbol_rank,FundingCore_and_Core4,lag_stable,F10_volatility_compression,512,2048,24,3,4096,8192
C0715,H14_open_ast_cem_diversity,P13_trade_size_volatility,TSRankMul,H24,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0716,H13_symbol_tier_relative,P6_funding_observable,AddZScore,H72,cross_symbol_rank,Core4,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0717,H11_regime_conditional_non_may,P15_open_ast_diverse,SmoothInteraction,H24,cross_symbol_zscore,FundingCore_and_Core4,medium_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0718,H02_cross_symbol_dispersion_reversal,P2_liquidity,AddZScore,spread_12_vs_48,same_symbol_zscore,FundingCore_and_Core4,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0719,H03_basis_premium_residual,P8_regime_state,MulRankRank,H6,cross_symbol_zscore,FundingCore,lag_stable,F5_funding_neutral,512,2048,24,3,4096,8192
C0720,H14_open_ast_cem_diversity,P11_volatility_basis,TSMeanRank,spread_12_vs_48,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0721,H08_trade_size_microstructure_lite,P12_liquidity_flow,ClipRank,mixed_12_48,cross_symbol_zscore,FundingCore,medium_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0722,H09_trend_reversal_horizon_mix,P3_trade_size,NegRank,mixed_6_24,same_symbol_rank,FundingCore_and_Core4,medium_turnover,F1_high_realized_vol,512,2048,24,3,4096,8192
C0723,H06_liquidity_structure_ex_realized_vol_mul,P10_price_liquidity,TSRankMul,H6,cross_symbol_rank,Core4,medium_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0724,H12_horizon_ensemble_stability,P0_price_return,SafeDivZScore,H24,same_symbol_rank,FundingCore,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0725,H07_taker_flow_lag_stable,P2_liquidity,ClipRank,H12,same_symbol_rank,none,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0726,H11_regime_conditional_non_may,P9_price_basis,NegRank,H48,cross_symbol_rank,none,lag_stable,F7_trend_reversal,512,2048,24,3,4096,8192
C0727,H11_regime_conditional_non_may,P4_taker_flow,MulRankZScore,ensemble_6_12_24_48,cross_symbol_rank,FundingCore_and_Core4,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0728,H02_cross_symbol_dispersion_reversal,P2_liquidity,TSStdZScore,H24,cross_symbol_rank,FundingCore,lag_stable,F5_funding_neutral,512,2048,24,3,4096,8192
C0729,H04_basis_compression_expansion,P6_funding_observable,ResidualizeVsFundingCore,H12,same_symbol_rank,Core4,medium_turnover,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0730,H15_placebo_null_adversarial,P10_price_liquidity,ResidualizeVsCore4,spread_12_vs_48,cross_symbol_zscore,FundingCore_and_Core4,lag_stable,F11_cross_symbol_crowding,512,2048,24,3,4096,8192
C0731,H05_volatility_structure_ex_liquidity_mul,P9_price_basis,NegRank,mixed_12_48,cross_symbol_zscore,FundingCore,medium_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0732,H03_basis_premium_residual,P4_taker_flow,ClipRank,H48,cross_symbol_rank,none,low_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0733,H10_range_breakout_failure,P10_price_liquidity,MulRankRank,H72,cross_symbol_zscore,none,medium_turnover,F9_liquidity_shock,512,2048,24,3,4096,8192
C0734,H02_cross_symbol_dispersion_reversal,P8_regime_state,RollingMinRank,H72,same_symbol_zscore,FundingCore_and_Core4,low_turnover,F4_basis_dislocation,512,2048,24,3,4096,8192
C0735,H14_open_ast_cem_diversity,P11_volatility_basis,SubRank,H6,same_symbol_zscore,FundingCore,low_turnover,F6_cross_symbol_dispersion,512,2048,24,3,4096,8192
C0736,H04_basis_compression_expansion,P2_liquidity,RollingMaxRank,H12,cross_symbol_rank,none,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0737,H00_low_turnover_robust,P10_price_liquidity,ClipRank,spread_12_vs_48,cross_symbol_zscore,Core4,medium_turnover,F2_low_liquidity,512,2048,24,3,4096,8192
C0738,H12_horizon_ensemble_stability,P13_trade_size_volatility,ZScore,H6,cross_symbol_zscore,FundingCore,medium_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
C0739,H05_volatility_structure_ex_liquidity_mul,P14_horizon_spread,ResidualizeVsFundingCore,H72,cross_symbol_rank,Core4,medium_turnover,F3_high_liquidity_high_vol,512,2048,24,3,4096,8192
C0740,H10_range_breakout_failure,P7_cross_symbol_relative,RollingMinRank,H48,cross_symbol_zscore,FundingCore,medium_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0741,H11_regime_conditional_non_may,P3_trade_size,DeltaRank,spread_12_vs_48,cross_symbol_rank,FundingCore,low_turnover,F8_low_vol_high_liquidity,512,2048,24,3,4096,8192
C0742,H15_placebo_null_adversarial,P5_basis_premium,SmoothInteraction,H12,cross_symbol_zscore,FundingCore_and_Core4,medium_turnover,F0_calendar_blocks,512,2048,24,3,4096,8192
C0743,H03_basis_premium_residual,P7_cross_symbol_relative,ResidualizeVsFundingCore,H24,cross_symbol_zscore,FundingCore_and_Core4,medium_turnover,F10_volatility_compression,512,2048,24,3,4096,8192
C0744,H14_open_ast_cem_diversity,P14_horizon_spread,Rank,H72,cross_symbol_zscore,FundingCore_and_Core4,low_turnover,F7_trend_reversal,512,2048,24,3,4096,8192
