candidate_id,expression,family,field_families,expression_key,skeleton_key,production_key,operator_signature,horizon_signature
crypto_fg2_24d91849ea3290be,"Add(ZScore(Delta(open_interest_last,48)),ZScore(Delta(index_close,720)))",oi_price_interaction,open_interest|price,expr-5aed49216712fff5,skeleton-2e3fa7ca15d43f41,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::48|720,Add|Delta|ZScore,48|720
crypto_fg2_608dd2a9d0eb56e1,"Sub(ZScore(Mean(open_interest_mean,96)),Rank(Mean(index_close,96)))",oi_price_interaction,open_interest|price,expr-97111e72ad594c97,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::96,Mean|Rank|Sub|ZScore,96
crypto_fg2_4e2e9be2fdbb5b81,"Mul(Sign(Delta(open_interest_value_mean,48)),Rank(Mean(mark_close,8)))",oi_price_interaction,open_interest|price,expr-751e5290480d6faf,skeleton-7470f7edcb033b50,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|48,Delta|Mean|Mul|Rank|Sign,8|48
crypto_fg2_6686a04f7f9f6d67,"Mul(ZScore(Mean(top_long_short_account_ratio_last,24)),Neg(ZScore(Delta(index_close,8))))",positioning_reversal,positioning|price,expr-a9702c57195f9b36,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|24,Delta|Mean|Mul|Neg|ZScore,8|24
crypto_fg2_672802863570170b,"Mul(Sign(Delta(trade_quote_volume,24)),Abs(ZScore(Delta(mark_low,48))))",liquidity_volatility_guarded,liquidity|volatility,expr-6477fc5909e67497,skeleton-2d041ee3f5fce6d3,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::24|48,Abs|Delta|Mul|Sign|ZScore,24|48
crypto_fg2_9e8c231f47e8bd57,"Mul(Sign(Delta(open_interest_last,48)),Rank(Mean(index_close,48)))",oi_price_interaction,open_interest|price,expr-2c340d2e4654085a,skeleton-7470f7edcb033b50,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::48,Delta|Mean|Mul|Rank|Sign,48
crypto_fg2_df4313a4043dbf57,"Sub(ZScore(Mean(premium_close_bps,24)),ZScore(Mean(funding_rate,24)))",basis_funding_crowding,basis|funding,expr-573aeea755d90f44,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::24,Mean|Sub|ZScore,24
crypto_fg2_db6b866ff90821e5,"Add(Rank(Delta(trade_close,4)),Neg(Rank(Delta(trade_high,72))))",price_volatility_structure,price|volatility,expr-3fc2f38d8c699df6,skeleton-946bd1f4dcc39091,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::4|72,Add|Delta|Neg|Rank,4|72
crypto_fg2_b9dc346a48b5f05a,"Sub(ZScore(Mean(trade_quote_volume,504)),Rank(Mean(trade_low,720)))",liquidity_volatility_guarded,liquidity|volatility,expr-47ff2b64d52b112c,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::504|720,Mean|Rank|Sub|ZScore,504|720
crypto_fg2_8a2ed4787784aaf6,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,96)),Rank(Mean(trade_quote_volume,504)))",taker_flow_state,liquidity|taker_ratio,expr-2a51fe5f72d53c2e,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::96|504,Mean|Mul|Rank|ZScore,96|504
crypto_fg2_98a7528e0d6e9f29,"Mul(Rank(Mean(trade_quote_volume,48)),ZScore(Delta(trade_low,8)))",liquidity_volatility_guarded,liquidity|volatility,expr-a982c4423cb95811,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::8|48,Delta|Mean|Mul|Rank|ZScore,8|48
crypto_fg2_0969c3e113e4c978,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_last,336)),ZScore(Delta(trade_quote_volume,4)))",taker_flow_state,liquidity|taker_ratio,expr-b3b8486956450821,skeleton-73a7996ef6b73def,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::4|336,Delta|Mul|Sign|ZScore,4|336
crypto_fg2_023780074e61c2b2,"Mul(ZScore(Delta(open_interest_last,720)),ZScore(Delta(mark_close,336)))",oi_price_interaction,open_interest|price,expr-2a44658e12ec2100,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::336|720,Delta|Mul|ZScore,336|720
crypto_fg2_a37a000d23ddee11,"Mul(Sign(Delta(global_long_short_account_ratio_mean,8)),Neg(ZScore(Delta(trade_close,96))))",positioning_reversal,positioning|price,expr-4d947c11db8b74c7,skeleton-47a54e07b92e8874,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|96,Delta|Mul|Neg|Sign|ZScore,8|96
crypto_fg2_aeacb50df790b28a,"Mul(Sign(Delta(open_interest_value_last,96)),Rank(Mean(mark_close,168)))",oi_price_interaction,open_interest|price,expr-7f6afe77c460a5bd,skeleton-7470f7edcb033b50,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::96|168,Delta|Mean|Mul|Rank|Sign,96|168
crypto_fg2_154f20c9bdf0333f,"Mul(ZScore(Mean(top_long_short_account_ratio_mean,168)),Neg(ZScore(Delta(mark_close,8))))",positioning_reversal,positioning|price,expr-dbec759d7909e474,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|168,Delta|Mean|Mul|Neg|ZScore,8|168
crypto_fg2_b34f67d1b88e55c5,"Sub(Abs(ZScore(Mean(premium_close_bps,168))),Abs(ZScore(Mean(funding_rate,4))))",basis_funding_crowding,basis|funding,expr-cb6046e97fd2d86f,skeleton-746e1c41665c2005,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::4|168,Abs|Mean|Sub|ZScore,4|168
crypto_fg2_20b81d98a05022fc,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_mean,96)),ZScore(Delta(taker_buy_quote_volume,720)))",taker_flow_state,liquidity|taker_ratio,expr-3632ba5964f21329,skeleton-f0d571410f34225a,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::96|720,Delta|Rank|Sub|ZScore,96|720
crypto_fg2_1918eec1568d9a74,"Add(Rank(Delta(mark_index_basis_bps,12)),ZScore(Mean(funding_rate,96)))",basis_funding_crowding,basis|funding,expr-f88a9108a152a401,skeleton-3b738ce4415cf9b3,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::12|96,Add|Delta|Mean|Rank|ZScore,12|96
crypto_fg2_a39ad2bf1b896e43,"Mul(Sign(Delta(open_interest_value_last,96)),Rank(Mean(mark_close,8)))",oi_price_interaction,open_interest|price,expr-2da747cfde03f479,skeleton-7470f7edcb033b50,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|96,Delta|Mean|Mul|Rank|Sign,8|96
crypto_fg2_accca830fcd2c201,"Mul(Rank(Mean(open_interest_value_last,12)),ZScore(Delta(mark_close,8)))",oi_price_interaction,open_interest|price,expr-241b3d400bd0db7b,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|12,Delta|Mean|Mul|Rank|ZScore,8|12
crypto_fg2_1cc66460084ee0d3,"Mul(ZScore(mark_trade_basis_bps),ZScore(Mean(funding_rate,24)))",basis_funding_crowding,basis|funding,expr-b3980fbd7cef3a26,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::24,Mean|Mul|ZScore,24
crypto_fg2_aef1e665d236335d,"Mul(Sign(Delta(index_close,504)),Abs(ZScore(Mean(trade_low,504))))",price_volatility_structure,price|volatility,expr-bbdd090e9ede2a2b,skeleton-118c1f2487c7c606,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::504,Abs|Delta|Mean|Mul|Sign|ZScore,504
crypto_fg2_dfde7cd54ae7ab36,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,24)),Rank(Mean(trade_volume,168)))",taker_flow_state,liquidity|taker_ratio,expr-bffbcedfc2d3029b,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::24|168,Mean|Mul|Rank|ZScore,24|168
crypto_fg2_7bb7b1e944fe0dc1,"Mul(Sign(Delta(premium_close,8)),ZScore(Mean(funding_rate,72)))",basis_funding_crowding,basis|funding,expr-d240590e71c1cbcb,skeleton-d90c18cb1efbbe79,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::8|72,Delta|Mean|Mul|Sign|ZScore,8|72
crypto_fg2_e92d30b77f960c17,"Sub(ZScore(Mean(open_interest_mean,168)),Rank(Mean(trade_close,24)))",oi_price_interaction,open_interest|price,expr-81bb675e217b35d4,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|168,Mean|Rank|Sub|ZScore,24|168
crypto_fg2_8b9d9d8fac997528,"Add(ZScore(Delta(open_interest_last,12)),ZScore(Delta(index_close,336)))",oi_price_interaction,open_interest|price,expr-2ce33ca545c7b97f,skeleton-2e3fa7ca15d43f41,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::12|336,Add|Delta|ZScore,12|336
crypto_fg2_5941d504c03b14b7,"Sub(Abs(ZScore(Delta(trade_quote_volume,720))),Abs(ZScore(Delta(trade_high,8))))",liquidity_volatility_guarded,liquidity|volatility,expr-17d52d65283748b7,skeleton-df45a983764233a6,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::8|720,Abs|Delta|Sub|ZScore,8|720
crypto_fg2_3913e55a61871a21,"Mul(Sign(Delta(mark_index_basis_bps,48)),ZScore(Mean(funding_rate,4)))",basis_funding_crowding,basis|funding,expr-fc046da8ab7a529a,skeleton-d90c18cb1efbbe79,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::4|48,Delta|Mean|Mul|Sign|ZScore,4|48
crypto_fg2_1a17f89fcfeb9344,"Mul(ZScore(Delta(open_interest_value_mean,8)),ZScore(Delta(trade_close,720)))",oi_price_interaction,open_interest|price,expr-9b8c6bf7af047655,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|720,Delta|Mul|ZScore,8|720
crypto_fg2_2e999d244d9ad047,"Mul(Rank(Mean(premium_close,12)),Sign(Delta(funding_rate,336)))",basis_funding_crowding,basis|funding,expr-978b6f7e391eb1de,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::12|336,Delta|Mean|Mul|Rank|Sign,12|336
crypto_fg2_1cbbd86a351551e5,"Mul(Rank(Mean(premium_close_bps,8)),Sign(Delta(funding_rate,336)))",basis_funding_crowding,basis|funding,expr-310abcfb26ac0d71,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::8|336,Delta|Mean|Mul|Rank|Sign,8|336
crypto_fg2_8ff0c4489debc316,"Mul(ZScore(Delta(open_interest_value_last,12)),ZScore(Delta(mark_close,336)))",oi_price_interaction,open_interest|price,expr-7fd954594625308e,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::12|336,Delta|Mul|ZScore,12|336
crypto_fg2_7e144512666bee05,"Mul(Rank(Mean(open_interest_value_last,96)),ZScore(Delta(trade_close,504)))",oi_price_interaction,open_interest|price,expr-d0126116d8d151e6,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::96|504,Delta|Mean|Mul|Rank|ZScore,96|504
crypto_fg2_f507b6b7596fe279,"Mul(ZScore(Mean(top_long_short_account_ratio_mean,24)),Neg(ZScore(Delta(index_close,504))))",positioning_reversal,positioning|price,expr-8f4a7a723a821bcc,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::24|504,Delta|Mean|Mul|Neg|ZScore,24|504
crypto_fg2_85374a903a675860,"Sub(Abs(ZScore(Mean(mark_index_basis_bps,168))),Abs(ZScore(Mean(funding_rate,8))))",basis_funding_crowding,basis|funding,expr-c3fab386c70d1859,skeleton-746e1c41665c2005,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::8|168,Abs|Mean|Sub|ZScore,8|168
crypto_fg2_bcecb45d68cacd52,"Add(ZScore(Delta(global_long_short_account_ratio_last,336)),Neg(Rank(Delta(index_close,48))))",positioning_reversal,positioning|price,expr-fe66700d08a93b8a,skeleton-ae37e2737f6e97ed,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::48|336,Add|Delta|Neg|Rank|ZScore,48|336
crypto_fg2_ed62c88d71544fec,"Sub(ZScore(Mean(open_interest_value_last,12)),Rank(Mean(trade_close,8)))",oi_price_interaction,open_interest|price,expr-5fd900b0f92c4bab,skeleton-d6390c39a14fbd38,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::8|12,Mean|Rank|Sub|ZScore,8|12
crypto_fg2_99c291d4fd758d66,"Sub(Rank(Mean(global_long_short_account_ratio_last,8)),Rank(Mean(trade_close,336)))",positioning_reversal,positioning|price,expr-dccdd99a10cb582b,skeleton-612ffe194eccb811,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::8|336,Mean|Rank|Sub,8|336
crypto_fg2_dd1501fef6c038c2,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,12)),Rank(Mean(trade_volume,24)))",taker_flow_state,liquidity|taker_ratio,expr-cb1e0bab61639d05,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::12|24,Mean|Mul|Rank|ZScore,12|24
crypto_fg2_d37df1f2067762c1,"Sub(Rank(Mean(top_long_short_position_ratio_mean,96)),Rank(Mean(index_close,96)))",positioning_reversal,positioning|price,expr-ad90fb13884379f3,skeleton-612ffe194eccb811,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::96,Mean|Rank|Sub,96
crypto_fg2_e575b4bdef101bf1,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_last,48)),Rank(Mean(trade_volume,12)))",taker_flow_state,liquidity|taker_ratio,expr-9fdadf6b35392778,skeleton-69639e4aa99637a2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::12|48,Add|Delta|Mean|Rank|ZScore,12|48
crypto_fg2_d21f99f5568b6dc2,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_last,168)),ZScore(Delta(trade_volume,48)))",taker_flow_state,liquidity|taker_ratio,expr-b339cda6f3d41a22,skeleton-73a7996ef6b73def,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::48|168,Delta|Mul|Sign|ZScore,48|168
crypto_fg2_47a15249bf64e447,"Add(ZScore(Delta(open_interest_mean,96)),ZScore(Delta(mark_close,720)))",oi_price_interaction,open_interest|price,expr-0b4757e6139b0f37,skeleton-2e3fa7ca15d43f41,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::96|720,Add|Delta|ZScore,96|720
crypto_fg2_d7d410c7cfa1986d,"Mul(ZScore(Mean(global_long_short_account_ratio_last,168)),Neg(ZScore(Delta(index_close,504))))",positioning_reversal,positioning|price,expr-49e11cc1187f4fe0,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::168|504,Delta|Mean|Mul|Neg|ZScore,168|504
crypto_fg2_f06896803dec2714,"Mul(Sign(Delta(top_long_short_position_ratio_mean,48)),Neg(ZScore(Delta(mark_close,72))))",positioning_reversal,positioning|price,expr-9cb819c99c13b5a7,skeleton-47a54e07b92e8874,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::48|72,Delta|Mul|Neg|Sign|ZScore,48|72
crypto_fg2_61067b07a782754f,"Mul(Sign(Delta(trade_volume,8)),Abs(ZScore(Delta(trade_high,24))))",liquidity_volatility_guarded,liquidity|volatility,expr-c2e186844979ce5b,skeleton-2d041ee3f5fce6d3,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::8|24,Abs|Delta|Mul|Sign|ZScore,8|24
crypto_fg2_51f365e735a654ed,"Mul(Rank(Mean(open_interest_value_last,720)),ZScore(Delta(index_close,4)))",oi_price_interaction,open_interest|price,expr-19bfe623657ab0ed,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::4|720,Delta|Mean|Mul|Rank|ZScore,4|720
crypto_fg2_af6e01ed738dc6a3,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_last,8)),ZScore(Delta(trade_count,4)))",taker_flow_state,liquidity|taker_ratio,expr-7358fb711d8d9acf,skeleton-f0d571410f34225a,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::4|8,Delta|Rank|Sub|ZScore,4|8
crypto_fg2_8867dc091e577d3d,"Add(ZScore(Delta(global_long_short_account_ratio_mean,96)),Neg(Rank(Delta(trade_close,96))))",positioning_reversal,positioning|price,expr-3c17606a9a777fa4,skeleton-ae37e2737f6e97ed,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::96,Add|Delta|Neg|Rank|ZScore,96
crypto_fg2_8a82c9f5b5e56451,"Sub(Abs(ZScore(Mean(mark_index_basis_bps,72))),Abs(ZScore(Mean(funding_rate,168))))",basis_funding_crowding,basis|funding,expr-492deda662e9d80b,skeleton-746e1c41665c2005,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::72|168,Abs|Mean|Sub|ZScore,72|168
crypto_fg2_ec958813b18929d3,"Add(Rank(Delta(premium_close,48)),ZScore(Mean(funding_rate,336)))",basis_funding_crowding,basis|funding,expr-0f6d585e19079ad7,skeleton-3b738ce4415cf9b3,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::48|336,Add|Delta|Mean|Rank|ZScore,48|336
crypto_fg2_aa4b5a274fb9253b,"Mul(ZScore(Delta(open_interest_value_last,72)),ZScore(Delta(trade_close,12)))",oi_price_interaction,open_interest|price,expr-b0a491d82454511f,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::12|72,Delta|Mul|ZScore,12|72
crypto_fg2_6601003ad6576a70,"Add(ZScore(Delta(open_interest_value_mean,504)),ZScore(Delta(index_close,720)))",oi_price_interaction,open_interest|price,expr-8570321d4095b20d,skeleton-2e3fa7ca15d43f41,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::504|720,Add|Delta|ZScore,504|720
crypto_fg2_603adc196300998d,"Add(Rank(Delta(mark_close,720)),Neg(Rank(Delta(trade_high,12))))",price_volatility_structure,price|volatility,expr-49bdd8e3cfe13cb5,skeleton-946bd1f4dcc39091,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::12|720,Add|Delta|Neg|Rank,12|720
crypto_fg2_2ff9ab426a850085,"Mul(ZScore(Delta(open_interest_value_last,72)),ZScore(Delta(index_close,168)))",oi_price_interaction,open_interest|price,expr-7e6ec23664673485,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::72|168,Delta|Mul|ZScore,72|168
crypto_fg2_0e5e40b15e12cc82,"Sub(ZScore(Mean(global_long_short_account_ratio_last,96)),ZScore(Mean(global_long_short_account_ratio_last,168)))",positioning_reversal,positioning|price,expr-9b8d04f00372ad8d,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::96|168,Mean|Sub|ZScore,96|168
crypto_fg2_683525f816062912,"Add(Rank(Delta(trade_close,48)),Neg(Rank(Delta(mark_high,720))))",price_volatility_structure,price|volatility,expr-70559ca0565e1682,skeleton-946bd1f4dcc39091,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::48|720,Add|Delta|Neg|Rank,48|720
crypto_fg2_9b025f82956e624f,"Mul(Rank(Mean(trade_close,72)),Sign(Delta(mark_low,168)))",price_volatility_structure,price|volatility,expr-6bcdf788e847c6c7,skeleton-4c1e1eff7eb11f45,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::72|168,Delta|Mean|Mul|Rank|Sign,72|168
crypto_fg2_57adc75b774dcf25,"Add(ZScore(Delta(top_long_short_account_ratio_mean,12)),Neg(Rank(Delta(trade_close,4))))",positioning_reversal,positioning|price,expr-5cbf29844906bb42,skeleton-ae37e2737f6e97ed,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::4|12,Add|Delta|Neg|Rank|ZScore,4|12
crypto_fg2_d6fefcbfe534aea0,"Add(Rank(Delta(mark_close,4)),Neg(Rank(Delta(trade_low,720))))",price_volatility_structure,price|volatility,expr-1f1e559eb53ae80e,skeleton-946bd1f4dcc39091,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::4|720,Add|Delta|Neg|Rank,4|720
crypto_fg2_c51f0ef4a0bfcc54,"Mul(Sign(Delta(trade_volume,336)),Abs(ZScore(Delta(trade_high,4))))",liquidity_volatility_guarded,liquidity|volatility,expr-3cf46b0f18c46ddd,skeleton-2d041ee3f5fce6d3,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::4|336,Abs|Delta|Mul|Sign|ZScore,4|336
crypto_fg2_36187023c64a2699,"Sub(Abs(ZScore(Delta(trade_close,48))),Rank(Mean(trade_low,168)))",price_volatility_structure,price|volatility,expr-4082b3fbdae6e17f,skeleton-131162e8b64c3fa4,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::48|168,Abs|Delta|Mean|Rank|Sub|ZScore,48|168
crypto_fg2_1f86385227af7ca7,"Sub(Abs(ZScore(Mean(premium_close,336))),Abs(ZScore(Mean(funding_rate,72))))",basis_funding_crowding,basis|funding,expr-8521ba65f85919bb,skeleton-746e1c41665c2005,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::72|336,Abs|Mean|Sub|ZScore,72|336
crypto_fg2_de8aa366595f97b7,"Add(Rank(Delta(mark_trade_basis_bps,720)),ZScore(Mean(funding_rate,48)))",basis_funding_crowding,basis|funding,expr-7b6a0848edac1cb4,skeleton-3b738ce4415cf9b3,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::48|720,Add|Delta|Mean|Rank|ZScore,48|720
crypto_fg2_0bf4fcd5f877fdbd,"Add(Rank(Delta(mark_close,72)),Neg(Rank(Delta(mark_low,4))))",price_volatility_structure,price|volatility,expr-f0944782b2b690e2,skeleton-946bd1f4dcc39091,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::4|72,Add|Delta|Neg|Rank,4|72
crypto_fg2_ddcb3984dde69045,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_mean,4)),ZScore(Delta(trade_quote_volume,72)))",taker_flow_state,liquidity|taker_ratio,expr-2570bd04a1034dc9,skeleton-f0d571410f34225a,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::4|72,Delta|Rank|Sub|ZScore,4|72
crypto_fg2_4ffb2213572d5e13,"Add(ZScore(Delta(open_interest_mean,504)),ZScore(Delta(index_close,504)))",oi_price_interaction,open_interest|price,expr-c91f3bd5fedd1260,skeleton-2e3fa7ca15d43f41,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::504,Add|Delta|ZScore,504
crypto_fg2_daca634029634ace,"Mul(Sign(Delta(top_long_short_position_ratio_mean,12)),Neg(ZScore(Delta(trade_close,504))))",positioning_reversal,positioning|price,expr-e55cce991599e5ad,skeleton-47a54e07b92e8874,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::12|504,Delta|Mul|Neg|Sign|ZScore,12|504
