source_run,source_stage,candidate_id,arm,family,object_type,signal_mode,expression,expr_hash,horizon,operator_signature,field_signature,field_family_signature,formula_depth,selected_for_replay,preselection_pass,candidate_decision,reject_reasons,research_candidate_label,near_miss_label,clue_label,placebo_like,policy_training_eligible,raw_validation,raw_recent,residual_funding_validation,residual_funding_recent,residual_core4_recent,cost20_validation,cost20_recent,lag1_validation,lag1_recent,n_validation,n_recent,gross_exposure_validation,gross_exposure_recent,funding_beta_recent,core4_beta_recent,coverage_fail,activity_fail,raw_validation_fail,raw_recent_fail,residual_funding_validation_fail,residual_funding_recent_fail,residual_core4_recent_fail,cost20_validation_fail,cost20_recent_fail,lag1_validation_fail,lag1_recent_fail,funding_beta_fail,core4_beta_fail,may_raw_severe_fail_stress_only,may_residual_funding_negative_stress_only,may_policy_training_allowed,non_may_fail_count
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_062,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(abs_ret_1),ZScore(realized_vol_6))",1d14d3607e0cdaa7,6,Mul;ZScore,abs_ret_1;realized_vol_6;ret_1,price;volatility,2,False,,,,False,False,False,False,True,-2.0,-2.0,-0.2739385170406128,-1.1360849517599831,-1.141808632939019,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_090,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(realized_vol_6),ZScore(abs_ret_1))",05940716a5d0a8fe,6,Mul;ZScore,abs_ret_1;realized_vol_6;ret_1,price;volatility,2,False,,,,False,False,False,False,True,-2.0,-2.0,-0.2739385170406128,-1.1360849517599831,-1.141808632939019,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i3_placebo_random_057,I3_placebo_random,placebo_random,placebo,row_shuffle,Rank(hl_range),523160b5ada94d80,12,Rank;row_shuffle,hl_range,volatility,1,False,,,,False,False,False,True,False,-2.0,-2.0,-0.9046859484297214,-0.8032633744167625,-0.8024688334842656,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_036,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(taker_imbalance),Rank(quote_asset_volume))",2ff367f7927236aa,6,Mul;Rank,quote_asset_volume;taker_imbalance;volume,flow;liquidity,2,False,,,,False,False,False,False,True,-2.0,-2.0,-1.0171964646425309,-0.797830116664614,-0.7807886151635715,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_098,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(quote_asset_volume),Rank(taker_buy_ratio))",3690b4a49f7e2249,6,Mul;Rank,quote_asset_volume;taker_buy_ratio;volume,flow;liquidity,2,False,,,,False,False,False,False,True,-2.0,-2.0,-1.0171964646425309,-0.797830116664614,-0.7807886151635715,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i0_basis_premium_221,I0_basis_premium,basis_premium,generated_candidate,original,"Mul(ZScore(ret_6),ZScore(realized_vol_12))",5f8083650b73566f,12,Mul;ZScore,realized_vol_12;ret_6,price;volatility,2,False,,,,False,False,False,False,True,-1.5881238255613497,-2.0,-0.3945723884758043,-1.3673731835867375,-1.3579635966587975,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_237,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(ret_6),ZScore(realized_vol_12))",5f8083650b73566f,12,Mul;ZScore,realized_vol_12;ret_6,price;volatility,2,False,,,,False,False,False,False,True,-1.5881238255613497,-2.0,-0.3945723884758043,-1.3673731835867375,-1.3579635966587975,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_037,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(hl_range),ZScore(realized_vol_12))",14bfe2afe0f0f34d,12,Mul;ZScore,hl_range;realized_vol_12,volatility,2,False,,,,False,False,False,False,True,-0.4339296551579286,-2.0,-0.3571398558689347,-2.0,-2.0,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_115,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(realized_vol_12),ZScore(hl_range))",7fba75bf7be06564,12,Mul;ZScore,hl_range;realized_vol_12,volatility,2,False,,,,False,False,False,False,True,-0.4339296551579286,-2.0,-0.3571398558689347,-2.0,-2.0,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i3_placebo_random_133,I3_placebo_random,placebo_random,placebo,row_shuffle,Rank(avg_trade_size_quote),e5f36ded98b55cd2,12,Rank;row_shuffle,avg_trade_size_quote,liquidity,1,False,,,,False,False,False,True,False,-2.0,-2.0,-1.2601047558047282,-0.7116332960869214,-0.7191909858774995,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i0_basis_premium_112,I0_basis_premium,basis_premium,generated_candidate,original,"Mul(ZScore(premium_index),ZScore(hl_range))",9013b3d564782fb2,6,Mul;ZScore,hl_range;premium_index,basis;volatility,2,False,,,,False,False,False,False,True,-2.0,-2.0,-1.6078995820815165,-0.5669804000446133,-0.5378245599263525,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i0_basis_premium_047,I0_basis_premium,basis_premium,generated_candidate,original,"Mul(ZScore(mark_index_ratio),ZScore(ret_6))",4cddf541178b8293,12,Mul;ZScore,mark_index_ratio;ret_6,basis;price,2,False,,,,False,False,False,False,True,-2.0,-2.0,-1.92470877442434,-0.4110602659776717,-0.3864240781905594,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i0_basis_premium_199,I0_basis_premium,basis_premium,generated_candidate,original,"Mul(ZScore(ret_6),ZScore(mark_index_ratio))",7430b2a60b18275c,12,Mul;ZScore,mark_index_ratio;ret_6,basis;price,2,False,,,,False,False,False,False,True,-2.0,-2.0,-1.92470877442434,-0.4110602659776717,-0.3864240781905594,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i3_placebo_random_041,I3_placebo_random,placebo_random,placebo,sign_flip,Rank(mark_index_ratio),b72c51499f9ce480,12,Rank;sign_flip,mark_index_ratio,basis,1,False,,,,False,False,False,True,False,-2.0,-2.0,-2.0,-0.4218681297462251,-0.291696715024432,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i3_placebo_random_091,I3_placebo_random,placebo_random,placebo,sign_flip,Rank(mark_index_ratio),b72c51499f9ce480,12,Rank;sign_flip,mark_index_ratio,basis,1,False,,,,False,False,False,True,False,-2.0,-2.0,-2.0,-0.4218681297462251,-0.291696715024432,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i3_placebo_random_141,I3_placebo_random,placebo_random,placebo,sign_flip,Rank(mark_index_ratio),b72c51499f9ce480,12,Rank;sign_flip,mark_index_ratio,basis,1,False,,,,False,False,False,True,False,-2.0,-2.0,-2.0,-0.4218681297462251,-0.291696715024432,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i3_placebo_random_191,I3_placebo_random,placebo_random,placebo,sign_flip,Rank(mark_index_ratio),b72c51499f9ce480,12,Rank;sign_flip,mark_index_ratio,basis,1,False,,,,False,False,False,True,False,-2.0,-2.0,-2.0,-0.4218681297462251,-0.291696715024432,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i3_placebo_random_241,I3_placebo_random,placebo_random,placebo,sign_flip,Rank(mark_index_ratio),b72c51499f9ce480,12,Rank;sign_flip,mark_index_ratio,basis,1,False,,,,False,False,False,True,False,-2.0,-2.0,-2.0,-0.4218681297462251,-0.291696715024432,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_031,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(hl_range),ZScore(abs_ret_1))",ad50f70c7591e812,12,Mul;ZScore,abs_ret_1;hl_range;ret_1,price;volatility,2,False,,,,False,False,False,False,True,-1.738142023868058,-2.0,-0.0271591064061797,-1.504467202040551,-1.5142677179112702,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_059,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(abs_ret_1),ZScore(hl_range))",6572e64d8e66079f,12,Mul;ZScore,abs_ret_1;hl_range;ret_1,price;volatility,2,False,,,,False,False,False,False,True,-1.738142023868058,-2.0,-0.0271591064061797,-1.504467202040551,-1.5142677179112702,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_087,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(realized_vol_6),ZScore(hl_range))",b03a1353e58ce55f,12,Mul;ZScore,hl_range;realized_vol_6,volatility,2,False,,,,False,False,False,False,True,-0.4321327797911959,-2.0,-0.4303382381527449,-2.0,-2.0,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i3_placebo_random_004,I3_placebo_random,placebo_random,placebo,random_noise,RandomNoise(4),8a1fab5b663989c8,6,RandomNoise,,unknown,1,False,,,,False,False,False,True,False,-2.0,-2.0,-1.117349438080795,-0.8374286167124847,-0.8377938458923514,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_069,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(abs_ret_1),ZScore(realized_vol_24))",3a3c873a0b553a37,12,Mul;ZScore,abs_ret_1;realized_vol_24;ret_1,price;volatility,2,False,,,,False,False,False,False,True,-0.9536724400006878,-2.0,0.0733898700579818,-1.9914240729873065,-2.0,,-1.0,,-1.0,,,,,,,False,False,True,True,False,True,True,False,True,False,True,False,False,False,False,False,6
A7I1B_original_generator,small_matched_budget_smoke,i3_placebo_random_003,I3_placebo_random,placebo_random,placebo,random_noise,RandomNoise(3),006bd90afc3a8ca9,12,RandomNoise,,unknown,1,False,,,,False,False,False,True,False,-2.0,-2.0,-0.6235872896571404,-1.0921899177984742,-1.09717863040989,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_246,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(ZScore(quote_volume_mean_12),ZScore(ret_6))",a811c6e6b875ed8c,6,Mul;ZScore,quote_volume_mean_12;ret_6;volume,liquidity;price,2,False,,,,False,False,False,False,True,-1.199284072103151,-1.5519850683202594,-1.200389757964368,-1.630079677478622,-1.6056578673956576,,-1.0,,-0.7597645360521115,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_041,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(hl_range),ZScore(realized_vol_24))",4a0a56fcc1fb939d,12,Mul;ZScore,hl_range;realized_vol_24,volatility,2,False,,,,False,False,False,False,True,-0.2447495090421712,-2.0,-0.7002470010840618,-2.0,-2.0,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_143,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(realized_vol_24),ZScore(hl_range))",7f9b0215b23aedde,12,Mul;ZScore,hl_range;realized_vol_24,volatility,2,False,,,,False,False,False,False,True,-0.2447495090421712,-2.0,-0.7002470010840618,-2.0,-2.0,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_184,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(ZScore(avg_trade_size_quote),ZScore(ret_6))",73f73dc69dc9486f,6,Mul;ZScore,avg_trade_size_quote;ret_6,liquidity;price,2,False,,,,False,False,False,False,True,-1.3433424928589206,-1.6260674494161995,-1.1731329524189884,-1.506090312786596,-1.4955531839733267,,-1.0,,-0.8135895153564415,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_047,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(hl_range),ZScore(ret_3))",4c4f196299e065b1,12,Mul;ZScore,hl_range;ret_3,price;volatility,2,False,,,,False,False,False,False,True,-2.0,-2.0,-0.0831913384295686,-1.410510833970706,-1.3968411066646995,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_199,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(ret_3),ZScore(hl_range))",cad9b7032c007d5c,12,Mul;ZScore,hl_range;ret_3,price;volatility,2,False,,,,False,False,False,False,True,-2.0,-2.0,-0.0831913384295686,-1.410510833970706,-1.3968411066646995,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i3_placebo_random_039,I3_placebo_random,placebo_random,placebo,time_shuffle,"Mul(Rank(mark_index_ratio),Rank(ret_12))",fd1e22440046ccdb,12,Mul;Rank;time_shuffle,mark_index_ratio;ret_1;ret_12,basis;price,2,False,,,,False,False,False,True,False,-2.0,-2.0,-0.7508497982375778,-1.0615241911584878,-1.0580397423275465,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_126,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(number_of_trades),Rank(taker_imbalance))",f76c384e6998da81,6,Mul;Rank,number_of_trades;taker_imbalance,flow;liquidity,2,False,,,,False,False,False,False,True,-2.0,-2.0,-1.1646185467739558,-0.984407517757638,-0.9627168758763603,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_130,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(number_of_trades),Rank(taker_buy_ratio))",84a1e61c894810bc,6,Mul;Rank,number_of_trades;taker_buy_ratio,flow;liquidity,2,False,,,,False,False,False,False,True,-2.0,-2.0,-1.1646185467739558,-0.984407517757638,-0.9627168758763603,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i0_basis_premium_193,I0_basis_premium,basis_premium,generated_candidate,original,"Mul(ZScore(ret_3),ZScore(realized_vol_12))",43dbd10a9327a5f7,12,Mul;ZScore,realized_vol_12;ret_3,price;volatility,2,False,,,,False,False,False,False,True,-1.7013229219016102,-2.0,-0.3494689996762637,-1.5460586875762952,-1.5381487684040585,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_131,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(realized_vol_12),ZScore(ret_3))",2badd36bf8cc945e,12,Mul;ZScore,realized_vol_12;ret_3,price;volatility,2,False,,,,False,False,False,False,True,-1.7013229219016102,-2.0,-0.3494689996762637,-1.5460586875762952,-1.5381487684040585,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_209,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(ret_3),ZScore(realized_vol_12))",43dbd10a9327a5f7,12,Mul;ZScore,realized_vol_12;ret_3,price;volatility,2,False,,,,False,False,False,False,True,-1.7013229219016102,-2.0,-0.3494689996762637,-1.5460586875762952,-1.5381487684040585,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i0_basis_premium_233,I0_basis_premium,basis_premium,generated_candidate,original,"Mul(ZScore(ret_12),ZScore(premium_index))",8ad744f256ca74bf,12,Mul;ZScore,premium_index;ret_1;ret_12,basis;price,2,False,,,,False,False,False,False,True,-2.0,-2.0,-1.590452033878175,-0.7758716777409583,-0.7551311700613458,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_183,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(avg_trade_size_quote),Rank(ret_6))",cb7a0f54c264b344,12,Mul;Rank,avg_trade_size_quote;ret_6,liquidity;price,2,False,,,,False,False,False,False,True,-1.1970184943529223,-1.4273470410953566,-1.526645303017694,-1.683622561873377,-1.6999205857251785,,-1.0,,-0.6599353611645032,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i3_placebo_random_189,I3_placebo_random,placebo_random,placebo,time_shuffle,"Mul(Rank(mark_index_ratio),Rank(ret_12))",fd1e22440046ccdb,12,Mul;Rank;time_shuffle,mark_index_ratio;ret_1;ret_12,basis;price,2,False,,,,False,False,False,True,False,-2.0,-2.0,-0.918233121122941,-1.103573161892552,-1.0949523104197685,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i3_placebo_random_111,I3_placebo_random,placebo_random,placebo,time_shuffle,Rank(mark_index_ratio),b72c51499f9ce480,12,Rank;time_shuffle,mark_index_ratio,basis,1,False,,,,False,False,False,True,False,-2.0,-2.0,-1.0550127026864005,-1.0471032896430867,-1.0479926365473744,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_091,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(ZScore(taker_buy_ratio),ZScore(ret_6))",2dd220059f68aae9,12,Mul;ZScore,ret_6;taker_buy_ratio,flow;price,2,False,,,,False,False,False,False,True,-2.0,-2.0,-1.217531585673273,-1.0063102779849982,-0.9949610698237774,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_152,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(ZScore(number_of_trades),ZScore(ret_6))",b2532b9b21c9125b,6,Mul;ZScore,number_of_trades;ret_6,liquidity;price,2,False,,,,False,False,False,False,True,-2.0,-1.7667399498875376,-1.4490230612619488,-1.155857752175898,-1.152832794043984,,-1.0,,-0.8394491023835454,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i3_placebo_random_107,I3_placebo_random,placebo_random,placebo,row_shuffle,Rank(hl_range),523160b5ada94d80,12,Rank;row_shuffle,hl_range,volatility,1,False,,,,False,False,False,True,False,-2.0,-2.0,-1.7890307021112786,-0.7443921886687013,-0.7491807582391523,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_108,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(quote_asset_volume),Rank(ret_12))",6247b3a81d412540,6,Mul;Rank,quote_asset_volume;ret_1;ret_12;volume,liquidity;price,2,False,,,,False,False,False,False,True,-0.9084778974992076,-1.3984105910995583,-1.4334810959980544,-2.0,-1.9675663541348825,,-1.0,,-0.7312620682186564,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_224,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(ret_3),ZScore(quote_volume_mean_12))",517731be00df4786,6,Mul;ZScore,quote_volume_mean_12;ret_3;volume,liquidity;price,2,False,,,,False,False,False,False,True,-1.2505261886787342,-2.0,-0.6756528364922788,-1.7602814600214718,-1.7496082617422417,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_034,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(hl_range),ZScore(realized_vol_6))",549db4e8c0170195,6,Mul;ZScore,hl_range;realized_vol_6,volatility,2,False,,,,False,False,False,False,True,-1.3375052009103012,-2.0,-0.7175053327101162,-1.6968308643559895,-1.68644331957286,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_009,I1_flow_liquidity,flow_liquidity,generated_candidate,original,number_of_trades,e2cc4b282f298d56,12,,number_of_trades,liquidity,0,False,,,,False,False,False,False,True,-1.5275531747353612,-1.0750599224025317,-2.0,-1.7404545862364873,-1.720947541701526,,-0.837113984380074,,-0.567244786949814,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_011,I1_flow_liquidity,flow_liquidity,generated_candidate,original,ZScore(number_of_trades),9c37b003a5680a01,12,ZScore,number_of_trades,liquidity,1,False,,,,False,False,False,False,True,-1.5275531747353617,-1.0750599224025317,-2.0,-1.7505201576117615,-1.7309568462984566,,-0.837113984380074,,-0.567244786949814,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_194,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(quote_volume_mean_6),Rank(ret_12))",46dc305e2a3d6521,6,Mul;Rank,quote_volume_mean_6;ret_1;ret_12;volume,liquidity;price,2,False,,,,False,False,False,False,True,-0.8445636004401768,-1.4324182140405362,-1.606912530585405,-2.0,-2.0,,-1.0,,-0.7236046109588025,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_222,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(quote_volume_mean_12),Rank(ret_12))",e2e5bcff4a3121c0,6,Mul;Rank,quote_volume_mean_12;ret_1;ret_12;volume,liquidity;price,2,False,,,,False,False,False,False,True,-0.9445358507487632,-1.2483823532757508,-1.8342352232891024,-2.0,-2.0,,-1.0,,-0.602144824553731,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_041,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(taker_imbalance),ZScore(number_of_trades))",a39f281440f195e1,12,Mul;Rank;ZScore,number_of_trades;taker_imbalance,flow;liquidity,2,False,,,,False,False,False,False,True,-1.8607675942000597,-1.3656930841858894,-1.930563767372917,-1.4238402286983207,-1.4030266000071885,,-1.0,,-0.6377071498905197,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_073,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(taker_buy_ratio),ZScore(number_of_trades))",b880c19c5cc8af4e,12,Mul;Rank;ZScore,number_of_trades;taker_buy_ratio,flow;liquidity,2,False,,,,False,False,False,False,True,-1.8607675942000597,-1.3656930841858894,-1.930563767372917,-1.4238402286983207,-1.4030266000071885,,-1.0,,-0.6377071498905197,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i2_microstructure_lite_163,I2_microstructure_lite,microstructure_lite,generated_candidate,original,"Mul(ZScore(realized_vol_24),ZScore(ret_6))",b4a47e6688df4826,12,Mul;ZScore,realized_vol_24;ret_6,price;volatility,2,False,,,,False,False,False,False,True,-1.9308614571962917,-1.6896088540861252,-1.571533804385356,-1.387527154001526,-1.375764479381503,,-1.0,,-0.8429593216679606,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i1_flow_liquidity_154,I1_flow_liquidity,flow_liquidity,generated_candidate,original,"Mul(Rank(number_of_trades),Rank(ret_12))",01939e94ea43d6ec,6,Mul;Rank,number_of_trades;ret_1;ret_12,liquidity;price,2,False,,,,False,False,False,False,True,-1.0592504234911753,-1.4485911781811949,-1.6916950227523222,-2.0,-2.0,,-1.0,,-0.7430252382576573,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i0_basis_premium_104,I0_basis_premium,basis_premium,generated_candidate,original,"Mul(ZScore(premium_index),ZScore(ret_6))",42390b19ce9c546e,6,Mul;ZScore,premium_index;ret_6,basis;price,2,False,,,,False,False,False,False,True,-2.0,-2.0,-1.9183938132609608,-0.9694550939927054,-0.9684656325686256,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
A7I1B_original_generator,small_matched_budget_smoke,i0_basis_premium_206,I0_basis_premium,basis_premium,generated_candidate,original,"Mul(ZScore(ret_6),ZScore(premium_index))",eb6a1b4539a60fbb,6,Mul;ZScore,premium_index;ret_6,basis;price,2,False,,,,False,False,False,False,True,-2.0,-2.0,-1.9183938132609608,-0.9694550939927054,-0.9684656325686256,,-1.0,,-1.0,,,,,,,False,False,True,True,True,True,True,False,True,False,True,False,False,False,False,False,7
