symbol,rows,search_eligibility,history_tier,liquidity_tier,states,dominant_state_id,dominant_state_share,age_lt30_rows,age_lt30_share,unseen_state_rows,unseen_state_share
SKRUSDT,2366,listing_aware,short_history,tail,20,lv_566ac718e2,0.23795435333896872,721,0.3047337278106509,157,0.06635672020287404
SKYAIUSDT,8463,listing_aware,recent_only,tail,37,lv_f8ae294231,0.14711095356256645,721,0.08519437551695616,16,0.001890582535743826
SKYUSDT,5609,listing_aware,short_history,tail,32,lv_b55afb4193,0.20092708147619898,721,0.128543412372972,277,0.04938491709752184
SLPUSDT,7285,hold_quality_or_short_history,recent_only,tail,42,lv_b55afb4193,0.13466026080988333,710,0.09746053534660261,772,0.10597117364447495
SNXUSDT,20424,strict_full_history,full_2024_2026apr,top200,71,lv_1c45188236,0.11114375244810028,721,0.03530160595377987,4360,0.2134743439091265
SOLUSDT,20424,strict_full_history,full_2024_2026apr,top20,38,lv_231f4a30f4,0.4069721895808852,721,0.03530160595377987,3351,0.1640716803760282
SOLVUSDT,11244,listing_aware,recent_only,tail,64,lv_937ea0833b,0.12753468516542155,721,0.06412308786908573,1559,0.1386517253646389
SOMIUSDT,5967,listing_aware,short_history,top200,44,lv_42c3e5cebb,0.18903971845148315,721,0.1208312384782973,439,0.07357130886542651
SONICUSDT,11465,listing_aware,listed_by_2025H1,tail,62,lv_c1d2308e8b,0.176362843436546,721,0.06288704753597907,2678,0.23358046227649368
SOONUSDT,8224,listing_aware,recent_only,top200,68,lv_88569f0755,0.06639105058365759,721,0.08767023346303501,5,0.0006079766536964981
SOPHUSDT,8099,listing_aware,recent_only,tail,56,lv_c1d2308e8b,0.13779478948018273,721,0.08902333621434745,225,0.027781207556488455
SPACEUSDT,2341,listing_aware,short_history,top200,25,lv_96c65ae8e2,0.13840239214011107,721,0.3079880392994447,92,0.03929944468175993
SPELLUSDT,20424,strict_full_history,full_2024_2026apr,tail,66,lv_1c45188236,0.21063454759106934,721,0.03530160595377987,7104,0.34782608695652173
SPKUSDT,7623,listing_aware,recent_only,tail,53,lv_42c3e5cebb,0.2303555030827758,721,0.0945821854912764,291,0.03817394726485636
SPORTFUNUSDT,2507,listing_aware,short_history,tail,19,lv_02cec50d48,0.18468288791384124,721,0.2875947347427204,234,0.09333865177502991
SPXUSDT,12156,listing_aware,listed_by_2025H1,top100,60,lv_1746c0d893,0.0970714050674564,721,0.05931227377426785,2290,0.18838433695294504
SQDUSDT,7764,listing_aware,recent_only,tail,43,lv_41206e2ff0,0.11385883565172591,721,0.09286450283359093,0,0.0
SSVUSDT,20424,strict_full_history,full_2024_2026apr,top200,60,lv_ece2e1ee03,0.1176556991774383,721,0.03530160595377987,3364,0.16470818644731688
STABLEUSDT,4212,listing_aware,short_history,top200,34,lv_25f793544d,0.18566001899335233,721,0.17117758784425452,774,0.18376068376068377
STBLUSDT,5419,listing_aware,short_history,tail,32,lv_6f53fb23d8,0.137479239712124,721,0.13305037829857908,199,0.036722642553976746
STEEMUSDT,20424,strict_full_history,full_2024_2026apr,tail,95,lv_eed9b79ad5,0.10345671758715237,721,0.03530160595377987,8915,0.43649627888758324
STGUSDT,20424,strict_full_history,full_2024_2026apr,tail,70,lv_1c45188236,0.1602526439482961,721,0.03530160595377987,5340,0.26145710928319627
STORJUSDT,20424,strict_full_history,full_2024_2026apr,tail,88,lv_1c45188236,0.145515080297689,721,0.03530160595377987,7053,0.3453290246768508
STOUSDT,9202,listing_aware,recent_only,tail,61,lv_42c3e5cebb,0.11171484459900022,721,0.0783525320582482,203,0.02206042164746794
STRKUSDT,19207,listing_aware,listed_by_2025H1,top100,93,lv_a6f04a3a86,0.08975894205237674,721,0.037538397459259645,4443,0.23132191388556256
STXUSDT,20424,strict_full_history,full_2024_2026apr,top100,54,lv_9dc20a78c5,0.12695848021934977,721,0.03530160595377987,2977,0.14575989032510772
SUIUSDT,20424,strict_full_history,full_2024_2026apr,top20,35,lv_06020f9b07,0.25357422640031335,721,0.03530160595377987,0,0.0
SUNUSDT,14795,listing_aware,listed_by_2025H1,tail,63,lv_937ea0833b,0.11206488678607637,721,0.04873267995944576,3875,0.2619128083812099
SUPERUSDT,20424,strict_full_history,full_2024_2026apr,top200,116,lv_88725ec87a,0.09836466901684293,721,0.03530160595377987,7006,0.3430278104191148
SUSDT,11270,listing_aware,recent_only,top100,52,lv_1474e8a39c,0.12156166814551908,721,0.06397515527950311,2116,0.18775510204081633
SUSHIUSDT,20424,strict_full_history,full_2024_2026apr,top200,75,lv_1c45188236,0.12005483744614179,721,0.03530160595377987,4214,0.2063258911084998
SWARMSUSDT,11484,listing_aware,listed_by_2025H1,tail,59,lv_f8ae294231,0.12016718913270637,721,0.06278300243817485,2068,0.18007662835249041
SXTUSDT,8728,listing_aware,recent_only,tail,62,lv_dbcfc4ac24,0.10357470210815765,721,0.0826076993583868,148,0.01695692025664528
SYNUSDT,14940,listing_aware,listed_by_2025H1,tail,78,lv_e626529216,0.10555555555555556,721,0.04825970548862115,4195,0.28078982597054886
SYRUPUSDT,8608,listing_aware,recent_only,top200,64,lv_42c3e5cebb,0.1541589219330855,721,0.0837592936802974,0,0.0
TACUSDT,6950,listing_aware,short_history,tail,38,lv_39f7a6f3ec,0.13654676258992807,721,0.1037410071942446,8,0.0011510791366906475
TAGUSDT,6709,listing_aware,short_history,tail,36,lv_1f9d8a4f8c,0.11506930988224773,721,0.10746758086152929,28,0.004173498285884632
TAIKOUSDT,7764,listing_aware,recent_only,tail,41,lv_00510d5b35,0.15649149922720249,721,0.09286450283359093,5,0.0006439979392065945
TAKEUSDT,5749,listing_aware,short_history,tail,35,lv_5aae571ecc,0.11619412071664638,721,0.12541311532440425,0,0.0
TAOUSDT,17986,listing_aware,listed_by_2025H1,top50,50,lv_f81c1f989e,0.17786055821194263,721,0.040086734126542865,5402,0.3003447125542088
TAUSDT,6809,listing_aware,short_history,tail,39,lv_11d1987305,0.124541048612131,721,0.10588926420913497,279,0.040975179908944045
THETAUSDT,20424,strict_full_history,full_2024_2026apr,top200,64,lv_1c45188236,0.09939287113200157,721,0.03530160595377987,3162,0.15481786133960046
THEUSDT,12468,listing_aware,listed_by_2025H1,tail,73,lv_e2ff4b210d,0.09359961501443696,721,0.05782803978184151,2721,0.21823869104908566
TIAUSDT,20424,strict_full_history,full_2024_2026apr,top50,79,lv_f81c1f989e,0.10933215824520172,721,0.03530160595377987,7081,0.3466999608303956
TLMUSDT,20424,strict_full_history,full_2024_2026apr,tail,62,lv_55243c3046,0.12465726596161379,721,0.03530160595377987,5895,0.2886310223266745
TNSRUSDT,18055,listing_aware,listed_by_2025H1,tail,70,lv_e626529216,0.09000276931597895,721,0.03993353641650512,4349,0.2408751038493492
TONUSDT,18972,listing_aware,listed_by_2025H1,top100,73,lv_1eb10c6cf4,0.1823213156230234,721,0.0380033733923677,4893,0.25790638836179636
TOSHIUSDT,5419,listing_aware,short_history,tail,28,lv_94c6556f4d,0.12899058866949623,721,0.13305037829857908,80,0.014762871378483115
TOWNSUSDT,6442,listing_aware,short_history,tail,50,lv_41206e2ff0,0.1959018938217945,721,0.11192176342750698,0,0.0
TRADOORUSDT,5364,listing_aware,short_history,top200,41,lv_d5967315ce,0.11521252796420582,721,0.1344146159582401,141,0.026286353467561523
TRBUSDT,20424,strict_full_history,full_2024_2026apr,top100,84,lv_1eb10c6cf4,0.11692126909518213,721,0.03530160595377987,2819,0.13802389345867608
TREEUSDT,6610,listing_aware,short_history,tail,57,lv_42c3e5cebb,0.10816944024205749,721,0.10907715582450832,2,0.000302571860816944
TRUMPUSDT,11219,listing_aware,recent_only,top20,63,lv_1aee2c97ba,0.11899456279525804,721,0.064265977359836,2021,0.18014083251626706
TRUSTUSDT,4239,listing_aware,short_history,tail,27,lv_b55afb4193,0.22033498466619486,721,0.17008728473696627,205,0.04836046237320123
TRUTHUSDT,5076,listing_aware,short_history,tail,29,lv_11d1987305,0.1483451536643026,721,0.14204097714736014,20,0.003940110323089046
TRXUSDT,20424,strict_full_history,full_2024_2026apr,top50,40,lv_04c5ba0d83,0.39336075205640425,721,0.03530160595377987,1334,0.06531531531531531
TSTUSDT,10691,listing_aware,recent_only,tail,67,lv_e2ff4b210d,0.07249088017959031,721,0.06743990272191563,1374,0.12851931531194463
TURBOUSDT,16809,listing_aware,listed_by_2025H1,top100,81,lv_a6f04a3a86,0.08150395621393301,721,0.04289368790528884,4206,0.25022309477065857
TURTLEUSDT,4569,listing_aware,short_history,tail,34,lv_b55afb4193,0.2593565331582403,721,0.15780258262201793,233,0.05099584154081856
TUSDT,20424,strict_full_history,full_2024_2026apr,tail,95,lv_6c171a5bf2,0.08147277712495103,721,0.03530160595377987,7528,0.36858597728162945
TUTUSDT,9759,listing_aware,recent_only,tail,67,lv_dbcfc4ac24,0.08013116097960857,721,0.07388052054513781,357,0.036581616968951736
TWTUSDT,20424,strict_full_history,full_2024_2026apr,tail,87,lv_1474e8a39c,0.20475910693301996,721,0.03530160595377987,6044,0.2959263611437524
UAIUSDT,4213,listing_aware,short_history,tail,25,lv_699fb80f03,0.11891763588891527,721,0.17113695703774032,445,0.10562544505103252
UBUSDT,5534,listing_aware,short_history,tail,37,lv_11d1987305,0.10173473075533068,721,0.13028550777014816,197,0.03559812070834839
UMAUSDT,20424,strict_full_history,full_2024_2026apr,tail,127,lv_1474e8a39c,0.07985703094398747,721,0.03530160595377987,5721,0.28011163337250294
UNIUSDT,20424,strict_full_history,full_2024_2026apr,top50,51,lv_06020f9b07,0.2097532314923619,721,0.03530160595377987,537,0.026292596944770857
USDCUSDT,20424,strict_full_history,full_2024_2026apr,tail,13,lv_235777120f,0.5246278887583236,721,0.03530160595377987,0,0.0
USELESSUSDT,6204,listing_aware,short_history,top200,34,lv_90d6940155,0.08961960025789813,721,0.11621534493874919,192,0.030947775628626693
USTCUSDT,20424,hold_quality_or_short_history,full_2024_2026apr,tail,108,lv_df179999cb,0.07109283196239718,721,0.03530160595377987,5390,0.26390520955738345
USUALUSDT,11963,listing_aware,listed_by_2025H1,top200,78,lv_1474e8a39c,0.0884393546769205,721,0.06026916325336454,2661,0.22243584385187662
USUSDT,3350,listing_aware,short_history,tail,20,lv_11d1987305,0.1701492537313433,721,0.21522388059701492,152,0.04537313432835821
VANAUSDT,12011,listing_aware,listed_by_2025H1,tail,84,lv_6c171a5bf2,0.11397885271834152,721,0.06002830738489718,3067,0.2553492631754225
VANRYUSDT,18679,listing_aware,listed_by_2025H1,tail,77,lv_e626529216,0.11044488462979817,721,0.03859949676106858,6814,0.3647946892231918
VELODROMEUSDT,12080,listing_aware,listed_by_2025H1,tail,62,lv_df179999cb,0.0847682119205298,721,0.05968543046357616,1604,0.13278145695364238
VELVETUSDT,6951,listing_aware,short_history,tail,38,lv_1f9d8a4f8c,0.11451589699323839,721,0.10372608257804633,132,0.018990073370738023
VETUSDT,20424,strict_full_history,full_2024_2026apr,top200,84,lv_fdbc06969e,0.11065413239326283,721,0.03530160595377987,1735,0.08494907951429691
VICUSDT,9943,listing_aware,recent_only,tail,65,lv_42c3e5cebb,0.1021824399074726,721,0.07251332595796037,931,0.09363371215930806
VIRTUALUSDT,12156,listing_aware,listed_by_2025H1,top50,72,lv_06e9ff0a93,0.10463968410661402,721,0.05931227377426785,2816,0.23165514972030274
VTHOUSDT,11127,listing_aware,recent_only,tail,60,lv_42c3e5cebb,0.12824660735148738,721,0.06479733980408016,2344,0.21065875797609418
VVVUSDT,10960,listing_aware,recent_only,tail,65,lv_1f9d8a4f8c,0.12764598540145985,721,0.06578467153284671,1247,0.11377737226277372
WALUSDT,9585,listing_aware,recent_only,tail,59,lv_88569f0755,0.08763693270735524,721,0.07522170057381325,691,0.07209181011997913
WAXPUSDT,20424,strict_full_history,full_2024_2026apr,tail,105,lv_1474e8a39c,0.12602820211515864,721,0.03530160595377987,6778,0.331864473168821
WCTUSDT,9133,listing_aware,recent_only,tail,64,lv_42c3e5cebb,0.1541662104456367,721,0.07894448702507391,569,0.0623015438519654
WETUSDT,3401,listing_aware,short_history,tail,32,lv_adc7fa05ea,0.13466627462511027,721,0.21199647162599236,246,0.07233166715671861
WIFUSDT,20002,strict_full_history,full_2024_2026apr,top20,58,lv_4fb8ef3adb,0.16678332166783322,721,0.03604639536046395,5236,0.26177382261773824
WLDUSDT,20424,strict_full_history,full_2024_2026apr,top20,50,lv_06020f9b07,0.26914414414414417,721,0.03530160595377987,1013,0.049598511555033295
WLFIUSDT,6016,listing_aware,short_history,top50,58,lv_53430790e0,0.14744015957446807,721,0.11984707446808511,419,0.06964760638297872
WOOUSDT,20424,strict_full_history,full_2024_2026apr,tail,61,lv_55243c3046,0.1607912260086173,721,0.03530160595377987,5259,0.25749118683901295
WUSDT,18177,listing_aware,listed_by_2025H1,top100,85,lv_a6f04a3a86,0.09831105242889365,721,0.03966551136051054,3270,0.17989767288331407
XAIUSDT,20218,strict_full_history,full_2024_2026apr,top200,95,lv_39df6193ca,0.08423187258878227,721,0.03566129191809279,5613,0.27762389949549904
XANUSDT,5126,listing_aware,short_history,tail,34,lv_638bb9adf0,0.16952789699570817,721,0.1406554818571986,0,0.0
XLMUSDT,20424,strict_full_history,full_2024_2026apr,top100,52,lv_04c5ba0d83,0.1513415589502546,721,0.03530160595377987,2152,0.1053662358010184
XMRUSDT,20424,strict_full_history,full_2024_2026apr,top200,65,lv_fdbc06969e,0.1364081472777125,721,0.03530160595377987,3523,0.17249314531923227
XNYUSDT,6253,listing_aware,short_history,tail,40,lv_11d1987305,0.1220214297137374,721,0.11530465376619223,50,0.00799616184231569
XPINUSDT,5536,listing_aware,short_history,tail,30,lv_d5967315ce,0.15625,721,0.1302384393063584,0,0.0
XPLUSDT,6039,listing_aware,short_history,top50,32,lv_33948e6955,0.122040072859745,721,0.1193906275873489,1335,0.22106308991554893
XRPUSDT,20424,strict_full_history,full_2024_2026apr,top20,32,lv_231f4a30f4,0.4383078730904818,721,0.03530160595377987,2711,0.13273599686643164
XTZUSDT,20424,strict_full_history,full_2024_2026apr,top200,93,lv_6c171a5bf2,0.11897767332549941,721,0.03530160595377987,7949,0.38919898159028593
XVGUSDT,20424,strict_full_history,full_2024_2026apr,tail,61,lv_55243c3046,0.11780258519388954,721,0.03530160595377987,3678,0.1800822561692127
XVSUSDT,20424,strict_full_history,full_2024_2026apr,tail,59,lv_1c45188236,0.20020564042303174,721,0.03530160595377987,5980,0.2927927927927928
YBUSDT,4858,listing_aware,short_history,tail,42,lv_638bb9adf0,0.1053931659118979,721,0.1484149855907781,523,0.10765747221078634
YFIUSDT,20424,strict_full_history,full_2024_2026apr,tail,60,lv_1c45188236,0.3039561300430866,721,0.03530160595377987,7273,0.3561006658832746
YGGUSDT,20424,strict_full_history,full_2024_2026apr,top200,90,lv_88725ec87a,0.11966314140227184,721,0.03530160595377987,4097,0.20059733646690167
ZAMAUSDT,2679,listing_aware,short_history,top200,32,lv_5e67fe5d76,0.11459499813363196,721,0.269130272489735,843,0.3146696528555431
ZBTUSDT,4693,listing_aware,short_history,tail,42,lv_b55afb4193,0.11144257404645216,721,0.15363307053057745,266,0.05668016194331984
ZECUSDT,20424,strict_full_history,full_2024_2026apr,top200,81,lv_55243c3046,0.08930669800235018,721,0.03530160595377987,4088,0.20015667841754797
ZENUSDT,20424,strict_full_history,full_2024_2026apr,top200,73,lv_235777120f,0.08499804151978065,721,0.03530160595377987,243,0.01189776733254994
ZEREBROUSDT,11602,listing_aware,listed_by_2025H1,top200,65,lv_1f9d8a4f8c,0.07662471987588347,721,0.062144457852094465,2326,0.20048267540079295
ZETAUSDT,19648,strict_full_history,full_2024_2026apr,tail,121,lv_39df6193ca,0.0669279315960912,721,0.03669584690553746,5166,0.2629275244299674
ZILUSDT,20424,strict_full_history,full_2024_2026apr,tail,77,lv_96c26a261d,0.15139052095573835,721,0.03530160595377987,4098,0.20064629847238544
ZKCUSDT,5458,listing_aware,short_history,tail,29,lv_42c3e5cebb,0.11817515573470136,721,0.1320996702088677,117,0.021436423598387686
ZKPUSDT,3134,listing_aware,short_history,tail,28,lv_1bdbf52204,0.21091257179323547,721,0.23005743458838546,125,0.0398851308232291
ZKUSDT,16381,listing_aware,listed_by_2025H1,top200,76,lv_f947a5a9b1,0.07496489835785361,721,0.04401440693486356,3583,0.21872901532262987
ZORAUSDT,6709,listing_aware,short_history,top200,44,lv_c1d2308e8b,0.09226412282009241,721,0.10746758086152929,0,0.0
ZROUSDT,16306,listing_aware,listed_by_2025H1,top100,95,lv_eb465cc404,0.053231939163498096,721,0.04421685269226052,5213,0.31969827057524836
ZRXUSDT,20424,strict_full_history,full_2024_2026apr,tail,88,lv_96c26a261d,0.1297003525264395,721,0.03530160595377987,5836,0.2857422640031336
