pool_name,seed_id,expression,semantic_pair,operator,input_fields,input_field_count,info_clusters,input_cluster_count,filter_decision,rejected_fields,filter_reason
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_open)),Sign(top_long_short_position_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(open_interest_last)),Sign(premium_close_bps))",basis_premium_like|positioning_like,mean_reversion_gate,open_interest_last|premium_close_bps,2,ic_004|ic_005,2,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_open)),Sign(metrics_n_5m))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_trade_basis_bps)),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,mark_trade_basis_bps|taker_buy_sell_volume_ratio_last,2,ic_014|ic_018,2,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_count)),Sign(oi_x_price_move_24h))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(basis_abs_168h)),Sign(open_interest_last))",basis_premium_like|positioning_like,mean_reversion_gate,open_interest_last,1,ic_004,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(global_long_short_account_ratio_mean)),Sign(premium_count))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_mean,1,ic_003,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(basis_abs_168h)),Sign(top_long_short_account_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(open_interest_last)),Sign(premium_count))",basis_premium_like|positioning_like,mean_reversion_gate,open_interest_last,1,ic_004,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_low)),Sign(top_long_short_position_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_count)),Sign(open_interest_last))",basis_premium_like|positioning_like,mean_reversion_gate,open_interest_last,1,ic_004,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(open_interest_last)),Sign(premium_open))",basis_premium_like|positioning_like,mean_reversion_gate,open_interest_last,1,ic_004,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(open_interest_last)),Sign(premium_abs_168h))",basis_premium_like|positioning_like,mean_reversion_gate,open_interest_last,1,ic_004,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_low)),Sign(oi_x_price_move_24h))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_close)),Sign(top_long_short_account_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,index_close,1,ic_000,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_high)),Sign(oi_x_price_move_24h))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_low)),Sign(metrics_n_5m))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_low)),Sign(open_interest_change_24h))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(global_long_short_account_ratio_mean)),Sign(index_open))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_mean,1,ic_003,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_high)),Sign(open_interest_value_last))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(global_long_short_account_ratio_last)),Sign(premium_count))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_last,1,ic_003,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_high)),Sign(top_long_short_position_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_close)),Sign(open_interest_value_mean))",basis_premium_like|positioning_like,mean_reversion_gate,mark_close,1,ic_000,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_low)),Sign(open_interest_last))",basis_premium_like|positioning_like,mean_reversion_gate,open_interest_last,1,ic_004,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(open_interest_value_mean)),Sign(premium_open))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_low)),Sign(open_interest_value_last))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_high)),Sign(open_interest_mean))",basis_premium_like|positioning_like,mean_reversion_gate,open_interest_mean,1,ic_004,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(global_long_short_account_ratio_last)),Sign(premium_high))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_last,1,ic_003,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_close)),Sign(open_interest_mean))",basis_premium_like|positioning_like,mean_reversion_gate,index_close|open_interest_mean,2,ic_000|ic_004,2,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_count)),Sign(taker_buy_sell_volume_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,taker_buy_sell_volume_ratio_mean,1,ic_019,1,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_open)),Sign(open_interest_value_mean))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_trade_basis_bps)),Sign(taker_buy_sell_volume_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,mark_trade_basis_bps|taker_buy_sell_volume_ratio_mean,2,ic_014|ic_019,2,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_high)),Sign(top_long_short_position_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_trade_basis_bps)),Sign(top_long_short_position_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,mark_trade_basis_bps,1,ic_014,1,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_high)),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,taker_buy_sell_volume_ratio_last,1,ic_018,1,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(premium_close)),Sign(top_long_short_position_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,premium_close,1,ic_005,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_close)),Sign(oi_x_price_move_24h))",basis_premium_like|positioning_like,mean_reversion_gate,index_close,1,ic_000,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(open_interest_mean)),Sign(premium_close_bps))",basis_premium_like|positioning_like,mean_reversion_gate,open_interest_mean|premium_close_bps,2,ic_004|ic_005,2,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_low)),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,taker_buy_sell_volume_ratio_last,1,ic_018,1,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_count)),Sign(taker_buy_sell_volume_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,taker_buy_sell_volume_ratio_mean,1,ic_019,1,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_low)),Sign(oi_x_price_move_24h))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_high)),Sign(metrics_n_5m))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(global_long_short_account_ratio_mean)),Sign(index_low))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_mean,1,ic_003,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_trade_basis_bps)),Sign(oi_x_price_move_24h))",basis_premium_like|positioning_like,mean_reversion_gate,mark_trade_basis_bps,1,ic_014,1,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_trade_basis_bps)),Sign(open_interest_value_last))",basis_premium_like|positioning_like,mean_reversion_gate,mark_trade_basis_bps,1,ic_014,1,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(open_interest_mean)),Sign(premium_close))",basis_premium_like|positioning_like,mean_reversion_gate,open_interest_mean|premium_close,2,ic_004|ic_005,2,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_open)),Sign(open_interest_mean))",basis_premium_like|positioning_like,mean_reversion_gate,open_interest_mean,1,ic_004,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_open)),Sign(top_long_short_position_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_high)),Sign(open_interest_value_last))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(global_long_short_account_ratio_last)),Sign(mark_index_basis_bps))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_last|mark_index_basis_bps,2,ic_003|ic_013,2,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_trade_basis_bps)),Sign(open_interest_mean))",basis_premium_like|positioning_like,mean_reversion_gate,mark_trade_basis_bps|open_interest_mean,2,ic_004|ic_014,2,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(basis_abs_168h)),Sign(global_long_short_account_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_mean,1,ic_003,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_high)),Sign(top_long_short_account_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_low)),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,taker_buy_sell_volume_ratio_last,1,ic_018,1,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(open_interest_value_last)),Sign(premium_open))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_low)),Sign(taker_buy_sell_volume_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,taker_buy_sell_volume_ratio_mean,1,ic_019,1,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_trade_basis_bps)),Sign(open_interest_last))",basis_premium_like|positioning_like,mean_reversion_gate,mark_trade_basis_bps|open_interest_last,2,ic_004|ic_014,2,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_count)),Sign(top_long_short_position_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(global_long_short_account_ratio_mean)),Sign(index_close))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_mean|index_close,2,ic_000|ic_003,2,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(open_interest_value_mean)),Sign(premium_low))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(basis_abs_168h)),Sign(open_interest_value_last))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_high)),Sign(oi_x_price_move_24h))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_high)),Sign(open_interest_change_24h))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(global_long_short_account_ratio_mean)),Sign(premium_close_bps))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_mean|premium_close_bps,2,ic_003|ic_005,2,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(open_interest_value_last)),Sign(premium_close))",basis_premium_like|positioning_like,mean_reversion_gate,premium_close,1,ic_005,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_count)),Sign(open_interest_mean))",basis_premium_like|positioning_like,mean_reversion_gate,open_interest_mean,1,ic_004,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_high)),Sign(top_long_short_account_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_low)),Sign(top_long_short_account_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_high)),Sign(top_long_short_position_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_low)),Sign(top_long_short_account_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(open_interest_value_mean)),Sign(premium_close_bps))",basis_premium_like|positioning_like,mean_reversion_gate,premium_close_bps,1,ic_005,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_open)),Sign(open_interest_change_24h))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(open_interest_value_last)),Sign(premium_count))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(global_long_short_account_ratio_last)),Sign(mark_low))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_last,1,ic_003,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_open)),Sign(top_long_short_account_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(global_long_short_account_ratio_last)),Sign(premium_close_bps))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_last|premium_close_bps,2,ic_003|ic_005,2,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_high)),Sign(metrics_n_5m))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_high)),Sign(open_interest_change_24h))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(global_long_short_account_ratio_last)),Sign(index_open))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_last,1,ic_003,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_close)),Sign(open_interest_mean))",basis_premium_like|positioning_like,mean_reversion_gate,mark_close|open_interest_mean,2,ic_000|ic_004,2,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_close)),Sign(top_long_short_position_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,mark_close,1,ic_000,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_open)),Sign(open_interest_mean))",basis_premium_like|positioning_like,mean_reversion_gate,open_interest_mean,1,ic_004,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_count)),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,taker_buy_sell_volume_ratio_last,1,ic_018,1,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_close)),Sign(taker_buy_sell_volume_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,mark_close|taker_buy_sell_volume_ratio_mean,2,ic_000|ic_019,2,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_close)),Sign(taker_buy_sell_volume_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,index_close|taker_buy_sell_volume_ratio_mean,2,ic_000|ic_019,2,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_open)),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,taker_buy_sell_volume_ratio_last,1,ic_018,1,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(open_interest_value_mean)),Sign(premium_high))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(global_long_short_account_ratio_mean)),Sign(mark_low))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_mean,1,ic_003,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_close)),Sign(top_long_short_position_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,mark_close,1,ic_000,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(premium_close)),Sign(top_long_short_position_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,premium_close,1,ic_005,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(global_long_short_account_ratio_mean)),Sign(mark_index_basis_bps))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_mean|mark_index_basis_bps,2,ic_003|ic_013,2,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_low)),Sign(top_long_short_account_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_count)),Sign(top_long_short_account_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(basis_abs_168h)),Sign(metrics_n_5m))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(basis_abs_168h)),Sign(global_long_short_account_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_last,1,ic_003,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_count)),Sign(metrics_n_5m))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_low)),Sign(open_interest_mean))",basis_premium_like|positioning_like,mean_reversion_gate,open_interest_mean,1,ic_004,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(open_interest_last)),Sign(premium_high))",basis_premium_like|positioning_like,mean_reversion_gate,open_interest_last,1,ic_004,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_close)),Sign(open_interest_value_last))",basis_premium_like|positioning_like,mean_reversion_gate,mark_close,1,ic_000,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(global_long_short_account_ratio_last)),Sign(index_close))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_last|index_close,2,ic_000|ic_003,2,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_trade_basis_bps)),Sign(open_interest_value_mean))",basis_premium_like|positioning_like,mean_reversion_gate,mark_trade_basis_bps,1,ic_014,1,accept_primary_incremental_input,,has_primary_incremental_signal
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_count)),Sign(open_interest_value_last))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_open)),Sign(top_long_short_account_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_count)),Sign(open_interest_value_last))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(open_interest_value_mean)),Sign(premium_count))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_close)),Sign(top_long_short_account_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,mark_close,1,ic_000,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(global_long_short_account_ratio_last)),Sign(index_count))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_last,1,ic_003,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(basis_abs_168h)),Sign(open_interest_change_24h))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(basis_abs_168h)),Sign(top_long_short_position_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_count)),Sign(open_interest_change_24h))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_close)),Sign(open_interest_last))",basis_premium_like|positioning_like,mean_reversion_gate,mark_close|open_interest_last,2,ic_000|ic_004,2,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_high)),Sign(open_interest_last))",basis_premium_like|positioning_like,mean_reversion_gate,open_interest_last,1,ic_004,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_high)),Sign(top_long_short_account_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(global_long_short_account_ratio_mean)),Sign(premium_abs_168h))",basis_premium_like|positioning_like,mean_reversion_gate,global_long_short_account_ratio_mean,1,ic_003,1,accept_redundant_cap_only,,redundant_signal_requires_cluster_cap
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(index_open)),Sign(top_long_short_position_ratio_mean))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_low)),Sign(open_interest_change_24h))",basis_premium_like|positioning_like,mean_reversion_gate,,0,,0,reject_no_known_input,,no_known_approved_field
a7ff_v20260530_formula_index,,"Mul(Neg(ZScore(mark_high)),Sign(taker_buy_sell_volume_ratio_last))",basis_premium_like|positioning_like,mean_reversion_gate,taker_buy_sell_volume_ratio_last,1,ic_018,1,accept_primary_incremental_input,,has_primary_incremental_signal
