generator,production_family,derived_feature_id,expression,horizon,source_fields,source_field_families,feature_available_lag_bars,feature_timestamp_rule,execution_rule,required_negative_controls,decision,control_id,base_candidate_id,control_mode,object_type,promotable
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_change_24h),ZScore(latest_known_funding_rate))",24,global_long_short_account_ratio_change_24h;latest_known_funding_rate,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_4e77e72b1fa5__ctrl_row_shuffle_e788a96336fc,a7s2m_F4_metrics_basis_funding_interaction_24_4e77e72b1fa5,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_change_24h),ZScore(latest_known_funding_rate))",24,global_long_short_account_ratio_change_24h;latest_known_funding_rate,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_4e77e72b1fa5__ctrl_time_shuffle_065318712b72,a7s2m_F4_metrics_basis_funding_interaction_24_4e77e72b1fa5,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_change_24h),ZScore(latest_known_funding_rate))",24,global_long_short_account_ratio_change_24h;latest_known_funding_rate,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_4e77e72b1fa5__ctrl_wrong_lag_ad1575f07dd7,a7s2m_F4_metrics_basis_funding_interaction_24_4e77e72b1fa5,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_change_24h),ZScore(latest_known_funding_rate))",24,global_long_short_account_ratio_change_24h;latest_known_funding_rate,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_4e77e72b1fa5__ctrl_sign_flip_b5cce3af4252,a7s2m_F4_metrics_basis_funding_interaction_24_4e77e72b1fa5,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_change_24h),ZScore(mark_index_ratio))",24,global_long_short_account_ratio_change_24h;mark_index_ratio,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_36cdb5943d02__ctrl_row_shuffle_ca395d453d33,a7s2m_F4_metrics_basis_funding_interaction_24_36cdb5943d02,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_change_24h),ZScore(mark_index_ratio))",24,global_long_short_account_ratio_change_24h;mark_index_ratio,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_36cdb5943d02__ctrl_time_shuffle_89bfb320280b,a7s2m_F4_metrics_basis_funding_interaction_24_36cdb5943d02,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_change_24h),ZScore(mark_index_ratio))",24,global_long_short_account_ratio_change_24h;mark_index_ratio,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_36cdb5943d02__ctrl_wrong_lag_81140732358d,a7s2m_F4_metrics_basis_funding_interaction_24_36cdb5943d02,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_change_24h),ZScore(mark_index_ratio))",24,global_long_short_account_ratio_change_24h;mark_index_ratio,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_36cdb5943d02__ctrl_sign_flip_01d11e518a2b,a7s2m_F4_metrics_basis_funding_interaction_24_36cdb5943d02,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_change_24h),ZScore(premium_index))",24,global_long_short_account_ratio_change_24h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_d8bb3295bdee__ctrl_row_shuffle_c04a1cdc97d8,a7s2m_F4_metrics_basis_funding_interaction_24_d8bb3295bdee,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_change_24h),ZScore(premium_index))",24,global_long_short_account_ratio_change_24h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_d8bb3295bdee__ctrl_time_shuffle_04db7ba2786e,a7s2m_F4_metrics_basis_funding_interaction_24_d8bb3295bdee,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_change_24h),ZScore(premium_index))",24,global_long_short_account_ratio_change_24h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_d8bb3295bdee__ctrl_wrong_lag_f95f180b8143,a7s2m_F4_metrics_basis_funding_interaction_24_d8bb3295bdee,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_change_24h),ZScore(premium_index))",24,global_long_short_account_ratio_change_24h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_d8bb3295bdee__ctrl_sign_flip_7c1c448e9b16,a7s2m_F4_metrics_basis_funding_interaction_24_d8bb3295bdee,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_zscore_168h),ZScore(latest_known_funding_rate))",24,global_long_short_account_ratio_zscore_168h;latest_known_funding_rate,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_00eb658682c8__ctrl_row_shuffle_364e0557b570,a7s2m_F4_metrics_basis_funding_interaction_24_00eb658682c8,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_zscore_168h),ZScore(latest_known_funding_rate))",24,global_long_short_account_ratio_zscore_168h;latest_known_funding_rate,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_00eb658682c8__ctrl_time_shuffle_85278b226cb6,a7s2m_F4_metrics_basis_funding_interaction_24_00eb658682c8,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_zscore_168h),ZScore(latest_known_funding_rate))",24,global_long_short_account_ratio_zscore_168h;latest_known_funding_rate,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_00eb658682c8__ctrl_wrong_lag_8e7df1c9ff39,a7s2m_F4_metrics_basis_funding_interaction_24_00eb658682c8,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_zscore_168h),ZScore(latest_known_funding_rate))",24,global_long_short_account_ratio_zscore_168h;latest_known_funding_rate,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_00eb658682c8__ctrl_sign_flip_f613169d2e8e,a7s2m_F4_metrics_basis_funding_interaction_24_00eb658682c8,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_zscore_168h),ZScore(mark_index_ratio))",24,global_long_short_account_ratio_zscore_168h;mark_index_ratio,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_b7d143548dfc__ctrl_row_shuffle_173639976aef,a7s2m_F4_metrics_basis_funding_interaction_24_b7d143548dfc,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_zscore_168h),ZScore(mark_index_ratio))",24,global_long_short_account_ratio_zscore_168h;mark_index_ratio,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_b7d143548dfc__ctrl_time_shuffle_00ff92f16c9e,a7s2m_F4_metrics_basis_funding_interaction_24_b7d143548dfc,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_zscore_168h),ZScore(mark_index_ratio))",24,global_long_short_account_ratio_zscore_168h;mark_index_ratio,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_b7d143548dfc__ctrl_wrong_lag_3ad409e8fb3c,a7s2m_F4_metrics_basis_funding_interaction_24_b7d143548dfc,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_zscore_168h),ZScore(mark_index_ratio))",24,global_long_short_account_ratio_zscore_168h;mark_index_ratio,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_b7d143548dfc__ctrl_sign_flip_db136d5ac95d,a7s2m_F4_metrics_basis_funding_interaction_24_b7d143548dfc,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_zscore_168h),ZScore(premium_index))",24,global_long_short_account_ratio_zscore_168h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_5b4ad1c05a7f__ctrl_row_shuffle_4eaefd732aea,a7s2m_F4_metrics_basis_funding_interaction_24_5b4ad1c05a7f,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_zscore_168h),ZScore(premium_index))",24,global_long_short_account_ratio_zscore_168h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_5b4ad1c05a7f__ctrl_time_shuffle_b2bad7c2d747,a7s2m_F4_metrics_basis_funding_interaction_24_5b4ad1c05a7f,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_zscore_168h),ZScore(premium_index))",24,global_long_short_account_ratio_zscore_168h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_5b4ad1c05a7f__ctrl_wrong_lag_c426245ae849,a7s2m_F4_metrics_basis_funding_interaction_24_5b4ad1c05a7f,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(global_long_short_account_ratio_zscore_168h),ZScore(premium_index))",24,global_long_short_account_ratio_zscore_168h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_5b4ad1c05a7f__ctrl_sign_flip_9a305b3fb41f,a7s2m_F4_metrics_basis_funding_interaction_24_5b4ad1c05a7f,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_24h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_861eddbf5525__ctrl_row_shuffle_cbf25fbe86df,a7s2m_F4_metrics_basis_funding_interaction_24_861eddbf5525,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_24h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_861eddbf5525__ctrl_time_shuffle_431b87910e8f,a7s2m_F4_metrics_basis_funding_interaction_24_861eddbf5525,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_24h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_861eddbf5525__ctrl_wrong_lag_e508320e6953,a7s2m_F4_metrics_basis_funding_interaction_24_861eddbf5525,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_24h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_861eddbf5525__ctrl_sign_flip_abc4ee7433c9,a7s2m_F4_metrics_basis_funding_interaction_24_861eddbf5525,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_24h),ZScore(mark_index_ratio))",24,mark_index_ratio;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_36212565b29a__ctrl_row_shuffle_744a05c4e4e6,a7s2m_F4_metrics_basis_funding_interaction_24_36212565b29a,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_24h),ZScore(mark_index_ratio))",24,mark_index_ratio;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_36212565b29a__ctrl_time_shuffle_f44529aef3ed,a7s2m_F4_metrics_basis_funding_interaction_24_36212565b29a,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_24h),ZScore(mark_index_ratio))",24,mark_index_ratio;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_36212565b29a__ctrl_wrong_lag_337b5ff7a55b,a7s2m_F4_metrics_basis_funding_interaction_24_36212565b29a,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_24h),ZScore(mark_index_ratio))",24,mark_index_ratio;open_interest_change_24h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_36212565b29a__ctrl_sign_flip_1fd1d9077f99,a7s2m_F4_metrics_basis_funding_interaction_24_36212565b29a,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_24h),ZScore(premium_index))",24,open_interest_change_24h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_d71c5619b535__ctrl_row_shuffle_76b351ef0a5c,a7s2m_F4_metrics_basis_funding_interaction_24_d71c5619b535,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_24h),ZScore(premium_index))",24,open_interest_change_24h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_d71c5619b535__ctrl_time_shuffle_c1b5331ca77a,a7s2m_F4_metrics_basis_funding_interaction_24_d71c5619b535,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_24h),ZScore(premium_index))",24,open_interest_change_24h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_d71c5619b535__ctrl_wrong_lag_de48aff4ae1f,a7s2m_F4_metrics_basis_funding_interaction_24_d71c5619b535,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_24h),ZScore(premium_index))",24,open_interest_change_24h;premium_index,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_d71c5619b535__ctrl_sign_flip_2fdf78420c9c,a7s2m_F4_metrics_basis_funding_interaction_24_d71c5619b535,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_4h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;open_interest_change_4h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_6af51c38ea86__ctrl_row_shuffle_0e5563694167,a7s2m_F4_metrics_basis_funding_interaction_24_6af51c38ea86,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_4h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;open_interest_change_4h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_6af51c38ea86__ctrl_time_shuffle_ab29a0ebc397,a7s2m_F4_metrics_basis_funding_interaction_24_6af51c38ea86,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_4h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;open_interest_change_4h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_6af51c38ea86__ctrl_wrong_lag_a9897bdcb681,a7s2m_F4_metrics_basis_funding_interaction_24_6af51c38ea86,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_4h),ZScore(latest_known_funding_rate))",24,latest_known_funding_rate;open_interest_change_4h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_6af51c38ea86__ctrl_sign_flip_1963bfee6a10,a7s2m_F4_metrics_basis_funding_interaction_24_6af51c38ea86,sign_flip,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_4h),ZScore(mark_index_ratio))",24,mark_index_ratio;open_interest_change_4h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_6c689789585f__ctrl_row_shuffle_25b75e11cfa1,a7s2m_F4_metrics_basis_funding_interaction_24_6c689789585f,row_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_4h),ZScore(mark_index_ratio))",24,mark_index_ratio;open_interest_change_4h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_6c689789585f__ctrl_time_shuffle_fbfe60930a3c,a7s2m_F4_metrics_basis_funding_interaction_24_6c689789585f,time_shuffle,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_4h),ZScore(mark_index_ratio))",24,mark_index_ratio;open_interest_change_4h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_6c689789585f__ctrl_wrong_lag_405c50173d15,a7s2m_F4_metrics_basis_funding_interaction_24_6c689789585f,wrong_lag,control,False
crypto_a7s2m_metrics_registry_diagnostic,F4_metrics_basis_funding_interaction,metrics_x_basis_funding,"Mul(Rank(open_interest_change_4h),ZScore(mark_index_ratio))",24,mark_index_ratio;open_interest_change_4h,metrics_positioning,1,metrics 1h feature available at hour timestamp + 1h,next 1h bar or later; May stress post-selection only,row_shuffle;time_shuffle;wrong_lag;sign_flip,A7S2M_GENERATED_CANDIDATE,a7s2m_F4_metrics_basis_funding_interaction_24_6c689789585f__ctrl_sign_flip_9d00b73498a0,a7s2m_F4_metrics_basis_funding_interaction_24_6c689789585f,sign_flip,control,False
