split,rows,active_hours,mean_ic,net_sum_10bps,net_sum_20bps,turnover_mean,gross_exposure_mean,lag1_net_sum_10bps,lag1_net_sum_20bps,lag1_active_hours,candidate_id,base_candidate_id,object_type,control_mode,production_family,expression,horizon,orientation,base_train_ic_for_orientation
validation_2025H1,4344,4344,0.003934371337686297,-3.7247951205715575,-6.983795120571558,0.7502302025782689,1.0,-3.445575081790253,-6.705075081790254,4344,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf__ctrl_row_shuffle_972037edae50,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf,control,row_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",48,-1.0,-0.004505894105894062
recent_oos_2025H2_2026Apr,7296,7294,-0.003297086790368891,-4.990653617093518,-10.488653617093519,0.7535635964912281,0.9997258771929824,-5.209027434553201,-10.706860767886536,7294,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf__ctrl_row_shuffle_972037edae50,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf,control,row_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",48,-1.0,-0.004505894105894062
fresh_may_2026,505,456,0.02349404980983939,-0.31247527906729966,-0.6573086124006329,0.682838283828383,0.902970297029703,-0.2779432777445281,-0.6229432777445282,456,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf__ctrl_row_shuffle_972037edae50,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf,control,row_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",48,-1.0,-0.004505894105894062
train_2024,8774,8761,0.0005451687908029005,-7.084725225447287,-13.645058558780619,0.7477015424359851,0.9985183496694781,-7.527931488255817,-14.08776482158915,8760,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf__ctrl_time_shuffle_784941f6965f,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf,control,time_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",48,-1.0,-0.004505894105894062
validation_2025H1,4344,4340,0.007803486835744934,-5.424768853429754,-8.675268853429753,0.7482734806629834,0.9990791896869244,-5.4868811906006725,-8.73704785726734,4340,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf__ctrl_time_shuffle_784941f6965f,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf,control,time_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",48,-1.0,-0.004505894105894062
recent_oos_2025H2_2026Apr,7296,7286,0.004822928923944621,-6.322390430947469,-11.763057097614137,0.7457054093567251,0.9986293859649122,-6.3500424856745585,-11.790709152341226,7286,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf__ctrl_time_shuffle_784941f6965f,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf,control,time_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",48,-1.0,-0.004505894105894062
fresh_may_2026,505,456,0.023785425101214674,-0.46491056354057914,-0.8112438968739125,0.6858085808580859,0.902970297029703,-0.46628581616422915,-0.8126191494975625,456,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf__ctrl_time_shuffle_784941f6965f,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf,control,time_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",48,-1.0,-0.004505894105894062
train_2024,8774,8726,0.0009432465311448091,-5.187739689338562,-11.274073022671896,0.6936782919231061,0.9945292910873034,-5.940471895728733,-12.025805229062065,8725,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf__ctrl_wrong_lag_f0f270742c5f,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf,control,wrong_lag,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",48,-1.0,-0.004505894105894062
validation_2025H1,4344,4344,0.009053561539749433,-4.251437874103006,-7.300271207436339,0.7018492940454267,1.0,-4.109211401976303,-7.15837806864297,4344,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf__ctrl_wrong_lag_f0f270742c5f,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf,control,wrong_lag,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",48,-1.0,-0.004505894105894062
recent_oos_2025H2_2026Apr,7296,7292,0.0011757304681057237,-6.05382734818607,-11.13082734818607,0.6958607456140351,0.9994517543859649,-6.018943678021782,-11.095777011355116,7292,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf__ctrl_wrong_lag_f0f270742c5f,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf,control,wrong_lag,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",48,-1.0,-0.004505894105894062
fresh_may_2026,505,456,-0.04378297141455027,0.07553342406213667,-0.24346657593786336,0.6316831683168317,0.902970297029703,0.17748776844877837,-0.1416788982178883,456,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf__ctrl_wrong_lag_f0f270742c5f,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf,control,wrong_lag,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",48,-1.0,-0.004505894105894062
train_2024,8774,8750,0.004505894105894164,-9.425636292641652,-15.529302959308318,0.6956538256971355,0.9972646455436517,-9.887719327405772,-15.990885994072439,8749,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf__ctrl_sign_flip_24e82bb969df,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf,control,sign_flip,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",48,-1.0,-0.004505894105894062
validation_2025H1,4344,4344,-0.009497868613890664,-2.3622307120640578,-5.409897378730726,0.7015807243707797,1.0,-2.1435248831525326,-5.191024883152533,4344,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf__ctrl_sign_flip_24e82bb969df,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf,control,sign_flip,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",48,-1.0,-0.004505894105894062
recent_oos_2025H2_2026Apr,7296,7294,-0.001866655417519082,-3.935179203196217,-9.014012536529549,0.6961120248538013,0.9997258771929824,-4.254564325159459,-9.333397658492792,7294,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf__ctrl_sign_flip_24e82bb969df,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf,control,sign_flip,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",48,-1.0,-0.004505894105894062
fresh_may_2026,505,456,0.03967304625199374,-0.6456431970036671,-0.9646431970036671,0.6316831683168317,0.902970297029703,-0.57891580931721,-0.8979158093172099,456,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf__ctrl_sign_flip_24e82bb969df,a7s2m_F3_metrics_taker_divergence_48_c583109e12cf,control,sign_flip,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_12))",48,-1.0,-0.004505894105894062
train_2024,8774,8750,0.0021740471621660407,-5.871768370945064,-12.428768370945065,0.7473216320948256,0.9972646455436517,-6.0687992518840845,-12.625132585217418,8749,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297__ctrl_row_shuffle_d56b055ac834,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297,control,row_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",12,-1.0,-0.0025127265372964645
validation_2025H1,4344,4344,0.0011920446600677892,-2.847181656161532,-6.097514989494866,0.7482351135666052,1.0,-3.0857518372109154,-6.335751837210916,4344,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297__ctrl_row_shuffle_d56b055ac834,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297,control,row_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",12,-1.0,-0.0025127265372964645
recent_oos_2025H2_2026Apr,7296,7294,-0.0011930984530177694,-5.189391932562268,-10.654558599228935,0.7490634137426899,0.9997258771929824,-5.1026759690630445,-10.567842635729711,7294,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297__ctrl_row_shuffle_d56b055ac834,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297,control,row_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",12,-1.0,-0.0025127265372964645
fresh_may_2026,505,492,-0.0005401102962077798,-0.45698824562423956,-0.8233215789575727,0.7254125412541254,0.9742574257425742,-0.47235912931181595,-0.8390257959784826,492,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297__ctrl_row_shuffle_d56b055ac834,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297,control,row_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",12,-1.0,-0.0025127265372964645
train_2024,8774,8765,-0.0023176561660606648,-6.682312325238845,-13.23947899190551,0.7473406276118836,0.9989742420788694,-6.052031950174218,-12.608198616840884,8764,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297__ctrl_time_shuffle_009e4ba4c304,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297,control,time_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",12,-1.0,-0.0025127265372964645
validation_2025H1,4344,4337,0.007559899301202686,-3.8736451989053924,-7.121145198905393,0.7475828729281768,0.9983885819521179,-3.850116654351006,-7.0979499876843395,4337,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297__ctrl_time_shuffle_009e4ba4c304,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297,control,time_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",12,-1.0,-0.0025127265372964645
recent_oos_2025H2_2026Apr,7296,7284,-0.0036608185177647015,-5.533376523474171,-11.001543190140836,0.7494745979532162,0.9983552631578947,-5.714278238058805,-11.182444904725472,7284,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297__ctrl_time_shuffle_009e4ba4c304,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297,control,time_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",12,-1.0,-0.0025127265372964645
fresh_may_2026,505,492,-0.004988913525498878,-0.34657996612479824,-0.7125799661247982,0.7247524752475247,0.9742574257425742,-0.3541694555545549,-0.720169455554555,492,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297__ctrl_time_shuffle_009e4ba4c304,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297,control,time_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",12,-1.0,-0.0025127265372964645
train_2024,8774,8726,0.002326124286284136,-6.446696061919193,-12.506029395252526,0.6906010181597144,0.9945292910873034,-6.64936519416201,-12.707698527495342,8725,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297__ctrl_wrong_lag_f0a82726b9ed,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297,control,wrong_lag,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",12,-1.0,-0.0025127265372964645
validation_2025H1,4344,4344,0.013055725415624109,-3.8856486315868883,-6.906815298253555,0.6954803560466544,1.0,-3.810816788846511,-6.832316788846512,4344,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297__ctrl_wrong_lag_f0a82726b9ed,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297,control,wrong_lag,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",12,-1.0,-0.0025127265372964645
recent_oos_2025H2_2026Apr,7296,7292,-0.0015405187679025992,-4.803315787937524,-9.841982454604192,0.6906067251461989,0.9994517543859649,-4.737535925870433,-9.776369259203767,7292,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297__ctrl_wrong_lag_f0a82726b9ed,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297,control,wrong_lag,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",12,-1.0,-0.0025127265372964645
fresh_may_2026,505,492,-0.017439877195974705,-0.2498777639229532,-0.5883777639229533,0.6702970297029703,0.9742574257425742,-0.17920472964724432,-0.517871396313911,492,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297__ctrl_wrong_lag_f0a82726b9ed,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297,control,wrong_lag,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",12,-1.0,-0.0025127265372964645
train_2024,8774,8750,0.0025127265372965656,-7.7200204656852875,-13.796353799018622,0.6925385608996276,0.9972646455436517,-8.218178345431005,-14.293845012097671,8749,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297__ctrl_sign_flip_8bf82cdaf5c6,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297,control,sign_flip,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",12,-1.0,-0.0025127265372964645
validation_2025H1,4344,4344,0.003173050553916413,-3.3274135051698526,-6.34808017183652,0.69536525475752,1.0,-3.4096806450737525,-6.430180645073753,4344,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297__ctrl_sign_flip_8bf82cdaf5c6,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297,control,sign_flip,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",12,-1.0,-0.0025127265372964645
recent_oos_2025H2_2026Apr,7296,7294,-0.008721171538027565,-4.610681921805751,-9.652015255139085,0.6909722222222222,0.9997258771929824,-4.622211022854795,-9.663711022854795,7294,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297__ctrl_sign_flip_8bf82cdaf5c6,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297,control,sign_flip,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",12,-1.0,-0.0025127265372964645
fresh_may_2026,505,492,0.022769913013815507,-0.4507050561223156,-0.7882050561223155,0.6683168316831684,0.9742574257425742,-0.44473750513633525,-0.7822375051363353,492,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297__ctrl_sign_flip_8bf82cdaf5c6,a7s2m_F3_metrics_taker_divergence_12_abe21ab83297,control,sign_flip,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",12,-1.0,-0.0025127265372964645
train_2024,8774,8750,0.006979220253737905,-7.628307782715726,-14.219974449382395,0.7512726996428842,0.9972646455436517,-7.444116022618166,-14.0349493559515,8749,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2__ctrl_row_shuffle_d24ad95f42d9,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2,control,row_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",24,-1.0,-0.007184904841064739
validation_2025H1,4344,4344,-0.0038620400152275004,-2.3997470361762874,-5.665747036176288,0.751841620626151,1.0,-2.516291699645386,-5.782458366312053,4344,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2__ctrl_row_shuffle_d24ad95f42d9,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2,control,row_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",24,-1.0,-0.007184904841064739
recent_oos_2025H2_2026Apr,7296,7294,-0.0002574478515921481,-5.24419958346957,-10.73219958346957,0.7521929824561403,0.9997258771929824,-5.392251749933955,-10.880251749933954,7294,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2__ctrl_row_shuffle_d24ad95f42d9,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2,control,row_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",24,-1.0,-0.007184904841064739
fresh_may_2026,505,480,-0.009534707367874899,-0.2091160246272449,-0.5729493579605782,0.7204620462046205,0.9504950495049505,-0.27020803625953116,-0.6338747029261977,480,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2__ctrl_row_shuffle_d24ad95f42d9,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2,control,row_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",24,-1.0,-0.007184904841064739
train_2024,8774,8766,-0.0037293896466327353,-6.7696058325338635,-13.330939165867198,0.7478155155383329,0.9990882151812173,-6.753158236690669,-13.313491570024002,8765,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2__ctrl_time_shuffle_4b9ce3916986,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2,control,time_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",24,-1.0,-0.007184904841064739
validation_2025H1,4344,4340,-0.003853547289663603,-2.125364187138852,-5.366364187138852,0.7460865561694291,0.9990791896869244,-2.3648766149733182,-5.606209948306651,4340,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2__ctrl_time_shuffle_4b9ce3916986,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2,control,time_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",24,-1.0,-0.007184904841064739
recent_oos_2025H2_2026Apr,7296,7281,-0.003859568060631337,-4.337476361430252,-9.779309694763587,0.7458653143274854,0.9979440789473685,-4.44750919079356,-9.889342524126894,7281,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2__ctrl_time_shuffle_4b9ce3916986,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2,control,time_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",24,-1.0,-0.007184904841064739
fresh_may_2026,505,479,-0.0008674100586651666,-0.2901389081692962,-0.6554722415026295,0.7234323432343235,0.9485148514851485,-0.25498780109018404,-0.6203211344235173,479,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2__ctrl_time_shuffle_4b9ce3916986,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2,control,time_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",24,-1.0,-0.007184904841064739
train_2024,8774,8726,0.0029688701021365425,-6.061657136379439,-12.120990469712773,0.6906010181597144,0.9945292910873034,-5.809768132984676,-11.86810146631801,8725,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2__ctrl_wrong_lag_0932d264b542,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2,control,wrong_lag,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",24,-1.0,-0.007184904841064739
validation_2025H1,4344,4344,0.017795640704763614,-5.375517687751724,-8.39668435441839,0.6954803560466544,1.0,-5.513599773117956,-8.535099773117956,4344,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2__ctrl_wrong_lag_0932d264b542,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2,control,wrong_lag,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",24,-1.0,-0.007184904841064739
recent_oos_2025H2_2026Apr,7296,7292,0.005735345307880956,-5.496503712645909,-10.535170379312577,0.6906067251461989,0.9994517543859649,-5.667595940539952,-10.706429273873285,7292,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2__ctrl_wrong_lag_0932d264b542,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2,control,wrong_lag,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",24,-1.0,-0.007184904841064739
fresh_may_2026,505,480,-0.031453656261703176,-0.13361123879782927,-0.4636112387978294,0.6534653465346535,0.9504950495049505,-0.19374390091259483,-0.5235772342459282,480,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2__ctrl_wrong_lag_0932d264b542,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2,control,wrong_lag,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",24,-1.0,-0.007184904841064739
train_2024,8774,8750,0.0071849048410648425,-8.862928844014316,-14.93926217734765,0.6925385608996276,0.9972646455436517,-9.012809122713287,-15.088475789379956,8749,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2__ctrl_sign_flip_bc85ffae1f37,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2,control,sign_flip,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",24,-1.0,-0.007184904841064739
validation_2025H1,4344,4344,0.0007092009494925253,-3.860172996252772,-6.880839662919438,0.69536525475752,1.0,-3.8131979348094713,-6.833697934809472,4344,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2__ctrl_sign_flip_bc85ffae1f37,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2,control,sign_flip,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",24,-1.0,-0.007184904841064739
recent_oos_2025H2_2026Apr,7296,7294,-0.006220289103455413,-4.475605660212672,-9.516938993546004,0.6909722222222222,0.9997258771929824,-4.730997745959815,-9.772497745959814,7294,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2__ctrl_sign_flip_bc85ffae1f37,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2,control,sign_flip,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",24,-1.0,-0.007184904841064739
fresh_may_2026,505,480,0.01693684000099013,-0.5940351562989727,-0.9230351562989727,0.6514851485148515,0.9504950495049505,-0.5406458144530848,-0.8698124811197515,480,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2__ctrl_sign_flip_bc85ffae1f37,a7s2m_F3_metrics_taker_divergence_24_c3e89da16ec2,control,sign_flip,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",24,-1.0,-0.007184904841064739
train_2024,8774,8750,0.0027468531468531816,-8.305658015514691,-14.856991348848023,0.7466757845148546,0.9972646455436517,-8.415226058820704,-14.965726058820703,8749,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538__ctrl_row_shuffle_070df4696a1f,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538,control,row_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",48,-1.0,-0.004286913086913033
validation_2025H1,4344,4344,0.002760821130986913,-3.3093738844595757,-6.562707217792909,0.748925721301412,1.0,-2.992652077430974,-6.245985410764309,4344,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538__ctrl_row_shuffle_070df4696a1f,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538,control,row_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",48,-1.0,-0.004286913086913033
recent_oos_2025H2_2026Apr,7296,7294,0.007695759135298518,-6.321196307737047,-11.791862974403713,0.7498172514619882,0.9997258771929824,-6.324628597916721,-11.795128597916722,7294,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538__ctrl_row_shuffle_070df4696a1f,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538,control,row_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",48,-1.0,-0.004286913086913033
fresh_may_2026,505,456,0.008587903324745506,-0.027297536381205426,-0.3716308697145388,0.6818481848184819,0.902970297029703,-0.09803834036017539,-0.44287167369350877,456,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538__ctrl_row_shuffle_070df4696a1f,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538,control,row_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",48,-1.0,-0.004286913086913033
train_2024,8774,8762,-0.005913967338299638,-5.095588244143425,-11.647921577476758,0.7467897576172023,0.9986323227718259,-4.596965872874821,-11.148299206208154,8761,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538__ctrl_time_shuffle_4d4f9e879369,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538,control,time_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",48,-1.0,-0.004286913086913033
validation_2025H1,4344,4340,-0.008312655086848588,-2.4297661484097994,-5.6900994817431325,0.750537139349294,0.9990791896869244,-2.666254128100456,-5.926920794767123,4340,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538__ctrl_time_shuffle_4d4f9e879369,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538,control,time_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",48,-1.0,-0.004286913086913033
recent_oos_2025H2_2026Apr,7296,7285,-0.007786859674299573,-3.852047708788878,-9.315547708788879,0.7488349780701754,0.9984923245614035,-3.846687355386078,-9.310354022052746,7285,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538__ctrl_time_shuffle_4d4f9e879369,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538,control,time_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",48,-1.0,-0.004286913086913033
fresh_may_2026,505,455,-0.006009375240144353,-0.7223192735063919,-1.0616526068397254,0.6719471947194721,0.900990099009901,-0.7103093126920935,-1.0493093126920936,455,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538__ctrl_time_shuffle_4d4f9e879369,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538,control,time_shuffle,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",48,-1.0,-0.004286913086913033
train_2024,8774,8726,-0.000484044948862694,-4.254739736414647,-10.31407306974798,0.6906010181597144,0.9945292910873034,-4.638728707693678,-10.69706204102701,8725,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538__ctrl_wrong_lag_6b2e0e410407,a7s2m_F3_metrics_taker_divergence_48_9fc1d0d62538,control,wrong_lag,F3_metrics_taker_divergence,"Mul(ZScore(taker_buy_sell_volume_ratio_change_24h),Rank(ret_24))",48,-1.0,-0.004286913086913033
