candidate_id,generator,production_family,derived_feature_id,expression,horizon,source_fields,source_field_families,transform,window_hours,availability_mask,cross_symbol_scope,feature_available_lag_bars,feature_timestamp_rule,execution_rule,requires_residual_baselines,required_negative_controls,paired_ablation_plan,decision,reject_reasons
a7x3_F0_slow_aggtrades_horizon_48_71ebeced7830,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_decay,"Decay(agg_buy_notional_share,24)",48,agg_buy_notional_share,aggtrades_reset_interaction,slow_decay,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_48_c246e62072ef,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_tsmean,"TSMean(agg_buy_notional_share,24)",48,agg_buy_notional_share,aggtrades_reset_interaction,slow_tsmean,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_24_f1b86392b822,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_decay,"Decay(agg_buy_notional_share,48)",24,agg_buy_notional_share,aggtrades_reset_interaction,slow_decay,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_24_150abb18b6aa,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_tsmean,"TSMean(agg_buy_notional_share,48)",24,agg_buy_notional_share,aggtrades_reset_interaction,slow_tsmean,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_48_cf20dbcec864,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_decay,"Decay(agg_buy_notional_share,48)",48,agg_buy_notional_share,aggtrades_reset_interaction,slow_decay,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_48_59548898a1b2,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_tsmean,"TSMean(agg_buy_notional_share,48)",48,agg_buy_notional_share,aggtrades_reset_interaction,slow_tsmean,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_24_74306c8674cc,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_buy_notional_share,12,48)",24,agg_buy_notional_share,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_48_b5311d81eaf8,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_buy_notional_share,12,48)",48,agg_buy_notional_share,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_24_539773d34374,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_decay,"Decay(agg_vwap_close_bps,12)",24,agg_vwap_close_bps,aggtrades_reset_interaction,slow_decay,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_24_ebc270e7b298,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_tsmean,"TSMean(agg_vwap_close_bps,12)",24,agg_vwap_close_bps,aggtrades_reset_interaction,slow_tsmean,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_48_02317f1e6542,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_decay,"Decay(agg_vwap_close_bps,12)",48,agg_vwap_close_bps,aggtrades_reset_interaction,slow_decay,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_48_cb1ac7706d76,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_tsmean,"TSMean(agg_vwap_close_bps,12)",48,agg_vwap_close_bps,aggtrades_reset_interaction,slow_tsmean,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_24_513d70d92a6f,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_decay,"Decay(agg_vwap_close_bps,24)",24,agg_vwap_close_bps,aggtrades_reset_interaction,slow_decay,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_24_c847cb582b04,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_tsmean,"TSMean(agg_vwap_close_bps,24)",24,agg_vwap_close_bps,aggtrades_reset_interaction,slow_tsmean,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_48_8a44206664bb,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_decay,"Decay(agg_vwap_close_bps,24)",48,agg_vwap_close_bps,aggtrades_reset_interaction,slow_decay,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_48_2f5e605dfc30,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_tsmean,"TSMean(agg_vwap_close_bps,24)",48,agg_vwap_close_bps,aggtrades_reset_interaction,slow_tsmean,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_24_e23ca9f69876,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_decay,"Decay(agg_vwap_close_bps,48)",24,agg_vwap_close_bps,aggtrades_reset_interaction,slow_decay,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_24_a54b70735ba0,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_tsmean,"TSMean(agg_vwap_close_bps,48)",24,agg_vwap_close_bps,aggtrades_reset_interaction,slow_tsmean,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_48_e61f17a4017a,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_decay,"Decay(agg_vwap_close_bps,48)",48,agg_vwap_close_bps,aggtrades_reset_interaction,slow_decay,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_48_876b71ac9064,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_tsmean,"TSMean(agg_vwap_close_bps,48)",48,agg_vwap_close_bps,aggtrades_reset_interaction,slow_tsmean,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_24_2c502ebe9016,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_vwap_close_bps,12,48)",24,agg_vwap_close_bps,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_48_11312fee7ba9,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,horizon_spread,"HorizonSpread(agg_vwap_close_bps,12,48)",48,agg_vwap_close_bps,aggtrades_reset_interaction,horizon_spread,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_24_8690029f331a,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_decay,"Decay(agg_large_notional_share_4h,12)",24,agg_large_notional_share_4h,aggtrades_reset_interaction,slow_decay,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_24_f6899ed329ff,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_tsmean,"TSMean(agg_large_notional_share_4h,12)",24,agg_large_notional_share_4h,aggtrades_reset_interaction,slow_tsmean,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_48_46380658473b,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_decay,"Decay(agg_large_notional_share_4h,12)",48,agg_large_notional_share_4h,aggtrades_reset_interaction,slow_decay,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_48_147f03dd3b0a,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_tsmean,"TSMean(agg_large_notional_share_4h,12)",48,agg_large_notional_share_4h,aggtrades_reset_interaction,slow_tsmean,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_24_60e3f3f1c91d,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_decay,"Decay(agg_large_notional_share_4h,24)",24,agg_large_notional_share_4h,aggtrades_reset_interaction,slow_decay,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_24_7d1325e78c50,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_tsmean,"TSMean(agg_large_notional_share_4h,24)",24,agg_large_notional_share_4h,aggtrades_reset_interaction,slow_tsmean,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_48_d1f3f2b586ac,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_decay,"Decay(agg_large_notional_share_4h,24)",48,agg_large_notional_share_4h,aggtrades_reset_interaction,slow_decay,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_48_1e6abfcac91f,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_tsmean,"TSMean(agg_large_notional_share_4h,24)",48,agg_large_notional_share_4h,aggtrades_reset_interaction,slow_tsmean,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
a7x3_F0_slow_aggtrades_horizon_24_6998be16670c,crypto_a7x3_small_controlled_diagnostic,F0_slow_aggtrades_horizon,slow_decay,"Decay(agg_large_notional_share_4h,48)",24,agg_large_notional_share_4h,aggtrades_reset_interaction,slow_decay,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,
