candidate_id,family_id,dataset,motif,primary_field,partner_field,window_h,operator,expression,candidate_role,executes_numeric,primary_field_available,partner_field_available,materialization_preflight_pass
a7ffcore29e_0394,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,funding_rate,taker_buy_quote_volume,168,WinsorZ,"Clip(ZScore(Delta(funding_rate,168)),-3,3)*Sign(Delta(taker_buy_quote_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0395,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,taker_buy_quote_volume,4,Delta,"Delta(premium_close,4)*ZScore(Delta(taker_buy_quote_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0396,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,mark_index_basis_bps,trade_volume,8,Delta,"Delta(mark_index_basis_bps,8)*ZScore(Delta(trade_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0397,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close_bps,trade_volume,24,Delta,"Delta(premium_close_bps,24)*ZScore(Delta(trade_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0398,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,funding_rate,trade_volume,72,Delta,"Delta(funding_rate,72)*ZScore(Delta(trade_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0399,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,trade_volume,168,Delta,"Delta(premium_close,168)*ZScore(Delta(trade_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0400,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,mark_index_basis_bps,kline_taker_buy_quote_share,4,ZScore,"ZScore(mark_index_basis_bps,4)*ZScore(Delta(kline_taker_buy_quote_share,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0401,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close_bps,kline_taker_buy_quote_share,8,ZScore,"ZScore(premium_close_bps,8)*ZScore(Delta(kline_taker_buy_quote_share,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0402,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,funding_rate,kline_taker_buy_quote_share,24,ZScore,"ZScore(funding_rate,24)*ZScore(Delta(kline_taker_buy_quote_share,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0403,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,kline_taker_buy_quote_share,72,ZScore,"ZScore(premium_close,72)*ZScore(Delta(kline_taker_buy_quote_share,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0404,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,mark_index_basis_bps,trade_quote_volume,168,ZScore,"ZScore(mark_index_basis_bps,168)*ZScore(Delta(trade_quote_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0405,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close_bps,trade_quote_volume,4,TSRank,"TSRank(premium_close_bps,4)*ZScore(Delta(trade_quote_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0406,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,funding_rate,trade_quote_volume,8,TSRank,"TSRank(funding_rate,8)*ZScore(Delta(trade_quote_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0407,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,trade_quote_volume,24,TSRank,"TSRank(premium_close,24)*ZScore(Delta(trade_quote_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0408,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,mark_index_basis_bps,taker_buy_quote_volume,72,TSRank,"TSRank(mark_index_basis_bps,72)*ZScore(Delta(taker_buy_quote_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0409,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close_bps,taker_buy_quote_volume,168,TSRank,"TSRank(premium_close_bps,168)*ZScore(Delta(taker_buy_quote_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0410,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,funding_rate,taker_buy_quote_volume,4,SpreadShortLong,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(taker_buy_quote_volume,16)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0411,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,taker_buy_quote_volume,8,SpreadShortLong,"Sub(ZScore(Mean(premium_close,8)),ZScore(Mean(taker_buy_quote_volume,32)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0412,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,mark_index_basis_bps,trade_volume,24,SpreadShortLong,"Sub(ZScore(Mean(mark_index_basis_bps,24)),ZScore(Mean(trade_volume,96)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0413,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close_bps,trade_volume,72,SpreadShortLong,"Sub(ZScore(Mean(premium_close_bps,72)),ZScore(Mean(trade_volume,288)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0414,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,funding_rate,trade_volume,168,SpreadShortLong,"Sub(ZScore(Mean(funding_rate,168)),ZScore(Mean(trade_volume,336)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0415,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,trade_volume,4,WinsorZ,"Clip(ZScore(Delta(premium_close,4)),-3,3)*Sign(Delta(trade_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0416,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,mark_index_basis_bps,kline_taker_buy_quote_share,8,WinsorZ,"Clip(ZScore(Delta(mark_index_basis_bps,8)),-3,3)*Sign(Delta(kline_taker_buy_quote_share,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0417,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close_bps,kline_taker_buy_quote_share,24,WinsorZ,"Clip(ZScore(Delta(premium_close_bps,24)),-3,3)*Sign(Delta(kline_taker_buy_quote_share,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0418,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,funding_rate,kline_taker_buy_quote_share,72,WinsorZ,"Clip(ZScore(Delta(funding_rate,72)),-3,3)*Sign(Delta(kline_taker_buy_quote_share,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0419,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close,kline_taker_buy_quote_share,168,WinsorZ,"Clip(ZScore(Delta(premium_close,168)),-3,3)*Sign(Delta(kline_taker_buy_quote_share,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0420,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,mark_index_basis_bps,trade_quote_volume,4,Delta,"Delta(mark_index_basis_bps,4)*ZScore(Delta(trade_quote_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0421,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close_bps,trade_quote_volume,8,Delta,"Delta(premium_close_bps,8)*ZScore(Delta(trade_quote_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0422,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,funding_rate,trade_quote_volume,24,Delta,"Delta(funding_rate,24)*ZScore(Delta(trade_quote_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0423,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close,trade_quote_volume,72,Delta,"Delta(premium_close,72)*ZScore(Delta(trade_quote_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0424,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,mark_index_basis_bps,taker_buy_quote_volume,168,Delta,"Delta(mark_index_basis_bps,168)*ZScore(Delta(taker_buy_quote_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0425,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close_bps,taker_buy_quote_volume,4,ZScore,"ZScore(premium_close_bps,4)*ZScore(Delta(taker_buy_quote_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0426,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,funding_rate,taker_buy_quote_volume,8,ZScore,"ZScore(funding_rate,8)*ZScore(Delta(taker_buy_quote_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0427,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close,taker_buy_quote_volume,24,ZScore,"ZScore(premium_close,24)*ZScore(Delta(taker_buy_quote_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0428,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,mark_index_basis_bps,trade_volume,72,ZScore,"ZScore(mark_index_basis_bps,72)*ZScore(Delta(trade_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0429,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close_bps,trade_volume,168,ZScore,"ZScore(premium_close_bps,168)*ZScore(Delta(trade_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0430,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,funding_rate,trade_volume,4,TSRank,"TSRank(funding_rate,4)*ZScore(Delta(trade_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0431,F2a_basis_funding_independent,top498_replay_v2,funding_persistence_low_turnover,premium_close,trade_volume,8,TSRank,"TSRank(premium_close,8)*ZScore(Delta(trade_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0432,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,mark_index_basis_bps,kline_taker_buy_quote_share,24,TSRank,"TSRank(mark_index_basis_bps,24)*ZScore(Delta(kline_taker_buy_quote_share,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0433,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close_bps,kline_taker_buy_quote_share,72,TSRank,"TSRank(premium_close_bps,72)*ZScore(Delta(kline_taker_buy_quote_share,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0434,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,funding_rate,kline_taker_buy_quote_share,168,TSRank,"TSRank(funding_rate,168)*ZScore(Delta(kline_taker_buy_quote_share,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0435,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close,kline_taker_buy_quote_share,4,SpreadShortLong,"Sub(ZScore(Mean(premium_close,4)),ZScore(Mean(kline_taker_buy_quote_share,16)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0436,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,mark_index_basis_bps,trade_quote_volume,8,SpreadShortLong,"Sub(ZScore(Mean(mark_index_basis_bps,8)),ZScore(Mean(trade_quote_volume,32)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0437,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close_bps,trade_quote_volume,24,SpreadShortLong,"Sub(ZScore(Mean(premium_close_bps,24)),ZScore(Mean(trade_quote_volume,96)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0438,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,funding_rate,trade_quote_volume,72,SpreadShortLong,"Sub(ZScore(Mean(funding_rate,72)),ZScore(Mean(trade_quote_volume,288)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0439,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close,trade_quote_volume,168,SpreadShortLong,"Sub(ZScore(Mean(premium_close,168)),ZScore(Mean(trade_quote_volume,336)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0440,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,mark_index_basis_bps,taker_buy_quote_volume,4,WinsorZ,"Clip(ZScore(Delta(mark_index_basis_bps,4)),-3,3)*Sign(Delta(taker_buy_quote_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0441,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close_bps,taker_buy_quote_volume,8,WinsorZ,"Clip(ZScore(Delta(premium_close_bps,8)),-3,3)*Sign(Delta(taker_buy_quote_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0442,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,funding_rate,taker_buy_quote_volume,24,WinsorZ,"Clip(ZScore(Delta(funding_rate,24)),-3,3)*Sign(Delta(taker_buy_quote_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0443,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close,taker_buy_quote_volume,72,WinsorZ,"Clip(ZScore(Delta(premium_close,72)),-3,3)*Sign(Delta(taker_buy_quote_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0444,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,mark_index_basis_bps,trade_volume,168,WinsorZ,"Clip(ZScore(Delta(mark_index_basis_bps,168)),-3,3)*Sign(Delta(trade_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0445,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close_bps,trade_volume,4,Delta,"Delta(premium_close_bps,4)*ZScore(Delta(trade_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0446,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,funding_rate,trade_volume,8,Delta,"Delta(funding_rate,8)*ZScore(Delta(trade_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0447,F2a_basis_funding_independent,top498_replay_v2,H8_H24_dislocation,premium_close,trade_volume,24,Delta,"Delta(premium_close,24)*ZScore(Delta(trade_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0448,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,mark_index_basis_bps,kline_taker_buy_quote_share,72,Delta,"Delta(mark_index_basis_bps,72)*ZScore(Delta(kline_taker_buy_quote_share,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0449,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close_bps,kline_taker_buy_quote_share,168,Delta,"Delta(premium_close_bps,168)*ZScore(Delta(kline_taker_buy_quote_share,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0450,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,funding_rate,kline_taker_buy_quote_share,4,ZScore,"ZScore(funding_rate,4)*ZScore(Delta(kline_taker_buy_quote_share,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0451,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,kline_taker_buy_quote_share,8,ZScore,"ZScore(premium_close,8)*ZScore(Delta(kline_taker_buy_quote_share,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0452,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,mark_index_basis_bps,trade_quote_volume,24,ZScore,"ZScore(mark_index_basis_bps,24)*ZScore(Delta(trade_quote_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0453,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close_bps,trade_quote_volume,72,ZScore,"ZScore(premium_close_bps,72)*ZScore(Delta(trade_quote_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0454,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,funding_rate,trade_quote_volume,168,ZScore,"ZScore(funding_rate,168)*ZScore(Delta(trade_quote_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0455,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,trade_quote_volume,4,TSRank,"TSRank(premium_close,4)*ZScore(Delta(trade_quote_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0456,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,mark_index_basis_bps,taker_buy_quote_volume,8,TSRank,"TSRank(mark_index_basis_bps,8)*ZScore(Delta(taker_buy_quote_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0457,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close_bps,taker_buy_quote_volume,24,TSRank,"TSRank(premium_close_bps,24)*ZScore(Delta(taker_buy_quote_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0458,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,funding_rate,taker_buy_quote_volume,72,TSRank,"TSRank(funding_rate,72)*ZScore(Delta(taker_buy_quote_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0459,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,taker_buy_quote_volume,168,TSRank,"TSRank(premium_close,168)*ZScore(Delta(taker_buy_quote_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0460,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,mark_index_basis_bps,trade_volume,4,SpreadShortLong,"Sub(ZScore(Mean(mark_index_basis_bps,4)),ZScore(Mean(trade_volume,16)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0461,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close_bps,trade_volume,8,SpreadShortLong,"Sub(ZScore(Mean(premium_close_bps,8)),ZScore(Mean(trade_volume,32)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0462,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,funding_rate,trade_volume,24,SpreadShortLong,"Sub(ZScore(Mean(funding_rate,24)),ZScore(Mean(trade_volume,96)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0463,F2a_basis_funding_independent,top498_replay_v2,basis_delta_x_funding,premium_close,trade_volume,72,SpreadShortLong,"Sub(ZScore(Mean(premium_close,72)),ZScore(Mean(trade_volume,288)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0464,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,mark_index_basis_bps,kline_taker_buy_quote_share,168,SpreadShortLong,"Sub(ZScore(Mean(mark_index_basis_bps,168)),ZScore(Mean(kline_taker_buy_quote_share,336)))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0465,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close_bps,kline_taker_buy_quote_share,4,WinsorZ,"Clip(ZScore(Delta(premium_close_bps,4)),-3,3)*Sign(Delta(kline_taker_buy_quote_share,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0466,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,funding_rate,kline_taker_buy_quote_share,8,WinsorZ,"Clip(ZScore(Delta(funding_rate,8)),-3,3)*Sign(Delta(kline_taker_buy_quote_share,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0467,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,kline_taker_buy_quote_share,24,WinsorZ,"Clip(ZScore(Delta(premium_close,24)),-3,3)*Sign(Delta(kline_taker_buy_quote_share,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0468,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,mark_index_basis_bps,trade_quote_volume,72,WinsorZ,"Clip(ZScore(Delta(mark_index_basis_bps,72)),-3,3)*Sign(Delta(trade_quote_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0469,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close_bps,trade_quote_volume,168,WinsorZ,"Clip(ZScore(Delta(premium_close_bps,168)),-3,3)*Sign(Delta(trade_quote_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0470,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,funding_rate,trade_quote_volume,4,Delta,"Delta(funding_rate,4)*ZScore(Delta(trade_quote_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0471,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,trade_quote_volume,8,Delta,"Delta(premium_close,8)*ZScore(Delta(trade_quote_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0472,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,mark_index_basis_bps,taker_buy_quote_volume,24,Delta,"Delta(mark_index_basis_bps,24)*ZScore(Delta(taker_buy_quote_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0473,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close_bps,taker_buy_quote_volume,72,Delta,"Delta(premium_close_bps,72)*ZScore(Delta(taker_buy_quote_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0474,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,funding_rate,taker_buy_quote_volume,168,Delta,"Delta(funding_rate,168)*ZScore(Delta(taker_buy_quote_volume,168))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0475,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,taker_buy_quote_volume,4,ZScore,"ZScore(premium_close,4)*ZScore(Delta(taker_buy_quote_volume,4))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0476,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,mark_index_basis_bps,trade_volume,8,ZScore,"ZScore(mark_index_basis_bps,8)*ZScore(Delta(trade_volume,8))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0477,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close_bps,trade_volume,24,ZScore,"ZScore(premium_close_bps,24)*ZScore(Delta(trade_volume,24))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0478,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,funding_rate,trade_volume,72,ZScore,"ZScore(funding_rate,72)*ZScore(Delta(trade_volume,72))",preflight_blueprint_only,False,True,True,True
a7ffcore29e_0479,F2a_basis_funding_independent,top498_replay_v2,basis_x_flow,premium_close,trade_volume,168,ZScore,"ZScore(premium_close,168)*ZScore(Delta(trade_volume,168))",preflight_blueprint_only,False,True,True,True
