symbol,path,file_exists,manifest_status,manifest_rows,coverage_metrics,coverage_market_funding,read_ok,error,rows,row_count_match,timestamp_min,timestamp_max,duplicate_symbol_timestamp,gap_hours,inf_cell_count,nan_cell_count,negative_non_allowed_count,feature_lag_min_hours,execution_lag_min_hours,feature_to_execution_lag_min_hours,median_hourly_quote_volume,mean_hourly_quote_volume,p10_hourly_quote_volume,p90_hourly_quote_volume,metrics_missing_rows,market_funding_missing_rows,source_trade_klines_rate,source_metrics_rate,source_market_funding_rate,rows_train_2024,rows_validation_2025H1,rows_recent_2025H2_2026Apr,rows_may_2026_stress_unavailable,liquidity_rank,liquidity_tier,history_tier,search_eligibility,contract_format,base_asset,is_core12,is_major
LYNUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=LYNUSDT\part.parquet,True,ok,4961,1.0,1.0,True,,4961,True,2025-10-06 07:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,6446,0,1.0,1.0,0.0,410735.67252,1592805.261727299,101208.9411,3516059.85187,0,0,1.0,1.0,1.0,0,0,4961,0,181,top200,short_history,listing_aware,plain_contract,LYN,False,False
AEROUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=AEROUSDT\part.parquet,True,ok,12298,1.0,1.0,True,,12298,True,2024-12-04 14:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,18454,0,1.0,1.0,0.0,407261.528615,813460.4035856619,105787.603569,1702115.1355720004,0,0,1.0,1.0,1.0,658,4344,7296,0,182,top200,listed_by_2025H1,listing_aware,plain_contract,AERO,False,False
BEAMXUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BEAMXUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,30773,0,1.0,1.0,0.0,407096.605687,771753.8579704473,61099.9331526,1658673.7418915,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,183,top200,full_2024_2026apr,strict_full_history,plain_contract,BEAMX,False,False
LAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=LAUSDT\part.parquet,True,ok,7911,1.0,1.0,True,,7911,True,2025-06-05 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,8368,0,1.0,1.0,0.0,406218.7079,1537979.3617422942,67410.62155,2676487.45237,0,0,1.0,1.0,1.0,0,615,7296,0,184,top200,recent_only,listing_aware,plain_contract,LA,False,False
MERLUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=MERLUSDT\part.parquet,True,ok,8080,1.0,1.0,True,,8080,True,2025-05-29 08:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,11524,0,1.0,1.0,0.0,403827.992355,1425444.9660917995,73463.07484500001,2427797.9557510014,0,0,1.0,1.0,1.0,0,784,7296,0,185,top200,recent_only,listing_aware,plain_contract,MERL,False,False
CHILLGUYUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=CHILLGUYUSDT\part.parquet,True,ok,12466,1.0,1.0,True,,12466,True,2024-11-27 14:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,18706,0,1.0,1.0,0.0,402589.06354,1377472.55657938,31464.910295,3606330.29399,0,0,1.0,1.0,1.0,826,4344,7296,0,186,top200,listed_by_2025H1,listing_aware,plain_contract,CHILLGUY,False,False
LAYERUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=LAYERUSDT\part.parquet,True,ok,10641,1.0,1.0,True,,10641,True,2025-02-11 15:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,11796,0,1.0,1.0,0.0,401933.44047,2983839.2406349652,86636.881802,7327059.57654,0,0,1.0,1.0,1.0,0,3345,7296,0,187,top200,recent_only,listing_aware,plain_contract,LAYER,False,False
CLOUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=CLOUSDT\part.parquet,True,ok,4765,1.0,1.0,True,,4765,True,2025-10-14 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,6940,0,1.0,1.0,0.0,396288.18453,1852243.2997909614,72290.593874,3225825.2190040066,0,0,1.0,1.0,1.0,0,0,4765,0,188,top200,short_history,listing_aware,plain_contract,CLO,False,False
1INCHUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=1INCHUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,392720.6903,796435.3535174794,111425.27962000002,1601179.7797400004,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,189,top200,full_2024_2026apr,strict_full_history,plain_contract,1INCH,False,False
JELLYJELLYUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=JELLYJELLYUSDT\part.parquet,True,ok,9608,1.0,1.0,True,,9608,True,2025-03-26 16:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,14392,0,1.0,1.0,0.0,391318.76177,2414248.9636971857,79996.809852,3980976.467571022,0,0,1.0,1.0,1.0,0,2312,7296,0,190,top200,recent_only,listing_aware,plain_contract,JELLYJELLY,False,False
MAGICUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=MAGICUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,33633,0,1.0,1.0,0.0,386689.835335,1375578.7389584137,99326.020132,2171806.678984,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,191,top200,full_2024_2026apr,strict_full_history,plain_contract,MAGIC,False,False
ZEREBROUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ZEREBROUSDT\part.parquet,True,ok,11602,1.0,1.0,True,,11602,True,2025-01-02 14:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,17410,0,1.0,1.0,0.0,386631.02314,1438909.4419322382,48989.3642151,3082082.1130279996,0,0,1.0,1.0,1.0,0,4306,7296,0,192,top200,listed_by_2025H1,listing_aware,plain_contract,ZEREBRO,False,False
SOMIUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SOMIUSDT\part.parquet,True,ok,5967,1.0,1.0,True,,5967,True,2025-08-25 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,10112,0,1.0,1.0,0.0,386096.341,3515713.5288364002,74262.49228,7330416.1075,0,0,1.0,1.0,1.0,0,0,5967,0,193,top200,short_history,listing_aware,plain_contract,SOMI,False,False
IOTAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=IOTAUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,382641.66665499995,998162.337272377,121065.515297,1951316.274283,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,194,top200,full_2024_2026apr,strict_full_history,plain_contract,IOTA,False,False
1MBABYDOGEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=1MBABYDOGEUSDT\part.parquet,True,ok,14197,1.0,1.0,True,,14197,True,2024-09-16 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,21303,0,1.0,1.0,0.0,380515.1303064,2889657.665909903,81239.85396014001,5480058.870377259,0,0,1.0,1.0,1.0,2557,4344,7296,0,195,top200,listed_by_2025H1,listing_aware,multiplier_contract,1MBABYDOGE,False,False
SPACEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SPACEUSDT\part.parquet,True,ok,2341,1.0,1.0,True,,2341,True,2026-01-23 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,3514,0,1.0,1.0,0.0,378881.297596,1993817.7907385747,102822.455944,3699225.916883,0,0,1.0,1.0,1.0,0,0,2341,0,196,top200,short_history,listing_aware,plain_contract,SPACE,False,False
TRADOORUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=TRADOORUSDT\part.parquet,True,ok,5364,1.0,1.0,True,,5364,True,2025-09-19 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,8048,0,1.0,1.0,0.0,377004.081,1928294.7277572888,73517.34930000002,3645741.9207999944,0,0,1.0,1.0,1.0,0,0,5364,0,197,top200,short_history,listing_aware,plain_contract,TRADOOR,False,False
COLLECTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=COLLECTUSDT\part.parquet,True,ok,2891,1.0,1.0,True,,2891,True,2025-12-31 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,4340,0,1.0,1.0,0.0,375623.14998,864797.2691994569,92084.63122,1984426.70366,0,0,1.0,1.0,1.0,0,0,2891,0,198,top200,short_history,listing_aware,plain_contract,COLLECT,False,False
SUPERUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SUPERUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,28121,0,1.0,1.0,0.0,375622.61565,870033.9164568546,107483.00149,1672551.2234700003,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,199,top200,full_2024_2026apr,strict_full_history,plain_contract,SUPER,False,False
EGLDUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=EGLDUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,371726.08045,683499.0104268115,127310.2154,1447542.37985,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,200,top200,full_2024_2026apr,strict_full_history,plain_contract,EGLD,False,False
ACHUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ACHUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,369595.175216,983818.9028299561,107528.02597470002,1507151.4889120006,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,201,tail,full_2024_2026apr,strict_full_history,plain_contract,ACH,False,False
CCUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=CCUSDT\part.parquet,True,ok,4356,1.0,1.0,True,,4356,True,2025-10-31 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,7946,0,1.0,1.0,0.0,364739.349435,821918.6669036341,105321.58950999999,1813277.39833,0,0,1.0,1.0,1.0,0,0,4356,0,202,tail,short_history,listing_aware,plain_contract,CC,False,False
KAVAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=KAVAUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,33351,0,1.0,1.0,0.0,364729.746405,682129.4734391201,97956.635057,1483886.79484,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,203,tail,full_2024_2026apr,strict_full_history,plain_contract,KAVA,False,False
DYMUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=DYMUSDT\part.parquet,True,ok,19529,0.9994879410108044,1.0,True,,19529,True,2024-02-07 07:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,29431,0,1.0,1.0,0.0,363327.16833,1177325.5558796204,74825.623426,2312825.501428,10,0,1.0,0.9994879410108044,1.0,7889,4344,7296,0,204,tail,listed_by_2025H1,listing_aware,plain_contract,DYM,False,False
SWARMSUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SWARMSUSDT\part.parquet,True,ok,11484,1.0,1.0,True,,11484,True,2025-01-07 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,17234,0,1.0,1.0,0.0,362162.48405850003,1799272.300870825,55017.504313,5171737.572890005,0,0,1.0,1.0,1.0,0,4188,7296,0,205,tail,listed_by_2025H1,listing_aware,plain_contract,SWARMS,False,False
ALCHUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ALCHUSDT\part.parquet,True,ok,11485,1.0,1.0,True,,11485,True,2025-01-07 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,17234,0,1.0,1.0,0.0,357142.64263,1797657.2183148027,50782.67183000001,4374699.153900001,0,0,1.0,1.0,1.0,0,4189,7296,0,206,tail,listed_by_2025H1,listing_aware,plain_contract,ALCH,False,False
LISTAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=LISTAUSDT\part.parquet,True,ok,16308,1.0,1.0,True,,16308,True,2024-06-20 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,24471,0,1.0,1.0,0.0,356816.89065,1299332.749527229,45928.14566,2540402.35369,0,0,1.0,1.0,1.0,4668,4344,7296,0,207,tail,listed_by_2025H1,listing_aware,plain_contract,LISTA,False,False
ANIMEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ANIMEUSDT\part.parquet,True,ok,11095,1.0,1.0,True,,11095,True,2025-01-23 17:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,16090,0,1.0,1.0,0.0,353375.5987,1555440.624177093,72398.016973,3221778.7598160002,0,0,1.0,1.0,1.0,0,3799,7296,0,208,tail,recent_only,listing_aware,plain_contract,ANIME,False,False
FFUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=FFUSDT\part.parquet,True,ok,5123,1.0,1.0,True,,5123,True,2025-09-29 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,7688,0,1.0,1.0,0.0,350082.31655,2387325.60835365,95314.06741999999,4703710.359604,0,0,1.0,1.0,1.0,0,0,5123,0,209,tail,short_history,listing_aware,plain_contract,FF,False,False
METUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=METUSDT\part.parquet,True,ok,4836,1.0,1.0,True,,4836,True,2025-10-11 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,8990,0,1.0,1.0,0.0,349028.14035,1063182.391874173,73383.10800000001,2333498.10045,0,0,1.0,1.0,1.0,0,0,4836,0,210,tail,short_history,listing_aware,plain_contract,MET,False,False
COOKIEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=COOKIEUSDT\part.parquet,True,ok,11485,1.0,1.0,True,,11485,True,2025-01-07 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,17234,0,1.0,1.0,0.0,346852.5642,1176112.147083408,45279.298912,2466555.4233800005,0,0,1.0,1.0,1.0,0,4189,7296,0,211,tail,listed_by_2025H1,listing_aware,plain_contract,COOKIE,False,False
PORTALUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=PORTALUSDT\part.parquet,True,ok,18993,1.0,1.0,True,,18993,True,2024-02-29 15:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,28497,0,1.0,1.0,0.0,343999.19901,809313.72509902,56102.7139024,1686083.534269999,0,0,1.0,1.0,1.0,7353,4344,7296,0,212,tail,listed_by_2025H1,listing_aware,plain_contract,PORTAL,False,False
LUNA2USDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=LUNA2USDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,33903,0,1.0,1.0,0.0,343511.87749,1197865.776927564,88399.526826,1961812.7630300005,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,213,tail,full_2024_2026apr,strict_full_history,plain_contract,LUNA2,False,False
WCTUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=WCTUSDT\part.parquet,True,ok,9133,1.0,1.0,True,,9133,True,2025-04-15 11:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,11972,0,1.0,1.0,0.0,343271.3233,2696887.666655538,79554.186044,4659502.315720004,0,0,1.0,1.0,1.0,0,1837,7296,0,214,tail,recent_only,listing_aware,plain_contract,WCT,False,False
1000000MOGUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=1000000MOGUSDT\part.parquet,True,ok,12948,1.0,1.0,True,,12948,True,2024-11-07 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,19430,0,1.0,1.0,0.0,343110.49286500004,747550.9169661924,41276.196705,1638733.658754,0,0,1.0,1.0,1.0,1308,4344,7296,0,215,tail,listed_by_2025H1,listing_aware,multiplier_contract,1000000MOG,False,False
MELANIAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=MELANIAUSDT\part.parquet,True,ok,11175,1.0,1.0,True,,11175,True,2025-01-20 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,16770,0,1.0,1.0,0.0,341093.422359,1608254.9324683289,44045.3394798,2300969.8474880033,0,0,1.0,1.0,1.0,0,3879,7296,0,216,tail,recent_only,listing_aware,plain_contract,MELANIA,False,False
BANANAS31USDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BANANAS31USDT\part.parquet,True,ok,9711,1.0,1.0,True,,9711,True,2025-03-22 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,14574,0,1.0,1.0,0.0,339309.139994,2091781.9882858845,85769.679041,3575746.524392,0,0,1.0,1.0,1.0,0,2415,7296,0,217,tail,recent_only,listing_aware,plain_contract,BANANAS31,False,False
TNSRUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=TNSRUSDT\part.parquet,True,ok,18055,1.0,1.0,True,,18055,True,2024-04-08 17:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,25513,0,1.0,1.0,0.0,336798.36013,1638736.73702618,72783.317494,2995577.84932,0,0,1.0,1.0,1.0,6415,4344,7296,0,218,tail,listed_by_2025H1,listing_aware,plain_contract,TNSR,False,False
DASHUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=DASHUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35879,0,1.0,1.0,0.0,336011.975545,1785214.3193465676,104602.490465,2891223.407885001,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,219,tail,full_2024_2026apr,strict_full_history,plain_contract,DASH,False,False
AXLUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=AXLUSDT\part.parquet,True,ok,18969,1.0,1.0,True,,18969,True,2024-03-01 15:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,27081,0,1.0,1.0,0.0,333150.36688,774645.1861093326,95303.6151592,1408841.2006720004,0,0,1.0,1.0,1.0,7329,4344,7296,0,220,tail,listed_by_2025H1,listing_aware,plain_contract,AXL,False,False
PARTIUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=PARTIUSDT\part.parquet,True,ok,9635,1.0,1.0,True,,9635,True,2025-03-25 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,14460,0,1.0,1.0,0.0,331971.8524,1609737.3030785418,93326.831552,2901667.5379600003,0,0,1.0,1.0,1.0,0,2339,7296,0,221,tail,recent_only,listing_aware,plain_contract,PARTI,False,False
ZKPUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ZKPUSDT\part.parquet,True,ok,3134,1.0,1.0,True,,3134,True,2025-12-21 10:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,3940,0,1.0,1.0,0.0,331820.61387999996,1849210.8364411488,64059.211610000006,3048490.644419,0,0,1.0,1.0,1.0,0,0,3134,0,222,tail,short_history,listing_aware,plain_contract,ZKP,False,False
FOLKSUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=FOLKSUSDT\part.parquet,True,ok,4212,1.0,1.0,True,,4212,True,2025-11-06 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,5606,0,1.0,1.0,0.0,329918.7152,2410627.343341999,79484.71130000001,4465359.12891,0,0,1.0,1.0,1.0,0,0,4212,0,223,tail,short_history,listing_aware,plain_contract,FOLKS,False,False
FORMUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=FORMUSDT\part.parquet,True,ok,9784,1.0,1.0,True,,9784,True,2025-03-19 08:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,14682,0,1.0,1.0,0.0,325940.70602,1199511.956060228,78112.86749,2355433.2255730005,0,0,1.0,1.0,1.0,0,2488,7296,0,224,tail,recent_only,listing_aware,plain_contract,FORM,False,False
BANANAUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=BANANAUSDT\part.parquet,True,ok,14974,1.0,1.0,True,,14974,True,2024-08-15 02:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,22163,0,1.0,1.0,0.0,325303.55830000003,984270.3407425004,71576.44855,2027320.6219200012,0,0,1.0,1.0,1.0,3334,4344,7296,0,225,tail,listed_by_2025H1,listing_aware,plain_contract,BANANA,False,False
SPKUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=SPKUSDT\part.parquet,True,ok,7623,1.0,1.0,True,,7623,True,2025-06-17 09:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,11442,0,1.0,1.0,0.0,322818.04846,3323486.229328554,40856.808642,5565197.339524003,0,0,1.0,1.0,1.0,0,327,7296,0,226,tail,recent_only,listing_aware,plain_contract,SPK,False,False
KERNELUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=KERNELUSDT\part.parquet,True,ok,9156,1.0,1.0,True,,9156,True,2025-04-14 12:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,13742,0,1.0,1.0,0.0,322083.2439,1071585.4085252883,64772.850099999996,1958145.659035,0,0,1.0,1.0,1.0,0,1860,7296,0,227,tail,recent_only,listing_aware,plain_contract,KERNEL,False,False
COAIUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=COAIUSDT\part.parquet,True,ok,5225,1.0,1.0,True,,5225,True,2025-09-25 07:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,6260,0,1.0,1.0,0.0,317673.4253,7276462.845559844,53335.23938,19286255.02338204,0,0,1.0,1.0,1.0,0,0,5225,0,228,tail,short_history,listing_aware,plain_contract,COAI,False,False
PLUMEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=PLUMEUSDT\part.parquet,True,ok,9731,1.0,1.0,True,,9731,True,2025-03-21 13:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,13348,0,1.0,1.0,0.0,309261.7668,674958.3171626473,99401.8064,1231323.63517,0,0,1.0,1.0,1.0,0,2435,7296,0,229,tail,recent_only,listing_aware,plain_contract,PLUME,False,False
ALICEUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ALICEUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,35387,0,1.0,1.0,0.0,307187.39115000004,693699.9058895315,112352.523535,1095033.0547200008,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,230,tail,full_2024_2026apr,strict_full_history,plain_contract,ALICE,False,False
ZRXUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=ZRXUSDT\part.parquet,True,ok,20424,0.9995103799451626,1.0,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,34885,0,1.0,1.0,0.0,307035.24942999997,1105747.88701908,81335.17433400001,1869004.7920760019,10,0,1.0,0.9995103799451626,1.0,8784,4344,7296,0,231,tail,full_2024_2026apr,strict_full_history,plain_contract,ZRX,False,False
MORPHOUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=MORPHOUSDT\part.parquet,True,ok,12466,1.0,1.0,True,,12466,True,2024-11-27 14:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,18706,0,1.0,1.0,0.0,303574.51255,1103105.1806114095,91775.15777,2421188.7976599997,0,0,1.0,1.0,1.0,826,4344,7296,0,232,tail,listed_by_2025H1,listing_aware,plain_contract,MORPHO,False,False
CKBUSDT,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v1_20260525\symbol=CKBUSDT\part.parquet,True,ok,20424,0.9995103799451626,0.964747356051704,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,0,0,0,40919,0,1.0,1.0,0.0,302390.15133,1782225.8895346574,42425.807821400005,3332265.3671038016,10,720,1.0,0.9995103799451626,0.9647473560517039,8784,4344,7296,0,233,tail,full_2024_2026apr,hold_quality_or_short_history,plain_contract,CKB,False,False
