path,asset_kind,category,target_module,refactor_priority,bytes
runtime/a7al2g_matched_control_gate/a7al2g_policy_counts.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,130
runtime/a7al2h_selector_repair/a7al2h_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,864
runtime/a7al2h_selector_repair/a7al2h_rejected_not_authorized_candidates.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,10963
runtime/a7al2h_selector_repair/a7al2h_repaired_selection_trace.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,21131
runtime/a7al2h_selector_repair/a7al2h_selected_control_gated_candidates.csv,runtime_artifact,controls,alphafactory_crypto/controls,30,10405
runtime/a7al2h_selector_repair/a7al2h_selected_family_counts.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,98
runtime/a7al2h_selector_repair/a7al2h_selected_policy_counts.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,101
runtime/a7al2i_replay_preflight/a7al2i_candidate_decisions.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,5517
runtime/a7al2i_replay_preflight/a7al2i_candidate_variant_metrics.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,84828
runtime/a7al2i_replay_preflight/a7al2i_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,927
runtime/a7al2i_replay_preflight/a7al2i_timestamp_spread_trace_sample.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2
runtime/a7al2j_derived_tolerant_search_reset/a7al2j_feature_roles.csv,runtime_artifact,feature_factory,alphafactory_crypto/features,20,555
runtime/a7al2j_derived_tolerant_search_reset/a7al2j_generator_cells.csv,runtime_artifact,formula_generator,alphafactory_crypto/generators,30,1057
runtime/a7al2j_derived_tolerant_search_reset/a7al2j_input_derived_contract.csv,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,6510
runtime/a7al2j_derived_tolerant_search_reset/a7al2j_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,626
runtime/a7al2j_derived_tolerant_search_reset/a7al2j_relaxed_selector_policy.csv,runtime_artifact,selector,alphafactory_crypto/selectors,30,511
runtime/a7al2j_derived_tolerant_search_reset/a7al2j_searchable_derived_field_sample.csv,runtime_artifact,feature_factory,alphafactory_crypto/features,20,9552
runtime/a7al2k_derived_generator_smoke/a7al2k_cell_quota_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,310
runtime/a7al2k_derived_generator_smoke/a7al2k_control_attachment_audit.csv,runtime_artifact,controls,alphafactory_crypto/controls,30,638136
runtime/a7al2k_derived_generator_smoke/a7al2k_diversity_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,387
runtime/a7al2k_derived_generator_smoke/a7al2k_feature_lineage_audit.csv,runtime_artifact,feature_factory,alphafactory_crypto/features,20,252
runtime/a7al2k_derived_generator_smoke/a7al2k_generated_candidates.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,3495979
runtime/a7al2k_derived_generator_smoke/a7al2k_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,710
runtime/a7al2k_derived_generator_smoke/a7al2k_selected_candidates.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,321298
runtime/a7al2k_derived_generator_smoke/a7al2k_selector_trace_summary.csv,runtime_artifact,selector,alphafactory_crypto/selectors,30,146
runtime/a7al2l_fast_derived_replay_preflight/a7al2l_fast_candidate_decisions.csv,runtime_artifact,formula_generator,alphafactory_crypto/generators,30,1038
runtime/a7al2l_fast_derived_replay_preflight/a7al2l_fast_candidate_variant_metrics.csv,runtime_artifact,formula_generator,alphafactory_crypto/generators,30,11366
runtime/a7al2l_fast_derived_replay_preflight/a7al2l_fast_eval_errors.csv,runtime_artifact,formula_generator,alphafactory_crypto/generators,30,2
runtime/a7al2l_fast_derived_replay_preflight/a7al2l_fast_manifest.json,runtime_artifact,formula_generator,alphafactory_crypto/generators,30,1177
runtime/a7al2l_fast_derived_replay_preflight/a7al2l_fast_replayed_candidates.csv,runtime_artifact,formula_generator,alphafactory_crypto/generators,30,1201
runtime/a7al2m_derived_clue_forensic/a7al2m_cell_family_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,456
runtime/a7al2m_derived_clue_forensic/a7al2m_clue_shortlist.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,4889
runtime/a7al2m_derived_clue_forensic/a7al2m_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,750
runtime/a7al2m_derived_clue_forensic/a7al2m_quality_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,119
runtime/a7al2m_derived_clue_forensic/a7al2m_variant_split_metrics.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,9947
runtime/a7al2n_derived_deep_audit/a7al2n_beta_exposure.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1569
runtime/a7al2n_derived_deep_audit/a7al2n_decision_record.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,279
runtime/a7al2n_derived_deep_audit/a7al2n_deep_candidate_summary.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,2733
runtime/a7al2n_derived_deep_audit/a7al2n_eval_errors.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2
runtime/a7al2n_derived_deep_audit/a7al2n_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1091
runtime/a7al2n_derived_deep_audit/a7al2n_meme_multiplier_exposure.csv,runtime_artifact,regime_factory,alphafactory_crypto/regimes,30,35066
runtime/a7al2n_derived_deep_audit/a7al2n_month_concentration_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,395
runtime/a7al2n_derived_deep_audit/a7al2n_month_contribution.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,7749
runtime/a7al2n_derived_deep_audit/a7al2n_split_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2618
runtime/a7al2n_derived_deep_audit/a7al2n_symbol_concentration_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1880
runtime/a7al2n_derived_deep_audit/a7al2n_symbol_contribution.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,283434
runtime/a7al2n_derived_deep_audit/a7al2n_top_loss_gain_hours.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,7687
runtime/a7al2o_candidate_mini_replay/a7al2o_beta_residual_alpha.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,27227
runtime/a7al2o_candidate_mini_replay/a7al2o_control_margin_recheck.csv,runtime_artifact,controls,alphafactory_crypto/controls,30,225
runtime/a7al2o_candidate_mini_replay/a7al2o_decision_record.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2582
runtime/a7al2o_candidate_mini_replay/a7al2o_eval_errors.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2
runtime/a7al2o_candidate_mini_replay/a7al2o_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1380
runtime/a7al2o_candidate_mini_replay/a7al2o_variant_split_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,45371
runtime/a7al2o_candidate_mini_replay/a7al2o_variant_validity.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2896
runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_canonical_field_alias_code_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1350
runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_eval_errors.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2
runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_label_alignment_summary.csv,runtime_artifact,label_factory,alphafactory_crypto/labels,20,1389
runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_label_execution_alignment.csv,runtime_artifact,label_factory,alphafactory_crypto/labels,20,58022
runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1562
runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_matched_control_gate_by_split.csv,runtime_artifact,controls,alphafactory_crypto/controls,30,8516
runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_nonoverlap_offset_tstats.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,36449
runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_overlap_robust_tstats.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2108
runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_replay_aware_selector_score_components.csv,runtime_artifact,selector,alphafactory_crypto/selectors,30,1025
runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_stale_artifact_alias_violations.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,31646
runtime/a7al2p0_pre_search_hardening_audit/a7al2p0_timevarying_latent_neutralization.csv,runtime_artifact,regime_factory,alphafactory_crypto/regimes,30,2992
runtime/a7al2p0_pre_search_hardening_audit/a7ar5_replay_aware_selector_contract.json,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,4015
runtime/a7al2p0_pre_search_hardening_audit/a7ar5_replay_aware_selector_score_components.csv,runtime_artifact,selector,alphafactory_crypto/selectors,30,1025
runtime/a7al2p0r_repair_rerun_decision/a7al2p0r_a7ar5_contract_snapshot.json,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,2523
runtime/a7al2p0r_repair_rerun_decision/a7al2p0r_a7ar5_selector_score_components.csv,runtime_artifact,selector,alphafactory_crypto/selectors,30,432
runtime/a7al2p0r_repair_rerun_decision/a7al2p0r_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1247
runtime/a7al2p0r_repair_rerun_decision/a7al2p0r_premay_control_hold_rows.csv,runtime_artifact,controls,alphafactory_crypto/controls,30,2
runtime/a7al2p0r_repair_rerun_decision/a7al2p0r_stage_manifest_snapshot.json,runtime_artifact,stage_entry_or_misc,manual_review,60,6967
runtime/a7al2p0r_repair_rerun_decision/a7al2p0r_stage_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1013
runtime/a7al2p0r_repair_rerun_decision/a7al2p0r_timevarying_latent_negative_rows.csv,runtime_artifact,regime_factory,alphafactory_crypto/regimes,30,417
runtime/a7al2p1_selector_feature_generation/a7al2p1_control_dominance_by_split.csv,runtime_artifact,controls,alphafactory_crypto/controls,30,806
runtime/a7al2p1_selector_feature_generation/a7al2p1_eval_errors.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2
runtime/a7al2p1_selector_feature_generation/a7al2p1_feature_generation_contract.json,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,1120
runtime/a7al2p1_selector_feature_generation/a7al2p1_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1116
runtime/a7al2p1_selector_feature_generation/a7al2p1_selector_feature_matrix.csv,runtime_artifact,feature_factory,alphafactory_crypto/features,20,2408
runtime/a7al2p1_selector_feature_generation/a7al2p1_timevarying_latent_metrics.csv,runtime_artifact,regime_factory,alphafactory_crypto/regimes,30,1540
runtime/a7al2p1r_selector_reweighted_retry/a7al2p1r_decision_record.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1077
runtime/a7al2p1r_selector_reweighted_retry/a7al2p1r_eval_errors.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2
runtime/a7al2p1r_selector_reweighted_retry/a7al2p1r_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,877
runtime/a7al2p1r_selector_reweighted_retry/a7al2p1r_variant_split_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,23048
runtime/a7al2p1s_selected_pool_provenance/a7al2p1s_artifact_manifest.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,4463
runtime/a7al2p1s_selected_pool_provenance/a7al2p1s_candidate_provenance.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,1906
runtime/a7al2p1s_selected_pool_provenance/a7al2p1s_decision_record.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1012
runtime/a7al2p1s_selected_pool_provenance/a7al2p1s_repaired_chain_membership.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1112
runtime/a7al2p1s_selected_pool_provenance/a7al2p1s_stale_artifact_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1427
runtime/a7al2p1t_repaired_pool_rerun_status/a7al2p1t_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1101
runtime/a7al2p1t_repaired_pool_rerun_status/a7al2p1t_p1r_decision_record.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1073
runtime/a7al2p1t_repaired_pool_rerun_status/a7al2p1t_repaired_clue_pool.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1002
runtime/a7al2p1t_repaired_pool_rerun_status/a7al2p1t_selector_decisions.csv,runtime_artifact,selector,alphafactory_crypto/selectors,30,559
runtime/a7al2p1t_repaired_pool_rerun_status/a7al2p1t_stage_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,819
runtime/a7al2p2_local_oi_price_search_contract/a7al2p2_allowed_fields.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,689
runtime/a7al2p2_local_oi_price_search_contract/a7al2p2_allowed_transforms.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,561
runtime/a7al2p2_local_oi_price_search_contract/a7al2p2_budget.json,runtime_artifact,stage_entry_or_misc,manual_review,60,274
runtime/a7al2p2_local_oi_price_search_contract/a7al2p2_forbidden_items.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,667
runtime/a7al2p2_local_oi_price_search_contract/a7al2p2_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1113
runtime/a7al2p2_local_oi_price_search_contract/a7al2p2_pass_fail_gates.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,548
runtime/a7al2p2_local_oi_price_search_contract/a7al2p2_seed_candidates.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,1027
runtime/a7al2q_local_oi_price_formula_search/a7al2q_candidate_scoreboard.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,11363
runtime/a7al2q_local_oi_price_formula_search/a7al2q_control_dominance.csv,runtime_artifact,controls,alphafactory_crypto/controls,30,27651
runtime/a7al2q_local_oi_price_formula_search/a7al2q_cost_proxy.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,114112
runtime/a7al2q_local_oi_price_formula_search/a7al2q_decision_record.json,runtime_artifact,stage_entry_or_misc,manual_review,60,406
runtime/a7al2q_local_oi_price_formula_search/a7al2q_deep_audit_scoreboard.csv,runtime_artifact,experiment_registry,alphafactory_crypto/experiments,30,11363
runtime/a7al2q_local_oi_price_formula_search/a7al2q_eval_errors.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2
runtime/a7al2q_local_oi_price_formula_search/a7al2q_executed_fast_replay_candidates.csv,runtime_artifact,formula_generator,alphafactory_crypto/generators,30,6294
runtime/a7al2q_local_oi_price_formula_search/a7al2q_fast_replay_metrics.csv,runtime_artifact,formula_generator,alphafactory_crypto/generators,30,173201
runtime/a7al2q_local_oi_price_formula_search/a7al2q_generated_candidates.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,1508959
runtime/a7al2q_local_oi_price_formula_search/a7al2q_latency_label_alignment.csv,runtime_artifact,label_factory,alphafactory_crypto/labels,20,1458
runtime/a7al2q_local_oi_price_formula_search/a7al2q_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,2022
runtime/a7al2q_local_oi_price_formula_search/a7al2q_nonoverlap_offset_tstats.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2
runtime/a7al2q_local_oi_price_formula_search/a7al2q_overlap_robust_tstats.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2
runtime/a7al2q_local_oi_price_formula_search/a7al2q_reject_reason_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,96
runtime/a7al2q_local_oi_price_formula_search/a7al2q_selected_for_fast_replay.csv,runtime_artifact,formula_generator,alphafactory_crypto/generators,30,48800
runtime/a7al2q_local_oi_price_formula_search/a7al2q_timevarying_latent_metrics.csv,runtime_artifact,regime_factory,alphafactory_crypto/regimes,30,2
runtime/a7al2r_local_forensic/a7al2r_control_dominance.csv,runtime_artifact,controls,alphafactory_crypto/controls,30,5716
runtime/a7al2r_local_forensic/a7al2r_decision_record.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,922
runtime/a7al2r_local_forensic/a7al2r_eval_errors.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2
runtime/a7al2r_local_forensic/a7al2r_input_candidates.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,3069
runtime/a7al2r_local_forensic/a7al2r_latent_state_contribution.csv,runtime_artifact,regime_factory,alphafactory_crypto/regimes,30,14389
runtime/a7al2r_local_forensic/a7al2r_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1621
runtime/a7al2r_local_forensic/a7al2r_month_contribution.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,6105
runtime/a7al2r_local_forensic/a7al2r_nonoverlap_offset_tstats.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,36868
runtime/a7al2r_local_forensic/a7al2r_orientation_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,434
runtime/a7al2r_local_forensic/a7al2r_overlap_robust_tstats.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2129
runtime/a7al2r_local_forensic/a7al2r_symbol_contribution.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,14901
runtime/a7al2r_local_forensic/a7al2r_timevarying_latent_metrics.csv,runtime_artifact,regime_factory,alphafactory_crypto/regimes,30,5100
runtime/a7al2r_local_forensic/a7al2r_top_gain_loss_hours.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,31133
runtime/a7al2r_local_forensic/a7al2r_variant_metrics.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,69384
runtime/a7al2s_company_full_followup_contract/a7al2s_action_authorization_matrix.csv,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,684
runtime/a7al2s_company_full_followup_contract/a7al2s_candidate_tiers.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,5800
runtime/a7al2s_company_full_followup_contract/a7al2s_followup_gates.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,532
runtime/a7al2s_company_full_followup_contract/a7al2s_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1085
runtime/a7al2s_local_followup_contract/a7al2s_action_authorization_matrix.csv,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,719
runtime/a7al2s_local_followup_contract/a7al2s_candidate_tiers.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,2057
runtime/a7al2s_local_followup_contract/a7al2s_followup_gates.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,532
runtime/a7al2s_local_followup_contract/a7al2s_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,923
runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_action_matrix.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,478
runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_candidate_failure_summary.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,17046
runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_control_mode_failure.csv,runtime_artifact,controls,alphafactory_crypto/controls,30,21195
runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1333
runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_may_latent_concentration.csv,runtime_artifact,regime_factory,alphafactory_crypto/regimes,30,1240
runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_may_month_concentration.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1170
runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_may_symbol_concentration.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,13261
runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_may_top_loss_hours.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,13905
runtime/a7al2t_company_may_stress_failure_attribution/a7al2t_split_contrast.csv,runtime_artifact,formula_generator,alphafactory_crypto/generators,30,27341
runtime/a7al2t_may_stress_failure_attribution/a7al2t_action_matrix.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,575
runtime/a7al2t_may_stress_failure_attribution/a7al2t_candidate_failure_summary.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,5258
runtime/a7al2t_may_stress_failure_attribution/a7al2t_control_mode_failure.csv,runtime_artifact,controls,alphafactory_crypto/controls,30,6215
runtime/a7al2t_may_stress_failure_attribution/a7al2t_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,985
runtime/a7al2t_may_stress_failure_attribution/a7al2t_may_latent_concentration.csv,runtime_artifact,regime_factory,alphafactory_crypto/regimes,30,416
runtime/a7al2t_may_stress_failure_attribution/a7al2t_may_month_concentration.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,390
runtime/a7al2t_may_stress_failure_attribution/a7al2t_may_symbol_concentration.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,3839
runtime/a7al2t_may_stress_failure_attribution/a7al2t_may_top_loss_hours.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,4005
runtime/a7al2t_may_stress_failure_attribution/a7al2t_split_contrast.csv,runtime_artifact,formula_generator,alphafactory_crypto/generators,30,8153
runtime/a7al2u_objective_selector_repair_contract/a7al2u_authorization_matrix.csv,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,541
runtime/a7al2u_objective_selector_repair_contract/a7al2u_failure_mode_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,641
runtime/a7al2u_objective_selector_repair_contract/a7al2u_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1187
runtime/a7al2u_objective_selector_repair_contract/a7al2u_premay_robust_candidate_summary.csv,runtime_artifact,promotion,alphafactory_crypto/promotion,40,2203
runtime/a7al2u_objective_selector_repair_contract/a7al2u_selector_feature_contract.csv,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,1366
runtime/a7al2u_objective_selector_repair_contract/a7al2u_selector_gate_contract.csv,runtime_artifact,data_contracts,alphafactory_crypto/data_contracts,20,965
runtime/a7al2v_replay_aware_selector_dryrun/a7al2v_authorization_matrix.csv,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,528
runtime/a7al2v_replay_aware_selector_dryrun/a7al2v_forbidden_feature_audit.csv,runtime_artifact,feature_factory,alphafactory_crypto/features,20,478
runtime/a7al2v_replay_aware_selector_dryrun/a7al2v_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,858
runtime/a7al2v_replay_aware_selector_dryrun/a7al2v_post_selection_stress_veto_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1193
runtime/a7al2v_replay_aware_selector_dryrun/a7al2v_reject_reason_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,112
runtime/a7al2v_replay_aware_selector_dryrun/a7al2v_selected_pool.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,6618
runtime/a7al2v_replay_aware_selector_dryrun/a7al2v_selector_matrix.csv,runtime_artifact,selector,alphafactory_crypto/selectors,30,123850
runtime/a7al2w_signal_vector_selector_repair/a7al2w_authorization_matrix.csv,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,460
runtime/a7al2w_signal_vector_selector_repair/a7al2w_input_reject_reason_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,112
runtime/a7al2w_signal_vector_selector_repair/a7al2w_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,958
runtime/a7al2w_signal_vector_selector_repair/a7al2w_post_selection_stress_quarantine.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,506
runtime/a7al2w_signal_vector_selector_repair/a7al2w_queue_diversity_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,219
runtime/a7al2w_signal_vector_selector_repair/a7al2w_repair_reason_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,136
runtime/a7al2w_signal_vector_selector_repair/a7al2w_repaired_selected_pool.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,4630
runtime/a7al2w_signal_vector_selector_repair/a7al2w_repaired_selector_candidates.csv,runtime_artifact,selector,alphafactory_crypto/selectors,30,14721
runtime/a7al2w_signal_vector_selector_repair/a7al2w_selected_queue_pairwise_corr.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,159
runtime/a7al2x0_authorization_arbitration/a7al2x0_artifact_inventory.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1930
runtime/a7al2x0_authorization_arbitration/a7al2x0_authorization_matrix.json,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,1041
runtime/a7al2x0_authorization_arbitration/a7al2x0_decision_precedence.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,672
runtime/a7al2x0_authorization_arbitration/a7al2x0_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,911
runtime/a7al2x0_authorization_arbitration/a7al2x0_required_next.json,runtime_artifact,stage_entry_or_misc,manual_review,60,572
runtime/a7al2x0_authorization_arbitration/a7al2x0_superseded_records.csv,runtime_artifact,deprecated_or_superseded,archive_or_runtime_only,80,284
runtime/a7al2x1_dry_rerank/a7al2x1_control_dominance_audit.csv,runtime_artifact,controls,alphafactory_crypto/controls,30,69
runtime/a7al2x1_dry_rerank/a7al2x1_decision_record.json,runtime_artifact,stage_entry_or_misc,manual_review,60,365
runtime/a7al2x1_dry_rerank/a7al2x1_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,956
runtime/a7al2x1_dry_rerank/a7al2x1_objective_family_funnel.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,409
runtime/a7al2x1_dry_rerank/a7al2x1_reject_reason_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,171
runtime/a7al2x1_dry_rerank/a7al2x1_selected_pairwise_corr.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,2
runtime/a7al2x1_dry_rerank/a7al2x1_selected_queue.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1823
runtime/a7al2x1_dry_rerank/a7al2x1_selector_trace.csv,runtime_artifact,selector,alphafactory_crypto/selectors,30,2621265
runtime/a7al2x1_dry_rerank/a7al2x1_signal_vector_diversity_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,234
runtime/a7al2x1_dry_rerank/a7al2x1_stress_veto_summary.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,119
runtime/a7al2x2_objective_family_coverage_gap/a7al2x2_decision_record.json,runtime_artifact,stage_entry_or_misc,manual_review,60,487
runtime/a7al2x2_objective_family_coverage_gap/a7al2x2_generated_family_coverage.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1777
runtime/a7al2x2_objective_family_coverage_gap/a7al2x2_manifest.json,runtime_artifact,stage_entry_or_misc,manual_review,60,1001
runtime/a7al2x2_objective_family_coverage_gap/a7al2x2_missing_family_gap_audit.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1284
runtime/a7al2x2_objective_family_coverage_gap/a7al2x2_repair_plan.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,567
runtime/a7al2x2_objective_family_coverage_gap/a7al2x2_source_of_truth_gap.csv,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,445
runtime/a7al2x2_objective_family_coverage_gap/a7al2x2_stage_funnel_by_family.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1681
runtime/a7al2x2r_family_balanced_repair_contract/a7al2x2r_authorization_matrix.json,runtime_artifact,experiment_registry,alphafactory_crypto/governance,10,815
runtime/a7al2x2r_family_balanced_repair_contract/a7al2x2r_family_min_quota_policy.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,1350
runtime/a7al2x2r_family_balanced_repair_contract/a7al2x2r_forbidden_fallbacks.csv,runtime_artifact,stage_entry_or_misc,manual_review,60,816
