level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,expression,skeleton_key,production_key,blueprint_id
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,delta_4h,mean_24h,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_last,24),24))",skel_3820609b876fcdcb,prod_ff9192e94233e43b,a7ff55r3_11c225b567026acd
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,delta_4h,mean_24h,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Mean(open_interest_last,24)))",skel_effc632350c0cac6,prod_494dab73e0ee4e5b,a7ff55r3_50551e3c860f2995
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,delta_4h,mean_24h,"Mul(Delta(taker_buy_quote_volume,4),Sign(Mean(open_interest_last,24)))",skel_3afee12eb6a9078f,prod_148f1dcf20998200,a7ff55r3_341da1c61572c73b
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,delta_4h,mean_24h,"Mean(Mul(Delta(taker_buy_quote_volume,4),Mean(open_interest_last,24)),4)",skel_8a80c8785bbf365b,prod_0e9c1a7745cc4cee,a7ff55r3_1ac94f0fffad106c
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,delta_4h,mean_24h,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Mean(open_interest_last,24)))",skel_3afee12eb6a9078f,prod_ff42f2a05ddbd64a,a7ff55r3_93a2a6a2c63bb1ec
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,delta_4h,zmean_24h,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(ZScore(Mean(open_interest_last,24)),24))",skel_1a10f276772d38a3,prod_fb5c8534353db1b2,a7ff55r3_d2592d7e6c589a54
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,delta_4h,zmean_24h,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(ZScore(Mean(open_interest_last,24))))",skel_f89a6e67ef647a58,prod_961ce9d0884fcf89,a7ff55r3_33fa1450c9642d76
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,delta_4h,zmean_24h,"Mul(Delta(taker_buy_quote_volume,4),Sign(ZScore(Mean(open_interest_last,24))))",skel_156d0fafafecde17,prod_129ecddc824a455a,a7ff55r3_9cb5a0a305042034
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,delta_4h,zmean_24h,"Mean(Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(open_interest_last,24))),4)",skel_bb02868db9f6b779,prod_084eab4f1c468e9b,a7ff55r3_a651c3c161f7563b
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,delta_4h,zmean_24h,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(ZScore(Mean(open_interest_last,24))))",skel_156d0fafafecde17,prod_3538deb4b247c26f,a7ff55r3_86970bbb0cbb330c
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,level,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(open_interest_last,24))",skel_eaa129218e1e1a2f,prod_cf60ff08ae72152d,a7ff55r3_880d36a212b54de5
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,level,"Mul(Delta(Mean(taker_buy_quote_volume,4),4),ZScore(open_interest_last))",skel_7d94a0d0fbd53a81,prod_9c197dc7bd167b69,a7ff55r3_6f7445f966ee272d
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,level,"Mul(Mean(taker_buy_quote_volume,4),Sign(open_interest_last))",skel_136259b72205469f,prod_153637653eb30618,a7ff55r3_67dc8fa624b8d38c
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,level,"Mean(Mul(Mean(taker_buy_quote_volume,4),open_interest_last),4)",skel_8184698cb7b24c02,prod_3b03df6858184b21,a7ff55r3_fcb5c062ac18c38f
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,level,"SafeDiv(Mean(taker_buy_quote_volume,4),Abs(open_interest_last))",skel_136259b72205469f,prod_2c29b006b55b43c7,a7ff55r3_29c3e4b8a2d4ce24
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,delta_4h,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24))",skel_3820609b876fcdcb,prod_ac89233f292914a0,a7ff55r3_dc5b8405e0de3e36
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,delta_4h,"Mul(Delta(Mean(taker_buy_quote_volume,4),4),ZScore(Delta(open_interest_last,4)))",skel_effc632350c0cac6,prod_0bc7dbe391e04054,a7ff55r3_9644101acb27d7bb
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,delta_4h,"Mul(Mean(taker_buy_quote_volume,4),Sign(Delta(open_interest_last,4)))",skel_3afee12eb6a9078f,prod_5bf008657f0bf116,a7ff55r3_5225306b22db7b58
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,delta_4h,"Mean(Mul(Mean(taker_buy_quote_volume,4),Delta(open_interest_last,4)),4)",skel_8a80c8785bbf365b,prod_44777a7771f06f6f,a7ff55r3_2b0cf2aaccb42990
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,delta_4h,"SafeDiv(Mean(taker_buy_quote_volume,4),Abs(Delta(open_interest_last,4)))",skel_3afee12eb6a9078f,prod_5a629b498b3c3758,a7ff55r3_aca72c3400a76290
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,mean_4h,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Mean(open_interest_last,4),24))",skel_3820609b876fcdcb,prod_10a8bf8cd3e68ec6,a7ff55r3_ef442a4ab32fb03f
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,mean_4h,"Mul(Delta(Mean(taker_buy_quote_volume,4),4),ZScore(Mean(open_interest_last,4)))",skel_effc632350c0cac6,prod_0b2064a8d1a20997,a7ff55r3_b025c0db95378ddd
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,mean_4h,"Mul(Mean(taker_buy_quote_volume,4),Sign(Mean(open_interest_last,4)))",skel_3afee12eb6a9078f,prod_7741adb374a79fc9,a7ff55r3_97b37b6564efab2f
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,mean_4h,"Mean(Mul(Mean(taker_buy_quote_volume,4),Mean(open_interest_last,4)),4)",skel_8a80c8785bbf365b,prod_9ece41ed83982f23,a7ff55r3_64a95b6958394833
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,mean_4h,"SafeDiv(Mean(taker_buy_quote_volume,4),Abs(Mean(open_interest_last,4)))",skel_3afee12eb6a9078f,prod_eed7c336f6e581f8,a7ff55r3_e5259a2b55da9a10
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,zmean_4h,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(ZScore(Mean(open_interest_last,4)),24))",skel_1a10f276772d38a3,prod_c6f3738ebbb928a8,a7ff55r3_7365a82776e51093
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,zmean_4h,"Mul(Delta(Mean(taker_buy_quote_volume,4),4),ZScore(ZScore(Mean(open_interest_last,4))))",skel_f89a6e67ef647a58,prod_e7b63a8e503e6f19,a7ff55r3_0321a2025bd4d224
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,zmean_4h,"Mul(Mean(taker_buy_quote_volume,4),Sign(ZScore(Mean(open_interest_last,4))))",skel_156d0fafafecde17,prod_3d4092a20411d02f,a7ff55r3_1f4b040b56afb804
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,zmean_4h,"Mean(Mul(Mean(taker_buy_quote_volume,4),ZScore(Mean(open_interest_last,4))),4)",skel_bb02868db9f6b779,prod_c2e1c834045aa149,a7ff55r3_3bf04bd63f0ede48
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,zmean_4h,"SafeDiv(Mean(taker_buy_quote_volume,4),Abs(ZScore(Mean(open_interest_last,4))))",skel_156d0fafafecde17,prod_7b37a1be78427d9e,a7ff55r3_a4de16c377697932
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,delta_8h,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,8),24))",skel_3820609b876fcdcb,prod_a862ba9b102c5f71,a7ff55r3_fd3a0dc9d8c930a4
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,delta_8h,"Mul(Delta(Mean(taker_buy_quote_volume,4),4),ZScore(Delta(open_interest_last,8)))",skel_effc632350c0cac6,prod_119e28c426d8cc27,a7ff55r3_816ad2af3c633f1a
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,delta_8h,"Mul(Mean(taker_buy_quote_volume,4),Sign(Delta(open_interest_last,8)))",skel_3afee12eb6a9078f,prod_90a3e421be498e34,a7ff55r3_2cd0ea154ceb8ac7
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,delta_8h,"Mean(Mul(Mean(taker_buy_quote_volume,4),Delta(open_interest_last,8)),4)",skel_8a80c8785bbf365b,prod_eae9eec447ffecbc,a7ff55r3_4588a1348da2fd93
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,delta_8h,"SafeDiv(Mean(taker_buy_quote_volume,4),Abs(Delta(open_interest_last,8)))",skel_3afee12eb6a9078f,prod_daff6414b292ece5,a7ff55r3_1fe771bf6ecf29f2
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,mean_8h,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Mean(open_interest_last,8),24))",skel_3820609b876fcdcb,prod_57c3fa2b04c95f05,a7ff55r3_0c920bd0b24e62b4
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,mean_8h,"Mul(Delta(Mean(taker_buy_quote_volume,4),4),ZScore(Mean(open_interest_last,8)))",skel_effc632350c0cac6,prod_1a74ffba7c4cd76c,a7ff55r3_e56eec7c3445537f
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,mean_8h,"Mul(Mean(taker_buy_quote_volume,4),Sign(Mean(open_interest_last,8)))",skel_3afee12eb6a9078f,prod_5dc7ed68a131cb8b,a7ff55r3_1d8234b20a69de39
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,mean_8h,"Mean(Mul(Mean(taker_buy_quote_volume,4),Mean(open_interest_last,8)),4)",skel_8a80c8785bbf365b,prod_371257bc2a073435,a7ff55r3_fc7c9675e0a12d4c
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,mean_8h,"SafeDiv(Mean(taker_buy_quote_volume,4),Abs(Mean(open_interest_last,8)))",skel_3afee12eb6a9078f,prod_b087b6476673f467,a7ff55r3_9d6cfc956df812f1
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,zmean_8h,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(ZScore(Mean(open_interest_last,8)),24))",skel_1a10f276772d38a3,prod_abeec6955f5f2f6e,a7ff55r3_7dc44127083e4fa8
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,zmean_8h,"Mul(Delta(Mean(taker_buy_quote_volume,4),4),ZScore(ZScore(Mean(open_interest_last,8))))",skel_f89a6e67ef647a58,prod_68f18223002fe196,a7ff55r3_2d545be9f8f18f09
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,zmean_8h,"Mul(Mean(taker_buy_quote_volume,4),Sign(ZScore(Mean(open_interest_last,8))))",skel_156d0fafafecde17,prod_5faccc45041e2825,a7ff55r3_e4e862b5bd27426b
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,zmean_8h,"Mean(Mul(Mean(taker_buy_quote_volume,4),ZScore(Mean(open_interest_last,8))),4)",skel_bb02868db9f6b779,prod_0c4539caafed032a,a7ff55r3_10ff86b031d9e8ec
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,zmean_8h,"SafeDiv(Mean(taker_buy_quote_volume,4),Abs(ZScore(Mean(open_interest_last,8))))",skel_156d0fafafecde17,prod_02976f2cfaa2bef3,a7ff55r3_6a47b0d18fe4d03c
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,delta_24h,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,24),24))",skel_3820609b876fcdcb,prod_4533a243b8c79c05,a7ff55r3_e0d85980543f9d88
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,delta_24h,"Mul(Delta(Mean(taker_buy_quote_volume,4),4),ZScore(Delta(open_interest_last,24)))",skel_effc632350c0cac6,prod_dcdacc0a67b416ec,a7ff55r3_22a3b52aa83b732c
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,delta_24h,"Mul(Mean(taker_buy_quote_volume,4),Sign(Delta(open_interest_last,24)))",skel_3afee12eb6a9078f,prod_f4681aeb37daf39c,a7ff55r3_407d2e58ef3fa91a
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,delta_24h,"Mean(Mul(Mean(taker_buy_quote_volume,4),Delta(open_interest_last,24)),4)",skel_8a80c8785bbf365b,prod_70bf119c20c0e077,a7ff55r3_a49f8621eafe8553
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,delta_24h,"SafeDiv(Mean(taker_buy_quote_volume,4),Abs(Delta(open_interest_last,24)))",skel_3afee12eb6a9078f,prod_7b41f550207ce1de,a7ff55r3_32cdad4a64750c24
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,mean_24h,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Mean(open_interest_last,24),24))",skel_3820609b876fcdcb,prod_665d5c2d40c42a2b,a7ff55r3_35383976f5e13389
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,mean_24h,"Mul(Delta(Mean(taker_buy_quote_volume,4),4),ZScore(Mean(open_interest_last,24)))",skel_effc632350c0cac6,prod_5dc88ef966ff664a,a7ff55r3_4560f95faa699fb1
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,mean_24h,"Mul(Mean(taker_buy_quote_volume,4),Sign(Mean(open_interest_last,24)))",skel_3afee12eb6a9078f,prod_bc9a01ff9c437473,a7ff55r3_0bee2957bdedbee1
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,mean_24h,"Mean(Mul(Mean(taker_buy_quote_volume,4),Mean(open_interest_last,24)),4)",skel_8a80c8785bbf365b,prod_0b86e5de339919b2,a7ff55r3_53270c8a82c89991
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,safe_div_abs,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,mean_24h,"SafeDiv(Mean(taker_buy_quote_volume,4),Abs(Mean(open_interest_last,24)))",skel_3afee12eb6a9078f,prod_e2fcb7365e4a955a,a7ff55r3_170560d3bded8644
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,flow_x_leverage,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,zmean_24h,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(ZScore(Mean(open_interest_last,24)),24))",skel_1a10f276772d38a3,prod_a33b5750fe9b9882,a7ff55r3_8fea920bc4e3e1ce
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,relative_shock,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,zmean_24h,"Mul(Delta(Mean(taker_buy_quote_volume,4),4),ZScore(ZScore(Mean(open_interest_last,24))))",skel_f89a6e67ef647a58,prod_4da6d1439d8bf7af,a7ff55r3_8948a3b3595aedd1
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,gated_sign,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,zmean_24h,"Mul(Mean(taker_buy_quote_volume,4),Sign(ZScore(Mean(open_interest_last,24))))",skel_156d0fafafecde17,prod_e8b9ede6038d5a55,a7ff55r3_966d628fa8bd83ff
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,taker_flow_like|open_interest_like,smooth_mul,taker_buy_quote_volume,open_interest_last,taker_flow_like,open_interest_like,mean_4h,zmean_24h,"Mean(Mul(Mean(taker_buy_quote_volume,4),ZScore(Mean(open_interest_last,24))),4)",skel_bb02868db9f6b779,prod_1058b35dcda9f64e,a7ff55r3_45e9a09711c96705
