level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,expression,skeleton_key,production_key,blueprint_id,company_shard
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,volume_volatility_ratio_168h,,liquidity_like,,delta_72h,,"Delta(volume_volatility_ratio_168h,72)",skel_1d39996e97d5ace0,prod_1504e8ab28b3e006,a7ff55r3_ec2ac24e0dfbd389,shard_00
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,age_x_liquidity,,liquidity_like,,delta_8h,,"Delta(age_x_liquidity,8)",skel_1d39996e97d5ace0,prod_7d2758d4c1eca914,a7ff55r3_ed16b93221590940,shard_00
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,age_x_liquidity,,liquidity_like,,level,,age_x_liquidity,skel_ca36cd3eaf5a3a94,prod_d5f5f2c20bd54997,a7ff55r3_ed6cee8c11091f22,shard_00
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,mean_72h,,"Mean(liquidity_rank_active_universe,72)",skel_1d39996e97d5ace0,prod_508c2ba57557a03c,a7ff55r3_f03412e89018d43c,shard_00
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,zmean_8h,,"ZScore(Mean(liquidity_rank_active_universe,8))",skel_a311ee3fdacdeca2,prod_93283174f306523f,a7ff55r3_f28ae07c63216b58,shard_00
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,zmean_4h,,"ZScore(Mean(liquidity_rank_active_universe,4))",skel_a311ee3fdacdeca2,prod_101d2bb8589f10ee,a7ff55r3_f46a2acc3a33042e,shard_00
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,liquidity_rank_active_universe,,liquidity_like,,delta_8h,,"Delta(liquidity_rank_active_universe,8)",skel_1d39996e97d5ace0,prod_35ddf18b61402741,a7ff55r3_f60dae8df7ab3887,shard_00
L1_repaired_single_field_transform,exploratory_signal_probe,R3P0,liquidity_like,single,volume_volatility_ratio_168h,,liquidity_like,,delta_8h,,"Delta(volume_volatility_ratio_168h,8)",skel_1d39996e97d5ace0,prod_8d3938dd8d68cc0a,a7ff55r3_fd0bcc98932cd9a9,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,realized_vol_168h,liquidity_like,volatility_like,mean_4h,level,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(realized_vol_168h)))",skel_3a90084955c27d13,prod_72381bc7f25f50d8,a7ff55r3_003831d9b68f3cc7,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,age_x_volatility,liquidity_like,volatility_like,mean_24h,delta_4h,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(age_x_volatility,4))))",skel_f89a6e67ef647a58,prod_53d1378228c8cc20,a7ff55r3_011a8758a86a9d6b,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,age_x_volatility,liquidity_like,volatility_like,zmean_24h,mean_8h,"Mul(Delta(ZScore(Mean(trade_count,24)),24),Abs(ZScore(Mean(age_x_volatility,8))))",skel_c320d7f96b8335ec,prod_9e3d8e34ca6aa112,a7ff55r3_018756b250b18deb,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,realized_vol_168h,liquidity_like,volatility_like,delta_8h,mean_8h,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(Mean(realized_vol_168h,8))))",skel_f89a6e67ef647a58,prod_638095f26286d534,a7ff55r3_01c738b723567471,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_low,liquidity_like,volatility_like,zmean_24h,mean_8h,"Mul(Delta(ZScore(Mean(trade_count,24)),24),Abs(ZScore(Mean(trade_low,8))))",skel_c320d7f96b8335ec,prod_500957352452d308,a7ff55r3_02e2e53f82d496ed,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_high,liquidity_like,volatility_like,zmean_24h,mean_24h,"Mul(Delta(ZScore(Mean(trade_count,24)),24),Abs(ZScore(Mean(trade_high,24))))",skel_c320d7f96b8335ec,prod_760b3bf5155d450a,a7ff55r3_0340701726444ced,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_low,liquidity_like,volatility_like,zmean_8h,zmean_4h,"Mul(Delta(ZScore(Mean(trade_count,8)),24),Abs(ZScore(ZScore(Mean(trade_low,4)))))",skel_02aabb9130df9951,prod_7172e776aea9527c,a7ff55r3_03506bc3fd0e8dc1,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_low,liquidity_like,volatility_like,level,mean_24h,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(trade_low,24))))",skel_156d0fafafecde17,prod_dfa9199482a2f8c0,a7ff55r3_03620c07fdb0e245,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,realized_vol_168h,liquidity_like,volatility_like,zmean_4h,zmean_8h,"Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(ZScore(Mean(realized_vol_168h,8)))))",skel_02aabb9130df9951,prod_1b5bd047ca666954,a7ff55r3_03737b34905846fb,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_high,liquidity_like,volatility_like,level,mean_8h,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(trade_high,8))))",skel_156d0fafafecde17,prod_e990981ff1d7eef4,a7ff55r3_0551e4627fecbde3,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_low,liquidity_like,volatility_like,zmean_8h,level,"Mul(Delta(ZScore(Mean(trade_count,8)),24),Abs(ZScore(trade_low)))",skel_4b2db52a7b3e1dda,prod_952fcd455655d279,a7ff55r3_05c5194531d2e484,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_low,liquidity_like,volatility_like,delta_4h,mean_4h,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Mean(trade_low,4))))",skel_f89a6e67ef647a58,prod_918e666a2f4d1344,a7ff55r3_05e29650b6459bd7,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_low,liquidity_like,volatility_like,delta_24h,delta_4h,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(Delta(trade_low,4))))",skel_f89a6e67ef647a58,prod_b54c191d3822c61f,a7ff55r3_06e510f6e12355e4,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_high,liquidity_like,volatility_like,mean_4h,mean_8h,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Mean(trade_high,8))))",skel_f89a6e67ef647a58,prod_ad3e6888248ba7ca,a7ff55r3_07068e99c45cb2fd,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_high,liquidity_like,volatility_like,mean_4h,zmean_4h,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(ZScore(Mean(trade_high,4)))))",skel_bd3c50a4e2306348,prod_f73c628c30255fdb,a7ff55r3_07e71cda895f7ad6,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,realized_vol_168h,liquidity_like,volatility_like,mean_4h,mean_24h,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Mean(realized_vol_168h,24))))",skel_f89a6e67ef647a58,prod_38abef7a5e9f9da6,a7ff55r3_0886f5a574e10f89,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,age_x_volatility,liquidity_like,volatility_like,mean_24h,zmean_8h,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(ZScore(Mean(age_x_volatility,8)))))",skel_bd3c50a4e2306348,prod_82fcff133a0bbd54,a7ff55r3_0a3cb389d51a2c84,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_high,liquidity_like,volatility_like,mean_24h,delta_8h,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,8))))",skel_f89a6e67ef647a58,prod_947cd7fb72d598e5,a7ff55r3_0aac1c3eb070a153,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_low,liquidity_like,volatility_like,mean_8h,delta_8h,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Delta(trade_low,8))))",skel_f89a6e67ef647a58,prod_d80a5e4ba40d5fbf,a7ff55r3_0e000d81c6309c20,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_high,liquidity_like,volatility_like,mean_8h,mean_24h,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(trade_high,24))))",skel_f89a6e67ef647a58,prod_594350331e4a16ef,a7ff55r3_0f3f818da06954dc,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,realized_vol_168h,liquidity_like,volatility_like,level,level,"Mul(Delta(trade_count,24),Abs(ZScore(realized_vol_168h)))",skel_069f2015163fa7ef,prod_597d99edda688b93,a7ff55r3_10ab003ea74df85b,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,realized_vol_168h,liquidity_like,volatility_like,delta_4h,delta_24h,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Delta(realized_vol_168h,24))))",skel_f89a6e67ef647a58,prod_cee22959773a0449,a7ff55r3_12d3d9e7048e75a9,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_high,liquidity_like,volatility_like,level,delta_24h,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(trade_high,24))))",skel_156d0fafafecde17,prod_43e04ff465bc7650,a7ff55r3_1315e8faefd60e19,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,age_x_volatility,liquidity_like,volatility_like,delta_24h,mean_8h,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(Mean(age_x_volatility,8))))",skel_f89a6e67ef647a58,prod_db91be234f23d22c,a7ff55r3_13da13eaf0154e6f,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_high,liquidity_like,volatility_like,mean_8h,mean_8h,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(trade_high,8))))",skel_f89a6e67ef647a58,prod_4bb317cb3601f54f,a7ff55r3_13f8dbe3a2cc9bd5,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_low,liquidity_like,volatility_like,delta_4h,delta_8h,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Delta(trade_low,8))))",skel_f89a6e67ef647a58,prod_027143c99ebda6c2,a7ff55r3_14e42342ee0c7344,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_high,liquidity_like,volatility_like,zmean_8h,delta_24h,"Mul(Delta(ZScore(Mean(trade_count,8)),24),Abs(ZScore(Delta(trade_high,24))))",skel_c320d7f96b8335ec,prod_a7c5c1131f75bb2d,a7ff55r3_154f17e64aa7743a,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,realized_vol_168h,liquidity_like,volatility_like,mean_4h,zmean_24h,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(ZScore(Mean(realized_vol_168h,24)))))",skel_bd3c50a4e2306348,prod_0c6ca3801bea9f66,a7ff55r3_157ccf95f646803e,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_high,liquidity_like,volatility_like,delta_4h,zmean_8h,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(ZScore(Mean(trade_high,8)))))",skel_bd3c50a4e2306348,prod_78ec9d43d5e1b92f,a7ff55r3_158537775a18ac8e,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,realized_vol_168h,liquidity_like,volatility_like,level,zmean_24h,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(realized_vol_168h,24)))))",skel_437d739eeb4ca960,prod_c975c8deac5cd963,a7ff55r3_15fbeccfed625767,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_low,liquidity_like,volatility_like,zmean_4h,mean_4h,"Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Mean(trade_low,4))))",skel_c320d7f96b8335ec,prod_494f373643e2bf70,a7ff55r3_164dbf1a7f675a14,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,age_x_volatility,liquidity_like,volatility_like,zmean_8h,zmean_8h,"Mul(Delta(ZScore(Mean(trade_count,8)),24),Abs(ZScore(ZScore(Mean(age_x_volatility,8)))))",skel_02aabb9130df9951,prod_5e7b8e9866a5f064,a7ff55r3_16ef9207d3b4b158,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_low,liquidity_like,volatility_like,delta_4h,delta_24h,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Delta(trade_low,24))))",skel_f89a6e67ef647a58,prod_03c72e81c8143c29,a7ff55r3_18395fdd3704adb2,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,realized_vol_168h,liquidity_like,volatility_like,delta_4h,zmean_24h,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(ZScore(Mean(realized_vol_168h,24)))))",skel_bd3c50a4e2306348,prod_08fd1dc9111d7c9f,a7ff55r3_18c63ffd60e9c8c5,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_high,liquidity_like,volatility_like,level,delta_8h,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(trade_high,8))))",skel_156d0fafafecde17,prod_48d482345e1b26f9,a7ff55r3_1cc6abcbcc97670a,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,age_x_volatility,liquidity_like,volatility_like,zmean_24h,delta_4h,"Mul(Delta(ZScore(Mean(trade_count,24)),24),Abs(ZScore(Delta(age_x_volatility,4))))",skel_c320d7f96b8335ec,prod_e4952d372def3b02,a7ff55r3_1ce8ae6e06ba48a6,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,realized_vol_168h,liquidity_like,volatility_like,mean_4h,delta_8h,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(realized_vol_168h,8))))",skel_f89a6e67ef647a58,prod_93b595b2222da290,a7ff55r3_1d20b9a734fc691e,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,age_x_volatility,liquidity_like,volatility_like,zmean_24h,delta_8h,"Mul(Delta(ZScore(Mean(trade_count,24)),24),Abs(ZScore(Delta(age_x_volatility,8))))",skel_c320d7f96b8335ec,prod_0fabf9eee1f00d1b,a7ff55r3_1e467399bdc6bef5,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_low,liquidity_like,volatility_like,delta_8h,zmean_8h,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(ZScore(Mean(trade_low,8)))))",skel_bd3c50a4e2306348,prod_64a4ccc5fa3f82c8,a7ff55r3_1e47030b22dd2f19,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_low,liquidity_like,volatility_like,delta_24h,delta_24h,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(Delta(trade_low,24))))",skel_f89a6e67ef647a58,prod_fdfd63e2f23b6675,a7ff55r3_1ed36f6ff3cbbe00,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_low,liquidity_like,volatility_like,delta_4h,zmean_24h,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(ZScore(Mean(trade_low,24)))))",skel_bd3c50a4e2306348,prod_89e65953a24c4e47,a7ff55r3_1fafb560a63dc472,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_high,liquidity_like,volatility_like,level,mean_4h,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(trade_high,4))))",skel_156d0fafafecde17,prod_a64e4c2d84997b59,a7ff55r3_20446e2587043a75,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,age_x_volatility,liquidity_like,volatility_like,mean_24h,mean_24h,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Mean(age_x_volatility,24))))",skel_f89a6e67ef647a58,prod_c39e28a9da827b98,a7ff55r3_22ef699323e2110c,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_high,liquidity_like,volatility_like,mean_4h,zmean_24h,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(ZScore(Mean(trade_high,24)))))",skel_bd3c50a4e2306348,prod_ce11a4f2be52b232,a7ff55r3_234c4e2f486f00a5,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,age_x_volatility,liquidity_like,volatility_like,mean_8h,delta_24h,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Delta(age_x_volatility,24))))",skel_f89a6e67ef647a58,prod_747e65e4fca153ef,a7ff55r3_2373c911c1ff2053,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,realized_vol_168h,liquidity_like,volatility_like,level,mean_8h,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(realized_vol_168h,8))))",skel_156d0fafafecde17,prod_ceb3de39e52fa980,a7ff55r3_24ebc966084b7024,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,age_x_volatility,liquidity_like,volatility_like,mean_24h,zmean_24h,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(ZScore(Mean(age_x_volatility,24)))))",skel_bd3c50a4e2306348,prod_c412a6cd258fcb91,a7ff55r3_24f8be92d680c409,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,age_x_volatility,liquidity_like,volatility_like,delta_4h,level,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(age_x_volatility)))",skel_3a90084955c27d13,prod_f27193df4f5820c3,a7ff55r3_25814780f54f46e0,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,age_x_volatility,liquidity_like,volatility_like,delta_8h,zmean_24h,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(ZScore(Mean(age_x_volatility,24)))))",skel_bd3c50a4e2306348,prod_fa86a6304183cabc,a7ff55r3_25fa2a89e2e1fee6,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,realized_vol_168h,liquidity_like,volatility_like,delta_8h,zmean_8h,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(ZScore(Mean(realized_vol_168h,8)))))",skel_bd3c50a4e2306348,prod_a49b36317c7a7da3,a7ff55r3_26055a692139d8da,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,age_x_volatility,liquidity_like,volatility_like,level,delta_4h,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(age_x_volatility,4))))",skel_156d0fafafecde17,prod_ea4b18e06da6214e,a7ff55r3_262e4011380addc6,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,realized_vol_168h,liquidity_like,volatility_like,delta_8h,delta_4h,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(Delta(realized_vol_168h,4))))",skel_f89a6e67ef647a58,prod_ab1198d39c47e33c,a7ff55r3_26646d540ccb1b8a,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,age_x_volatility,liquidity_like,volatility_like,mean_24h,level,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(age_x_volatility)))",skel_3a90084955c27d13,prod_175bd2c5991d51a6,a7ff55r3_26f1e76886d1eee0,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,realized_vol_168h,liquidity_like,volatility_like,delta_8h,delta_8h,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(Delta(realized_vol_168h,8))))",skel_f89a6e67ef647a58,prod_abdcb88aa321e4c5,a7ff55r3_273061fc90fc40fe,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,realized_vol_168h,liquidity_like,volatility_like,zmean_4h,mean_8h,"Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Mean(realized_vol_168h,8))))",skel_c320d7f96b8335ec,prod_292f3a4f9201fea0,a7ff55r3_27576febcb927510,shard_00
L2_repaired_typed_interaction,role_mixed_allowed,R3P0,liquidity_like|volatility_like,liquidity_shock,trade_count,trade_low,liquidity_like,volatility_like,mean_8h,delta_24h,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Delta(trade_low,24))))",skel_f89a6e67ef647a58,prod_26cb15e574cfcb48,a7ff55r3_276bb24ba80d9041,shard_00
