symbol,timestamp,feature_time_ms,execution_time_ms,label_start_time_ms,label_end_time_h6_ms,label_end_time_h12_ms,funding_field_time_ms,funding_payment_time_ms,open_minus_funding_ms,feature_before_execution,funding_before_feature,current_event_exact
XRPUSDT,2026-05-18 17:00:00+00:00,1779127199999,1779127200000,1779127200000,1779148800000,1779170400000,1779120000007,1779120000007,3599993,True,True,False
XRPUSDT,2026-05-18 18:00:00+00:00,1779130799999,1779130800000,1779130800000,1779152400000,1779174000000,1779120000007,1779120000007,7199993,True,True,False
XRPUSDT,2026-05-18 19:00:00+00:00,1779134399999,1779134400000,1779134400000,1779156000000,1779177600000,1779120000007,1779120000007,10799993,True,True,False
XRPUSDT,2026-05-18 20:00:00+00:00,1779137999999,1779138000000,1779138000000,1779159600000,1779181200000,1779120000007,1779120000007,14399993,True,True,False
XRPUSDT,2026-05-18 21:00:00+00:00,1779141599999,1779141600000,1779141600000,1779163200000,1779184800000,1779120000007,1779120000007,17999993,True,True,False
XRPUSDT,2026-05-18 22:00:00+00:00,1779145199999,1779145200000,1779145200000,1779166800000,1779188400000,1779120000007,1779120000007,21599993,True,True,False
XRPUSDT,2026-05-18 23:00:00+00:00,1779148799999,1779148800000,1779148800000,1779170400000,1779192000000,1779120000007,1779120000007,25199993,True,True,False
XRPUSDT,2026-05-19 00:00:00+00:00,1779152399999,1779152400000,1779152400000,1779174000000,1779195600000,1779120000007,1779120000007,28799993,True,True,False
XRPUSDT,2026-05-19 01:00:00+00:00,1779155999999,1779156000000,1779156000000,1779177600000,1779199200000,1779148800001,1779148800001,3599999,True,True,False
XRPUSDT,2026-05-19 02:00:00+00:00,1779159599999,1779159600000,1779159600000,1779181200000,1779202800000,1779148800001,1779148800001,7199999,True,True,False
XRPUSDT,2026-05-19 03:00:00+00:00,1779163199999,1779163200000,1779163200000,1779184800000,1779206400000,1779148800001,1779148800001,10799999,True,True,False
XRPUSDT,2026-05-19 04:00:00+00:00,1779166799999,1779166800000,1779166800000,1779188400000,1779210000000,1779148800001,1779148800001,14399999,True,True,False
XRPUSDT,2026-05-19 05:00:00+00:00,1779170399999,1779170400000,1779170400000,1779192000000,1779213600000,1779148800001,1779148800001,17999999,True,True,False
XRPUSDT,2026-05-19 06:00:00+00:00,1779173999999,1779174000000,1779174000000,1779195600000,1779217200000,1779148800001,1779148800001,21599999,True,True,False
XRPUSDT,2026-05-19 07:00:00+00:00,1779177599999,,,,,1779148800001,1779148800001,25199999,,True,False
