candidate_id,family_id,primary_seed_field,source_fields,skeleton_key,production_key,motif,expression,eval_success,finite_share,nonzero_share,activity_ok,min_value,max_value,std_value,error
a7ab3_3ba349170aa3c9d4,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_aee8e5fc677d3eb9,prod_c48aee19b380d955,self_interaction,"Mul(Clip(Sub(Mean(realized_vol_168h,24),Decay(realized_vol_168h,4)),-3,3),Rank(Winsor(ZScore(realized_vol_168h),3)))",True,0.84765625,1.0,True,-0.03487828292837477,0.023667800831948863,0.0006856843079321246,
a7ab3_24767370869504a1,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_7ca490bb03c28445,prod_a22634e55bb0946c,clip_atom,"Clip(Winsor(Sub(Mean(realized_vol_24h,24),Decay(realized_vol_24h,4)),3),-3,3)",True,0.84765625,1.0,True,-0.09812984506805475,0.058546070272980394,0.0029660741673865577,
a7ab3_2af478d1ff284e21,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_05854e1690e1ce55,prod_25e7ec8d2c4bd8cb,winsor_atom,"Winsor(Rank(Clip(ZScore(realized_vol_168h),-3,3)),3)",True,0.853271484375,1.0,True,0.010416666666666666,1.0,0.28865944789386727,
a7ab3_2a0039bf30a6a7d0,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_f79c9d833a6de838,prod_d6b2de4a876563ee,decay_atom,"Decay(Rank(Winsor(ZScore(realized_vol_24h),3)),12)",True,0.8505859375,1.0,True,0.010416666666666666,1.0,0.28017316923992747,
a7ab3_120b270331ffae65,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_fdce97d2c095b283,prod_f42494242a2f078b,rank_horizon_spread,"Rank(Sub(ZScore(Clip(Delta(realized_vol_168h,24),-3,3)),Rank(Sub(Mean(realized_vol_168h,168),Mean(realized_vol_168h,24)))))",True,0.847412109375,1.0,True,0.010416666666666666,1.0,0.288659472541545,
a7ab3_e25116e69ba3fa53,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_272214a507ab883c,prod_34a60812a4aba870,zscore_self_interaction,"ZScore(Mul(ZScore(Winsor(Delta(realized_vol_24h,1),3)),ZScore(Decay(Delta(realized_vol_24h,1),12))))",True,0.850341796875,1.0,True,-9.62717526010433,9.695880459997362,0.9947780321927768,
a7ab3_21eb35cb1a9dad08,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),12),Mean(Decay(realized_vol_168h,4),4)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,4)))),-3,3)",True,0.844970703125,1.0,True,-0.6936543922509989,0.6019206245863645,0.03174557226073907,
a7ab3_dec8c780f9584e21,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_43e74ec1ca3f49da,prod_ffdb622467824899,winsor_self_interaction,"Winsor(Mul(Mul(Rank(Delta(realized_vol_24h,24)),TSRank(Mean(realized_vol_24h,168),24)),ZScore(Clip(Delta(realized_vol_24h,24),-3,3))),3)",True,0.842041015625,1.0,True,-0.20353038990443634,5.0,0.5518753466238152,
a7ab3_3edc6f38cc9be3f3,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_9f0d66272a0406f6,prod_f09350f10eef3530,single_atom,Rank(realized_vol_168h),True,0.853271484375,1.0,True,0.010416666666666666,1.0,0.288659472541545,
a7ab3_6e301587da1c1fa3,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_0f915c45eabbea19,prod_ff9649f4b0b5dcc7,rank_atom,Rank(ZScore(realized_vol_24h)),True,0.853271484375,1.0,True,0.010416666666666666,1.0,0.28865947254154495,
a7ab3_48969073c64c1094,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_8196f9d0a18000c7,prod_b9f1187ebe10d4c5,zscore_atom,"ZScore(TSRank(realized_vol_168h,72))",True,0.84765625,0.9998769921274961,True,-5.954140718018305,8.137637590707381,0.994778032192777,
a7ab3_0f1670a944d03193,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_92a027c8f2dc1bf3,prod_c2001a20471b7be1,horizon_spread,"Sub(Delta(realized_vol_24h,1),ZScore(Sub(Decay(realized_vol_24h,12),Decay(realized_vol_24h,24))))",True,0.84765625,1.0,True,-9.51192291002567,9.469351397520649,0.9946633595189818,
a7ab3_d9684fbcf047adf5,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_f45bdb251a88eaea,prod_c4c1accad1b8e515,self_interaction,"Mul(Mean(realized_vol_168h,24),Sub(TSRank(Delta(realized_vol_168h,4),168),Rank(Delta(realized_vol_168h,1))))",True,0.8466796875,0.9958038975394079,True,-0.06857316411009146,0.048670210543758835,0.0035891970477871763,
a7ab3_a40bddb7136ef900,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_5190274b100e392b,prod_f61390d4371ecad5,clip_atom,"Clip(Decay(realized_vol_24h,12),-3,3)",True,0.8505859375,1.0,True,0.0007854081143907848,0.14333344960254094,0.005553626214563644,
a7ab3_da7270f10c2caee8,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_d4e122deedc31056,prod_839fdfc3451c6c85,winsor_atom,"Winsor(Clip(ZScore(realized_vol_168h),-3,3),3)",True,0.853271484375,1.0,True,-2.313017356934958,5.0,0.9377339954732924,
a7ab3_27293c9fb29d33c4,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_6914c509e2ef8a2e,prod_762a75a024f80c6f,decay_atom,"Decay(Winsor(ZScore(realized_vol_24h),3),12)",True,0.8505859375,1.0,True,-2.9143009355668283,5.0,0.8905880594709582,
a7ab3_c33327518b00b228,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_f2a1f4fc989ed2f7,prod_48d1a27d0fe7994f,rank_horizon_spread,"Rank(Sub(Rank(Delta(realized_vol_168h,24)),Decay(ZScore(realized_vol_168h),4)))",True,0.847412109375,1.0,True,0.010416666666666666,1.0,0.288659472541545,
a7ab3_25ac66e9b9596cc4,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_b4719759c75cc639,prod_d6f921b63367049b,zscore_self_interaction,"ZScore(Mul(ZScore(Mean(realized_vol_24h,168)),Sub(Decay(realized_vol_24h,4),Decay(realized_vol_24h,12))))",True,0.84765625,1.0,True,-9.69222049103405,9.68012755986307,0.9947780321927768,
a7ab3_c915eb4b0f394ba1,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_9e297cdfa8071e81,prod_0afd412dc444173b,clip_horizon_spread,"Clip(Sub(TSRank(Delta(realized_vol_168h,4),72),Clip(Delta(realized_vol_168h,4),-3,3)),-3,3)",True,0.8466796875,1.0,True,0.013847839812479397,0.999989920655857,0.2938356899832766,
a7ab3_74d63319cb3f6786,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_dbcc3589a0dbe876,prod_ac19445b41de76c0,winsor_self_interaction,"Winsor(Mul(Decay(ZScore(realized_vol_24h),12),Mul(Rank(Mean(realized_vol_24h,72)),ZScore(Delta(realized_vol_24h,24)))),3)",True,0.847412109375,1.0,True,-5.0,5.0,0.9449597130090515,
a7ab3_385765bc53b6bb7b,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_b1cbe6cc6bad4f18,prod_546efb995a382dc5,single_atom,"Sub(TSRank(realized_vol_168h,72),Rank(realized_vol_168h))",True,0.84765625,0.9935285858294931,True,-0.9861111111111112,0.9895833333333334,0.444966957525953,
a7ab3_8c5b70787959de8b,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_6574be5f6db7bce2,prod_c34feb920bcc9694,rank_atom,"Rank(Sub(ZScore(Mean(realized_vol_24h,4)),ZScore(realized_vol_24h)))",True,0.8525390625,1.0,True,0.010416666666666666,1.0,0.288659472541545,
a7ab3_435d77a15cf5f229,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_cc27571b1f17020e,prod_626f3c61456b12dd,zscore_atom,"ZScore(Mul(Rank(realized_vol_168h),ZScore(Delta(realized_vol_168h,24))))",True,0.847412109375,1.0,True,-9.538336677879734,9.658743197113592,0.9947780321927768,
a7ab3_6f70802ac837c854,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_d28a4a1d3d3ef772,prod_f661c019deb339b4,horizon_spread,"Sub(Sub(Mean(realized_vol_24h,24),Decay(realized_vol_24h,24)),Sub(TSRank(realized_vol_24h,24),Rank(realized_vol_24h)))",True,0.84765625,1.0,True,-0.9904963826224108,0.97519201882714,0.42180205642389873,
a7ab3_8a6f7bf38224261e,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_9d763470c3811caf,prod_7378d8ca3214f41a,self_interaction,"Mul(Sub(Mean(realized_vol_168h,24),Mean(realized_vol_168h,72)),Mean(Delta(realized_vol_168h,4),72))",True,0.8466796875,0.998834582852749,True,-1.3376161068869488e-06,8.566805217747922e-05,1.7407595502005996e-06,
a7ab3_75c19b8120f0eb86,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_2c7cbbca5fb2e3ff,prod_568d6dc6be2e5689,clip_atom,"Clip(Sub(TSRank(realized_vol_24h,168),TSRank(realized_vol_24h,24)),-3,3)",True,0.84765625,0.9524769585253456,True,-0.8571428571428572,0.8214285714285715,0.3182174572170719,
a7ab3_51d314d47d5514d7,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_1bfeeed2faa0c752,prod_5cff96a37f793b14,winsor_atom,"Winsor(Sub(Decay(realized_vol_168h,24),Decay(realized_vol_168h,12)),3)",True,0.84765625,1.0,True,-0.013063059467993639,0.0094021172132943,0.000306305877410592,
a7ab3_3ce43ff8d3208a0f,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_791a3cbc00bffd5b,prod_1041c4f7693c27c8,decay_atom,"Decay(Mean(Delta(realized_vol_24h,4),72),12)",True,0.855712890625,1.0,True,-0.006842103547857392,0.007644898395805798,0.000370143774047609,
a7ab3_f7ee368f9ebc8c3a,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_98d9fdb977d26ca6,prod_ab09ba760d853458,zscore_self_interaction,"ZScore(Mul(TSRank(Mean(realized_vol_24h,168),168),Clip(ZScore(realized_vol_24h),-3,3)))",True,0.842041015625,1.0,True,-4.210478285333487,9.616607182435304,0.9947780321927769,
a7ab3_13f97a57d417dfd9,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_ccfa2357b3384254,prod_defcbbf1d7acb75f,winsor_self_interaction,"Winsor(Mul(Rank(Sub(Mean(realized_vol_24h,168),Mean(realized_vol_24h,72))),Decay(Delta(realized_vol_24h,24),4)),3)",True,0.8466796875,1.0,True,-0.03872234300214321,0.053506716270087316,0.0021714036063491854,
a7ab3_96c17ea16548f953,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_7575df9b531b63a5,prod_d89ea2afb009d832,decay_atom,"Decay(Sub(TSRank(Delta(realized_vol_24h,4),24),Rank(Delta(realized_vol_24h,1))),12)",True,0.843994140625,0.9997318243178093,True,-0.671875,0.7262286324786325,0.17618522668797273,
a7ab3_d878859f82172107,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_e52f279333afdc9d,prod_581577d7474ac034,zscore_self_interaction,"ZScore(Mul(Mul(TSRank(realized_vol_24h,24),ZScore(Mean(realized_vol_24h,168))),Rank(Clip(ZScore(realized_vol_24h),-3,3))))",True,0.84765625,1.0,True,-8.007238507060165,9.651053359240867,0.9947780321927768,
a7ab3_dec3525d3beae5dc,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_2c7cd176105b2194,prod_4bdd9663d0d788c1,winsor_self_interaction,"Winsor(Mul(Sub(ZScore(Mean(realized_vol_24h,168)),ZScore(Mean(realized_vol_24h,4))),Rank(Delta(realized_vol_24h,24))),3)",True,0.847412109375,1.0,True,-5.0,5.0,0.5927177317316138,
a7ab3_fa4ca66c8c990230,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_0d0b63c5ed3bddab,prod_5e474ba2094131c8,rank_atom,"Rank(Sub(Rank(Decay(realized_vol_24h,4)),Rank(Decay(realized_vol_24h,24))))",True,0.84765625,1.0,True,0.010416666666666666,1.0,0.2883803463120419,
a7ab3_59c83efbb7abf6f6,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_4bc196574b0d7a0a,prod_a683b2b5c7d8dd20,zscore_atom,"ZScore(TSRank(Sub(Mean(realized_vol_168h,4),Mean(realized_vol_168h,24)),72))",True,0.842041015625,0.999549990335363,True,-6.543632470348271,7.123349609889439,0.9947780321927768,
a7ab3_b656c995d34a4bce,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_1889f2effaf94e35,prod_547b439b22124971,horizon_spread,"Sub(Decay(Sub(Mean(realized_vol_24h,24),Mean(realized_vol_24h,4)),4),Sub(ZScore(Delta(realized_vol_24h,1)),ZScore(Delta(realized_vol_24h,4))))",True,0.846923828125,1.0,True,-13.666151893085532,11.605023982579972,0.9665374936653607,
a7ab3_9e4c76ac7a668ba0,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_272214a507ab883c,prod_34a60812a4aba870,zscore_self_interaction,"ZScore(Mul(ZScore(Winsor(Delta(realized_vol_24h,1),3)),ZScore(Decay(Delta(realized_vol_24h,1),4))))",True,0.852294921875,1.0,True,-9.606906499012359,9.695887483418002,0.9947780321927769,
a7ab3_a79c562b9d435cd8,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,12),24)),Sub(Rank(Decay(realized_vol_168h,4)),Rank(Decay(realized_vol_168h,24)))),-3,3)",True,0.844970703125,1.0,True,-0.6042681417295873,0.6984176651726376,0.03236375483563055,
a7ab3_9ed2f201852c9447,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_43e74ec1ca3f49da,prod_ffdb622467824899,winsor_self_interaction,"Winsor(Mul(Mul(Rank(Delta(realized_vol_24h,24)),TSRank(Mean(realized_vol_24h,168),168)),ZScore(Clip(Delta(realized_vol_24h,24),-3,3))),3)",True,0.842041015625,1.0,True,-0.20353038990443634,5.0,0.4896733501341631,
a7ab3_dcf97f2fae7be44c,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_8196f9d0a18000c7,prod_b9f1187ebe10d4c5,zscore_atom,"ZScore(TSRank(realized_vol_168h,168))",True,0.84765625,0.9999969998079877,True,-5.143994742143208,8.712278141491044,0.9947780321927767,
a7ab3_bc9beb93dde183a9,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_92a027c8f2dc1bf3,prod_c2001a20471b7be1,horizon_spread,"Sub(Delta(realized_vol_24h,1),ZScore(Sub(Decay(realized_vol_24h,24),Decay(realized_vol_24h,4))))",True,0.84765625,1.0,True,-9.528308206643352,9.576591231307654,0.9949717076398006,
a7ab3_b9239dabd34a8973,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_f45bdb251a88eaea,prod_c4c1accad1b8e515,self_interaction,"Mul(Mean(realized_vol_168h,24),Sub(TSRank(Delta(realized_vol_168h,4),24),Rank(Delta(realized_vol_168h,24))))",True,0.8466796875,0.9893580594002307,True,-0.06698877611412819,0.05648573247991352,0.004736617258350913,
a7ab3_b5a0e56b283a3526,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_f2a1f4fc989ed2f7,prod_48d1a27d0fe7994f,rank_horizon_spread,"Rank(Sub(Rank(Delta(realized_vol_168h,24)),Decay(ZScore(realized_vol_168h),12)))",True,0.847412109375,1.0,True,0.010416666666666666,1.0,0.28865947254154495,
a7ab3_a5ef2a30b67c1e36,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_b4719759c75cc639,prod_d6f921b63367049b,zscore_self_interaction,"ZScore(Mul(ZScore(Mean(realized_vol_24h,168)),Sub(Decay(realized_vol_24h,24),Decay(realized_vol_24h,4))))",True,0.84765625,1.0,True,-9.675924367764969,9.68724788957529,0.9947780321927768,
a7ab3_3dd208ccd3f61e28,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_9e297cdfa8071e81,prod_0afd412dc444173b,clip_horizon_spread,"Clip(Sub(TSRank(Delta(realized_vol_168h,4),24),Clip(Delta(realized_vol_168h,4),-3,3)),-3,3)",True,0.8466796875,1.0,True,0.04112742996043842,1.000573884150124,0.30166041005208444,
a7ab3_146a3fbcda9eba7e,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_b1cbe6cc6bad4f18,prod_546efb995a382dc5,single_atom,"Sub(TSRank(realized_vol_168h,24),Rank(realized_vol_168h))",True,0.84765625,0.9863401257680492,True,-0.9583333333333334,0.9895833333333334,0.4534115046995672,
a7ab3_2c392281388ab106,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_d28a4a1d3d3ef772,prod_f661c019deb339b4,horizon_spread,"Sub(Sub(Mean(realized_vol_24h,24),Decay(realized_vol_24h,12)),Sub(TSRank(realized_vol_24h,72),Rank(realized_vol_24h)))",True,0.84765625,1.0,True,-0.9920795683675333,0.9989824298607377,0.3623228712613724,
a7ab3_fcb11101208738ab,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_9d763470c3811caf,prod_7378d8ca3214f41a,self_interaction,"Mul(Sub(Mean(realized_vol_168h,24),Mean(realized_vol_168h,4)),Mean(Delta(realized_vol_168h,4),72))",True,0.8466796875,0.9989997837370242,True,-9.054653736202452e-05,9.183871527870891e-06,8.762284721794633e-07,
a7ab3_3f7f975feb6d52ef,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_2c7cbbca5fb2e3ff,prod_568d6dc6be2e5689,clip_atom,"Clip(Sub(TSRank(realized_vol_24h,24),TSRank(realized_vol_24h,168)),-3,3)",True,0.84765625,0.9524769585253456,True,-0.8214285714285715,0.8571428571428572,0.3182174572170719,
a7ab3_0dd5f64a2555721c,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_55190e4dae05846e,prod_f86e83a9556e9ca6,rank_horizon_spread,"Rank(Sub(Decay(Delta(realized_vol_168h,24),24),Mul(Rank(Delta(realized_vol_168h,24)),TSRank(Mean(realized_vol_168h,168),72))))",True,0.841796875,1.0,True,0.010416666666666666,1.0,0.288659472541545,
a7ab3_bc52db195ccdbdaa,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_ccfa2357b3384254,prod_defcbbf1d7acb75f,winsor_self_interaction,"Winsor(Mul(Rank(Sub(Mean(realized_vol_24h,168),Mean(realized_vol_24h,24))),Decay(Delta(realized_vol_24h,24),24)),3)",True,0.841796875,1.0,True,-0.07086972061968272,0.02054592784723622,0.0021146936698794028,
a7ab3_50b0466b25545e35,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_80be2e39216c5bd2,prod_05ef2fe8f8a41b76,single_atom,"ZScore(Sub(Decay(realized_vol_168h,24),Decay(realized_vol_168h,12)))",True,0.84765625,1.0,True,-9.652859591805711,9.58519296413144,0.9947780321927768,
a7ab3_9d4d53f772a2ab20,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_631f433b0ee241f4,prod_7b7185ad43eef39c,winsor_atom,"Winsor(ZScore(Decay(Delta(realized_vol_168h,1),24)),3)",True,0.847412109375,1.0,True,-5.0,5.0,0.8709917688070101,
a7ab3_fe688e8878861ee2,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_7575df9b531b63a5,prod_d89ea2afb009d832,decay_atom,"Decay(Sub(TSRank(Delta(realized_vol_24h,4),168),Rank(Delta(realized_vol_24h,24))),12)",True,0.843994140625,0.9999789075306142,True,-0.9043040293040295,0.8775755494505493,0.2770864941515214,
a7ab3_c996c77155433d69,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_85fc7254db9ccb56,prod_dbbbc3eb9cbc24cd,single_atom,"Sub(ZScore(Delta(realized_vol_168h,1)),ZScore(Delta(realized_vol_168h,24)))",True,0.847412109375,1.0,True,-12.102233117951194,14.947671567132772,1.1775765614951375,
a7ab3_58ce3b15036ed04d,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_4bc196574b0d7a0a,prod_a683b2b5c7d8dd20,zscore_atom,"ZScore(TSRank(Sub(Mean(realized_vol_168h,4),Mean(realized_vol_168h,168)),168))",True,0.842041015625,0.9998942930317967,True,-4.828104589780031,6.591726388107683,0.9947780321927768,
a7ab3_c78460f70e358be7,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_1889f2effaf94e35,prod_547b439b22124971,horizon_spread,"Sub(Decay(Sub(Mean(realized_vol_24h,24),Mean(realized_vol_24h,168)),4),Sub(ZScore(Delta(realized_vol_24h,1)),ZScore(Delta(realized_vol_24h,24))))",True,0.846923828125,1.0,True,-16.08789797871889,15.526989352410101,1.2498624054482654,
a7ab3_83e617d4e0525441,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_272214a507ab883c,prod_34a60812a4aba870,zscore_self_interaction,"ZScore(Mul(ZScore(Winsor(Delta(realized_vol_24h,1),3)),ZScore(Decay(Delta(realized_vol_24h,1),24))))",True,0.847412109375,1.0,True,-9.647250597217186,9.695867387600932,0.9947780321927767,
a7ab3_3ecde9c431a92051,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,24),4)),Sub(Rank(Decay(realized_vol_168h,24)),Rank(Decay(realized_vol_168h,12)))),-3,3)",True,0.846923828125,1.0,True,-0.4953025356818779,0.3315964589971325,0.019910256851469743,
a7ab3_a6fe711bd6f31aef,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_8196f9d0a18000c7,prod_b9f1187ebe10d4c5,zscore_atom,"ZScore(TSRank(realized_vol_168h,24))",True,0.84765625,0.9996159754224271,True,-9.022052311895091,9.695896898516748,0.9947780321927769,
a7ab3_b5f0e01f7f103d7f,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_92a027c8f2dc1bf3,prod_c2001a20471b7be1,horizon_spread,"Sub(Delta(realized_vol_24h,1),ZScore(Sub(Decay(realized_vol_24h,12),Decay(realized_vol_24h,4))))",True,0.8505859375,1.0,True,-9.62781886978677,9.626165916789617,0.9950282066188485,
a7ab3_e57b8249d79c3690,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_b4719759c75cc639,prod_d6f921b63367049b,zscore_self_interaction,"ZScore(Mul(ZScore(Mean(realized_vol_24h,168)),Sub(Decay(realized_vol_24h,12),Decay(realized_vol_24h,24))))",True,0.84765625,1.0,True,-9.684581678621871,9.680612206611665,0.9947780321927768,
a7ab3_6055da5775fe9f53,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_9d763470c3811caf,prod_7378d8ca3214f41a,self_interaction,"Mul(Sub(Mean(realized_vol_168h,24),Mean(realized_vol_168h,168)),Mean(Delta(realized_vol_168h,4),72))",True,0.8466796875,0.9996515763168012,True,-4.206128773551229e-06,0.00014519626688620042,3.1754147670409757e-06,
a7ab3_6eb23cd8ce4aeef1,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_1bfeeed2faa0c752,prod_5cff96a37f793b14,winsor_atom,"Winsor(Sub(Decay(realized_vol_168h,12),Decay(realized_vol_168h,4)),3)",True,0.8505859375,1.0,True,-0.017472248584177626,0.013233175102018123,0.0002676599772250729,
a7ab3_14440d6fa9db7f6f,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_ccfa2357b3384254,prod_defcbbf1d7acb75f,winsor_self_interaction,"Winsor(Mul(Rank(Sub(Mean(realized_vol_24h,168),Mean(realized_vol_24h,4))),Decay(Delta(realized_vol_24h,24),4)),3)",True,0.8466796875,1.0,True,-0.09661557524977049,0.019969687459822368,0.0028478789726091793,
a7ab3_e5177d0865031558,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_7575df9b531b63a5,prod_d89ea2afb009d832,decay_atom,"Decay(Sub(TSRank(Delta(realized_vol_24h,4),24),Rank(Delta(realized_vol_24h,24))),12)",True,0.843994140625,0.999882484813422,True,-0.9281517094017095,0.9451121794871795,0.3455870061251789,
a7ab3_8704dea9ce7f02a4,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_007ceb90e9646fcf,prod_dcefdf55af33c09a,clip_horizon_spread,"Clip(Sub(Mul(Decay(realized_vol_168h,24),ZScore(Delta(realized_vol_168h,4))),ZScore(realized_vol_168h)),-3,3)",True,0.84765625,1.0,True,-5.0,2.3112069589858737,0.9377241055673472,
a7ab3_639104adeb270a02,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_2c7cd176105b2194,prod_4bdd9663d0d788c1,winsor_self_interaction,"Winsor(Mul(Sub(ZScore(Mean(realized_vol_24h,168)),ZScore(Mean(realized_vol_24h,72))),Rank(Delta(realized_vol_24h,24))),3)",True,0.847412109375,0.986171132238548,True,-4.198162287525985,5.0,0.30508116407358304,
a7ab3_96f0f0570f29fd62,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_4bc196574b0d7a0a,prod_a683b2b5c7d8dd20,zscore_atom,"ZScore(TSRank(Sub(Mean(realized_vol_168h,4),Mean(realized_vol_168h,72)),72))",True,0.842041015625,0.999809727457234,True,-6.069316954089577,6.591726388107683,0.9947780321927768,
a7ab3_b7e71c612b73d056,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_1889f2effaf94e35,prod_547b439b22124971,horizon_spread,"Sub(Decay(Sub(Mean(realized_vol_24h,24),Mean(realized_vol_24h,72)),4),Sub(ZScore(Delta(realized_vol_24h,1)),ZScore(Delta(realized_vol_24h,4))))",True,0.846923828125,1.0,True,-13.68304585881313,11.641679247013437,0.9669354471791235,
a7ab3_1d89624a3855c73e,G1_volatility_state_reversal,realized_vol_168h,realized_vol_168h,skeleton_931e68d04ee11844,prod_0e0f4edf609bffe4,clip_horizon_spread,"Clip(Sub(Sub(Decay(Mean(realized_vol_168h,168),4),Mean(Decay(realized_vol_168h,24),4)),Sub(Rank(Decay(realized_vol_168h,12)),Rank(Decay(realized_vol_168h,24)))),-3,3)",True,0.846923828125,1.0,True,-0.3350702076695341,0.5046974643181221,0.020538803908194195,
a7ab3_aab623b987a22107,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_43e74ec1ca3f49da,prod_ffdb622467824899,winsor_self_interaction,"Winsor(Mul(Mul(Rank(Delta(realized_vol_24h,24)),TSRank(Mean(realized_vol_24h,168),72)),ZScore(Clip(Delta(realized_vol_24h,24),-3,3))),3)",True,0.842041015625,1.0,True,-0.20353038990443634,5.0,0.5173707142672284,
a7ab3_f7a2b05233f70b11,G1_volatility_state_reversal,realized_vol_24h,realized_vol_24h,skeleton_92a027c8f2dc1bf3,prod_c2001a20471b7be1,horizon_spread,"Sub(Delta(realized_vol_24h,1),ZScore(Sub(Decay(realized_vol_24h,4),Decay(realized_vol_24h,12))))",True,0.8505859375,1.0,True,-9.625796598759415,9.627671966766917,0.994528623903865,
