candidate_id,engine,arm,seed,ordinal,family,object_type,signal_mode,expression,expr_hash,horizon,source_fields,source_field_families,operator_signature,formula_depth,may_used_for_generation,may_used_for_static_score,static_score,selected_for_strict_replay,execution_lag_1bar_raw_10bp__fresh_forward_2026May__n,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__n,execution_lag_1bar_raw_10bp__validation_2025H1__n,raw_10bp__fresh_forward_2026May__n,raw_10bp__recent_oos_2025H2_2026Apr__n,raw_10bp__validation_2025H1__n,raw_20bp__fresh_forward_2026May__n,raw_20bp__recent_oos_2025H2_2026Apr__n,raw_20bp__validation_2025H1__n,residual_vs_core4_10bp__fresh_forward_2026May__n,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__n,residual_vs_core4_10bp__validation_2025H1__n,residual_vs_funding_10bp__fresh_forward_2026May__n,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__n,residual_vs_funding_10bp__validation_2025H1__n,execution_lag_1bar_raw_10bp__fresh_forward_2026May__annualized_mean,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,execution_lag_1bar_raw_10bp__validation_2025H1__annualized_mean,raw_10bp__fresh_forward_2026May__annualized_mean,raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_10bp__validation_2025H1__annualized_mean,raw_20bp__fresh_forward_2026May__annualized_mean,raw_20bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_20bp__validation_2025H1__annualized_mean,residual_vs_core4_10bp__fresh_forward_2026May__annualized_mean,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_core4_10bp__validation_2025H1__annualized_mean,residual_vs_funding_10bp__fresh_forward_2026May__annualized_mean,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_funding_10bp__validation_2025H1__annualized_mean,execution_lag_1bar_raw_10bp__fresh_forward_2026May__compounded_max_dd,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,execution_lag_1bar_raw_10bp__validation_2025H1__compounded_max_dd,raw_10bp__fresh_forward_2026May__compounded_max_dd,raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_10bp__validation_2025H1__compounded_max_dd,raw_20bp__fresh_forward_2026May__compounded_max_dd,raw_20bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_20bp__validation_2025H1__compounded_max_dd,residual_vs_core4_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_core4_10bp__validation_2025H1__compounded_max_dd,residual_vs_funding_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_funding_10bp__validation_2025H1__compounded_max_dd,execution_lag_1bar_raw_10bp__fresh_forward_2026May__mean_turnover,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__mean_turnover,execution_lag_1bar_raw_10bp__validation_2025H1__mean_turnover,raw_10bp__fresh_forward_2026May__mean_turnover,raw_10bp__recent_oos_2025H2_2026Apr__mean_turnover,raw_10bp__validation_2025H1__mean_turnover,raw_20bp__fresh_forward_2026May__mean_turnover,raw_20bp__recent_oos_2025H2_2026Apr__mean_turnover,raw_20bp__validation_2025H1__mean_turnover,residual_vs_core4_10bp__fresh_forward_2026May__mean_turnover,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__mean_turnover,residual_vs_core4_10bp__validation_2025H1__mean_turnover,residual_vs_funding_10bp__fresh_forward_2026May__mean_turnover,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__mean_turnover,residual_vs_funding_10bp__validation_2025H1__mean_turnover,execution_lag_1bar_raw_10bp__fresh_forward_2026May__mean_gross_exposure,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,execution_lag_1bar_raw_10bp__validation_2025H1__mean_gross_exposure,raw_10bp__fresh_forward_2026May__mean_gross_exposure,raw_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,raw_10bp__validation_2025H1__mean_gross_exposure,raw_20bp__fresh_forward_2026May__mean_gross_exposure,raw_20bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,raw_20bp__validation_2025H1__mean_gross_exposure,residual_vs_core4_10bp__fresh_forward_2026May__mean_gross_exposure,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,residual_vs_core4_10bp__validation_2025H1__mean_gross_exposure,residual_vs_funding_10bp__fresh_forward_2026May__mean_gross_exposure,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,residual_vs_funding_10bp__validation_2025H1__mean_gross_exposure,funding_beta_recent,funding_corr_recent,core4_beta_recent,core4_corr_recent,component_raw_validation,component_raw_recent,component_residual_funding_validation,component_residual_funding_recent,component_residual_core4_recent,component_cost20_validation,component_cost20_recent,component_lag1_validation,component_lag1_recent,component_drawdown_penalty,component_turnover_penalty,component_funding_beta_penalty,component_core4_beta_penalty,a7m_rank_score,candidate_decision,reject_reasons,selected_for_deep_audit
e6_placebo_random_control_s1_01666,E6_placebo_random_control,E6_placebo_random_control,1,1666,placebo_random_control,placebo,time_shuffle,Rank(hl_range),a0c0f0c3df76a4de,24,hl_range,volatility,Rank,1,False,False,0.996,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-7.773542781994928,-1.1754167092598846,-0.6380355500539397,-7.34434798181526,-1.0349046351840245,-0.4588641219268651,-9.885309520276799,-3.4344482803834913,-2.4973262764688204,-3.8579586455767547,2.1558066266501337,2.688446403951148,-3.38867607689474,2.1991677863409076,2.5225612039764003,-0.46471765827277056,-0.8206039296893513,-0.7667142565632232,-0.4607305749261623,-0.8219387285291899,-0.7678724602750432,-0.4923847841725597,-0.9456763641185322,-0.8438306874494678,-0.42129326965177905,-0.6261713818837117,-0.6670642346711126,-0.41865689494502545,-0.5761560201576581,-0.6688937718860537,0.28986378205128205,0.2742961259014281,0.23158462042052266,0.2900641025641026,0.27392050744286145,0.2327011591942872,0.2900641025641026,0.27392050744286145,0.2327011591942872,0.2900641025641026,0.27392050744286145,0.2327011591942872,0.2900641025641026,0.27392050744286145,0.2327011591942872,0.4987980769230769,0.4803428878427118,0.40443784421313667,0.4987980769230769,0.4796615128617542,0.4063977625591827,0.4987980769230769,0.4796615128617542,0.4063977625591827,0.4987980769230769,0.4796615128617542,0.4063977625591827,0.4987980769230769,0.4796615128617542,0.4063977625591827,0.3760295869811677,0.22318428240186255,0.37186118076170993,0.18882517847561575,-0.4588641219268651,-1.0349046351840245,2.0,2.0,2.0,-2.0,-2.0,-0.6380355500539397,-1.1754167092598846,-0.8219387285291899,-0.27392050744286145,-0.3760295869811677,-0.37186118076170993,-2.8093884492813177,NEGATIVE_CONTROL,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;placebo_arm;may_stress_severe_fail;may_residual_funding_negative,True
e6_placebo_random_control_s1_03087,E6_placebo_random_control,E6_placebo_random_control,1,3087,placebo_random_control,placebo,time_shuffle,Rank(avg_trade_size_quote),c4552d94977ec944,12,avg_trade_size_quote,liquidity,Rank,1,False,False,0.992,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-2.2310050397281844,-0.5831453900722862,-0.6016777885641696,-2.4727529592816384,-0.5660505204008456,-0.5364747973328058,-3.4080654592816373,-1.5284056528511767,-1.4688439823413058,-0.7670367578616538,1.0620384124042328,1.08021971403964,-0.2354648146742541,1.0819374390254304,0.9051868222591909,-0.25568758743501385,-0.6041079994903322,-0.655574654854425,-0.2598268074417086,-0.5951895953558115,-0.6504242636347557,-0.26995540011136754,-0.7623864757889967,-0.7247297284112282,-0.23984479106972478,-0.342246808653188,-0.4698878164388831,-0.23643020471252074,-0.35538786031338554,-0.482074981940509,0.10657051282051283,0.10984639440765269,0.10601772180705248,0.10677083333333334,0.10985789183222958,0.10643483847128994,0.10677083333333334,0.10985789183222958,0.10643483847128994,0.10677083333333334,0.10985789183222958,0.10643483847128994,0.10677083333333334,0.10985789183222958,0.10643483847128994,0.5,0.49993101545253865,0.48917350114140334,0.5,0.49993101545253865,0.4909805569146076,0.5,0.49993101545253865,0.4909805569146076,0.5,0.49993101545253865,0.4909805569146076,0.5,0.49993101545253865,0.4909805569146076,0.2411252493633341,0.22267525842647012,0.2207015872881936,0.1743701748234395,-0.5364747973328058,-0.5660505204008456,0.9051868222591909,1.0819374390254304,1.0620384124042328,-1.4688439823413058,-1.5284056528511767,-0.6016777885641696,-0.5831453900722862,-0.5951895953558115,-0.10985789183222958,-0.2411252493633341,-0.2207015872881936,-3.0156668901628807,NEGATIVE_CONTROL,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;placebo_arm;may_stress_severe_fail;may_residual_funding_negative,True
e6_placebo_random_control_s1_03767,E6_placebo_random_control,E6_placebo_random_control,1,3767,placebo_random_control,placebo,time_shuffle,Rank(avg_trade_size_quote),fc6a15666cd8205d,6,avg_trade_size_quote,liquidity,Rank,1,False,False,0.981,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-1.8655928483823494,-0.7530539450412426,-0.8942257357754438,-2.0271506753103212,-0.7719354603647595,-0.723066989074252,-3.0186170214641677,-1.740635791490587,-1.684335611048181,-0.4217984597316595,0.8540454146290235,0.905941837864255,-0.07304175041830217,0.8589749581628082,0.79468486182519,-0.17248989791557479,-0.5015498841818637,-0.5253589572717718,-0.18261221561356566,-0.516873215308424,-0.513991303716678,-0.1982850849397726,-0.7669056188721783,-0.6316295245318306,-0.16089554895060032,-0.19370601434733659,-0.3055723453440058,-0.15996475830924495,-0.1859041872442494,-0.2892036891734654,0.11318108974358977,0.11057073215599707,0.109733860955928,0.11318108974358974,0.11058222958057395,0.109733860955928,0.11318108974358974,0.11058222958057395,0.109733860955928,0.11318108974358974,0.11058222958057395,0.109733860955928,0.11318108974358974,0.11058222958057395,0.109733860955928,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.16225527311007687,0.20228280714699615,0.16481799210697012,0.17579326901123501,-0.723066989074252,-0.7719354603647595,0.79468486182519,0.8589749581628082,0.8540454146290235,-1.684335611048181,-1.740635791490587,-0.8942257357754438,-0.7530539450412426,-0.516873215308424,-0.11058222958057395,-0.16225527311007687,-0.16481799210697012,-4.558894057810492,NEGATIVE_CONTROL,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;placebo_arm;may_stress_severe_fail;may_residual_funding_negative,True
e6_placebo_random_control_s1_01686,E6_placebo_random_control,E6_placebo_random_control,1,1686,placebo_random_control,placebo,time_shuffle,Rank(hl_range),69c9578d764f5f09,12,hl_range,volatility,Rank,1,False,False,0.995,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-6.2180657150856256,-1.8233012921307983,-0.6770273522539203,-5.937025661378712,-1.8676120160662635,-0.7810798518519269,-8.465703545994096,-4.37356262313028,-3.1940970467977206,-2.8341168739230813,0.8702258978699274,1.9031715909912852,-2.3492719979920698,0.9217915129678932,1.7288045708433606,-0.29993983830334947,-0.7877611788023124,-0.586272460899734,-0.2994667474308237,-0.7956518246676619,-0.5949027169193046,-0.3429318926581044,-0.9741769978116389,-0.8014422716433172,-0.25168930605331963,-0.35425083270854474,-0.44992544389918354,-0.24945876887887308,-0.3425183974797694,-0.4454485981121564,0.2894631410256411,0.28606742089771897,0.27680063470594934,0.28866185897435903,0.28606742089771897,0.27545858389792166,0.28866185897435903,0.28606742089771897,0.27545858389792166,0.28866185897435903,0.28606742089771897,0.27545858389792166,0.28866185897435903,0.28606742089771897,0.27545858389792166,0.5,0.5,0.48333017075137397,0.5,0.5,0.4810031615748163,0.5,0.5,0.4810031615748163,0.5,0.5,0.4810031615748163,0.5,0.5,0.4810031615748163,0.3252908803002655,0.26195013218919166,0.2961983342235141,0.20406419817702073,-0.7810798518519269,-1.8676120160662635,1.7288045708433606,0.9217915129678932,0.8702258978699274,-2.0,-2.0,-0.6770273522539203,-1.8233012921307983,-0.7956518246676619,-0.28606742089771897,-0.3252908803002655,-0.2961983342235141,-6.8261470846793,NEGATIVE_CONTROL,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;placebo_arm;may_stress_severe_fail;may_residual_funding_negative,True
e6_placebo_random_control_s1_01892,E6_placebo_random_control,E6_placebo_random_control,1,1892,placebo_random_control,placebo,sign_flip,Rank(avg_trade_size_quote),52b6f3a9395a8fc8,6,avg_trade_size_quote,liquidity,Rank,1,False,False,0.992,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-0.007720649037233378,-0.8502818581334535,-0.388036727286726,0.17172371062436098,-0.8728819602004159,-0.48331098841617987,-0.461761866298716,-1.4548273244388263,-1.0221447872988614,-0.07090966206061144,-1.1004981785068413,-0.7087229325189501,-0.39306239313894076,-1.108920784807545,-0.6042485038018879,-0.13995531037700248,-0.5482178578296575,-0.3627059171040692,-0.12980661070082777,-0.5563663350820967,-0.3626631723404544,-0.14162884773553974,-0.7205818761915419,-0.4392532446406786,-0.13446504774006196,-0.6292166789408625,-0.36908830571927076,-0.14701498745400177,-0.6272115187770205,-0.35908034799954214,0.07211538461538462,0.06644361662987493,0.061510707635009314,0.07231570512820513,0.06643211920529803,0.061510707635009314,0.07231570512820513,0.06643211920529803,0.061510707635009314,0.07231570512820513,0.06643211920529803,0.061510707635009314,0.07231570512820513,0.06643211920529803,0.061510707635009314,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.13809718818413733,-0.17955745912550364,-0.12645320888085856,-0.14066496447279084,-0.48331098841617987,-0.8728819602004159,-0.6042485038018879,-1.108920784807545,-1.1004981785068413,-1.0221447872988614,-1.4548273244388263,-0.388036727286726,-0.8502818581334535,-0.5563663350820967,-0.06643211920529803,-0.13809718818413733,-0.12645320888085856,-8.27008051844799,NEGATIVE_CONTROL,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;residual_funding_validation_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;placebo_arm;may_residual_funding_negative,True
e6_placebo_random_control_s2_00807,E6_placebo_random_control,E6_placebo_random_control,2,807,placebo_random_control,placebo,sign_flip,Rank(ret_12),687b936738c7522c,24,ret_12,price,Rank,1,False,False,0.986,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-10.237471461379322,0.1925902432120279,0.03658858206786585,-10.607857504981714,0.38626543786093376,0.2469444964744631,-11.704612312674021,-0.6369329257864279,-0.5629927573686414,-7.363249094771637,3.2867098738272866,3.096871254382137,-7.246310695358776,3.328230039996566,3.042004578117136,-0.41856679254254847,-0.7620272767524208,-0.716208187428754,-0.43423127977935116,-0.759179069754958,-0.72171505249321,-0.4559870945296758,-0.8381911574813214,-0.7524699658156273,-0.36320502451058756,-0.6064537045569076,-0.5464885235743517,-0.35913468017356476,-0.5912131842072341,-0.5740385869466933,0.12540064102564102,0.11674337825355385,0.09289756744149881,0.1252003205128205,0.11680346616979012,0.09245859062135903,0.1252003205128205,0.11680346616979012,0.09245859062135903,0.1252003205128205,0.11680346616979012,0.09245859062135903,0.1252003205128205,0.11680346616979012,0.09245859062135903,0.4987980769230769,0.48022857239282096,0.4060317879181317,0.4987980769230769,0.4804643833409352,0.4039649717341445,0.4987980769230769,0.4804643833409352,0.4039649717341445,0.4987980769230769,0.4804643833409352,0.4039649717341445,0.4987980769230769,0.4804643833409352,0.4039649717341445,0.16484872914448692,0.09684342810809651,0.23249999168946225,0.11685437147278263,0.2469444964744631,0.38626543786093376,2.0,2.0,2.0,-0.5629927573686414,-0.6369329257864279,0.03658858206786585,0.1925902432120279,-0.759179069754958,-0.11680346616979012,-0.16484872914448692,-0.23249999168946225,4.298194295779935,NEGATIVE_CONTROL,cost20_validation_negative;cost20_recent_negative;placebo_arm;may_stress_severe_fail;may_residual_funding_negative,True
e6_placebo_random_control_s2_01287,E6_placebo_random_control,E6_placebo_random_control,2,1287,placebo_random_control,placebo,sign_flip,Rank(ret_12),00a26135cdfdb2d5,24,ret_12,price,Rank,1,False,False,0.986,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-10.237471461379322,0.1925902432120279,0.03658858206786585,-10.607857504981714,0.38626543786093376,0.2469444964744631,-11.704612312674021,-0.6369329257864279,-0.5629927573686414,-7.363249094771637,3.2867098738272866,3.096871254382137,-7.246310695358776,3.328230039996566,3.042004578117136,-0.41856679254254847,-0.7620272767524208,-0.716208187428754,-0.43423127977935116,-0.759179069754958,-0.72171505249321,-0.4559870945296758,-0.8381911574813214,-0.7524699658156273,-0.36320502451058756,-0.6064537045569076,-0.5464885235743517,-0.35913468017356476,-0.5912131842072341,-0.5740385869466933,0.12540064102564102,0.11674337825355385,0.09289756744149881,0.1252003205128205,0.11680346616979012,0.09245859062135903,0.1252003205128205,0.11680346616979012,0.09245859062135903,0.1252003205128205,0.11680346616979012,0.09245859062135903,0.1252003205128205,0.11680346616979012,0.09245859062135903,0.4987980769230769,0.48022857239282096,0.4060317879181317,0.4987980769230769,0.4804643833409352,0.4039649717341445,0.4987980769230769,0.4804643833409352,0.4039649717341445,0.4987980769230769,0.4804643833409352,0.4039649717341445,0.4987980769230769,0.4804643833409352,0.4039649717341445,0.16484872914448692,0.09684342810809651,0.23249999168946225,0.11685437147278263,0.2469444964744631,0.38626543786093376,2.0,2.0,2.0,-0.5629927573686414,-0.6369329257864279,0.03658858206786585,0.1925902432120279,-0.759179069754958,-0.11680346616979012,-0.16484872914448692,-0.23249999168946225,4.298194295779935,NEGATIVE_CONTROL,cost20_validation_negative;cost20_recent_negative;placebo_arm;may_stress_severe_fail;may_residual_funding_negative,True
e6_placebo_random_control_s2_02127,E6_placebo_random_control,E6_placebo_random_control,2,2127,placebo_random_control,placebo,sign_flip,Rank(ret_12),be7400213f8a330d,24,ret_12,price,Rank,1,False,False,0.987,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-10.237471461379322,0.1925902432120279,0.03658858206786585,-10.607857504981714,0.38626543786093376,0.2469444964744631,-11.704612312674021,-0.6369329257864279,-0.5629927573686414,-7.363249094771637,3.2867098738272866,3.096871254382137,-7.246310695358776,3.328230039996566,3.042004578117136,-0.41856679254254847,-0.7620272767524208,-0.716208187428754,-0.43423127977935116,-0.759179069754958,-0.72171505249321,-0.4559870945296758,-0.8381911574813214,-0.7524699658156273,-0.36320502451058756,-0.6064537045569076,-0.5464885235743517,-0.35913468017356476,-0.5912131842072341,-0.5740385869466933,0.12540064102564102,0.11674337825355385,0.09289756744149881,0.1252003205128205,0.11680346616979012,0.09245859062135903,0.1252003205128205,0.11680346616979012,0.09245859062135903,0.1252003205128205,0.11680346616979012,0.09245859062135903,0.1252003205128205,0.11680346616979012,0.09245859062135903,0.4987980769230769,0.48022857239282096,0.4060317879181317,0.4987980769230769,0.4804643833409352,0.4039649717341445,0.4987980769230769,0.4804643833409352,0.4039649717341445,0.4987980769230769,0.4804643833409352,0.4039649717341445,0.4987980769230769,0.4804643833409352,0.4039649717341445,0.16484872914448692,0.09684342810809651,0.23249999168946225,0.11685437147278263,0.2469444964744631,0.38626543786093376,2.0,2.0,2.0,-0.5629927573686414,-0.6369329257864279,0.03658858206786585,0.1925902432120279,-0.759179069754958,-0.11680346616979012,-0.16484872914448692,-0.23249999168946225,4.298194295779935,NEGATIVE_CONTROL,cost20_validation_negative;cost20_recent_negative;placebo_arm;may_stress_severe_fail;may_residual_funding_negative,True
e6_placebo_random_control_s2_04800,E6_placebo_random_control,E6_placebo_random_control,2,4800,placebo_random_control,placebo,time_shuffle,Rank(hl_range),b91d70bc6517a6be,24,hl_range,volatility,Rank,1,False,False,0.983,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.937047731191429,-0.5271790341275338,-0.0502292523108257,-9.893086111693187,-0.5820268623908722,-0.15621716864021898,-12.444576496308573,-3.0120302024325847,-2.202999088684168,-6.649583672819176,2.3605941319168013,2.742239319536812,-6.129411389251127,2.405607284258846,2.559708915476118,-0.4824333803688061,-0.7237421942160978,-0.7176311958523492,-0.4805628233863857,-0.7228561077673628,-0.7126481532900488,-0.5098109700184728,-0.9226073319541974,-0.7916327716344612,-0.4467984010601955,-0.5284718296323824,-0.6314638918823217,-0.4441015864887268,-0.46492211728892086,-0.643678401115021,0.29126602564102566,0.27726766956795046,0.23270372103538142,0.29126602564102566,0.2773976415572731,0.23365090411460604,0.29126602564102566,0.2773976415572731,0.23365090411460604,0.29126602564102566,0.2773976415572731,0.23365090411460604,0.29126602564102566,0.2773976415572731,0.23365090411460604,0.4987980769230769,0.4843157887505605,0.40683401239212896,0.4987980769230769,0.48457830985135825,0.40851611656104386,0.4987980769230769,0.48457830985135825,0.40851611656104386,0.4987980769230769,0.48457830985135825,0.40851611656104386,0.4987980769230769,0.48457830985135825,0.40851611656104386,0.31950314459719614,0.19140691985009473,0.3015714831701236,0.15456467346182604,-0.15621716864021898,-0.5820268623908722,2.0,2.0,2.0,-2.0,-2.0,-0.0502292523108257,-0.5271790341275338,-0.7228561077673628,-0.2773976415572731,-0.31950314459719614,-0.3015714831701236,-0.7854247726545532,NEGATIVE_CONTROL,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;placebo_arm;may_stress_severe_fail;may_residual_funding_negative,True
e6_placebo_random_control_s2_03900,E6_placebo_random_control,E6_placebo_random_control,2,3900,placebo_random_control,placebo,time_shuffle,Rank(hl_range),e5a7427299d829cd,24,hl_range,volatility,Rank,1,False,False,0.98,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-8.220184917968146,-0.19744077812629646,-0.8667318123856333,-8.032313605972167,-0.2921263108739671,-0.8724199341175949,-10.478515529049089,-2.6979044620562744,-2.8958543069937517,-4.730109103107227,2.6618374314613638,2.030427724188306,-4.317772303239825,2.7099799968453397,1.8802479573457982,-0.47603542218328354,-0.7149210637685717,-0.7672236819149267,-0.4699959341107165,-0.7071160846412956,-0.7683808622871015,-0.49660873590609955,-0.8999085872825875,-0.8589748354104854,-0.43507294396639096,-0.46513173355313553,-0.5716157896112355,-0.4316017698776847,-0.4640125683710472,-0.5800698110753504,0.2790464743589744,0.2751813171915877,0.2311714920410976,0.27924679487179493,0.27463220903907615,0.2309856590041275,0.27924679487179493,0.27463220903907615,0.2309856590041275,0.27924679487179493,0.27463220903907615,0.2309856590041275,0.27924679487179493,0.27463220903907615,0.2309856590041275,0.4987980769230769,0.4828938264461534,0.40206173081300295,0.4987980769230769,0.48198963364537806,0.4017129952794523,0.4987980769230769,0.48198963364537806,0.4017129952794523,0.4987980769230769,0.48198963364537806,0.4017129952794523,0.4987980769230769,0.48198963364537806,0.4017129952794523,0.2929818937646839,0.17377261213736953,0.3124035980215061,0.15852364358817986,-0.8724199341175949,-0.2921263108739671,1.8802479573457982,2.0,2.0,-2.0,-2.0,-0.8667318123856333,-0.19744077812629646,-0.7071160846412956,-0.27463220903907615,-0.2929818937646839,-0.3124035980215061,-1.3677660637365088,NEGATIVE_CONTROL,raw_validation_nonpositive;raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_validation_negative;lag1_recent_negative;placebo_arm;may_stress_severe_fail;may_residual_funding_negative,True
e6_placebo_random_control_s2_03420,E6_placebo_random_control,E6_placebo_random_control,2,3420,placebo_random_control,placebo,time_shuffle,Rank(hl_range),73ef317df3efbf36,24,hl_range,volatility,Rank,1,False,False,0.996,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-9.163359135451122,-1.6019488066087435,0.6819079913938767,-8.89273768454627,-1.3917663855314326,0.8314233409186678,-11.37930018454627,-3.801687197757656,-1.217779558162227,-5.530994116824928,1.6622410585266938,3.840260123357124,-5.083842909679863,1.7065100117719698,3.6808973577909683,-0.48931903078917727,-0.7716327826225254,-0.7153159397798011,-0.48207814048265385,-0.7658786525795988,-0.6944160327737388,-0.5096030851850094,-0.9598583854585513,-0.7978813971936819,-0.44666809665365526,-0.5208576147587004,-0.5416087670407876,-0.4451820488293785,-0.5057349185189737,-0.5563518757517392,0.2840544871794872,0.27483848266428423,0.23407980661268502,0.2838541666666667,0.27510511555093864,0.233927271584577,0.2838541666666667,0.27510511555093864,0.233927271584577,0.2838541666666667,0.27510511555093864,0.233927271584577,0.2838541666666667,0.27510511555093864,0.233927271584577,0.4987980769230769,0.47900762454866835,0.4103343720498725,0.4987980769230769,0.4794572726386817,0.4100795774147113,0.4987980769230769,0.4794572726386817,0.4100795774147113,0.4987980769230769,0.4794572726386817,0.4100795774147113,0.4987980769230769,0.4794572726386817,0.4100795774147113,0.3438728900781238,0.2011144638772234,0.34937611824794673,0.17481393684167068,0.8314233409186678,-1.3917663855314326,2.0,1.7065100117719698,1.6622410585266938,-1.217779558162227,-2.0,0.6819079913938767,-1.6019488066087435,-0.7658786525795988,-0.27510511555093864,-0.3438728900781238,-0.34937611824794673,-1.573617290319309,NEGATIVE_CONTROL,raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_recent_negative;placebo_arm;may_stress_severe_fail;may_residual_funding_negative,True
e6_placebo_random_control_s2_00660,E6_placebo_random_control,E6_placebo_random_control,2,660,placebo_random_control,placebo,time_shuffle,Rank(hl_range),3efab230d35843b4,24,hl_range,volatility,Rank,1,False,False,0.992,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-7.760409811027938,-1.318802814895229,0.014736140844906024,-7.86109750701197,-1.1944249946262517,0.09299857220836784,-10.344150391627359,-3.597570361694968,-1.9305116384362027,-4.2355091746269755,2.091187544933822,3.328708190675627,-3.743958037602595,2.14004330071551,3.1534372936589556,-0.4896803729829421,-0.8447869918874333,-0.7677326258762966,-0.486893039736918,-0.8298500260124686,-0.7622734633380375,-0.512656900674735,-0.9521563182683185,-0.8420641728966263,-0.4495370499008149,-0.6316767464281585,-0.6666963739511944,-0.4463959421665733,-0.5791283642573231,-0.667987491963588,0.2832532051282052,0.2742688851145624,0.23094449074997225,0.28345352564102566,0.2743316629073877,0.23099431628362677,0.28345352564102566,0.2743316629073877,0.23099431628362677,0.28345352564102566,0.2743316629073877,0.23099431628362677,0.28345352564102566,0.2743316629073877,0.23099431628362677,0.4987980769230769,0.4795290856930144,0.4041019016677895,0.4987980769230769,0.4796030892077766,0.4042215540389779,0.4987980769230769,0.4796030892077766,0.4042215540389779,0.4987980769230769,0.4796030892077766,0.4042215540389779,0.4987980769230769,0.4796030892077766,0.4042215540389779,0.33080964841627736,0.19524982649728118,0.3424452984561601,0.172918383935288,0.09299857220836784,-1.1944249946262517,2.0,2.0,2.0,-1.9305116384362027,-2.0,0.014736140844906024,-1.318802814895229,-0.8298500260124686,-0.2743316629073877,-0.33080964841627736,-0.3424452984561601,-2.11440658303821,NEGATIVE_CONTROL,raw_recent_nonpositive;cost20_validation_negative;cost20_recent_negative;lag1_recent_negative;placebo_arm;may_stress_severe_fail;may_residual_funding_negative,True
