candidate_id,proposed_subgraph_id,semantic_bucket,motif_bucket,generation_mode,expression,raw_inputs,status,error,rows,non_null_rows,finite_rows,active_rows,non_null_ratio,active_ratio,std
a7ffcore11e_5510cbd549b1a7c23a,sgx_5f853e2d37796e6070,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,4)))),2)),Delta(trade_count,32))",trade_count;trade_high,ok,,6949596,6925194,6925194,6920864,0.9964887167541824,0.9958656589534124,216415.0320728405
a7ffcore11e_553515a1d566ce712b,sgx_5d81018a7697c49223,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,8)))),4)),Delta(trade_count,72))",trade_count;trade_high,ok,,6949596,6913242,6913242,6909128,0.9947689045521496,0.9941769276947896,193879.33314841837
a7ffcore11e_557114329870cf4f2d,sgx_e6b886a4f663cdcae2,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,8)))),2)),Delta(trade_count,32))",trade_count;trade_high,ok,,6949596,6925194,6925194,6920864,0.9964887167541824,0.9958656589534124,218143.3150636311
a7ffcore11e_578b81923bbfd24556,sgx_fd03faf17635f7969c,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,8)))),2)),Delta(trade_count,24))",trade_count;trade_high,ok,,6949596,6925194,6925194,6920859,0.9964887167541824,0.99586493948713,181040.78575466524
a7ffcore11e_01b7a408bae766f6b9,sgx_a9275b60132863bf8e,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(open_interest_change_24h,3)),Delta(open_interest_change_24h,12))",open_interest_change_24h,ok,,6949596,6604054,6604054,6595830,0.9502788363525017,0.9490954582108082,0.4354228780610932
a7ffcore11e_0326d8b1841df3be9f,sgx_7556959cfda4fbea61,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(open_interest_change_24h,2)),Delta(open_interest_change_24h,72))",open_interest_change_24h,ok,,6949596,6578769,6578769,6570512,0.9466404953611692,0.9454523687420104,0.6395544062050024
a7ffcore11e_08c8729a3e20a61e96,sgx_d2d3ebdf8ac2c2b266,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(open_interest_change_24h,2)),Delta(open_interest_change_24h,16))",open_interest_change_24h,ok,,6949596,6606485,6606485,6597991,0.9506286408591234,0.9494064115381672,0.5209963703670639
a7ffcore11e_08d8e7ea17ee928971,sgx_c4b18f5a89470dfe37,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(open_interest_value_last,72),4)),Delta(open_interest_value_last,4))",open_interest_value_last,ok,,6949596,6902685,6902685,6901805,0.9932498234429742,0.9931231973772288,258236679.15266317
a7ffcore11e_0dd768582f272b13e9,sgx_132189e631787ef03e,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(open_interest_change_24h,72),4)),Delta(open_interest_change_24h,2))",open_interest_change_24h,ok,,6949596,6558024,6558024,6549993,0.9436554297544778,0.9424998230112944,0.0965871084496991
a7ffcore11e_0f02c86c6ae83b68cc,sgx_74dc672ea780ecf5f6,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(open_interest_value_last,72),2)),Delta(open_interest_value_last,96))",open_interest_value_last,ok,,6949596,6891207,6891207,6890141,0.9915982166445358,0.991444826433076,679899698.3844836
a7ffcore11e_17a3a1a61b8376990f,sgx_3649f1a73f7d9fa8c3,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(open_interest_value_last,72),2)),Delta(open_interest_value_last,24))",open_interest_value_last,ok,,6949596,6902661,6902661,6901595,0.9932463700048176,0.9930929797933578,415428624.5338722
a7ffcore11e_1942160ee15398d457,sgx_e53bc170458901c45a,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(open_interest_change_24h,4)),Delta(open_interest_change_24h,24))",open_interest_change_24h,ok,,6949596,6597814,6597814,6591255,0.9493809424317616,0.9484371465621888,0.6430106785663212
a7ffcore11e_1b46264ece4013083a,sgx_db57acf5aba097536e,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(open_interest_change_24h,72),4)),Delta(open_interest_change_24h,8))",open_interest_change_24h,ok,,6949596,6552331,6552331,6540800,0.942836245445059,0.9411770123040246,0.2534474317284746
a7ffcore11e_1bcf38afa05684b577,sgx_7d28ca288121f7d296,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(open_interest_value_last,72),2)),Delta(open_interest_value_last,4))",open_interest_value_last,ok,,6949596,6904063,6904063,6903183,0.993448108350471,0.9933214822847256,250771313.1794439
a7ffcore11e_20eadf99978e1ff045,sgx_902bd72345c9fbba5f,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(open_interest_value_last,72),3)),Delta(open_interest_value_last,2))",open_interest_value_last,ok,,6949596,6903756,6903756,6902875,0.9934039331207166,0.9932771631617148,257338742.0883822
a7ffcore11e_2291e66a5117ddc85d,sgx_7a3399fde2410b6c8f,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(open_interest_change_24h,2)),Delta(open_interest_change_24h,32))",open_interest_change_24h,ok,,6949596,6598628,6598628,6590132,0.949498071542576,0.9482755544351068,0.66244608937963
a7ffcore11e_249d2f15f6613eda70,sgx_0601c20e7b84b7f096,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(open_interest_value_last,72),3)),Delta(open_interest_value_last,3))",open_interest_value_last,ok,,6949596,6903565,6903565,6902685,0.9933764495087196,0.9932498234429742,250262825.99736667
a7ffcore11e_257afa7e820dbe7e16,sgx_c13504cb0245aa03dd,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(open_interest_value_last,72),2)),Delta(open_interest_value_last,3))",open_interest_value_last,ok,,6949596,6904254,6904254,6903374,0.993475591962468,0.9933489658967226,238806068.33688924
a7ffcore11e_2c8106afb4557ed610,sgx_20d7e222016529fa43,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(open_interest_change_24h,72),3)),Delta(open_interest_change_24h,8))",open_interest_change_24h,ok,,6949596,6559919,6559919,6548307,0.9439281074756,0.9422572189807868,0.2570616411598025
a7ffcore11e_2d13205540666b80ee,sgx_4fcbb62db97f21b30a,open_interest_like,single,seed_field_mul_delta,"Mul(ZScore(Mean(Delta(open_interest_value_last,72),4)),Delta(open_interest_value_last,48))",open_interest_value_last,ok,,6949596,6900900,6900900,6899829,0.9929929739800702,0.9928388643023278,535594894.90379816
a7ffcore11e_00be7384a5748c067d,sgx_6991e0d7101267bf19,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,96))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6890649,6890649,6889195,0.9915179242073928,0.9913087034123998,0.4889787132444427
a7ffcore11e_0479a53abe29d8b423,sgx_2e35dc5549853adac0,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,72))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6899575,6899575,6897681,0.9928023154151696,0.9925297815873038,2611020867.395284
a7ffcore11e_062d3626c922c10486,sgx_e789bf2b514f01931a,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,2))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6927983,6927983,6926683,0.9968900350466416,0.996702973813154,0.1012615643872859
a7ffcore11e_0645e71850908e893a,sgx_876800bb2cf05ff2d2,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,24))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6927983,6927983,6926683,0.9968900350466416,0.996702973813154,0.3335250067135955
a7ffcore11e_0c92d2de8de14dfa9b,sgx_5b28fe760819ae151e,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,8))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6927239,6927239,6925939,0.996782978463784,0.9965959172302964,0.2067739125474819
a7ffcore11e_1f36c1dcba2d435ade,sgx_cc270160585cf6f621,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,72))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6898432,6898432,6896567,0.992637845422957,0.9923694844995308,2620657641.397332
a7ffcore11e_24d118bdee2c46d2f8,sgx_d70de00d31f3785af7,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,96))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6887623,6887623,6885736,0.9910825032131364,0.9908109766380664,2791668451.280136
a7ffcore11e_2589c8bd01327ba35c,sgx_81743b7bfce3a03c8a,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,48))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6910386,6910386,6908527,0.994357945411503,0.994090447847616,2299212505.113352
a7ffcore11e_2dcf742d76e368c42c,sgx_de9c0e40c533b5d2bf,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,8))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6925861,6925861,6924780,0.9965846935562872,0.9964291449459796,0.2029596082631074
a7ffcore11e_31ccb7f2f91aa7e9d2,sgx_b6359821b4f970ddc7,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,3))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6926233,6926233,6925152,0.996638221847716,0.9964826732374084,0.1205500012665273
a7ffcore11e_393e6f44827ee26050,sgx_4ddf93c0f35e66d71e,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,16))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6925620,6925620,6924472,0.9965500152814638,0.9963848258229688,0.2798995902380629
a7ffcore11e_3a24520d5c00abc2a3,sgx_ac752b1cb86017b252,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,24))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6926233,6926233,6925152,0.996638221847716,0.9964826732374084,0.3337035264351846
a7ffcore11e_3a5ff4c4fdf2df5a9f,sgx_0c2f1e287e627bd8f9,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,16))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6926495,6926495,6925195,0.9966759218809266,0.996488860647439,0.2804055965315756
a7ffcore11e_3d9e16761833a9ac88,sgx_d0648d4ee8e30af37a,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,2))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6927108,6927108,6925960,0.9967641284471788,0.9965989389886836,0.0974122151632363
a7ffcore11e_3dc03841a54085988b,sgx_235706e5efd3921a45,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,3))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6924951,6924951,6923248,0.996453750692846,0.9962087004769774,922847613.6104628
a7ffcore11e_3dead83a9e339fafe4,sgx_26bb5d6e748fbfd212,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,2))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6924951,6924951,6923246,0.996453750692846,0.9962084126904645,848008895.8514107
a7ffcore11e_420e99b8a278dc4c8e,sgx_6d0b37608d76d9086b,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,72))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6901847,6901847,6900580,0.993129240894003,0.992946928137981,0.4552722023125463
a7ffcore11e_45c8c5bf57c2d17bea,sgx_f4b32fb12a1f1dae1d,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,72))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6902601,6902601,6901121,0.9932377364094258,0.9930247743897632,0.454687446944009
a7ffcore11e_47b0b5c87258e63fb8,sgx_22f33c50b9e0cdef43,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,12))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6921293,6921293,6919628,0.9959273891604634,0.9956878068883428,1416946669.8388174
a7ffcore11e_4831794c3f43dcc5d1,sgx_5733646d338a678862,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,12))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6925806,6925806,6924658,0.9965767794271784,0.9964115899686832,0.2471299139172606
a7ffcore11e_498cf2fdb232c85d26,sgx_d5e047159b734dc721,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,32))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6918221,6918221,6916554,0.9954853490764068,0.9952454790177732,1951275245.2010956
a7ffcore11e_4ac223cae4b9efeb70,sgx_91ef65b0a442607cfa,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,2))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6923308,6923308,6921636,0.9962173340723692,0.9959767445474528,847389489.7119762
a7ffcore11e_4c3d00558447cd47dd,sgx_ac1c63fcd34de3feee,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,16))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6924745,6924745,6923850,0.996424108682001,0.9962953242174076,0.2791116365825766
a7ffcore11e_4eb3d22fbf77328491,sgx_718ac6c9c058f70a32,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,12))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6922750,6922750,6921075,0.996137041635226,0.9958960204305402,1408779190.4803514
a7ffcore11e_54958f0f97f2e30667,sgx_87311a6617d962e26d,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,3))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6921665,6921665,6919997,0.9959809174518922,0.995740903500002,918978954.2483484
a7ffcore11e_55b15e2549d259e1de,sgx_54e46cefebc20cc382,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,8))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6921665,6921665,6919996,0.9959809174518922,0.9957407596067456,1240787013.2304914
a7ffcore11e_569efbd1f4836d446c,sgx_ee3b2dd79402527e18,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,6))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6924951,6924951,6923242,0.996453750692846,0.9962078371174382,1117772858.7238927
a7ffcore11e_597c2efceacc2a97eb,sgx_70171a683b78304599,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,32))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6920129,6920129,6918422,0.9957598974098638,0.9955142716209692,1923934767.536101
a7ffcore11e_5cd96cfef18d33a13a,sgx_a6dd708682da9f73fa,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,8))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6926550,6926550,6925402,0.9966838360100356,0.9965186465515404,0.2050126915601125
a7ffcore11e_6265acb2b7aaeed67c,sgx_8d73fe62ef31819a88,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,96))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6886480,6886480,6884617,0.990918033220924,0.9906499600840106,2804323714.246896
a7ffcore11e_6d5884e0c44b59f751,sgx_063046883558efefb6,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,3))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6927983,6927983,6926683,0.9968900350466416,0.996702973813154,0.1276626220236953
a7ffcore11e_6f6b326a48807b7222,sgx_7381750a3ed058f86e,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,4))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6926233,6926233,6925152,0.996638221847716,0.9964826732374084,0.1420678819145438
a7ffcore11e_75b2088e35389d3ce8,sgx_acfea0bda00315a54b,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,96))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6890272,6890272,6888963,0.9914636764496814,0.9912753201768852,0.4891964336756631
a7ffcore11e_7ba27cc9e55fb01b78,sgx_967c012233a0d76be1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,72))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6902224,6902224,6900893,0.9931834886517144,0.9929919667272744,0.4550278189349985
a7ffcore11e_7dd7c256aff9e3f288,sgx_614a2804b552e64c1b,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,48))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6909247,6909247,6907395,0.9941940509923168,0.9939275606812252,2311239230.3685336
a7ffcore11e_7e3618c56bcb4eab93,sgx_9c919f19109c486ed9,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,12))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6924207,6924207,6922506,0.9963466941099886,0.996101931680633,1401316055.045429
a7ffcore11e_8591d2d9607675777e,sgx_77b35c1d9fde669e31,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,8))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6923308,6923308,6921634,0.9962173340723692,0.9959764567609398,1235605622.6271913
a7ffcore11e_8d768d363bfaad4110,sgx_7093258540977318a1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,24))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6921665,6921665,6919998,0.9959809174518922,0.9957410473932584,1767527796.8861527
a7ffcore11e_8e9f45a5dc22a8ab8f,sgx_d30a0b6e461c83e4d1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,12))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6926495,6926495,6925195,0.9966759218809266,0.996488860647439,0.2481657696867363
a7ffcore11e_8f6b5c507d07d416bf,sgx_fcf5e1cb9efacf6dad,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,48))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6911525,6911525,6909636,0.9945218398306894,0.9942500254691063,2290996104.6831307
a7ffcore11e_954ca2e0b13697327e,sgx_c21bd8abed3e410a9b,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,72))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6897289,6897289,6895435,0.9924733754307444,0.99220659733314,2632663783.4918995
a7ffcore11e_a00dcc5b97bfdd5d9c,sgx_e50583143d82e2ebc2,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,6))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6926233,6926233,6925152,0.996638221847716,0.9964826732374084,0.1762857522558567
a7ffcore11e_a48ad1e36a600830e7,sgx_cc9660e7e33ee308fd,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,16))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6920921,6920921,6919441,0.9958738608690348,0.995660898849372,1563092788.819093
a7ffcore11e_a4af4b33c8e3583f45,sgx_b4155228846868cd49,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),4)),Delta(open_interest_last,6))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6921665,6921665,6919995,0.9959809174518922,0.9957406157134888,1122804038.197108
a7ffcore11e_a4d5de17fe7d2743f6,sgx_15df977f41591eb527,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,4))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6927108,6927108,6925960,0.9967641284471788,0.9965989389886836,0.1454599836147795
a7ffcore11e_a556c4fd6dec7dc783,sgx_2cfd1c0f703b83c7ec,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),2)),Delta(open_interest_last,24))",open_interest_last;top_long_short_account_ratio_last,ok,,6949596,6924951,6924951,6923242,0.996453750692846,0.9962078371174382,1737970734.6014826
a7ffcore11e_a8e5a89aebce14ad38,sgx_ee8849d1c0d25867f1,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,2))",global_long_short_account_ratio_mean;open_interest_last,ok,,6949596,6926233,6926233,6925152,0.996638221847716,0.9964826732374084,0.0960783644272161
