blueprint_id,a7ls_arm,semantic_pair,motif,skeleton_key,production_key,expression,eval_success,finite_share,nonzero_share,activity_ok,min_value,max_value,std_value,error,materialization_shard,materialization_score,a7input_queue,core58_queue,company_numeric_shard,checkpoint_key
a7ls1_05c7ebd4e736f2e4,A7LS_B,volatility_like|listing_age_like,gated_sign,skel_af8c1327eb17d836,prod_03d18b8308f41480,"Mul(ZScore(Mean(realized_vol_24h,4)),Sign(ZScore(Mean(log1p_listing_age_days,72))))",True,0.9686850971066192,1.0,True,-9.610646953078142,9.6209524714699,0.9945366014781442,,a7ls_b_materialization_s020,0.9812110582639716,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s026,a7ls3hr_s026::a7ls1_05c7ebd4e736f2e4
a7ls1_fb0371415ba1b7b0,A7LS_B,funding_state_like,single,skel_8a3e91f81074ce44,prod_5447dab7a67599a7,"Clip(ZScore(funding_state_x_basis_delta),-3,3)",True,0.9686013674197383,1.0,True,-5.0,5.0,0.7854355651572437,,a7ls_b_materialization_s020,0.981160820451843,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s026,a7ls3hr_s026::a7ls1_fb0371415ba1b7b0
a7ls1_feba6d4cec8caa8e,A7LS_B,funding_state_like,single,skel_f6a3f0b03e9258f2,prod_6c44725161a10326,CSRank(funding_state_x_basis_delta),True,0.9686013674197383,1.0,True,0.0104166666666666,1.0,0.2668770762291785,,a7ls_b_materialization_s020,0.981160820451843,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s026,a7ls3hr_s026::a7ls1_feba6d4cec8caa8e
a7ls1_4d71e2cfae800159,A7LS_B,liquidity_like,single,skel_a311ee3fdacdeca2,prod_454d456db23b1fd6,"ZScore(Mean(median_quote_volume_168h,24))",True,0.968569163694015,1.0,True,-0.2494226348846552,9.061146243733823,0.9947744756047612,,a7ls_b_materialization_s020,0.9811414982164092,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s026,a7ls3hr_s026::a7ls1_4d71e2cfae800159
a7ls1_36556494a6928d96,A7LS_B,listing_age_like,single,skel_1d39996e97d5ace0,prod_0fb84b64a255e5b5,"Delta(age_x_liquidity,24)",True,0.9685216012683312,1.0,True,-1.1795141275739789,3.8595681281580414,0.1368749773013124,,a7ls_b_materialization_s020,0.9811129607609989,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s026,a7ls3hr_s026::a7ls1_36556494a6928d96
a7ls1_3eed2628cc8e055c,A7LS_B,liquidity_like,single,skel_ca36cd3eaf5a3a94,prod_05c592d341632caa,volume_volatility_ratio_168h,True,0.9684740388426476,1.0,True,146.93866950752587,9545.109536642069,655.2345747171569,,a7ls_b_materialization_s020,0.9810844233055884,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s026,a7ls3hr_s026::a7ls1_3eed2628cc8e055c
a7ls1_83831f15406959ec,A7LS_B,liquidity_like,single,skel_8a3e91f81074ce44,prod_f1e39999a7f0e015,"Clip(ZScore(volume_volatility_ratio_168h),-3,3)",True,0.9684740388426476,1.0,True,-2.795529304862455,5.0,0.942275619389368,,a7ls_b_materialization_s020,0.9810844233055884,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s026,a7ls3hr_s026::a7ls1_83831f15406959ec
a7ls1_948505e1e2c44a55,A7LS_B,liquidity_like,single,skel_f6a3f0b03e9258f2,prod_4c05d07840b24db6,CSRank(volume_volatility_ratio_168h),True,0.9684740388426476,1.0,True,0.0104166666666666,1.0,0.2886594516660866,,a7ls_b_materialization_s020,0.9810844233055884,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s026,a7ls3hr_s026::a7ls1_948505e1e2c44a55
a7ls1_a177c3d8274bb873,A7LS_B,listing_age_like,single,skel_ca36cd3eaf5a3a94,prod_2376b6e1445ab154,age_x_volatility,True,0.9684740388426476,1.0,True,0.0052049335604966,0.5461623686554536,0.0292716630445587,,a7ls_b_materialization_s020,0.9810844233055884,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s026,a7ls3hr_s026::a7ls1_a177c3d8274bb873
a7ls1_73773711fbe0c805,A7LS_B,volatility_like,single,skel_f6a3f0b03e9258f2,prod_6e85e0df574b9dcb,CSRank(realized_vol_168h),True,0.9684740388426476,1.0,True,0.0104166666666666,1.0,0.2886594516660866,,a7ls_b_materialization_s020,0.9810844233055884,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s026,a7ls3hr_s026::a7ls1_73773711fbe0c805
a7ls1_78e32eca4925ae23,A7LS_B,volatility_like,single,skel_1d39996e97d5ace0,prod_36ef7d5530af2e64,"Delta(realized_vol_72h,24)",True,0.9684740388426476,1.0,True,-0.1290603883070921,0.1245993599167996,0.0029794823859864,,a7ls_b_materialization_s020,0.9810844233055884,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s026,a7ls3hr_s026::a7ls1_78e32eca4925ae23
a7ls1_9e7311102aafb184,A7LS_B,volatility_like,single,skel_ca36cd3eaf5a3a94,prod_39591e8f35162c7a,realized_vol_168h,True,0.9684740388426476,1.0,True,0.0015664511409001,0.0945851545484279,0.0049086021305162,,a7ls_b_materialization_s020,0.9810844233055884,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s026,a7ls3hr_s026::a7ls1_9e7311102aafb184
a7ls1_a7ae1986569f95fe,A7LS_B,volatility_like,single,skel_8a3e91f81074ce44,prod_066361d514315518,"Clip(ZScore(realized_vol_168h),-3,3)",True,0.9684740388426476,1.0,True,-4.602806720323584,5.0,0.9582600542531052,,a7ls_b_materialization_s020,0.9810844233055884,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s026,a7ls3hr_s026::a7ls1_a7ae1986569f95fe
a7ls1_0198994f8bcc8015,A7LS_B,volatility_like|listing_age_like,gated_sign,skel_3afee12eb6a9078f,prod_916f1a5c09cb0975,"Mul(Delta(realized_vol_24h,72),Sign(Delta(listing_age_days,72)))",True,0.966761791518034,1.0,True,-0.2355323188567104,0.2223205432671299,0.0071379944745657,,a7ls_b_materialization_s020,0.9800570749108204,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s026,a7ls3hr_s026::a7ls1_0198994f8bcc8015
a7ls1_97d88fdea0904e7a,A7LS_B,funding_state_like,single,skel_ca36cd3eaf5a3a94,prod_4a014853be5822e4,funding_rate_state_last_ffill_8h,True,0.9705038644470868,0.9936136487200496,True,-0.03,0.00346053,0.0004742218131938,,a7ls_b_materialization_s020,0.979747778156272,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_97d88fdea0904e7a
a7ls1_003d3a93b7ec4a39,A7LS_B,funding_state_like|liquidity_like,gated_sign,skel_d9d4f69744bac825,prod_6833b7f885319a5e,"Mul(funding_rate_state_last_ffill_8h,Sign(trade_quote_volume))",True,0.9705038644470868,0.9935651512482994,True,-0.03,0.00346053,0.0004742162422468,,a7ls_b_materialization_s020,0.979728379167572,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_003d3a93b7ec4a39
a7ls1_08b446f710f03052,A7LS_B,volatility_like|listing_age_like,gated_sign,skel_156d0fafafecde17,prod_98c5b1d09538e20d,"Mul(Mean(realized_vol_24h,8),Sign(ZScore(Mean(listing_age_days,168))))",True,0.9603953626634958,1.0,True,-0.1539727680852181,0.2438769104058575,0.0069354696493888,,a7ls_b_materialization_s020,0.9762372175980976,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_08b446f710f03052
a7ls1_4f4d214cfb97fec6,A7LS_B,basis_premium_like,gated_sign,skel_bcb165b7818f5d85,prod_b1cfc7c41354f52f,"Mul(ZScore(Mean(mark_index_basis_bps,4)),Sign(Delta(mark_trade_basis_bps,8)))",True,0.9981856916369402,0.9046069513753152,True,-9.69085631833646,9.688877967165563,0.9501518729525212,,a7ls_b_materialization_s020,0.96075419553229,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_4f4d214cfb97fec6
a7ls1_336d36ee1efa6ade,A7LS_B,basis_premium_like,gated_sign,skel_3afee12eb6a9078f,prod_2c9e356efd03362a,"Mul(Mean(mark_index_basis_bps,4),Sign(Delta(mark_trade_basis_bps,4)))",True,0.998375941339675,0.903615761229345,True,-976.0875973181618,1010.8721855770782,11.23866168241581,,a7ls_b_materialization_s020,0.960471869295543,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_336d36ee1efa6ade
a7ls1_52b9ac78581d5e25,A7LS_B,basis_premium_like,gated_sign,skel_3afee12eb6a9078f,prod_4e73eb4cfb3b52a7,"Mul(Delta(mark_index_basis_bps,4),Sign(Delta(mark_trade_basis_bps,8)))",True,0.9981847007530718,0.9033863493777844,True,-2232.507923890864,1548.1251415452225,12.885244555827,,a7ls_b_materialization_s020,0.9602653602029568,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_52b9ac78581d5e25
a7ls1_1fe183a6c5e021d3,A7LS_B,basis_premium_like,gated_sign,skel_3afee12eb6a9078f,prod_1b0809da8c302f32,"Mul(Delta(mark_index_basis_bps,8),Sign(Delta(mark_trade_basis_bps,24)))",True,0.9974197384066588,0.903498523737428,True,-2221.785211308895,2120.917601094165,13.5881043115356,,a7ls_b_materialization_s020,0.9598512525389664,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_1fe183a6c5e021d3
a7ls1_4d4ff41abe9ea76c,A7LS_B,basis_premium_like,gated_sign,skel_3afee12eb6a9078f,prod_4ca681823c6209ff,"Mul(Mean(mark_index_basis_bps,4),Sign(Delta(mark_trade_basis_bps,72)))",True,0.9951416963931828,0.9064370400389526,True,-1010.8721855770782,1000.9804946567464,11.210206978591907,,a7ls_b_materialization_s020,0.9596598338514908,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_4d4ff41abe9ea76c
a7ls1_304724f927b36fb7,A7LS_B,basis_premium_like,gated_sign,skel_3afee12eb6a9078f,prod_23804c723074d98c,"Mul(Delta(mark_index_basis_bps,8),Sign(Delta(mark_trade_basis_bps,4)))",True,0.998180737217598,0.90175348731938,True,-2221.785211308895,2120.917601094165,13.5384941428389,,a7ls_b_materialization_s020,0.9596098372583108,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_304724f927b36fb7
a7ls1_62211b276b00e15b,A7LS_B,basis_premium_like,gated_sign,skel_bcb165b7818f5d85,prod_1f5cd53e78b75b96,"Mul(ZScore(Mean(mark_index_basis_bps,4)),Sign(Delta(mark_trade_basis_bps,1)))",True,0.9984235037653588,0.90121614634248,True,-9.69085631833646,9.688877967165563,0.9503001240013116,,a7ls_b_materialization_s020,0.9595405607962072,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_62211b276b00e15b
a7ls1_65e01b71f07b48c8,A7LS_B,basis_premium_like,gated_sign,skel_3afee12eb6a9078f,prod_f5b6c62a52ff085c,"Mul(Delta(mark_index_basis_bps,1),Sign(Delta(mark_trade_basis_bps,72)))",True,0.9951436781609196,0.905636667964421,True,-2248.424744016522,1862.735258635964,10.978295476782924,,a7ls_b_materialization_s020,0.9593408740823202,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_65e01b71f07b48c8
a7ls1_ca61535fb71cf3d9,A7LS_B,funding_state_like,single,skel_8a3e91f81074ce44,prod_2b6bb222f1246d84,"Clip(ZScore(funding_rate_abs_state_168h_z),-3,3)",True,0.9283323424494648,1.0,True,-5.0,5.0,0.967125153933086,,a7ls_b_materialization_s020,0.9569994054696788,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_ca61535fb71cf3d9
a7ls1_f9b83a9395449550,A7LS_B,funding_state_like,single,skel_f6a3f0b03e9258f2,prod_67fd29461df0d4eb,CSRank(funding_rate_abs_state_168h_z),True,0.9283323424494648,1.0,True,0.0104166666666666,1.0,0.2883498549290177,,a7ls_b_materialization_s020,0.9569994054696788,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_f9b83a9395449550
a7ls1_29e57441feec3bd0,A7LS_B,basis_premium_like,gated_sign,skel_a2f58ee62d9e7ad2,prod_1e922206244ce7fd,"Mul(mark_index_basis_bps,Sign(Delta(mark_trade_basis_bps,1)))",True,0.9985216012683312,0.8896416422217547,True,-2236.5719900454283,1550.4945151231786,13.294521697767047,,a7ls_b_materialization_s020,0.9549696176497008,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_29e57441feec3bd0
a7ls1_a2e01362c1def1dc,A7LS_B,funding_state_like,single,skel_ca36cd3eaf5a3a94,prod_4d4427b747c58bd7,funding_rate_abs_state_168h_z,True,0.9283323424494648,0.9520212451420844,True,-12.92284798332019,12.922847983320224,1.2923662462259236,,a7ls_b_materialization_s020,0.9378079035265128,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_a2e01362c1def1dc
a7ls1_910d7d3b30f5dc68,A7LS_B,funding_state_like,single,skel_ca36cd3eaf5a3a94,prod_ce21a1bc9ff06716,funding_rate_update_age_hours,True,0.9705038644470868,0.8456463309110123,True,0.0,8.0,2.249899463331506,,a7ls_b_materialization_s020,0.9205608510326572,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_910d7d3b30f5dc68
a7ls1_17a9b5991449a23f,A7LS_B,basis_premium_like,gated_sign,skel_136259b72205469f,prod_a0ec71ddfa42d6da,"Mul(Mean(mark_index_basis_bps,4),Sign(mark_trade_basis_bps))",True,0.9984235037653588,0.7098839926995492,True,-1010.8721855770782,1000.9804946567464,9.83397794489341,,a7ls_b_materialization_s020,0.883007699339035,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_17a9b5991449a23f
a7ls1_25440f02a4a23758,A7LS_B,basis_premium_like,gated_sign,skel_136259b72205469f,prod_f2b12b097a1b9e5c,"Mul(Delta(mark_index_basis_bps,1),Sign(mark_trade_basis_bps))",True,0.9985206103844628,0.7091743929535074,True,-2248.424744016522,1862.735258635964,10.148942980015985,,a7ls_b_materialization_s020,0.8827821234120806,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_25440f02a4a23758
a7ls1_08b36cb9cc49bc3a,A7LS_B,basis_premium_like,gated_sign,skel_136259b72205469f,prod_cfe8e44578739c96,"Mul(Delta(mark_index_basis_bps,8),Sign(mark_trade_basis_bps))",True,0.998180737217598,0.70808317549565,True,-2221.785211308895,2120.917601094165,12.464888527774344,,a7ls_b_materialization_s020,0.8821417125288189,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_08b36cb9cc49bc3a
a7ls1_5b62d6fed83d1c18,A7LS_B,basis_premium_like,gated_sign,skel_d9d4f69744bac825,prod_a6e16183ff98c88b,"Mul(mark_index_basis_bps,Sign(mark_trade_basis_bps))",True,0.998569163694015,0.6990566168794827,True,-2236.5719900454283,1539.4707966998333,11.688985452634698,,a7ls_b_materialization_s020,0.8787641449682022,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_5b62d6fed83d1c18
a7ls1_e2af5b4118d0b1c6,A7LS_B,funding_state_like,single,skel_ca36cd3eaf5a3a94,prod_bfebe3134447e3c4,funding_rate_delta_state_24h,True,0.9693504756242568,0.5993364807310059,True,-0.0301,0.02959522,0.0005290127089326,,a7ls_b_materialization_s020,0.8213448776669564,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_e2af5b4118d0b1c6
a7ls1_1bbeb5c0e9984ff3,A7LS_B,funding_state_like,single,skel_ca36cd3eaf5a3a94,prod_9811bf90998317b5,funding_state_x_basis_delta,True,0.9686013674197383,0.5987207324714517,True,-16.54201370733947,29.71446674273989,0.1008132574119502,,a7ls_b_materialization_s020,0.8206491134404237,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_1bbeb5c0e9984ff3
a7ls1_00139840e0152834,A7LS_B,funding_state_like|liquidity_like,gated_sign,skel_3afee12eb6a9078f,prod_581cbd8e27484a16,"Mul(Delta(funding_rate_state_last_ffill_8h,8),Sign(Mean(trade_quote_volume,4)))",True,0.9701194015061436,0.5753941725835751,True,-0.0301,0.02808161,0.0004162505011651,,a7ls_b_materialization_s020,0.8122293099371162,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_00139840e0152834
a7ls1_42d3f15ac0ed69ce,A7LS_B,listing_age_like,single,skel_a311ee3fdacdeca2,prod_f047f240a6cf0896,"ZScore(Mean(age_x_liquidity,24))",True,0.968569163694015,1.0,True,-2.035665555674917,1.8059917572437567,0.9947744756047612,,a7ls_b_materialization_s020,0.9811414982164092,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_42d3f15ac0ed69ce
a7ls1_8db428d0309a6ce8,A7LS_B,volatility_like,single,skel_a311ee3fdacdeca2,prod_4dc5f68d110e9039,"ZScore(Mean(realized_vol_72h,24))",True,0.9685216012683312,1.0,True,-4.657143287868922,9.51159677313517,0.994774475430103,,a7ls_b_materialization_s020,0.9811129607609989,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_8db428d0309a6ce8
a7ls1_830aa303f88da45c,A7LS_B,volatility_like,single,skel_1d39996e97d5ace0,prod_de16ff9f2811d0e3,"Mean(realized_vol_168h,4)",True,0.9683313515655964,1.0,True,0.0015900951961071,0.0945830241750727,0.0049041824114506,,a7ls_b_materialization_s020,0.9809988109393578,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_830aa303f88da45c
a7ls1_9492c6999a599ffa,A7LS_B,volatility_like,single,skel_a311ee3fdacdeca2,prod_862dc6681fe0d6db,"ZScore(Mean(realized_vol_168h,4))",True,0.9683313515655964,1.0,True,-4.582683750307075,9.30953151190203,0.9947744747312984,,a7ls_b_materialization_s020,0.9809988109393578,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_9492c6999a599ffa
a7ls1_7859cb95519a48bb,A7LS_B,volatility_like,single,skel_1d39996e97d5ace0,prod_507b13b472c16362,"Delta(realized_vol_168h,4)",True,0.9682837891399128,0.9999713464702944,True,-0.0708916246404854,0.0763575222428984,0.0005512022130999,,a7ls_b_materialization_s020,0.9809588120720654,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_7859cb95519a48bb
a7ls1_2c42b38b3c225427,A7LS_B,funding_state_like,single,skel_a311ee3fdacdeca2,prod_e9c66d102971aa07,"ZScore(Mean(funding_rate_delta_state_24h,24))",True,0.9682451446690448,0.999999488309405,True,-9.69354208169312,9.6914873918412,0.9947716935519476,,a7ls_b_materialization_s020,0.9809468821251888,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_2c42b38b3c225427
a7ls1_33051e746395c7cc,A7LS_B,volatility_like,single,skel_a311ee3fdacdeca2,prod_be49051f348c237b,"ZScore(Mean(realized_vol_168h,8))",True,0.9681411018628616,1.0,True,-4.569639309132404,9.307161831480942,0.9947744740322194,,a7ls_b_materialization_s020,0.980884661117717,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_33051e746395c7cc
a7ls1_530ec0995929ecb0,A7LS_B,funding_state_like,single,skel_a311ee3fdacdeca2,prod_3d25ead6c463ec3d,"ZScore(Mean(funding_state_x_basis_delta,24))",True,0.967473246135553,1.0,True,-9.69519471453913,9.69589442943757,0.9947675111768312,,a7ls_b_materialization_s020,0.9804839476813316,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_530ec0995929ecb0
a7ls1_1d78739e789e2bb9,A7LS_B,liquidity_like,single,skel_a311ee3fdacdeca2,prod_f4efff82d0837f87,"ZScore(Mean(volume_volatility_ratio_168h,24))",True,0.9673801030519223,1.0,True,-2.7843912014400254,8.231166726292114,0.9947744712331532,,a7ls_b_materialization_s020,0.9804280618311534,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s027,a7ls3hr_s027::a7ls1_1d78739e789e2bb9
a7ls1_3b38516cbd7599dd,A7LS_B,liquidity_like,single,skel_1d39996e97d5ace0,prod_984671aba10c5aa4,"Mean(volume_volatility_ratio_168h,24)",True,0.9673801030519223,1.0,True,147.7287659458816,9270.758252752014,652.3794284645426,,a7ls_b_materialization_s020,0.9804280618311534,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s028,a7ls3hr_s028::a7ls1_3b38516cbd7599dd
a7ls1_3809241db03e19d9,A7LS_B,listing_age_like,single,skel_a311ee3fdacdeca2,prod_02fc87d4bf055aba,"ZScore(Mean(age_x_volatility,24))",True,0.9673801030519223,1.0,True,-4.531941130043004,9.300877311967536,0.9947744712331534,,a7ls_b_materialization_s020,0.9804280618311534,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s028,a7ls3hr_s028::a7ls1_3809241db03e19d9
a7ls1_6031f06ef6058c1a,A7LS_B,listing_age_like,single,skel_1d39996e97d5ace0,prod_92e15356cb90a8c8,"Mean(age_x_volatility,24)",True,0.9673801030519223,1.0,True,0.0077700402712046,0.5459772078452616,0.0290273999353222,,a7ls_b_materialization_s020,0.9804280618311534,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s028,a7ls3hr_s028::a7ls1_6031f06ef6058c1a
a7ls1_29475e4d2e4d3d89,A7LS_B,volatility_like,single,skel_1d39996e97d5ace0,prod_cdc5353d9001ba4e,"Mean(realized_vol_168h,24)",True,0.9673801030519223,1.0,True,0.0016717378280546,0.0945753685945944,0.0048697981224444,,a7ls_b_materialization_s020,0.9804280618311534,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s028,a7ls3hr_s028::a7ls1_29475e4d2e4d3d89
a7ls1_e400c2255302180e,A7LS_B,volatility_like,single,skel_a311ee3fdacdeca2,prod_c8c62ab7bec15396,"ZScore(Mean(realized_vol_168h,24))",True,0.9673801030519223,1.0,True,-4.532574660229823,9.306814023612796,0.9947744712331534,,a7ls_b_materialization_s020,0.9804280618311534,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s028,a7ls3hr_s028::a7ls1_e400c2255302180e
a7ls1_2268467489a215fe,A7LS_B,listing_age_like,single,skel_1d39996e97d5ace0,prod_6e3c60ca94d62eae,"Delta(log1p_listing_age_days,72)",True,0.9673325406262386,1.0,True,0.0035275133339913,1.3862943611198906,0.0652526858624698,,a7ls_b_materialization_s020,0.9803995243757432,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s028,a7ls3hr_s028::a7ls1_2268467489a215fe
a7ls1_2731048c10497857,A7LS_B,listing_age_like,single,skel_1d39996e97d5ace0,prod_0c892770c055ac51,"Delta(age_x_volatility,24)",True,0.9673325406262386,1.0,True,-0.4691744914217609,0.4540658823231498,0.0095934202912177,,a7ls_b_materialization_s020,0.9803995243757432,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s028,a7ls3hr_s028::a7ls1_2731048c10497857
a7ls1_8770bba9096e64f3,A7LS_B,listing_age_like,single,skel_1d39996e97d5ace0,prod_4e98e9e8a785fa22,"Delta(sqrt_listing_age_days,72)",True,0.9673325406262386,1.0,True,0.0514659966889503,1.7320508075688772,0.0871871517834723,,a7ls_b_materialization_s020,0.9803995243757432,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s028,a7ls3hr_s028::a7ls1_8770bba9096e64f3
a7ls1_0a6b04b6f1401031,A7LS_B,volatility_like,single,skel_1d39996e97d5ace0,prod_2d03bfe8127903df,"Delta(realized_vol_168h,24)",True,0.9673325406262386,1.0,True,-0.0811197471451123,0.0787478691024606,0.0016143102729108,,a7ls_b_materialization_s020,0.9803995243757432,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s028,a7ls3hr_s028::a7ls1_0a6b04b6f1401031
a7ls1_b9b411d37896fce3,A7LS_B,listing_age_like,single,skel_a311ee3fdacdeca2,prod_2244730164f392f9,"ZScore(Mean(listing_age_days,168))",True,0.96724435196195,1.0,True,-9.644196509600487,0.9946666286387916,0.9947755277242516,,a7ls_b_materialization_s020,0.98034661117717,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s028,a7ls3hr_s028::a7ls1_b9b411d37896fce3
a7ls1_197e3f2c5669cf44,A7LS_B,listing_age_like,single,skel_a311ee3fdacdeca2,prod_a6f2fa4a2ea2d2f8,"ZScore(Mean(sqrt_listing_age_days,24))",True,0.9669619500594532,1.0,True,-9.6441965096005,0.9946666286387916,0.994774554787215,,a7ls_b_materialization_s020,0.980177170035672,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s028,a7ls3hr_s028::a7ls1_197e3f2c5669cf44
a7ls1_27d76494cb61dc17,A7LS_B,volatility_like,single,skel_1d39996e97d5ace0,prod_35711edab16376c9,"Delta(realized_vol_24h,72)",True,0.966761791518034,1.0,True,-0.2355323188567104,0.2223205432671299,0.0071379944745657,,a7ls_b_materialization_s020,0.9800570749108204,a7ls3h_company_numeric_checkpoint,a7ls3h_company_numeric_checkpoint,a7ls3hr_s028,a7ls3hr_s028::a7ls1_27d76494cb61dc17
