a7ls_arm,arm_name,search_role,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,modifier_guard_required,expression,skeleton_key,production_key,blueprint_id,in_materialization_queue,in_company_numeric_wave_queue,materialization_shard,checkpoint_key,numeric_shard
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,relative_shock,mark_index_basis_bps,mark_close,basis_premium_like,price_like,zmean_2h,abs_zmean_72h,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,2)),4),ZScore(Abs(ZScore(Mean(mark_close,72)))))",skel_02aabb9130df9951,prod_ef3d018c0652b151,a7ls1_9f9974fcf411ed73,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_9f9974fcf411ed73,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,relative_shock,mark_index_basis_bps,trade_close,basis_premium_like,price_like,zmean_24h,level,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,24)),4),ZScore(trade_close))",skel_d32fc9833ae325db,prod_aa9fe3631db2f374,a7ls1_a9d5612dbe52b47b,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_a9d5612dbe52b47b,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,relative_shock,mark_index_basis_bps,trade_close,basis_premium_like,price_like,zmean_4h,level,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,4)),4),ZScore(trade_close))",skel_d32fc9833ae325db,prod_19b6892b631da270,a7ls1_b03b4cfefaaafb28,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_b03b4cfefaaafb28,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,relative_shock,mark_index_basis_bps,mark_close,basis_premium_like,price_like,zmean_2h,level,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,2)),4),ZScore(mark_close))",skel_d32fc9833ae325db,prod_dd99208cb2ec4df7,a7ls1_b169735d6b020c40,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_b169735d6b020c40,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,relative_shock,mark_index_basis_bps,trade_close,basis_premium_like,price_like,zmean_1h,level,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,1)),4),ZScore(trade_close))",skel_d32fc9833ae325db,prod_eb0415e14c5ae415,a7ls1_b5a0da908727914e,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_b5a0da908727914e,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,relative_shock,mark_index_basis_bps,trade_close,basis_premium_like,price_like,zmean_12h,level,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,12)),4),ZScore(trade_close))",skel_d32fc9833ae325db,prod_1bf690f949f96a5c,a7ls1_b725938de190e8ac,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_b725938de190e8ac,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,relative_shock,mark_index_basis_bps,trade_close,basis_premium_like,price_like,zmean_72h,level,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,72)),4),ZScore(trade_close))",skel_d32fc9833ae325db,prod_efd8f609d45328b3,a7ls1_c3e39ec20fcb7445,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_c3e39ec20fcb7445,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,relative_shock,mark_index_basis_bps,mark_close,basis_premium_like,price_like,zmean_1h,level,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,1)),4),ZScore(mark_close))",skel_d32fc9833ae325db,prod_e35a01af9d1eaf4b,a7ls1_e79f1858151cc14f,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_e79f1858151cc14f,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,relative_shock,mark_index_basis_bps,trade_close,basis_premium_like,price_like,zmean_48h,level,False,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,48)),4),ZScore(trade_close))",skel_d32fc9833ae325db,prod_0afa5d24a4f38267,a7ls1_f1822f1e44e293d9,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_f1822f1e44e293d9,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,safe_div_abs,mark_index_basis_bps,mark_close,basis_premium_like,price_like,level,abs_zmean_24h,False,"SafeDiv(mark_index_basis_bps,Abs(Abs(ZScore(Mean(mark_close,24)))))",skel_ff7e522a71abdb0b,prod_5600d3271daf0391,a7ls1_0a462bdf4ea3ea90,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_0a462bdf4ea3ea90,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,safe_div_abs,mark_index_basis_bps,mark_close,basis_premium_like,price_like,level,abs_zmean_72h,False,"SafeDiv(mark_index_basis_bps,Abs(Abs(ZScore(Mean(mark_close,72)))))",skel_ff7e522a71abdb0b,prod_2a526ae772f1a49b,a7ls1_6b6e37fd9c89eff6,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_6b6e37fd9c89eff6,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,safe_div_abs,mark_index_basis_bps,trade_close,basis_premium_like,price_like,level,abs_zmean_24h,False,"SafeDiv(mark_index_basis_bps,Abs(Abs(ZScore(Mean(trade_close,24)))))",skel_ff7e522a71abdb0b,prod_7dbdf5cd7704d1d5,a7ls1_7a76573a8589f681,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_7a76573a8589f681,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,safe_div_abs,mark_index_basis_bps,trade_close,basis_premium_like,price_like,level,abs_zmean_72h,False,"SafeDiv(mark_index_basis_bps,Abs(Abs(ZScore(Mean(trade_close,72)))))",skel_ff7e522a71abdb0b,prod_25018a91f7b59b3d,a7ls1_b96dc25156b877c7,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_b96dc25156b877c7,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,safe_div_abs,mark_index_basis_bps,mark_close,basis_premium_like,price_like,level,level,False,"SafeDiv(mark_index_basis_bps,Abs(mark_close))",skel_d9d4f69744bac825,prod_e2a4fb39d68f1b94,a7ls1_d94690f031681953,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_d94690f031681953,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,safe_div_abs,mark_index_basis_bps,trade_close,basis_premium_like,price_like,level,level,False,"SafeDiv(mark_index_basis_bps,Abs(trade_close))",skel_d9d4f69744bac825,prod_7558d2e705ba8a83,a7ls1_dd2286d05366e2d8,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_dd2286d05366e2d8,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,mark_close,basis_premium_like,price_like,delta_1h,delta_8h,False,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,1)),CSRank(Delta(mark_close,8))),Sign(Delta(mark_close,8)))",skel_d2c2cd29eb5fbfcd,prod_a00ef5d96644946b,a7ls1_001cd39a65521403,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_001cd39a65521403,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,delta_168h,zmean_72h,False,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,168)),CSRank(ZScore(Mean(trade_close,72)))),Sign(ZScore(Mean(trade_close,72))))",skel_7ced7a1852c7e2ed,prod_356d8113871ec41f,a7ls1_00487c24547879c3,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_00487c24547879c3,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,mark_close,basis_premium_like,price_like,mean_4h,abs_zmean_72h,False,"Mul(Sub(CSRank(Mean(mark_index_basis_bps,4)),CSRank(Abs(ZScore(Mean(mark_close,72))))),Sign(Abs(ZScore(Mean(mark_close,72)))))",skel_2e8b8619337ca522,prod_7434f9911f885bb3,a7ls1_0052052f8b88288b,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_0052052f8b88288b,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,delta_8h,zmean_12h,False,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,8)),CSRank(ZScore(Mean(trade_close,12)))),Sign(ZScore(Mean(trade_close,12))))",skel_7ced7a1852c7e2ed,prod_f90868ffa1ddf4e7,a7ls1_005ab4d7030da3f4,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_005ab4d7030da3f4,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,mark_close,basis_premium_like,price_like,zmean_4h,mean_4h,False,"Mul(Sub(CSRank(ZScore(Mean(mark_index_basis_bps,4))),CSRank(Mean(mark_close,4))),Sign(Mean(mark_close,4)))",skel_de24d62b59cd8e14,prod_a24936ac842530d1,a7ls1_0067351a47a9db77,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_0067351a47a9db77,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,delta_24h,zmean_168h,False,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,24)),CSRank(ZScore(Mean(trade_close,168)))),Sign(ZScore(Mean(trade_close,168))))",skel_7ced7a1852c7e2ed,prod_22a907d49cd4ffe2,a7ls1_007b6b806e6b4eae,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_007b6b806e6b4eae,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,mark_close,basis_premium_like,price_like,delta_8h,mean_1h,False,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,8)),CSRank(Mean(mark_close,1))),Sign(Mean(mark_close,1)))",skel_d2c2cd29eb5fbfcd,prod_23723a0e1f61fa04,a7ls1_0085584cd76241d5,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_0085584cd76241d5,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,mean_12h,delta_4h,False,"Mul(Sub(CSRank(Mean(mark_index_basis_bps,12)),CSRank(Delta(trade_close,4))),Sign(Delta(trade_close,4)))",skel_d2c2cd29eb5fbfcd,prod_516e368f62036b09,a7ls1_00b35760bac155a3,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_00b35760bac155a3,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,zmean_8h,zmean_2h,False,"Mul(Sub(CSRank(ZScore(Mean(mark_index_basis_bps,8))),CSRank(ZScore(Mean(trade_close,2)))),Sign(ZScore(Mean(trade_close,2))))",skel_2a37813b63855131,prod_cc60de591812f2f8,a7ls1_00bfb0679c9a039b,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_00bfb0679c9a039b,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,delta_72h,tsrank_24h,False,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,72)),CSRank(TSRank(trade_close,24))),Sign(TSRank(trade_close,24)))",skel_d2c2cd29eb5fbfcd,prod_cd916630d451b008,a7ls1_010e4ece18b63b76,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_010e4ece18b63b76,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,delta_72h,abs_zmean_72h,False,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,72)),CSRank(Abs(ZScore(Mean(trade_close,72))))),Sign(Abs(ZScore(Mean(trade_close,72)))))",skel_2e8b8619337ca522,prod_35d0c3717e44f98d,a7ls1_013eeecc27287421,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_013eeecc27287421,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,zmean_72h,abs_zmean_72h,False,"Mul(Sub(CSRank(ZScore(Mean(mark_index_basis_bps,72))),CSRank(Abs(ZScore(Mean(trade_close,72))))),Sign(Abs(ZScore(Mean(trade_close,72)))))",skel_c362c1e7aa5bd8f1,prod_a5a36fcc76cc6cd8,a7ls1_015685f2d22da359,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_015685f2d22da359,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,level,mean_1h,False,"Mul(Sub(CSRank(mark_index_basis_bps),CSRank(Mean(trade_close,1))),Sign(Mean(trade_close,1)))",skel_ab37051588d52fcc,prod_f7af72fcd9caab2a,a7ls1_015693a424a35b11,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_015693a424a35b11,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,zmean_2h,delta_72h,False,"Mul(Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(Delta(trade_close,72))),Sign(Delta(trade_close,72)))",skel_de24d62b59cd8e14,prod_66dba6dc216faa9b,a7ls1_017a5364ffaa92b1,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_017a5364ffaa92b1,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,delta_4h,zmean_1h,False,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,4)),CSRank(ZScore(Mean(trade_close,1)))),Sign(ZScore(Mean(trade_close,1))))",skel_7ced7a1852c7e2ed,prod_a1a0a647c3d6a966,a7ls1_01a98040513e23da,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_01a98040513e23da,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,abs_zmean_72h,delta_4h,False,"Mul(Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,72)))),CSRank(Delta(trade_close,4))),Sign(Delta(trade_close,4)))",skel_77f16279f08ff4ad,prod_1a51ab505657f1f8,a7ls1_022985fe99992634,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_022985fe99992634,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,zmean_24h,zmean_1h,False,"Mul(Sub(CSRank(ZScore(Mean(mark_index_basis_bps,24))),CSRank(ZScore(Mean(trade_close,1)))),Sign(ZScore(Mean(trade_close,1))))",skel_2a37813b63855131,prod_9c164f594bcd701f,a7ls1_022f79447b1b6ce4,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_022f79447b1b6ce4,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,mean_24h,delta_4h,False,"Mul(Sub(CSRank(Mean(mark_index_basis_bps,24)),CSRank(Delta(trade_close,4))),Sign(Delta(trade_close,4)))",skel_d2c2cd29eb5fbfcd,prod_99833c401073d0fb,a7ls1_0263439c2fe14b36,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_0263439c2fe14b36,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,mark_close,basis_premium_like,price_like,delta_1h,delta_168h,False,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,1)),CSRank(Delta(mark_close,168))),Sign(Delta(mark_close,168)))",skel_d2c2cd29eb5fbfcd,prod_6dcda4d42750b82c,a7ls1_02875c467b623c3d,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_02875c467b623c3d,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,mean_4h,delta_4h,False,"Mul(Sub(CSRank(Mean(mark_index_basis_bps,4)),CSRank(Delta(trade_close,4))),Sign(Delta(trade_close,4)))",skel_d2c2cd29eb5fbfcd,prod_c47696c7ce15c7ee,a7ls1_02b2b11bba74960a,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_02b2b11bba74960a,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,zmean_168h,mean_48h,False,"Mul(Sub(CSRank(ZScore(Mean(mark_index_basis_bps,168))),CSRank(Mean(trade_close,48))),Sign(Mean(trade_close,48)))",skel_de24d62b59cd8e14,prod_b3220091cf8799f7,a7ls1_02b4f8fdb1bf4a1c,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_02b4f8fdb1bf4a1c,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,zmean_48h,delta_2h,False,"Mul(Sub(CSRank(ZScore(Mean(mark_index_basis_bps,48))),CSRank(Delta(trade_close,2))),Sign(Delta(trade_close,2)))",skel_de24d62b59cd8e14,prod_83d7a1d357ba2f04,a7ls1_02dc4b4bb5e0279e,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_02dc4b4bb5e0279e,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,mean_168h,zmean_168h,False,"Mul(Sub(CSRank(Mean(mark_index_basis_bps,168)),CSRank(ZScore(Mean(trade_close,168)))),Sign(ZScore(Mean(trade_close,168))))",skel_7ced7a1852c7e2ed,prod_d40c50a235ace621,a7ls1_030d6567e773b34a,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_030d6567e773b34a,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,zmean_4h,delta_72h,False,"Mul(Sub(CSRank(ZScore(Mean(mark_index_basis_bps,4))),CSRank(Delta(trade_close,72))),Sign(Delta(trade_close,72)))",skel_de24d62b59cd8e14,prod_6b040e396247f8d0,a7ls1_03505ab0860b065d,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_03505ab0860b065d,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,delta_72h,zmean_48h,False,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,72)),CSRank(ZScore(Mean(trade_close,48)))),Sign(ZScore(Mean(trade_close,48))))",skel_7ced7a1852c7e2ed,prod_a5d7dfe9640a5271,a7ls1_03b1749cdb0c6fb8,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_03b1749cdb0c6fb8,a7ls_a_numeric_s001
A7LS_A,basis_premium_price_vol_evidence_guided,evidence_guided,L2_typed_arm_interaction,role_mixed_allowed,P0,basis_premium_like|price_like,signed_spread,mark_index_basis_bps,trade_close,basis_premium_like,price_like,zmean_2h,mean_48h,False,"Mul(Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(Mean(trade_close,48))),Sign(Mean(trade_close,48)))",skel_de24d62b59cd8e14,prod_23d6607dcd4fc0a6,a7ls1_03bd9b6a54d0bf8e,True,True,a7ls_a_materialization_s004,a7ls_a_numeric_s001::a7ls1_03bd9b6a54d0bf8e,a7ls_a_numeric_s001
