candidate_id,arm,family,horizon,expression,expr_hash,field_list,field_family_combo,operator_combo,formula_depth,object_type
L4_microstructure_lite_lag_stable_0021,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Mul(Rank(abs_ret_1),ZScore(quote_volume_mean_24)),ZScore(ret_6))",49e59941ad2269ad,abs_ret_1;quote_volume_mean_24;ret_6,liquidity;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0022,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Rank(abs_ret_1),ZScore(avg_trade_size_quote))",832ddaa4bdff0fb0,abs_ret_1;avg_trade_size_quote,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0023,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Rank(abs_ret_1),ZScore(taker_imbalance))",175d845da983fa1b,abs_ret_1;taker_imbalance,flow;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0024,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,6,"Mul(Mul(Rank(abs_ret_1),ZScore(cs_z_taker_imbalance)),ZScore(ret_6))",9e595058b0b63cf6,abs_ret_1;cs_z_taker_imbalance;ret_6,cross_symbol;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0025,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_12))",18c9db143dc19a28,quote_volume_mean_12;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0026,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_24))",4d193a98cdb6c97a,quote_volume_mean_24;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0027,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Mul(Rank(realized_vol_6),ZScore(avg_trade_size_quote)),ZScore(ret_6))",23df9f9d44fc3c83,avg_trade_size_quote;realized_vol_6;ret_6,liquidity;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0028,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Rank(realized_vol_6),ZScore(taker_imbalance))",a3b5f14f3cf372e2,realized_vol_6;taker_imbalance,flow;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0029,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Rank(realized_vol_6),ZScore(cs_z_taker_imbalance))",977ccc5dbbe8bb54,cs_z_taker_imbalance;realized_vol_6,cross_symbol;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0030,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Mul(Rank(realized_vol_12),ZScore(quote_volume_mean_12)),ZScore(ret_6))",05a57aa876235538,quote_volume_mean_12;realized_vol_12;ret_6,liquidity;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0031,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Rank(realized_vol_12),ZScore(quote_volume_mean_24))",81f0c994d6fbfff2,quote_volume_mean_24;realized_vol_12,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0032,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Rank(realized_vol_12),ZScore(avg_trade_size_quote))",355b194642ae9cce,avg_trade_size_quote;realized_vol_12,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0033,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Mul(Rank(realized_vol_12),ZScore(taker_imbalance)),ZScore(ret_6))",e1eead83515bf7a6,realized_vol_12;ret_6;taker_imbalance,flow;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0034,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Rank(realized_vol_12),ZScore(cs_z_taker_imbalance))",270056557e39b2d7,cs_z_taker_imbalance;realized_vol_12,cross_symbol;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0035,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_12))",0ffa45391975be2b,quote_volume_mean_12;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0036,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_24)),ZScore(ret_6))",027810fe30b7b332,quote_volume_mean_24;realized_vol_24;ret_6,liquidity;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0037,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Rank(realized_vol_24),ZScore(avg_trade_size_quote))",1698287e63aac958,avg_trade_size_quote;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0038,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Rank(realized_vol_24),ZScore(taker_imbalance))",c5619d08ff52fbaa,realized_vol_24;taker_imbalance,flow;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0039,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Mul(Rank(realized_vol_24),ZScore(cs_z_taker_imbalance)),ZScore(ret_6))",d27ac432e09e1ef7,cs_z_taker_imbalance;realized_vol_24;ret_6,cross_symbol;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0040,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Rank(hl_range),ZScore(quote_volume_mean_12))",3b17ed423b544eec,hl_range;quote_volume_mean_12,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0041,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Rank(hl_range),ZScore(quote_volume_mean_24))",2af6fd2e96766f5f,hl_range;quote_volume_mean_24,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0042,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Mul(Rank(hl_range),ZScore(avg_trade_size_quote)),ZScore(ret_6))",891d25ef082f599a,avg_trade_size_quote;hl_range;ret_6,liquidity;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0043,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Rank(hl_range),ZScore(taker_imbalance))",50b86d3116cb2fc9,hl_range;taker_imbalance,flow;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0044,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Rank(hl_range),ZScore(cs_z_taker_imbalance))",4c5cf8e4d2cdef90,cs_z_taker_imbalance;hl_range,cross_symbol;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0045,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Mul(Rank(abs_ret_1),ZScore(quote_volume_mean_12)),ZScore(ret_6))",200c7d358ebb4a44,abs_ret_1;quote_volume_mean_12;ret_6,liquidity;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0046,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Rank(abs_ret_1),ZScore(quote_volume_mean_24))",9209fab94b0577bd,abs_ret_1;quote_volume_mean_24,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0047,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Rank(abs_ret_1),ZScore(avg_trade_size_quote))",7c01ba377a2db143,abs_ret_1;avg_trade_size_quote,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0048,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Mul(Rank(abs_ret_1),ZScore(taker_imbalance)),ZScore(ret_6))",fefc453f493103bd,abs_ret_1;ret_6;taker_imbalance,flow;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0049,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,12,"Mul(Rank(abs_ret_1),ZScore(cs_z_taker_imbalance))",e4482fc9841b49eb,abs_ret_1;cs_z_taker_imbalance,cross_symbol;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0050,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_12))",1bb19a7c1775d31f,quote_volume_mean_12;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0051,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_24)),ZScore(ret_6))",98e221fde9e0a601,quote_volume_mean_24;realized_vol_6;ret_6,liquidity;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0052,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Rank(realized_vol_6),ZScore(avg_trade_size_quote))",d768032dab3166c1,avg_trade_size_quote;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0053,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Rank(realized_vol_6),ZScore(taker_imbalance))",48b694c41e2ba377,realized_vol_6;taker_imbalance,flow;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0054,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Mul(Rank(realized_vol_6),ZScore(cs_z_taker_imbalance)),ZScore(ret_6))",0eff446841fb0664,cs_z_taker_imbalance;realized_vol_6;ret_6,cross_symbol;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0055,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Rank(realized_vol_12),ZScore(quote_volume_mean_12))",03e23b0ba6c20236,quote_volume_mean_12;realized_vol_12,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0056,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Rank(realized_vol_12),ZScore(quote_volume_mean_24))",dae301d58978e289,quote_volume_mean_24;realized_vol_12,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0057,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Mul(Rank(realized_vol_12),ZScore(avg_trade_size_quote)),ZScore(ret_6))",0c2b63af7be9be94,avg_trade_size_quote;realized_vol_12;ret_6,liquidity;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0058,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Rank(realized_vol_12),ZScore(taker_imbalance))",d52c3cec13a081fb,realized_vol_12;taker_imbalance,flow;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0059,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Rank(realized_vol_12),ZScore(cs_z_taker_imbalance))",0354f8acf62bf214,cs_z_taker_imbalance;realized_vol_12,cross_symbol;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0060,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_12)),ZScore(ret_6))",a779c41d3e8df331,quote_volume_mean_12;realized_vol_24;ret_6,liquidity;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0061,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_24))",212604f5ec499dee,quote_volume_mean_24;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0062,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Rank(realized_vol_24),ZScore(avg_trade_size_quote))",7009a5fb6c746d37,avg_trade_size_quote;realized_vol_24,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0063,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Mul(Rank(realized_vol_24),ZScore(taker_imbalance)),ZScore(ret_6))",2abb433f4464e61b,realized_vol_24;ret_6;taker_imbalance,flow;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0064,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Rank(realized_vol_24),ZScore(cs_z_taker_imbalance))",7eedf9cacba211a8,cs_z_taker_imbalance;realized_vol_24,cross_symbol;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0065,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Rank(hl_range),ZScore(quote_volume_mean_12))",8d5f95846972910d,hl_range;quote_volume_mean_12,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0066,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Mul(Rank(hl_range),ZScore(quote_volume_mean_24)),ZScore(ret_6))",7bb55e25e26a2f49,hl_range;quote_volume_mean_24;ret_6,liquidity;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0067,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Rank(hl_range),ZScore(avg_trade_size_quote))",2dda9c6d267ab3e6,avg_trade_size_quote;hl_range,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0068,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Rank(hl_range),ZScore(taker_imbalance))",1bf6140c6b02ac20,hl_range;taker_imbalance,flow;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0069,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Mul(Rank(hl_range),ZScore(cs_z_taker_imbalance)),ZScore(ret_6))",7c39cf1406c1ffb4,cs_z_taker_imbalance;hl_range;ret_6,cross_symbol;price;volatility,Mul;Rank;ZScore,3,candidate
L4_microstructure_lite_lag_stable_0070,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Rank(abs_ret_1),ZScore(quote_volume_mean_12))",cb9e5b581819e018,abs_ret_1;quote_volume_mean_12,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L4_microstructure_lite_lag_stable_0071,L4_microstructure_lite_lag_stable,microstructure_lite_lag_stable,24,"Mul(Rank(abs_ret_1),ZScore(quote_volume_mean_24))",25b794e782012e39,abs_ret_1;quote_volume_mean_24,liquidity;volatility,Mul;Rank;ZScore,2,candidate
L5_placebo_random_control_0000,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(seeded_random,seed=0)",397afe48a02c608c,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0001,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(seeded_random,seed=1)",2fe01eea58bbc6ed,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0002,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(seeded_random,seed=2)",02534bfa05cb04b2,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0003,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(seeded_random,seed=3)",0813aab0e02b3bb9,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0004,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(row_shuffle,seed=0)",b526754ece59600a,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0005,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(row_shuffle,seed=1)",c77e02b2b870ea50,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0006,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(row_shuffle,seed=2)",95022107bcdc77da,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0007,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(row_shuffle,seed=3)",f908d4679c8270b1,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0008,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(time_shuffle,seed=0)",ff552beb67231ca7,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0009,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(time_shuffle,seed=1)",bfd8b3e1bca6b72a,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0010,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(time_shuffle,seed=2)",bdce92a9fab4b08a,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0011,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(time_shuffle,seed=3)",776ebb845de897a3,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0012,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(symbol_shuffle,seed=0)",2e20bccdcf694386,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0013,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(symbol_shuffle,seed=1)",0c7729eb8baa25be,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0014,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(symbol_shuffle,seed=2)",5bb0bcf95f18128a,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0015,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(symbol_shuffle,seed=3)",ce3cf07149531224,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0016,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(sign_flip,seed=0)",83e9ecddb6ed763c,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0017,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(sign_flip,seed=1)",f23e9147ee5f7ce1,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0018,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(sign_flip,seed=2)",c0ff81458629f36e,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0019,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(sign_flip,seed=3)",a5fb327fec206b3d,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0020,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(wrong_lag_stale_24h,seed=0)",cc69cb22f2c279f6,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0021,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(wrong_lag_stale_24h,seed=1)",fa29bcb3b22a842b,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0022,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(wrong_lag_stale_24h,seed=2)",18f2fd3630634684,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0023,L5_placebo_random_control,placebo_random_control,12,"PLACEBO(wrong_lag_stale_24h,seed=3)",5b81ba2aaf59a454,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0024,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(seeded_random,seed=0)",cfc3ebfa4e0bbc41,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0025,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(seeded_random,seed=1)",59266d30dea2e8d3,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0026,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(seeded_random,seed=2)",030b439e29d0aee2,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0027,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(seeded_random,seed=3)",de79acbcd2739762,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0028,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(row_shuffle,seed=0)",dcaa91514c236300,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0029,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(row_shuffle,seed=1)",9c75f75d33d57a18,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0030,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(row_shuffle,seed=2)",4005f5c9ab488eaa,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0031,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(row_shuffle,seed=3)",1dd32587fb983a53,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0032,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(time_shuffle,seed=0)",62c7826f1c228c12,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0033,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(time_shuffle,seed=1)",1e2ff40a1978b6f7,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0034,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(time_shuffle,seed=2)",31ce9083edde163a,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0035,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(time_shuffle,seed=3)",eedc7016662a8ae4,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0036,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(symbol_shuffle,seed=0)",59178fd99ab227e6,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0037,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(symbol_shuffle,seed=1)",5e4e2ac0754fb12e,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0038,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(symbol_shuffle,seed=2)",86f0677247e2bf94,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0039,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(symbol_shuffle,seed=3)",a14ab358f2e3cc9c,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0040,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(sign_flip,seed=0)",5bc74fb3735f6534,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0041,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(sign_flip,seed=1)",a7389550e3f7fbf1,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0042,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(sign_flip,seed=2)",b03a6f8b62b62d28,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0043,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(sign_flip,seed=3)",fce35c6bdf2e9135,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0044,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(wrong_lag_stale_24h,seed=0)",d3d800a5b89e0c68,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0045,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(wrong_lag_stale_24h,seed=1)",6885b547e6cbc3aa,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0046,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(wrong_lag_stale_24h,seed=2)",78e28b415e8abbf1,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0047,L5_placebo_random_control,placebo_random_control,24,"PLACEBO(wrong_lag_stale_24h,seed=3)",009233af7dd53897,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0048,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(seeded_random,seed=0)",514b798a47367f49,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0049,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(seeded_random,seed=1)",9cf36663a765a5da,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0050,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(seeded_random,seed=2)",0db1fc8ceb3c7b3e,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0051,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(seeded_random,seed=3)",2e716fcc0c60cdf5,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0052,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(row_shuffle,seed=0)",5bb7886778de2efb,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0053,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(row_shuffle,seed=1)",8f08b7a357d49970,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0054,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(row_shuffle,seed=2)",297b1e08399abce3,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0055,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(row_shuffle,seed=3)",91551c0fc69628ae,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0056,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(time_shuffle,seed=0)",0fb66f34e0eefc9e,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0057,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(time_shuffle,seed=1)",ece422136d1cfc50,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0058,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(time_shuffle,seed=2)",eabfd0ff7bab9721,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0059,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(time_shuffle,seed=3)",90563ccae4db0fa9,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0060,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(symbol_shuffle,seed=0)",1ad7a404df14e907,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0061,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(symbol_shuffle,seed=1)",8c0366399afaaa08,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0062,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(symbol_shuffle,seed=2)",228920b820caaba4,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0063,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(symbol_shuffle,seed=3)",f7fb63e8bb036e63,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0064,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(sign_flip,seed=0)",13a3d1a348e61473,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0065,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(sign_flip,seed=1)",b987680d8170be06,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0066,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(sign_flip,seed=2)",aa649ea5b1b853d2,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0067,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(sign_flip,seed=3)",6e3418aee9a0fa33,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0068,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(wrong_lag_stale_24h,seed=0)",4bfd89958575f837,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0069,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(wrong_lag_stale_24h,seed=1)",3053f040356b756e,,placebo,PLACEBO,1,placebo
L5_placebo_random_control_0070,L5_placebo_random_control,placebo_random_control,48,"PLACEBO(wrong_lag_stale_24h,seed=2)",756d28cc3543292a,,placebo,PLACEBO,1,placebo
