symbol,path,file_exists,manifest_status,manifest_rows,manifest_min_timestamp,manifest_max_timestamp,read_ok,error,actual_rows,row_count_match,actual_min_timestamp,actual_max_timestamp,min_timestamp_match,max_timestamp_match,duplicate_timestamp_count,monotonic_timestamp,gap_hours,inf_cell_count,nan_cell_count,negative_value_count
HOMEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=HOMEUSDT\part.csv.gz,True,ok,8342,2025-06-10 11:00:00+00:00,2026-05-24 00:00:00+00:00,True,,8342,True,2025-06-10 11:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
HOTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=HOTUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,6,0
HUMAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=HUMAUSDT\part.csv.gz,True,ok,8700,2025-05-26 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,,8700,True,2025-05-26 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
HUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=HUSDT\part.csv.gz,True,ok,7984,2025-06-25 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,,7984,True,2025-06-25 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
HYPERUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=HYPERUSDT\part.csv.gz,True,ok,9516,2025-04-22 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,,9516,True,2025-04-22 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
HYPEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=HYPEUSDT\part.csv.gz,True,ok,8607,2025-05-30 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,,8607,True,2025-05-30 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
ICNTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=ICNTUSDT\part.csv.gz,True,ok,7788,2025-07-03 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,,7788,True,2025-07-03 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
ICPUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=ICPUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
ICXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=ICXUSDT\part.csv.gz,True,ok,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,,20943,True,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,True,0,True,10,0,4,0
IDOLUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=IDOLUSDT\part.csv.gz,True,ok,7768,2025-07-04 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,,7768,True,2025-07-04 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
IDUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=IDUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
ILVUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=ILVUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
IMXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=IMXUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
INITUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=INITUSDT\part.csv.gz,True,ok,9667,2025-04-16 06:00:00+00:00,2026-05-24 00:00:00+00:00,True,,9667,True,2025-04-16 06:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
INJUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=INJUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
INUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=INUSDT\part.csv.gz,True,ok,6951,2025-08-07 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,,6951,True,2025-08-07 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
IOSTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=IOSTUSDT\part.csv.gz,True,ok,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,,20943,True,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,True,0,True,10,0,4,0
IOTAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=IOTAUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
IOTXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=IOTXUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
IOUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=IOUSDT\part.csv.gz,True,ok,17075,2024-06-11 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,,17075,True,2024-06-11 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
IPUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=IPUSDT\part.csv.gz,True,ok,11144,2025-02-13 17:00:00+00:00,2026-05-24 00:00:00+00:00,True,,11144,True,2025-02-13 17:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
IRYSUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=IRYSUSDT\part.csv.gz,True,ok,4281,2025-11-26 16:00:00+00:00,2026-05-24 00:00:00+00:00,True,,4281,True,2025-11-26 16:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
JASMYUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=JASMYUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
JCTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=JCTUSDT\part.csv.gz,True,ok,4671,2025-11-10 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,,4671,True,2025-11-10 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
JELLYJELLYUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=JELLYJELLYUSDT\part.csv.gz,True,ok,10161,2025-03-26 16:00:00+00:00,2026-05-24 00:00:00+00:00,True,,10161,True,2025-03-26 16:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
JOEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=JOEUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
JSTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=JSTUSDT\part.csv.gz,True,ok,9376,2025-04-28 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,,9376,True,2025-04-28 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
JTOUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=JTOUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
JUPUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=JUPUSDT\part.csv.gz,True,ok,20229,2024-01-31 18:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20229,True,2024-01-31 18:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
KAIAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=KAIAUSDT\part.csv.gz,True,ok,12851,2024-12-04 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,,12851,True,2024-12-04 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
KAITOUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=KAITOUSDT\part.csv.gz,True,ok,10980,2025-02-20 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,,10980,True,2025-02-20 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
KASUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=KASUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
KAVAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=KAVAUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
KERNELUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=KERNELUSDT\part.csv.gz,True,ok,9709,2025-04-14 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,,9709,True,2025-04-14 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
KGENUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=KGENUSDT\part.csv.gz,True,ok,5483,2025-10-07 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,,5483,True,2025-10-07 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
KITEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=KITEUSDT\part.csv.gz,True,ok,4959,2025-10-29 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,,4959,True,2025-10-29 10:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
KMNOUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=KMNOUSDT\part.csv.gz,True,ok,12462,2024-12-20 19:00:00+00:00,2026-05-24 00:00:00+00:00,True,,12462,True,2024-12-20 19:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
KNCUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=KNCUSDT\part.csv.gz,True,ok,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,,20943,True,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,True,0,True,10,0,4,0
KOMAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=KOMAUSDT\part.csv.gz,True,ok,12709,2024-12-10 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,,12709,True,2024-12-10 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
KSMUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=KSMUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
LABUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=LABUSDT\part.csv.gz,True,ok,5243,2025-10-17 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,,5243,True,2025-10-17 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
LAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=LAUSDT\part.csv.gz,True,ok,8464,2025-06-05 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,,8464,True,2025-06-05 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
LAYERUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=LAYERUSDT\part.csv.gz,True,ok,11194,2025-02-11 15:00:00+00:00,2026-05-24 00:00:00+00:00,True,,11194,True,2025-02-11 15:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
LDOUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=LDOUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
LIGHTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=LIGHTUSDT\part.csv.gz,True,ok,5726,2025-09-27 11:00:00+00:00,2026-05-24 00:00:00+00:00,True,,5726,True,2025-09-27 11:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
LINEAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=LINEAUSDT\part.csv.gz,True,ok,6353,2025-09-01 08:00:00+00:00,2026-05-24 00:00:00+00:00,True,,6353,True,2025-09-01 08:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
LINKUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=LINKUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
LISTAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=LISTAUSDT\part.csv.gz,True,ok,16861,2024-06-20 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,,16861,True,2024-06-20 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
LITUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=LITUSDT\part.csv.gz,True,ok,3632,2025-12-23 17:00:00+00:00,2026-05-24 00:00:00+00:00,True,,3632,True,2025-12-23 17:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
LPTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=LPTUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
LQTYUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=LQTYUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
LSKUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=LSKUSDT\part.csv.gz,True,ok,20377,2024-01-25 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20377,True,2024-01-25 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
LTCUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=LTCUSDT\part.csv.gz,True,ok,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,,20943,True,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,True,0,True,10,0,4,0
LUMIAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=LUMIAUSDT\part.csv.gz,True,ok,12518,2024-12-18 11:00:00+00:00,2026-05-24 00:00:00+00:00,True,,12518,True,2024-12-18 11:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
LUNA2USDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=LUNA2USDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
LYNUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=LYNUSDT\part.csv.gz,True,ok,5514,2025-10-06 07:00:00+00:00,2026-05-24 00:00:00+00:00,True,,5514,True,2025-10-06 07:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
MAGICUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=MAGICUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
MAGMAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=MAGMAUSDT\part.csv.gz,True,ok,3444,2025-12-31 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,,3444,True,2025-12-31 13:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
MANAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=MANAUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
MANTAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=MANTAUSDT\part.csv.gz,True,ok,20545,2024-01-18 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20545,True,2024-01-18 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
MASKUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=MASKUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
MAVIAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=MAVIAUSDT\part.csv.gz,True,ok,10160,2025-03-26 17:00:00+00:00,2026-05-24 00:00:00+00:00,True,,10160,True,2025-03-26 17:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
MAVUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=MAVUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
MBOXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=MBOXUSDT\part.csv.gz,True,ok,15208,2024-08-28 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,,15208,True,2024-08-28 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
MELANIAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=MELANIAUSDT\part.csv.gz,True,ok,11728,2025-01-20 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,,11728,True,2025-01-20 09:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
MEMEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=MEMEUSDT\part.csv.gz,True,ok,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,,20967,True,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,10,0,4,0
MERLUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=MERLUSDT\part.csv.gz,True,ok,8633,2025-05-29 08:00:00+00:00,2026-05-24 00:00:00+00:00,True,,8633,True,2025-05-29 08:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
METISUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=METISUSDT\part.csv.gz,True,ok,19265,2024-03-12 08:00:00+00:00,2026-05-24 00:00:00+00:00,True,,19265,True,2024-03-12 08:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
METUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=METUSDT\part.csv.gz,True,ok,5389,2025-10-11 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,,5389,True,2025-10-11 12:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,0,0
MEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=MEUSDT\part.csv.gz,True,ok,12704,2024-12-10 17:00:00+00:00,2026-05-24 00:00:00+00:00,True,,12704,True,2024-12-10 17:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
MEWUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\metrics_1h_universe500_v1\symbol=MEWUSDT\part.csv.gz,True,ok,16931,2024-06-17 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,,16931,True,2024-06-17 14:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,0,True,0,0,4,0
