symbol,path,file_exists,manifest_status,manifest_rows,manifest_min_timestamp,manifest_max_timestamp,read_ok,error,actual_rows,row_count_match,actual_min_timestamp,actual_max_timestamp,min_timestamp_match,max_timestamp_match,duplicate_timestamp_count,monotonic_timestamp,gap_hours,inf_cell_count,nan_cell_count,negative_value_count,metrics_read_ok,metrics_gap_hours,metrics_rows,metrics_min_timestamp,metrics_max_timestamp,is_core12,market_full_2024_2026apr,metrics_available,search_tier
ETHFIUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=ETHFIUSDT\part.csv.gz,True,ok,18564,2024-03-18 12:00:00+00:00,2026-04-30 23:00:00+00:00,True,,18564,True,2024-03-18 12:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,27863,0,True,0,19114,2024-03-18 15:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
ETHUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=ETHUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,True,True,True,core12_full_history_with_agg_overlay
ETHWUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=ETHWUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,30636,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
FARTCOINUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=FARTCOINUSDT\part.csv.gz,True,ok,11911,2024-12-20 17:00:00+00:00,2026-04-30 23:00:00+00:00,True,,11911,True,2024-12-20 17:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,17873,0,True,0,12463,2024-12-20 18:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
FETUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=FETUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
FIDAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=FIDAUSDT\part.csv.gz,True,ok,14136,2024-09-19 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,14136,True,2024-09-19 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,21327,0,True,0,14677,2024-09-19 12:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
FILUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=FILUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
FLOWUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=FLOWUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,34254,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
FLUXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=FLUXUSDT\part.csv.gz,True,ok,14520,2024-09-03 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,14520,True,2024-09-03 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,21849,0,True,0,15066,2024-09-03 07:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
GALAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=GALAUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
GASUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=GASUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,30562,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
GLMUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=GLMUSDT\part.csv.gz,True,ok,19176,2024-02-22 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,19176,True,2024-02-22 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,28843,0,True,0,19719,2024-02-22 10:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
GMTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=GMTUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,34894,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
GMXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=GMXUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
GOATUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=GOATUSDT\part.csv.gz,True,ok,13284,2024-10-24 12:00:00+00:00,2026-04-30 23:00:00+00:00,True,,13284,True,2024-10-24 12:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,19933,0,True,0,13836,2024-10-24 13:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
GRASSUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=GRASSUSDT\part.csv.gz,True,ok,12921,2024-11-08 15:00:00+00:00,2026-04-30 23:00:00+00:00,True,,12921,True,2024-11-08 15:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,19382,0,True,0,13474,2024-11-08 15:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
GRIFFAINUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=GRIFFAINUSDT\part.csv.gz,True,ok,11604,2025-01-02 12:00:00+00:00,2026-04-30 23:00:00+00:00,True,,11604,True,2025-01-02 12:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,17413,0,True,0,12156,2025-01-02 13:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
GRTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=GRTUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
GTCUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=GTCUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,39342,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
GUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=GUSDT\part.csv.gz,True,ok,14976,2024-08-15 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,14976,True,2024-08-15 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,22487,0,True,0,15517,2024-08-15 12:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
HBARUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=HBARUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
HEIUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=HEIUSDT\part.csv.gz,True,ok,10600,2025-02-13 08:00:00+00:00,2026-04-30 23:00:00+00:00,True,,10600,True,2025-02-13 08:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,15907,0,True,0,11152,2025-02-13 09:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
HFTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=HFTUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
HIGHUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=HIGHUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
HIVEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=HIVEUSDT\part.csv.gz,True,ok,11856,2024-12-23 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,11856,True,2024-12-23 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,17895,0,True,0,12398,2024-12-23 11:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
HMSTRUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=HMSTRUSDT\part.csv.gz,True,ok,13956,2024-09-26 12:00:00+00:00,2026-04-30 23:00:00+00:00,True,,13956,True,2024-09-26 12:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,20936,0,True,0,14509,2024-09-26 12:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
HOTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=HOTUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
ICPUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=ICPUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
ICXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=ICXUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35372,0,True,10,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
IDUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=IDUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
ILVUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=ILVUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,30636,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
IMXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=IMXUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,34356,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
INJUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=INJUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
IOSTUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=IOSTUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
IOTAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=IOTAUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
IOTXUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=IOTXUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
IOUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=IOUSDT\part.csv.gz,True,ok,16524,2024-06-11 12:00:00+00:00,2026-04-30 23:00:00+00:00,True,,16524,True,2024-06-11 12:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,24798,0,True,0,17075,2024-06-11 14:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
IPUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=IPUSDT\part.csv.gz,True,ok,10593,2025-02-13 15:00:00+00:00,2026-04-30 23:00:00+00:00,True,,10593,True,2025-02-13 15:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,14758,0,True,0,11144,2025-02-13 17:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
JASMYUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=JASMYUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
JOEUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=JOEUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
JTOUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=JTOUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,30636,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
JUPUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=JUPUSDT\part.csv.gz,True,ok,19688,2024-01-31 16:00:00+00:00,2026-04-30 23:00:00+00:00,True,,19688,True,2024-01-31 16:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,29598,0,True,10,20229,2024-01-31 18:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
KAIAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=KAIAUSDT\part.csv.gz,True,ok,12312,2024-12-04 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,12312,True,2024-12-04 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,18611,0,True,0,12851,2024-12-04 14:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
KASUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=KASUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,30636,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
KAVAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=KAVAUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,33214,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
KMNOUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=KMNOUSDT\part.csv.gz,True,ok,11911,2024-12-20 17:00:00+00:00,2026-04-30 23:00:00+00:00,True,,11911,True,2024-12-20 17:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,17878,0,True,0,12462,2024-12-20 19:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
KNCUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=KNCUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20943,2024-01-01 00:00:00+00:00,2026-05-23 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
KOMAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=KOMAUSDT\part.csv.gz,True,ok,12157,2024-12-10 11:00:00+00:00,2026-04-30 23:00:00+00:00,True,,12157,True,2024-12-10 11:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,18243,0,True,0,12709,2024-12-10 12:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
KSMUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=KSMUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
LAYERUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=LAYERUSDT\part.csv.gz,True,ok,10642,2025-02-11 14:00:00+00:00,2026-04-30 23:00:00+00:00,True,,10642,True,2025-02-11 14:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,11797,0,True,0,11194,2025-02-11 15:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
LDOUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=LDOUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,False,True,True,top300_full_history_market_metrics
LINKUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=LINKUSDT\part.csv.gz,True,ok,20424,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,,20424,True,2024-01-01 00:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,35742,0,True,10,20967,2024-01-01 00:00:00+00:00,2026-05-24 00:00:00+00:00,True,True,True,core12_full_history_with_agg_overlay
LISTAUSDT,G:\AlphaFactory_CryptoData\incoming_company\crypto_universe500_silver_20260525\extracted\silver\binance_vision\monthly_market_funding_1h_top300_v1\symbol=LISTAUSDT\part.csv.gz,True,ok,16309,2024-06-20 11:00:00+00:00,2026-04-30 23:00:00+00:00,True,,16309,True,2024-06-20 11:00:00+00:00,2026-04-30 23:00:00+00:00,True,True,0,True,0,0,24471,0,True,0,16861,2024-06-20 12:00:00+00:00,2026-05-24 00:00:00+00:00,False,False,True,listing_aware_market_metrics
