field_id,representation_id,primitive_id,mechanism_family,mapping_id,target_horizon_hours,proposals,first_evaluations,cache_hits
signed_aggressor_notional,signed_log1p_abs,StateAge,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
signed_aggressor_notional,signed_log1p_abs,TimeSince,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_notional,signed_log1p_abs,TimeSince,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
signed_aggressor_quantity,identity,Acceleration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
signed_aggressor_quantity,identity,Acceleration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,3,1,2
signed_aggressor_quantity,identity,Acceleration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_quantity,identity,Acceleration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
signed_aggressor_quantity,identity,Delta,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
signed_aggressor_quantity,identity,Delta,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,2,2,0
signed_aggressor_quantity,identity,Delta,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,1,1
signed_aggressor_quantity,identity,Duration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_quantity,identity,Duration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
signed_aggressor_quantity,identity,EventWindow,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
signed_aggressor_quantity,identity,EventWindow,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,2,1,1
signed_aggressor_quantity,identity,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_quantity,identity,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,15,4,11
signed_aggressor_quantity,identity,EventWindow,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,3,1,2
signed_aggressor_quantity,identity,EventWindow,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,13,3,10
signed_aggressor_quantity,identity,FirstHit,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_quantity,identity,LastHit,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
signed_aggressor_quantity,identity,LastHit,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
signed_aggressor_quantity,identity,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,2,2,0
signed_aggressor_quantity,identity,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_quantity,identity,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,4,4,0
signed_aggressor_quantity,identity,PathShape,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
signed_aggressor_quantity,identity,Persistence,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_quantity,identity,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
signed_aggressor_quantity,identity,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,1,1,0
signed_aggressor_quantity,identity,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,3,3,0
signed_aggressor_quantity,identity,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,4,1,3
signed_aggressor_quantity,identity,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,8,1,7
signed_aggressor_quantity,identity,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,5,1,4
signed_aggressor_quantity,identity,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,9,3,6
signed_aggressor_quantity,identity,StateAge,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_quantity,identity,StateAge,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,3,1,2
signed_aggressor_quantity,identity,StateAge,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,1,1
signed_aggressor_quantity,identity,StateAge,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,1,1,0
signed_aggressor_quantity,identity,StateAge,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
signed_aggressor_quantity,identity,TimeSince,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
signed_aggressor_quantity,signed_log1p_abs,Acceleration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
signed_aggressor_quantity,signed_log1p_abs,Acceleration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_quantity,signed_log1p_abs,Acceleration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_quantity,signed_log1p_abs,Acceleration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,2,0
signed_aggressor_quantity,signed_log1p_abs,Delta,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_quantity,signed_log1p_abs,Delta,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_quantity,signed_log1p_abs,Delta,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,2,0
signed_aggressor_quantity,signed_log1p_abs,Duration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
signed_aggressor_quantity,signed_log1p_abs,Duration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_quantity,signed_log1p_abs,EventWindow,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,4,2,2
signed_aggressor_quantity,signed_log1p_abs,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,3,3,0
signed_aggressor_quantity,signed_log1p_abs,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,24,4,20
signed_aggressor_quantity,signed_log1p_abs,EventWindow,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,11,3,8
signed_aggressor_quantity,signed_log1p_abs,FirstHit,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_quantity,signed_log1p_abs,FirstHit,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_quantity,signed_log1p_abs,LastHit,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_quantity,signed_log1p_abs,LastHit,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,3,1,2
signed_aggressor_quantity,signed_log1p_abs,LastHit,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,38,1,37
signed_aggressor_quantity,signed_log1p_abs,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,2,2,0
signed_aggressor_quantity,signed_log1p_abs,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,2,2,0
signed_aggressor_quantity,signed_log1p_abs,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
signed_aggressor_quantity,signed_log1p_abs,PathShape,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
signed_aggressor_quantity,signed_log1p_abs,PathShape,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,2,1,1
signed_aggressor_quantity,signed_log1p_abs,PathShape,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,4,3,1
signed_aggressor_quantity,signed_log1p_abs,PathShape,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
signed_aggressor_quantity,signed_log1p_abs,Persistence,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_quantity,signed_log1p_abs,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,8,5,3
signed_aggressor_quantity,signed_log1p_abs,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,41,5,36
signed_aggressor_quantity,signed_log1p_abs,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,4,3,1
signed_aggressor_quantity,signed_log1p_abs,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
signed_aggressor_quantity,signed_log1p_abs,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_quantity,signed_log1p_abs,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,2,0
signed_aggressor_quantity,signed_log1p_abs,StateAge,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_quantity,signed_log1p_abs,StateAge,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_quantity,signed_log1p_abs,StateAge,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,1,1
signed_aggressor_quantity,signed_log1p_abs,StateAge,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,1,1,0
signed_aggressor_quantity,signed_log1p_abs,TimeSince,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_quantity,signed_log1p_abs,TimeSince,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
signed_aggressor_quantity,signed_log1p_abs,TimeSince,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
signed_aggressor_quantity,signed_log1p_abs,Transition,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
signed_aggressor_quantity,signed_log1p_abs,Transition,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
trade_count,identity,Acceleration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
trade_count,identity,EventWindow,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
trade_count,identity,FirstHit,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,1,1,0
trade_count,identity,LastHit,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
trade_count,identity,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,2,0
trade_count,identity,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
trade_count,identity,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,2,0
trade_count,identity,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,1,1,0
trade_count,identity,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
trade_count,identity,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
trade_count,identity,StateAge,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
trade_count,identity,Transition,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
trade_count,log1p_nonnegative,Duration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
trade_count,log1p_nonnegative,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
trade_count,log1p_nonnegative,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
trade_count,log1p_nonnegative,PathShape,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
trade_count,log1p_nonnegative,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
trade_count,log1p_nonnegative,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
underlying_trade_count,identity,Acceleration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
underlying_trade_count,identity,Delta,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
underlying_trade_count,identity,Delta,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
underlying_trade_count,identity,EventWindow,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
underlying_trade_count,identity,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,2,2,0
underlying_trade_count,identity,PathShape,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
underlying_trade_count,identity,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
underlying_trade_count,identity,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
underlying_trade_count,identity,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
underlying_trade_count,identity,TimeSince,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
underlying_trade_count,identity,Transition,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
underlying_trade_count,log1p_nonnegative,Acceleration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
underlying_trade_count,log1p_nonnegative,Delta,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
underlying_trade_count,log1p_nonnegative,Duration,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
underlying_trade_count,log1p_nonnegative,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
underlying_trade_count,log1p_nonnegative,LastHit,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
underlying_trade_count,log1p_nonnegative,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
underlying_trade_count,log1p_nonnegative,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
underlying_trade_count,log1p_nonnegative,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
underlying_trade_count,log1p_nonnegative,PathShape,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
underlying_trade_count,log1p_nonnegative,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
underlying_trade_count,log1p_nonnegative,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
underlying_trade_count,log1p_nonnegative,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
underlying_trade_count,log1p_nonnegative,Slope,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
volume_imbalance,atanh_clip_0_999,Acceleration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
volume_imbalance,atanh_clip_0_999,Acceleration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
volume_imbalance,atanh_clip_0_999,Delta,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
volume_imbalance,atanh_clip_0_999,Duration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
volume_imbalance,atanh_clip_0_999,EventWindow,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
volume_imbalance,atanh_clip_0_999,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
volume_imbalance,atanh_clip_0_999,FirstHit,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
volume_imbalance,atanh_clip_0_999,FirstHit,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
volume_imbalance,atanh_clip_0_999,LastHit,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
volume_imbalance,atanh_clip_0_999,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
volume_imbalance,atanh_clip_0_999,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,2,2,0
volume_imbalance,atanh_clip_0_999,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
volume_imbalance,atanh_clip_0_999,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
volume_imbalance,atanh_clip_0_999,PathShape,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
volume_imbalance,atanh_clip_0_999,PathShape,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
volume_imbalance,atanh_clip_0_999,Persistence,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
volume_imbalance,atanh_clip_0_999,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
volume_imbalance,atanh_clip_0_999,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,1,1,0
volume_imbalance,atanh_clip_0_999,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
volume_imbalance,atanh_clip_0_999,StateAge,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
volume_imbalance,atanh_clip_0_999,StateAge,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
volume_imbalance,atanh_clip_0_999,TimeSince,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
volume_imbalance,atanh_clip_0_999,TimeSince,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,1,1,1,0
volume_imbalance,atanh_clip_0_999,Transition,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
volume_imbalance,identity,Acceleration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
volume_imbalance,identity,Acceleration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
volume_imbalance,identity,Acceleration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
volume_imbalance,identity,Delta,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
volume_imbalance,identity,Delta,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
volume_imbalance,identity,Duration,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
volume_imbalance,identity,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
volume_imbalance,identity,FirstHit,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
volume_imbalance,identity,FirstHit,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
volume_imbalance,identity,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
volume_imbalance,identity,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
volume_imbalance,identity,PathShape,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
volume_imbalance,identity,PathShape,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
volume_imbalance,identity,PathShape,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
volume_imbalance,identity,Persistence,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
volume_imbalance,identity,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
volume_imbalance,identity,Slope,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
volume_imbalance,identity,StateAge,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
volume_imbalance,identity,TimeSince,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
volume_imbalance,identity,Transition,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
vwap,identity,Acceleration,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
vwap,identity,Acceleration,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,1,1,0
vwap,identity,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
vwap,identity,PathShape,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
vwap,identity,PathShape,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
vwap,identity,Persistence,SPARSE_EVENT_CARRY,SPARSE_EVENT_OR_CARRY,4,1,1,0
vwap,identity,Transition,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
vwap,log_positive,Delta,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
vwap,log_positive,EventWindow,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
vwap,log_positive,EventWindow,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,2,2,0
vwap,log_positive,LastHit,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
vwap,log_positive,MultiScaleRelation,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,4,1,1,0
vwap,log_positive,MultiScaleRelation,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,1,2,2,0
vwap,log_positive,Persistence,CROSS_SECTIONAL_RELATIVE,CROSS_SECTIONAL_ZERO_NET,1,1,1,0
vwap,log_positive,Persistence,DIRECTIONAL_STATEFUL,TIME_SERIES_DIRECTIONAL_STATEFUL,4,1,1,0
