candidate_id,object_type,control_mode,production_family,active_hours__fresh_may_2026,active_hours__recent_oos_2025H2_2026Apr,active_hours__train_2024,active_hours__validation_2025H1,mean_ic__fresh_may_2026,mean_ic__recent_oos_2025H2_2026Apr,mean_ic__train_2024,mean_ic__validation_2025H1,net_sum_10bps__fresh_may_2026,net_sum_10bps__recent_oos_2025H2_2026Apr,net_sum_10bps__train_2024,net_sum_10bps__validation_2025H1,fresh_may_status,validation_positive,recent_positive,control_non_promotable,smoke_label
a7v3_rolling_self_reproduction_12_214b62a005b2__ctrl_wrong_lag_39b6aea0,control,wrong_lag,rolling_self_reproduction,480,7296,8757,4344,0.07187500000000058,0.04776589912280769,0.07765216398309976,0.06595303867403379,-0.2267973013432475,0.7813934252763681,-0.2665072120409771,0.7702668613103275,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_3eb1e9032578,candidate,original,rolling_self_reproduction,480,7296,8781,4344,0.08437500000000057,0.040501644736842736,0.07334016626807935,0.05237108655617006,-0.24914410032738876,1.4151117234983972,-0.33948444906703523,1.1672956480150287,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,False,A7V5_SIGNAL_SMOKE_POSITIVE_NOT_PROOF
a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_row_shuffle_45b7259a,control,row_shuffle,rolling_self_reproduction,480,7296,8781,4344,-0.0479166666666663,0.01774945175438633,0.0015943514406107605,0.009783609576427616,-0.507218948923526,-4.1439607875153435,-6.151202557689164,-2.254706126036253,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_sign_flip_e72bb551,control,sign_flip,rolling_self_reproduction,480,7296,8781,4344,-0.08437499999999985,-0.04050164473684209,-0.07334016626807867,-0.052371086556169365,0.1801441003273887,-2.303111723498398,-0.04651555093296511,-1.6442956480150293,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_time_shuffle_77ccedcc,control,time_shuffle,rolling_self_reproduction,479,7286,8773,4338,0.06784968684759973,0.052429316497392915,0.039154223184772026,0.056477639465191964,-0.4428799352472521,-0.24467561453287756,-3.5387360770280565,-0.567252961174304,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_3eb1e9032578__ctrl_wrong_lag_7de5dd65,control,wrong_lag,rolling_self_reproduction,480,7296,8757,4344,0.04270833333333394,0.03618421052631643,0.06908758707319913,0.02843001841620691,-0.2849235077620545,0.3169759237976699,-0.37804876867187415,-1.5912307871036302,HAS_MAY_AGG_DATA_STRESS_ONLY,False,True,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_4ad10b772ccf,candidate,original,rolling_self_reproduction,480,7296,8781,4344,0.09791666666666723,0.037006578947369105,0.07732604486960536,0.06595303867403378,-0.1979639431369471,-0.1052443188544383,-0.6143577667616209,1.1477212153898333,HAS_MAY_AGG_DATA_STRESS_ONLY,True,False,False,A7V5_SIGNAL_SMOKE_WEAK_OR_NEGATIVE
a7v3_rolling_self_reproduction_12_4ad10b772ccf__ctrl_row_shuffle_afd51b08,control,row_shuffle,rolling_self_reproduction,480,7296,8781,4344,0.03020833333333363,0.0014391447368424784,-0.0061496412709255,-0.011164825046040149,-0.2782542960550486,-4.6477865934862646,-7.076907919097699,-2.1637304179101573,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_4ad10b772ccf__ctrl_sign_flip_e68e77e8,control,sign_flip,rolling_self_reproduction,480,7296,8781,4344,-0.09791666666666655,-0.03700657894736838,-0.07732604486960468,-0.06595303867403304,0.15896394313694706,-0.8087556811455625,0.2253577667616209,-1.3497212153898333,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_4ad10b772ccf__ctrl_time_shuffle_2f7dde21,control,time_shuffle,rolling_self_reproduction,480,7285,8772,4339,0.10625000000000054,0.04639670555936925,0.07096443228454227,0.06130444802950051,-0.23524833696581016,0.1343679325408178,-1.1614328320461953,0.5748573091184117,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_4ad10b772ccf__ctrl_wrong_lag_5140b8e2,control,wrong_lag,rolling_self_reproduction,480,7296,8757,4344,0.0958333333333339,0.03755482456140418,0.07365536142514614,0.06399631675874834,-0.2006261512649305,-0.2736965572186344,-0.597994448778101,0.6792893139868976,HAS_MAY_AGG_DATA_STRESS_ONLY,True,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_4beec949fff2,candidate,original,rolling_self_reproduction,480,7296,8781,4344,-0.02083333333333266,0.04810855263157946,0.022434802414304168,-0.004719152854511372,-0.6037654770786246,3.0489184901986337,-3.392979622422221,-1.3091683189750212,HAS_MAY_AGG_DATA_STRESS_ONLY,False,True,False,A7V5_SIGNAL_SMOKE_WEAK_OR_NEGATIVE
a7v3_rolling_self_reproduction_12_4beec949fff2__ctrl_row_shuffle_e14c7ce0,control,row_shuffle,rolling_self_reproduction,480,7296,8781,4344,0.03541666666666699,0.00397478070175474,0.019132217287325243,0.015308471454880658,-0.1983532936922724,-4.7131275884748565,-4.173721726238297,-2.782374096122042,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_4beec949fff2__ctrl_sign_flip_08852c3f,control,sign_flip,rolling_self_reproduction,480,7296,8781,4344,0.020833333333333384,-0.04810855263157876,-0.022434802414303474,0.004719152854512043,0.5807654770786246,-3.5499184901986345,1.9109796224222193,0.7921683189750208,HAS_MAY_AGG_DATA_STRESS_ONLY,True,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_4beec949fff2__ctrl_time_shuffle_ee043515,control,time_shuffle,rolling_self_reproduction,480,7281,8775,4340,-0.004166666666666108,0.03749484960857083,-0.004102564102563542,0.005760368663595062,-0.6180893144040257,-0.46408458426700155,-4.426539019655055,-2.569758606673208,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_4beec949fff2__ctrl_wrong_lag_725d7052,control,wrong_lag,rolling_self_reproduction,480,7296,8757,4344,0.03854166666666727,0.0455043859649128,0.005538426401736332,-0.011164825046039915,-0.34897410515853056,2.7940031768200226,-4.67874806892957,-2.709634535893033,HAS_MAY_AGG_DATA_STRESS_ONLY,False,True,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_519354de8b22,candidate,original,rolling_self_reproduction,480,7296,8781,4344,0.07500000000000055,0.031935307017544504,0.07037922787837413,0.05340699815837999,-0.27048309280749,1.0386660421687521,3.0200308592140215,1.2995232735149274,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,False,A7V5_SIGNAL_SMOKE_POSITIVE_NOT_PROOF
a7v3_rolling_self_reproduction_12_519354de8b22__ctrl_row_shuffle_d48624b4,control,row_shuffle,rolling_self_reproduction,480,7296,8781,4344,-0.04791666666666627,0.006853070175438979,-0.002106821546520529,-0.014042357274401094,-0.3927817518898219,-3.815758958054656,-6.146374469558598,-3.067005790336223,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_519354de8b22__ctrl_sign_flip_76f95d3c,control,sign_flip,rolling_self_reproduction,480,7296,8781,4344,-0.07499999999999991,-0.03193530701754388,-0.07037922787837342,-0.05340699815837932,0.19748309280748993,-1.7036660421687526,-4.6790308592140235,-1.7495232735149273,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_519354de8b22__ctrl_time_shuffle_467eaaef,control,time_shuffle,rolling_self_reproduction,480,7287,8769,4340,0.058333333333333855,0.03163167284204805,0.02166723685711076,0.03859447004608347,-0.3968358945070286,-2.858064600643602,-4.748311396854856,-1.9155534135019932,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_519354de8b22__ctrl_wrong_lag_180c680e,control,wrong_lag,rolling_self_reproduction,480,7296,8757,4344,0.0010416666666673033,0.04200932017543924,0.03402991892200565,0.024861878453039315,-0.4241867804599179,0.8854835990065514,-0.6127068286722532,-2.1772992581536053,HAS_MAY_AGG_DATA_STRESS_ONLY,False,True,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_566291daed88,candidate,original,rolling_self_reproduction,480,7296,8781,4344,0.06562500000000054,0.01816063596491278,0.08068557111946296,0.06342081031307595,-0.2495671152996548,-0.37209075787918694,-0.15526668574808855,2.554389642416489,HAS_MAY_AGG_DATA_STRESS_ONLY,True,False,False,A7V5_SIGNAL_SMOKE_WEAK_OR_NEGATIVE
a7v3_rolling_self_reproduction_12_566291daed88__ctrl_row_shuffle_a1481714,control,row_shuffle,rolling_self_reproduction,480,7296,8781,4344,-0.027083333333332977,-0.0037006578947364585,0.005352465550621019,-0.015538674033148799,-0.3456995982733122,-5.555318580427978,-5.474220437032344,-4.140171334165981,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_566291daed88__ctrl_sign_flip_536a0ece,control,sign_flip,rolling_self_reproduction,480,7296,8781,4344,-0.06562499999999988,-0.018160635964912034,-0.08068557111946227,-0.0634208103130752,0.10756711529965474,-1.4369092421208147,0.08726668574808849,-2.8693896424164884,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_566291daed88__ctrl_time_shuffle_a8216c40,control,time_shuffle,rolling_self_reproduction,478,7287,8771,4340,0.13179916317991672,0.031700288184438596,0.07815528446015318,0.054493087557604195,0.0010342575870613269,-2.1310584705687297,-1.9157763184763632,-0.12861955169603956,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_566291daed88__ctrl_wrong_lag_b2a5fa0c,control,wrong_lag,rolling_self_reproduction,480,7296,8757,4344,0.04270833333333391,0.012952302631579456,0.08044992577366727,0.07055709023941113,-0.30348890663581446,-1.439830278581076,-0.17549025379027783,3.0471194527843743,HAS_MAY_AGG_DATA_STRESS_ONLY,True,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_59b35b375ae9,candidate,original,rolling_self_reproduction,480,7296,8781,4344,0.12291666666666722,0.04838267543859718,0.08415897961507851,0.06445672191528606,-0.14416626810677557,0.8529620602870613,0.3687901791060766,1.1160088974138038,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,False,A7V5_SIGNAL_SMOKE_POSITIVE_NOT_PROOF
a7v3_rolling_self_reproduction_12_59b35b375ae9__ctrl_row_shuffle_8f4af753,control,row_shuffle,rolling_self_reproduction,480,7296,8781,4344,-0.009374999999999608,-0.005139802631578576,-0.0025623505295520868,0.013236648250460753,-0.2881031506665117,-4.660067764202598,-6.975951311417882,-3.0527542199088713,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_59b35b375ae9__ctrl_sign_flip_fd9bcb93,control,sign_flip,rolling_self_reproduction,480,7296,8781,4344,-0.1229166666666665,-0.04838267543859643,-0.08415897961507783,-0.06445672191528531,0.14116626810677557,-0.9329620602870616,-0.5687901791060768,-1.391008897413804,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_59b35b375ae9__ctrl_time_shuffle_a024f99e,control,time_shuffle,rolling_self_reproduction,480,7289,8766,4341,0.11354166666666722,0.04705720949375838,0.07426420260095878,0.06357982031789973,-0.13098284185693182,0.2570224244399939,-1.1187759151170922,0.73468033697789,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_59b35b375ae9__ctrl_wrong_lag_2b4cfd41,control,wrong_lag,rolling_self_reproduction,480,7296,8757,4344,0.10937500000000054,0.05002741228070244,0.0822770355144461,0.06169429097605956,-0.16552391516110543,0.8507916977137713,0.30749006395678413,0.9439248857772594,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_69861a81fba7,candidate,original,rolling_self_reproduction,480,7296,8781,4344,0.11250000000000053,0.0730537280701761,0.07874957294157874,0.06526243093922716,-0.16917484254206844,3.4108150439483884,2.9801191478456555,1.0457809972106145,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,False,A7V5_SIGNAL_SMOKE_POSITIVE_NOT_PROOF
a7v3_rolling_self_reproduction_12_69861a81fba7__ctrl_row_shuffle_d8d21d3d,control,row_shuffle,rolling_self_reproduction,480,7296,8781,4344,0.005208333333333703,-0.018023574561403136,-0.003074820635462577,-0.008977900552485792,-0.31224961419686237,-6.1779016540254315,-6.535326872883869,-3.865616978386745,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_69861a81fba7__ctrl_sign_flip_14c15c45,control,sign_flip,rolling_self_reproduction,480,7296,8781,4344,-0.11249999999999985,-0.07305372807017535,-0.078749572941578,-0.06526243093922642,0.16617484254206843,-3.662815043948388,-3.6981191478456568,-1.1397809972106143,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_69861a81fba7__ctrl_time_shuffle_a5aaa03f,control,time_shuffle,rolling_self_reproduction,480,7289,8770,4337,0.07916666666666712,0.03374948552613586,0.06505131128848392,0.05591422642379579,-0.31407336490139715,-2.596794312424362,-2.9390532615875364,-0.7988676177321024,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_69861a81fba7__ctrl_wrong_lag_80e52669,control,wrong_lag,rolling_self_reproduction,480,7296,8757,4344,0.11979166666666717,0.0603755482456147,0.050645198127212854,0.05973756906077412,-0.12636357485031446,2.1941959024570163,0.04249635007823471,0.3068538986519376,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_9fa317374c73,candidate,original,rolling_self_reproduction,480,7296,8781,4344,0.09062500000000055,0.03563596491228135,0.07129028584443724,0.050874769797422344,-0.2471423530460965,0.9325566902267349,0.7154093463082913,1.1622638662515514,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,False,A7V5_SIGNAL_SMOKE_POSITIVE_NOT_PROOF
a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_row_shuffle_27cffe8b,control,row_shuffle,rolling_self_reproduction,480,7296,8781,4344,-0.00520833333333299,-0.010485197368420674,0.006263523516684108,-0.015193370165745464,-0.2558559909030565,-5.977330741621865,-5.215356267075904,-3.7372867651192396,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_sign_flip_463a901c,control,sign_flip,rolling_self_reproduction,480,7296,8781,4344,-0.09062499999999989,-0.035635964912280715,-0.07129028584443653,-0.050874769797421664,0.17814235304609644,-1.6365566902267357,-2.424409346308293,-1.6312638662515522,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_time_shuffle_6fda6857,control,time_shuffle,rolling_self_reproduction,480,7284,8774,4338,0.07916666666666711,0.042353102690829786,0.03157054935035383,0.022936837252190537,-0.43296021981989063,-2.283951467598431,-4.637710380867043,-2.4202889528208935,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_9fa317374c73__ctrl_wrong_lag_f33e297c,control,wrong_lag,rolling_self_reproduction,480,7296,8757,4344,0.02604166666666729,0.04152960526315854,0.03442959917780105,0.022099447513812803,-0.374687977489697,0.7906740535442165,-2.1894572000581825,-2.5950451561498284,HAS_MAY_AGG_DATA_STRESS_ONLY,False,True,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_b26d29c81a80,candidate,original,rolling_self_reproduction,480,7296,8781,4344,0.09687500000000054,0.049547697368421705,0.07943286641612626,0.05294659300184227,-0.2139440879111582,1.3868770139834026,-0.19938646047366082,0.8294957145814266,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,False,A7V5_SIGNAL_SMOKE_POSITIVE_NOT_PROOF
a7v3_rolling_self_reproduction_12_b26d29c81a80__ctrl_row_shuffle_06649ccf,control,row_shuffle,rolling_self_reproduction,480,7296,8781,4344,-0.02187499999999967,-0.017955043859648735,-0.0077439927115358995,-0.0008057090239407238,-0.3727542052018279,-6.317980233218808,-6.747036725430221,-2.8111581090307727,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_b26d29c81a80__ctrl_sign_flip_de4bbe7f,control,sign_flip,rolling_self_reproduction,480,7296,8781,4344,-0.09687499999999986,-0.04954769736842104,-0.07943286641612557,-0.05294659300184154,0.17094408791115817,-2.295877013983403,-0.051613539526339625,-1.1704957145814268,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_b26d29c81a80__ctrl_time_shuffle_92e22d18,control,time_shuffle,rolling_self_reproduction,480,7287,8773,4336,0.08541666666666722,0.049814738575546164,0.05699304684828507,0.06411439114391207,-0.34031150891359874,-0.19362653599477175,-2.7425991163831065,0.3813412185481996,HAS_MAY_AGG_DATA_STRESS_ONLY,True,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_b26d29c81a80__ctrl_wrong_lag_6bb3d2a2,control,wrong_lag,rolling_self_reproduction,480,7296,8757,4344,0.06354166666666725,0.044956140350877846,0.07348406988694811,0.053637200736648884,-0.2554769522330956,0.4559809827769026,-0.5798971109938782,-0.10020430704215727,HAS_MAY_AGG_DATA_STRESS_ONLY,False,True,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_b28d7ce95edf,candidate,original,rolling_self_reproduction,480,7296,8781,4344,0.07291666666666724,0.040501644736842785,0.06975287552670592,0.05939226519337079,-0.2802964026670113,0.17919824901528025,-1.0653765072325347,0.17904411933935377,HAS_MAY_AGG_DATA_STRESS_ONLY,True,True,False,A7V5_SIGNAL_SMOKE_POSITIVE_NOT_PROOF
a7v3_rolling_self_reproduction_12_b28d7ce95edf__ctrl_row_shuffle_8cec4b4a,control,row_shuffle,rolling_self_reproduction,480,7296,8781,4344,0.016666666666667086,0.0029468201754389483,-0.012299282541851347,-0.0036832412523016556,-0.22908009888566677,-4.9292274658294755,-6.257720010201679,-2.6868098192910788,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_b28d7ce95edf__ctrl_sign_flip_0be286c9,control,sign_flip,rolling_self_reproduction,480,7296,8781,4344,-0.0729166666666666,-0.040501644736842056,-0.06975287552670525,-0.05939226519337006,0.16829640266701112,-1.735198249015281,-0.0016234927674663169,-0.8780441193393544,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_b28d7ce95edf__ctrl_time_shuffle_b13d6517,control,time_shuffle,rolling_self_reproduction,480,7284,8774,4338,0.1020833333333339,0.04530477759472885,0.06160246181901126,0.05313508529276228,-0.295228970088978,-0.7182911948386519,-1.9483750205647992,-0.271758400518889,HAS_MAY_AGG_DATA_STRESS_ONLY,False,False,True,A7V5_CONTROL_NON_PROMOTABLE
a7v3_rolling_self_reproduction_12_b28d7ce95edf__ctrl_wrong_lag_6a9cda1b,control,wrong_lag,rolling_self_reproduction,480,7296,8757,4344,0.0864583333333339,0.04385964912280769,0.06686079707662496,0.0539825046040522,-0.27679248428819647,-0.19839651032598238,-0.9115162056615783,0.09224289691205106,HAS_MAY_AGG_DATA_STRESS_ONLY,True,False,True,A7V5_CONTROL_NON_PROMOTABLE
