candidate_id,family_id,objective_id,horizon_h,split,score_variant,book_return,book_cost,row_count,timestamp_count,gross_weight,net_book_return,max_abs_control_net,control_ratio,positive_net,control_clean,split_pass
a7ffcore33_009,F2a_basis_funding_independent,OB2_market_beta_residual_book,24,validation_2025H1,residual_null,-0.00092582754,7.4999996e-05,6,3,0.15,-0.0010008275,0.023887154,23.867403,False,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,8,recent_2026JanApr,residual_null,0.0053566922,1e-04,8,4,0.2,0.0052566924,0.058364008,11.1028,True,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,8,test_2025H2,residual_null,0.0024488054,0.000175,14,7,0.35000002,0.0022738054,0.05617825,24.706709,True,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,8,validation_2025H1,residual_null,-0.0023586473,7.4999996e-05,6,3,0.15,-0.0024336474,0.019518577,8.020298,False,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,24,recent_2026JanApr,residual_null,0.00033418747,1e-04,8,4,0.2,0.00023418746,0.15024889,641.57526,True,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,24,test_2025H2,residual_null,0.012017049,0.000175,14,7,0.35000002,0.011842049,0.11306946,9.548133,True,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,24,validation_2025H1,residual_null,-0.00079151307,7.4999996e-05,6,3,0.15,-0.00086651306,0.018697256,21.577581,False,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB4_vol_adjusted_book,8,recent_2026JanApr,residual_null,0.07476672,1e-04,8,4,0.2,0.074666716,2.2550898,30.202074,True,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB4_vol_adjusted_book,8,test_2025H2,residual_null,0.11235464,0.000175,14,7,0.35000002,0.112179644,2.4120128,21.50134,True,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB4_vol_adjusted_book,8,validation_2025H1,residual_null,-0.19223082,7.4999996e-05,6,3,0.15,-0.19230582,1.3549895,7.0460143,False,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB4_vol_adjusted_book,24,recent_2026JanApr,residual_null,-0.04020214,1e-04,8,4,0.2,-0.040302143,3.828124,94.98562,False,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB4_vol_adjusted_book,24,test_2025H2,residual_null,0.5270112,0.000175,14,7,0.35000002,0.5268362,3.4453845,6.539764,True,False,False
a7ffcore33_009,F2a_basis_funding_independent,OB4_vol_adjusted_book,24,validation_2025H1,residual_null,-0.11831771,7.4999996e-05,6,3,0.15,-0.118392706,1.4911749,12.595159,False,False,False
a7ffcore33_010,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,8,recent_2026JanApr,residual_null,-0.010874132,0.00012499999,10,5,0.25,-0.010999132,0.057111546,5.1923685,False,False,False
a7ffcore33_010,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,8,test_2025H2,residual_null,-8.576193e-05,5e-05,4,2,0.1,-0.00013576193,0.02465709,181.62006,False,False,False
a7ffcore33_010,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,24,recent_2026JanApr,residual_null,-0.015444996,0.00012499999,10,5,0.25,-0.015569996,0.06396782,4.1084027,False,False,False
a7ffcore33_010,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,24,test_2025H2,residual_null,0.0034569176,5e-05,4,2,0.1,0.0034069177,0.021675725,6.3622684,True,False,False
a7ffcore33_010,F2a_basis_funding_independent,OB2_market_beta_residual_book,8,recent_2026JanApr,residual_null,-0.010874133,0.00012499999,10,5,0.25,-0.010999133,0.057111546,5.192368,False,False,False
a7ffcore33_010,F2a_basis_funding_independent,OB2_market_beta_residual_book,8,test_2025H2,residual_null,-8.5761945e-05,5e-05,4,2,0.1,-0.00013576195,0.024657086,181.62001,False,False,False
a7ffcore33_010,F2a_basis_funding_independent,OB2_market_beta_residual_book,24,recent_2026JanApr,residual_null,-0.015444996,0.00012499999,10,5,0.25,-0.015569996,0.063967824,4.108403,False,False,False
a7ffcore33_010,F2a_basis_funding_independent,OB2_market_beta_residual_book,24,test_2025H2,residual_null,0.0034569176,5e-05,4,2,0.1,0.0034069177,0.021675725,6.3622684,True,False,False
a7ffcore33_010,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,8,recent_2026JanApr,residual_null,-0.0109196715,0.00012499999,10,5,0.25,-0.011044672,0.055403456,5.0163064,False,False,False
a7ffcore33_010,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,8,test_2025H2,residual_null,-0.00014098355,5e-05,4,2,0.1,-0.00019098356,0.025840852,135.30408,False,False,False
a7ffcore33_010,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,24,recent_2026JanApr,residual_null,-0.015138345,0.00012499999,10,5,0.25,-0.015263345,0.065121286,4.266515,False,False,False
a7ffcore33_010,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,24,test_2025H2,residual_null,0.0033625152,5e-05,4,2,0.1,0.0033125153,0.02189743,6.610514,True,False,False
a7ffcore33_010,F2a_basis_funding_independent,OB4_vol_adjusted_book,8,recent_2026JanApr,residual_null,-0.17565176,0.00012499999,10,5,0.25,-0.17577676,1.9024483,10.823093,False,False,False
a7ffcore33_010,F2a_basis_funding_independent,OB4_vol_adjusted_book,8,test_2025H2,residual_null,0.0065083355,5e-05,4,2,0.1,0.0064583356,0.9180312,142.14671,True,False,False
a7ffcore33_010,F2a_basis_funding_independent,OB4_vol_adjusted_book,24,recent_2026JanApr,residual_null,-0.38769853,0.00012499999,10,5,0.25,-0.38782352,1.7033446,4.392061,False,False,False
a7ffcore33_010,F2a_basis_funding_independent,OB4_vol_adjusted_book,24,test_2025H2,residual_null,0.3009047,5e-05,4,2,0.1,0.30085468,0.36657614,1.2184491,True,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,8,recent_2026JanApr,residual_null,0.0042347526,0.007999999,784,8,16.000002,-0.0037652468,0.034471348,9.155136,False,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,8,test_2025H2,residual_null,0.0036186993,0.0099,862,10,19.800001,-0.0062813004,0.06290092,10.013997,False,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,8,train_2024,residual_null,-0.037236493,0.0104875,839,20,20.975004,-0.047723994,0.052387517,1.0977186,False,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,8,validation_2025H1,residual_null,0.039452195,0.007975,638,10,15.950003,0.031477194,0.037708357,1.197958,True,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,24,recent_2026JanApr,residual_null,-0.015422205,0.007999999,784,8,16.000002,-0.023422204,0.017649405,0.75353307,False,True,False
a7ffcore33_011,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,24,test_2025H2,residual_null,0.0013041917,0.0099,862,10,19.800001,-0.008595808,0.15222386,17.70908,False,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,24,train_2024,residual_null,-0.0858004,0.0104875,839,20,20.975004,-0.0962879,0.061409764,0.6377724,False,True,False
a7ffcore33_011,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,24,validation_2025H1,residual_null,0.011655471,0.007975,638,10,15.950003,0.0036804713,0.07580435,20.59637,True,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB2_market_beta_residual_book,8,recent_2026JanApr,residual_null,0.0042347503,0.007999999,784,8,16.000002,-0.0037652492,0.034471348,9.15513,False,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB2_market_beta_residual_book,8,test_2025H2,residual_null,0.003618703,0.0099,862,10,19.800001,-0.0062812967,0.06290092,10.014003,False,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB2_market_beta_residual_book,8,train_2024,residual_null,-0.038311224,0.0104875,839,20,20.975004,-0.048798725,0.053247303,1.0911617,False,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB2_market_beta_residual_book,8,validation_2025H1,residual_null,0.0394522,0.007975,638,10,15.950003,0.031477198,0.037708353,1.1979578,True,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB2_market_beta_residual_book,24,recent_2026JanApr,residual_null,-0.015422202,0.007999999,784,8,16.000002,-0.0234222,0.017649407,0.75353324,False,True,False
a7ffcore33_011,F2a_basis_funding_independent,OB2_market_beta_residual_book,24,test_2025H2,residual_null,0.0013041913,0.0099,862,10,19.800001,-0.008595808,0.15222386,17.70908,False,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB2_market_beta_residual_book,24,train_2024,residual_null,-0.086003006,0.0104875,839,20,20.975004,-0.0964905,0.061571848,0.638113,False,True,False
a7ffcore33_011,F2a_basis_funding_independent,OB2_market_beta_residual_book,24,validation_2025H1,residual_null,0.011655474,0.007975,638,10,15.950003,0.0036804741,0.07580435,20.596355,True,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,8,recent_2026JanApr,residual_null,0.004280459,0.007999999,784,8,16.000002,-0.0037195403,0.03668923,9.8639145,False,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,8,test_2025H2,residual_null,-0.0018168591,0.0099,862,10,19.800001,-0.011716859,0.063579865,5.4263573,False,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,8,train_2024,residual_null,-0.033930432,0.0104875,839,20,20.975004,-0.044417933,0.04701882,1.0585549,False,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,8,validation_2025H1,residual_null,0.041633483,0.007975,638,10,15.950003,0.033658482,0.034476362,1.0242994,True,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,24,recent_2026JanApr,residual_null,-0.008710843,0.007999999,784,8,16.000002,-0.016710842,0.022384517,1.3395206,False,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,24,test_2025H2,residual_null,-0.0071668886,0.0099,862,10,19.800001,-0.017066889,0.1559031,9.134829,False,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,24,train_2024,residual_null,-0.08591797,0.0104875,839,20,20.975004,-0.09640547,0.060282525,0.6253019,False,True,False
a7ffcore33_011,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,24,validation_2025H1,residual_null,0.014261651,0.007975,638,10,15.950003,0.006286651,0.06421401,10.214344,True,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB4_vol_adjusted_book,8,recent_2026JanApr,residual_null,-0.81436276,0.007999999,784,8,16.000002,-0.8223628,2.6336305,3.2025166,False,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB4_vol_adjusted_book,8,test_2025H2,residual_null,0.550458,0.0099,862,10,19.800001,0.54055804,4.1891246,7.7496295,True,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB4_vol_adjusted_book,8,train_2024,residual_null,-0.51680857,0.0104875,839,20,20.975004,-0.52729607,1.6279742,3.0874004,False,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB4_vol_adjusted_book,8,validation_2025H1,residual_null,2.6658297,0.007975,638,10,15.950003,2.6578546,2.5277061,0.9510325,True,True,True
a7ffcore33_011,F2a_basis_funding_independent,OB4_vol_adjusted_book,24,recent_2026JanApr,residual_null,0.89242494,0.007999999,784,8,16.000002,0.8844249,3.5202518,3.980272,True,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB4_vol_adjusted_book,24,test_2025H2,residual_null,-1.4615061,0.0099,862,10,19.800001,-1.4714061,2.9038038,1.973489,False,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB4_vol_adjusted_book,24,train_2024,residual_null,-0.3578252,0.0104875,839,20,20.975004,-0.3683127,1.4561408,3.9535449,False,False,False
a7ffcore33_011,F2a_basis_funding_independent,OB4_vol_adjusted_book,24,validation_2025H1,residual_null,1.9338211,0.007975,638,10,15.950003,1.9258461,4.6775513,2.4288292,True,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,8,recent_2026JanApr,residual_null,0.030300891,0.007999999,784,8,16.000002,0.022300892,0.04836458,2.1687286,True,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,8,test_2025H2,residual_null,-0.004558323,0.0099,862,10,19.800001,-0.014458323,0.057493113,3.9764717,False,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,8,train_2024,residual_null,-0.007864162,0.0105,840,20,21.000004,-0.018364161,0.02916108,1.5879343,False,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,8,validation_2025H1,residual_null,0.023431463,0.007975,638,10,15.950003,0.015456463,0.05234032,3.3863065,True,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,recent_2026JanApr,residual_null,-0.052181885,0.007999999,784,8,16.000002,-0.060181886,0.05338484,0.88705826,False,True,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,test_2025H2,residual_null,0.042400412,0.0099,862,10,19.800001,0.032500412,0.09716776,2.9897394,True,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,train_2024,residual_null,0.005729753,0.0105,840,20,21.000004,-0.004770247,0.039280184,8.234413,False,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,validation_2025H1,residual_null,0.0076943147,0.007975,638,10,15.950003,-0.00028068526,0.03873641,138.00658,False,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,recent_2026JanApr,residual_null,0.03030089,0.007999999,784,8,16.000002,0.02230089,0.04836458,2.1687286,True,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,test_2025H2,residual_null,-0.0045583253,0.0099,862,10,19.800001,-0.014458325,0.05749312,3.976472,False,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,train_2024,residual_null,-0.007649217,0.0105,840,20,21.000004,-0.018149216,0.02873119,1.5830541,False,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,validation_2025H1,residual_null,0.023431467,0.007975,638,10,15.950003,0.015456467,0.05234032,3.3863056,True,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,recent_2026JanApr,residual_null,-0.052181885,0.007999999,784,8,16.000002,-0.060181886,0.05338484,0.88705826,False,True,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,test_2025H2,residual_null,0.042400412,0.0099,862,10,19.800001,0.032500412,0.09716776,2.9897394,True,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,train_2024,residual_null,0.0057702726,0.0105,840,20,21.000004,-0.0047297273,0.03923966,8.29639,False,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,validation_2025H1,residual_null,0.0076943175,0.007975,638,10,15.950003,-0.00028068246,0.03873641,138.00795,False,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,recent_2026JanApr,residual_null,0.029194513,0.007999999,784,8,16.000002,0.021194514,0.048707813,2.2981331,True,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,test_2025H2,residual_null,-0.013424913,0.0099,862,10,19.800001,-0.023324914,0.053054508,2.2745852,False,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,train_2024,residual_null,-0.013361641,0.0105,840,20,21.000004,-0.023861641,0.028997015,1.2152146,False,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,validation_2025H1,residual_null,0.025631623,0.007975,638,10,15.950003,0.017656624,0.04546643,2.5750353,True,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,recent_2026JanApr,residual_null,-0.05066191,0.007999999,784,8,16.000002,-0.058661908,0.05218547,0.8895972,False,True,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,test_2025H2,residual_null,0.027404271,0.0099,862,10,19.800001,0.017504271,0.09193371,5.2520733,True,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,train_2024,residual_null,0.0010258841,0.0105,840,20,21.000004,-0.009474115,0.048934367,5.165059,False,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,validation_2025H1,residual_null,0.009255587,0.007975,638,10,15.950003,0.0012805872,0.02929471,22.876,True,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,recent_2026JanApr,residual_null,1.2611016,0.007999999,784,8,16.000002,1.2531016,1.7542503,1.3999267,True,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,test_2025H2,residual_null,0.11885036,0.0099,862,10,19.800001,0.10895036,2.2092881,20.277933,True,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,train_2024,residual_null,0.066272855,0.0105,840,20,21.000004,0.055772856,0.9696005,17.38481,True,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,validation_2025H1,residual_null,1.2845232,0.007975,638,10,15.950003,1.2765483,3.115461,2.4405353,True,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,24,recent_2026JanApr,residual_null,-3.5641265,0.007999999,784,8,16.000002,-3.5721264,2.9691446,0.8311981,False,True,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,24,test_2025H2,residual_null,3.4777906,0.0099,862,10,19.800001,3.4678905,3.8117707,1.0991611,True,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,24,train_2024,residual_null,0.514452,0.0105,840,20,21.000004,0.50395197,2.1215446,4.209815,True,False,False
a7ffcore33_012,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,24,validation_2025H1,residual_null,1.4865665,0.007975,638,10,15.950003,1.4785916,0.752638,0.5090236,True,True,True
a7ffcore33_013,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,8,recent_2026JanApr,residual_null,0.028168092,0.007999999,782,8,16.0,0.020168092,0.02502908,1.2410237,True,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,8,test_2025H2,residual_null,-0.0142605575,0.009925,864,10,19.850002,-0.024185557,0.11114874,4.595666,False,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,8,train_2024,residual_null,-0.046614554,0.010412499,833,20,20.825003,-0.057027053,0.06136307,1.0760344,False,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,8,validation_2025H1,residual_null,0.03390584,0.007975,638,10,15.950003,0.02593084,0.043262824,1.6683927,True,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,24,recent_2026JanApr,residual_null,0.026242891,0.007999999,782,8,16.0,0.018242892,0.034998015,1.9184467,True,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,24,test_2025H2,residual_null,-0.02394734,0.009925,864,10,19.850002,-0.03387234,0.15285602,4.512709,False,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,24,train_2024,residual_null,-0.031898677,0.010412499,833,20,20.825003,-0.042311177,0.12686522,2.9983857,False,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB1_cross_sectional_relative_book,24,validation_2025H1,residual_null,0.053817157,0.007975,638,10,15.950003,0.045842156,0.054525428,1.1894168,True,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB2_market_beta_residual_book,8,recent_2026JanApr,residual_null,0.028168092,0.007999999,782,8,16.0,0.020168092,0.025029082,1.2410238,True,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB2_market_beta_residual_book,8,test_2025H2,residual_null,-0.014260557,0.009925,864,10,19.850002,-0.024185557,0.111148745,4.595666,False,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB2_market_beta_residual_book,8,train_2024,residual_null,-0.045969713,0.010412499,833,20,20.825003,-0.056382213,0.06093318,1.0807164,False,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB2_market_beta_residual_book,8,validation_2025H1,residual_null,0.03390584,0.007975,638,10,15.950003,0.02593084,0.043262824,1.6683927,True,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB2_market_beta_residual_book,24,recent_2026JanApr,residual_null,0.026242893,0.007999999,782,8,16.0,0.018242894,0.034998015,1.9184464,True,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB2_market_beta_residual_book,24,test_2025H2,residual_null,-0.023947336,0.009925,864,10,19.850002,-0.033872336,0.15285602,4.5127096,False,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB2_market_beta_residual_book,24,train_2024,residual_null,-0.031777114,0.010412499,833,20,20.825003,-0.042189613,0.12678419,3.0051043,False,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB2_market_beta_residual_book,24,validation_2025H1,residual_null,0.05381716,0.007975,638,10,15.950003,0.04584216,0.054525428,1.1894166,True,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,8,recent_2026JanApr,residual_null,0.027037056,0.007999999,782,8,16.0,0.019037057,0.027132383,1.4252404,True,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,8,test_2025H2,residual_null,-0.017665677,0.009925,864,10,19.850002,-0.027590677,0.10682015,3.871603,False,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,8,train_2024,residual_null,-0.045014758,0.010412499,833,20,20.825003,-0.055427257,0.063480444,1.1452929,False,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,8,validation_2025H1,residual_null,0.037135247,0.007975,638,10,15.950003,0.029160246,0.043860964,1.5041356,True,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,24,recent_2026JanApr,residual_null,0.027692234,0.007999999,782,8,16.0,0.019692235,0.036686026,1.8629692,True,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,24,test_2025H2,residual_null,-0.020684734,0.009925,864,10,19.850002,-0.030609734,0.14554876,4.754983,False,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,24,train_2024,residual_null,-0.03294748,0.010412499,833,20,20.825003,-0.04335998,0.13046712,3.0089293,False,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB3_liquidity_tier_relative_book,24,validation_2025H1,residual_null,0.05812835,0.007975,638,10,15.950003,0.05015335,0.05678603,1.132248,True,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB4_vol_adjusted_book,8,recent_2026JanApr,residual_null,0.9004643,0.007999999,782,8,16.0,0.8924643,1.403829,1.5729805,True,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB4_vol_adjusted_book,8,test_2025H2,residual_null,-0.8912494,0.009925,864,10,19.850002,-0.9011744,3.1282153,3.471265,False,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB4_vol_adjusted_book,8,train_2024,residual_null,-1.0860153,0.010412499,833,20,20.825003,-1.0964278,3.830178,3.4933245,False,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB4_vol_adjusted_book,8,validation_2025H1,residual_null,2.397964,0.007975,638,10,15.950003,2.389989,2.8543684,1.194302,True,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB4_vol_adjusted_book,24,recent_2026JanApr,residual_null,2.2680533,0.007999999,782,8,16.0,2.2600534,2.983311,1.3200179,True,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB4_vol_adjusted_book,24,test_2025H2,residual_null,1.3479108,0.009925,864,10,19.850002,1.3379858,2.7377017,2.0461366,True,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB4_vol_adjusted_book,24,train_2024,residual_null,0.6480836,0.010412499,833,20,20.825003,0.6376711,5.178125,8.120369,True,False,False
a7ffcore33_013,F2a_basis_funding_independent,OB4_vol_adjusted_book,24,validation_2025H1,residual_null,3.4007945,0.007975,638,10,15.950003,3.3928194,3.9066558,1.1514482,True,False,False
a7ffcore33_014,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,8,recent_2026JanApr,residual_null,-0.0035050716,0.00012499999,10,5,0.25,-0.0036300716,0.05980986,16.476221,False,False,False
a7ffcore33_014,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,8,test_2025H2,residual_null,0.00056218344,5e-05,4,2,0.1,0.00051218347,0.028716173,56.066185,True,False,False
a7ffcore33_014,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,recent_2026JanApr,residual_null,-0.0057053287,0.00012499999,10,5,0.25,-0.0058303284,0.07258919,12.450274,False,False,False
a7ffcore33_014,F1b_taker_flow_market_panel,OB1_cross_sectional_relative_book,24,test_2025H2,residual_null,0.002932415,5e-05,4,2,0.1,0.0028824152,0.054259483,18.824312,True,False,False
a7ffcore33_014,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,recent_2026JanApr,residual_null,-0.0035050735,0.00012499999,10,5,0.25,-0.0036300735,0.05980986,16.476212,False,False,False
a7ffcore33_014,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,8,test_2025H2,residual_null,0.00056218344,5e-05,4,2,0.1,0.00051218347,0.028716166,56.06617,True,False,False
a7ffcore33_014,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,recent_2026JanApr,residual_null,-0.0057053287,0.00012499999,10,5,0.25,-0.0058303284,0.07258919,12.450274,False,False,False
a7ffcore33_014,F1b_taker_flow_market_panel,OB2_market_beta_residual_book,24,test_2025H2,residual_null,0.0029324149,5e-05,4,2,0.1,0.002882415,0.054259483,18.824314,True,False,False
a7ffcore33_014,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,recent_2026JanApr,residual_null,-0.003550612,0.00012499999,10,5,0.25,-0.003675612,0.055765063,15.17164,False,False,False
a7ffcore33_014,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,8,test_2025H2,residual_null,0.00073658343,5e-05,4,2,0.1,0.00068658346,0.033519696,48.821007,True,False,False
a7ffcore33_014,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,recent_2026JanApr,residual_null,-0.0053986786,0.00012499999,10,5,0.25,-0.0055236784,0.07070486,12.800323,False,False,False
a7ffcore33_014,F1b_taker_flow_market_panel,OB3_liquidity_tier_relative_book,24,test_2025H2,residual_null,0.0032799914,5e-05,4,2,0.1,0.0032299915,0.043025345,13.320575,True,False,False
a7ffcore33_014,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,recent_2026JanApr,residual_null,-0.014649704,0.00012499999,10,5,0.25,-0.014774704,2.6890488,182.00356,False,False,False
a7ffcore33_014,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,8,test_2025H2,residual_null,0.079398066,5e-05,4,2,0.1,0.079348065,2.1680827,27.3237,True,False,False
a7ffcore33_014,F1b_taker_flow_market_panel,OB4_vol_adjusted_book,24,recent_2026JanApr,residual_null,-0.19998406,0.00012499999,10,5,0.25,-0.20010906,4.4123983,22.049967,False,False,False
