blueprint_id,expression,semantic_pair,motif,parse_ok,roundtrip_ok,rendered_expression,error,node_count,max_depth,field_count,operator_count,raw_inputs,operator_path
a7ff55r3_2fd7b9ebcf0d7da2,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,24)),Abs(ZScore(Mean(mark_high,4))))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,24)),Abs(ZScore(Mean(mark_high,4))))",,10,5,2,6,mark_high;taker_buy_quote_volume,SafeDiv>ZScore>Mean>Abs>ZScore>Mean
a7ff55r3_aae68c3c0f88f271,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,24)),4),ZScore(Delta(mark_high,8)))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,24)),4),ZScore(Delta(mark_high,8)))",,11,5,2,6,mark_high;taker_buy_quote_volume,Mul>Delta>ZScore>Mean>ZScore>Delta
a7ff55r3_7c004befaea18442,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(mark_high,8)),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(mark_high,8)),4)",,10,5,2,5,mark_high;taker_buy_quote_volume,Mean>Mul>ZScore>Mean>Delta
a7ff55r3_afc8bd30c633e351,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(Delta(mark_high,8)))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(Delta(mark_high,8)))",,9,4,2,5,mark_high;taker_buy_quote_volume,Mul>ZScore>Mean>Sign>Delta
a7ff55r3_4d76734690ce9f28,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,24)),Abs(Delta(mark_high,8)))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,24)),Abs(Delta(mark_high,8)))",,9,4,2,5,mark_high;taker_buy_quote_volume,SafeDiv>ZScore>Mean>Abs>Delta
a7ff55r3_90974832be8dcb50,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,24)),4),ZScore(Mean(mark_high,8)))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,24)),4),ZScore(Mean(mark_high,8)))",,11,5,2,6,mark_high;taker_buy_quote_volume,Mul>Delta>ZScore>Mean>ZScore>Mean
a7ff55r3_60a8d779199f39fd,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,24)),Mean(mark_high,8)),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,24)),Mean(mark_high,8)),4)",,10,5,2,5,mark_high;taker_buy_quote_volume,Mean>Mul>ZScore>Mean>Mean
a7ff55r3_d5d7f9d4799763a3,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(Mean(mark_high,8)))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(Mean(mark_high,8)))",,9,4,2,5,mark_high;taker_buy_quote_volume,Mul>ZScore>Mean>Sign>Mean
a7ff55r3_19b2e3b0a61ad28d,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,24)),Abs(Mean(mark_high,8)))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,24)),Abs(Mean(mark_high,8)))",,9,4,2,5,mark_high;taker_buy_quote_volume,SafeDiv>ZScore>Mean>Abs>Mean
a7ff55r3_0ce0803bd141fd0c,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,24)),4),ZScore(ZScore(Mean(mark_high,8))))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,24)),4),ZScore(ZScore(Mean(mark_high,8))))",,12,5,2,7,mark_high;taker_buy_quote_volume,Mul>Delta>ZScore>Mean>ZScore>ZScore>Mean
a7ff55r3_bcfde34e092efc0f,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,24)),ZScore(Mean(mark_high,8))),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,24)),ZScore(Mean(mark_high,8))),4)",,11,5,2,6,mark_high;taker_buy_quote_volume,Mean>Mul>ZScore>Mean>ZScore>Mean
a7ff55r3_7d1f57589b0436d7,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(ZScore(Mean(mark_high,8))))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(ZScore(Mean(mark_high,8))))",,10,5,2,6,mark_high;taker_buy_quote_volume,Mul>ZScore>Mean>Sign>ZScore>Mean
a7ff55r3_290c0dffa5973143,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,24)),Abs(ZScore(Mean(mark_high,8))))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,24)),Abs(ZScore(Mean(mark_high,8))))",,10,5,2,6,mark_high;taker_buy_quote_volume,SafeDiv>ZScore>Mean>Abs>ZScore>Mean
a7ff55r3_1e8b0b6f5622943a,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,24)),4),ZScore(Delta(mark_high,24)))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,24)),4),ZScore(Delta(mark_high,24)))",,11,5,2,6,mark_high;taker_buy_quote_volume,Mul>Delta>ZScore>Mean>ZScore>Delta
a7ff55r3_bd4b7e80462785b3,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(mark_high,24)),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(mark_high,24)),4)",,10,5,2,5,mark_high;taker_buy_quote_volume,Mean>Mul>ZScore>Mean>Delta
a7ff55r3_d2554d763874a83f,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(Delta(mark_high,24)))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(Delta(mark_high,24)))",,9,4,2,5,mark_high;taker_buy_quote_volume,Mul>ZScore>Mean>Sign>Delta
a7ff55r3_e8cc6128c8a98c7c,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,24)),Abs(Delta(mark_high,24)))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,24)),Abs(Delta(mark_high,24)))",,9,4,2,5,mark_high;taker_buy_quote_volume,SafeDiv>ZScore>Mean>Abs>Delta
a7ff55r3_c572896f39a115f3,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,24)),4),ZScore(Mean(mark_high,24)))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,24)),4),ZScore(Mean(mark_high,24)))",,11,5,2,6,mark_high;taker_buy_quote_volume,Mul>Delta>ZScore>Mean>ZScore>Mean
a7ff55r3_c786fbdbd6dc0c36,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,24)),Mean(mark_high,24)),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,24)),Mean(mark_high,24)),4)",,10,5,2,5,mark_high;taker_buy_quote_volume,Mean>Mul>ZScore>Mean>Mean
a7ff55r3_308209b9ca73778c,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(Mean(mark_high,24)))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(Mean(mark_high,24)))",,9,4,2,5,mark_high;taker_buy_quote_volume,Mul>ZScore>Mean>Sign>Mean
a7ff55r3_5e7b868af7217347,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,24)),Abs(Mean(mark_high,24)))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,24)),Abs(Mean(mark_high,24)))",,9,4,2,5,mark_high;taker_buy_quote_volume,SafeDiv>ZScore>Mean>Abs>Mean
a7ff55r3_2c9daaa08b3add69,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,24)),4),ZScore(ZScore(Mean(mark_high,24))))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,24)),4),ZScore(ZScore(Mean(mark_high,24))))",,12,5,2,7,mark_high;taker_buy_quote_volume,Mul>Delta>ZScore>Mean>ZScore>ZScore>Mean
a7ff55r3_80f84e998354442c,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,24)),ZScore(Mean(mark_high,24))),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,24)),ZScore(Mean(mark_high,24))),4)",,11,5,2,6,mark_high;taker_buy_quote_volume,Mean>Mul>ZScore>Mean>ZScore>Mean
a7ff55r3_085fcc3a2846f50e,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(ZScore(Mean(mark_high,24))))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(ZScore(Mean(mark_high,24))))",,10,5,2,6,mark_high;taker_buy_quote_volume,Mul>ZScore>Mean>Sign>ZScore>Mean
a7ff55r3_5fb2b930b8b748dd,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,24)),Abs(ZScore(Mean(mark_high,24))))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,24)),Abs(ZScore(Mean(mark_high,24))))",,10,5,2,6,mark_high;taker_buy_quote_volume,SafeDiv>ZScore>Mean>Abs>ZScore>Mean
a7ff55r3_32a6d2e6c8797ce2,"Mul(Delta(taker_buy_quote_volume,4),ZScore(mark_index_basis_bps))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(mark_index_basis_bps))",,6,3,2,3,mark_index_basis_bps;taker_buy_quote_volume,Mul>Delta>ZScore
a7ff55r3_9e86f0f22a4f8b07,"Mean(Mul(taker_buy_quote_volume,mark_index_basis_bps),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,mark_index_basis_bps),4)",,5,3,2,2,mark_index_basis_bps;taker_buy_quote_volume,Mean>Mul
a7ff55r3_bf3b014f0f3fa8af,"Mul(taker_buy_quote_volume,Sign(mark_index_basis_bps))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(mark_index_basis_bps))",,4,3,2,2,mark_index_basis_bps;taker_buy_quote_volume,Mul>Sign
a7ff55r3_eb4495697fc87cfd,"SafeDiv(taker_buy_quote_volume,Abs(mark_index_basis_bps))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(mark_index_basis_bps))",,4,3,2,2,mark_index_basis_bps;taker_buy_quote_volume,SafeDiv>Abs
a7ff55r3_3be9725d12cec521,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Delta(mark_index_basis_bps,4)))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Delta(mark_index_basis_bps,4)))",,8,4,2,4,mark_index_basis_bps;taker_buy_quote_volume,Mul>Delta>ZScore>Delta
a7ff55r3_80fb96f8788dc5bf,"Mean(Mul(taker_buy_quote_volume,Delta(mark_index_basis_bps,4)),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,Delta(mark_index_basis_bps,4)),4)",,7,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,Mean>Mul>Delta
a7ff55r3_fffb2875e1d9299e,"Mul(taker_buy_quote_volume,Sign(Delta(mark_index_basis_bps,4)))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(Delta(mark_index_basis_bps,4)))",,6,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,Mul>Sign>Delta
a7ff55r3_c8ce12f342c88af1,"SafeDiv(taker_buy_quote_volume,Abs(Delta(mark_index_basis_bps,4)))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(Delta(mark_index_basis_bps,4)))",,6,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,SafeDiv>Abs>Delta
a7ff55r3_85ea0999d0855fab,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(mark_index_basis_bps,4)))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(mark_index_basis_bps,4)))",,8,4,2,4,mark_index_basis_bps;taker_buy_quote_volume,Mul>Delta>ZScore>Mean
a7ff55r3_0b8bea13dbfe0a4e,"Mean(Mul(taker_buy_quote_volume,Mean(mark_index_basis_bps,4)),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,Mean(mark_index_basis_bps,4)),4)",,7,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,Mean>Mul>Mean
a7ff55r3_1d75f0047009c8dd,"Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4)))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4)))",,6,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,Mul>Sign>Mean
a7ff55r3_3ecaddb0846ad5de,"SafeDiv(taker_buy_quote_volume,Abs(Mean(mark_index_basis_bps,4)))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(Mean(mark_index_basis_bps,4)))",,6,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,SafeDiv>Abs>Mean
a7ff55r3_9f42ba15da5c006f,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(mark_index_basis_bps,4))))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(mark_index_basis_bps,4))))",,9,5,2,5,mark_index_basis_bps;taker_buy_quote_volume,Mul>Delta>ZScore>ZScore>Mean
a7ff55r3_e06c247726474c3d,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(mark_index_basis_bps,4))),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(mark_index_basis_bps,4))),4)",,8,5,2,4,mark_index_basis_bps;taker_buy_quote_volume,Mean>Mul>ZScore>Mean
a7ff55r3_650c9462a57e3989,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(mark_index_basis_bps,4))))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(mark_index_basis_bps,4))))",,7,5,2,4,mark_index_basis_bps;taker_buy_quote_volume,Mul>Sign>ZScore>Mean
a7ff55r3_193916830dc1dc21,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(mark_index_basis_bps,4))))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(mark_index_basis_bps,4))))",,7,5,2,4,mark_index_basis_bps;taker_buy_quote_volume,SafeDiv>Abs>ZScore>Mean
a7ff55r3_cd1d0ce402083f23,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Delta(mark_index_basis_bps,8)))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Delta(mark_index_basis_bps,8)))",,8,4,2,4,mark_index_basis_bps;taker_buy_quote_volume,Mul>Delta>ZScore>Delta
a7ff55r3_de8212e301d863dc,"Mean(Mul(taker_buy_quote_volume,Delta(mark_index_basis_bps,8)),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,Delta(mark_index_basis_bps,8)),4)",,7,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,Mean>Mul>Delta
a7ff55r3_de37bc998b91f182,"Mul(taker_buy_quote_volume,Sign(Delta(mark_index_basis_bps,8)))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(Delta(mark_index_basis_bps,8)))",,6,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,Mul>Sign>Delta
a7ff55r3_31740c077ba974c6,"SafeDiv(taker_buy_quote_volume,Abs(Delta(mark_index_basis_bps,8)))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(Delta(mark_index_basis_bps,8)))",,6,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,SafeDiv>Abs>Delta
a7ff55r3_a1bdeb300fe165db,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(mark_index_basis_bps,8)))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(mark_index_basis_bps,8)))",,8,4,2,4,mark_index_basis_bps;taker_buy_quote_volume,Mul>Delta>ZScore>Mean
a7ff55r3_ed8a5d0e14b5dab8,"Mean(Mul(taker_buy_quote_volume,Mean(mark_index_basis_bps,8)),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,Mean(mark_index_basis_bps,8)),4)",,7,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,Mean>Mul>Mean
a7ff55r3_af7e97bd197a73e4,"Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,8)))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,8)))",,6,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,Mul>Sign>Mean
a7ff55r3_516124329ffcf5a0,"SafeDiv(taker_buy_quote_volume,Abs(Mean(mark_index_basis_bps,8)))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(Mean(mark_index_basis_bps,8)))",,6,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,SafeDiv>Abs>Mean
a7ff55r3_65fb5f8008949d91,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(mark_index_basis_bps,8))))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(mark_index_basis_bps,8))))",,9,5,2,5,mark_index_basis_bps;taker_buy_quote_volume,Mul>Delta>ZScore>ZScore>Mean
a7ff55r3_e5de6723e3b819c6,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(mark_index_basis_bps,8))),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(mark_index_basis_bps,8))),4)",,8,5,2,4,mark_index_basis_bps;taker_buy_quote_volume,Mean>Mul>ZScore>Mean
a7ff55r3_a289d59f80f80a85,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(mark_index_basis_bps,8))))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(mark_index_basis_bps,8))))",,7,5,2,4,mark_index_basis_bps;taker_buy_quote_volume,Mul>Sign>ZScore>Mean
a7ff55r3_795b8b5e4084c33b,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(mark_index_basis_bps,8))))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(mark_index_basis_bps,8))))",,7,5,2,4,mark_index_basis_bps;taker_buy_quote_volume,SafeDiv>Abs>ZScore>Mean
a7ff55r3_47bbf9e59f46fabd,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Delta(mark_index_basis_bps,24)))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Delta(mark_index_basis_bps,24)))",,8,4,2,4,mark_index_basis_bps;taker_buy_quote_volume,Mul>Delta>ZScore>Delta
a7ff55r3_65132c8778ba7f25,"Mean(Mul(taker_buy_quote_volume,Delta(mark_index_basis_bps,24)),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,Delta(mark_index_basis_bps,24)),4)",,7,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,Mean>Mul>Delta
a7ff55r3_717f9b89a409feab,"Mul(taker_buy_quote_volume,Sign(Delta(mark_index_basis_bps,24)))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(Delta(mark_index_basis_bps,24)))",,6,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,Mul>Sign>Delta
a7ff55r3_2e960db0d3ba3ad5,"SafeDiv(taker_buy_quote_volume,Abs(Delta(mark_index_basis_bps,24)))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(Delta(mark_index_basis_bps,24)))",,6,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,SafeDiv>Abs>Delta
a7ff55r3_ce6b3f9bf98e599d,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(mark_index_basis_bps,24)))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(mark_index_basis_bps,24)))",,8,4,2,4,mark_index_basis_bps;taker_buy_quote_volume,Mul>Delta>ZScore>Mean
a7ff55r3_366dd0be896b91f1,"Mean(Mul(taker_buy_quote_volume,Mean(mark_index_basis_bps,24)),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,Mean(mark_index_basis_bps,24)),4)",,7,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,Mean>Mul>Mean
a7ff55r3_3f729363c6a9f284,"Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,24)))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,24)))",,6,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,Mul>Sign>Mean
a7ff55r3_ce5ca8854ecdee67,"SafeDiv(taker_buy_quote_volume,Abs(Mean(mark_index_basis_bps,24)))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(Mean(mark_index_basis_bps,24)))",,6,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,SafeDiv>Abs>Mean
a7ff55r3_9f30ecc5793981d0,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(mark_index_basis_bps,24))))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(taker_buy_quote_volume,4),ZScore(ZScore(Mean(mark_index_basis_bps,24))))",,9,5,2,5,mark_index_basis_bps;taker_buy_quote_volume,Mul>Delta>ZScore>ZScore>Mean
a7ff55r3_a6786bf33a342508,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(mark_index_basis_bps,24))),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(mark_index_basis_bps,24))),4)",,8,5,2,4,mark_index_basis_bps;taker_buy_quote_volume,Mean>Mul>ZScore>Mean
a7ff55r3_e6f8cae76a5374d3,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(mark_index_basis_bps,24))))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(mark_index_basis_bps,24))))",,7,5,2,4,mark_index_basis_bps;taker_buy_quote_volume,Mul>Sign>ZScore>Mean
a7ff55r3_874c37adb7a00a30,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(mark_index_basis_bps,24))))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(mark_index_basis_bps,24))))",,7,5,2,4,mark_index_basis_bps;taker_buy_quote_volume,SafeDiv>Abs>ZScore>Mean
a7ff55r3_d6f928b57724f982,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(mark_index_basis_bps))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(mark_index_basis_bps))",,8,4,2,4,mark_index_basis_bps;taker_buy_quote_volume,Mul>Delta>Delta>ZScore
a7ff55r3_c61ec8afc87bc766,"Mean(Mul(Delta(taker_buy_quote_volume,4),mark_index_basis_bps),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(Delta(taker_buy_quote_volume,4),mark_index_basis_bps),4)",,7,4,2,3,mark_index_basis_bps;taker_buy_quote_volume,Mean>Mul>Delta
a7ff55r3_a9c7bde69d3725b0,"Mul(Delta(taker_buy_quote_volume,4),Sign(mark_index_basis_bps))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(Delta(taker_buy_quote_volume,4),Sign(mark_index_basis_bps))",,6,3,2,3,mark_index_basis_bps;taker_buy_quote_volume,Mul>Delta>Sign
a7ff55r3_451e0a50b843a522,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(mark_index_basis_bps))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(mark_index_basis_bps))",,6,3,2,3,mark_index_basis_bps;taker_buy_quote_volume,SafeDiv>Delta>Abs
a7ff55r3_a940d64a77b22632,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Delta(mark_index_basis_bps,4)))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Delta(mark_index_basis_bps,4)))",,10,4,2,5,mark_index_basis_bps;taker_buy_quote_volume,Mul>Delta>Delta>ZScore>Delta
a7ff55r3_3f8cfa421523f05d,"Mean(Mul(Delta(taker_buy_quote_volume,4),Delta(mark_index_basis_bps,4)),4)",taker_flow_like|basis_premium_like,smooth_mul,True,True,"Mean(Mul(Delta(taker_buy_quote_volume,4),Delta(mark_index_basis_bps,4)),4)",,9,4,2,4,mark_index_basis_bps;taker_buy_quote_volume,Mean>Mul>Delta>Delta
a7ff55r3_8d3de0d84374ded3,"Mul(Delta(taker_buy_quote_volume,4),Sign(Delta(mark_index_basis_bps,4)))",taker_flow_like|basis_premium_like,gated_sign,True,True,"Mul(Delta(taker_buy_quote_volume,4),Sign(Delta(mark_index_basis_bps,4)))",,8,4,2,4,mark_index_basis_bps;taker_buy_quote_volume,Mul>Delta>Sign>Delta
a7ff55r3_b13935c236252e42,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Delta(mark_index_basis_bps,4)))",taker_flow_like|basis_premium_like,safe_div_abs,True,True,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Delta(mark_index_basis_bps,4)))",,8,4,2,4,mark_index_basis_bps;taker_buy_quote_volume,SafeDiv>Delta>Abs>Delta
a7ff55r3_8addf62cf32e2ba2,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Mean(mark_index_basis_bps,4)))",taker_flow_like|basis_premium_like,relative_shock,True,True,"Mul(Delta(Delta(taker_buy_quote_volume,4),4),ZScore(Mean(mark_index_basis_bps,4)))",,10,4,2,5,mark_index_basis_bps;taker_buy_quote_volume,Mul>Delta>Delta>ZScore>Mean
