blueprint_id,node_type,node_value,semantic_pair,motif
a7ff55r3_893b952116551d8b,Field,median_quote_volume_168h,liquidity_like,single
a7ff55r3_893b952116551d8b,Operator,Delta,liquidity_like,single
a7ff55r3_4269b58a9645c1eb,Field,median_quote_volume_168h,liquidity_like,single
a7ff55r3_4269b58a9645c1eb,Operator,Mean,liquidity_like,single
a7ff55r3_96663e68809f6ded,Field,median_quote_volume_168h,liquidity_like,single
a7ff55r3_96663e68809f6ded,Operator,ZScore,liquidity_like,single
a7ff55r3_96663e68809f6ded,Operator,Mean,liquidity_like,single
a7ff55r3_4a643a98424455fe,Field,median_quote_volume_168h,liquidity_like,single
a7ff55r3_4a643a98424455fe,Operator,Delta,liquidity_like,single
a7ff55r3_d05ad422855d76c2,Field,median_quote_volume_168h,liquidity_like,single
a7ff55r3_d05ad422855d76c2,Operator,Mean,liquidity_like,single
a7ff55r3_80efad3316dafd70,Field,open_interest_change_24h,open_interest_like,single
a7ff55r3_4f3a6fbdf2c05eae,Field,open_interest_change_24h,open_interest_like,single
a7ff55r3_4f3a6fbdf2c05eae,Operator,Delta,open_interest_like,single
a7ff55r3_b979fdb135638f99,Field,open_interest_change_24h,open_interest_like,single
a7ff55r3_b979fdb135638f99,Operator,Mean,open_interest_like,single
a7ff55r3_9e07ba80e6e59ee5,Field,open_interest_change_24h,open_interest_like,single
a7ff55r3_9e07ba80e6e59ee5,Operator,ZScore,open_interest_like,single
a7ff55r3_9e07ba80e6e59ee5,Operator,Mean,open_interest_like,single
a7ff55r3_e51ce8709ed0e036,Field,open_interest_change_24h,open_interest_like,single
a7ff55r3_e51ce8709ed0e036,Operator,Delta,open_interest_like,single
a7ff55r3_2f60d9be538e8e89,Field,open_interest_change_24h,open_interest_like,single
a7ff55r3_2f60d9be538e8e89,Operator,Mean,open_interest_like,single
a7ff55r3_0e46f34bf5a9c4d4,Field,open_interest_change_24h,open_interest_like,single
a7ff55r3_0e46f34bf5a9c4d4,Operator,ZScore,open_interest_like,single
a7ff55r3_0e46f34bf5a9c4d4,Operator,Mean,open_interest_like,single
a7ff55r3_8bc6edddb7196186,Field,open_interest_change_24h,open_interest_like,single
a7ff55r3_8bc6edddb7196186,Operator,Delta,open_interest_like,single
a7ff55r3_3d0654b55f5bd0f6,Field,open_interest_change_24h,open_interest_like,single
a7ff55r3_3d0654b55f5bd0f6,Operator,Mean,open_interest_like,single
a7ff55r3_b1f08ff03cf7c614,Field,open_interest_change_24h,open_interest_like,single
a7ff55r3_b1f08ff03cf7c614,Operator,ZScore,open_interest_like,single
a7ff55r3_b1f08ff03cf7c614,Operator,Mean,open_interest_like,single
a7ff55r3_df8528b9612044bc,Field,open_interest_change_24h,open_interest_like,single
a7ff55r3_df8528b9612044bc,Operator,Delta,open_interest_like,single
a7ff55r3_c47b4993368c30b2,Field,open_interest_change_24h,open_interest_like,single
a7ff55r3_c47b4993368c30b2,Operator,Mean,open_interest_like,single
a7ff55r3_8672436e85a63f74,Field,realized_vol_168h,volatility_like,single
a7ff55r3_78e504bd116c120b,Field,realized_vol_168h,volatility_like,single
a7ff55r3_78e504bd116c120b,Operator,Delta,volatility_like,single
a7ff55r3_22e8a7fd882e8b3e,Field,realized_vol_168h,volatility_like,single
a7ff55r3_22e8a7fd882e8b3e,Operator,Mean,volatility_like,single
a7ff55r3_c46816e4a2954f4e,Field,realized_vol_168h,volatility_like,single
a7ff55r3_c46816e4a2954f4e,Operator,ZScore,volatility_like,single
a7ff55r3_c46816e4a2954f4e,Operator,Mean,volatility_like,single
a7ff55r3_1b3edff87883f736,Field,realized_vol_168h,volatility_like,single
a7ff55r3_1b3edff87883f736,Operator,Delta,volatility_like,single
a7ff55r3_600bcd122c801763,Field,realized_vol_168h,volatility_like,single
a7ff55r3_600bcd122c801763,Operator,Mean,volatility_like,single
a7ff55r3_81363d6399e8d19d,Field,realized_vol_168h,volatility_like,single
a7ff55r3_81363d6399e8d19d,Operator,ZScore,volatility_like,single
a7ff55r3_81363d6399e8d19d,Operator,Mean,volatility_like,single
a7ff55r3_8d8da648cc1e0aad,Field,realized_vol_168h,volatility_like,single
a7ff55r3_8d8da648cc1e0aad,Operator,Delta,volatility_like,single
a7ff55r3_87066df41a4b6402,Field,realized_vol_168h,volatility_like,single
a7ff55r3_87066df41a4b6402,Operator,Mean,volatility_like,single
a7ff55r3_fb2d9e11576cc898,Field,realized_vol_168h,volatility_like,single
a7ff55r3_fb2d9e11576cc898,Operator,ZScore,volatility_like,single
a7ff55r3_fb2d9e11576cc898,Operator,Mean,volatility_like,single
a7ff55r3_f0842df1e86996b3,Field,realized_vol_168h,volatility_like,single
a7ff55r3_f0842df1e86996b3,Operator,Delta,volatility_like,single
a7ff55r3_2e889f8a967b58ba,Field,realized_vol_168h,volatility_like,single
a7ff55r3_2e889f8a967b58ba,Operator,Mean,volatility_like,single
a7ff55r3_39d661e7aa8f8481,Field,realized_vol_24h,volatility_like,single
a7ff55r3_5b49424e79213633,Field,realized_vol_24h,volatility_like,single
a7ff55r3_5b49424e79213633,Operator,Delta,volatility_like,single
a7ff55r3_603056311a81c597,Field,realized_vol_24h,volatility_like,single
a7ff55r3_603056311a81c597,Operator,Mean,volatility_like,single
a7ff55r3_8e2bb5a2df91c4c0,Field,realized_vol_24h,volatility_like,single
a7ff55r3_8e2bb5a2df91c4c0,Operator,ZScore,volatility_like,single
a7ff55r3_8e2bb5a2df91c4c0,Operator,Mean,volatility_like,single
a7ff55r3_5045c2ab509697a5,Field,realized_vol_24h,volatility_like,single
a7ff55r3_5045c2ab509697a5,Operator,Delta,volatility_like,single
a7ff55r3_44bd519e3beb3f15,Field,realized_vol_24h,volatility_like,single
a7ff55r3_44bd519e3beb3f15,Operator,Mean,volatility_like,single
a7ff55r3_52efad415d31adb6,Field,realized_vol_24h,volatility_like,single
a7ff55r3_52efad415d31adb6,Operator,ZScore,volatility_like,single
a7ff55r3_52efad415d31adb6,Operator,Mean,volatility_like,single
a7ff55r3_9af301a491230230,Field,realized_vol_24h,volatility_like,single
a7ff55r3_9af301a491230230,Operator,Delta,volatility_like,single
a7ff55r3_61aace94b738f420,Field,realized_vol_24h,volatility_like,single
a7ff55r3_61aace94b738f420,Operator,Mean,volatility_like,single
a7ff55r3_7b079fc4e8893f6f,Field,realized_vol_24h,volatility_like,single
a7ff55r3_7b079fc4e8893f6f,Operator,ZScore,volatility_like,single
a7ff55r3_7b079fc4e8893f6f,Operator,Mean,volatility_like,single
a7ff55r3_1d4fa8e38964c763,Field,realized_vol_24h,volatility_like,single
a7ff55r3_1d4fa8e38964c763,Operator,Delta,volatility_like,single
a7ff55r3_8f4d657821679d30,Field,realized_vol_24h,volatility_like,single
a7ff55r3_8f4d657821679d30,Operator,Mean,volatility_like,single
a7ff55r3_fbcca708b5c6cff5,Field,taker_buy_volume,taker_flow_like,single
a7ff55r3_586447fa002c77a0,Field,taker_buy_volume,taker_flow_like,single
a7ff55r3_586447fa002c77a0,Operator,Delta,taker_flow_like,single
a7ff55r3_b236d7c800eae57b,Field,taker_buy_volume,taker_flow_like,single
a7ff55r3_b236d7c800eae57b,Operator,Mean,taker_flow_like,single
a7ff55r3_8a32b20b1d346264,Field,taker_buy_volume,taker_flow_like,single
a7ff55r3_8a32b20b1d346264,Operator,ZScore,taker_flow_like,single
a7ff55r3_8a32b20b1d346264,Operator,Mean,taker_flow_like,single
a7ff55r3_c9438d181dcaa0f3,Field,taker_buy_volume,taker_flow_like,single
a7ff55r3_c9438d181dcaa0f3,Operator,Delta,taker_flow_like,single
a7ff55r3_cf95c70271707ddf,Field,taker_buy_volume,taker_flow_like,single
a7ff55r3_cf95c70271707ddf,Operator,Mean,taker_flow_like,single
a7ff55r3_fcaf5b1334a8782e,Field,taker_buy_volume,taker_flow_like,single
a7ff55r3_fcaf5b1334a8782e,Operator,ZScore,taker_flow_like,single
a7ff55r3_fcaf5b1334a8782e,Operator,Mean,taker_flow_like,single
a7ff55r3_4ed00520b9730b67,Field,taker_buy_volume,taker_flow_like,single
a7ff55r3_4ed00520b9730b67,Operator,Delta,taker_flow_like,single
a7ff55r3_c9f03f398cde7199,Field,taker_buy_volume,taker_flow_like,single
a7ff55r3_c9f03f398cde7199,Operator,Mean,taker_flow_like,single
a7ff55r3_4567e5a66b6980a8,Field,taker_buy_volume,taker_flow_like,single
a7ff55r3_4567e5a66b6980a8,Operator,ZScore,taker_flow_like,single
a7ff55r3_4567e5a66b6980a8,Operator,Mean,taker_flow_like,single
a7ff55r3_241fbfdd3975672c,Field,taker_buy_volume,taker_flow_like,single
a7ff55r3_241fbfdd3975672c,Operator,Delta,taker_flow_like,single
a7ff55r3_9a6aed411ca8eb37,Field,taker_buy_volume,taker_flow_like,single
a7ff55r3_9a6aed411ca8eb37,Operator,Mean,taker_flow_like,single
a7ff55r3_857b6f8b26c90859,Field,trade_count_168h,liquidity_like,single
a7ff55r3_456ac9582ca8a271,Field,trade_count_168h,liquidity_like,single
a7ff55r3_456ac9582ca8a271,Operator,Delta,liquidity_like,single
a7ff55r3_3759dd589f4abe77,Field,trade_count_168h,liquidity_like,single
a7ff55r3_3759dd589f4abe77,Operator,Mean,liquidity_like,single
a7ff55r3_1279e68bbb232c79,Field,trade_count_168h,liquidity_like,single
a7ff55r3_1279e68bbb232c79,Operator,ZScore,liquidity_like,single
a7ff55r3_1279e68bbb232c79,Operator,Mean,liquidity_like,single
a7ff55r3_a13deae28402135c,Field,trade_count_168h,liquidity_like,single
a7ff55r3_a13deae28402135c,Operator,Delta,liquidity_like,single
a7ff55r3_c01662787e644c1b,Field,trade_count_168h,liquidity_like,single
a7ff55r3_c01662787e644c1b,Operator,Mean,liquidity_like,single
a7ff55r3_123f4f23feada1c9,Field,trade_count_168h,liquidity_like,single
a7ff55r3_123f4f23feada1c9,Operator,ZScore,liquidity_like,single
a7ff55r3_123f4f23feada1c9,Operator,Mean,liquidity_like,single
a7ff55r3_636e346ee59b72de,Field,trade_count_168h,liquidity_like,single
a7ff55r3_636e346ee59b72de,Operator,Delta,liquidity_like,single
a7ff55r3_3e13a37bb3cbd1d1,Field,trade_count_168h,liquidity_like,single
a7ff55r3_3e13a37bb3cbd1d1,Operator,Mean,liquidity_like,single
a7ff55r3_d99f4b93fc0a1e45,Field,trade_count_168h,liquidity_like,single
a7ff55r3_d99f4b93fc0a1e45,Operator,ZScore,liquidity_like,single
a7ff55r3_d99f4b93fc0a1e45,Operator,Mean,liquidity_like,single
a7ff55r3_a2ba1a8173ffb1e5,Field,trade_count_168h,liquidity_like,single
a7ff55r3_a2ba1a8173ffb1e5,Operator,Delta,liquidity_like,single
a7ff55r3_44d53756e15a8bf9,Field,trade_count_168h,liquidity_like,single
a7ff55r3_44d53756e15a8bf9,Operator,Mean,liquidity_like,single
a7ff55r3_857e9e3b9a60179f,Field,volume_volatility_ratio_168h,liquidity_like,single
a7ff55r3_5b48faa15734532c,Field,volume_volatility_ratio_168h,liquidity_like,single
a7ff55r3_5b48faa15734532c,Operator,Delta,liquidity_like,single
a7ff55r3_e3b099708ed4940b,Field,volume_volatility_ratio_168h,liquidity_like,single
a7ff55r3_e3b099708ed4940b,Operator,Mean,liquidity_like,single
a7ff55r3_1d83412b8c8e3b3d,Field,volume_volatility_ratio_168h,liquidity_like,single
a7ff55r3_1d83412b8c8e3b3d,Operator,ZScore,liquidity_like,single
a7ff55r3_1d83412b8c8e3b3d,Operator,Mean,liquidity_like,single
a7ff55r3_fd0bcc98932cd9a9,Field,volume_volatility_ratio_168h,liquidity_like,single
a7ff55r3_fd0bcc98932cd9a9,Operator,Delta,liquidity_like,single
a7ff55r3_bccff653d4285344,Field,volume_volatility_ratio_168h,liquidity_like,single
a7ff55r3_bccff653d4285344,Operator,Mean,liquidity_like,single
a7ff55r3_5403f2ff1f5e1ee3,Field,volume_volatility_ratio_168h,liquidity_like,single
a7ff55r3_5403f2ff1f5e1ee3,Operator,ZScore,liquidity_like,single
a7ff55r3_5403f2ff1f5e1ee3,Operator,Mean,liquidity_like,single
a7ff55r3_0d8c561727594ac2,Field,volume_volatility_ratio_168h,liquidity_like,single
a7ff55r3_0d8c561727594ac2,Operator,Delta,liquidity_like,single
a7ff55r3_dbdd9c98b4c6b594,Field,volume_volatility_ratio_168h,liquidity_like,single
a7ff55r3_dbdd9c98b4c6b594,Operator,Mean,liquidity_like,single
a7ff55r3_93def328882c3d33,Field,volume_volatility_ratio_168h,liquidity_like,single
a7ff55r3_93def328882c3d33,Operator,ZScore,liquidity_like,single
a7ff55r3_93def328882c3d33,Operator,Mean,liquidity_like,single
a7ff55r3_ec2ac24e0dfbd389,Field,volume_volatility_ratio_168h,liquidity_like,single
a7ff55r3_ec2ac24e0dfbd389,Operator,Delta,liquidity_like,single
a7ff55r3_59c6cf83364ae898,Field,volume_volatility_ratio_168h,liquidity_like,single
a7ff55r3_59c6cf83364ae898,Operator,Mean,liquidity_like,single
a7ff55r3_dd7df7747f6d2954,Field,global_long_short_account_ratio_last,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_dd7df7747f6d2954,Field,open_interest_last,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_dd7df7747f6d2954,Operator,Mul,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_dd7df7747f6d2954,Operator,Delta,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_dd7df7747f6d2954,Operator,Sub,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_dd7df7747f6d2954,Operator,CSRank,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_dd7df7747f6d2954,Operator,CSRank,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_b157aa97616fe565,Field,global_long_short_account_ratio_last,open_interest_like|positioning_like,signed_spread
a7ff55r3_b157aa97616fe565,Field,open_interest_last,open_interest_like|positioning_like,signed_spread
a7ff55r3_b157aa97616fe565,Operator,Mul,open_interest_like|positioning_like,signed_spread
a7ff55r3_b157aa97616fe565,Operator,Sub,open_interest_like|positioning_like,signed_spread
a7ff55r3_b157aa97616fe565,Operator,CSRank,open_interest_like|positioning_like,signed_spread
a7ff55r3_b157aa97616fe565,Operator,CSRank,open_interest_like|positioning_like,signed_spread
a7ff55r3_b157aa97616fe565,Operator,Sign,open_interest_like|positioning_like,signed_spread
a7ff55r3_e447bce5e739474a,Field,global_long_short_account_ratio_last,open_interest_like|positioning_like,smooth_mul
a7ff55r3_e447bce5e739474a,Field,open_interest_last,open_interest_like|positioning_like,smooth_mul
a7ff55r3_e447bce5e739474a,Operator,Mean,open_interest_like|positioning_like,smooth_mul
a7ff55r3_e447bce5e739474a,Operator,Mul,open_interest_like|positioning_like,smooth_mul
a7ff55r3_ab12eb8113fead41,Field,global_long_short_account_ratio_last,open_interest_like|positioning_like,spread_rank
a7ff55r3_ab12eb8113fead41,Field,open_interest_last,open_interest_like|positioning_like,spread_rank
a7ff55r3_ab12eb8113fead41,Operator,Sub,open_interest_like|positioning_like,spread_rank
a7ff55r3_ab12eb8113fead41,Operator,CSRank,open_interest_like|positioning_like,spread_rank
a7ff55r3_ab12eb8113fead41,Operator,CSRank,open_interest_like|positioning_like,spread_rank
a7ff55r3_a5455d01379ecdb4,Field,global_long_short_account_ratio_last,open_interest_like|positioning_like,safe_div_abs
a7ff55r3_a5455d01379ecdb4,Field,open_interest_last,open_interest_like|positioning_like,safe_div_abs
a7ff55r3_a5455d01379ecdb4,Operator,SafeDiv,open_interest_like|positioning_like,safe_div_abs
a7ff55r3_a5455d01379ecdb4,Operator,Abs,open_interest_like|positioning_like,safe_div_abs
a7ff55r3_f0528f8e598d46fa,Field,global_long_short_account_ratio_last,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_f0528f8e598d46fa,Field,open_interest_last,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_f0528f8e598d46fa,Operator,Mul,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_f0528f8e598d46fa,Operator,Delta,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_f0528f8e598d46fa,Operator,Sub,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_f0528f8e598d46fa,Operator,CSRank,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_f0528f8e598d46fa,Operator,CSRank,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_f0528f8e598d46fa,Operator,Delta,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_a880d7c18050f9f0,Field,global_long_short_account_ratio_last,open_interest_like|positioning_like,signed_spread
a7ff55r3_a880d7c18050f9f0,Field,open_interest_last,open_interest_like|positioning_like,signed_spread
a7ff55r3_a880d7c18050f9f0,Operator,Mul,open_interest_like|positioning_like,signed_spread
a7ff55r3_a880d7c18050f9f0,Operator,Sub,open_interest_like|positioning_like,signed_spread
a7ff55r3_a880d7c18050f9f0,Operator,CSRank,open_interest_like|positioning_like,signed_spread
a7ff55r3_a880d7c18050f9f0,Operator,CSRank,open_interest_like|positioning_like,signed_spread
a7ff55r3_a880d7c18050f9f0,Operator,Delta,open_interest_like|positioning_like,signed_spread
a7ff55r3_a880d7c18050f9f0,Operator,Sign,open_interest_like|positioning_like,signed_spread
a7ff55r3_a880d7c18050f9f0,Operator,Delta,open_interest_like|positioning_like,signed_spread
a7ff55r3_b7d4d7207c090ec5,Field,global_long_short_account_ratio_last,open_interest_like|positioning_like,smooth_mul
a7ff55r3_b7d4d7207c090ec5,Field,open_interest_last,open_interest_like|positioning_like,smooth_mul
a7ff55r3_b7d4d7207c090ec5,Operator,Mean,open_interest_like|positioning_like,smooth_mul
a7ff55r3_b7d4d7207c090ec5,Operator,Mul,open_interest_like|positioning_like,smooth_mul
a7ff55r3_b7d4d7207c090ec5,Operator,Delta,open_interest_like|positioning_like,smooth_mul
a7ff55r3_56d83ff963391287,Field,global_long_short_account_ratio_last,open_interest_like|positioning_like,spread_rank
a7ff55r3_56d83ff963391287,Field,open_interest_last,open_interest_like|positioning_like,spread_rank
a7ff55r3_56d83ff963391287,Operator,Sub,open_interest_like|positioning_like,spread_rank
a7ff55r3_56d83ff963391287,Operator,CSRank,open_interest_like|positioning_like,spread_rank
a7ff55r3_56d83ff963391287,Operator,CSRank,open_interest_like|positioning_like,spread_rank
a7ff55r3_56d83ff963391287,Operator,Delta,open_interest_like|positioning_like,spread_rank
a7ff55r3_d988a876bd0e4760,Field,global_long_short_account_ratio_last,open_interest_like|positioning_like,safe_div_abs
a7ff55r3_d988a876bd0e4760,Field,open_interest_last,open_interest_like|positioning_like,safe_div_abs
a7ff55r3_d988a876bd0e4760,Operator,SafeDiv,open_interest_like|positioning_like,safe_div_abs
a7ff55r3_d988a876bd0e4760,Operator,Abs,open_interest_like|positioning_like,safe_div_abs
a7ff55r3_d988a876bd0e4760,Operator,Delta,open_interest_like|positioning_like,safe_div_abs
a7ff55r3_4a6f6dd4be39571a,Field,global_long_short_account_ratio_last,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_4a6f6dd4be39571a,Field,open_interest_last,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_4a6f6dd4be39571a,Operator,Mul,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_4a6f6dd4be39571a,Operator,Delta,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_4a6f6dd4be39571a,Operator,Sub,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_4a6f6dd4be39571a,Operator,CSRank,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_4a6f6dd4be39571a,Operator,CSRank,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_4a6f6dd4be39571a,Operator,Mean,open_interest_like|positioning_like,delta_x_divergence
a7ff55r3_a19a47ee7b1c33f5,Field,global_long_short_account_ratio_last,open_interest_like|positioning_like,signed_spread
a7ff55r3_a19a47ee7b1c33f5,Field,open_interest_last,open_interest_like|positioning_like,signed_spread
a7ff55r3_a19a47ee7b1c33f5,Operator,Mul,open_interest_like|positioning_like,signed_spread
a7ff55r3_a19a47ee7b1c33f5,Operator,Sub,open_interest_like|positioning_like,signed_spread
a7ff55r3_a19a47ee7b1c33f5,Operator,CSRank,open_interest_like|positioning_like,signed_spread
a7ff55r3_a19a47ee7b1c33f5,Operator,CSRank,open_interest_like|positioning_like,signed_spread
a7ff55r3_a19a47ee7b1c33f5,Operator,Mean,open_interest_like|positioning_like,signed_spread
a7ff55r3_a19a47ee7b1c33f5,Operator,Sign,open_interest_like|positioning_like,signed_spread
a7ff55r3_a19a47ee7b1c33f5,Operator,Mean,open_interest_like|positioning_like,signed_spread
a7ff55r3_762314315efab08d,Field,global_long_short_account_ratio_last,open_interest_like|positioning_like,smooth_mul
a7ff55r3_762314315efab08d,Field,open_interest_last,open_interest_like|positioning_like,smooth_mul
a7ff55r3_762314315efab08d,Operator,Mean,open_interest_like|positioning_like,smooth_mul
a7ff55r3_762314315efab08d,Operator,Mul,open_interest_like|positioning_like,smooth_mul
a7ff55r3_762314315efab08d,Operator,Mean,open_interest_like|positioning_like,smooth_mul
a7ff55r3_665843e5a3c1d71b,Field,global_long_short_account_ratio_last,open_interest_like|positioning_like,spread_rank
a7ff55r3_665843e5a3c1d71b,Field,open_interest_last,open_interest_like|positioning_like,spread_rank
a7ff55r3_665843e5a3c1d71b,Operator,Sub,open_interest_like|positioning_like,spread_rank
a7ff55r3_665843e5a3c1d71b,Operator,CSRank,open_interest_like|positioning_like,spread_rank
a7ff55r3_665843e5a3c1d71b,Operator,CSRank,open_interest_like|positioning_like,spread_rank
a7ff55r3_665843e5a3c1d71b,Operator,Mean,open_interest_like|positioning_like,spread_rank
