seed_id,semantic_pair,operator,operator_origin,expression,materialization_status,rows,non_null_rows,finite_rows,nan_rows,inf_rows,active_rows,non_null_ratio,active_ratio,std,stale_signal,sign_flip_signal,time_shuffle_signal,symbol_shuffle_signal,stale_signal_corr,sign_flip_signal_corr,time_shuffle_signal_corr,symbol_shuffle_signal_corr
a7ffcore48se_0082,funding_like|generic_numeric,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(gap_hours_recent_168h,16)))",pass,6949596,8845,8845,6940751,0,8845,0.001273,0.001273,0.9543510794,8845,8845,8845,8824,0.9503858578797538,-1.0,0.32825844163556267,-0.11709372866138534
a7ffcore48se_0083,funding_like|generic_numeric,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(gap_hours_recent_168h,4)))",pass,6949596,1021090,1021090,5928506,0,10,0.146928,1e-06,0.0038124896,1021090,1021090,1021090,1020232,,-0.9999999999999999,-2.3917064282090726e-07,-6.50468447871227e-07
a7ffcore48se_0084,funding_like|liquidity_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(taker_buy_quote_volume,4)))",pass,6949596,1024018,1024018,5925578,0,516530,0.147349,0.074325,0.0006233754,1024018,1024018,1024018,1023160,0.4087913204183013,-1.0,0.03510313599082512,0.0076892896987106486
a7ffcore48se_0085,funding_like|liquidity_like,CSRank,native,"Mul(CSRank(funding_rate),Sign(Delta(taker_buy_quote_volume,4)))",pass,6949596,1366706,1366706,5582890,0,1366338,0.19666,0.196607,0.5699458091,1366706,1366706,1366706,1363657,0.26742037384826295,-1.0,0.08829371998734421,0.18816942324234676
a7ffcore48se_0086,funding_like|liquidity_like,Delta,native,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(taker_buy_quote_volume,4)))",pass,6949596,3874619,3874619,3074977,0,2185457,0.557532,0.314473,6.0399e-05,3874619,3874619,3874619,3871706,0.358550865964995,-1.0,0.005123527961025464,9.201604453920926e-05
a7ffcore48se_0087,funding_like|liquidity_like,Identity,native,"Mul(ZScore(funding_rate),Sign(Delta(taker_buy_quote_volume,4)))",pass,6949596,1365591,1365591,5584005,0,1365223,0.196499,0.196446,0.9919979508,1365591,1365591,1365591,1362542,0.18601982565760805,-1.0,0.06633137078520683,0.0024245939664583947
a7ffcore48se_0088,funding_like|liquidity_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(taker_buy_quote_volume,4)))",pass,6949596,1024018,1024018,5925578,0,1023780,0.147349,0.147315,0.569732168,1024018,1024018,1024018,1023160,0.29572579627598733,-1.0,0.09035795911386649,0.17498008039866125
a7ffcore48se_0089,funding_like|liquidity_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(taker_buy_quote_volume,16)))",pass,6949596,62178,62178,6887418,0,62178,0.008947,0.008947,1.2774469472,62178,62178,62178,62004,0.9787165029408708,-1.0,0.5753007767064717,-0.06603564314118553
a7ffcore48se_0090,funding_like|liquidity_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(taker_buy_quote_volume,4)))",pass,6949596,1023190,1023190,5926406,0,1022952,0.14723,0.147196,0.6119022886,1023190,1023190,1023190,1022332,0.20842577318867256,-1.0,0.018054488626893826,0.003016351342177384
a7ffcore48se_0091,funding_like|positioning_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(global_long_short_account_ratio_last,4)))",pass,6949596,1023617,1023617,5925979,0,516333,0.147292,0.074297,0.0006235279,1023617,1023617,1023617,1022759,0.42088818942466977,-1.0,-0.001592842100000584,0.00412195629987033
a7ffcore48se_0092,funding_like|positioning_like,CSRank,native,"Mul(CSRank(funding_rate),Sign(Delta(global_long_short_account_ratio_last,4)))",pass,6949596,1365884,1365884,5583712,0,1365643,0.196541,0.196507,0.5700104719,1365884,1365884,1365884,1362837,0.45657727034302725,-1.0,-0.00975644857994363,0.023286258432030447
a7ffcore48se_0093,funding_like|positioning_like,Delta,native,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(global_long_short_account_ratio_last,4)))",pass,6949596,3873089,3873089,3076507,0,2184878,0.557311,0.314389,5.29056e-05,3873089,3873089,3873089,3870176,0.6938309488684764,-1.0,-0.0005306814994056672,0.0012370462795458146
a7ffcore48se_0094,funding_like|positioning_like,Identity,native,"Mul(ZScore(funding_rate),Sign(Delta(global_long_short_account_ratio_last,4)))",pass,6949596,1364769,1364769,5584827,0,1364528,0.196381,0.196346,0.9920670276,1364769,1364769,1364769,1361722,0.27392508784466424,-1.0,-0.008762215182046574,0.0017418943496090875
a7ffcore48se_0095,funding_like|positioning_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(global_long_short_account_ratio_last,4)))",pass,6949596,1023617,1023617,5925979,0,1023431,0.147292,0.147265,0.5702340624,1023617,1023617,1023617,1022759,0.4678803924101635,-1.0,-0.007449317616286587,0.019340138119782458
a7ffcore48se_0096,funding_like|positioning_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(global_long_short_account_ratio_last,16)))",pass,6949596,62178,62178,6887418,0,62178,0.008947,0.008947,1.2361627386,62178,62178,62178,62004,0.9789213396699374,-1.0,0.7049046070035728,-0.03331626341743716
a7ffcore48se_0097,funding_like|positioning_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(global_long_short_account_ratio_last,4)))",pass,6949596,1022789,1022789,5926807,0,1022603,0.147172,0.147146,0.6119960894,1022789,1022789,1022789,1021931,0.2857901273723934,-1.0,0.010541524241125182,0.0006448773848144904
a7ffcore48se_0098,funding_like|price_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(trade_return_1h,4)))",pass,6949596,1023931,1023931,5925665,0,515931,0.147337,0.074239,0.0006224876,1023931,1023931,1023931,1023073,0.0735887225482779,-1.0,-0.0073782520382677,0.0042827025239300775
a7ffcore48se_0099,funding_like|price_like,CSRank,native,"Mul(CSRank(funding_rate),Sign(Delta(trade_return_1h,4)))",pass,6949596,1366576,1366576,5583020,0,1363875,0.196641,0.196252,0.5695032423,1366576,1366576,1366576,1363527,-0.023780078031145135,-1.0,-0.0053685732414501044,0.2731383213578978
a7ffcore48se_0100,funding_like|price_like,Delta,native,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(trade_return_1h,4)))",pass,6949596,3874619,3874619,3074977,0,2185477,0.557532,0.314475,9.64636e-05,3874619,3874619,3874619,3871706,0.10372554336780829,-1.0,0.00012939725601930234,-0.00020490785310921174
a7ffcore48se_0101,funding_like|price_like,Identity,native,"Mul(ZScore(funding_rate),Sign(Delta(trade_return_1h,4)))",pass,6949596,1365461,1365461,5584135,0,1362760,0.196481,0.196092,0.9905311323,1365461,1365461,1365461,1362412,0.01364595192424557,-1.0,-0.00011270763379491025,0.002738418555553754
a7ffcore48se_0102,funding_like|price_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(trade_return_1h,4)))",pass,6949596,1023931,1023931,5925665,0,1022488,0.147337,0.147129,0.5698801504,1023931,1023931,1023931,1023073,-0.018426894276889785,-1.0,-0.0017539255161046288,0.22998491471819468
a7ffcore48se_0103,funding_like|price_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(trade_return_1h,16)))",pass,6949596,62170,62170,6887426,0,62170,0.008946,0.008946,2.66967216,62170,62170,62170,61996,0.9498308624311028,-0.9999999999999999,0.0770170420272726,-0.01612016444983772
a7ffcore48se_0104,funding_like|price_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(trade_return_1h,4)))",pass,6949596,1023103,1023103,5926493,0,1021660,0.147218,0.14701,0.6116814491,1023103,1023103,1023103,1022245,0.011913901138453555,-1.0,0.012625832187963546,0.0031502817831163083
a7ffcore48se_0105,funding_like|state_or_taxonomy,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(kline_taker_buy_quote_share,4)))",pass,6949596,1023580,1023580,5926016,0,516472,0.147286,0.074317,0.0006236919,1023580,1023580,1023580,1022722,0.05073238297609629,-0.9999999999999998,-0.00042302410265766284,0.005663236486453319
a7ffcore48se_0106,funding_like|state_or_taxonomy,CSRank,native,"Mul(CSRank(funding_rate),Sign(Delta(kline_taker_buy_quote_share,4)))",pass,6949596,1365991,1365991,5583605,0,1365991,0.196557,0.196557,0.5701876565,1365991,1365991,1365991,1362943,0.024857837913159292,-0.9999999999999998,0.000125525185098645,0.05419581809488737
a7ffcore48se_0107,funding_like|state_or_taxonomy,Delta,native,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(kline_taker_buy_quote_share,4)))",pass,6949596,3873649,3873649,3075947,0,2185441,0.557392,0.31447,1.50007e-05,3873649,3873649,3873649,3870736,0.047923959391173714,-1.0,0.008085432084556246,0.0003426490712463173
a7ffcore48se_0108,funding_like|state_or_taxonomy,Identity,native,"Mul(ZScore(funding_rate),Sign(Delta(kline_taker_buy_quote_share,4)))",pass,6949596,1364876,1364876,5584720,0,1364876,0.196396,0.196396,0.991984745,1364876,1364876,1364876,1361828,0.02858634558628516,-1.0,0.011679109994786396,0.0009250335576284971
a7ffcore48se_0109,funding_like|state_or_taxonomy,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(kline_taker_buy_quote_share,4)))",pass,6949596,1023580,1023580,5926016,0,1023580,0.147286,0.147286,0.5702860692,1023580,1023580,1023580,1022722,0.03159998237100729,-1.0,0.0001504148235843358,0.04769165587124539
a7ffcore48se_0110,funding_like|state_or_taxonomy,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(kline_taker_buy_quote_share,16)))",pass,6949596,62178,62178,6887418,0,62178,0.008947,0.008947,1.3328819328,62178,62178,62178,62004,0.9682546468098644,-1.0,0.45412014909830944,0.030628715444580946
a7ffcore48se_0111,funding_like|state_or_taxonomy,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(kline_taker_buy_quote_share,4)))",pass,6949596,1022752,1022752,5926844,0,1022752,0.147167,0.147167,0.6121722847,1022752,1022752,1022752,1021894,0.03164904225507001,-1.0,0.010199018370004467,0.002039872904326961
a7ffcore48se_0112,funding_like|volatility_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(funding_rate,4)),Sign(Delta(realized_vol_168h,4)))",pass,6949596,1019539,1019539,5930057,0,513136,0.146705,0.073837,0.000606509,1019539,1019539,1019539,1018681,0.5644306759678354,-1.0,0.09601730306050679,0.009427521302978236
a7ffcore48se_0113,funding_like|volatility_like,CSRank,native,"Mul(CSRank(funding_rate),Sign(Delta(realized_vol_168h,4)))",pass,6949596,1361296,1361296,5588300,0,1360954,0.195881,0.195832,0.5697940873,1361296,1361296,1361296,1358253,0.5796549982944995,-1.0,0.09775411040373207,0.20862896135540984
a7ffcore48se_0114,funding_like|volatility_like,Delta,native,"Mul(Delta(funding_rate_abs_168h,4),ZScore(Delta(realized_vol_168h,4)))",pass,6949596,3874412,3874412,3075184,0,2185254,0.557502,0.314443,0.0001121189,3874412,3874412,3874412,3871499,0.7406747209320024,-1.0,0.030931435564709474,0.0016817719884496712
a7ffcore48se_0115,funding_like|volatility_like,Identity,native,"Mul(ZScore(funding_rate),Sign(Delta(realized_vol_168h,4)))",pass,6949596,1360213,1360213,5589383,0,1359871,0.195725,0.195676,0.974351796,1360213,1360213,1360213,1357170,0.35705109472429597,-1.0,0.1144341977375681,0.0038965143299163362
a7ffcore48se_0116,funding_like|volatility_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(funding_rate,4)),Sign(Delta(realized_vol_168h,4)))",pass,6949596,1019539,1019539,5930057,0,1019321,0.146705,0.146673,0.5696489535,1019539,1019539,1019539,1018681,0.6053405551995605,-1.0,0.09117547428061136,0.16788630840085458
a7ffcore48se_0117,funding_like|volatility_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(funding_rate,4)),ZScore(Mean(realized_vol_168h,16)))",pass,6949596,61720,61720,6887876,0,61720,0.008881,0.008881,2.6903976713,61720,61720,61720,61546,0.9954991278672461,-1.0,0.9177155829337057,0.19253630808148745
a7ffcore48se_0118,funding_like|volatility_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(funding_rate,4)),-3,3),Sign(Delta(realized_vol_168h,4)))",pass,6949596,1018739,1018739,5930857,0,1018521,0.14659,0.146558,0.604617066,1018739,1018739,1018739,1017881,0.3577958165305031,-1.0,0.0012607161563343821,0.005089251437660025
a7ffcore48se_0119,generic_numeric|positioning_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(global_long_short_account_ratio_last,4)),Sign(Delta(history_length_hours,4)))",pass,6949596,6641294,6641294,308302,0,6640152,0.955637,0.955473,0.1156332495,6641294,6641294,6641294,6620888,0.7148069836444173,-1.0,0.2898062968063414,0.15075094336282807
a7ffcore48se_0120,generic_numeric|positioning_like,CSRank,native,"Mul(CSRank(global_long_short_account_ratio_last),Sign(Delta(history_length_hours,4)))",pass,6949596,6642094,6642094,307502,0,6642094,0.955753,0.955753,0.2886562311,6642094,6642094,6642094,6621684,0.9960102949959537,-1.0,0.9481307548139515,0.009624792899093567
a7ffcore48se_0121,generic_numeric|positioning_like,Delta,native,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),ZScore(Delta(trade_open,4)))",pass,6949596,6940094,6940094,9502,0,6940020,0.998633,0.998622,64.1249225899,6940094,6940094,6928640,6919088,1.1393758589203834e-05,-1.0,1.189819368390558e-06,-3.7769478486069916e-06
a7ffcore48se_0122,generic_numeric|positioning_like,Identity,native,"Mul(ZScore(taker_buy_sell_volume_ratio_last),Sign(Delta(trade_open,4)))",pass,6949596,6940894,6940894,8702,0,6871897,0.998748,0.98882,0.9850234359,6940894,6940894,6929440,6919884,0.021911346232489942,-0.9999999999999999,0.0005462635396360876,-2.018365895640064e-05
a7ffcore48se_0123,generic_numeric|positioning_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(global_long_short_account_ratio_last,4)),Sign(Delta(history_length_hours,4)))",pass,6949596,6641294,6641294,308302,0,6641294,0.955637,0.955637,0.288674152,6641294,6641294,6641294,6620888,0.6254945799819631,-0.9999999999999998,-0.020002539303078333,-0.0025541985323946853
a7ffcore48se_0124,generic_numeric|positioning_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(global_long_short_account_ratio_last,4)),ZScore(Mean(history_length_hours,16)))",pass,6949596,6599859,6599859,349737,0,6599859,0.949675,0.949675,1.3017683272,6599859,6599859,6599859,6579669,0.9995694452282358,-1.0,0.9736309736280909,0.01178229382155496
a7ffcore48se_0125,generic_numeric|positioning_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(global_long_short_account_ratio_last,4)),-3,3),Sign(Delta(history_length_hours,4)))",pass,6949596,6641294,6641294,308302,0,6641294,0.955637,0.955637,0.8788898324,6641294,6641294,6641294,6620888,0.6718986977152828,-0.9999999999999999,-0.022373821265056743,-0.0012875359787305034
a7ffcore48se_0126,generic_numeric|price_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(trade_close,4)),Sign(Delta(trade_open,4)))",pass,6949596,6947106,6947106,2490,0,6809554,0.999642,0.979849,45.5232310749,6947106,6947106,6935652,6926086,0.6724218780852818,-1.0,-0.020287941131361096,0.0005843375000161565
a7ffcore48se_0127,generic_numeric|price_like,CSRank,native,"Mul(CSRank(trade_close),Sign(Delta(trade_open,4)))",pass,6949596,6947106,6947106,2490,0,6873862,0.999642,0.989102,0.5759689603,6947106,6947106,6935652,6926086,0.5193907675992889,-1.0,-0.016092418968211578,0.2886803521558735
a7ffcore48se_0128,generic_numeric|price_like,Identity,native,"Mul(ZScore(trade_close),Sign(Delta(trade_open,4)))",pass,6949596,6947106,6947106,2490,0,6873862,0.999642,0.989102,0.9985055654,6947106,6947106,6935652,6926086,0.5002220267850852,-0.9999999999999999,0.0036982159621407667,-0.0015622339849794744
a7ffcore48se_0129,generic_numeric|price_like,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(trade_close,4)),Sign(Delta(trade_open,4)))",pass,6949596,6947106,6947106,2490,0,6873862,0.999642,0.989102,0.5720027849,6947106,6947106,6935652,6926086,0.475992582074484,-1.0,0.02375356992611141,0.305491236387122
a7ffcore48se_0130,generic_numeric|price_like,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(trade_close,4)),ZScore(Mean(trade_open,16)))",pass,6949596,6941628,6941628,7968,0,6941628,0.998853,0.998853,0.0013636783,6941628,6941628,6930174,6920619,0.954498326653252,-1.0,0.09582230727824517,0.003071327799815251
a7ffcore48se_0131,generic_numeric|price_like,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(trade_close,4)),-3,3),Sign(Delta(trade_open,4)))",pass,6949596,6947106,6947106,2490,0,6873862,0.999642,0.989102,0.2404766291,6947106,6947106,6935652,6926086,0.32693488391301,-0.9999999999999999,0.23026029773389753,0.008983519874785567
a7ffcore48se_0132,generic_numeric|state_or_taxonomy,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(age_percentile_active_universe,4)),Sign(Delta(execution_time,4)))",pass,6949596,6648306,6648306,301290,0,369850,0.956646,0.053219,0.0005313731,6648306,6648306,6648306,6627886,0.7756297346112357,-0.9999999999999998,0.08632883327555892,0.7970043381192596
a7ffcore48se_0133,generic_numeric|state_or_taxonomy,CSRank,native,"Mul(CSRank(age_percentile_active_universe),Sign(Delta(execution_time,4)))",pass,6949596,6648306,6648306,301290,0,6648306,0.956646,0.956646,0.2538554719,6648306,6648306,6648306,6627886,0.9999995058525444,-1.0,0.999987172330038,-0.009219952459210487
a7ffcore48se_0134,generic_numeric|state_or_taxonomy,Delta,native,"Mul(Delta(kline_taker_buy_quote_share,4),ZScore(Delta(source_metrics,4)))",pass,6949596,15409,15409,6934187,0,15409,0.002217,0.002217,0.0297477599,15409,15409,15409,15361,0.0980293141964908,-0.9999999999999999,0.13291360588860562,-0.0026405099794930068
a7ffcore48se_0135,generic_numeric|state_or_taxonomy,Identity,native,"Mul(ZScore(age_percentile_active_universe),Sign(Delta(execution_time,4)))",pass,6949596,6612754,6612754,336842,0,6610062,0.951531,0.951143,0.9980171324,6612754,6612754,6612754,6592536,0.9999955790170754,-1.0,0.9998923505143794,-0.015969633266814404
a7ffcore48se_0136,generic_numeric|state_or_taxonomy,SignedRankDelta,repaired_native_proxy,"Mul(CSRank(Delta(age_percentile_active_universe,4)),Sign(Delta(execution_time,4)))",pass,6949596,6648306,6648306,301290,0,6648306,0.956646,0.956646,0.0615539656,6648306,6648306,6648306,6627886,0.7714969102665579,-1.0,0.15642322780408702,-0.0015886908644137856
a7ffcore48se_0137,generic_numeric|state_or_taxonomy,SpreadShortLong,repaired_native_proxy,"Sub(ZScore(Mean(age_percentile_active_universe,4)),ZScore(Mean(execution_time,16)))",pass,6949596,46356,46356,6903240,0,46356,0.00667,0.00667,1.3444070125,46356,46356,46356,46236,0.9999993918477249,-1.0,,-0.005143608454157236
a7ffcore48se_0138,generic_numeric|state_or_taxonomy,WinsorZ,repaired_native_proxy,"Mul(Clip(ZScore(Delta(age_percentile_active_universe,4)),-3,3),Sign(Delta(execution_time,4)))",pass,6949596,369169,369169,6580427,0,368917,0.053121,0.053085,0.9911873833,369169,369169,369169,368082,0.999677936823951,-1.0,0.9520448123810654,-0.0060306042809040936
a7ffcore48se_0139,generic_numeric|volatility_like,AbsDelta,repaired_native_proxy,"Mul(Abs(Delta(trade_high,4)),Sign(Delta(trade_open,4)))",pass,6949596,6947106,6947106,2490,0,6809799,0.999642,0.979884,44.840040557,6947106,6947106,6935652,6926086,0.7433944120549453,-1.0,-0.027219082181080285,0.0006173590999543102
a7ffcore48se_0140,generic_numeric|volatility_like,CSRank,native,"Mul(CSRank(trade_high),Sign(Delta(trade_open,4)))",pass,6949596,6947106,6947106,2490,0,6873862,0.999642,0.989102,0.5759711509,6947106,6947106,6935652,6926086,0.5193905444345157,-1.0,-0.016078241352346888,0.2885351150103099
a7ffcore48se_0141,generic_numeric|volatility_like,Delta,native,"Mul(Delta(realized_vol_168h,4),ZScore(Delta(source_metrics,4)))",pass,6949596,15425,15425,6934171,0,15413,0.00222,0.002218,0.1857637619,15425,15425,15425,15377,0.999956027712886,-1.0,-0.4709326871006246,-0.0009452468162525085
a7ffcore48se_0142,generic_numeric|volatility_like,Identity,native,"Mul(ZScore(trade_high),Sign(Delta(trade_open,4)))",pass,6949596,6947106,6947106,2490,0,6873862,0.999642,0.989102,0.9985055223,6947106,6947106,6935652,6926086,0.5002218029900385,-1.0,0.0036978396200325436,-0.0015625105055415533
