event_id,venue,instrument,funding_time_utc,observable_time_utc,funding_rate,payer_side,receiver_side,source_record_id
funding-60241cfc72d57b254340,BINANCE_UM,BCHUSDT,2024-08-16 08:00:00+00:00,2024-08-16 09:00:00+00:00,-0.00011907,SHORT,LONG,BCHUSDT_fundingRate.csv:685
funding-efbb183b126d1a04828d,BINANCE_UM,BCHUSDT,2024-08-16 16:00:00+00:00,2024-08-16 17:00:00+00:00,-0.00018741,SHORT,LONG,BCHUSDT_fundingRate.csv:686
funding-cdc8b486eaebd5443efa,BINANCE_UM,BCHUSDT,2024-08-17 00:00:00+00:00,2024-08-17 01:00:00+00:00,-0.00012072,SHORT,LONG,BCHUSDT_fundingRate.csv:687
funding-e79fe18a9178f193761f,BINANCE_UM,BCHUSDT,2024-08-17 08:00:00+00:00,2024-08-17 09:00:00+00:00,-0.0001921,SHORT,LONG,BCHUSDT_fundingRate.csv:688
funding-bba01df7ec0f75fed5e1,BINANCE_UM,BCHUSDT,2024-08-17 16:00:00+00:00,2024-08-17 17:00:00+00:00,-7.06e-06,SHORT,LONG,BCHUSDT_fundingRate.csv:689
funding-b4d81b9e9625bead2e7b,BINANCE_UM,BCHUSDT,2024-08-18 00:00:00+00:00,2024-08-18 01:00:00+00:00,-6.235e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:690
funding-c672ae243c17dd15ece2,BINANCE_UM,BCHUSDT,2024-08-18 08:00:00+00:00,2024-08-18 09:00:00+00:00,-0.00016324,SHORT,LONG,BCHUSDT_fundingRate.csv:691
funding-a22c5efa79e83ed7389f,BINANCE_UM,BCHUSDT,2024-08-18 16:00:00+00:00,2024-08-18 17:00:00+00:00,-0.00026695,SHORT,LONG,BCHUSDT_fundingRate.csv:692
funding-db129e7553d525c31d61,BINANCE_UM,BCHUSDT,2024-08-19 00:00:00+00:00,2024-08-19 01:00:00+00:00,-0.00026283,SHORT,LONG,BCHUSDT_fundingRate.csv:693
funding-65f76f2c70df7b54be6b,BINANCE_UM,BCHUSDT,2024-08-19 08:00:00+00:00,2024-08-19 09:00:00+00:00,-0.00036268,SHORT,LONG,BCHUSDT_fundingRate.csv:694
funding-4ff703d847ccb68e9686,BINANCE_UM,BCHUSDT,2024-08-19 16:00:00.002000+00:00,2024-08-19 17:00:00.002000+00:00,-6.946e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:695
funding-1a43c8afb26382f48d6f,BINANCE_UM,BCHUSDT,2024-08-20 00:00:00+00:00,2024-08-20 01:00:00+00:00,-0.00010383,SHORT,LONG,BCHUSDT_fundingRate.csv:696
funding-e0cd0aedf1e68d420f56,BINANCE_UM,BCHUSDT,2024-08-20 08:00:00+00:00,2024-08-20 09:00:00+00:00,3.779e-05,LONG,SHORT,BCHUSDT_fundingRate.csv:697
funding-344491eb068fab1d2222,BINANCE_UM,BCHUSDT,2024-08-20 16:00:00.001000+00:00,2024-08-20 17:00:00.001000+00:00,-6.22e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:698
funding-e56721dbf5fd879e55ef,BINANCE_UM,BCHUSDT,2024-08-21 00:00:00.001000+00:00,2024-08-21 01:00:00.001000+00:00,-0.00023223,SHORT,LONG,BCHUSDT_fundingRate.csv:699
funding-54872870230a1755ccc8,BINANCE_UM,BCHUSDT,2024-08-21 08:00:00+00:00,2024-08-21 09:00:00+00:00,-0.00011426,SHORT,LONG,BCHUSDT_fundingRate.csv:700
funding-29af7276b7e0d614d215,BINANCE_UM,BCHUSDT,2024-08-21 16:00:00.001000+00:00,2024-08-21 17:00:00.001000+00:00,-2.465e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:701
funding-1d8866f5be92e7417314,BINANCE_UM,BCHUSDT,2024-08-22 00:00:00+00:00,2024-08-22 01:00:00+00:00,-4.674e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:702
funding-f945fa2a99929d70595c,BINANCE_UM,BCHUSDT,2024-08-22 08:00:00+00:00,2024-08-22 09:00:00+00:00,-3.685e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:703
funding-68d4c1a7ba7df64125d6,BINANCE_UM,BCHUSDT,2024-08-22 16:00:00.008000+00:00,2024-08-22 17:00:00.008000+00:00,-5.998e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:704
funding-f662851c4678130a55c1,BINANCE_UM,BCHUSDT,2024-08-23 00:00:00+00:00,2024-08-23 01:00:00+00:00,-9.899e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:705
funding-14459349a0534bb4bdb8,BINANCE_UM,BCHUSDT,2024-08-23 08:00:00+00:00,2024-08-23 09:00:00+00:00,-0.00011034,SHORT,LONG,BCHUSDT_fundingRate.csv:706
funding-b6a6846108bf997f6f0f,BINANCE_UM,BCHUSDT,2024-08-23 16:00:00+00:00,2024-08-23 17:00:00+00:00,-0.00012615,SHORT,LONG,BCHUSDT_fundingRate.csv:707
funding-2298eeb33df7d82bf0d7,BINANCE_UM,BCHUSDT,2024-08-24 00:00:00+00:00,2024-08-24 01:00:00+00:00,-0.00016613,SHORT,LONG,BCHUSDT_fundingRate.csv:708
funding-cd6babbb2d50dadfb9b1,BINANCE_UM,BCHUSDT,2024-08-24 08:00:00.005000+00:00,2024-08-24 09:00:00.005000+00:00,-0.00033033,SHORT,LONG,BCHUSDT_fundingRate.csv:709
funding-db2c408b7c9d05c21af1,BINANCE_UM,BCHUSDT,2024-08-24 16:00:00+00:00,2024-08-24 17:00:00+00:00,-0.00035175,SHORT,LONG,BCHUSDT_fundingRate.csv:710
funding-b3820e37ef61351514e8,BINANCE_UM,BCHUSDT,2024-08-25 00:00:00+00:00,2024-08-25 01:00:00+00:00,-0.00030127,SHORT,LONG,BCHUSDT_fundingRate.csv:711
funding-c80c3dd7697712167cc5,BINANCE_UM,BCHUSDT,2024-08-25 08:00:00+00:00,2024-08-25 09:00:00+00:00,-0.00026444,SHORT,LONG,BCHUSDT_fundingRate.csv:712
funding-f207208e1ecf7197a256,BINANCE_UM,BCHUSDT,2024-08-25 16:00:00+00:00,2024-08-25 17:00:00+00:00,-0.00018561,SHORT,LONG,BCHUSDT_fundingRate.csv:713
funding-6e23b324db00b567ed66,BINANCE_UM,BCHUSDT,2024-08-26 00:00:00+00:00,2024-08-26 01:00:00+00:00,-0.0001771,SHORT,LONG,BCHUSDT_fundingRate.csv:714
funding-78916a235bd1faffdc91,BINANCE_UM,BCHUSDT,2024-08-26 08:00:00.001000+00:00,2024-08-26 09:00:00.001000+00:00,-0.00012006,SHORT,LONG,BCHUSDT_fundingRate.csv:715
funding-01f67b866c1a5265b6f6,BINANCE_UM,BCHUSDT,2024-08-26 16:00:00+00:00,2024-08-26 17:00:00+00:00,-0.00016569,SHORT,LONG,BCHUSDT_fundingRate.csv:716
funding-be6579a9005e5ced1c33,BINANCE_UM,BCHUSDT,2024-08-27 00:00:00.001000+00:00,2024-08-27 01:00:00.001000+00:00,-0.00019248,SHORT,LONG,BCHUSDT_fundingRate.csv:717
funding-73a6b56fff264eca354b,BINANCE_UM,BCHUSDT,2024-08-27 08:00:00+00:00,2024-08-27 09:00:00+00:00,-0.00035987,SHORT,LONG,BCHUSDT_fundingRate.csv:718
funding-0e691b23f9f9af3f6331,BINANCE_UM,BCHUSDT,2024-08-27 16:00:00+00:00,2024-08-27 17:00:00+00:00,-5.487e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:719
funding-0300ef2b84dfeccc00e9,BINANCE_UM,BCHUSDT,2024-08-28 00:00:00+00:00,2024-08-28 01:00:00+00:00,-0.00033014,SHORT,LONG,BCHUSDT_fundingRate.csv:720
funding-d4f2a46b31b508fbaecd,BINANCE_UM,BCHUSDT,2024-08-28 08:00:00+00:00,2024-08-28 09:00:00+00:00,-0.00034865,SHORT,LONG,BCHUSDT_fundingRate.csv:721
funding-ac357285985a5aba4230,BINANCE_UM,BCHUSDT,2024-08-28 16:00:00.001000+00:00,2024-08-28 17:00:00.001000+00:00,-0.00028561,SHORT,LONG,BCHUSDT_fundingRate.csv:722
funding-55e8d05cc714e62d6196,BINANCE_UM,BCHUSDT,2024-08-29 00:00:00+00:00,2024-08-29 01:00:00+00:00,-0.00029433,SHORT,LONG,BCHUSDT_fundingRate.csv:723
funding-5d9f3929aafe5ec8dab5,BINANCE_UM,BCHUSDT,2024-08-29 08:00:00.001000+00:00,2024-08-29 09:00:00.001000+00:00,-0.00024975,SHORT,LONG,BCHUSDT_fundingRate.csv:724
funding-e82a882ee32c25dbbf83,BINANCE_UM,BCHUSDT,2024-08-29 16:00:00+00:00,2024-08-29 17:00:00+00:00,-0.00025648,SHORT,LONG,BCHUSDT_fundingRate.csv:725
funding-58cf7b55ab5c54347d8f,BINANCE_UM,BCHUSDT,2024-08-30 00:00:00+00:00,2024-08-30 01:00:00+00:00,-0.00015796,SHORT,LONG,BCHUSDT_fundingRate.csv:726
funding-948f477521a0ea3ccbf8,BINANCE_UM,BCHUSDT,2024-08-30 08:00:00+00:00,2024-08-30 09:00:00+00:00,-7.158e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:727
funding-7b8532bc1891171c7967,BINANCE_UM,BCHUSDT,2024-08-30 16:00:00+00:00,2024-08-30 17:00:00+00:00,-0.00012387,SHORT,LONG,BCHUSDT_fundingRate.csv:728
funding-5a92d2f4742e5b228533,BINANCE_UM,BCHUSDT,2024-08-31 00:00:00+00:00,2024-08-31 01:00:00+00:00,-7.211e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:729
funding-9c372340e7886b33fa28,BINANCE_UM,BCHUSDT,2024-08-31 08:00:00+00:00,2024-08-31 09:00:00+00:00,-0.00012438,SHORT,LONG,BCHUSDT_fundingRate.csv:730
funding-9025a406a989045dba98,BINANCE_UM,BCHUSDT,2024-08-31 16:00:00+00:00,2024-08-31 17:00:00+00:00,-0.00011133,SHORT,LONG,BCHUSDT_fundingRate.csv:731
funding-6b1b8b90a25fcf0b0d90,BINANCE_UM,BCHUSDT,2024-09-01 00:00:00+00:00,2024-09-01 01:00:00+00:00,-0.00021509,SHORT,LONG,BCHUSDT_fundingRate.csv:732
funding-2732dcc1634b2fa21273,BINANCE_UM,BCHUSDT,2024-09-01 08:00:00.001000+00:00,2024-09-01 09:00:00.001000+00:00,-0.00015828,SHORT,LONG,BCHUSDT_fundingRate.csv:733
funding-38797d848ff52e444ff6,BINANCE_UM,BCHUSDT,2024-09-01 16:00:00+00:00,2024-09-01 17:00:00+00:00,-0.0001675,SHORT,LONG,BCHUSDT_fundingRate.csv:734
funding-06928399e5b2b51ea3a2,BINANCE_UM,BCHUSDT,2024-09-02 00:00:00.001000+00:00,2024-09-02 01:00:00.001000+00:00,-0.00019415,SHORT,LONG,BCHUSDT_fundingRate.csv:735
funding-8a33d80acb908fade208,BINANCE_UM,BCHUSDT,2024-09-02 08:00:00.001000+00:00,2024-09-02 09:00:00.001000+00:00,-0.00016372,SHORT,LONG,BCHUSDT_fundingRate.csv:736
funding-f9e5868afda0fd9030ea,BINANCE_UM,BCHUSDT,2024-09-02 16:00:00+00:00,2024-09-02 17:00:00+00:00,5.72e-06,LONG,SHORT,BCHUSDT_fundingRate.csv:737
funding-461425ec5f37d758ec49,BINANCE_UM,BCHUSDT,2024-09-03 00:00:00+00:00,2024-09-03 01:00:00+00:00,-5.109e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:738
funding-dcdb33f498d755f44b47,BINANCE_UM,BCHUSDT,2024-09-03 08:00:00.001000+00:00,2024-09-03 09:00:00.001000+00:00,-5.641e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:739
funding-4bc86a38c8d950bd505a,BINANCE_UM,BCHUSDT,2024-09-03 16:00:00+00:00,2024-09-03 17:00:00+00:00,-0.00015524,SHORT,LONG,BCHUSDT_fundingRate.csv:740
funding-04c8cfd1297cc2a18474,BINANCE_UM,BCHUSDT,2024-09-04 00:00:00+00:00,2024-09-04 01:00:00+00:00,-0.00017345,SHORT,LONG,BCHUSDT_fundingRate.csv:741
funding-a9a38814913d4031341f,BINANCE_UM,BCHUSDT,2024-09-04 08:00:00+00:00,2024-09-04 09:00:00+00:00,-0.00022431,SHORT,LONG,BCHUSDT_fundingRate.csv:742
funding-f5b1c86bc71ba29ff9c8,BINANCE_UM,BCHUSDT,2024-09-04 16:00:00+00:00,2024-09-04 17:00:00+00:00,-9.205e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:743
funding-5ab66a25a2d1c51e91ac,BINANCE_UM,BCHUSDT,2024-09-05 00:00:00+00:00,2024-09-05 01:00:00+00:00,-5.26e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:744
funding-c9198e4a9a5c810f45c0,BINANCE_UM,BCHUSDT,2024-09-05 08:00:00+00:00,2024-09-05 09:00:00+00:00,-1.322e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:745
funding-5d122efc9e6a77cd40c2,BINANCE_UM,BCHUSDT,2024-09-05 16:00:00.005000+00:00,2024-09-05 17:00:00.005000+00:00,-9.445e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:746
funding-917ef5cea0546a375f89,BINANCE_UM,BCHUSDT,2024-09-06 00:00:00+00:00,2024-09-06 01:00:00+00:00,-0.00042199,SHORT,LONG,BCHUSDT_fundingRate.csv:747
funding-a854a56eba50d938b875,BINANCE_UM,BCHUSDT,2024-09-06 08:00:00.001000+00:00,2024-09-06 09:00:00.001000+00:00,-9.598e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:748
funding-388f8f560b7857c7c241,BINANCE_UM,BCHUSDT,2024-09-06 16:00:00+00:00,2024-09-06 17:00:00+00:00,-7.859e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:749
funding-0e6023760c8fe84a59d6,BINANCE_UM,BCHUSDT,2024-09-07 00:00:00+00:00,2024-09-07 01:00:00+00:00,-0.00016773,SHORT,LONG,BCHUSDT_fundingRate.csv:750
funding-15e25668b860c48109ff,BINANCE_UM,BCHUSDT,2024-09-07 08:00:00+00:00,2024-09-07 09:00:00+00:00,-0.00019924,SHORT,LONG,BCHUSDT_fundingRate.csv:751
funding-dfe2f35c87bb12a587db,BINANCE_UM,BCHUSDT,2024-09-07 16:00:00+00:00,2024-09-07 17:00:00+00:00,-0.00030426,SHORT,LONG,BCHUSDT_fundingRate.csv:752
funding-c261a7df5e0bcf541a39,BINANCE_UM,BCHUSDT,2024-09-08 00:00:00+00:00,2024-09-08 01:00:00+00:00,-0.00012494,SHORT,LONG,BCHUSDT_fundingRate.csv:753
funding-983d7dcbd75b5175ed8e,BINANCE_UM,BCHUSDT,2024-09-08 08:00:00+00:00,2024-09-08 09:00:00+00:00,-0.00035164,SHORT,LONG,BCHUSDT_fundingRate.csv:754
funding-34aa3a37f013163144f7,BINANCE_UM,BCHUSDT,2024-09-08 16:00:00+00:00,2024-09-08 17:00:00+00:00,-0.00020757,SHORT,LONG,BCHUSDT_fundingRate.csv:755
funding-a433430c35d2cba91180,BINANCE_UM,BCHUSDT,2024-09-09 00:00:00+00:00,2024-09-09 01:00:00+00:00,-0.00017749,SHORT,LONG,BCHUSDT_fundingRate.csv:756
funding-ee67a19e4b462c539ea3,BINANCE_UM,BCHUSDT,2024-09-09 08:00:00+00:00,2024-09-09 09:00:00+00:00,-0.00017853,SHORT,LONG,BCHUSDT_fundingRate.csv:757
funding-651eca6f944a27b5d5d9,BINANCE_UM,BCHUSDT,2024-09-09 16:00:00.001000+00:00,2024-09-09 17:00:00.001000+00:00,-0.00026635,SHORT,LONG,BCHUSDT_fundingRate.csv:758
funding-d1c8f11c22397bd79c39,BINANCE_UM,BCHUSDT,2024-09-10 00:00:00+00:00,2024-09-10 01:00:00+00:00,-4.299e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:759
funding-2a30773586a88a9d94c4,BINANCE_UM,BCHUSDT,2024-09-10 08:00:00+00:00,2024-09-10 09:00:00+00:00,-8.971e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:760
funding-9e087d3dcd58f18a2c9a,BINANCE_UM,BCHUSDT,2024-09-10 16:00:00+00:00,2024-09-10 17:00:00+00:00,1.761e-05,LONG,SHORT,BCHUSDT_fundingRate.csv:761
funding-9ffcd6a31a90a0a7dbaa,BINANCE_UM,BCHUSDT,2024-09-11 00:00:00+00:00,2024-09-11 01:00:00+00:00,-2.062e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:762
funding-01e580d225abe9eb9726,BINANCE_UM,BCHUSDT,2024-09-11 08:00:00+00:00,2024-09-11 09:00:00+00:00,-4.685e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:763
funding-9a8218ae821695cb1c3e,BINANCE_UM,BCHUSDT,2024-09-11 16:00:00+00:00,2024-09-11 17:00:00+00:00,-5.224e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:764
funding-6c77e3f22c9d9d1c636d,BINANCE_UM,BCHUSDT,2024-09-12 00:00:00+00:00,2024-09-12 01:00:00+00:00,-3.9e-07,SHORT,LONG,BCHUSDT_fundingRate.csv:765
funding-7a745cafa72c8c08f074,BINANCE_UM,BCHUSDT,2024-09-12 08:00:00+00:00,2024-09-12 09:00:00+00:00,-8.743e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:766
funding-af3020ae8fbbe62750e6,BINANCE_UM,BCHUSDT,2024-09-12 16:00:00+00:00,2024-09-12 17:00:00+00:00,-4.977e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:767
funding-e85549a8e49f0fea6e3e,BINANCE_UM,BCHUSDT,2024-09-13 00:00:00+00:00,2024-09-13 01:00:00+00:00,-4.71e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:768
funding-2345effc80af4efc1acc,BINANCE_UM,BCHUSDT,2024-09-13 08:00:00.001000+00:00,2024-09-13 09:00:00.001000+00:00,-7.79e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:769
funding-6b8de9e1650140bad612,BINANCE_UM,BCHUSDT,2024-09-13 16:00:00.001000+00:00,2024-09-13 17:00:00.001000+00:00,-0.00012675,SHORT,LONG,BCHUSDT_fundingRate.csv:770
funding-788340f1e729486ab305,BINANCE_UM,BCHUSDT,2024-09-14 00:00:00+00:00,2024-09-14 01:00:00+00:00,-0.00028851,SHORT,LONG,BCHUSDT_fundingRate.csv:771
funding-0cddb6ececfeae044863,BINANCE_UM,BCHUSDT,2024-09-14 08:00:00+00:00,2024-09-14 09:00:00+00:00,-0.00023311,SHORT,LONG,BCHUSDT_fundingRate.csv:772
funding-c17404fdbd1d27434224,BINANCE_UM,BCHUSDT,2024-09-14 16:00:00.001000+00:00,2024-09-14 17:00:00.001000+00:00,-0.00033323,SHORT,LONG,BCHUSDT_fundingRate.csv:773
funding-3a30a2f091682d95927c,BINANCE_UM,BCHUSDT,2024-09-15 00:00:00+00:00,2024-09-15 01:00:00+00:00,-0.00024337,SHORT,LONG,BCHUSDT_fundingRate.csv:774
funding-dd9e8f00430250087397,BINANCE_UM,BCHUSDT,2024-09-15 08:00:00+00:00,2024-09-15 09:00:00+00:00,-0.00036666,SHORT,LONG,BCHUSDT_fundingRate.csv:775
funding-fc2acd669f14c3933015,BINANCE_UM,BCHUSDT,2024-09-15 16:00:00+00:00,2024-09-15 17:00:00+00:00,-0.00022679,SHORT,LONG,BCHUSDT_fundingRate.csv:776
funding-d85ba7c3dcc5e9ac495c,BINANCE_UM,BCHUSDT,2024-09-16 00:00:00+00:00,2024-09-16 01:00:00+00:00,-6.704e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:777
funding-40fc7041ea9319307f1d,BINANCE_UM,BCHUSDT,2024-09-16 08:00:00.001000+00:00,2024-09-16 09:00:00.001000+00:00,-0.00012872,SHORT,LONG,BCHUSDT_fundingRate.csv:778
funding-165fecc0800ceaaeb843,BINANCE_UM,BCHUSDT,2024-09-16 16:00:00+00:00,2024-09-16 17:00:00+00:00,-0.00011977,SHORT,LONG,BCHUSDT_fundingRate.csv:779
funding-8c0a2bd94a13eba62b45,BINANCE_UM,BCHUSDT,2024-09-17 00:00:00.001000+00:00,2024-09-17 01:00:00.001000+00:00,-8.68e-06,SHORT,LONG,BCHUSDT_fundingRate.csv:780
funding-b7ef2968e6f569f0b62d,BINANCE_UM,BCHUSDT,2024-09-17 08:00:00+00:00,2024-09-17 09:00:00+00:00,-0.00014484,SHORT,LONG,BCHUSDT_fundingRate.csv:781
funding-3c1ff3614966a658369c,BINANCE_UM,BCHUSDT,2024-09-17 16:00:00+00:00,2024-09-17 17:00:00+00:00,-5.969e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:782
funding-184e8a675e6f58491a19,BINANCE_UM,BCHUSDT,2024-09-18 00:00:00+00:00,2024-09-18 01:00:00+00:00,-0.00023534,SHORT,LONG,BCHUSDT_fundingRate.csv:783
funding-dbb8d918e30ff0959aa3,BINANCE_UM,BCHUSDT,2024-09-18 08:00:00+00:00,2024-09-18 09:00:00+00:00,-0.00033238,SHORT,LONG,BCHUSDT_fundingRate.csv:784
funding-b18ac8b212ee763b7d4d,BINANCE_UM,BCHUSDT,2024-09-18 16:00:00.004000+00:00,2024-09-18 17:00:00.004000+00:00,-7.716e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:785
funding-c6b3b7d976ca9cda645f,BINANCE_UM,BCHUSDT,2024-09-19 00:00:00+00:00,2024-09-19 01:00:00+00:00,-4.89e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:786
funding-dac6b60dc5cda49f6488,BINANCE_UM,BCHUSDT,2024-09-19 08:00:00+00:00,2024-09-19 09:00:00+00:00,0.0001,LONG,SHORT,BCHUSDT_fundingRate.csv:787
funding-097c43c2c00a4a24fcd6,BINANCE_UM,BCHUSDT,2024-09-19 16:00:00.001000+00:00,2024-09-19 17:00:00.001000+00:00,-3.778e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:788
funding-4697f27a8e51ee464299,BINANCE_UM,BCHUSDT,2024-09-20 00:00:00+00:00,2024-09-20 01:00:00+00:00,6.552e-05,LONG,SHORT,BCHUSDT_fundingRate.csv:789
funding-b964d770ecc09db60eef,BINANCE_UM,BCHUSDT,2024-09-20 08:00:00.001000+00:00,2024-09-20 09:00:00.001000+00:00,-0.00014068,SHORT,LONG,BCHUSDT_fundingRate.csv:790
funding-f6171efbe1aa91250a49,BINANCE_UM,BCHUSDT,2024-09-20 16:00:00+00:00,2024-09-20 17:00:00+00:00,-0.00014157,SHORT,LONG,BCHUSDT_fundingRate.csv:791
funding-0bb88e76d1210fcaf48e,BINANCE_UM,BCHUSDT,2024-09-21 00:00:00.001000+00:00,2024-09-21 01:00:00.001000+00:00,-7.93e-06,SHORT,LONG,BCHUSDT_fundingRate.csv:792
funding-d16723e693d80104e175,BINANCE_UM,BCHUSDT,2024-09-21 08:00:00+00:00,2024-09-21 09:00:00+00:00,-8.201e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:793
funding-0fdaa6c0a5c7850b54e1,BINANCE_UM,BCHUSDT,2024-09-21 16:00:00+00:00,2024-09-21 17:00:00+00:00,3.41e-05,LONG,SHORT,BCHUSDT_fundingRate.csv:794
funding-4a93fdc0bedbe0fb2cc6,BINANCE_UM,BCHUSDT,2024-09-22 00:00:00+00:00,2024-09-22 01:00:00+00:00,-5.312e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:795
funding-b248c84a5ad1ad8153a1,BINANCE_UM,BCHUSDT,2024-09-22 08:00:00+00:00,2024-09-22 09:00:00+00:00,-8.88e-06,SHORT,LONG,BCHUSDT_fundingRate.csv:796
funding-f925458569f6074ea1c6,BINANCE_UM,BCHUSDT,2024-09-22 16:00:00+00:00,2024-09-22 17:00:00+00:00,7.788e-05,LONG,SHORT,BCHUSDT_fundingRate.csv:797
funding-2dd71d7cdb4803228822,BINANCE_UM,BCHUSDT,2024-09-23 00:00:00+00:00,2024-09-23 01:00:00+00:00,-0.00015015,SHORT,LONG,BCHUSDT_fundingRate.csv:798
funding-831d9cf7bf91f2194e53,BINANCE_UM,BCHUSDT,2024-09-23 08:00:00+00:00,2024-09-23 09:00:00+00:00,-4.757e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:799
funding-7736e4f4e4595c7a7725,BINANCE_UM,BCHUSDT,2024-09-23 16:00:00+00:00,2024-09-23 17:00:00+00:00,-0.00015392,SHORT,LONG,BCHUSDT_fundingRate.csv:800
funding-f8aee1fa35b0a07ba0db,BINANCE_UM,BCHUSDT,2024-09-24 00:00:00+00:00,2024-09-24 01:00:00+00:00,-0.00017852,SHORT,LONG,BCHUSDT_fundingRate.csv:801
funding-1042bdb6e0e74450387c,BINANCE_UM,BCHUSDT,2024-09-24 08:00:00+00:00,2024-09-24 09:00:00+00:00,2.153e-05,LONG,SHORT,BCHUSDT_fundingRate.csv:802
funding-f786861d0feb95ca79f9,BINANCE_UM,BCHUSDT,2024-09-24 16:00:00.001000+00:00,2024-09-24 17:00:00.001000+00:00,3.766e-05,LONG,SHORT,BCHUSDT_fundingRate.csv:803
funding-bdf0e1dff8b76db907e3,BINANCE_UM,BCHUSDT,2024-09-25 00:00:00+00:00,2024-09-25 01:00:00+00:00,4.643e-05,LONG,SHORT,BCHUSDT_fundingRate.csv:804
funding-d1acd0a2086cce326071,BINANCE_UM,BCHUSDT,2024-09-25 08:00:00.003000+00:00,2024-09-25 09:00:00.003000+00:00,-0.00012731,SHORT,LONG,BCHUSDT_fundingRate.csv:805
funding-483128893117cddedaaa,BINANCE_UM,BCHUSDT,2024-09-25 16:00:00+00:00,2024-09-25 17:00:00+00:00,-6.81e-06,SHORT,LONG,BCHUSDT_fundingRate.csv:806
funding-b0f13bdf868c13cfc42f,BINANCE_UM,BCHUSDT,2024-09-26 00:00:00.005000+00:00,2024-09-26 01:00:00.005000+00:00,-0.00021727,SHORT,LONG,BCHUSDT_fundingRate.csv:807
funding-921ab61cd316a75165ca,BINANCE_UM,BCHUSDT,2024-09-26 08:00:00+00:00,2024-09-26 09:00:00+00:00,1.836e-05,LONG,SHORT,BCHUSDT_fundingRate.csv:808
funding-bc2c26cfb203dde22cc4,BINANCE_UM,BCHUSDT,2024-09-26 16:00:00+00:00,2024-09-26 17:00:00+00:00,-0.00011859,SHORT,LONG,BCHUSDT_fundingRate.csv:809
funding-0a0ad7fd5c01cffcb38e,BINANCE_UM,BCHUSDT,2024-09-27 00:00:00+00:00,2024-09-27 01:00:00+00:00,0.0001,LONG,SHORT,BCHUSDT_fundingRate.csv:810
funding-79480d1acad8e4c6e6eb,BINANCE_UM,BCHUSDT,2024-09-27 08:00:00+00:00,2024-09-27 09:00:00+00:00,-0.00014461,SHORT,LONG,BCHUSDT_fundingRate.csv:811
funding-1ec60185b46a88637789,BINANCE_UM,BCHUSDT,2024-09-27 16:00:00+00:00,2024-09-27 17:00:00+00:00,-6.198e-05,SHORT,LONG,BCHUSDT_fundingRate.csv:812
funding-967e7baad8ec3d25bf65,BINANCE_UM,BCHUSDT,2024-09-28 00:00:00+00:00,2024-09-28 01:00:00+00:00,-3.55e-06,SHORT,LONG,BCHUSDT_fundingRate.csv:813
funding-3c166238b043f8527197,BINANCE_UM,BCHUSDT,2024-09-28 08:00:00.001000+00:00,2024-09-28 09:00:00.001000+00:00,7.521e-05,LONG,SHORT,BCHUSDT_fundingRate.csv:814
funding-c0be1f22aed92a8c6879,BINANCE_UM,BCHUSDT,2024-09-28 16:00:00+00:00,2024-09-28 17:00:00+00:00,2.903e-05,LONG,SHORT,BCHUSDT_fundingRate.csv:815
funding-d3883983a7ee4e2b638e,BINANCE_UM,BCHUSDT,2024-09-29 00:00:00.001000+00:00,2024-09-29 01:00:00.001000+00:00,7.071e-05,LONG,SHORT,BCHUSDT_fundingRate.csv:816
