candidate_id,expression,objective_family,source_stage,field_families,fields,operator_signature,window_signature,skeleton_key,production_key,historical_source_ok,field_lineage_ok,pit_policy_ok,negative_control_attached,selected_for_family_balanced_preflight,preflight_decision,shared_pool_stage,control_modes
a7al2x3_422807b47d99a146,"Mul(Sign(Delta(open_interest_last,96)),StateMask(is_multiplier_contract,False))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|is_multiplier_contract,Delta|Mul|Sign|StateMask,96,skeleton-66b3253ae522e3d5,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|is_multiplier_contract::Delta|Mul|Sign|StateMask::96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_98c6841a6224d4d1,"Sub(Rank(Delta(open_interest_last,96)),GroupNeutralize(Rank(Delta(open_interest_last,96)),is_multiplier_contract))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|is_multiplier_contract,Delta|GroupNeutralize|Rank|Sub,96,skeleton-742d4bd40731bb92,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|is_multiplier_contract::Delta|GroupNeutralize|Rank|Sub::96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_5bcea808ea83c091,"Mul(Rank(Delta(open_interest_last,336)),StateMask(liquidity_tier,tail))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|Mul|Rank|StateMask,336,skeleton-8a943b95ccc9e0da,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|Mul|Rank|StateMask::336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_533dc71134cbbcfc,"GroupNeutralize(Rank(Delta(open_interest_last,96)),is_multiplier_contract)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|is_multiplier_contract,Delta|GroupNeutralize|Rank,96,skeleton-9e5102bc8c5145d1,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|is_multiplier_contract::Delta|GroupNeutralize|Rank::96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_6c6065e466ba1fd0,"GroupNeutralize(ZScore(Mean(open_interest_last,96)),is_multiplier_contract)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|is_multiplier_contract,GroupNeutralize|Mean|ZScore,96,skeleton-9fc3b2e9c0d11373,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|is_multiplier_contract::GroupNeutralize|Mean|ZScore::96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_f6b92d61b2d35557,"LatentNeutralRank(Delta(open_interest_last,96),is_multiplier_contract)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|is_multiplier_contract,Delta|LatentNeutralRank,96,skeleton-a220964b88723329,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|is_multiplier_contract::Delta|LatentNeutralRank::96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_80b3cdece4ac6013,"Mul(Rank(Delta(open_interest_last,96)),StateMask(is_multiplier_contract,False))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|is_multiplier_contract,Delta|Mul|Rank|StateMask,96,skeleton-c6f5003dd4ca89ac,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|is_multiplier_contract::Delta|Mul|Rank|StateMask::96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_493206a9c0793b0f,"Mul(Sign(Delta(open_interest_last,336)),StateMask(liquidity_tier,tail))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|Mul|Sign|StateMask,336,skeleton-da423959806e541b,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|Mul|Sign|StateMask::336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_894fa51667a22b8d,"Mul(Sign(Delta(open_interest_last,96)),StateMask(is_multiplier_contract,True))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|is_multiplier_contract,Delta|Mul|Sign|StateMask,96,skeleton-ddfbf9a8c7bffae1,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|is_multiplier_contract::Delta|Mul|Sign|StateMask::96,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_1bfdb870dfeffc1f,"Mul(Rank(Delta(open_interest_mean,168)),StateMask(is_major,True))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Rank|StateMask,168,skeleton-39f3dd949289b52b,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Rank|StateMask::168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_864d3de6a59db83a,"Mul(Sign(Delta(open_interest_mean,168)),StateMask(is_major,False))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Sign|StateMask,168,skeleton-66b3253ae522e3d5,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Sign|StateMask::168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_5fa4590dacca05ff,"Sub(Rank(Delta(open_interest_last,168)),GroupNeutralize(Rank(Delta(open_interest_last,168)),liquidity_tier))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|GroupNeutralize|Rank|Sub,168,skeleton-742d4bd40731bb92,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|GroupNeutralize|Rank|Sub::168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_8ebabdc273c5ab7b,"Mul(Rank(Delta(open_interest_last,336)),StateMask(liquidity_tier,top20))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|Mul|Rank|StateMask,336,skeleton-8a943b95ccc9e0da,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|Mul|Rank|StateMask::336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_385a6b7f412c7749,"GroupNeutralize(Rank(Delta(open_interest_last,168)),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|GroupNeutralize|Rank,168,skeleton-9e5102bc8c5145d1,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|GroupNeutralize|Rank::168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_6494fb90059427e8,"GroupNeutralize(ZScore(Mean(open_interest_last,168)),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,GroupNeutralize|Mean|ZScore,168,skeleton-9fc3b2e9c0d11373,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::GroupNeutralize|Mean|ZScore::168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_f2d2d7e3d35aec6b,"LatentNeutralRank(Delta(open_interest_last,168),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|LatentNeutralRank,168,skeleton-a220964b88723329,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|LatentNeutralRank::168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_28668acbee41334f,"Mul(Rank(Delta(open_interest_mean,168)),StateMask(is_major,False))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Rank|StateMask,168,skeleton-c6f5003dd4ca89ac,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Rank|StateMask::168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_8646807f8c5926d8,"Mul(Sign(Delta(open_interest_last,336)),StateMask(liquidity_tier,top50))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|Mul|Sign|StateMask,336,skeleton-da423959806e541b,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|Mul|Sign|StateMask::336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_a33e1a2e478b8580,"Mul(Sign(Delta(open_interest_mean,168)),StateMask(is_major,True))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Sign|StateMask,168,skeleton-ddfbf9a8c7bffae1,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Sign|StateMask::168,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_25933c748e48de57,"Mul(Rank(Delta(open_interest_mean,24)),StateMask(is_major,True))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Rank|StateMask,24,skeleton-39f3dd949289b52b,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Rank|StateMask::24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_8d059f3d5bc0936c,"Mul(Sign(Delta(open_interest_mean,24)),StateMask(is_major,False))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Sign|StateMask,24,skeleton-66b3253ae522e3d5,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Sign|StateMask::24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_7ca0a6e60cb4e423,"Sub(Rank(Delta(open_interest_last,24)),GroupNeutralize(Rank(Delta(open_interest_last,24)),liquidity_tier))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|GroupNeutralize|Rank|Sub,24,skeleton-742d4bd40731bb92,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|GroupNeutralize|Rank|Sub::24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_a574cda4002add7b,"Mul(Rank(Delta(open_interest_last,336)),StateMask(liquidity_tier,top100))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|Mul|Rank|StateMask,336,skeleton-8a943b95ccc9e0da,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|Mul|Rank|StateMask::336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_3c0840661712ae12,"GroupNeutralize(Rank(Delta(open_interest_last,24)),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|GroupNeutralize|Rank,24,skeleton-9e5102bc8c5145d1,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|GroupNeutralize|Rank::24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_0d07b67eeac0e96b,"GroupNeutralize(ZScore(Mean(open_interest_last,24)),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,GroupNeutralize|Mean|ZScore,24,skeleton-9fc3b2e9c0d11373,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::GroupNeutralize|Mean|ZScore::24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_d66438a90177073f,"LatentNeutralRank(Delta(open_interest_last,24),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|LatentNeutralRank,24,skeleton-a220964b88723329,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|LatentNeutralRank::24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_c220936e24a45847,"Mul(Rank(Delta(open_interest_mean,24)),StateMask(is_major,False))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Rank|StateMask,24,skeleton-c6f5003dd4ca89ac,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Rank|StateMask::24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_888e5ab37edcec2e,"Mul(Sign(Delta(open_interest_last,336)),StateMask(liquidity_tier,top200))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|Mul|Sign|StateMask,336,skeleton-da423959806e541b,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|Mul|Sign|StateMask::336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_fab5cfbf40f34f3e,"Mul(Sign(Delta(open_interest_mean,24)),StateMask(is_major,True))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Sign|StateMask,24,skeleton-ddfbf9a8c7bffae1,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Sign|StateMask::24,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_436799fad4a21d8f,"Mul(Rank(Delta(open_interest_mean,336)),StateMask(is_major,True))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Rank|StateMask,336,skeleton-39f3dd949289b52b,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Rank|StateMask::336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_16a1988a697cd6a7,"Mul(Sign(Delta(open_interest_mean,336)),StateMask(is_major,False))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Sign|StateMask,336,skeleton-66b3253ae522e3d5,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Sign|StateMask::336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_72c771391dee22af,"Sub(Rank(Delta(open_interest_last,336)),GroupNeutralize(Rank(Delta(open_interest_last,336)),liquidity_tier))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|GroupNeutralize|Rank|Sub,336,skeleton-742d4bd40731bb92,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|GroupNeutralize|Rank|Sub::336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_d02ddee5d65b5804,"Mul(Rank(Delta(open_interest_last,336)),StateMask(liquidity_tier,top50))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|Mul|Rank|StateMask,336,skeleton-8a943b95ccc9e0da,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|Mul|Rank|StateMask::336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_8c93378ff74d8cf8,"GroupNeutralize(Rank(Delta(open_interest_last,336)),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|GroupNeutralize|Rank,336,skeleton-9e5102bc8c5145d1,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|GroupNeutralize|Rank::336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_30efebe962b63799,"GroupNeutralize(ZScore(Mean(open_interest_last,336)),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,GroupNeutralize|Mean|ZScore,336,skeleton-9fc3b2e9c0d11373,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::GroupNeutralize|Mean|ZScore::336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_e89f1b66b81f0130,"LatentNeutralRank(Delta(open_interest_last,336),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|LatentNeutralRank,336,skeleton-a220964b88723329,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|LatentNeutralRank::336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_af06248ea0e7c08e,"Mul(Rank(Delta(open_interest_mean,336)),StateMask(is_major,False))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Rank|StateMask,336,skeleton-c6f5003dd4ca89ac,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Rank|StateMask::336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_ed0292142decd554,"Mul(Sign(Delta(open_interest_last,336)),StateMask(liquidity_tier,top100))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|Mul|Sign|StateMask,336,skeleton-da423959806e541b,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|Mul|Sign|StateMask::336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_09d84a51e73dc7af,"Mul(Sign(Delta(open_interest_mean,336)),StateMask(is_major,True))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Sign|StateMask,336,skeleton-ddfbf9a8c7bffae1,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Sign|StateMask::336,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_d83296b056d9f50d,"Mul(Rank(Delta(open_interest_mean,48)),StateMask(is_major,True))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Rank|StateMask,48,skeleton-39f3dd949289b52b,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Rank|StateMask::48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_350d2e0ab0d11161,"Mul(Sign(Delta(open_interest_mean,48)),StateMask(is_major,False))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Sign|StateMask,48,skeleton-66b3253ae522e3d5,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Sign|StateMask::48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_1913a3634a7b9ee4,"Sub(Rank(Delta(open_interest_last,48)),GroupNeutralize(Rank(Delta(open_interest_last,48)),liquidity_tier))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|GroupNeutralize|Rank|Sub,48,skeleton-742d4bd40731bb92,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|GroupNeutralize|Rank|Sub::48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_1d7d8741b269a7ec,"Mul(Rank(Delta(open_interest_last,48)),StateMask(liquidity_tier,tail))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|Mul|Rank|StateMask,48,skeleton-8a943b95ccc9e0da,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|Mul|Rank|StateMask::48,True,True,True,True,True,,selected_for_future_family_balanced_preflight,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_406b699e6ff976eb,"GroupNeutralize(Rank(Delta(open_interest_last,48)),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|GroupNeutralize|Rank,48,skeleton-9e5102bc8c5145d1,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|GroupNeutralize|Rank::48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_845ea2c109ded0b4,"GroupNeutralize(ZScore(Mean(open_interest_last,48)),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,GroupNeutralize|Mean|ZScore,48,skeleton-9fc3b2e9c0d11373,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::GroupNeutralize|Mean|ZScore::48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_6ca0f73da7fafdbf,"LatentNeutralRank(Delta(open_interest_last,48),liquidity_tier)",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|LatentNeutralRank,48,skeleton-a220964b88723329,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|LatentNeutralRank::48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_c592ae1fd6e69d20,"Mul(Rank(Delta(open_interest_mean,48)),StateMask(is_major,False))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Rank|StateMask,48,skeleton-c6f5003dd4ca89ac,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Rank|StateMask::48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_1275d4d5e001a788,"Mul(Sign(Delta(open_interest_last,48)),StateMask(liquidity_tier,top100))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_last|liquidity_tier,Delta|Mul|Sign|StateMask,48,skeleton-da423959806e541b,a7al2x3::F6_OI_latent_state_interaction::open_interest_last|liquidity_tier::Delta|Mul|Sign|StateMask::48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
a7al2x3_6909faa2c6893f79,"Mul(Sign(Delta(open_interest_mean,48)),StateMask(is_major,True))",F6_OI_latent_state_interaction,a7al2x3_family_balanced_dry_generation,latent_state|open_interest,open_interest_mean|is_major,Delta|Mul|Sign|StateMask,48,skeleton-ddfbf9a8c7bffae1,a7al2x3::F6_OI_latent_state_interaction::open_interest_mean|is_major::Delta|Mul|Sign|StateMask::48,True,True,True,True,False,,dry_generated,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random
