candidate_id,label_family,horizon_h,neutralization_mode,orientation_from_train,oriented_validation_spread,oriented_test_spread,oriented_recent_spread,one_bar_lag_recent_oriented,control_ratio_premay_max,min_oriented_nonoverlap_min_tstat,decision,blockers,warnings
a7ab3_4092255ee6888704,L7_ranked_future_return,1,global_rank,-1.0,0.016489897536265254,0.018983696677991695,0.01885671545546936,0.019565230500559607,1.9872535187366978,5.709454486045096,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,ranked_return_label
a7ab3_4092255ee6888704,L7_ranked_future_return,1,liquidity_tier_neutral,-1.0,0.011661663782004016,0.012043328498517095,0.010547894328063637,0.014204514143198623,4.356942019496855,5.0926346872668,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,ranked_return_label;neutralized_mode
a7ab3_4092255ee6888704,L7_ranked_future_return,1,meme_multiplier_neutral,-1.0,0.014012133158710308,0.014652341369415515,0.014532429683887755,0.015755153055973654,0.8730886284094697,6.340236660427417,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,control_ratio_warning_ge_0_80;ranked_return_label;neutralized_mode
a7ab3_4092255ee6888704,L7_ranked_future_return,4,global_rank,-1.0,0.023729452018262497,0.031784723796212354,0.035881762543141196,0.03635951504790604,0.6716994597085293,4.624964713352826,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,ranked_return_label
a7ab3_4092255ee6888704,L7_ranked_future_return,4,liquidity_tier_neutral,-1.0,0.020182245521391272,0.024004742609108287,0.02345634974185461,0.024333094082566297,1.6662952754390696,5.043489342458263,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,ranked_return_label;neutralized_mode
a7ab3_4092255ee6888704,L7_ranked_future_return,4,meme_multiplier_neutral,-1.0,0.022166504930825375,0.026872667871293776,0.028158660263286277,0.02797855216978616,0.8926843057677716,5.222538539476828,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,control_ratio_warning_ge_0_80;ranked_return_label;neutralized_mode
a7ab3_6e301587da1c1fa3,L0_raw_forward_return,1,global_rank,-1.0,0.0002976423504062376,0.00020516288984130903,0.00029299495239554907,0.00020873871835307706,1.3224006868463727,1.9749196046988071,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,none
a7ab3_6e301587da1c1fa3,L0_raw_forward_return,1,liquidity_tier_neutral,-1.0,0.00015261948211564837,8.930687253537483e-05,0.00013569450896658812,0.00012868304795060541,2.0101439605498754,1.5052389955102357,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_6e301587da1c1fa3,L0_raw_forward_return,1,meme_multiplier_neutral,-1.0,0.0001224714130975583,0.00013652113109142804,0.0001569403155069306,0.00013246870639111434,1.4530155149250625,1.8550503089367159,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_6e301587da1c1fa3,L0_raw_forward_return,4,global_rank,-1.0,0.001045261685929057,0.0006001087172847112,0.0010186816922058634,0.0009964517215608636,1.0448195575746286,1.8330365357643699,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,none
a7ab3_6e301587da1c1fa3,L0_raw_forward_return,4,liquidity_tier_neutral,-1.0,0.0005890986822771524,0.00031414756023540025,0.00048398375658625394,0.00047402304504315493,0.8702846191734801,1.618199580886673,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,control_ratio_warning_ge_0_80;neutralized_mode
a7ab3_6e301587da1c1fa3,L0_raw_forward_return,4,meme_multiplier_neutral,-1.0,0.000530164658694234,0.00047372537148243215,0.0006119935731684513,0.0006269627172339815,1.104594388538311,2.1371485547029145,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_6e301587da1c1fa3,L1_cross_sectional_relative_return,1,global_rank,-1.0,0.0002976423504062376,0.00020516288984130898,0.00029299495239554907,0.00020873871835307706,1.3224006868463734,1.9749196046988065,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,none
a7ab3_6e301587da1c1fa3,L1_cross_sectional_relative_return,1,liquidity_tier_neutral,-1.0,0.00015261948211564832,8.930687253537486e-05,0.00013569450896658804,0.0001286830479506054,2.010143960549875,1.505238995510236,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_6e301587da1c1fa3,L1_cross_sectional_relative_return,1,meme_multiplier_neutral,-1.0,0.00012247141309755828,0.000136521131091428,0.00015694031550693056,0.00013246870639111428,1.4530155149250634,1.8550503089367154,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_6e301587da1c1fa3,L1_cross_sectional_relative_return,4,global_rank,-1.0,0.001045261685929057,0.0006001087172847112,0.0010186816922058634,0.0009964517215608638,1.044819557574629,1.8330365357643705,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,none
a7ab3_6e301587da1c1fa3,L1_cross_sectional_relative_return,4,liquidity_tier_neutral,-1.0,0.0005890986822771524,0.00031414756023540025,0.000483983756586254,0.00047402304504315493,0.8702846191734801,1.6181995808866734,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,control_ratio_warning_ge_0_80;neutralized_mode
a7ab3_6e301587da1c1fa3,L1_cross_sectional_relative_return,4,meme_multiplier_neutral,-1.0,0.000530164658694234,0.00047372537148243236,0.0006119935731684513,0.0006269627172339815,1.1045943885383105,2.1371485547029154,HOLD_A7AC3_LABEL_OR_NEUTRALIZATION_BLOCKED,control_ratio_ge_1,neutralized_mode
a7ab3_6e301587da1c1fa3,L7_ranked_future_return,1,global_rank,-1.0,0.03257321008263617,0.03589933046013171,0.03202442575868678,0.030162221964931235,0.8435940263192452,8.611844336178459,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,control_ratio_warning_ge_0_80;ranked_return_label
a7ab3_6e301587da1c1fa3,L7_ranked_future_return,1,liquidity_tier_neutral,-1.0,0.021031454614736798,0.023363651451517045,0.01938249484207465,0.01964848893222363,0.8904711544977298,8.147609439360025,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,control_ratio_warning_ge_0_80;ranked_return_label;neutralized_mode
a7ab3_6e301587da1c1fa3,L7_ranked_future_return,1,meme_multiplier_neutral,-1.0,0.022624025897231767,0.025719607318830388,0.02293413312992211,0.022701229217131642,0.8876884393819576,7.813822282230035,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,control_ratio_warning_ge_0_80;ranked_return_label;neutralized_mode
a7ab3_6e301587da1c1fa3,L7_ranked_future_return,4,global_rank,-1.0,0.05051239279313876,0.055030105184513615,0.060127516033070615,0.059357192184360995,0.931427355618928,6.665689227316051,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,control_ratio_warning_ge_0_80;ranked_return_label
a7ab3_6e301587da1c1fa3,L7_ranked_future_return,4,liquidity_tier_neutral,-1.0,0.03408989156579429,0.035567000703921395,0.03909086657404658,0.03831257086500012,0.9450356646163769,6.880654659515789,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,control_ratio_warning_ge_0_80;ranked_return_label;neutralized_mode
a7ab3_6e301587da1c1fa3,L7_ranked_future_return,4,meme_multiplier_neutral,-1.0,0.03661135489141893,0.040018818595107024,0.04452981306492618,0.04419435264157432,0.9472685285461697,6.58100624571707,A7AC3_LABEL_NEUTRALIZATION_PASS_WITH_WARNINGS,none,control_ratio_warning_ge_0_80;ranked_return_label;neutralized_mode
