shadow_rank,consolidated_decision,decision_reasons,evidence_tier,source_count,source_ids,source_kinds,source_lag_status,source_lag_required,canonical_key,canonical_expression,canonical_skeleton,blueprint_id,semantic_pair,motif,horizon_h,expression,skeleton_key,train_sortino,validation_sortino,test_sortino,recent_sortino,min_oos_sortino,min_oos_floor_sortino,stress_floor_sortino,recent_sharpe,recent_rankic,recent_avg_turnover,recent_control_ratio,recent_shuffle_control_ratio,oos_control_dominated_count,oos_lag_stale_dominated_count,hard_reject,hard_reject_reasons,gate_pass,pareto_rank,source_file
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(safediv(safediv(clip(zscore(mark_index_basis_bps),-3,3),abs(csrank(top_global_account_divergence))),abs(zscore(safediv(clip(zscore(mark_index_basis_bps),-3,3),abs(csrank(top_global_account_divergence)))))))|h=1","neg(safediv(safediv(clip(zscore(mark_index_basis_bps),-3,3),abs(csrank(top_global_account_divergence))),abs(zscore(safediv(clip(zscore(mark_index_basis_bps),-3,3),abs(csrank(top_global_account_divergence)))))))",basis_premium_like|positioning_like|safe_div_abs|e4c038293a2a,a7ls29_9854d0412fa899d2,basis_premium_like|positioning_like,safe_div_abs,1,"Neg(SafeDiv(SafeDiv(Clip(ZScore(mark_index_basis_bps),-3,3),Abs(CSRank(top_global_account_divergence))),Abs(ZScore(SafeDiv(Clip(ZScore(mark_index_basis_bps),-3,3),Abs(CSRank(top_global_account_divergence)))))))",basis_premium_like|positioning_like|safe_div_abs|e4c038293a2a,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,72)))|h=24","csrank(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,72)))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|1113200197c9,a7ls29_66bc165cc8e085e1,basis_premium_like|age_x_volatility|positioning_like,seed_sub,24,"CSRank(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,72)))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|1113200197c9,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,72)))|h=24","zscore(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,72)))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|0970bc06439d,a7ls29_cccc1ca915c1a423,basis_premium_like|age_x_volatility|positioning_like,seed_sub,24,"ZScore(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,72)))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|0970bc06439d,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"clip(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,72)),-3,3)|h=24","clip(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,72)),-3,3)",basis_premium_like|age_x_volatility|positioning_like|seed_sub|bff838013ca2,a7ls29_724ad4c16dc4423e,basis_premium_like|age_x_volatility|positioning_like,seed_sub,24,"Clip(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,72)),-3,3)",basis_premium_like|age_x_volatility|positioning_like|seed_sub|bff838013ca2,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,72)))))|h=24","csrank(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,72)))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|5c4ab312651c,a7ls29_303da9903b5d9e82,basis_premium_like|age_x_volatility|positioning_like,seed_mul,24,"CSRank(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_global_account_divergence,72)))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|5c4ab312651c,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"clip(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,72)))),-3,3)|h=24","clip(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,72)))),-3,3)",basis_premium_like|age_x_volatility|positioning_like|seed_mul|31577b713ecd,a7ls29_e854a2dff9e7b8ff,basis_premium_like|age_x_volatility|positioning_like,seed_mul,24,"Clip(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_global_account_divergence,72)))),-3,3)",basis_premium_like|age_x_volatility|positioning_like|seed_mul|31577b713ecd,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,72)))))|h=24","zscore(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,72)))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|617bbdb24c40,a7ls29_45ac56c1ac5fbc86,basis_premium_like|age_x_volatility|positioning_like,seed_mul,24,"ZScore(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_global_account_divergence,72)))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|617bbdb24c40,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,72))))|h=24","mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,72))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|7469aecb74db,a7ls29_20ce2453dde22bbc,basis_premium_like|age_x_volatility|positioning_like,seed_mul,24,"Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_global_account_divergence,72))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|7469aecb74db,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(zscore(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))))|h=24","neg(zscore(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|f0c6d21e9cf3,a7ls29_b0d1d4b7c6f6a73f,basis_premium_like|age_x_volatility|positioning_like,seed_sub,24,"Neg(ZScore(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,6))))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|f0c6d21e9cf3,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(csrank(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))))|h=24","neg(csrank(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|37265514b35e,a7ls29_01bfb8a086e6dc92,basis_premium_like|age_x_volatility|positioning_like,seed_sub,24,"Neg(CSRank(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,6))))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|37265514b35e,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mul(mul(abs(zscore(mean(basis_abs_168h,8))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,72))))|h=24","mul(mul(abs(zscore(mean(basis_abs_168h,8))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,72))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|7469aecb74db,a7ls29_21bb96cb5fee73e0,basis_premium_like|age_x_volatility|positioning_like,seed_mul,24,"Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,8))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_global_account_divergence,72))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|7469aecb74db,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"clip(csrank(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))),-3,3)|h=24","clip(csrank(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))),-3,3)",basis_premium_like|age_x_volatility|positioning_like|seed_sub|b2f9e63a39cd,a7ls29_bb45654475eabcc5,basis_premium_like|age_x_volatility|positioning_like,seed_sub,24,"Clip(CSRank(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,6))),-3,3)",basis_premium_like|age_x_volatility|positioning_like|seed_sub|b2f9e63a39cd,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(zscore(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))))|h=24","zscore(zscore(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|3216cf61d4d1,a7ls29_eb5cd0bbe797d023,basis_premium_like|age_x_volatility|positioning_like,seed_sub,24,"ZScore(ZScore(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,6))))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|3216cf61d4d1,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(zscore(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))))|h=24","csrank(zscore(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|ba025b0ec432,a7ls29_c1f3b418b59134ae,basis_premium_like|age_x_volatility|positioning_like,seed_sub,24,"CSRank(ZScore(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,6))))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|ba025b0ec432,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(csrank(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))))|h=24","csrank(csrank(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|d097e66ef985,a7ls29_f1417fb89e74cb8f,basis_premium_like|age_x_volatility|positioning_like,seed_sub,24,"CSRank(CSRank(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,6))))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|d097e66ef985,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(csrank(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))))|h=24","zscore(csrank(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|72f982013fac,a7ls29_981ad39943e48a9b,basis_premium_like|age_x_volatility|positioning_like,seed_sub,24,"ZScore(CSRank(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,6))))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|72f982013fac,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"abs(csrank(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))))|h=24","abs(csrank(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|b8a2d38609ad,a7ls29_7756094701a781b2,basis_premium_like|age_x_volatility|positioning_like,seed_sub,24,"Abs(CSRank(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,6))))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|b8a2d38609ad,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"clip(zscore(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))),-3,3)|h=24","clip(zscore(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,6))),-3,3)",basis_premium_like|age_x_volatility|positioning_like|seed_sub|503ed3579c5d,a7ls29_94da969e9569b9e7,basis_premium_like|age_x_volatility|positioning_like,seed_sub,24,"Clip(ZScore(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,6))),-3,3)",basis_premium_like|age_x_volatility|positioning_like|seed_sub|503ed3579c5d,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,72)))|h=24","neg(sub(mul(abs(zscore(mean(basis_abs_168h,12))),sign(zscore(mean(age_x_volatility,12)))),decay(top_global_account_divergence,72)))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|1e4396b31b6e,a7ls29_694c3f404786a63a,basis_premium_like|age_x_volatility|positioning_like,seed_sub,24,"Neg(Sub(Mul(Abs(ZScore(Mean(basis_abs_168h,12))),Sign(ZScore(Mean(age_x_volatility,12)))),Decay(top_global_account_divergence,72)))",basis_premium_like|age_x_volatility|positioning_like|seed_sub|1e4396b31b6e,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"csrank(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,336)))))|h=24","csrank(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,336)))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|5c4ab312651c,a7ls29_8a0ba5a09f3455c7,basis_premium_like|age_x_volatility|positioning_like,seed_mul,24,"CSRank(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_global_account_divergence,336)))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|5c4ab312651c,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"clip(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,336)))),-3,3)|h=24","clip(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,336)))),-3,3)",basis_premium_like|age_x_volatility|positioning_like|seed_mul|31577b713ecd,a7ls29_f6c7123ec59ad429,basis_premium_like|age_x_volatility|positioning_like,seed_mul,24,"Clip(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_global_account_divergence,336)))),-3,3)",basis_premium_like|age_x_volatility|positioning_like|seed_mul|31577b713ecd,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"zscore(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,336)))))|h=24","zscore(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,336)))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|617bbdb24c40,a7ls29_d501a662ec75920f,basis_premium_like|age_x_volatility|positioning_like,seed_mul,24,"ZScore(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_global_account_divergence,336)))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|617bbdb24c40,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,336)))))|h=24","neg(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,336)))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|c504841feb68,a7ls29_a447b9ced232c406,basis_premium_like|age_x_volatility|positioning_like,seed_mul,24,"Neg(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_global_account_divergence,336)))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|c504841feb68,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"mean(mul(mean(open_interest_mean,72),delta(top_long_short_position_ratio_last,3)),4)|h=8","mean(mul(mean(open_interest_mean,72),delta(top_long_short_position_ratio_last,3)),4)",open_interest_like|positioning_like|smooth_mul|13f78e123c67,a7ls29_76ddbf388c70cee7,open_interest_like|positioning_like,smooth_mul,8,"Mean(Mul(Mean(open_interest_mean,72),Delta(top_long_short_position_ratio_last,3)),4)",open_interest_like|positioning_like|smooth_mul|13f78e123c67,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
,DIAGNOSTIC_NUMERIC_ONLY,not_strict_reward_validated,TIER4_DIAGNOSTIC_NUMERIC,1,A7LS29_SELECTED_TOP,diagnostic_numeric,HOLD_SOURCE_LAG_NOT_TESTED,True,"neg(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,48)))))|h=24","neg(mul(mul(abs(zscore(mean(basis_abs_168h,24))),sign(zscore(mean(age_x_volatility,24)))),abs(zscore(mean(top_global_account_divergence,48)))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|c504841feb68,a7ls29_3e96ae8fd1b34172,basis_premium_like|age_x_volatility|positioning_like,seed_mul,24,"Neg(Mul(Mul(Abs(ZScore(Mean(basis_abs_168h,24))),Sign(ZScore(Mean(age_x_volatility,24)))),Abs(ZScore(Mean(top_global_account_divergence,48)))))",basis_premium_like|age_x_volatility|positioning_like|seed_mul|c504841feb68,,,,,,,,,,,,,,,,,,,runtime/a7ls29_productive_numeric_acceptance_20260610/a7ls29_selected_top160.csv
