candidate_id,semantic_bucket,motif_bucket,generation_mode,clue_rows,label_count,horizon_count,best_abs_corr,best_original_score,min_control_ratio,median_control_ratio,median_spread,proposed_subgraph_id,expression,raw_inputs,outside_old_packet,repair_score
a7ffcore11e_f19f4cce024077a6bc,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,4,2,2,0.0330903316625973,0.0330903316625973,0.3861332620863035,0.5095194555024676,-0.00014093043246835,sgx_96baf941e06a270857,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3)),Delta(mark_index_basis_bps,48))",mark_index_basis_bps;taker_buy_quote_volume,False,8.889540109079338
a7ffcore11e_4c3d00558447cd47dd,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,3,3,1,0.0100603332122607,0.0247071369113377,0.3257270568759764,0.3319396545312298,0.0003236378771727,sgx_ac1c63fcd34de3feee,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,16))",global_long_short_account_ratio_mean;open_interest_last,False,8.842688624474802
a7ffcore11e_54790864840dc185ed,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,1,1,1,0.0011724546461982,0.1796422842056032,0.7378237403736365,0.7378237403736365,-0.1796422842056032,sgx_d35083fc6fb35b818c,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),4)),Delta(open_interest_last,12))",open_interest_last;taker_buy_quote_volume,True,8.61719820336479
a7ffcore11e_1f4cb6abf09e6f74da,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,2,2,1,0.0105511847912051,0.0105511847912051,0.3096208464912698,0.4029472134255112,-0.00019586055542795,sgx_2032f80f21379bf9ef,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,8)))),3)),Delta(trade_count,72))",trade_count;trade_high,True,8.591782002841562
a7ffcore11e_5232b14de4a03ae851,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,1,1,1,0.0031964232389223,0.1538369271469759,0.5063077964980324,0.5063077964980324,0.1538369271469759,sgx_7595f02acbf53ba455,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2)),Delta(trade_count,24))",trade_count;trade_low,True,8.564122949943453
a7ffcore11e_49f6cb873f83ad1d4b,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,1,1,1,0.0044698119533878,0.1407455928077668,0.4462298424458287,0.4462298424458287,0.1407455928077668,sgx_f41f9034b3bb73aabf,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),2)),Delta(trade_count,6))",trade_count;trade_low,True,8.422452171263679
a7ffcore11e_bd0ecbd08308313888,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,2,2,1,0.0106777549170919,0.0330202104966227,0.6262888182669345,0.7046148642075158,0.01657628252662775,sgx_63108700d5179c2bc3,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,48))",global_long_short_account_ratio_mean;open_interest_last,True,8.407826573398586
a7ffcore11e_af11f81ccebb87b897,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,2,2,1,0.0068189030592555,0.0068189030592555,0.3688054483273865,0.37634248870837744,0.00019804906750145001,sgx_9ff89087511f556904,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,32))",global_long_short_account_ratio_mean;open_interest_last,True,8.398767164530337
a7ffcore11e_51a74f307e719e43d3,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,1,1,1,0.0053276942264116,0.1346970562770363,0.3975990263194894,0.3975990263194894,-0.1346970562770363,sgx_c3298926fd7b2be31d,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,4)))),3)),Delta(trade_count,12))",trade_count;trade_high,True,8.398743072901748
a7ffcore11e_232dfcce9285c35713,taker_flow_like|basis_premium_like,gated_sign,seed_field_safe_div,1,1,1,0.0077939493150133,0.1398003125233148,0.4488122625849564,0.4488122625849564,-0.1398003125233148,sgx_beced02b8838895a86,"SafeDiv(Delta(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),3),Abs(Delta(mark_index_basis_bps,2)))",mark_index_basis_bps;taker_buy_quote_volume,True,8.398381725296383
a7ffcore11e_a01a8daf0ec6df52a7,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,1,1,1,0.0011754359665193,0.1389732343188548,0.4472970788748746,0.4472970788748746,-0.1389732343188548,sgx_f8d900453faa817b9f,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),2)),Delta(open_interest_mean,8))",open_interest_mean;taker_buy_quote_volume,True,8.384870528627347
a7ffcore11e_2c46230d8041995149,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,3,2,2,0.0117765105287273,0.0117765105287273,0.1804703647057589,0.60367352124535,-0.0005338099601723,sgx_7c7645c909c556a457,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),2)),Delta(open_interest_mean,72))",open_interest_mean;taker_buy_quote_volume,False,8.374589481163028
a7ffcore11e_4c67508333214e808c,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,2,2,1,0.0049860268835305,0.0049860268835305,0.376803592171391,0.4660101072147774,5.616414058084439e-05,sgx_58672aec6df8f9629c,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,24)),24),Abs(ZScore(Delta(trade_low,24)))),4)),Delta(trade_count,3))",trade_count;trade_low,True,8.346113353327828
a7ffcore11e_1a0c13e0697780faa7,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,2,2,1,0.0096409702409184,0.0096409702409184,0.4239449570310388,0.5537575491755743,-0.0001889366232536,sgx_caa337e686592f6863,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_low,24)))),4)),Delta(trade_count,16))",trade_count;trade_low,True,8.34492949075629
a7ffcore11e_378937c1d066186b94,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,2,2,1,0.0073252057951817,0.0073252057951817,0.403391284621269,0.40340565665063,-5.459854802150443e-05,sgx_a839188d8f19009409,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,8)))),4)),Delta(trade_count,16))",trade_count;trade_high,True,8.339721546661096
a7ffcore11e_300ef9b90098b89b58,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,2,2,1,0.0082268536230064,0.0082268536230064,0.4177861865788826,0.516715722538496,-5.8742234643346305e-05,sgx_7c11a9857db597151c,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,4)))),3)),Delta(trade_count,16))",trade_count;trade_high,True,8.328964699302363
a7ffcore11e_e1cd41c78b574ae9af,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,4,2,2,0.0149240098386624,0.0149240098386624,0.487026046516435,0.6322793140324752,0.000549530621857,sgx_06813f199f71b1afb8,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24))),3)),Delta(open_interest_last,32))",open_interest_last;top_long_short_account_ratio_last,False,8.324428103740377
a7ffcore11e_52fdc3bb64b98000d3,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,4,2,2,0.0131390531488648,0.0131390531488648,0.4766250744818453,0.6508380814239543,5.917075968316984e-05,sgx_6e20a4e1c711388abd,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),2)),Delta(open_interest_last,72))",open_interest_last;taker_buy_quote_volume,False,8.309530914013607
a7ffcore11e_1942160ee15398d457,open_interest_like,single,seed_field_mul_delta,4,2,2,0.0065214896832307,0.0065214896832307,0.4168725366272777,0.6337945843520102,-2.656503392247406e-05,sgx_e53bc170458901c45a,"Mul(ZScore(Mean(open_interest_change_24h,4)),Delta(open_interest_change_24h,24))",open_interest_change_24h,False,8.29668472041006
a7ffcore11e_205fca9713a5ecddcf,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,3,3,1,0.0124119812644591,0.0390092971922098,0.7634542833201421,0.7649465313099771,-9.93915313378648e-05,sgx_c4bfa04c9ac5fcda6b,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),3)),Delta(open_interest_mean,72))",open_interest_mean;taker_buy_quote_volume,False,8.253277377203911
a7ffcore11e_05014af14def66a014,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,2,2,1,0.0085959258182929,0.0085959258182929,0.4817730462433521,0.6359751119535126,-0.00016465480591189999,sgx_e867afad83b8c0fd4c,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,4)))),2)),Delta(trade_count,24))",trade_count;trade_high,True,8.208372423879155
a7ffcore11e_3ec57ea3f99c39e17e,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,2,2,1,0.0236075335781064,0.0236075335781064,0.6389112768731761,0.6599663157852669,-0.0001295856344779,sgx_dc557d6d4491601dd3,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(trade_low,24)))),2)),Delta(trade_count,72))",trade_count;trade_low,True,8.194328117815775
a7ffcore11e_4d877da123e8e7ec1a,taker_flow_like|basis_premium_like,gated_sign,seed_field_safe_div,4,2,2,0.0023418361825115,0.0023418361825115,0.4450959108867548,0.53004245464952,0.00039338100763015003,sgx_36d7aad1d603048aca,"SafeDiv(Delta(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2),Abs(Delta(mark_index_basis_bps,4)))",mark_index_basis_bps;taker_buy_quote_volume,False,8.15664490187672
a7ffcore11e_601bf2d8981a2d724c,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,2,2,2,0.009095442714556,0.0694277700144633,0.6206295066903897,0.6535784036448402,-0.03476353442085287,sgx_145f5510fe8c40644d,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,24))",open_interest_mean;taker_buy_quote_volume,False,8.147296386908486
a7ffcore11e_1912a535f0533e1786,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,1,1,1,0.0035979187589896,0.1449394321804215,0.6320724687874969,0.6320724687874969,0.1449394321804215,sgx_327082956b2c0633c8,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,8)))),3)),Delta(trade_count,24))",trade_count;trade_high,True,8.134643706033437
a7ffcore11e_e2ef38c0251e5f9d9f,taker_flow_like|basis_premium_like,gated_sign,seed_field_mul_delta,3,2,2,0.0397253341052066,0.0397253341052066,0.595697781154408,0.613101810481849,-0.0003255010682712,sgx_496833020afc0baf91,"Mul(ZScore(Mean(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),4)),Delta(mark_index_basis_bps,16))",mark_index_basis_bps;taker_buy_quote_volume,False,8.103111119795315
a7ffcore11e_e4eff4e076eb8cbc67,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,2,2,1,0.0056767546109024,0.0056767546109024,0.5190155070499087,0.5397589077233707,0.00022320983387185003,sgx_5cf8e14d18cf7db7b6,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),2)),Delta(global_long_short_account_ratio_mean,6))",global_long_short_account_ratio_mean;open_interest_last,True,8.07550407811823
a7ffcore11e_578b81923bbfd24556,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,1,1,1,0.0034548598594725,0.137627717599149,0.6173770803577996,0.6173770803577996,0.137627717599149,sgx_fd03faf17635f7969c,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,8)))),2)),Delta(trade_count,24))",trade_count;trade_high,True,8.01780019126738
a7ffcore11e_7572ab199d54ee55bd,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,1,1,1,0.0011905820745061,0.1443311219794776,0.6889682844169259,0.6889682844169259,-0.1443311219794776,sgx_dbd227bfc1e02d8db4,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),4)),Delta(open_interest_mean,12))",open_interest_mean;taker_buy_quote_volume,True,8.008685870755698
a7ffcore11e_6a9a26e403c6125043,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,1,1,1,0.0014542093371074,0.1412797644911259,0.6692011262972369,0.6692011262972369,-0.1412797644911259,sgx_5e451af33e22ef2170,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,48))",open_interest_mean;taker_buy_quote_volume,True,7.987193037228044
a7ffcore11e_ddc7af9711beac20b7,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,2,2,1,0.0055704710048137,0.0055704710048137,0.5800401479037302,0.6186240512876192,7.101088662865171e-05,sgx_ca8f297e864bd47bc5,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),3)),Delta(global_long_short_account_ratio_mean,6))",global_long_short_account_ratio_mean;open_interest_last,True,7.951329124288814
a7ffcore11e_4e7b517b4c814fa61d,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,1,1,1,0.0012831867649273,0.1217235376717841,0.5214620795020926,0.5214620795020926,-0.1217235376717841,sgx_7756de764b2c77ac42,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),4)),Delta(open_interest_last,3))",open_interest_last;taker_buy_quote_volume,True,7.891546594431497
a7ffcore11e_249d2f15f6613eda70,open_interest_like,single,seed_field_mul_delta,1,1,1,0.0015593078174893,0.1263120436651841,0.587879998142597,0.587879998142597,0.1263120436651841,sgx_0601c20e7b84b7f096,"Mul(ZScore(Mean(Delta(open_interest_value_last,72),3)),Delta(open_interest_value_last,3))",open_interest_value_last,True,7.850480877018487
a7ffcore11e_a00dcc5b97bfdd5d9c,open_interest_like|positioning_like,delta_x_divergence,seed_field_mul_delta,2,2,1,0.0057885309873346,0.0057885309873346,0.648509340291052,0.6641913470697678,0.0003801087740066,sgx_e50583143d82e2ebc2,"Mul(ZScore(Mean(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24))),4)),Delta(global_long_short_account_ratio_mean,6))",global_long_short_account_ratio_mean;open_interest_last,True,7.818751939164588
a7ffcore11e_525e52c5d557eef64a,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,2,2,1,0.0069617656545047,0.0069617656545047,0.6713471421436094,0.6997562147759884,9.637635370022941e-06,sgx_8011e806d846a20ee2,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,4)))),2)),Delta(trade_count,4))",trade_count;trade_high,True,7.796541028802875
a7ffcore11e_02996c0dcd27960e77,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,2,2,1,0.0050504367463392,0.0050504367463392,0.6641462702896479,0.7302024802353031,6.380318799622799e-05,sgx_14f629fd5027e3e3f7,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,8)))),2)),Delta(trade_count,4))",trade_count;trade_high,True,7.772716194347488
a7ffcore11e_182f68b6ba2a032d4a,liquidity_like,single,seed_field_mul_delta,3,1,3,0.0114216816978955,0.0114216816978955,0.2391380606311435,0.2795946565737566,0.0004198774921332,sgx_4d2c24838ff00b5802,"Mul(ZScore(Mean(Mean(trade_volume,4),3)),Delta(trade_volume,72))",trade_volume,False,7.750157512695623
a7ffcore11e_08873be32daaf18f8f,liquidity_like,single,seed_field_mul_delta,3,1,3,0.0113755829720913,0.0113755829720913,0.241898256596405,0.293663130071402,0.0003823435619713,sgx_540d11f3aa1e7dc996,"Mul(ZScore(Mean(Mean(trade_volume,4),4)),Delta(trade_volume,72))",trade_volume,False,7.7437151462490155
a7ffcore11e_64b67f614412e6012e,liquidity_like,single,seed_field_mul_delta,3,1,3,0.0114773014489622,0.0114773014489622,0.2756094337323351,0.3199982830652674,0.0003130731120918,sgx_8bf2db65b0d3121592,"Mul(ZScore(Mean(Mean(trade_volume,4),2)),Delta(trade_volume,72))",trade_volume,False,7.6783271615145745
a7ffcore11e_0d3de62849361e5bec,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,1,1,1,0.0010989037907825,0.1298217739555154,0.724218802286286,0.724218802286286,-0.1298217739555154,sgx_781f202d037fb9abd2,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),4)),Delta(open_interest_mean,16))",open_interest_mean;taker_buy_quote_volume,True,7.647997874537737
a7ffcore11e_3f2d23ac83fb85c830,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,2,1,2,0.0076055608416541,0.0076055608416541,0.5227376670406498,0.6532891418200103,-0.00010582291032385429,sgx_e9382da7d543a52d05,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,8)))),3)),Delta(trade_count,24))",trade_count;trade_high,True,7.606635882751782
a7ffcore11e_4eb5978085468b9ad6,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,2,1,2,0.0072229383714008,0.0072229383714008,0.5368365841390238,0.6386471659363825,0.00029581891144615,sgx_eb5c6088d8abbc024f,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),2)),Delta(open_interest_mean,4))",open_interest_mean;taker_buy_quote_volume,True,7.570785599149969
a7ffcore11e_5510cbd549b1a7c23a,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,2,1,2,0.011705924512718,0.011705924512718,0.5818687217976797,0.5923689972495975,0.0003140468365714042,sgx_5f853e2d37796e6070,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Delta(trade_high,4)))),2)),Delta(trade_count,32))",trade_count;trade_high,True,7.570381046659001
a7ffcore11e_16d3e37aee14b5085d,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,1,1,1,0.0053913144710528,0.1277406454602317,0.7471766365202729,0.7471766365202729,0.1277406454602317,sgx_1ca3db61f8f1657645,"Mul(ZScore(Mean(Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(trade_low,24)))),4)),Delta(trade_count,24))",trade_count;trade_low,True,7.5604596361640874
a7ffcore11e_2dd63f13fdbb9a227d,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,1,1,1,0.0010409214646946,0.0838739429974013,0.3312286973266366,0.3312286973266366,-0.0838739429974013,sgx_4b62d739aeebbc3f1d,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24)),2)),Delta(open_interest_mean,6))",open_interest_mean;taker_buy_quote_volume,True,7.515021465294753
a7ffcore11e_29f4f627799a6dfed5,taker_flow_like|basis_premium_like,gated_sign,seed_field_safe_div,1,1,1,0.0019366684366477,0.0944805269459388,0.4531407094318793,0.4531407094318793,-0.0944805269459388,sgx_4e6a7d0b8165b8febc,"SafeDiv(Delta(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2),Abs(Delta(mark_index_basis_bps,12)))",mark_index_basis_bps;taker_buy_quote_volume,True,7.483329120055017
a7ffcore11e_6754f84bb859b65abb,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,1,1,1,0.0031683200836417,0.1220114379988204,0.7402660595874204,0.7402660595874204,-0.1220114379988204,sgx_603486e56a2da7b29b,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),3)),Delta(open_interest_last,96))",open_interest_last;taker_buy_quote_volume,True,7.4596966408015675
a7ffcore11e_669405f740974badf1,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,3,2,2,0.0084106578790313,0.0084106578790313,0.6265309077820478,0.6702718634995578,-0.0003068364292085,sgx_f5743becaf914f131c,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),3)),Delta(open_interest_mean,6))",open_interest_mean;taker_buy_quote_volume,False,7.4151513420165305
a7ffcore11e_5797ede140d362ffce,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,2,1,2,0.0076462416709931,0.0076462416709931,0.6470687423150847,0.6689927430596115,1.9533912570050008e-05,sgx_24a071a9c4c014982f,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),2)),Delta(open_interest_mean,6))",open_interest_mean;taker_buy_quote_volume,True,7.358787348789692
a7ffcore11e_20eecb5636ab8e3aa6,taker_flow_like|basis_premium_like,gated_sign,seed_field_safe_div,1,1,1,0.0038224380777025,0.0845800713388545,0.4167548309951098,0.4167548309951098,-0.0845800713388545,sgx_e1889bc7ae50608594,"SafeDiv(Delta(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2),Abs(Delta(mark_index_basis_bps,24)))",mark_index_basis_bps;taker_buy_quote_volume,True,7.358091764786871
a7ffcore11e_3ff6e83f7edc4df79d,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,2,1,2,0.009084387661593,0.009084387661593,0.6710675536656658,0.6811279198725695,-0.00048309950635599995,sgx_272dde6199dec6359c,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,72))",open_interest_mean;taker_buy_quote_volume,True,7.339552645900529
a7ffcore11e_5d75bda63e8f7deae8,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,1,1,1,0.0026906107453674,0.1202136434911438,0.7872553702677616,0.7872553702677616,-0.1202136434911438,sgx_b376b21e9a7a4d9cd6,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),4)),Delta(open_interest_mean,8))",open_interest_mean;taker_buy_quote_volume,True,7.329762129287353
a7ffcore11e_deb04a6b50a738278b,taker_flow_like|basis_premium_like,gated_sign,seed_field_rank_spread,2,1,2,0.0052293454923503,0.0052293454923503,0.6525599322743587,0.6727425600648663,0.0004096274687733,sgx_879cf80a39f3e7c918,"Sub(TSRank(Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,4))),2),TSRank(mark_index_basis_bps,16))",mark_index_basis_bps;taker_buy_quote_volume,True,7.299467045298289
a7ffcore11e_1a7a1b7524df8afa77,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,1,1,1,0.0037493169386573,0.1158089592070766,0.763319838862428,0.763319838862428,-0.1158089592070766,sgx_e39ad7e4b3560d881e,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),3)),Delta(open_interest_last,4))",open_interest_last;taker_buy_quote_volume,True,7.289539506416676
a7ffcore11e_401dba8a0d92d2b684,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,2,1,2,0.0096620305860987,0.0096620305860987,0.7417636027269422,0.7660692551826769,0.0003497100114227573,sgx_70778bb84bd78ebc0e,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),2)),Delta(open_interest_mean,96))",open_interest_mean;taker_buy_quote_volume,True,7.209713406268089
a7ffcore11e_465f7bfa7dc84e38bc,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,1,1,1,0.0013928686419478,0.0708986037394854,0.5135783752284575,0.5135783752284575,-0.0708986037394854,sgx_41899a4d75e4345cf6,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24)),2)),Delta(open_interest_mean,4))",open_interest_mean;taker_buy_quote_volume,True,6.8908153243327925
a7ffcore11e_14e4b62554dfd0271e,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,1,1,1,0.0023637142218529,0.0937292885774342,0.747766879524843,0.747766879524843,0.0937292885774342,sgx_532942db3a6df8894e,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,4)))),3)),Delta(trade_count,72))",trade_count;trade_high,True,6.879052012498998
a7ffcore11e_b83343f0b5d2a912a3,liquidity_like,single,seed_field_mul_delta,1,1,1,0.0034123162497129,0.071137231339468,0.6738222942727287,0.6738222942727287,-0.071137231339468,sgx_80b8991edddade9d26,"Mul(ZScore(Mean(Mean(trade_volume,4),2)),Delta(trade_volume,2))",trade_volume,True,6.575100038243902
a7ffcore11e_379f4d1693909d3715,liquidity_like|volatility_like,liquidity_shock,seed_field_mul_delta,1,1,1,0.0067134765635666,0.0631386765836972,0.5985409840880691,0.5985409840880691,-0.0631386765836972,sgx_5a942295b8d63dea6a,"Mul(ZScore(Mean(Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(Delta(trade_high,4)))),4)),Delta(trade_count,3))",trade_count;trade_high,True,6.565691563497806
a7ffcore11e_7ac5f3f71a00807f00,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,1,1,1,0.0017369582053879,0.039268797098717,0.4421903807895616,0.4421903807895616,-0.039268797098717,sgx_9ad59dee8f290d4894,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24)),2)),Delta(open_interest_mean,16))",open_interest_mean;taker_buy_quote_volume,True,6.400995180395217
a7ffcore11e_7adbce68940be45d6b,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,2,1,2,0.005309640775523,0.0701794670123047,0.5059472077605794,0.6170135950794288,-0.053620628111775696,sgx_025468e7c435ef8091,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),4)),Delta(open_interest_mean,48))",open_interest_mean;taker_buy_quote_volume,False,6.391694924724935
a7ffcore11e_5fcd7ebabb6db4aee5,liquidity_like,single,seed_field_mul_delta,1,1,1,0.0035580631025768,0.0718946369891791,0.7734208397556316,0.7734208397556316,-0.0718946369891791,sgx_e3b1bc4b9f0467d972,"Mul(ZScore(Mean(Mean(trade_volume,4),3)),Delta(trade_volume,2))",trade_volume,True,6.391051060272319
