candidate_id,semantic_bucket,motif_bucket,clue_rows,label_count,horizon_count,best_abs_corr,best_original_score,min_control_ratio,preflight_rank,root_subgraph_id,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate,gate_mode,gate_allowed,uses_may,ordinary_alpha_allowed,authorizes_replay,authorizes_search,materialization_status,missing_field_count,label_or_may_token,non_null_ratio,active_ratio,std,clue_rows_from_detail,clue_label_count,clue_horizon_count,min_detail_control_ratio,max_abs_detail_corr,best_detail_score,packet_ready
a7ffcore5_24de13cbccf306e9bd,open_interest_like|positioning_like,delta_x_divergence,1,1,1,0.0014643232524397,0.0734053283138081,0.5259493641094749,102,sg_6d6472e4790be16d,"Sub(CSRank(Mean(open_interest_last,8)),CSRank(Delta(top_long_short_account_ratio_last,24)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.99669,0.994249,0.4088270516,1,1,1,0.5259493641094749,0.0014643232524397,0.0734053283138081,True
a7ffcore5_f478e18da8849c8f7e,taker_flow_like|basis_premium_like,gated_sign,1,1,1,0.0010328890705672,0.1609934351657931,0.5567626594210379,103,sg_ff3eb6b6d3e17eba,"Mul(Mean(taker_buy_quote_volume,4),Sign(mark_index_basis_bps))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.997975,0.984801,31221992.098331127,1,1,1,0.5567626594210379,0.0010328890705672,0.1609934351657931,True
a7ffcore5_d495bcdff277541a9d,open_interest_like,single,1,1,1,0.0030709005633814,0.0030709005633814,0.5724606971761343,104,sg_c375ff1122ddf448,"Delta(open_interest_value_last,72)",open_interest_value_last,exploratory_signal_probe,open_interest_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.993657,0.993637,44013535.29403666,1,1,1,0.5724606971761343,0.0030709005633814,0.0030709005633814,True
a7ffcore5_22f94c55c49a93d48b,taker_flow_like,single,1,1,1,0.0050523788103818,0.0050523788103818,0.5941528541990209,105,sg_3c52c17a556491d5,"Delta(taker_buy_sell_volume_ratio_last,4)",taker_buy_sell_volume_ratio_last,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.998704,0.998694,1470.4296800319,1,1,1,0.5941528541990209,0.0050523788103818,0.0050523788103818,True
a7ffcore5_ff02da2fd4f0d8e0e9,open_interest_like,single,1,1,1,0.0041001538373323,0.1537843501774033,0.6041995339758018,106,sg_b9d70b876ab845fc,open_interest_change_24h,open_interest_change_24h,exploratory_signal_probe,open_interest_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.953443,0.953443,0.0955156839,1,1,1,0.6041995339758018,0.0041001538373323,0.1537843501774033,True
a7ffcore5_38339757ef29d88893,taker_flow_like,single,1,1,1,0.0044112376502605,0.2145319528937479,0.6193287201379883,107,sg_95364adf9f607650,"Delta(taker_buy_volume,4)",taker_buy_volume,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.999642,0.999029,1663109834.7277231,1,1,1,0.6193287201379883,0.0044112376502605,0.2145319528937479,True
a7ffcore5_9e4293913b29d39f8d,liquidity_like,single,1,1,1,0.0070770788658013,0.0393347221151591,0.6434852031211591,108,sg_7c1e0f52799cd010,"Delta(trade_count_168h,24)",trade_count_168h,exploratory_signal_probe,liquidity_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.953565,0.953002,5651.5998354793,1,1,1,0.6434852031211591,0.0070770788658013,0.0393347221151591,True
a7ffcore5_e47c061c959d628ecb,taker_flow_like,single,1,1,1,0.0021851654140821,0.118144249483098,0.6593965768137536,109,sg_9950a9b72bdaa196,"Mean(taker_buy_sell_volume_ratio_last,72)",taker_buy_sell_volume_ratio_last,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.997737,0.997737,122.6111842358,1,1,1,0.6593965768137536,0.0021851654140821,0.118144249483098,True
a7ffcore5_636578f5c6f8790d3d,open_interest_like,single,1,1,1,0.0059571021291445,0.1699879714020334,0.6731862749330813,110,sg_e504b542f8580025,"Delta(open_interest_change_24h,72)",open_interest_change_24h,exploratory_signal_probe,open_interest_like,single,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.947197,0.947197,0.1360162888,1,1,1,0.6731862749330813,0.0059571021291445,0.1699879714020334,True
a7ffcore5_6527a26f6a35191da1,open_interest_like|positioning_like,delta_x_divergence,1,1,1,0.0017353630179768,0.0885683825299145,0.6937013068126537,111,sg_0f19daec01ab554e,"Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,24)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence;signed_spread;spread_rank,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.997016,0.994694,0.4088757839,1,1,1,0.6937013068126537,0.0017353630179768,0.0885683825299145,True
a7ffcore5_63fc59fb6987d6a9ee,taker_flow_like|basis_premium_like,gated_sign,1,1,1,0.0026621064463334,0.0613310234760183,0.7262486623798293,112,sg_c4bcd7a6f81f43e6,"Mul(taker_buy_quote_volume,Sign(Mean(mark_index_basis_bps,24)))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.996506,0.995959,34949300.8203935,1,1,1,0.7262486623798293,0.0026621064463334,0.0613310234760183,True
a7ffcore5_7b3f61a2d4de6da71c,open_interest_like,delta_x_divergence,1,1,1,0.0011216113234389,0.1842689996909315,0.736257411482806,113,sg_e198e96b1ffa8649,"Delta(open_interest_last,24)",open_interest_last,exploratory_signal_probe;role_mixed_allowed,open_interest_like;open_interest_like|positioning_like;open_interest_like|price_like;taker_flow_like|open_interest_like,delta_x_divergence;flow_x_leverage;gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;single;smooth_mul;spread_rank,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.997097,0.997096,1050018414.7684964,1,1,1,0.736257411482806,0.0011216113234389,0.1842689996909315,True
a7ffcore5_a8001dcaf7a47947c8,open_interest_like,delta_x_divergence,1,1,1,0.0011107850036885,0.1900243783708743,0.7426969746917645,114,sg_2243ba0624ad441f,"Delta(open_interest_mean,24)",open_interest_mean,exploratory_signal_probe;role_mixed_allowed,open_interest_like;open_interest_like|price_like;taker_flow_like|open_interest_like,delta_x_divergence;flow_x_leverage;gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;single;smooth_mul;spread_rank,diagnostic_or_repair_root_only,diagnostic_repair,True,False,False,False,False,ok,0,False,0.997097,0.997097,1010080692.7866104,1,1,1,0.7426969746917645,0.0011107850036885,0.1900243783708743,True
