blueprint_id,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_route,secondary_route,primary_transform,secondary_transform,modifier_guard_required,skeleton_key,production_key,in_materialization_queue,in_company_numeric_wave_queue,company_shard,expression
a7ff24r_e9b52f8b7c11b612,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_count,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,level,delta_1h,True,skel_ab37051588d52fcc,prod_799963acedf187f4,False,False,,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(Delta(index_count,1))),Sign(Delta(index_count,1)))"
a7ff24r_ebea9b70eb3d40b0,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_close,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,level,delta_24h,True,skel_ab37051588d52fcc,prod_fc2b74db4be36413,False,False,,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(Delta(mark_close,24))),Sign(Delta(mark_close,24)))"
a7ff24r_ec331042f8b2e01a,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_trade_basis_bps,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,level,mean_1h,True,skel_ab37051588d52fcc,prod_344c4168cd361009,False,False,,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(Mean(mark_trade_basis_bps,1))),Sign(Mean(mark_trade_basis_bps,1)))"
a7ff24r_ec39047de5ecc134,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_high,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,level,delta_8h,True,skel_ab37051588d52fcc,prod_ef9fb7a8973821d8,False,False,,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(Delta(index_high,8))),Sign(Delta(index_high,8)))"
a7ff24r_ec6343b9b133b0e1,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_open,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,level,delta_4h,True,skel_ab37051588d52fcc,prod_6e9fa546064c7a52,False,False,,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(Delta(mark_open,4))),Sign(Delta(mark_open,4)))"
a7ff24r_ee47cea8e0f4dd77,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_close,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,level,delta_48h,True,skel_ab37051588d52fcc,prod_5d6f9010d033285a,False,False,,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(Delta(index_close,48))),Sign(Delta(index_close,48)))"
a7ff24r_ee5770bc93ea27e6,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_count,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,level,delta_8h,True,skel_ab37051588d52fcc,prod_477454e8cda5bd0c,False,False,,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(Delta(mark_count,8))),Sign(Delta(mark_count,8)))"
a7ff24r_eeff390779b71dfd,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_high,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,level,mean_12h,True,skel_ab37051588d52fcc,prod_bcf5c291cafa04b6,False,False,,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(Mean(index_high,12))),Sign(Mean(index_high,12)))"
a7ff24r_f5127b573ea84b60,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_open,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,level,mean_8h,True,skel_ab37051588d52fcc,prod_d9ec919265e98d51,False,False,,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(Mean(mark_open,8))),Sign(Mean(mark_open,8)))"
a7ff24r_f5aad1f9a52b0010,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_high,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,level,delta_8h,True,skel_ab37051588d52fcc,prod_88cfb856cbf12d80,False,False,,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(Delta(mark_high,8))),Sign(Delta(mark_high,8)))"
a7ff24r_f5cbb4330330ac9a,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_open,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,level,delta_12h,True,skel_ab37051588d52fcc,prod_7fee8102990d3765,False,False,,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(Delta(mark_open,12))),Sign(Delta(mark_open,12)))"
a7ff24r_f7d606714f8a4b0d,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_low,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,level,delta_1h,True,skel_ab37051588d52fcc,prod_19c0ec825e7af20e,False,False,,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(Delta(index_low,1))),Sign(Delta(index_low,1)))"
a7ff24r_f7eb0bb2444ac2db,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,premium_close_bps,positioning_like,basis_premium_like,modifier_only_seed,exploratory_signal_seed,level,delta_24h,True,skel_ab37051588d52fcc,prod_cca9f522fe903009,False,False,,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(Delta(premium_close_bps,24))),Sign(Delta(premium_close_bps,24)))"
a7ff24r_fbdb3c8eae1c8031,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_low,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,level,delta_4h,True,skel_ab37051588d52fcc,prod_c233509b47fbc232,False,False,,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(Delta(mark_low,4))),Sign(Delta(mark_low,4)))"
a7ff24r_fe4c28915e22787d,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_count,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,level,mean_8h,True,skel_ab37051588d52fcc,prod_e500f2369db05499,False,False,,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(Mean(mark_count,8))),Sign(Mean(mark_count,8)))"
a7ff24r_fe4e3c26b0aef7ca,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,premium_close_bps,positioning_like,basis_premium_like,modifier_only_seed,exploratory_signal_seed,level,mean_2h,True,skel_ab37051588d52fcc,prod_ecc074e10372b9f2,False,False,,"Mul(Sub(CSRank(global_long_short_account_ratio_last),CSRank(Mean(premium_close_bps,2))),Sign(Mean(premium_close_bps,2)))"
a7ff24r_00d5a1fc5da58425,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_count,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_12h,level,True,skel_b50a79b790cd3250,prod_220758e977817587,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,12)),CSRank(mark_count)),Sign(mark_count))"
a7ff24r_01a06747a68d4aa5,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_high,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_2h,level,True,skel_b50a79b790cd3250,prod_7315e97224a2a52d,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,2)),CSRank(index_high)),Sign(index_high))"
a7ff24r_02fe33dd392d0a2d,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_count,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_1h,level,True,skel_b50a79b790cd3250,prod_b5c2671f173c4540,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,1)),CSRank(index_count)),Sign(index_count))"
a7ff24r_033adbbc061e6c90,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,premium_count,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_1h,level,True,skel_b50a79b790cd3250,prod_ad4e43bfb31d9ca0,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,1)),CSRank(premium_count)),Sign(premium_count))"
a7ff24r_040e6f3b3dbfe84b,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_count,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_12h,level,True,skel_b50a79b790cd3250,prod_6271743be9b74f1a,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,12)),CSRank(index_count)),Sign(index_count))"
a7ff24r_06577b1d6da03c7d,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_index_basis_bps,positioning_like,basis_premium_like,modifier_only_seed,primary_signal_seed,mean_8h,level,True,skel_b50a79b790cd3250,prod_7a94051bb4066659,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,8)),CSRank(mark_index_basis_bps)),Sign(mark_index_basis_bps))"
a7ff24r_06dcc581959c9d0e,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_index_basis_bps,positioning_like,basis_premium_like,modifier_only_seed,primary_signal_seed,mean_2h,level,True,skel_b50a79b790cd3250,prod_d2d2483519746da3,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,2)),CSRank(mark_index_basis_bps)),Sign(mark_index_basis_bps))"
a7ff24r_076c17bc7d3e572a,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_open,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_24h,level,True,skel_b50a79b790cd3250,prod_91a46642417272e5,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,24)),CSRank(mark_open)),Sign(mark_open))"
a7ff24r_0bdcb7257a1313f2,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_close,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_1h,level,True,skel_b50a79b790cd3250,prod_f832e81fae265176,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,1)),CSRank(index_close)),Sign(index_close))"
a7ff24r_0e6f3818aaa64357,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_low,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_8h,level,True,skel_b50a79b790cd3250,prod_a37a38c8a4ed6626,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,8)),CSRank(index_low)),Sign(index_low))"
a7ff24r_10b6117e36be3049,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,premium_close,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_1h,level,True,skel_b50a79b790cd3250,prod_de834dceb7587f23,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,1)),CSRank(premium_close)),Sign(premium_close))"
a7ff24r_132ce649cd8198f6,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_low,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_4h,level,True,skel_b50a79b790cd3250,prod_9130c14953dea607,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,4)),CSRank(mark_low)),Sign(mark_low))"
a7ff24r_14c83c78a6eaacaf,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_high,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_2h,level,True,skel_b50a79b790cd3250,prod_28039e4b4220d076,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,2)),CSRank(mark_high)),Sign(mark_high))"
a7ff24r_16073222b5e176ef,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,premium_abs_168h,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_24h,level,True,skel_b50a79b790cd3250,prod_6c47e9f61d11823d,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,24)),CSRank(premium_abs_168h)),Sign(premium_abs_168h))"
a7ff24r_1733e8211b461863,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,premium_abs_168h,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_8h,level,True,skel_b50a79b790cd3250,prod_8932593821ec244a,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,8)),CSRank(premium_abs_168h)),Sign(premium_abs_168h))"
a7ff24r_19103fd7ba888348,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_trade_basis_bps,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_24h,level,True,skel_b50a79b790cd3250,prod_634f6e357027c5b3,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,24)),CSRank(mark_trade_basis_bps)),Sign(mark_trade_basis_bps))"
a7ff24r_1b5bae8f9e2d5f90,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,premium_abs_168h,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_2h,level,True,skel_b50a79b790cd3250,prod_cb38e3d7902f2138,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,2)),CSRank(premium_abs_168h)),Sign(premium_abs_168h))"
a7ff24r_1dcb1b07d490b853,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_close,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_4h,level,True,skel_b50a79b790cd3250,prod_2c017d10b849a915,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,4)),CSRank(index_close)),Sign(index_close))"
a7ff24r_1e087c548b6a23f4,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,premium_close_bps,positioning_like,basis_premium_like,modifier_only_seed,exploratory_signal_seed,delta_1h,level,True,skel_b50a79b790cd3250,prod_218492f860676758,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,1)),CSRank(premium_close_bps)),Sign(premium_close_bps))"
a7ff24r_1e4c79ba317d9318,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_index_basis_bps,positioning_like,basis_premium_like,modifier_only_seed,primary_signal_seed,delta_4h,level,True,skel_b50a79b790cd3250,prod_2e7b50167dea88b2,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,4)),CSRank(mark_index_basis_bps)),Sign(mark_index_basis_bps))"
a7ff24r_1ea4d2962a98cd91,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_high,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_24h,level,True,skel_b50a79b790cd3250,prod_dbfae72e6ad74e2c,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,24)),CSRank(index_high)),Sign(index_high))"
a7ff24r_1ef6dd0a99bd3ba6,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_close,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_1h,level,True,skel_b50a79b790cd3250,prod_acb00e38444575ca,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,1)),CSRank(index_close)),Sign(index_close))"
a7ff24r_2030b2c2bce81a1b,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_low,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_4h,level,True,skel_b50a79b790cd3250,prod_27d202ce84376e6e,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,4)),CSRank(mark_low)),Sign(mark_low))"
a7ff24r_22968c38707cfdb1,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,premium_close_bps,positioning_like,basis_premium_like,modifier_only_seed,exploratory_signal_seed,delta_24h,level,True,skel_b50a79b790cd3250,prod_6967718440408be1,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,24)),CSRank(premium_close_bps)),Sign(premium_close_bps))"
a7ff24r_22d3c37506571ce2,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_high,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_2h,level,True,skel_b50a79b790cd3250,prod_7f547b4bd80d7dc1,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,2)),CSRank(index_high)),Sign(index_high))"
a7ff24r_2362a14368590ae1,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_count,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_24h,level,True,skel_b50a79b790cd3250,prod_1c07baa077dc5be0,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,24)),CSRank(index_count)),Sign(index_count))"
a7ff24r_26c96a99c6bcd91d,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_open,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_48h,level,True,skel_b50a79b790cd3250,prod_4d358240f53ab618,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,48)),CSRank(mark_open)),Sign(mark_open))"
a7ff24r_29a9ddc9dd25f9b6,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,premium_close,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_2h,level,True,skel_b50a79b790cd3250,prod_e00d4475dba6de64,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,2)),CSRank(premium_close)),Sign(premium_close))"
a7ff24r_29ae04fbace60380,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_close,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_48h,level,True,skel_b50a79b790cd3250,prod_b20c3d9ccce4bd7f,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,48)),CSRank(index_close)),Sign(index_close))"
a7ff24r_2b1cf2bb4b53d615,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_low,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_12h,level,True,skel_b50a79b790cd3250,prod_27a7ee2a66da1deb,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,12)),CSRank(index_low)),Sign(index_low))"
a7ff24r_2ba897d7e032dad2,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_low,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_4h,level,True,skel_b50a79b790cd3250,prod_ac0091b5c98495fc,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,4)),CSRank(index_low)),Sign(index_low))"
a7ff24r_2ffa36a05ba7dc7e,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_high,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_12h,level,True,skel_b50a79b790cd3250,prod_8ad93f50ceeb897b,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,12)),CSRank(index_high)),Sign(index_high))"
a7ff24r_333488a8aa9c7d24,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_open,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_8h,level,True,skel_b50a79b790cd3250,prod_907a470a0202f983,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,8)),CSRank(index_open)),Sign(index_open))"
a7ff24r_342f450824662a7b,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_close,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_4h,level,True,skel_b50a79b790cd3250,prod_00fca51cb366f6d5,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,4)),CSRank(mark_close)),Sign(mark_close))"
a7ff24r_37b49dcaafc91200,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_open,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_24h,level,True,skel_b50a79b790cd3250,prod_082f42a7add99554,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,24)),CSRank(mark_open)),Sign(mark_open))"
a7ff24r_3844023a20858a61,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,premium_close,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_8h,level,True,skel_b50a79b790cd3250,prod_42fb2e64c2824a61,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,8)),CSRank(premium_close)),Sign(premium_close))"
a7ff24r_3aae6112d1c81f52,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_high,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_24h,level,True,skel_b50a79b790cd3250,prod_27d515a92abf34a6,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,24)),CSRank(mark_high)),Sign(mark_high))"
a7ff24r_3c1a67a78714f1a2,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_open,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_12h,level,True,skel_b50a79b790cd3250,prod_550feb63d898ab23,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,12)),CSRank(mark_open)),Sign(mark_open))"
a7ff24r_3c2fe399952e2b1a,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_high,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_8h,level,True,skel_b50a79b790cd3250,prod_c8ca2c559b0e8f5c,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,8)),CSRank(mark_high)),Sign(mark_high))"
a7ff24r_3c9b9d204300e362,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_count,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_8h,level,True,skel_b50a79b790cd3250,prod_af62c81821c5d288,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,8)),CSRank(index_count)),Sign(index_count))"
a7ff24r_436365ec99f8f7ad,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_close,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_48h,level,True,skel_b50a79b790cd3250,prod_3bea05bf3a961fde,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,48)),CSRank(mark_close)),Sign(mark_close))"
a7ff24r_43b3c2e55f1a6624,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_close,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_1h,level,True,skel_b50a79b790cd3250,prod_ceddc64a2e2d8022,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,1)),CSRank(mark_close)),Sign(mark_close))"
a7ff24r_43e71de64aa22140,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_count,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_2h,level,True,skel_b50a79b790cd3250,prod_e4cd43e1bde5fc3b,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,2)),CSRank(index_count)),Sign(index_count))"
a7ff24r_44b72a0268e20208,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,index_open,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,delta_24h,level,True,skel_b50a79b790cd3250,prod_c17297d54f1a5ffc,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,24)),CSRank(index_open)),Sign(index_open))"
a7ff24r_45283dfb8a0ec7cc,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,premium_close_bps,positioning_like,basis_premium_like,modifier_only_seed,exploratory_signal_seed,delta_4h,level,True,skel_b50a79b790cd3250,prod_ab11f291502e53e9,False,False,,"Mul(Sub(CSRank(Delta(global_long_short_account_ratio_last,4)),CSRank(premium_close_bps)),Sign(premium_close_bps))"
a7ff24r_4923c27df7b80daa,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_low,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_12h,level,True,skel_b50a79b790cd3250,prod_07b69c427ce41fb7,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,12)),CSRank(mark_low)),Sign(mark_low))"
a7ff24r_4a9ac7f6660dd22f,L4_factor_candidate_probe,role_mixed_allowed,P2,basis_premium_like|positioning_like,signed_spread,global_long_short_account_ratio_last,mark_close,positioning_like,basis_premium_like,modifier_only_seed,modifier_only_seed,mean_8h,level,True,skel_b50a79b790cd3250,prod_77edbd311353de29,False,False,,"Mul(Sub(CSRank(Mean(global_long_short_account_ratio_last,8)),CSRank(mark_close)),Sign(mark_close))"
