base_field,semantic_type,seed_route,transform_name,formula_count,materialization_count,company_wave_count,levels,motifs,semantic_pairs,side
mark_index_basis_bps,basis_premium_like,primary_signal_seed,mean_12h,13,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;relative_shock;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,mean_1h,13,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;relative_shock;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,mean_2h,13,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;relative_shock;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,mean_4h,13,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;relative_shock;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,mean_8h,13,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;relative_shock;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
open_interest_value_mean,positioning_like,modifier_only_seed,zmean_1h,13,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;funding_like|positioning_like,secondary
open_interest_value_mean,positioning_like,modifier_only_seed,zmean_2h,13,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;funding_like|positioning_like,secondary
realized_vol_168h,volatility_like,exploratory_signal_seed,delta_12h,13,1,1,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like;volatility_like|volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,delta_1h,13,1,1,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like;volatility_like|volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,delta_2h,13,0,0,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like;volatility_like|volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,delta_4h,13,0,0,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like;volatility_like|volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,delta_8h,13,2,2,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like;volatility_like|volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,mean_12h,13,1,1,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like;volatility_like|volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,mean_1h,13,2,2,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like;volatility_like|volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,mean_2h,13,1,1,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like;volatility_like|volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,mean_4h,13,1,1,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like;volatility_like|volatility_like,primary
realized_vol_168h,volatility_like,exploratory_signal_seed,mean_8h,13,1,1,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like;volatility_like|volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,zmean_12h,12,4,4,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,zmean_1h,12,4,4,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,zmean_2h,12,4,4,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,zmean_4h,12,4,4,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like,primary
realized_vol_24h,volatility_like,exploratory_signal_seed,zmean_8h,12,4,4,L1_single_field_transform;L2_typed_two_field_interaction,gated_sign;mul;safe_div_abs;single;smooth_mul;spread_rank;sub,price_like|volatility_like;volatility_like,primary
taker_buy_quote_volume,liquidity_like,modifier_only_seed,level,12,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|liquidity_like;liquidity_like|volatility_like,secondary
taker_buy_volume,liquidity_like,modifier_only_seed,level,12,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|liquidity_like;liquidity_like|volatility_like,secondary
trade_count,liquidity_like,modifier_only_seed,level,12,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|liquidity_like;liquidity_like|volatility_like,secondary
trade_count_168h,liquidity_like,modifier_only_seed,level,12,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|liquidity_like;liquidity_like|volatility_like,secondary
trade_high,volatility_like,modifier_only_seed,level,12,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,liquidity_like|volatility_like,primary
trade_low,volatility_like,modifier_only_seed,level,12,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread;smooth_mul;spread_rank,liquidity_like|volatility_like,primary
open_interest_value_mean,positioning_like,modifier_only_seed,zmean_4h,11,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;funding_like|positioning_like,secondary
open_interest_value_mean,positioning_like,modifier_only_seed,zmean_8h,11,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;relative_shock;safe_div_abs;signed_spread;smooth_mul;spread_rank,basis_premium_like|positioning_like;funding_like|positioning_like,secondary
liquidity_rank_active_universe,liquidity_like,modifier_only_seed,level,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,liquidity_like|volatility_like,primary
log_quote_volume_168h,liquidity_like,modifier_only_seed,level,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;signed_spread,liquidity_like|volatility_like,primary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,delta_24h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,delta_48h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_index_basis_bps,basis_premium_like,primary_signal_seed,mean_24h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_low,basis_premium_like,modifier_only_seed,delta_12h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_low,basis_premium_like,modifier_only_seed,delta_1h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_low,basis_premium_like,modifier_only_seed,delta_24h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_low,basis_premium_like,modifier_only_seed,delta_2h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_low,basis_premium_like,modifier_only_seed,delta_48h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_low,basis_premium_like,modifier_only_seed,delta_4h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_low,basis_premium_like,modifier_only_seed,delta_8h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_low,basis_premium_like,modifier_only_seed,mean_12h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_low,basis_premium_like,modifier_only_seed,mean_1h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_low,basis_premium_like,modifier_only_seed,mean_24h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_low,basis_premium_like,modifier_only_seed,mean_2h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_low,basis_premium_like,modifier_only_seed,mean_4h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_low,basis_premium_like,modifier_only_seed,mean_8h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_trade_basis_bps,basis_premium_like,modifier_only_seed,delta_12h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_trade_basis_bps,basis_premium_like,modifier_only_seed,delta_1h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_trade_basis_bps,basis_premium_like,modifier_only_seed,delta_2h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_trade_basis_bps,basis_premium_like,modifier_only_seed,delta_4h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_trade_basis_bps,basis_premium_like,modifier_only_seed,delta_8h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_trade_basis_bps,basis_premium_like,modifier_only_seed,mean_1h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_trade_basis_bps,basis_premium_like,modifier_only_seed,mean_2h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_trade_basis_bps,basis_premium_like,modifier_only_seed,mean_4h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
mark_trade_basis_bps,basis_premium_like,modifier_only_seed,mean_8h,10,0,0,L4_factor_candidate_probe,mean_reversion_gate;mul;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|funding_like;basis_premium_like|positioning_like,secondary
median_quote_volume_168h,liquidity_like,modifier_only_seed,level,10,0,0,L4_factor_candidate_probe,gated_sign;mean_reversion_gate;mul;safe_div_abs;signed_spread;smooth_mul;spread_rank;sub,basis_premium_like|liquidity_like;liquidity_like|volatility_like,secondary
