symbol,rows,raw_event_coverage,state_8h_coverage,state_24h_coverage,first_timestamp,last_timestamp,state8_over_raw_lift,state24_over_raw_lift
SANTOSUSDT,13787,0.23906578661057518,0.9566258069195619,0.9577863204467977,2024-10-28 14:00:00,2026-05-26,4.001516990291262,4.006371359223301
SAPIENUSDT,6680,0.22739520958083834,0.9103293413173653,0.9127245508982036,2025-08-20 17:00:00,2026-05-26,4.003291639236339,4.013824884792626
SCRTUSDT,13214,0.2386105645527471,0.9548206447706977,0.9560314817617678,2024-11-21 11:00:00,2026-05-26,4.001585791309863,4.006660323501427
SCRUSDT,13935,0.23918191603875136,0.957086472909939,0.9582346609257266,2024-10-22 10:00:00,2026-05-26,4.001500150015001,4.006300630063007
SEIUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
SENTUSDT,4621,0.3209262064488206,0.8701579744644017,0.8736204284786843,2025-11-14 12:00:00,2026-05-26,2.711395819285233,2.7221847606203644
SFPUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
SHELLUSDT,11096,0.2363914924297044,0.9460165825522711,0.9474585436193222,2025-02-17 17:00:00,2026-05-26,4.001906214258483,4.008006099885627
SIGNUSDT,9422,0.40235618764593506,0.9366376565485035,0.9383358098068351,2025-04-28 11:00:00,2026-05-26,2.3278818253758904,2.3321023476655234
SIRENUSDT,10312,0.2808378588052754,0.9419123351435221,0.9434639255236618,2025-03-22 09:00:00,2026-05-26,3.353936464088398,3.359461325966851
SKLUSDT,21025,0.1527229488703924,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,6.362192463407038,6.36717533478667
SKRUSDT,2967,0.2339063026626222,0.7984496124031008,0.8038422649140546,2026-01-22 10:00:00,2026-05-26,3.413544668587896,3.4365994236311237
SKYAIUSDT,9064,0.2333406884377758,0.9339143865842895,0.9356796116504854,2025-05-13 09:00:00,2026-05-26,4.002364066193854,4.009929078014184
SKYUSDT,6210,0.2257648953301127,0.9038647342995169,0.9064412238325282,2025-09-09 07:00:00,2026-05-26,4.003566333808845,4.014978601997147
SLPUSDT,7886,0.21417702257164595,0.8573421252853157,0.859371037281258,2025-07-01 00:00:00,2026-05-26,4.0029603315571345,4.012433392539965
SNXUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
SOLUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
SOLVUSDT,11845,0.23723089911355003,0.9493457154917687,0.9506964964119882,2025-01-17 12:00:00,2026-05-26,4.001779359430605,4.007473309608541
SOMIUSDT,6568,0.22700974421437273,0.9088002436053593,0.9112362971985384,2025-08-25 09:00:00,2026-05-26,4.003353454057679,4.014084507042253
SONICUSDT,12066,0.23752693518978948,0.9505221282943809,0.9518481684070943,2025-01-08 07:00:00,2026-05-26,4.001744591765527,4.007327285415213
SOONUSDT,8825,0.3562606232294618,0.9324645892351274,0.9342776203966006,2025-05-23 08:00:00,2026-05-26,2.61736641221374,2.622455470737913
SOPHUSDT,8700,0.3664367816091954,0.9311494252873563,0.9329885057471264,2025-05-28 13:00:00,2026-05-26,2.5410915934755334,2.5461104140526976
SPACEUSDT,2942,0.19884432358939497,0.7970768184908226,0.8025152957171992,2026-01-23 11:00:00,2026-05-26,4.0085470085470085,4.035897435897436
SPELLUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
SPKUSDT,8224,0.23163910505836577,0.9271643968871596,0.9291099221789884,2025-06-17 09:00:00,2026-05-26,4.002624671916011,4.011023622047244
SPORTFUNUSDT,3108,0.20141570141570142,0.8072715572715573,0.8124195624195624,2026-01-16 13:00:00,2026-05-26,4.007987220447284,4.033546325878594
SPXUSDT,12757,0.23814376420788586,0.9529669985106216,0.9542212118836717,2024-12-10 12:00:00,2026-05-26,4.00164581961817,4.006912442396313
SQDUSDT,8365,0.28105200239091455,0.928750747160789,0.9306634787806336,2025-06-11 12:00:00,2026-05-26,3.3045512547851974,3.311356869417269
SSVUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
STABLEUSDT,4813,0.22210679409931436,0.8761687097444422,0.8794930396841887,2025-11-06 12:00:00,2026-05-26,3.9448082319925164,3.95977549111319
STBLUSDT,6020,0.2249169435215947,0.9004983388704318,0.903156146179402,2025-09-17 05:00:00,2026-05-26,4.003692762186115,4.015509601181684
STEEMUSDT,21025,0.25074910820451846,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,3.8749999999999996,3.878034901365705
STGUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
STORJUSDT,21025,0.14539833531510107,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,6.682695453058554,6.687929342492639
STOUSDT,9803,0.24706722431908598,0.9389982658369886,0.9406304192594104,2025-04-12 14:00:00,2026-05-26,3.800578034682081,3.8071841453344346
STRKUSDT,19808,0.24237681744749595,0.9697596930533118,0.9705674474959612,2024-02-20 17:00:00,2026-05-26,4.00104144969798,4.004374088731515
STXUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
SUIUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
SUNUSDT,15396,0.24019225772928032,0.9610937905949597,0.9621330215640426,2024-08-22 13:00:00,2026-05-26,4.001352082206598,4.005678745267712
SUPERUSDT,21025,0.3059215219976219,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,3.1761504975124377,3.178638059701492
SUSDT,11871,0.23730098559514784,0.9496251368882149,0.9509729593126106,2025-01-16 10:00:00,2026-05-26,4.001774937877174,4.007454739084133
SUSHIUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
SWARMSUSDT,12085,0.23748448489863466,0.9503516756309475,0.9516756309474556,2025-01-07 12:00:00,2026-05-26,4.001742160278746,4.007317073170732
SXTUSDT,9329,0.23389430807160466,0.9361131954121557,0.9378282774145139,2025-05-02 08:00:00,2026-05-26,4.002291475710358,4.009624197983502
SYNUSDT,15541,0.24026767904253266,0.9613924457885593,0.962421980567531,2024-08-16 12:00:00,2026-05-26,4.0013390465988214,4.005623995715051
SYRUPUSDT,9209,0.2336844391356282,0.9352807036594636,0.9370181344337062,2025-05-07 08:00:00,2026-05-26,4.002323420074349,4.009758364312268
TACUSDT,7551,0.2300357568533969,0.9208051913653821,0.9229241160111243,2025-07-15 10:00:00,2026-05-26,4.002878526194588,4.0120898100172715
TAGUSDT,7310,0.22941176470588234,0.9183310533515732,0.9205198358413132,2025-07-25 11:00:00,2026-05-26,4.002981514609422,4.01252236135957
TAIKOUSDT,8365,0.23203825463239688,0.928750747160789,0.9306634787806336,2025-06-11 12:00:00,2026-05-26,4.002575991756826,4.010819165378671
TAKEUSDT,6350,0.2262992125984252,0.905984251968504,0.908503937007874,2025-09-03 11:00:00,2026-05-26,4.003479471120389,4.014613778705637
TAOUSDT,18587,0.24188949265615753,0.9678269758433313,0.9686877925431754,2024-04-11 14:00:00,2026-05-26,4.001112099644128,4.004670818505338
TAUSDT,7410,0.22968960863697707,0.9194331983805668,0.9215924426450742,2025-07-21 07:00:00,2026-05-26,4.002937720329024,4.012338425381904
THETAUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
THEUSDT,13069,0.23842681153875583,0.9540898308975438,0.9553141020736093,2024-11-27 12:00:00,2026-05-26,4.0016046213093714,4.0067394094993585
TIAUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
TLMUSDT,21025,0.130986920332937,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,7.417937545388526,7.423747276688452
TNSRUSDT,18656,0.2841981132075472,0.9678923670668954,0.96875,2024-04-08 17:00:00,2026-05-26,3.40569596378725,3.408713692946058
TONUSDT,19573,0.24227251826495683,0.9693455270014817,0.9701629796147755,2024-03-01 12:00:00,2026-05-26,4.0010544074230285,4.004428511176719
TOSHIUSDT,6020,0.2249169435215947,0.9004983388704318,0.903156146179402,2025-09-17 05:00:00,2026-05-26,4.003692762186115,4.015509601181684
TOWNSUSDT,7043,0.22859576884850205,0.9150930001419849,0.9173647593355104,2025-08-05 14:00:00,2026-05-26,4.003105590062112,4.01304347826087
TRADOORUSDT,5965,0.2248113998323554,0.9000838222967309,0.9027661357921207,2025-09-19 12:00:00,2026-05-26,4.00372856077554,4.015659955257271
TRBUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
TREEUSDT,7211,0.23727638330328665,0.9170711413118846,0.919289973651366,2025-07-29 14:00:00,2026-05-26,3.8649912331969607,3.8743424897720633
TRUMPUSDT,11820,0.23722504230118444,0.9493231810490693,0.9506768189509306,2025-01-18 13:00:00,2026-05-26,4.001783166904422,4.007489300998573
TRUSTUSDT,4840,0.331198347107438,0.8762396694214876,0.8795454545454545,2025-11-05 09:00:00,2026-05-26,2.6456643792888332,2.6556456643792887
TRUTHUSDT,5677,0.22353355645587458,0.8950149726968469,0.8978333626915624,2025-10-01 12:00:00,2026-05-26,4.003940110323089,4.016548463356974
TRXUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
TSTUSDT,11292,0.23662770102727596,0.9469535954658165,0.9483705278072972,2025-02-09 13:00:00,2026-05-26,4.001871257485029,4.007859281437126
TURBOUSDT,17410,0.24135554279149915,0.965709362435382,0.9666283744974152,2024-05-30 15:00:00,2026-05-26,4.001189909566873,4.004997620180866
TURTLEUSDT,5170,0.22862669245647968,0.8845261121856867,0.8876208897485494,2025-10-22 15:00:00,2026-05-26,3.8688663282571913,3.882402707275804
TUSDT,21025,0.1772651605231867,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,5.481352294070297,5.485645291118861
TUTUSDT,10360,0.23542471042471041,0.9421814671814672,0.9437258687258687,2025-03-20 09:00:00,2026-05-26,4.002050020500206,4.008610086100862
TWTUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
UAIUSDT,4814,0.2922725384295804,0.8759867054424595,0.8793103448275862,2025-11-06 11:00:00,2026-05-26,2.9971570717839375,3.0085287846481874
UBUSDT,6135,0.2254278728606357,0.9025264873675631,0.9051344743276284,2025-09-12 10:00:00,2026-05-26,4.003615328994938,4.015184381778742
UMAUSDT,21025,0.24014268727705113,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.046147752030105,4.04931669637552
UNIUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
USDCUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
USELESSUSDT,6805,0.22792064658339456,0.912417340191036,0.9147685525349009,2025-08-15 12:00:00,2026-05-26,4.003223726627982,4.013539651837524
USTCUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
USUALUSDT,12564,0.23798153454313914,0.9523241006049029,0.9535975803884114,2024-12-18 13:00:00,2026-05-26,4.001672240802676,4.007023411371238
USUSDT,3951,0.21184510250569477,0.8486459124272336,0.8526955201214882,2025-12-12 10:00:00,2026-05-26,4.005973715651135,4.025089605734767
VANAUSDT,12612,0.23802727561052966,0.9525055502695845,0.9537741833174754,2024-12-16 13:00:00,2026-05-26,4.001665556295802,4.006995336442372
VANRYUSDT,19280,0.24216804979253112,0.9689315352697095,0.9697614107883817,2024-03-13 17:00:00,2026-05-26,4.001070893124866,4.004497751124438
VELODROMEUSDT,12681,0.2381515653339642,0.9530005520069396,0.9542622821544042,2024-12-13 16:00:00,2026-05-26,4.001655629139073,4.006953642384106
VELVETUSDT,7552,0.2300052966101695,0.9206832627118644,0.922801906779661,2025-07-15 09:00:00,2026-05-26,4.002878526194588,4.012089810017271
VETUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
VICUSDT,10544,0.2550265553869499,0.9431904400606981,0.9447078907435509,2025-03-12 17:00:00,2026-05-26,3.6984008925251026,3.7043510598735594
VIRTUALUSDT,12757,0.23814376420788586,0.9529669985106216,0.9542212118836717,2024-12-10 12:00:00,2026-05-26,4.00164581961817,4.006912442396313
VTHOUSDT,11728,0.23712482946793997,0.9489256480218281,0.9502899045020464,2025-01-22 09:00:00,2026-05-26,4.0017979144192735,4.007551240560949
VVVUSDT,11561,0.23700371940143586,0.9484473661447972,0.949831329469769,2025-01-29 08:00:00,2026-05-26,4.001824817518249,4.007664233576643
WALUSDT,10186,0.2352248183781661,0.9413901433339878,0.9429609267622227,2025-03-27 15:00:00,2026-05-26,4.002086811352254,4.008764607679466
WAXPUSDT,21025,0.2448513674197384,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,3.9683372183372185,3.9714452214452214
WCTUSDT,9734,0.32360797205670844,0.9386685843435381,0.9403123073762071,2025-04-15 11:00:00,2026-05-26,2.9006349206349205,2.9057142857142857
WETUSDT,4002,0.2933533233383308,0.8508245877061469,0.8548225887056472,2025-12-10 07:00:00,2026-05-26,2.9003407155025553,2.9139693356047704
WIFUSDT,20603,0.2426831044022715,0.9709751007134884,0.9717516866475756,2024-01-18 14:00:00,2026-05-26,4.001,4.0042
WLDUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
WLFIUSDT,6617,0.22714220946048058,0.9093244672812453,0.9117424814870787,2025-08-23 08:00:00,2026-05-26,4.003326679973386,4.013972055888224
WOOUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
WUSDT,18778,0.24198530194908935,0.9682074768345936,0.9690595377569496,2024-04-03 15:00:00,2026-05-26,4.001100352112676,4.00462147887324
XAIUSDT,20819,0.24275901820452472,0.9712762380517797,0.9720447667995581,2024-01-09 14:00:00,2026-05-26,4.000989315393747,4.00415512465374
XANUSDT,5727,0.22367731796752227,0.8955823293172691,0.8983761131482452,2025-09-29 10:00:00,2026-05-26,4.003903200624512,4.016393442622951
XLMUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
XMRUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
XNYUSDT,6854,0.22804201925882697,0.9128975780566093,0.9152319813247739,2025-08-13 11:00:00,2026-05-26,4.0031989763275755,4.0134357005758154
XPINUSDT,6137,0.22551735375590679,0.9028841453478899,0.9054912823855303,2025-09-12 08:00:00,2026-05-26,4.003612716763006,4.015173410404624
XPLUSDT,6640,0.22725903614457832,0.9097891566265061,0.9121987951807229,2025-08-22 09:00:00,2026-05-26,4.003313452617627,4.013916500994036
XRPUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
XTZUSDT,21025,0.1639001189060642,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,5.928322692977365,5.9329657573998835
XVGUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
XVSUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
YBUSDT,5459,0.222385052207364,0.8904561274958783,0.8933870672284301,2025-10-10 14:00:00,2026-05-26,4.004118616144975,4.017298187808896
YFIUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
YGGUSDT,21025,0.2428537455410226,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,4.000979240109675,4.0041128084606346
ZAMAUSDT,3280,0.20396341463414633,0.8173780487804878,0.8222560975609756,2026-01-09 09:00:00,2026-05-26,4.007473841554559,4.031390134529148
ZBTUSDT,5294,0.29391764261428033,0.8872308273517189,0.8902531167359274,2025-10-17 11:00:00,2026-05-26,3.018637532133676,3.0289203084832903
ZECUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
ZENUSDT,21025,0.1214268727705113,0.9714625445897741,0.9722235434007135,2024-01-01 00:00:00,2026-05-26,8.00039169604387,8.00665883274579
ZEREBROUSDT,12203,0.2376464803736786,0.9509956568057035,0.9523068098008687,2025-01-02 14:00:00,2026-05-26,4.001724137931035,4.0072413793103445
ZETAUSDT,20249,0.24257988048792534,0.9705664477258136,0.971356610202973,2024-02-02 08:00:00,2026-05-26,4.001017915309446,4.0042752442996745
ZILUSDT,21025,0.14187871581450653,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,6.848474689909487,6.8538384177003016
ZKCUSDT,6059,0.2251196567090279,0.9013038455190625,0.9039445453045057,2025-09-15 14:00:00,2026-05-26,4.00366568914956,4.015395894428153
ZKPUSDT,3735,0.3119143239625167,0.839892904953146,0.8441767068273093,2025-12-21 10:00:00,2026-05-26,2.6927038626609443,2.7064377682403435
ZKUSDT,16982,0.24378753974796843,0.9648451301377929,0.9657873042044518,2024-06-17 11:00:00,2026-05-26,3.957729468599034,3.9615942028985507
ZORAUSDT,7310,0.22941176470588234,0.9183310533515732,0.9205198358413132,2025-07-25 11:00:00,2026-05-26,4.002981514609422,4.01252236135957
ZROUSDT,16907,0.24108357485065357,0.9646300348967883,0.9655763884781452,2024-06-20 14:00:00,2026-05-26,4.001226692836114,4.005152109911679
ZRXUSDT,21025,0.1450653983353151,0.971652794292509,0.9724137931034482,2024-01-01 00:00:00,2026-05-26,6.698032786885246,6.70327868852459
