epoch,panel_id,mechanism_id,lane_id,admission_policy,unit,group_type,all_strict,positive_gross,positive_gross_lcb_proxy,positive_net,positive_net_lcb,stable_worst_block,benchmark_incremental,survivor,gross_mean_median,gross_lcb_proxy_median,ic_mean_median,ic_lcb_median,turnover_mean_median,cost_drag_mean_median,net_mean_median,net_lcb_median,worst_block_median,stability_median,concentration_median,benchmark_increment_lcb_median,gross_lcb_method
EPOCH2B_HYBRID_REPORT_ONLY_REPLAY,main,temporal_state_path,llm_typed_repair,TRUE_60_40_AFTER_EXACT_DEDUP,UNIQUE_EXACT_REPORT_ONLY,PANEL_MECHANISM_LANE_ADMISSION,7,4,0,0,0,0,0,0,4.250424377341701e-06,-4.037425457043507e-05,-0.0032837907077698,-0.009709681916702,0.0374794808659075,1.8739740432953754e-05,-1.3530687759726134e-05,-5.978502614589216e-05,-7.424698206035553e-05,0.8540677267553488,0.1527777777777778,-1.4009610891901322e-06,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH2B_HYBRID_REPORT_ONLY_REPLAY,main,temporal_state_path,local_mcts_random_control,TRUE_60_40_AFTER_EXACT_DEDUP,UNIQUE_EXACT_REPORT_ONLY,PANEL_MECHANISM_LANE_ADMISSION,4,2,0,0,0,0,0,0,2.4250123696244072e-06,-4.1116488118935744e-05,-0.0003138201240336,-0.0068004654529083,0.07301105895378135,3.650552947689071e-05,-4.324685939077752e-05,-8.726586184009264e-05,-7.92213190664972e-05,0.7784548032382756,0.15423248095893755,-2.8956748013167833e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH2B_HYBRID_REPORT_ONLY_REPLAY,main,temporal_state_path,local_mcts_repair,TRUE_60_40_AFTER_EXACT_DEDUP,UNIQUE_EXACT_REPORT_ONLY,PANEL_MECHANISM_LANE_ADMISSION,5,5,0,0,0,0,0,0,2.2111010937558228e-05,-3.274858358283393e-05,0.0017872764132173,-0.0051460641245609,0.0450722050627558,2.253610253137791e-05,-2.096719361449699e-06,-5.215907385605846e-05,-4.858643904839466e-05,0.7774399066006926,0.1585039142236767,1.476453247206882e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH2B_HYBRID_REPORT_ONLY_REPLAY,main,temporal_state_path,orthogonal_exile_fresh,TRUE_60_40_AFTER_EXACT_DEDUP,UNIQUE_EXACT_REPORT_ONLY,PANEL_MECHANISM_LANE_ADMISSION,6,3,0,0,0,0,0,0,-7.546559180067333e-06,-5.369998779863031e-05,0.00250254912679535,-0.0043704569342393,0.0848067719747318,4.2403385987365904e-05,-4.0306748042405325e-05,-8.905574612818619e-05,-7.420101248511597e-05,0.7326407815912794,0.1527777777777778,-2.8111492010454628e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH2B_HYBRID_REPORT_ONLY_REPLAY,main,temporal_state_path,typed_ast_fresh,TRUE_60_40_AFTER_EXACT_DEDUP,UNIQUE_EXACT_REPORT_ONLY,PANEL_MECHANISM_LANE_ADMISSION,1,0,0,0,0,0,0,0,-1.787714553601878e-05,-6.395009062114127e-05,-0.0011835592271982,-0.0077182484900215,0.0884559400275174,4.422797001375873e-05,-6.210511554977753e-05,-0.0001081780606349,-9.041832141173508e-05,0.7980299439319176,0.1528079954737749,-4.32541990816396e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH2B_HYBRID_REPORT_ONLY_REPLAY,main,temporal_state_path,typed_random_fresh,TRUE_60_40_AFTER_EXACT_DEDUP,UNIQUE_EXACT_REPORT_ONLY,PANEL_MECHANISM_LANE_ADMISSION,1,1,0,0,0,0,0,0,3.833917954202824e-06,-4.520674491192315e-05,-0.0043581821793812,-0.0111364085921204,0.0577795535725847,2.888977678629237e-05,-2.505585883208956e-05,-7.409652169821551e-05,-7.416738166828484e-05,0.730665332837636,0.1527830496686108,-2.1299557044495912e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH2B_HYBRID_REPORT_ONLY_REPLAY,main,volatility_regime,evolutionary_random_control,TRUE_60_40_AFTER_EXACT_DEDUP,UNIQUE_EXACT_REPORT_ONLY,PANEL_MECHANISM_LANE_ADMISSION,35,27,0,0,0,0,0,0,1.4586562766880864e-05,-3.5731018260020565e-05,0.0015048335885836,-0.0049856628065752,0.0473616922361692,2.368084611808464e-05,-1.3130421567631514e-05,-5.9101998232710246e-05,-5.555371411803016e-05,0.7723343734390538,0.1528893164079628,-6.698637469482456e-06,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH2B_HYBRID_REPORT_ONLY_REPLAY,main,volatility_regime,evolutionary_repair,TRUE_60_40_AFTER_EXACT_DEDUP,UNIQUE_EXACT_REPORT_ONLY,PANEL_MECHANISM_LANE_ADMISSION,62,38,1,1,0,0,0,0,1.1359830640735775e-05,-3.6189880283426686e-05,0.0008735824307469,-0.0058239275922076,0.0465928796894688,2.3296439844734404e-05,-1.5090282840347856e-05,-6.114291125010857e-05,-5.121021952517563e-05,0.7496638230521311,0.1546479255809643,-2.115240320612548e-06,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH2B_HYBRID_REPORT_ONLY_REPLAY,main,volatility_regime,llm_random_repair_control,TRUE_60_40_AFTER_EXACT_DEDUP,UNIQUE_EXACT_REPORT_ONLY,PANEL_MECHANISM_LANE_ADMISSION,8,7,0,0,0,0,0,0,1.413562292527538e-05,-3.212515960404193e-05,0.0016233798953211,-0.004834005302621,0.03803062055239785,1.9015310276198946e-05,-7.732346681493132e-06,-5.300684151436413e-05,-3.0160837476692794e-05,0.8102829122183988,0.1527777777777778,4.439590832862557e-06,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH2B_HYBRID_REPORT_ONLY_REPLAY,main,volatility_regime,llm_typed_repair,TRUE_60_40_AFTER_EXACT_DEDUP,UNIQUE_EXACT_REPORT_ONLY,PANEL_MECHANISM_LANE_ADMISSION,16,14,0,0,0,0,0,0,9.050906594901942e-06,-3.888839556393688e-05,0.0009902368932015,-0.0060163226824949,0.04362639241100205,2.1813196205501047e-05,-1.741822719130322e-05,-6.48244784770579e-05,-4.6231203333060755e-05,0.780765724692092,0.1539106339748822,-1.5807971923088449e-06,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH2B_HYBRID_REPORT_ONLY_REPLAY,main,volatility_regime,local_mcts_random_control,TRUE_60_40_AFTER_EXACT_DEDUP,UNIQUE_EXACT_REPORT_ONLY,PANEL_MECHANISM_LANE_ADMISSION,19,14,1,1,0,0,0,0,1.377434028237838e-05,-3.598982142310594e-05,0.0032862419730713,-0.0032144672243496,0.0451725997842503,2.258629989212516e-05,-1.068722996309224e-05,-5.946634612651718e-05,-5.405443236278311e-05,0.7487248240031197,0.1534443120884061,1.2894183969804176e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH2B_HYBRID_REPORT_ONLY_REPLAY,main,volatility_regime,local_mcts_repair,TRUE_60_40_AFTER_EXACT_DEDUP,UNIQUE_EXACT_REPORT_ONLY,PANEL_MECHANISM_LANE_ADMISSION,48,30,2,1,0,0,0,0,9.313630639521551e-06,-3.8822518851342216e-05,0.0013205716446064,-0.00532002669074725,0.04939185105216155,2.469592552608078e-05,-2.860094422403942e-05,-7.512736394064534e-05,-7.12055291073356e-05,0.7400373445050203,0.1543474971303295,-1.3504783954344287e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH2B_HYBRID_REPORT_ONLY_REPLAY,main,volatility_regime,orthogonal_exile_fresh,TRUE_60_40_AFTER_EXACT_DEDUP,UNIQUE_EXACT_REPORT_ONLY,PANEL_MECHANISM_LANE_ADMISSION,5,3,0,0,0,0,0,0,1.7515429757210895e-05,-3.0496673049574353e-05,0.0020541234626107,-0.0047250059062202,0.0978550028410559,4.892750142052796e-05,-4.942901478082473e-05,-9.744111758761e-05,-0.0001118608188457,0.671380988341004,0.1527777777777778,-3.0178007168617955e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH2B_HYBRID_REPORT_ONLY_REPLAY,main,volatility_regime,typed_ast_fresh,TRUE_60_40_AFTER_EXACT_DEDUP,UNIQUE_EXACT_REPORT_ONLY,PANEL_MECHANISM_LANE_ADMISSION,6,1,0,0,0,0,0,0,-1.7244293033234582e-05,-6.831211971958783e-05,-0.0061765333001402006,-0.01320042494446895,0.0505589371919248,2.5279468595962434e-05,-4.0393120732671884e-05,-9.146094741902514e-05,-9.14183679951428e-05,0.7986043081938373,0.1527777777777778,-4.363431087810593e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
EPOCH2B_HYBRID_REPORT_ONLY_REPLAY,main,volatility_regime,typed_random_fresh,TRUE_60_40_AFTER_EXACT_DEDUP,UNIQUE_EXACT_REPORT_ONLY,PANEL_MECHANISM_LANE_ADMISSION,4,3,0,0,0,0,0,0,1.2221392969922977e-05,-3.5037182249028284e-05,-0.005052703865255401,-0.01184582775274285,0.0758849679420986,3.794248397104932e-05,-2.342866683848939e-05,-7.297966622007761e-05,-6.938163380891549e-05,0.7597453655723738,0.15428184810192414,-2.5681254903809676e-05,SUMMARY_PROXY_NET_LCB_PLUS_MEAN_COST_DRAG
