generator,production_family,derived_feature_id,expression,horizon,source_fields,source_field_families,transform,window_hours,availability_mask,cross_symbol_scope,feature_available_lag_bars,feature_timestamp_rule,execution_rule,requires_residual_baselines,required_negative_controls,paired_ablation_plan,decision,reject_reasons,control_id,base_candidate_id,control_mode,control_class,promotable,allowed_in_a7x3_replay
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_accel_4h_vs_24h)),Rank(ret_12))",24,agg_flow_accel_4h_vs_24h;ret_12,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_d59fe4c71459__ctrl_time_shuffle_be383a7d1424,a7x3_F4_symbol_tier_neutralized_aggtrades_24_d59fe4c71459,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_accel_4h_vs_24h)),Rank(ret_12))",24,agg_flow_accel_4h_vs_24h;ret_12,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_d59fe4c71459__ctrl_wrong_lag_44c083e4263b,a7x3_F4_symbol_tier_neutralized_aggtrades_24_d59fe4c71459,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_accel_4h_vs_24h)),Rank(ret_12))",24,agg_flow_accel_4h_vs_24h;ret_12,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_d59fe4c71459__ctrl_sign_flip_fe2da4d66238,a7x3_F4_symbol_tier_neutralized_aggtrades_24_d59fe4c71459,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_imbalance_notional)),Rank(premium_index))",24,agg_flow_imbalance_notional;premium_index,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_9fce1a978df9__ctrl_row_shuffle_917d4cac1336,a7x3_F4_symbol_tier_neutralized_aggtrades_24_9fce1a978df9,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_imbalance_notional)),Rank(premium_index))",24,agg_flow_imbalance_notional;premium_index,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_9fce1a978df9__ctrl_time_shuffle_9ed94e32abd2,a7x3_F4_symbol_tier_neutralized_aggtrades_24_9fce1a978df9,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_imbalance_notional)),Rank(premium_index))",24,agg_flow_imbalance_notional;premium_index,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_9fce1a978df9__ctrl_wrong_lag_4885426e9414,a7x3_F4_symbol_tier_neutralized_aggtrades_24_9fce1a978df9,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_imbalance_notional)),Rank(premium_index))",24,agg_flow_imbalance_notional;premium_index,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_9fce1a978df9__ctrl_sign_flip_5e0d32a205d6,a7x3_F4_symbol_tier_neutralized_aggtrades_24_9fce1a978df9,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_imbalance_notional)),Rank(ret_12))",24,agg_flow_imbalance_notional;ret_12,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_a965630af774__ctrl_row_shuffle_864e8c4d1b3e,a7x3_F4_symbol_tier_neutralized_aggtrades_24_a965630af774,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_imbalance_notional)),Rank(ret_12))",24,agg_flow_imbalance_notional;ret_12,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_a965630af774__ctrl_time_shuffle_5c5986a07050,a7x3_F4_symbol_tier_neutralized_aggtrades_24_a965630af774,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_imbalance_notional)),Rank(ret_12))",24,agg_flow_imbalance_notional;ret_12,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_a965630af774__ctrl_wrong_lag_bc3fc7b91428,a7x3_F4_symbol_tier_neutralized_aggtrades_24_a965630af774,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_imbalance_notional)),Rank(ret_12))",24,agg_flow_imbalance_notional;ret_12,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_a965630af774__ctrl_sign_flip_cf9f6410aaab,a7x3_F4_symbol_tier_neutralized_aggtrades_24_a965630af774,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_minus_btcusdt_4h)),Rank(premium_index))",24,agg_flow_minus_btcusdt_4h;premium_index,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_7d0a87607ee4__ctrl_row_shuffle_1ff88792cd3e,a7x3_F4_symbol_tier_neutralized_aggtrades_24_7d0a87607ee4,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_minus_btcusdt_4h)),Rank(premium_index))",24,agg_flow_minus_btcusdt_4h;premium_index,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_7d0a87607ee4__ctrl_time_shuffle_204ca54192d8,a7x3_F4_symbol_tier_neutralized_aggtrades_24_7d0a87607ee4,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_minus_btcusdt_4h)),Rank(premium_index))",24,agg_flow_minus_btcusdt_4h;premium_index,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_7d0a87607ee4__ctrl_wrong_lag_a4096c86c971,a7x3_F4_symbol_tier_neutralized_aggtrades_24_7d0a87607ee4,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_minus_btcusdt_4h)),Rank(premium_index))",24,agg_flow_minus_btcusdt_4h;premium_index,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_7d0a87607ee4__ctrl_sign_flip_c579eb899655,a7x3_F4_symbol_tier_neutralized_aggtrades_24_7d0a87607ee4,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_minus_btcusdt_4h)),Rank(ret_12))",24,agg_flow_minus_btcusdt_4h;ret_12,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_022780a961bc__ctrl_row_shuffle_ded08e30175a,a7x3_F4_symbol_tier_neutralized_aggtrades_24_022780a961bc,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_minus_btcusdt_4h)),Rank(ret_12))",24,agg_flow_minus_btcusdt_4h;ret_12,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_022780a961bc__ctrl_time_shuffle_8fabcf6a0488,a7x3_F4_symbol_tier_neutralized_aggtrades_24_022780a961bc,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_minus_btcusdt_4h)),Rank(ret_12))",24,agg_flow_minus_btcusdt_4h;ret_12,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_022780a961bc__ctrl_wrong_lag_1ab1f7ffa007,a7x3_F4_symbol_tier_neutralized_aggtrades_24_022780a961bc,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_minus_btcusdt_4h)),Rank(ret_12))",24,agg_flow_minus_btcusdt_4h;ret_12,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_022780a961bc__ctrl_sign_flip_9404df162d86,a7x3_F4_symbol_tier_neutralized_aggtrades_24_022780a961bc,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_minus_ethusdt_4h)),Rank(premium_index))",24,agg_flow_minus_ethusdt_4h;premium_index,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_4331d79d08a0__ctrl_row_shuffle_fc009848b4c4,a7x3_F4_symbol_tier_neutralized_aggtrades_24_4331d79d08a0,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_minus_ethusdt_4h)),Rank(premium_index))",24,agg_flow_minus_ethusdt_4h;premium_index,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_4331d79d08a0__ctrl_time_shuffle_d4cb3dc459a5,a7x3_F4_symbol_tier_neutralized_aggtrades_24_4331d79d08a0,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_minus_ethusdt_4h)),Rank(premium_index))",24,agg_flow_minus_ethusdt_4h;premium_index,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_4331d79d08a0__ctrl_wrong_lag_0de0f34feb7b,a7x3_F4_symbol_tier_neutralized_aggtrades_24_4331d79d08a0,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_minus_ethusdt_4h)),Rank(premium_index))",24,agg_flow_minus_ethusdt_4h;premium_index,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_4331d79d08a0__ctrl_sign_flip_cf760a2a7c30,a7x3_F4_symbol_tier_neutralized_aggtrades_24_4331d79d08a0,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_minus_ethusdt_4h)),Rank(ret_12))",24,agg_flow_minus_ethusdt_4h;ret_12,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_cbff22752f93__ctrl_row_shuffle_128b52beaf4c,a7x3_F4_symbol_tier_neutralized_aggtrades_24_cbff22752f93,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_minus_ethusdt_4h)),Rank(ret_12))",24,agg_flow_minus_ethusdt_4h;ret_12,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_cbff22752f93__ctrl_time_shuffle_5e7b43b9a51a,a7x3_F4_symbol_tier_neutralized_aggtrades_24_cbff22752f93,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_minus_ethusdt_4h)),Rank(ret_12))",24,agg_flow_minus_ethusdt_4h;ret_12,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_cbff22752f93__ctrl_wrong_lag_03124014875a,a7x3_F4_symbol_tier_neutralized_aggtrades_24_cbff22752f93,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_flow_minus_ethusdt_4h)),Rank(ret_12))",24,agg_flow_minus_ethusdt_4h;ret_12,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_cbff22752f93__ctrl_sign_flip_69fee5a732fc,a7x3_F4_symbol_tier_neutralized_aggtrades_24_cbff22752f93,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_large_notional_share_4h)),Rank(premium_index))",24,agg_large_notional_share_4h;premium_index,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_e707b639322b__ctrl_row_shuffle_59a6a8325d1d,a7x3_F4_symbol_tier_neutralized_aggtrades_24_e707b639322b,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_large_notional_share_4h)),Rank(premium_index))",24,agg_large_notional_share_4h;premium_index,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_e707b639322b__ctrl_time_shuffle_234b9ca9802c,a7x3_F4_symbol_tier_neutralized_aggtrades_24_e707b639322b,time_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_large_notional_share_4h)),Rank(premium_index))",24,agg_large_notional_share_4h;premium_index,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_e707b639322b__ctrl_wrong_lag_9acead099aaa,a7x3_F4_symbol_tier_neutralized_aggtrades_24_e707b639322b,wrong_lag,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_large_notional_share_4h)),Rank(premium_index))",24,agg_large_notional_share_4h;premium_index,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_e707b639322b__ctrl_sign_flip_ae0672f74ecb,a7x3_F4_symbol_tier_neutralized_aggtrades_24_e707b639322b,sign_flip,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_large_notional_share_4h)),Rank(ret_12))",24,agg_large_notional_share_4h;ret_12,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_57dc96eaf27d__ctrl_row_shuffle_147ac5b431af,a7x3_F4_symbol_tier_neutralized_aggtrades_24_57dc96eaf27d,row_shuffle,a7x3_replay_negative_control,False,True
crypto_a7x3_small_controlled_diagnostic,F4_symbol_tier_neutralized_aggtrades,symbol_tier_neutralized,"Mul(ZScore(RelativeToBTC(agg_large_notional_share_4h)),Rank(ret_12))",24,agg_large_notional_share_4h;ret_12,aggtrades_reset_interaction,symbol_tier_neutralized,,agg_features_available,core3_only,1,agg hour bucket t observable only after hour close; all rolling inputs past-only,next-bar or later; May stress post-selection only,FundingCore;Core4,row_shuffle;time_shuffle;wrong_lag;sign_flip;matched_family_controls,standalone_agg;market_state_only;interaction;matched_controls,A7X3_GENERATED_CANDIDATE,,a7x3_F4_symbol_tier_neutralized_aggtrades_24_57dc96eaf27d__ctrl_time_shuffle_a6880bd5ce9c,a7x3_F4_symbol_tier_neutralized_aggtrades_24_57dc96eaf27d,time_shuffle,a7x3_replay_negative_control,False,True
