symbol,month,status,rows,min_timestamp,max_timestamp,active_universe_size_min,active_universe_size_max,age_days_min,age_days_max,output_path
RUNEUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,153.0,183.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=RUNEUSDT\month=2023-12\part.parquet
RVNUSDT,2023-07,ok,744,2023-07-01 00:00:00+00:00,2023-07-31 23:00:00+00:00,135,140,0.0,30.958333333333332,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=RVNUSDT\month=2023-07\part.parquet
RVNUSDT,2023-08,ok,744,2023-08-01 00:00:00+00:00,2023-08-31 23:00:00+00:00,140,145,31.0,61.958333333333336,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=RVNUSDT\month=2023-08\part.parquet
RVNUSDT,2023-09,ok,720,2023-09-01 00:00:00+00:00,2023-09-30 23:00:00+00:00,145,147,62.0,91.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=RVNUSDT\month=2023-09\part.parquet
RVNUSDT,2023-10,ok,744,2023-10-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,147,155,92.0,122.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=RVNUSDT\month=2023-10\part.parquet
RVNUSDT,2023-11,ok,720,2023-11-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,155,169,123.0,152.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=RVNUSDT\month=2023-11\part.parquet
RVNUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,153.0,183.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=RVNUSDT\month=2023-12\part.parquet
SANDUSDT,2023-07,ok,744,2023-07-01 00:00:00+00:00,2023-07-31 23:00:00+00:00,135,140,0.0,30.958333333333332,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SANDUSDT\month=2023-07\part.parquet
SANDUSDT,2023-08,ok,744,2023-08-01 00:00:00+00:00,2023-08-31 23:00:00+00:00,140,145,31.0,61.958333333333336,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SANDUSDT\month=2023-08\part.parquet
SANDUSDT,2023-09,ok,720,2023-09-01 00:00:00+00:00,2023-09-30 23:00:00+00:00,145,147,62.0,91.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SANDUSDT\month=2023-09\part.parquet
SANDUSDT,2023-10,ok,744,2023-10-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,147,155,92.0,122.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SANDUSDT\month=2023-10\part.parquet
SANDUSDT,2023-11,ok,720,2023-11-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,155,169,123.0,152.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SANDUSDT\month=2023-11\part.parquet
SANDUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,153.0,183.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SANDUSDT\month=2023-12\part.parquet
SEIUSDT,2023-08,ok,358,2023-08-17 02:00:00+00:00,2023-08-31 23:00:00+00:00,144,145,0.0,14.854166666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SEIUSDT\month=2023-08\part.parquet
SEIUSDT,2023-09,ok,720,2023-09-01 00:00:00+00:00,2023-09-30 23:00:00+00:00,145,147,14.895833333333334,44.854166666666664,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SEIUSDT\month=2023-09\part.parquet
SEIUSDT,2023-10,ok,744,2023-10-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,147,155,44.895833333333336,75.85416666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SEIUSDT\month=2023-10\part.parquet
SEIUSDT,2023-11,ok,720,2023-11-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,155,169,75.89583333333333,105.85416666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SEIUSDT\month=2023-11\part.parquet
SEIUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,105.89583333333333,136.85416666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SEIUSDT\month=2023-12\part.parquet
SFPUSDT,2023-07,ok,744,2023-07-01 00:00:00+00:00,2023-07-31 23:00:00+00:00,135,140,0.0,30.958333333333332,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SFPUSDT\month=2023-07\part.parquet
SFPUSDT,2023-08,ok,744,2023-08-01 00:00:00+00:00,2023-08-31 23:00:00+00:00,140,145,31.0,61.958333333333336,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SFPUSDT\month=2023-08\part.parquet
SFPUSDT,2023-09,ok,720,2023-09-01 00:00:00+00:00,2023-09-30 23:00:00+00:00,145,147,62.0,91.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SFPUSDT\month=2023-09\part.parquet
SFPUSDT,2023-10,ok,744,2023-10-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,147,155,92.0,122.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SFPUSDT\month=2023-10\part.parquet
SFPUSDT,2023-11,ok,720,2023-11-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,155,169,123.0,152.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SFPUSDT\month=2023-11\part.parquet
SFPUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,153.0,183.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SFPUSDT\month=2023-12\part.parquet
SKLUSDT,2023-07,ok,744,2023-07-01 00:00:00+00:00,2023-07-31 23:00:00+00:00,135,140,0.0,30.958333333333332,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SKLUSDT\month=2023-07\part.parquet
SKLUSDT,2023-08,ok,744,2023-08-01 00:00:00+00:00,2023-08-31 23:00:00+00:00,140,145,31.0,61.958333333333336,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SKLUSDT\month=2023-08\part.parquet
SKLUSDT,2023-09,ok,720,2023-09-01 00:00:00+00:00,2023-09-30 23:00:00+00:00,145,147,62.0,91.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SKLUSDT\month=2023-09\part.parquet
SKLUSDT,2023-10,ok,744,2023-10-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,147,155,92.0,122.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SKLUSDT\month=2023-10\part.parquet
SKLUSDT,2023-11,ok,720,2023-11-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,155,169,123.0,152.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SKLUSDT\month=2023-11\part.parquet
SKLUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,153.0,183.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SKLUSDT\month=2023-12\part.parquet
SNXUSDT,2023-07,ok,744,2023-07-01 00:00:00+00:00,2023-07-31 23:00:00+00:00,135,140,0.0,30.958333333333332,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SNXUSDT\month=2023-07\part.parquet
SNXUSDT,2023-08,ok,744,2023-08-01 00:00:00+00:00,2023-08-31 23:00:00+00:00,140,145,31.0,61.958333333333336,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SNXUSDT\month=2023-08\part.parquet
SNXUSDT,2023-09,ok,720,2023-09-01 00:00:00+00:00,2023-09-30 23:00:00+00:00,145,147,62.0,91.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SNXUSDT\month=2023-09\part.parquet
SNXUSDT,2023-10,ok,744,2023-10-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,147,155,92.0,122.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SNXUSDT\month=2023-10\part.parquet
SNXUSDT,2023-11,ok,720,2023-11-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,155,169,123.0,152.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SNXUSDT\month=2023-11\part.parquet
SNXUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,153.0,183.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SNXUSDT\month=2023-12\part.parquet
SOLUSDT,2023-07,ok,744,2023-07-01 00:00:00+00:00,2023-07-31 23:00:00+00:00,135,140,0.0,30.958333333333332,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SOLUSDT\month=2023-07\part.parquet
SOLUSDT,2023-08,ok,744,2023-08-01 00:00:00+00:00,2023-08-31 23:00:00+00:00,140,145,31.0,61.958333333333336,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SOLUSDT\month=2023-08\part.parquet
SOLUSDT,2023-09,ok,720,2023-09-01 00:00:00+00:00,2023-09-30 23:00:00+00:00,145,147,62.0,91.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SOLUSDT\month=2023-09\part.parquet
SOLUSDT,2023-10,ok,744,2023-10-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,147,155,92.0,122.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SOLUSDT\month=2023-10\part.parquet
SOLUSDT,2023-11,ok,720,2023-11-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,155,169,123.0,152.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SOLUSDT\month=2023-11\part.parquet
SOLUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,153.0,183.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SOLUSDT\month=2023-12\part.parquet
SPELLUSDT,2023-07,ok,744,2023-07-01 00:00:00+00:00,2023-07-31 23:00:00+00:00,135,140,0.0,30.958333333333332,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SPELLUSDT\month=2023-07\part.parquet
SPELLUSDT,2023-08,ok,744,2023-08-01 00:00:00+00:00,2023-08-31 23:00:00+00:00,140,145,31.0,61.958333333333336,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SPELLUSDT\month=2023-08\part.parquet
SPELLUSDT,2023-09,ok,720,2023-09-01 00:00:00+00:00,2023-09-30 23:00:00+00:00,145,147,62.0,91.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SPELLUSDT\month=2023-09\part.parquet
SPELLUSDT,2023-10,ok,744,2023-10-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,147,155,92.0,122.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SPELLUSDT\month=2023-10\part.parquet
SPELLUSDT,2023-11,ok,720,2023-11-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,155,169,123.0,152.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SPELLUSDT\month=2023-11\part.parquet
SPELLUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,153.0,183.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SPELLUSDT\month=2023-12\part.parquet
SSVUSDT,2023-07,ok,744,2023-07-01 00:00:00+00:00,2023-07-31 23:00:00+00:00,135,140,0.0,30.958333333333332,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SSVUSDT\month=2023-07\part.parquet
SSVUSDT,2023-08,ok,744,2023-08-01 00:00:00+00:00,2023-08-31 23:00:00+00:00,140,145,31.0,61.958333333333336,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SSVUSDT\month=2023-08\part.parquet
SSVUSDT,2023-09,ok,720,2023-09-01 00:00:00+00:00,2023-09-30 23:00:00+00:00,145,147,62.0,91.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SSVUSDT\month=2023-09\part.parquet
SSVUSDT,2023-10,ok,744,2023-10-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,147,155,92.0,122.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SSVUSDT\month=2023-10\part.parquet
SSVUSDT,2023-11,ok,720,2023-11-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,155,169,123.0,152.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SSVUSDT\month=2023-11\part.parquet
SSVUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,153.0,183.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SSVUSDT\month=2023-12\part.parquet
STEEMUSDT,2023-11,ok,538,2023-11-08 14:00:00+00:00,2023-11-30 23:00:00+00:00,160,169,0.0,22.354166666666668,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STEEMUSDT\month=2023-11\part.parquet
STEEMUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,22.395833333333332,53.354166666666664,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STEEMUSDT\month=2023-12\part.parquet
STGUSDT,2023-07,ok,744,2023-07-01 00:00:00+00:00,2023-07-31 23:00:00+00:00,135,140,0.0,30.958333333333332,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STGUSDT\month=2023-07\part.parquet
STGUSDT,2023-08,ok,744,2023-08-01 00:00:00+00:00,2023-08-31 23:00:00+00:00,140,145,31.0,61.958333333333336,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STGUSDT\month=2023-08\part.parquet
STGUSDT,2023-09,ok,720,2023-09-01 00:00:00+00:00,2023-09-30 23:00:00+00:00,145,147,62.0,91.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STGUSDT\month=2023-09\part.parquet
STGUSDT,2023-10,ok,744,2023-10-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,147,155,92.0,122.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STGUSDT\month=2023-10\part.parquet
STGUSDT,2023-11,ok,720,2023-11-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,155,169,123.0,152.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STGUSDT\month=2023-11\part.parquet
STGUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,153.0,183.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STGUSDT\month=2023-12\part.parquet
STORJUSDT,2023-07,ok,744,2023-07-01 00:00:00+00:00,2023-07-31 23:00:00+00:00,135,140,0.0,30.958333333333332,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STORJUSDT\month=2023-07\part.parquet
STORJUSDT,2023-08,ok,744,2023-08-01 00:00:00+00:00,2023-08-31 23:00:00+00:00,140,145,31.0,61.958333333333336,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STORJUSDT\month=2023-08\part.parquet
STORJUSDT,2023-09,ok,720,2023-09-01 00:00:00+00:00,2023-09-30 23:00:00+00:00,145,147,62.0,91.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STORJUSDT\month=2023-09\part.parquet
STORJUSDT,2023-10,ok,744,2023-10-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,147,155,92.0,122.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STORJUSDT\month=2023-10\part.parquet
STORJUSDT,2023-11,ok,720,2023-11-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,155,169,123.0,152.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STORJUSDT\month=2023-11\part.parquet
STORJUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,153.0,183.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STORJUSDT\month=2023-12\part.parquet
STXUSDT,2023-07,ok,744,2023-07-01 00:00:00+00:00,2023-07-31 23:00:00+00:00,135,140,0.0,30.958333333333332,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STXUSDT\month=2023-07\part.parquet
STXUSDT,2023-08,ok,744,2023-08-01 00:00:00+00:00,2023-08-31 23:00:00+00:00,140,145,31.0,61.958333333333336,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STXUSDT\month=2023-08\part.parquet
STXUSDT,2023-09,ok,720,2023-09-01 00:00:00+00:00,2023-09-30 23:00:00+00:00,145,147,62.0,91.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STXUSDT\month=2023-09\part.parquet
STXUSDT,2023-10,ok,744,2023-10-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,147,155,92.0,122.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STXUSDT\month=2023-10\part.parquet
STXUSDT,2023-11,ok,720,2023-11-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,155,169,123.0,152.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STXUSDT\month=2023-11\part.parquet
STXUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,153.0,183.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=STXUSDT\month=2023-12\part.parquet
SUIUSDT,2023-07,ok,744,2023-07-01 00:00:00+00:00,2023-07-31 23:00:00+00:00,135,140,0.0,30.958333333333332,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SUIUSDT\month=2023-07\part.parquet
SUIUSDT,2023-08,ok,744,2023-08-01 00:00:00+00:00,2023-08-31 23:00:00+00:00,140,145,31.0,61.958333333333336,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SUIUSDT\month=2023-08\part.parquet
SUIUSDT,2023-09,ok,720,2023-09-01 00:00:00+00:00,2023-09-30 23:00:00+00:00,145,147,62.0,91.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SUIUSDT\month=2023-09\part.parquet
SUIUSDT,2023-10,ok,744,2023-10-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,147,155,92.0,122.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SUIUSDT\month=2023-10\part.parquet
SUIUSDT,2023-11,ok,720,2023-11-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,155,169,123.0,152.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SUIUSDT\month=2023-11\part.parquet
SUIUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,153.0,183.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SUIUSDT\month=2023-12\part.parquet
SUPERUSDT,2023-11,ok,107,2023-11-26 13:00:00+00:00,2023-11-30 23:00:00+00:00,166,169,0.0,4.416666666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SUPERUSDT\month=2023-11\part.parquet
SUPERUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,4.458333333333333,35.416666666666664,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SUPERUSDT\month=2023-12\part.parquet
SUSHIUSDT,2023-07,ok,744,2023-07-01 00:00:00+00:00,2023-07-31 23:00:00+00:00,135,140,0.0,30.958333333333332,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SUSHIUSDT\month=2023-07\part.parquet
SUSHIUSDT,2023-08,ok,744,2023-08-01 00:00:00+00:00,2023-08-31 23:00:00+00:00,140,145,31.0,61.958333333333336,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SUSHIUSDT\month=2023-08\part.parquet
SUSHIUSDT,2023-09,ok,720,2023-09-01 00:00:00+00:00,2023-09-30 23:00:00+00:00,145,147,62.0,91.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SUSHIUSDT\month=2023-09\part.parquet
SUSHIUSDT,2023-10,ok,744,2023-10-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,147,155,92.0,122.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SUSHIUSDT\month=2023-10\part.parquet
SUSHIUSDT,2023-11,ok,720,2023-11-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,155,169,123.0,152.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SUSHIUSDT\month=2023-11\part.parquet
SUSHIUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,153.0,183.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=SUSHIUSDT\month=2023-12\part.parquet
THETAUSDT,2023-07,ok,744,2023-07-01 00:00:00+00:00,2023-07-31 23:00:00+00:00,135,140,0.0,30.958333333333332,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=THETAUSDT\month=2023-07\part.parquet
THETAUSDT,2023-08,ok,744,2023-08-01 00:00:00+00:00,2023-08-31 23:00:00+00:00,140,145,31.0,61.958333333333336,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=THETAUSDT\month=2023-08\part.parquet
THETAUSDT,2023-09,ok,720,2023-09-01 00:00:00+00:00,2023-09-30 23:00:00+00:00,145,147,62.0,91.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=THETAUSDT\month=2023-09\part.parquet
THETAUSDT,2023-10,ok,744,2023-10-01 00:00:00+00:00,2023-10-31 23:00:00+00:00,147,155,92.0,122.95833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=THETAUSDT\month=2023-10\part.parquet
THETAUSDT,2023-11,ok,720,2023-11-01 00:00:00+00:00,2023-11-30 23:00:00+00:00,155,169,123.0,152.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=THETAUSDT\month=2023-11\part.parquet
THETAUSDT,2023-12,ok,744,2023-12-01 00:00:00+00:00,2023-12-31 23:00:00+00:00,169,176,153.0,183.95833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=THETAUSDT\month=2023-12\part.parquet
TIAUSDT,2023-10,ok,6,2023-10-31 18:00:00+00:00,2023-10-31 23:00:00+00:00,155,155,0.0,0.20833333333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe_pre2024_1h_backfill_gold_age_v1_20260612\symbol=TIAUSDT\month=2023-10\part.parquet
