candidate_id,family_id,label_family,horizon_h,variant,split,n_dates,avg_n_obs,mean_spread,spread_tstat,nonoverlap_median_tstat,nonoverlap_min_tstat,positive_rate
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,1,time_shuffle,validation_2025H1,719,95.336578581363,0.0033264597177149326,0.6814198460939229,0.6814198460939229,0.6814198460939229,0.5159944367176634
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,1,time_shuffle,test_2025H2,719,95.2990264255911,0.00016950625869262766,0.03388013731001628,0.03388013731001628,0.03388013731001628,0.4993045897079277
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,1,time_shuffle,recent_oos_2026JanApr,719,95.36022253129346,0.0016656042342760012,0.3270833243462013,0.3270833243462013,0.3270833243462013,0.5201668984700973
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,1,time_shuffle,known_may2026_stress,599,95.40901502504174,0.00790486072466456,1.4039706765257431,1.4039706765257431,1.4039706765257431,0.5008347245409015
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,1,symbol_shuffle,train_2024,696,96.0,0.005232778575989783,1.0723337158283424,1.0723337158283424,1.0723337158283424,0.5086206896551724
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,1,symbol_shuffle,validation_2025H1,719,96.0,0.011791631252253644,2.4828952890858638,2.4828952890858638,2.4828952890858638,0.541029207232267
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,1,symbol_shuffle,test_2025H2,719,96.0,0.0028469163704733925,0.6014818435498348,0.6014818435498348,0.6014818435498348,0.4965229485396384
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,1,symbol_shuffle,recent_oos_2026JanApr,719,96.0,0.0008226607170452795,0.1760357430853567,0.1760357430853567,0.1760357430853567,0.5257301808066759
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,1,symbol_shuffle,known_may2026_stress,599,96.0,0.006963380325233414,1.3079260443407381,1.3079260443407381,1.3079260443407381,0.5225375626043406
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,1,same_family_random,train_2024,719,96.0,0.005069412249523514,1.0133546083331646,1.0133546083331646,1.0133546083331646,0.5034770514603616
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,1,same_family_random,validation_2025H1,719,96.0,-1.8673054138977835e-05,-0.003753450442757439,-0.003753450442757439,-0.003753450442757439,0.4965229485396384
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,1,same_family_random,test_2025H2,719,96.0,-0.01694128934219338,-3.422205218457206,-3.422205218457206,-3.422205218457206,0.44506258692628653
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,1,same_family_random,recent_oos_2026JanApr,719,96.0,0.0036071189409158807,0.7430251788310388,0.7430251788310388,0.7430251788310388,0.4993045897079277
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,1,same_family_random,known_may2026_stress,599,96.0,0.008744512459036667,1.5914886165531834,1.5914886165531834,1.5914886165531834,0.5275459098497496
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,original,train_2024,693,96.0,-0.010259756961145845,-1.8232337783977928,-0.9460780693019502,-2.358265886807102,0.47474747474747475
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,original,validation_2025H1,716,96.0,-0.016914798003310572,-3.3448137492696297,-1.6965945975608836,-2.4486284910305853,0.4553072625698324
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,original,test_2025H2,716,96.0,-0.03751325522449824,-7.178818452303806,-3.472569590306151,-4.8937734750759745,0.41201117318435754
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,original,recent_oos_2026JanApr,716,96.0,-0.03237483511793917,-5.711437482757427,-3.171373838181978,-3.6906781962167186,0.4134078212290503
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,original,known_may2026_stress,596,96.0,-0.02679592344021874,-4.612734270811391,-2.184901948699025,-3.3342070140504116,0.41442953020134227
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,one_bar_lag,train_2024,692,96.0,2.8098908156711847e-05,0.004905946393917938,-0.10676092326566716,-0.6160074096439601,0.4985549132947977
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,one_bar_lag,validation_2025H1,716,96.0,0.01041060482619491,1.998826813619831,1.03879257550924,0.081719539316139,0.520949720670391
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,one_bar_lag,test_2025H2,716,96.0,-0.003814433322987793,-0.6989794518271479,-0.03956266341841775,-1.7941891225527287,0.49860335195530725
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,one_bar_lag,recent_oos_2026JanApr,716,96.0,-0.012043503000206911,-2.1194829483088684,-1.2520571580488098,-1.9023339506273793,0.4762569832402235
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,one_bar_lag,known_may2026_stress,596,96.0,-0.0018518518518518521,-0.3109986206298561,-0.28850470420145613,-0.8512540096392106,0.49161073825503354
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,wrong_lag_future_1h,train_2024,694,96.0,-0.021822799925285515,-3.9702849136416765,-1.7527836821276752,-3.1113623070796477,0.4495677233429395
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,wrong_lag_future_1h,validation_2025H1,716,96.0,-0.02835389509621353,-5.418542007072109,-2.7062851811432855,-3.258208074801466,0.41620111731843573
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,wrong_lag_future_1h,test_2025H2,716,96.0,-0.036244552426029385,-7.058967013777381,-3.4580964409020867,-5.053939187536973,0.3924581005586592
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,wrong_lag_future_1h,recent_oos_2026JanApr,716,96.0,-0.029215161390440718,-5.104138393694982,-2.277174291723318,-3.474892062109493,0.41201117318435754
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,wrong_lag_future_1h,known_may2026_stress,596,96.0,-0.026068756991051455,-4.37585918329114,-2.1378384409062567,-2.7635584840395744,0.42449664429530204
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,wrong_lag_stale_24h,train_2024,669,96.0,0.0034631394286663343,0.6267716438443424,0.3864118899197028,-0.4055805251747682,0.5082212257100149
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,wrong_lag_stale_24h,validation_2025H1,716,96.0,0.0013830695220360023,0.2731099757820386,0.09856937024084936,-0.5146189379502362,0.49860335195530725
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,wrong_lag_stale_24h,test_2025H2,716,96.0,0.009797227394992758,1.8601350189562715,0.9399873462183439,-0.27464693638166665,0.5251396648044693
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,wrong_lag_stale_24h,recent_oos_2026JanApr,716,96.0,0.001161367809848954,0.20788368014679898,0.10930299403608483,-0.7299037130177733,0.5153631284916201
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,wrong_lag_stale_24h,known_may2026_stress,596,96.0,-0.007709673284862042,-1.3266602529946712,-0.6926565242298748,-1.24121705925888,0.5050335570469798
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,time_shuffle,train_2024,716,95.29888268156425,-0.0056970793244361705,-1.128094066419631,-0.3310892272305618,-1.7838834985700969,0.4664804469273743
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,time_shuffle,validation_2025H1,716,95.33798882681565,-0.009852349731015933,-1.9780783098897936,-1.1620446698802656,-2.609606295351947,0.4622905027932961
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,time_shuffle,test_2025H2,716,95.29608938547486,-0.003884265725222429,-0.7584611529538785,-0.055890354044722285,-1.3226660665414791,0.4972067039106145
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,time_shuffle,recent_oos_2026JanApr,716,95.35754189944134,-0.000785048753362301,-0.15236675528612845,-0.11417362147785415,-1.4730029421787634,0.5111731843575419
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,time_shuffle,known_may2026_stress,596,95.40939597315436,0.005977348993288592,1.097326399479047,0.725475373362527,-0.6702454646998888,0.5285234899328859
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,symbol_shuffle,train_2024,693,96.0,0.009256754048420716,1.9152450189345638,1.111722265850111,0.08339530455933673,0.5324675324675324
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,symbol_shuffle,validation_2025H1,716,96.0,0.023997937357748814,5.122116092504728,2.356382145230272,1.9738654955319928,0.5824022346368715
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,symbol_shuffle,test_2025H2,716,96.0,0.004315707117732259,0.8911032127455935,0.5195738767811412,-0.7465464432728955,0.520949720670391
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,symbol_shuffle,recent_oos_2026JanApr,716,96.0,-0.007180613749224084,-1.4958678188405548,-0.9058166299454723,-1.3996751384463377,0.49441340782122906
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,symbol_shuffle,known_may2026_stress,596,96.0,-0.0019935177417350256,-0.36621958537865695,-0.5666426950310266,-1.1603947120891502,0.5033557046979866
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,same_family_random,train_2024,716,96.0,-0.0035086740895923854,-0.7090706618185829,0.2160772417173505,-2.6486903186180517,0.4720670391061452
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,same_family_random,validation_2025H1,716,96.0,0.00391029122698117,0.7850548911331146,0.5789158467586241,-1.1919929219102432,0.49162011173184356
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,same_family_random,test_2025H2,716,96.0,-0.006828057107386717,-1.354297629472468,-1.1271009735752846,-1.344169426484571,0.49162011173184356
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,same_family_random,recent_oos_2026JanApr,716,96.0,-0.0057853397217049445,-1.180430884575279,-0.7705072140255571,-1.4933636518790703,0.4776536312849162
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L7_ranked_future_return,4,same_family_random,known_may2026_stress,596,96.0,0.003011007022122793,0.5442262327074344,-0.21814103400176457,-0.7271317054512998,0.48322147651006714
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,original,train_2024,696,96.0,-0.00021856361891620186,-1.1742882051665537,-1.1742882051665537,-1.1742882051665537,0.4640804597701149
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,original,validation_2025H1,719,96.0,-0.0004831648903527775,-4.939231621028825,-4.939231621028825,-4.939231621028825,0.40751043115438107
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,original,test_2025H2,719,96.0,-0.0008792042002132517,-5.763745796869554,-5.763745796869554,-5.763745796869554,0.38386648122392214
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,original,recent_oos_2026JanApr,719,96.0,-0.0012185620111868343,-3.485446370851665,-3.485446370851665,-3.485446370851665,0.43532684283727396
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,original,known_may2026_stress,599,96.0,-0.0007187977514885987,-3.9602767019835885,-3.9602767019835885,-3.9602767019835885,0.3739565943238731
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,one_bar_lag,train_2024,695,96.0,-0.00013407667639704055,-0.7495435377928137,-0.7495435377928137,-0.7495435377928137,0.497841726618705
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,one_bar_lag,validation_2025H1,719,96.0,0.00025117731503772724,2.40742359624398,2.40742359624398,2.40742359624398,0.5382475660639777
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,one_bar_lag,test_2025H2,719,96.0,0.0001452041545135642,0.964403519430448,0.964403519430448,0.964403519430448,0.5257301808066759
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,one_bar_lag,recent_oos_2026JanApr,719,96.0,-0.0004903803925568217,-1.5466076458926663,-1.5466076458926663,-1.5466076458926663,0.4853963838664812
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,one_bar_lag,known_may2026_stress,599,96.0,-0.0002199019827924081,-1.218527697329558,-1.218527697329558,-1.218527697329558,0.4657762938230384
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,wrong_lag_future_1h,train_2024,697,96.0,-0.001056689275539145,-5.689718148895161,-5.689718148895161,-5.689718148895161,0.4246771879483501
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,wrong_lag_future_1h,validation_2025H1,719,96.0,-0.00048290632467594435,-3.5052777713028136,-3.5052777713028136,-3.5052777713028136,0.4520166898470097
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,wrong_lag_future_1h,test_2025H2,719,96.0,-0.0002901208406202322,-1.7608685689747885,-1.7608685689747885,-1.7608685689747885,0.49791376912378305
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,wrong_lag_future_1h,recent_oos_2026JanApr,719,96.0,-0.0014640017800405878,-4.21232515552299,-4.21232515552299,-4.21232515552299,0.4561891515994437
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,wrong_lag_future_1h,known_may2026_stress,599,96.0,-0.0005196691766324392,-2.7194474951083585,-2.7194474951083585,-2.7194474951083585,0.4674457429048414
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,wrong_lag_stale_24h,train_2024,672,96.0,0.00017172289877907863,0.977680167629584,0.977680167629584,0.977680167629584,0.49255952380952384
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,wrong_lag_stale_24h,validation_2025H1,719,96.0,-0.0002866127676902553,-2.056814592458027,-2.056814592458027,-2.056814592458027,0.47426981919332406
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,wrong_lag_stale_24h,test_2025H2,719,96.0,0.00011064857180974882,0.7725477014952522,0.7725477014952522,0.7725477014952522,0.502086230876217
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,wrong_lag_stale_24h,recent_oos_2026JanApr,719,96.0,-0.00011126083540246983,-0.4073572946095595,-0.4073572946095595,-0.4073572946095595,0.502086230876217
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,wrong_lag_stale_24h,known_may2026_stress,599,96.0,-0.000196346678837683,-1.1310238338666532,-1.1310238338666532,-1.1310238338666532,0.48580968280467446
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,time_shuffle,train_2024,719,95.30041724617524,-1.908166848889943e-05,-0.14225067955297846,-0.14225067955297846,-0.14225067955297846,0.5048678720445062
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,time_shuffle,validation_2025H1,719,95.336578581363,4.841470164002093e-05,0.5674757879953484,0.5674757879953484,0.5674757879953484,0.49791376912378305
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,time_shuffle,test_2025H2,719,95.2990264255911,8.530173811634481e-06,0.07148496337377673,0.07148496337377673,0.07148496337377673,0.49791376912378305
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,time_shuffle,recent_oos_2026JanApr,719,95.36022253129346,3.5668689357017824e-05,0.19594782653796386,0.19594782653796386,0.19594782653796386,0.5368567454798331
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,time_shuffle,known_may2026_stress,599,95.40901502504174,0.0002001886308718634,1.5052822758887903,1.5052822758887903,1.5052822758887903,0.5258764607679466
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,symbol_shuffle,train_2024,696,96.0,0.00010889602091273718,0.7857528471296644,0.7857528471296644,0.7857528471296644,0.5258620689655172
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,symbol_shuffle,validation_2025H1,719,96.0,0.000202557229176115,2.5895054358566663,2.5895054358566663,2.5895054358566663,0.564673157162726
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,symbol_shuffle,test_2025H2,719,96.0,0.00012745756615066008,1.2126787316485137,1.2126787316485137,1.2126787316485137,0.5132127955493742
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,symbol_shuffle,recent_oos_2026JanApr,719,96.0,0.00015412701803459088,0.9330084323487803,0.9330084323487803,0.9330084323487803,0.5146036161335188
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,symbol_shuffle,known_may2026_stress,599,96.0,4.879450926258213e-05,0.38249968379313626,0.38249968379313626,0.38249968379313626,0.5342237061769616
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,same_family_random,train_2024,719,96.0,0.00011407752915436303,0.8628917149038736,0.8628917149038736,0.8628917149038736,0.5048678720445062
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,same_family_random,validation_2025H1,719,96.0,0.00012901498576097303,1.086191293508077,1.086191293508077,1.086191293508077,0.49791376912378305
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,same_family_random,test_2025H2,719,96.0,-0.00024710530827450354,-2.499378916026259,-2.499378916026259,-2.499378916026259,0.4478442280945758
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,same_family_random,recent_oos_2026JanApr,719,96.0,-1.730238471933652e-05,-0.11264167034132923,-0.11264167034132923,-0.11264167034132923,0.5173852573018081
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,1,same_family_random,known_may2026_stress,599,96.0,4.035383327488569e-05,0.3037041911026829,0.3037041911026829,0.3037041911026829,0.5058430717863105
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,original,train_2024,693,96.0,-0.0004804537963509304,-1.2924314654725386,-0.6658401244451604,-1.8743881663471549,0.4805194805194805
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,original,validation_2025H1,716,96.0,-0.00012620060485216017,-0.5777001616289799,-0.39783624132217027,-0.9319825993314006,0.46787709497206703
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,original,test_2025H2,716,96.0,-0.00047258685952225956,-1.7114146396811185,-0.6063014992391912,-1.8598511246731861,0.44972067039106145
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,original,recent_oos_2026JanApr,716,96.0,-0.0026289440864098496,-4.4037384305650145,-2.1496433828601553,-3.2340871855833386,0.44553072625698326
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,original,known_may2026_stress,596,96.0,-0.0010423657491024788,-3.1047295078092474,-1.331427737320226,-3.2049064620583154,0.4395973154362416
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,one_bar_lag,train_2024,692,96.0,-0.00015638145254244433,-0.4360494606821483,-0.1640361994070363,-0.834139930231849,0.49421965317919075
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,one_bar_lag,validation_2025H1,716,96.0,0.0003953624181032142,1.7911837445936651,1.04336622471677,-0.05413094893857912,0.5363128491620112
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,one_bar_lag,test_2025H2,716,96.0,0.0004515352333280885,1.5149878716913905,0.5975401531069384,0.19644526610514698,0.5167597765363129
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,one_bar_lag,recent_oos_2026JanApr,716,96.0,-0.0017360516999192729,-2.8416312616043484,-1.3689383790080318,-1.7844570223140874,0.4622905027932961
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,one_bar_lag,known_may2026_stress,596,96.0,-0.00024125640190284607,-0.7140968607275019,-0.2809566244705335,-1.7776454434643048,0.4949664429530201
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,wrong_lag_future_1h,train_2024,694,96.0,-0.0015701316740001782,-4.350205149924715,-2.23855585008377,-2.724458678363095,0.43515850144092216
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,wrong_lag_future_1h,validation_2025H1,716,96.0,-0.0005841686340945103,-2.4828153306143332,-1.1882265047276332,-2.486129396715651,0.4329608938547486
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,wrong_lag_future_1h,test_2025H2,716,96.0,-0.0008578138262243586,-2.799032127217797,-1.3772401554441833,-1.9382836141798332,0.43575418994413406
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,wrong_lag_future_1h,recent_oos_2026JanApr,716,96.0,-0.0035022155659434387,-5.84215855389526,-2.800010535552789,-4.443391608777291,0.3994413407821229
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,wrong_lag_future_1h,known_may2026_stress,596,96.0,-0.00152158326552387,-4.206393133410454,-2.1054760292935395,-2.8348375461555166,0.4228187919463087
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,wrong_lag_stale_24h,train_2024,669,96.0,0.00029941003795022023,0.9531864541034054,0.4776272998657647,-0.4024300013406419,0.5037369207772795
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,wrong_lag_stale_24h,validation_2025H1,716,96.0,-5.9792883765774395e-05,-0.2819111435784422,-0.2865070798000862,-0.8357737870784323,0.5069832402234636
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,wrong_lag_stale_24h,test_2025H2,716,96.0,0.00016028711499844084,0.5583078049026963,0.03583893133263419,-0.2765342102218406,0.5097765363128491
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,wrong_lag_stale_24h,recent_oos_2026JanApr,716,96.0,-0.00023652359902562718,-0.44965104572590475,-0.14591570797052417,-0.8563310901420671,0.5237430167597765
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,wrong_lag_stale_24h,known_may2026_stress,596,96.0,-0.0003500837932930106,-0.9882812528106797,-0.5739546862187683,-1.1501254142993462,0.4815436241610738
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,time_shuffle,train_2024,716,95.29888268156425,-0.00010276726661325853,-0.3736832715867922,-0.05573605326775405,-1.3316712156510468,0.4692737430167598
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,time_shuffle,validation_2025H1,716,95.33798882681565,-0.00012885298257154666,-0.6972298361349932,-0.1420103853225605,-3.264673141351637,0.4762569832402235
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,time_shuffle,test_2025H2,716,95.29608938547486,0.00015485468424124898,0.6290640124538318,0.6157262076433543,-1.828951051557828,0.4958100558659218
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,time_shuffle,recent_oos_2026JanApr,716,95.35754189944134,-2.162269935637368e-05,-0.05933839310278629,0.22301186076124407,-1.4523614794596316,0.5013966480446927
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,time_shuffle,known_may2026_stress,596,95.40939597315436,-2.6421934621706603e-05,-0.11136124525666452,-0.39649910080023937,-0.6845856557497623,0.4848993288590604
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,symbol_shuffle,train_2024,693,96.0,0.0004148843773624964,1.76077775289585,1.041871170041537,-0.050447928907241577,0.5252525252525253
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,symbol_shuffle,validation_2025H1,716,96.0,0.0006047466744257498,3.8252274086665716,1.9247754305111213,1.759265954660438,0.5670391061452514
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,symbol_shuffle,test_2025H2,716,96.0,0.0005268557840700087,2.617987637042512,1.3408636179628288,0.7156338119716801,0.5251396648044693
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,symbol_shuffle,recent_oos_2026JanApr,716,96.0,0.00024752697265812367,0.8157106620963089,0.41112156537114153,-0.944992581858135,0.5195530726256983
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,symbol_shuffle,known_may2026_stress,596,96.0,-8.246431165829694e-05,-0.29197731182988684,-0.7100036526112079,-1.0520414167324421,0.5167785234899329
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,same_family_random,train_2024,716,96.0,-0.0002109711910215175,-0.7434348715128608,-0.0925434760683771,-2.651626222616341,0.4776536312849162
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,same_family_random,validation_2025H1,716,96.0,0.00012418511731571253,0.5880527972850675,0.47148737988647926,-1.6999665004644264,0.5
a7ab3_5d4caf4e15cc5120,G2_basis_premium_dislocation,L1_cross_sectional_relative_return,4,same_family_random,test_2025H2,716,96.0,-0.0003421964890107363,-1.6338111536404398,-0.8218672643062019,-1.6920254018717753,0.48044692737430167
