blueprint_id,layer,primary_field,secondary_field,primary_transform,secondary_transform,motif,expression,semantic_pair,pair_policy,candidate_role,requires_controls,numeric_probe_priority,pair_policy_reason,skeleton_key,production_key,selected_for_a7ff8_numeric_probe
a7ff7e_e3e4e7a8875d2ddd,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,level,delta_1h,smooth_interaction,"Mean(Mul(mark_index_basis_bps,Delta(trade_return_1h,1)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_644ba0ee0d0e38ee,prod_a075ce851b964f1a,True
a7ff7e_e4c3fbc038c2e96b,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,csrank,decay_8h,smooth_interaction,"Mean(Mul(CSRank(mark_index_basis_bps),Decay(trade_return_1h,8)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_f972d9376d895b33,prod_bae6eeba79198623,True
a7ff7e_e6d66d54754b063c,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,level,zscore,smooth_interaction,"Mean(Mul(mark_index_basis_bps,ZScore(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_7fd2912a83f38953,prod_48418d14d2ed37d3,True
a7ff7e_f57f9a841c9d0f45,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,level,csrank,smooth_interaction,"Mean(Mul(mark_index_basis_bps,CSRank(trade_return_1h)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_7fd2912a83f38953,prod_f0fe74d2f94d4bf7,True
a7ff7e_fce7e7a6fda8c43e,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,zscore,delta_24h,smooth_interaction,"Mean(Mul(ZScore(mark_index_basis_bps),Delta(trade_return_1h,24)),4)",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_f972d9376d895b33,prod_c7dbdcb192f4f724,True
a7ff7e_039b467268108418,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_12h,delta_24h,spread_rank,"Sub(CSRank(Delta(mark_index_basis_bps,12)),CSRank(Delta(trade_return_1h,24)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_bcb165b7818f5d85,prod_bfd8a3e2ee20df9e,True
a7ff7e_05258e7a822d31a6,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,zscore,delta_4h,spread_rank,"Sub(CSRank(ZScore(mark_index_basis_bps)),CSRank(Delta(trade_return_1h,4)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_ac3a45a1120f7842,prod_7796692f856faad8,True
a7ff7e_07065dfe9398f30d,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_24h,mean_24h,spread_rank,"Sub(CSRank(Delta(mark_index_basis_bps,24)),CSRank(Mean(trade_return_1h,24)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_bcb165b7818f5d85,prod_7f2704395ae3c014,True
a7ff7e_0a50d1602baea98e,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,zscore,mean_24h,spread_rank,"Sub(CSRank(ZScore(mark_index_basis_bps)),CSRank(Mean(trade_return_1h,24)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_ac3a45a1120f7842,prod_790c50e4bbec0f0b,True
a7ff7e_0c377af7f1c1b23b,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_48h,zscore,spread_rank,"Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(ZScore(trade_return_1h)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_9505754fb4b5368b,prod_b4b792ae5afcc8a3,True
a7ff7e_1088bce225436c2c,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_12h,csrank,spread_rank,"Sub(CSRank(Delta(mark_index_basis_bps,12)),CSRank(CSRank(trade_return_1h)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_9505754fb4b5368b,prod_8ce733df5421eb0b,True
a7ff7e_141a7f2735c50af0,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_12h,zscore,spread_rank,"Sub(CSRank(Delta(mark_index_basis_bps,12)),CSRank(ZScore(trade_return_1h)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_9505754fb4b5368b,prod_58534104823264e1,True
a7ff7e_1e688f54931ad012,F2_expanded_typed_interaction,mark_index_basis_bps,trade_return_1h,delta_24h,delta_24h,spread_rank,"Sub(CSRank(Delta(mark_index_basis_bps,24)),CSRank(Delta(trade_return_1h,24)))",basis_premium_like|price_like,manual_anchor_interaction,role_mixed_allowed,True,P1,signal_seed_anchor,skel_bcb165b7818f5d85,prod_aca8c861d162d81f,True
