candidate_id,label_family,horizon_h,variant,split,n_dates,avg_n_obs,mean_spread,spread_tstat,nonoverlap_median_tstat,nonoverlap_min_tstat,positive_rate
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,one_bar_lag,recent_oos_2026JanApr,2879,96.0,-4.126262153734571e-05,-0.6109814448155406,-0.6109814448155406,-0.6109814448155406,0.5005210142410559
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,one_bar_lag,known_may2026_stress,599,96.0,-0.00026437842180387206,-1.6909651861901152,-1.6909651861901152,-1.6909651861901152,0.48580968280467446
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,wrong_lag_future_1h,train_2024,8761,95.8473918502454,-0.0003170715001206846,-7.251186374924853,-7.251186374924853,-7.251186374924853,0.4718639424723205
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,wrong_lag_future_1h,validation_2025H1,4343,96.0,-0.000384102622377086,-7.926156544197447,-7.926156544197447,-7.926156544197447,0.45268247755008056
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,wrong_lag_future_1h,test_2025H2,4415,95.82627406568517,-0.00029905418945814106,-5.336975594131943,-5.336975594131943,-5.336975594131943,0.46296715741789357
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,wrong_lag_future_1h,recent_oos_2026JanApr,2879,96.0,-0.0002679464900661279,-4.16488620466931,-4.16488620466931,-4.16488620466931,0.4720389023966655
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,wrong_lag_future_1h,known_may2026_stress,599,96.0,-0.00027093867103844863,-1.7536183619080992,-1.7536183619080992,-1.7536183619080992,0.4724540901502504
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,wrong_lag_stale_24h,train_2024,8736,95.84695512820512,0.00011384659975644998,2.7549148521292386,2.7549148521292386,2.7549148521292386,0.5149954212454212
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,wrong_lag_stale_24h,validation_2025H1,4343,96.0,-6.200964236181497e-06,-0.1253811207437638,-0.1253811207437638,-0.1253811207437638,0.5026479392125259
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,wrong_lag_stale_24h,test_2025H2,4415,95.82627406568517,-4.74715000088817e-05,-0.8340107780635997,-0.8340107780635997,-0.8340107780635997,0.49490373725934317
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,wrong_lag_stale_24h,recent_oos_2026JanApr,2879,96.0,2.8499245503742392e-05,0.38914613251541214,0.38914613251541214,0.38914613251541214,0.5015630427231678
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,wrong_lag_stale_24h,known_may2026_stress,599,96.0,0.0001500868375146637,1.108141901860797,1.108141901860797,1.108141901860797,0.5008347245409015
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,time_shuffle,train_2024,8783,95.63702607309575,-4.290471237461462e-05,-1.0611079169610766,-1.0611079169610766,-1.0611079169610766,0.4992599339633383
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,time_shuffle,validation_2025H1,4343,95.78701358507944,-5.445721784582934e-05,-1.102435652287019,-1.102435652287019,-1.102435652287019,0.5019571724614322
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,time_shuffle,test_2025H2,4415,95.78822197055493,4.851688584162909e-05,0.9504228773558742,0.9504228773558742,0.9504228773558742,0.5057757644394111
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,time_shuffle,recent_oos_2026JanApr,2879,95.80166724557138,2.248882637727983e-05,0.32125367820925393,0.32125367820925393,0.32125367820925393,0.5074678707884682
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,time_shuffle,known_may2026_stress,599,95.80968280467445,0.00016084456870449994,1.1771059506911963,1.1771059506911963,1.1771059506911963,0.4941569282136895
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,symbol_shuffle,train_2024,8760,95.70102739726028,-3.391571771629303e-05,-0.8789701387420035,-0.8789701387420035,-0.8789701387420035,0.49840182648401826
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,symbol_shuffle,validation_2025H1,4343,96.0,4.0887531306250186e-05,0.8653104107237067,0.8653104107237067,0.8653104107237067,0.5012664057103384
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,symbol_shuffle,test_2025H2,4415,95.82627406568517,-4.248973139185217e-06,-0.08853158201642779,-0.08853158201642779,-0.08853158201642779,0.49898074745186866
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,symbol_shuffle,recent_oos_2026JanApr,2879,96.0,0.00011971148633511326,1.7598454638097936,1.7598454638097936,1.7598454638097936,0.5178881556095867
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,symbol_shuffle,known_may2026_stress,599,96.0,0.00021591179958819194,1.7043552932649795,1.7043552932649795,1.7043552932649795,0.5225375626043406
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,same_family_random,train_2024,8783,95.84879881589434,4.3396765585511e-06,0.11197966009876914,0.11197966009876914,0.11197966009876914,0.5046111806899692
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,same_family_random,validation_2025H1,4343,96.0,-1.3571108687978706e-05,-0.28579145656824917,-0.28579145656824917,-0.28579145656824917,0.5019571724614322
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,same_family_random,test_2025H2,4415,96.0,2.9887501664447295e-06,0.05815783285505875,0.05815783285505875,0.05815783285505875,0.49762174405436016
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,same_family_random,recent_oos_2026JanApr,2879,96.0,-0.0001222359024838796,-1.700187295756606,-1.700187295756606,-1.700187295756606,0.4967002431399792
a7ab3_0b7b3deaa9bdd1bc,L0_raw_forward_return,1,same_family_random,known_may2026_stress,599,96.0,0.0002175902751441154,1.660823425662007,1.660823425662007,1.660823425662007,0.5442404006677797
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,original,train_2024,8760,95.84737442922375,-0.007243048802406387,-4.7238592032823385,-4.7238592032823385,-4.7238592032823385,0.48105022831050226
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,original,validation_2025H1,4343,96.0,-0.011386831389475731,-5.410099646285699,-5.410099646285699,-5.410099646285699,0.46672806815565276
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,original,test_2025H2,4415,95.82627406568517,-0.005143656984504947,-2.4805321585383204,-2.4805321585383204,-2.4805321585383204,0.48176670441676106
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,original,recent_oos_2026JanApr,2879,96.0,-0.012210375476293545,-4.672618935702196,-4.672618935702196,-4.672618935702196,0.46613407433136506
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,original,known_may2026_stress,599,96.0,-0.008922249953526036,-1.5917381995540898,-1.5917381995540898,-1.5917381995540898,0.4590984974958264
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,one_bar_lag,train_2024,8759,95.84735700422422,0.001631230995012411,1.0788454011841777,1.0788454011841777,1.0788454011841777,0.5023404498230392
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,one_bar_lag,validation_2025H1,4343,96.0,-0.0008996011214919519,-0.42801593450542796,-0.42801593450542796,-0.42801593450542796,0.4941284826157034
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,one_bar_lag,test_2025H2,4415,95.82627406568517,0.00012630020769884882,0.06012356766064804,0.06012356766064804,0.06012356766064804,0.4973952434881087
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,one_bar_lag,recent_oos_2026JanApr,2879,96.0,-0.0018175714047218912,-0.702289859908958,-0.702289859908958,-0.702289859908958,0.49392150052101425
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,one_bar_lag,known_may2026_stress,599,96.0,0.0004795224484289593,0.08771118180282982,0.08771118180282982,0.08771118180282982,0.4974958263772955
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,wrong_lag_future_1h,train_2024,8761,95.8473918502454,-0.0016374785937783337,-1.0845413797217782,-1.0845413797217782,-1.0845413797217782,0.49446410227143023
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,wrong_lag_future_1h,validation_2025H1,4343,96.0,-0.009888890588255947,-4.698837510359806,-4.698837510359806,-4.698837510359806,0.46741883490674646
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,wrong_lag_future_1h,test_2025H2,4415,95.82627406568517,-0.005816091893562165,-2.801512876362591,-2.801512876362591,-2.801512876362591,0.47791619479048697
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,wrong_lag_future_1h,recent_oos_2026JanApr,2879,96.0,-0.004869635782604694,-1.8569199717817684,-1.8569199717817684,-1.8569199717817684,0.4831538728725252
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,wrong_lag_future_1h,known_may2026_stress,599,96.0,-0.0008300379355001652,-0.14555574002858,-0.14555574002858,-0.14555574002858,0.4974958263772955
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,wrong_lag_stale_24h,train_2024,8736,95.84695512820512,0.0031965298168485905,2.1416625790160344,2.1416625790160344,2.1416625790160344,0.5091575091575091
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,wrong_lag_stale_24h,validation_2025H1,4343,96.0,0.0021644154390096123,1.0378271818688027,1.0378271818688027,1.0378271818688027,0.5113976513930463
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,wrong_lag_stale_24h,test_2025H2,4415,95.82627406568517,-0.0024611304502301094,-1.1870796828549564,-1.1870796828549564,-1.1870796828549564,0.4958097395243488
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,wrong_lag_stale_24h,recent_oos_2026JanApr,2879,96.0,0.0021655804721213722,0.8402545583790061,0.8402545583790061,0.8402545583790061,0.4987843001042028
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,wrong_lag_stale_24h,known_may2026_stress,599,96.0,0.001964140294952066,0.3473066926396294,0.3473066926396294,0.3473066926396294,0.5325542570951586
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,time_shuffle,train_2024,8783,95.64294660138904,-0.0005077908556522033,-0.36134351419154753,-0.36134351419154753,-0.36134351419154753,0.4947056814300353
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,time_shuffle,validation_2025H1,4343,95.79576329725995,0.0001811446112080757,0.09061795016137988,0.09061795016137988,0.09061795016137988,0.504720239465807
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,time_shuffle,test_2025H2,4415,95.77984144960362,0.0032797434492649663,1.6480416039309216,1.6480416039309216,1.6480416039309216,0.5168742921857304
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,time_shuffle,recent_oos_2026JanApr,2879,95.78568947551233,-0.0019458962615494836,-0.7858911630809731,-0.7858911630809731,-0.7858911630809731,0.4901007294199375
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,time_shuffle,known_may2026_stress,599,95.79966611018364,-0.0025829375142031657,-0.48088454162974575,-0.48088454162974575,-0.48088454162974575,0.5025041736227045
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,symbol_shuffle,train_2024,8760,95.70102739726028,-0.0009864004114974825,-0.6993936923726511,-0.6993936923726511,-0.6993936923726511,0.4976027397260274
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,symbol_shuffle,validation_2025H1,4343,96.0,0.0037236467731661146,1.824916287687668,1.824916287687668,1.824916287687668,0.5187658300713792
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,symbol_shuffle,test_2025H2,4415,95.82627406568517,0.0011690318694140892,0.5943185024666993,0.5943185024666993,0.5943185024666993,0.5005662514156285
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,symbol_shuffle,recent_oos_2026JanApr,2879,96.0,-0.0031191000166230286,-1.2666970051967592,-1.2666970051967592,-1.2666970051967592,0.4904480722473081
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,symbol_shuffle,known_may2026_stress,599,96.0,0.0031883468072689694,0.6049397414454747,0.6049397414454747,0.6049397414454747,0.5108514190317195
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,same_family_random,train_2024,8783,95.84879881589434,-0.0017576236342926712,-1.2305802228259455,-1.2305802228259455,-1.2305802228259455,0.49481953774336784
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,same_family_random,validation_2025H1,4343,96.0,0.002522604489131083,1.2422842189493324,1.2422842189493324,1.2422842189493324,0.5104766290582546
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,same_family_random,test_2025H2,4415,96.0,-0.00022176869678285172,-0.1094989800780586,-0.1094989800780586,-0.1094989800780586,0.49762174405436016
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,same_family_random,recent_oos_2026JanApr,2879,96.0,-0.0016571549406301069,-0.6883350620329555,-0.6883350620329555,-0.6883350620329555,0.49947898575894406
a7ab3_0caf6e64238a4009,L7_ranked_future_return,1,same_family_random,known_may2026_stress,599,96.0,-0.011444034811104927,-2.155593050483236,-2.155593050483236,-2.155593050483236,0.48080133555926546
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,original,train_2024,8760,95.84737442922375,0.008946764985131552,5.636500835842466,5.636500835842466,5.636500835842466,0.5218036529680365
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,original,validation_2025H1,4343,96.0,0.008825278118897162,4.025021389844098,4.025021389844098,4.025021389844098,0.5295878425051808
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,original,test_2025H2,4415,95.82627406568517,0.004998505725430982,2.2000979121844533,2.2000979121844533,2.2000979121844533,0.5084937712344281
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,original,recent_oos_2026JanApr,2879,96.0,0.012988752363860908,4.515857650831502,4.515857650831502,4.515857650831502,0.5248350121569989
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,original,known_may2026_stress,599,96.0,0.0086669333147839,1.484363812513443,1.484363812513443,1.484363812513443,0.5325542570951586
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,one_bar_lag,train_2024,8759,95.84735700422422,-0.001028052867657423,-0.6528834280961635,-0.6528834280961635,-0.6528834280961635,0.49412033337138944
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,one_bar_lag,validation_2025H1,4343,96.0,-0.0037246638908076854,-1.7111777209702759,-1.7111777209702759,-1.7111777209702759,0.4858392816025789
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,one_bar_lag,test_2025H2,4415,95.82627406568517,-0.0016723029654796358,-0.7402079901255202,-0.7402079901255202,-0.7402079901255202,0.49014722536806343
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,one_bar_lag,recent_oos_2026JanApr,2879,96.0,0.000512571880668442,0.1765239636107446,0.1765239636107446,0.1765239636107446,0.5098992705800626
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,one_bar_lag,known_may2026_stress,599,96.0,-0.005106408056637606,-0.8398563090752785,-0.8398563090752785,-0.8398563090752785,0.5091819699499165
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,wrong_lag_future_1h,train_2024,8761,95.8473918502454,0.00792737028854501,4.9793534946344105,4.9793534946344105,4.9793534946344105,0.5220865198036754
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,wrong_lag_future_1h,validation_2025H1,4343,96.0,0.010791165114573474,4.901368057729057,4.901368057729057,4.901368057729057,0.5328114206769514
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,wrong_lag_future_1h,test_2025H2,4415,95.82627406568517,0.008311627029067575,3.6626291869884318,3.6626291869884318,3.6626291869884318,0.5177802944507361
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,wrong_lag_future_1h,recent_oos_2026JanApr,2879,96.0,0.014935801879510635,5.13579571096176,5.13579571096176,5.13579571096176,0.5328238971865231
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,wrong_lag_future_1h,known_may2026_stress,599,96.0,-0.0018270226612254995,-0.3052864060507141,-0.3052864060507141,-0.3052864060507141,0.48247078464106846
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,wrong_lag_stale_24h,train_2024,8736,95.84695512820512,0.002200088825946918,1.4265894903123046,1.4265894903123046,1.4265894903123046,0.5045787545787546
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,wrong_lag_stale_24h,validation_2025H1,4343,96.0,-0.004335787260896631,-1.977379356557791,-1.977379356557791,-1.977379356557791,0.4816946810960166
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,wrong_lag_stale_24h,test_2025H2,4415,95.82627406568517,0.005057503355563944,2.2999855993327354,2.2999855993327354,2.2999855993327354,0.5121177802944508
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,wrong_lag_stale_24h,recent_oos_2026JanApr,2879,96.0,-0.00044465108126535784,-0.16093577521639046,-0.16093577521639046,-0.16093577521639046,0.48975338659256684
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,wrong_lag_stale_24h,known_may2026_stress,599,96.0,-0.00043533203487293584,-0.07153916244861731,-0.07153916244861731,-0.07153916244861731,0.5025041736227045
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,time_shuffle,train_2024,8783,95.64112490037573,0.0032793452989750096,2.3132977078603028,2.3132977078603028,2.3132977078603028,0.5158829557098941
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,time_shuffle,validation_2025H1,4343,95.80497352060787,-0.0010725672857983476,-0.5220497499249693,-0.5220497499249693,-0.5220497499249693,0.4994243610407552
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,time_shuffle,test_2025H2,4415,95.78391845979615,0.001065915859234092,0.5347602015456694,0.5347602015456694,0.5347602015456694,0.5026047565118913
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,time_shuffle,recent_oos_2026JanApr,2879,95.77596387634595,0.00085585433470984,0.3448607556275781,0.3448607556275781,0.3448607556275781,0.5019103855505384
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,time_shuffle,known_may2026_stress,599,95.779632721202,-0.0006700017003648042,-0.13059674255062573,-0.13059674255062573,-0.13059674255062573,0.5041736227045075
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,symbol_shuffle,train_2024,8760,95.70102739726028,0.0010328552416392677,0.7294883669773942,0.7294883669773942,0.7294883669773942,0.5047945205479452
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,symbol_shuffle,validation_2025H1,4343,96.0,0.00030229040345895075,0.1494041240827619,0.1494041240827619,0.1494041240827619,0.49044439327653694
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,symbol_shuffle,test_2025H2,4415,95.82627406568517,0.0006589619772660547,0.3219874646342172,0.3219874646342172,0.3219874646342172,0.507361268403171
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,symbol_shuffle,recent_oos_2026JanApr,2879,96.0,-0.0018854403856791838,-0.747975982700001,-0.747975982700001,-0.747975982700001,0.4876693296283432
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,symbol_shuffle,known_may2026_stress,599,96.0,0.0030395953131762844,0.5842696116545039,0.5842696116545039,0.5842696116545039,0.5008347245409015
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,same_family_random,train_2024,8783,95.84879881589434,0.001845393300416104,1.2988993941989069,1.2988993941989069,1.2988993941989069,0.498804508710008
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,same_family_random,validation_2025H1,4343,96.0,-7.106209651972889e-05,-0.03521581677984752,-0.03521581677984752,-0.03521581677984752,0.5033387059636196
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,same_family_random,test_2025H2,4415,96.0,-0.0008726039176209056,-0.43608221914952333,-0.43608221914952333,-0.43608221914952333,0.49943374858437145
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,same_family_random,recent_oos_2026JanApr,2879,96.0,0.0006877709595667226,0.27651396879463974,0.27651396879463974,0.27651396879463974,0.5032997568600208
a7ab3_259e51a3d817578c,L7_ranked_future_return,1,same_family_random,known_may2026_stress,599,96.0,0.004575720336363075,0.8041117109352097,0.8041117109352097,0.8041117109352097,0.5025041736227045
a7ab3_3144de7015d18195,L7_ranked_future_return,1,original,train_2024,8760,95.76084474885845,0.007349885716027698,4.826933462429564,4.826933462429564,4.826933462429564,0.5171232876712328
a7ab3_3144de7015d18195,L7_ranked_future_return,1,original,validation_2025H1,4343,95.82892010131246,0.013771269326545058,6.425281040885958,6.425281040885958,6.425281040885958,0.5374165323509095
a7ab3_3144de7015d18195,L7_ranked_future_return,1,original,test_2025H2,4415,96.0,0.012550831550689989,5.777083983312137,5.777083983312137,5.777083983312137,0.5361268403171008
a7ab3_3144de7015d18195,L7_ranked_future_return,1,original,recent_oos_2026JanApr,2879,96.0,0.018470618173748603,7.078199465154444,7.078199465154444,7.078199465154444,0.5599166377214311
a7ab3_3144de7015d18195,L7_ranked_future_return,1,original,known_may2026_stress,599,96.0,0.005221569127558277,0.9573802039611794,0.9573802039611794,0.9573802039611794,0.5125208681135225
a7ab3_3144de7015d18195,L7_ranked_future_return,1,one_bar_lag,train_2024,8759,95.7608174449138,0.003211500871078295,2.1134094782063397,2.1134094782063397,2.1134094782063397,0.5033679643794954
a7ab3_3144de7015d18195,L7_ranked_future_return,1,one_bar_lag,validation_2025H1,4343,95.82892010131246,-0.0017188019674060427,-0.8014568270231334,-0.8014568270231334,-0.8014568270231334,0.49389822703200553
a7ab3_3144de7015d18195,L7_ranked_future_return,1,one_bar_lag,test_2025H2,4415,96.0,0.0006117481439536931,0.2801082798912253,0.2801082798912253,0.2801082798912253,0.4973952434881087
a7ab3_3144de7015d18195,L7_ranked_future_return,1,one_bar_lag,recent_oos_2026JanApr,2879,96.0,0.00386963700492161,1.4662222711280175,1.4662222711280175,1.4662222711280175,0.5213615838832928
a7ab3_3144de7015d18195,L7_ranked_future_return,1,one_bar_lag,known_may2026_stress,599,96.0,-0.012361845359549869,-2.1719407243182824,-2.1719407243182824,-2.1719407243182824,0.4357262103505843
a7ab3_3144de7015d18195,L7_ranked_future_return,1,wrong_lag_future_1h,train_2024,8761,95.76087204657003,-0.000729634127077421,-0.4791487763276079,-0.4791487763276079,-0.4791487763276079,0.5022257733135487
a7ab3_3144de7015d18195,L7_ranked_future_return,1,wrong_lag_future_1h,validation_2025H1,4343,95.82892010131246,0.0036578657865786583,1.707851644329691,1.707851644329691,1.707851644329691,0.5061017729679945
a7ab3_3144de7015d18195,L7_ranked_future_return,1,wrong_lag_future_1h,test_2025H2,4415,96.0,0.0056221556352502,2.6201838488377924,2.6201838488377924,2.6201838488377924,0.5159682899207249
a7ab3_3144de7015d18195,L7_ranked_future_return,1,wrong_lag_future_1h,recent_oos_2026JanApr,2879,96.0,0.006360721269326687,2.376376726648252,2.376376726648252,2.376376726648252,0.5144147273358806
a7ab3_3144de7015d18195,L7_ranked_future_return,1,wrong_lag_future_1h,known_may2026_stress,599,96.0,-0.0021282577443887955,-0.3823902740192473,-0.3823902740192473,-0.3823902740192473,0.48914858096828046
a7ab3_3144de7015d18195,L7_ranked_future_return,1,wrong_lag_stale_24h,train_2024,8736,95.76018772893772,0.0018131220339622199,1.2038035702353354,1.2038035702353354,1.2038035702353354,0.5012591575091575
a7ab3_3144de7015d18195,L7_ranked_future_return,1,wrong_lag_stale_24h,validation_2025H1,4343,95.82892010131246,-0.00491359819121447,-2.298564008213113,-2.298564008213113,-2.298564008213113,0.48860234860695373
a7ab3_3144de7015d18195,L7_ranked_future_return,1,wrong_lag_stale_24h,test_2025H2,4415,96.0,0.0028872530514659623,1.316509241143687,1.316509241143687,1.316509241143687,0.5050962627406569
a7ab3_3144de7015d18195,L7_ranked_future_return,1,wrong_lag_stale_24h,recent_oos_2026JanApr,2879,96.0,-0.00214958863306814,-0.8106638842104557,-0.8106638842104557,-0.8106638842104557,0.49149010072941995
a7ab3_3144de7015d18195,L7_ranked_future_return,1,wrong_lag_stale_24h,known_may2026_stress,599,96.0,-0.0014738105175292147,-0.26243523360129273,-0.26243523360129273,-0.26243523360129273,0.5058430717863105
a7ab3_3144de7015d18195,L7_ranked_future_return,1,time_shuffle,train_2024,8783,95.60651258112263,-0.0011471236589237403,-0.7983191169760808,-0.7983191169760808,-0.7983191169760808,0.5009677786633269
a7ab3_3144de7015d18195,L7_ranked_future_return,1,time_shuffle,validation_2025H1,4343,95.75247524752476,-0.001730443150904238,-0.8560714010691687,-0.8560714010691687,-0.8560714010691687,0.4876813262721621
a7ab3_3144de7015d18195,L7_ranked_future_return,1,time_shuffle,test_2025H2,4415,95.761268403171,-0.0008328185593191246,-0.4163333246711743,-0.4163333246711743,-0.4163333246711743,0.49671574178935446
a7ab3_3144de7015d18195,L7_ranked_future_return,1,time_shuffle,recent_oos_2026JanApr,2879,95.74713442167419,0.0008015820179331824,0.3190328140012343,0.3190328140012343,0.3190328140012343,0.5199722125738103
a7ab3_3144de7015d18195,L7_ranked_future_return,1,time_shuffle,known_may2026_stress,599,95.74624373956594,0.0042356912896353615,0.8032699997418709,0.8032699997418709,0.8032699997418709,0.5442404006677797
a7ab3_3144de7015d18195,L7_ranked_future_return,1,symbol_shuffle,train_2024,8760,95.61449771689497,-0.000926395244755089,-0.6477151089312098,-0.6477151089312098,-0.6477151089312098,0.49726027397260275
a7ab3_3144de7015d18195,L7_ranked_future_return,1,symbol_shuffle,validation_2025H1,4343,95.82892010131246,-0.005135352440282788,-2.4843620822215544,-2.4843620822215544,-2.4843620822215544,0.48676030393737046
a7ab3_3144de7015d18195,L7_ranked_future_return,1,symbol_shuffle,test_2025H2,4415,96.0,0.0016399270164842079,0.8087864902156688,0.8087864902156688,0.8087864902156688,0.4983012457531144
a7ab3_3144de7015d18195,L7_ranked_future_return,1,symbol_shuffle,recent_oos_2026JanApr,2879,96.0,0.0019099232308028764,0.7787576729909125,0.7787576729909125,0.7787576729909125,0.49635290031260854
a7ab3_3144de7015d18195,L7_ranked_future_return,1,symbol_shuffle,known_may2026_stress,599,96.0,-0.004522004266369875,-0.8732565817740302,-0.8732565817740302,-0.8732565817740302,0.4741235392320534
a7ab3_3144de7015d18195,L7_ranked_future_return,1,same_family_random,train_2024,8783,95.84879881589434,7.62998738617866e-05,0.05399437527644194,0.05399437527644194,0.05399437527644194,0.494250256176705
a7ab3_3144de7015d18195,L7_ranked_future_return,1,same_family_random,validation_2025H1,4343,96.0,-0.003350018868165886,-1.6404909119591726,-1.6404909119591726,-1.6404909119591726,0.4869905595210684
a7ab3_3144de7015d18195,L7_ranked_future_return,1,same_family_random,test_2025H2,4415,96.0,0.0028718646449393892,1.4495473529175331,1.4495473529175331,1.4495473529175331,0.5030577576443941
a7ab3_3144de7015d18195,L7_ranked_future_return,1,same_family_random,recent_oos_2026JanApr,2879,96.0,-0.0009236344281064668,-0.3743092707917053,-0.3743092707917053,-0.3743092707917053,0.4925321292115318
a7ab3_3144de7015d18195,L7_ranked_future_return,1,same_family_random,known_may2026_stress,599,96.0,0.004886906418104248,0.8639453680836012,0.8639453680836012,0.8639453680836012,0.5091819699499165
a7ab3_3144de7015d18195,L1_cross_sectional_relative_return,1,original,train_2024,8760,95.76084474885845,0.0001504597307447893,3.4599298145640676,3.4599298145640676,3.4599298145640676,0.5179223744292237
a7ab3_3144de7015d18195,L1_cross_sectional_relative_return,1,original,validation_2025H1,4343,95.82892010131246,0.00025707003985802143,4.862267168452919,4.862267168452919,4.862267168452919,0.5369560211835137
a7ab3_3144de7015d18195,L1_cross_sectional_relative_return,1,original,test_2025H2,4415,96.0,0.0001555086554190359,2.4029042719489997,2.4029042719489997,2.4029042719489997,0.5257078142695357
