candidate_id,expression,family,field_families,fields,operators,windows,cn_memory_payload_inherited,cn_reward_payload_inherited
crypto_fg2_fe6acc3376dda897,"Sub(ZScore(Delta(mark_close,720)),ZScore(Delta(trade_high,720)))",price_volatility_structure,price|volatility,mark_close|trade_high,Sub|ZScore|Delta|ZScore|Delta,720,False,False
crypto_fg2_21be5abe5e22785d,"Add(ZScore(Delta(global_long_short_account_ratio_mean,96)),Neg(Rank(Delta(mark_close,504))))",positioning_reversal,positioning|price,global_long_short_account_ratio_mean|mark_close,Add|ZScore|Delta|Neg|Rank|Delta,96|504,False,False
crypto_fg2_a768315e06568b0d,"Sub(ZScore(Mean(premium_close_bps,504)),ZScore(Mean(funding_rate,8)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Sub|ZScore|Mean|ZScore|Mean,8|504,False,False
crypto_fg2_a9dd7f9d94e042a9,"Add(ZScore(Delta(open_interest_last,168)),ZScore(Delta(trade_close,72)))",oi_price_interaction,open_interest|price,open_interest_last|trade_close,Add|ZScore|Delta|ZScore|Delta,72|168,False,False
crypto_fg2_d7e51544c7c3e0e3,"Mul(ZScore(Mean(global_long_short_account_ratio_mean,336)),Neg(ZScore(Delta(trade_close,168))))",positioning_reversal,positioning|price,global_long_short_account_ratio_mean|trade_close,Mul|ZScore|Mean|Neg|ZScore|Delta,168|336,False,False
crypto_fg2_a68bb3517657bb4b,"Sub(ZScore(Mean(mark_trade_basis_bps,336)),ZScore(Mean(funding_rate,72)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Sub|ZScore|Mean|ZScore|Mean,72|336,False,False
crypto_fg2_696828545a859d84,"Mul(ZScore(mark_trade_basis_bps),ZScore(Mean(funding_rate,96)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Mul|ZScore|ZScore|Mean,96,False,False
crypto_fg2_7c2ba0f5646bf28b,"Mul(Rank(Mean(open_interest_value_mean,168)),ZScore(Delta(index_close,24)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_mean,Mul|Rank|Mean|ZScore|Delta,24|168,False,False
crypto_fg2_163a38d7f3d7ac4f,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_mean,336))),Rank(Delta(trade_volume,12)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_volume,Mul|Abs|ZScore|Mean|Rank|Delta,12|336,False,False
crypto_fg2_b3f6dea59b171ea6,"Mul(ZScore(Delta(open_interest_last,504)),ZScore(Delta(mark_close,48)))",oi_price_interaction,open_interest|price,mark_close|open_interest_last,Mul|ZScore|Delta|ZScore|Delta,48|504,False,False
crypto_fg2_8186b8514bd3dd19,"Sub(ZScore(Mean(open_interest_value_mean,168)),Rank(Mean(index_close,336)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_mean,Sub|ZScore|Mean|Rank|Mean,168|336,False,False
crypto_fg2_c54132697ce427a5,"Sub(Rank(Delta(open_interest_value_mean,168)),Rank(Delta(trade_close,168)))",oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Sub|Rank|Delta|Rank|Delta,168,False,False
crypto_fg2_b507659fa63fed5e,"Sub(Rank(Mean(top_long_short_account_ratio_last,720)),Rank(Mean(index_close,96)))",positioning_reversal,positioning|price,index_close|top_long_short_account_ratio_last,Sub|Rank|Mean|Rank|Mean,96|720,False,False
crypto_fg2_92bc978e81c35ad2,"Sub(Abs(ZScore(Mean(mark_trade_basis_bps,4))),Abs(ZScore(Mean(funding_rate,504))))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Sub|Abs|ZScore|Mean|Abs|ZScore|Mean,4|504,False,False
crypto_fg2_861f0fce77350acd,"Mul(Rank(Mean(mark_trade_basis_bps,336)),Sign(Delta(funding_rate,24)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Mul|Rank|Mean|Sign|Delta,24|336,False,False
crypto_fg2_1529e4d482a936a0,"Mul(Rank(Mean(open_interest_last,72)),ZScore(Delta(index_close,8)))",oi_price_interaction,open_interest|price,index_close|open_interest_last,Mul|Rank|Mean|ZScore|Delta,8|72,False,False
crypto_fg2_c96358c47b756862,"Sub(Abs(ZScore(Delta(trade_close,720))),Rank(Mean(trade_high,8)))",price_volatility_structure,price|volatility,trade_close|trade_high,Sub|Abs|ZScore|Delta|Rank|Mean,8|720,False,False
crypto_fg2_3a468d04032e53e8,"Mul(Rank(Mean(mark_close,48)),Sign(Delta(mark_low,72)))",price_volatility_structure,price|volatility,mark_close|mark_low,Mul|Rank|Mean|Sign|Delta,48|72,False,False
crypto_fg2_56118c2b56e66501,"Add(Rank(Delta(trade_close,96)),Neg(Rank(Delta(mark_low,12))))",price_volatility_structure,price|volatility,mark_low|trade_close,Add|Rank|Delta|Neg|Rank|Delta,12|96,False,False
crypto_fg2_86088e777e107707,"Add(ZScore(Delta(open_interest_last,12)),ZScore(Delta(trade_close,4)))",oi_price_interaction,open_interest|price,open_interest_last|trade_close,Add|ZScore|Delta|ZScore|Delta,4|12,False,False
crypto_fg2_ceee2b1ef1b321bb,"Sub(Abs(ZScore(Delta(mark_close,72))),Rank(Mean(trade_high,8)))",price_volatility_structure,price|volatility,mark_close|trade_high,Sub|Abs|ZScore|Delta|Rank|Mean,8|72,False,False
crypto_fg2_1ddbe2f03b170ab2,"Sub(ZScore(Mean(open_interest_last,24)),Rank(Mean(mark_close,336)))",oi_price_interaction,open_interest|price,mark_close|open_interest_last,Sub|ZScore|Mean|Rank|Mean,24|336,False,False
crypto_fg2_2a4a23415eaa5715,"Mul(ZScore(Delta(open_interest_value_last,504)),ZScore(Delta(index_close,96)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_last,Mul|ZScore|Delta|ZScore|Delta,96|504,False,False
crypto_fg2_5516ad2eba65d94c,"Mul(ZScore(Mean(top_long_short_position_ratio_mean,336)),Neg(ZScore(Delta(index_close,24))))",positioning_reversal,positioning|price,index_close|top_long_short_position_ratio_mean,Mul|ZScore|Mean|Neg|ZScore|Delta,24|336,False,False
crypto_fg2_48f18492236b65a3,"Mul(Sign(Delta(open_interest_last,12)),Rank(Mean(trade_close,96)))",oi_price_interaction,open_interest|price,open_interest_last|trade_close,Mul|Sign|Delta|Rank|Mean,12|96,False,False
crypto_fg2_bd33559df810c483,"Sub(Rank(Mean(global_long_short_account_ratio_mean,8)),Rank(Mean(index_close,96)))",positioning_reversal,positioning|price,global_long_short_account_ratio_mean|index_close,Sub|Rank|Mean|Rank|Mean,8|96,False,False
crypto_fg2_9c32cb001573eaad,"Add(ZScore(Delta(open_interest_value_mean,96)),ZScore(Delta(trade_close,72)))",oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Add|ZScore|Delta|ZScore|Delta,72|96,False,False
crypto_fg2_b2e13faa0627554a,"Add(ZScore(Delta(global_long_short_account_ratio_mean,8)),Neg(Rank(Delta(trade_close,48))))",positioning_reversal,positioning|price,global_long_short_account_ratio_mean|trade_close,Add|ZScore|Delta|Neg|Rank|Delta,8|48,False,False
crypto_fg2_d9d7b43b5f42c14f,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,24)),ZScore(Mean(taker_buy_sell_volume_ratio_last,720)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_count,Sub|ZScore|Mean|ZScore|Mean,24|720,False,False
crypto_fg2_a2542dd9eb8d878f,"Sub(Rank(Mean(top_long_short_position_ratio_last,12)),Rank(Mean(index_close,24)))",positioning_reversal,positioning|price,index_close|top_long_short_position_ratio_last,Sub|Rank|Mean|Rank|Mean,12|24,False,False
crypto_fg2_0acbfa75b6dce138,"Mul(Rank(Mean(open_interest_mean,720)),ZScore(Delta(index_close,8)))",oi_price_interaction,open_interest|price,index_close|open_interest_mean,Mul|Rank|Mean|ZScore|Delta,8|720,False,False
crypto_fg2_514f5e4f3b7f6b19,"Sub(ZScore(Mean(premium_close,504)),ZScore(Mean(funding_rate,96)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Sub|ZScore|Mean|ZScore|Mean,96|504,False,False
crypto_fg2_db33dd2f7e7a0b1c,"Sub(Abs(ZScore(Delta(mark_close,72))),Rank(Mean(trade_low,336)))",price_volatility_structure,price|volatility,mark_close|trade_low,Sub|Abs|ZScore|Delta|Rank|Mean,72|336,False,False
crypto_fg2_71f3b16138cf3563,"Mul(ZScore(premium_close),ZScore(Mean(funding_rate,504)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Mul|ZScore|ZScore|Mean,504,False,False
crypto_fg2_0fc7d161ca121f76,"Mul(Sign(Delta(open_interest_value_last,72)),Rank(Mean(mark_close,720)))",oi_price_interaction,open_interest|price,mark_close|open_interest_value_last,Mul|Sign|Delta|Rank|Mean,72|720,False,False
crypto_fg2_845cb624a1d09281,"Mul(Sign(Delta(mark_close,24)),Abs(ZScore(Mean(mark_high,336))))",price_volatility_structure,price|volatility,mark_close|mark_high,Mul|Sign|Delta|Abs|ZScore|Mean,24|336,False,False
crypto_fg2_4d910950af16c565,"Mul(ZScore(Mean(top_long_short_position_ratio_last,504)),Neg(ZScore(Delta(index_close,504))))",positioning_reversal,positioning|price,index_close|top_long_short_position_ratio_last,Mul|ZScore|Mean|Neg|ZScore|Delta,504,False,False
crypto_fg2_82b2aae87cb54623,"Mul(Rank(Mean(taker_buy_quote_volume,720)),ZScore(Delta(trade_low,720)))",liquidity_volatility_guarded,liquidity|volatility,taker_buy_quote_volume|trade_low,Mul|Rank|Mean|ZScore|Delta,720,False,False
crypto_fg2_1f2aed085c608dd9,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,72)),ZScore(Mean(taker_buy_sell_volume_ratio_mean,96)))",taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_mean,Sub|ZScore|Mean|ZScore|Mean,72|96,False,False
crypto_fg2_0a64f32815be3e00,"Sub(ZScore(Mean(global_long_short_account_ratio_mean,168)),ZScore(Mean(global_long_short_account_ratio_mean,48)))",positioning_reversal,positioning|price,global_long_short_account_ratio_mean|trade_close,Sub|ZScore|Mean|ZScore|Mean,48|168,False,False
crypto_fg2_e7278c863b908e17,"Sub(Abs(ZScore(Mean(mark_trade_basis_bps,12))),Abs(ZScore(Mean(funding_rate,12))))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Sub|Abs|ZScore|Mean|Abs|ZScore|Mean,12,False,False
crypto_fg2_f38b98b37291819c,"Mul(ZScore(Delta(index_close,96)),ZScore(Mean(mark_low,48)))",price_volatility_structure,price|volatility,index_close|mark_low,Mul|ZScore|Delta|ZScore|Mean,48|96,False,False
crypto_fg2_b89804d7e1e48c5d,"Sub(ZScore(Delta(trade_close,12)),ZScore(Delta(trade_low,504)))",price_volatility_structure,price|volatility,trade_close|trade_low,Sub|ZScore|Delta|ZScore|Delta,12|504,False,False
crypto_fg2_626b4cc5a8f8de71,"Add(Rank(Delta(mark_close,504)),Neg(Rank(Delta(trade_high,24))))",price_volatility_structure,price|volatility,mark_close|trade_high,Add|Rank|Delta|Neg|Rank|Delta,24|504,False,False
crypto_fg2_f6f6c1070b85286a,"Mul(Sign(Delta(premium_close,504)),ZScore(Mean(funding_rate,96)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Mul|Sign|Delta|ZScore|Mean,96|504,False,False
crypto_fg2_7f1a9d5f84b2d856,"Add(ZScore(Delta(open_interest_last,4)),ZScore(Delta(trade_close,8)))",oi_price_interaction,open_interest|price,open_interest_last|trade_close,Add|ZScore|Delta|ZScore|Delta,4|8,False,False
crypto_fg2_d3ffc81bbd22b895,"Add(ZScore(Delta(open_interest_value_mean,8)),ZScore(Delta(index_close,336)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_mean,Add|ZScore|Delta|ZScore|Delta,8|336,False,False
crypto_fg2_8edd58db336e1911,"Mul(Rank(Mean(index_close,12)),Sign(Delta(mark_high,24)))",price_volatility_structure,price|volatility,index_close|mark_high,Mul|Rank|Mean|Sign|Delta,12|24,False,False
crypto_fg2_e8a778ecbf049ea7,"Sub(ZScore(Mean(open_interest_value_last,8)),Rank(Mean(index_close,720)))",oi_price_interaction,open_interest|price,index_close|open_interest_value_last,Sub|ZScore|Mean|Rank|Mean,8|720,False,False
crypto_fg2_72e19d99e0a6ba50,"Sub(ZScore(Delta(index_close,168)),ZScore(Delta(trade_high,168)))",price_volatility_structure,price|volatility,index_close|trade_high,Sub|ZScore|Delta|ZScore|Delta,168,False,False
crypto_fg2_eca7af76394770ec,"Mul(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,720))),Rank(Delta(trade_count,24)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_count,Mul|Abs|ZScore|Mean|Rank|Delta,24|720,False,False
crypto_fg2_f061ab11ca902eab,"Mul(Sign(Delta(top_long_short_account_ratio_mean,48)),Neg(ZScore(Delta(index_close,720))))",positioning_reversal,positioning|price,index_close|top_long_short_account_ratio_mean,Mul|Sign|Delta|Neg|ZScore|Delta,48|720,False,False
crypto_fg2_3960abe3141e3470,"Sub(ZScore(Delta(trade_close,48)),ZScore(Delta(mark_high,168)))",price_volatility_structure,price|volatility,mark_high|trade_close,Sub|ZScore|Delta|ZScore|Delta,48|168,False,False
crypto_fg2_f3b807c64043b96a,"Sub(Rank(Delta(open_interest_last,72)),Rank(Delta(mark_close,4)))",oi_price_interaction,open_interest|price,mark_close|open_interest_last,Sub|Rank|Delta|Rank|Delta,4|72,False,False
crypto_fg2_18e72e09dae242ae,"Sub(ZScore(Mean(open_interest_mean,504)),Rank(Mean(trade_close,24)))",oi_price_interaction,open_interest|price,open_interest_mean|trade_close,Sub|ZScore|Mean|Rank|Mean,24|504,False,False
crypto_fg2_ab88d594ec8ed574,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_mean,12)),ZScore(Delta(trade_quote_volume,24)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Sub|Rank|Delta|ZScore|Delta,12|24,False,False
crypto_fg2_1913bc515d027e2c,"Mul(ZScore(premium_close_bps),ZScore(Mean(funding_rate,24)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Mul|ZScore|ZScore|Mean,24,False,False
crypto_fg2_972d4c1fbb7d0046,"Mul(Sign(Delta(mark_trade_basis_bps,96)),ZScore(Mean(funding_rate,8)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Mul|Sign|Delta|ZScore|Mean,8|96,False,False
crypto_fg2_0049ec0f36b10867,"Mul(Rank(Mean(premium_close,168)),Sign(Delta(funding_rate,4)))",basis_funding_crowding,basis|funding,funding_rate|premium_close,Mul|Rank|Mean|Sign|Delta,4|168,False,False
crypto_fg2_50b6a80924cfe05f,"Sub(ZScore(Mean(premium_close_bps,12)),ZScore(Mean(funding_rate,72)))",basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Sub|ZScore|Mean|ZScore|Mean,12|72,False,False
crypto_fg2_b2519080c6276e4e,"Add(Rank(Delta(trade_close,48)),Neg(Rank(Delta(mark_low,24))))",price_volatility_structure,price|volatility,mark_low|trade_close,Add|Rank|Delta|Neg|Rank|Delta,24|48,False,False
crypto_fg2_55843c33ce7d21a3,"Mul(Rank(Mean(open_interest_last,24)),ZScore(Delta(trade_close,504)))",oi_price_interaction,open_interest|price,open_interest_last|trade_close,Mul|Rank|Mean|ZScore|Delta,24|504,False,False
crypto_fg2_d0469104f4cb513f,"Mul(ZScore(mark_index_basis_bps),ZScore(Mean(funding_rate,12)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Mul|ZScore|ZScore|Mean,12,False,False
crypto_fg2_d879118193cb04b1,"Mul(Rank(Mean(mark_index_basis_bps,4)),Sign(Delta(funding_rate,336)))",basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Mul|Rank|Mean|Sign|Delta,4|336,False,False
crypto_fg2_10ab481dcd00e036,"Mul(ZScore(Mean(top_long_short_account_ratio_last,48)),Neg(ZScore(Delta(index_close,72))))",positioning_reversal,positioning|price,index_close|top_long_short_account_ratio_last,Mul|ZScore|Mean|Neg|ZScore|Delta,48|72,False,False
crypto_fg2_339d1e58791827cd,"Mul(ZScore(Delta(open_interest_value_last,12)),ZScore(Delta(trade_close,72)))",oi_price_interaction,open_interest|price,open_interest_value_last|trade_close,Mul|ZScore|Delta|ZScore|Delta,12|72,False,False
crypto_fg2_16864d6336cb012b,"Mul(Sign(Delta(open_interest_value_last,504)),Rank(Mean(trade_close,336)))",oi_price_interaction,open_interest|price,open_interest_value_last|trade_close,Mul|Sign|Delta|Rank|Mean,336|504,False,False
crypto_fg2_34984e7c4669df96,"Mul(Sign(Delta(open_interest_value_last,4)),Rank(Mean(mark_close,8)))",oi_price_interaction,open_interest|price,mark_close|open_interest_value_last,Mul|Sign|Delta|Rank|Mean,4|8,False,False
crypto_fg2_e2219192e07de75b,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_mean,336)),ZScore(Delta(trade_quote_volume,336)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Mul|Sign|Delta|ZScore|Delta,336,False,False
crypto_fg2_0a6ef06ceb5b3c31,"Mul(ZScore(Delta(index_close,168)),ZScore(Mean(mark_low,8)))",price_volatility_structure,price|volatility,index_close|mark_low,Mul|ZScore|Delta|ZScore|Mean,8|168,False,False
crypto_fg2_9ca80562ece038db,"Sub(ZScore(Delta(mark_close,8)),ZScore(Delta(mark_low,8)))",price_volatility_structure,price|volatility,mark_close|mark_low,Sub|ZScore|Delta|ZScore|Delta,8,False,False
crypto_fg2_9b72328834b21ce4,"Sub(ZScore(Mean(open_interest_value_last,504)),Rank(Mean(mark_close,96)))",oi_price_interaction,open_interest|price,mark_close|open_interest_value_last,Sub|ZScore|Mean|Rank|Mean,96|504,False,False
crypto_fg2_5afd7bc199601e89,"Add(ZScore(Delta(taker_buy_sell_volume_ratio_mean,4)),Rank(Mean(trade_count,720)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_count,Add|ZScore|Delta|Rank|Mean,4|720,False,False
crypto_fg2_b23d6acd905df587,"Mul(Sign(Delta(taker_buy_sell_volume_ratio_last,336)),ZScore(Delta(taker_buy_quote_volume,168)))",taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_last,Mul|Sign|Delta|ZScore|Delta,168|336,False,False
crypto_fg2_d757da42f0312527,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,72)),Rank(Mean(trade_volume,504)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_volume,Mul|ZScore|Mean|Rank|Mean,72|504,False,False
crypto_fg2_f5a533d794731ca5,"Mul(Abs(ZScore(Delta(global_long_short_account_ratio_last,24))),Sign(Delta(mark_close,168)))",positioning_reversal,positioning|price,global_long_short_account_ratio_last|mark_close,Mul|Abs|ZScore|Delta|Sign|Delta,24|168,False,False
crypto_fg2_6dd3cabf5fb1191e,"Mul(Rank(Mean(taker_buy_quote_volume,720)),ZScore(Delta(mark_high,8)))",liquidity_volatility_guarded,liquidity|volatility,mark_high|taker_buy_quote_volume,Mul|Rank|Mean|ZScore|Delta,8|720,False,False
crypto_fg2_f454beaf31870db5,"Mul(ZScore(Delta(open_interest_value_last,720)),ZScore(Delta(mark_close,48)))",oi_price_interaction,open_interest|price,mark_close|open_interest_value_last,Mul|ZScore|Delta|ZScore|Delta,48|720,False,False
crypto_fg2_dcb32c969cd52c96,"Sub(Rank(Delta(open_interest_value_last,12)),Rank(Delta(mark_close,72)))",oi_price_interaction,open_interest|price,mark_close|open_interest_value_last,Sub|Rank|Delta|Rank|Delta,12|72,False,False
crypto_fg2_0c86f132666b7290,"Mul(ZScore(mark_trade_basis_bps),ZScore(Mean(funding_rate,12)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Mul|ZScore|ZScore|Mean,12,False,False
crypto_fg2_7c8cf2e60b7c340a,"Mul(Sign(Delta(index_close,24)),Abs(ZScore(Mean(mark_high,4))))",price_volatility_structure,price|volatility,index_close|mark_high,Mul|Sign|Delta|Abs|ZScore|Mean,4|24,False,False
crypto_fg2_386c01dff88bd8f0,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_mean,72)),ZScore(Delta(trade_count,48)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_count,Sub|Rank|Delta|ZScore|Delta,48|72,False,False
crypto_fg2_17ab65c021a62a4a,"Sub(Abs(ZScore(Delta(taker_buy_quote_volume,72))),Abs(ZScore(Delta(mark_low,504))))",liquidity_volatility_guarded,liquidity|volatility,mark_low|taker_buy_quote_volume,Sub|Abs|ZScore|Delta|Abs|ZScore|Delta,72|504,False,False
crypto_fg2_5da8dadcd1d528e3,"Add(ZScore(Delta(top_long_short_account_ratio_last,8)),Neg(Rank(Delta(trade_close,336))))",positioning_reversal,positioning|price,top_long_short_account_ratio_last|trade_close,Add|ZScore|Delta|Neg|Rank|Delta,8|336,False,False
crypto_fg2_af8746031cf66e32,"Sub(Abs(ZScore(Delta(index_close,24))),Rank(Mean(mark_low,24)))",price_volatility_structure,price|volatility,index_close|mark_low,Sub|Abs|ZScore|Delta|Rank|Mean,24,False,False
crypto_fg2_7035940e742f28d3,"Add(Rank(Delta(trade_count,72)),Neg(ZScore(Delta(trade_high,24))))",liquidity_volatility_guarded,liquidity|volatility,trade_count|trade_high,Add|Rank|Delta|Neg|ZScore|Delta,24|72,False,False
crypto_fg2_e279ae5c14e183d0,"Mul(Rank(Mean(mark_trade_basis_bps,336)),Sign(Delta(funding_rate,504)))",basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Mul|Rank|Mean|Sign|Delta,336|504,False,False
crypto_fg2_8ec5ed07f9e40f82,"Mul(ZScore(Mean(global_long_short_account_ratio_last,168)),Neg(ZScore(Delta(trade_close,72))))",positioning_reversal,positioning|price,global_long_short_account_ratio_last|trade_close,Mul|ZScore|Mean|Neg|ZScore|Delta,72|168,False,False
crypto_fg2_e2fba51db2b3edd4,"Sub(Abs(ZScore(Delta(trade_count,720))),Abs(ZScore(Delta(trade_low,96))))",liquidity_volatility_guarded,liquidity|volatility,trade_count|trade_low,Sub|Abs|ZScore|Delta|Abs|ZScore|Delta,96|720,False,False
crypto_fg2_b71c90d344509a93,"Sub(Rank(Delta(taker_buy_sell_volume_ratio_last,336)),ZScore(Delta(trade_volume,4)))",taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_volume,Sub|Rank|Delta|ZScore|Delta,4|336,False,False
