source_file,source_blueprint_id,blueprint_id,horizon_h,formula,nonoverlap_floor_sortino_control_one_bar_lag,nonoverlap_floor_sortino_original,nonoverlap_floor_sortino_source_lag_1h,nonoverlap_floor_sortino_source_lag_2h,nonoverlap_floor_sortino_source_lag_4h,rankic_mean_control_one_bar_lag,rankic_mean_original,rankic_mean_source_lag_1h,rankic_mean_source_lag_2h,rankic_mean_source_lag_4h,sortino_control_one_bar_lag,sortino_original,sortino_source_lag_1h,sortino_source_lag_2h,sortino_source_lag_4h,source_lag_gate,floor_retention_source_lag_1h,floor_retention_source_lag_2h,floor_retention_source_lag_4h
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_summary.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_pair_spread_rank,24,"Sub(CSRank(mark_index_basis_bps),CSRank(open_interest_value_mean))",-11.437883410668451,-12.214034709797255,-11.437883410668451,-12.6464651714989,-12.561712062669312,-0.0572379496334452,-0.0638565904808431,-0.0572379496334452,-0.0544199164011854,-0.0541288965657214,-7.045982589993586,-7.319492369282184,-7.045982589993586,-6.840084534517425,-6.7174112629195495,HOLD_SOURCE_LAG_FRAGILE,-0.9364541433220074,-1.0354043910940236,-1.028465397481896
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_summary.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_pair_safe_div_rank_swapped,24,"SafeDiv(CSRank(open_interest_value_mean),Abs(CSRank(mark_index_basis_bps)))",-13.38735372459323,-13.845178979459282,-13.38735372459323,-13.2669261027593,-13.7246382835755,-0.0453998440431373,-0.0526583169618376,-0.0453998440431373,-0.0420064850670651,-0.0417357569861838,-7.006006283412012,-7.36087226486426,-7.006006283412012,-6.53358244537815,-6.455835982522319,HOLD_SOURCE_LAG_FRAGILE,-0.966932514520377,-0.9582343516426997,-0.99129367008815
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s004\runtime\a7source4_source_lag_summary.csv,a7search7_52353a2ad0ece8e8,a7search6_vp_a7search7_52353a2ad0ece8e8_pair_safe_div_rank,24,"SafeDiv(CSRank(mark_index_basis_bps),Abs(CSRank(open_interest_value_mean)))",-13.384947159903383,-13.846093585199233,-13.384947159903383,-13.268108094763155,-13.721308496496794,-0.0453866265088631,-0.0526509736916338,-0.0453866265088631,-0.0419947382190783,-0.0417167399799884,-7.004117744695011,-7.35938586409938,-7.004117744695011,-6.53190225631511,-6.45401864383623,HOLD_SOURCE_LAG_FRAGILE,-0.966694835445227,-0.9582564217929372,-0.9909877043705796
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s005\runtime\a7source4_source_lag_summary.csv,a7search7_d404a68b39d27dbd,a7search6_vp_a7search7_d404a68b39d27dbd_canonical,24,"Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(CSRank(Delta(mark_index_basis_bps,12))))",10.795650316434005,12.126122067484678,10.795650316434005,11.565741453404458,10.66172398015117,0.1053453027476003,0.1052274964113396,0.1053453027476003,0.1054303876129831,0.1058471760415173,17.172690874095398,17.252264274312175,17.172690874095398,17.26233204728136,17.258146832586363,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.8902805246684562,0.9537873187354068,0.879236075706331
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s005\runtime\a7source4_source_lag_summary.csv,a7search7_e7180b1ba6a1df1a,a7search6_vp_a7search7_e7180b1ba6a1df1a_single_tsrank_open_interest_value_mean,24,"TSRank(open_interest_value_mean,336)",-4.646693423545333,-4.647137112751293,-4.646693423545333,-3.983660688265579,-6.023976091782288,0.0310681134777998,0.0346875247360908,0.0310681134777998,0.0292109567913534,0.0260209488020222,-0.7697865604685293,-0.5374106446430413,-0.7697865604685293,-0.7306786451968678,-0.98703249890302,HOLD_SOURCE_LAG_FRAGILE,-0.9999045241844184,-0.8572289974691734,-1.2962768142246293
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s005\runtime\a7source4_source_lag_summary.csv,a7search7_e7180b1ba6a1df1a,a7search6_vp_a7search7_e7180b1ba6a1df1a_single_mean72_mark_index_basis_bps,24,"Mean(mark_index_basis_bps,72)",-7.105859449880208,-7.819122655375816,-7.105859449880208,-6.877772024788968,-6.230490709953446,-0.0062700072391115,-0.0072706388689284,-0.0062700072391115,-0.0052527270423276,-0.0037672862817496,-4.643121646961243,-4.869589125984684,-4.643121646961243,-4.334807188997271,-3.804228154608673,HOLD_SOURCE_LAG_FRAGILE,-0.9087796371879108,-0.8796091745741257,-0.7968273404267228
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s005\runtime\a7source4_source_lag_summary.csv,a7search7_e7180b1ba6a1df1a,a7search6_vp_a7search7_e7180b1ba6a1df1a_single_mean72_open_interest_value_mean,24,"Mean(open_interest_value_mean,72)",-8.21260651550187,-8.190987212966478,-8.21260651550187,-8.239870700068236,-8.219249115408127,-0.0719956088932591,-0.0720467034574167,-0.0719956088932591,-0.0719637315014871,-0.0718214133158377,-5.531950625659981,-5.548106852424062,-5.531950625659981,-5.516749427715489,-5.479247518608196,HOLD_SOURCE_LAG_FRAGILE,-1.0026394013289592,-1.0059679603728808,-1.0034503658358678
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s005\runtime\a7source4_source_lag_summary.csv,a7search7_e7180b1ba6a1df1a,a7search6_vp_a7search7_e7180b1ba6a1df1a_single_csrank_open_interest_value_mean,24,CSRank(open_interest_value_mean),-8.744454991337754,-8.94898733656872,-8.744454991337754,-8.880149722690295,-8.886412087190239,-0.0731297806405071,-0.0731446460305906,-0.0731297806405071,-0.0731187315831249,-0.0729619122024249,-5.90943260075712,-5.912586744650015,-5.90943260075712,-5.892180466357969,-5.8465657562882525,HOLD_SOURCE_LAG_FRAGILE,-0.9771446379865604,-0.9923077761438848,-0.993007560852972
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s005\runtime\a7source4_source_lag_summary.csv,a7search7_e7180b1ba6a1df1a,a7search6_vp_a7search7_e7180b1ba6a1df1a_single_zscore_open_interest_value_mean,24,ZScore(open_interest_value_mean),-8.744454991337754,-8.94898733656872,-8.744454991337754,-8.880149722690295,-8.886412087190239,-0.0731297806405071,-0.0731446460305906,-0.0731297806405071,-0.0731187315831249,-0.0729619122024249,-5.90943260075712,-5.912586744650015,-5.90943260075712,-5.892180466357969,-5.8465657562882525,HOLD_SOURCE_LAG_FRAGILE,-0.9771446379865604,-0.9923077761438848,-0.993007560852972
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s005\runtime\a7source4_source_lag_summary.csv,a7search7_e7180b1ba6a1df1a,a7search6_vp_a7search7_e7180b1ba6a1df1a_operator_signed_sum_proxy,24,"Add(mark_index_basis_bps,open_interest_value_mean)",-8.744454991337754,-8.94800740926184,-8.744454991337754,-8.880149722690295,-8.886412087190239,-0.0731332283691238,-0.0731448155910897,-0.0731332283691238,-0.0731220097527758,-0.0729668294657182,-5.90981177504863,-5.912754016765998,-5.90981177504863,-5.89260887029432,-5.8471019437215785,HOLD_SOURCE_LAG_FRAGILE,-0.9772516484828352,-0.9924164472079776,-0.9931163085529138
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s005\runtime\a7source4_source_lag_summary.csv,a7search7_d404a68b39d27dbd,a7search6_vp_a7search7_d404a68b39d27dbd_single_tsrank_mark_index_basis_bps,24,"TSRank(mark_index_basis_bps,336)",-12.10883354084901,-9.183971382312276,-12.10883354084901,-9.386021564224244,-10.734203740210326,0.0216995459558956,0.0325393798655125,0.0216995459558956,0.0175668441752899,0.0175320372203654,1.1214165572559898,2.8571112204742954,1.1214165572559898,0.458964893627432,0.7222002457819167,HOLD_SOURCE_LAG_FRAGILE,-1.3184746594670174,-1.0220003061313,-1.168797603276911
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s005\runtime\a7source4_source_lag_summary.csv,a7search7_e7180b1ba6a1df1a,a7search6_vp_a7search7_e7180b1ba6a1df1a_single_tsrank_mark_index_basis_bps,24,"TSRank(mark_index_basis_bps,336)",-12.10883354084901,-9.183971382312276,-12.10883354084901,-9.386021564224244,-10.734203740210326,0.0216995459558956,0.0325393798655125,0.0216995459558956,0.0175668441752899,0.0175320372203654,1.1214165572559898,2.8571112204742954,1.1214165572559898,0.458964893627432,0.7222002457819167,HOLD_SOURCE_LAG_FRAGILE,-1.3184746594670174,-1.0220003061313,-1.168797603276911
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s005\runtime\a7source4_source_lag_summary.csv,a7search7_e7180b1ba6a1df1a,a7search6_vp_a7search7_e7180b1ba6a1df1a_pair_mul_rank,24,"Mul(CSRank(mark_index_basis_bps),CSRank(open_interest_value_mean))",-10.54429357206228,-9.011917714225108,-10.54429357206228,-9.49255330449786,-10.450926417353005,-0.0492437194160552,-0.0426377111087079,-0.0492437194160552,-0.0515467574685009,-0.0523061529387691,-3.914760935005301,-3.359428561522517,-3.914760935005301,-4.248354318467629,-4.520314893304628,HOLD_SOURCE_LAG_FRAGILE,-1.1700388204186942,-1.053333330986154,-1.1596784112727143
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s005\runtime\a7source4_source_lag_summary.csv,a7search7_d404a68b39d27dbd,a7search6_vp_a7search7_d404a68b39d27dbd_single_csrank_mark_index_basis_bps,24,CSRank(mark_index_basis_bps),-10.494001134119882,-10.847693336932643,-10.494001134119882,-10.620148071156413,-10.120269630631244,0.0096240142699361,0.018366939014558,0.0096240142699361,0.0059751643314085,0.0065687887037324,2.5679333466488354,3.761261783475845,2.5679333466488354,1.840286315612024,1.696000095451132,HOLD_SOURCE_LAG_FRAGILE,-0.9673947085498292,-0.9790236266173272,-0.9329420842102186
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s005\runtime\a7source4_source_lag_summary.csv,a7search7_d404a68b39d27dbd,a7search6_vp_a7search7_d404a68b39d27dbd_single_zscore_mark_index_basis_bps,24,ZScore(mark_index_basis_bps),-10.494001134119882,-10.847693336932643,-10.494001134119882,-10.620148071156413,-10.120269630631244,0.0096240142699361,0.018366939014558,0.0096240142699361,0.0059751643314085,0.0065687887037324,2.5679333466488354,3.761261783475845,2.5679333466488354,1.840286315612024,1.696000095451132,HOLD_SOURCE_LAG_FRAGILE,-0.9673947085498292,-0.9790236266173272,-0.9329420842102186
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s005\runtime\a7source4_source_lag_summary.csv,a7search7_e7180b1ba6a1df1a,a7search6_vp_a7search7_e7180b1ba6a1df1a_single_zscore_mark_index_basis_bps,24,ZScore(mark_index_basis_bps),-10.494001134119882,-10.847693336932643,-10.494001134119882,-10.620148071156413,-10.120269630631244,0.0096240142699361,0.018366939014558,0.0096240142699361,0.0059751643314085,0.0065687887037324,2.5679333466488354,3.761261783475845,2.5679333466488354,1.840286315612024,1.696000095451132,HOLD_SOURCE_LAG_FRAGILE,-0.9673947085498292,-0.9790236266173272,-0.9329420842102186
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s005\runtime\a7source4_source_lag_summary.csv,a7search7_e7180b1ba6a1df1a,a7search6_vp_a7search7_e7180b1ba6a1df1a_pair_spread_rank,24,"Sub(CSRank(mark_index_basis_bps),CSRank(open_interest_value_mean))",-11.437883410668451,-12.214034709797255,-11.437883410668451,-12.6464651714989,-12.561712062669312,-0.0572379496334452,-0.0638565904808431,-0.0572379496334452,-0.0544199164011854,-0.0541288965657214,-7.045982589993586,-7.319492369282184,-7.045982589993586,-6.840084534517425,-6.7174112629195495,HOLD_SOURCE_LAG_FRAGILE,-0.9364541433220074,-1.0354043910940236,-1.028465397481896
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s005\runtime\a7source4_source_lag_summary.csv,a7search7_e7180b1ba6a1df1a,a7search6_vp_a7search7_e7180b1ba6a1df1a_pair_safe_div_rank_swapped,24,"SafeDiv(CSRank(open_interest_value_mean),Abs(CSRank(mark_index_basis_bps)))",-13.38735372459323,-13.845178979459282,-13.38735372459323,-13.2669261027593,-13.7246382835755,-0.0453998440431373,-0.0526583169618376,-0.0453998440431373,-0.0420064850670651,-0.0417357569861838,-7.006006283412012,-7.36087226486426,-7.006006283412012,-6.53358244537815,-6.455835982522319,HOLD_SOURCE_LAG_FRAGILE,-0.966932514520377,-0.9582343516426997,-0.99129367008815
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s005\runtime\a7source4_source_lag_summary.csv,a7search7_e7180b1ba6a1df1a,a7search6_vp_a7search7_e7180b1ba6a1df1a_pair_safe_div_rank,24,"SafeDiv(CSRank(mark_index_basis_bps),Abs(CSRank(open_interest_value_mean)))",-13.384947159903383,-13.846093585199233,-13.384947159903383,-13.268108094763155,-13.721308496496794,-0.0453866265088631,-0.0526509736916338,-0.0453866265088631,-0.0419947382190783,-0.0417167399799884,-7.004117744695011,-7.35938586409938,-7.004117744695011,-6.53190225631511,-6.45401864383623,HOLD_SOURCE_LAG_FRAGILE,-0.966694835445227,-0.9582564217929372,-0.9909877043705796
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s006\runtime\a7source4_source_lag_summary.csv,a7search7_124582cf9a6d54a0,a7search6_vp_a7search7_124582cf9a6d54a0_canonical,24,"CSRank(Mul(CSRank(CSRank(Delta(open_interest_value_mean,240))),Sign(CSRank(Delta(mark_index_basis_bps,12)))))",10.795650316434005,12.126122067484678,10.795650316434005,11.565741453404458,10.66172398015117,0.1053453027476003,0.1052274964113396,0.1053453027476003,0.1054303876129831,0.1058471760415173,17.172690874095398,17.252264274312175,17.172690874095398,17.26233204728136,17.258146832586363,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.8902805246684562,0.9537873187354068,0.879236075706331
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s006\runtime\a7source4_source_lag_summary.csv,a7search7_d404a68b39d27dbd,a7search6_vp_a7search7_d404a68b39d27dbd_single_tsrank_open_interest_value_mean,24,"TSRank(open_interest_value_mean,336)",-4.646693423545333,-4.647137112751293,-4.646693423545333,-3.983660688265579,-6.023976091782288,0.0310681134777998,0.0346875247360908,0.0310681134777998,0.0292109567913534,0.0260209488020222,-0.7697865604685293,-0.5374106446430413,-0.7697865604685293,-0.7306786451968678,-0.98703249890302,HOLD_SOURCE_LAG_FRAGILE,-0.9999045241844184,-0.8572289974691734,-1.2962768142246293
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s006\runtime\a7source4_source_lag_summary.csv,a7search7_124582cf9a6d54a0,a7search6_vp_a7search7_124582cf9a6d54a0_single_mean72_mark_index_basis_bps,24,"Mean(mark_index_basis_bps,72)",-7.105859449880208,-7.819122655375816,-7.105859449880208,-6.877772024788968,-6.230490709953446,-0.0062700072391115,-0.0072706388689284,-0.0062700072391115,-0.0052527270423276,-0.0037672862817496,-4.643121646961243,-4.869589125984684,-4.643121646961243,-4.334807188997271,-3.804228154608673,HOLD_SOURCE_LAG_FRAGILE,-0.9087796371879108,-0.8796091745741257,-0.7968273404267228
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s006\runtime\a7source4_source_lag_summary.csv,a7search7_d404a68b39d27dbd,a7search6_vp_a7search7_d404a68b39d27dbd_single_mean72_mark_index_basis_bps,24,"Mean(mark_index_basis_bps,72)",-7.105859449880208,-7.819122655375816,-7.105859449880208,-6.877772024788968,-6.230490709953446,-0.0062700072391115,-0.0072706388689284,-0.0062700072391115,-0.0052527270423276,-0.0037672862817496,-4.643121646961243,-4.869589125984684,-4.643121646961243,-4.334807188997271,-3.804228154608673,HOLD_SOURCE_LAG_FRAGILE,-0.9087796371879108,-0.8796091745741257,-0.7968273404267228
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s006\runtime\a7source4_source_lag_summary.csv,a7search7_d404a68b39d27dbd,a7search6_vp_a7search7_d404a68b39d27dbd_single_mean72_open_interest_value_mean,24,"Mean(open_interest_value_mean,72)",-8.21260651550187,-8.190987212966478,-8.21260651550187,-8.239870700068236,-8.219249115408127,-0.0719956088932591,-0.0720467034574167,-0.0719956088932591,-0.0719637315014871,-0.0718214133158377,-5.531950625659981,-5.548106852424062,-5.531950625659981,-5.516749427715489,-5.479247518608196,HOLD_SOURCE_LAG_FRAGILE,-1.0026394013289592,-1.0059679603728808,-1.0034503658358678
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s006\runtime\a7source4_source_lag_summary.csv,a7search7_124582cf9a6d54a0,a7search6_vp_a7search7_124582cf9a6d54a0_single_csrank_open_interest_value_mean,24,CSRank(open_interest_value_mean),-8.744454991337754,-8.94898733656872,-8.744454991337754,-8.880149722690295,-8.886412087190239,-0.0731297806405071,-0.0731446460305906,-0.0731297806405071,-0.0731187315831249,-0.0729619122024249,-5.90943260075712,-5.912586744650015,-5.90943260075712,-5.892180466357969,-5.8465657562882525,HOLD_SOURCE_LAG_FRAGILE,-0.9771446379865604,-0.9923077761438848,-0.993007560852972
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s006\runtime\a7source4_source_lag_summary.csv,a7search7_d404a68b39d27dbd,a7search6_vp_a7search7_d404a68b39d27dbd_single_csrank_open_interest_value_mean,24,CSRank(open_interest_value_mean),-8.744454991337754,-8.94898733656872,-8.744454991337754,-8.880149722690295,-8.886412087190239,-0.0731297806405071,-0.0731446460305906,-0.0731297806405071,-0.0731187315831249,-0.0729619122024249,-5.90943260075712,-5.912586744650015,-5.90943260075712,-5.892180466357969,-5.8465657562882525,HOLD_SOURCE_LAG_FRAGILE,-0.9771446379865604,-0.9923077761438848,-0.993007560852972
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s006\runtime\a7source4_source_lag_summary.csv,a7search7_d404a68b39d27dbd,a7search6_vp_a7search7_d404a68b39d27dbd_single_zscore_open_interest_value_mean,24,ZScore(open_interest_value_mean),-8.744454991337754,-8.94898733656872,-8.744454991337754,-8.880149722690295,-8.886412087190239,-0.0731297806405071,-0.0731446460305906,-0.0731297806405071,-0.0731187315831249,-0.0729619122024249,-5.90943260075712,-5.912586744650015,-5.90943260075712,-5.892180466357969,-5.8465657562882525,HOLD_SOURCE_LAG_FRAGILE,-0.9771446379865604,-0.9923077761438848,-0.993007560852972
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s006\runtime\a7source4_source_lag_summary.csv,a7search7_d404a68b39d27dbd,a7search6_vp_a7search7_d404a68b39d27dbd_operator_signed_sum_proxy,24,"Add(mark_index_basis_bps,open_interest_value_mean)",-8.744454991337754,-8.94800740926184,-8.744454991337754,-8.880149722690295,-8.886412087190239,-0.0731332283691238,-0.0731448155910897,-0.0731332283691238,-0.0731220097527758,-0.0729668294657182,-5.90981177504863,-5.912754016765998,-5.90981177504863,-5.89260887029432,-5.8471019437215785,HOLD_SOURCE_LAG_FRAGILE,-0.9772516484828352,-0.9924164472079776,-0.9931163085529138
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s006\runtime\a7source4_source_lag_summary.csv,a7search7_124582cf9a6d54a0,a7search6_vp_a7search7_124582cf9a6d54a0_single_tsrank_mark_index_basis_bps,24,"TSRank(mark_index_basis_bps,336)",-12.10883354084901,-9.183971382312276,-12.10883354084901,-9.386021564224244,-10.734203740210326,0.0216995459558956,0.0325393798655125,0.0216995459558956,0.0175668441752899,0.0175320372203654,1.1214165572559898,2.8571112204742954,1.1214165572559898,0.458964893627432,0.7222002457819167,HOLD_SOURCE_LAG_FRAGILE,-1.3184746594670174,-1.0220003061313,-1.168797603276911
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s006\runtime\a7source4_source_lag_summary.csv,a7search7_d404a68b39d27dbd,a7search6_vp_a7search7_d404a68b39d27dbd_pair_mul_rank,24,"Mul(CSRank(mark_index_basis_bps),CSRank(open_interest_value_mean))",-10.54429357206228,-9.011917714225108,-10.54429357206228,-9.49255330449786,-10.450926417353005,-0.0492437194160552,-0.0426377111087079,-0.0492437194160552,-0.0515467574685009,-0.0523061529387691,-3.914760935005301,-3.359428561522517,-3.914760935005301,-4.248354318467629,-4.520314893304628,HOLD_SOURCE_LAG_FRAGILE,-1.1700388204186942,-1.053333330986154,-1.1596784112727143
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s006\runtime\a7source4_source_lag_summary.csv,a7search7_124582cf9a6d54a0,a7search6_vp_a7search7_124582cf9a6d54a0_single_csrank_mark_index_basis_bps,24,CSRank(mark_index_basis_bps),-10.494001134119882,-10.847693336932643,-10.494001134119882,-10.620148071156413,-10.120269630631244,0.0096240142699361,0.018366939014558,0.0096240142699361,0.0059751643314085,0.0065687887037324,2.5679333466488354,3.761261783475845,2.5679333466488354,1.840286315612024,1.696000095451132,HOLD_SOURCE_LAG_FRAGILE,-0.9673947085498292,-0.9790236266173272,-0.9329420842102186
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s006\runtime\a7source4_source_lag_summary.csv,a7search7_124582cf9a6d54a0,a7search6_vp_a7search7_124582cf9a6d54a0_single_zscore_mark_index_basis_bps,24,ZScore(mark_index_basis_bps),-10.494001134119882,-10.847693336932643,-10.494001134119882,-10.620148071156413,-10.120269630631244,0.0096240142699361,0.018366939014558,0.0096240142699361,0.0059751643314085,0.0065687887037324,2.5679333466488354,3.761261783475845,2.5679333466488354,1.840286315612024,1.696000095451132,HOLD_SOURCE_LAG_FRAGILE,-0.9673947085498292,-0.9790236266173272,-0.9329420842102186
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s006\runtime\a7source4_source_lag_summary.csv,a7search7_d404a68b39d27dbd,a7search6_vp_a7search7_d404a68b39d27dbd_pair_spread_rank,24,"Sub(CSRank(mark_index_basis_bps),CSRank(open_interest_value_mean))",-11.437883410668451,-12.214034709797255,-11.437883410668451,-12.6464651714989,-12.561712062669312,-0.0572379496334452,-0.0638565904808431,-0.0572379496334452,-0.0544199164011854,-0.0541288965657214,-7.045982589993586,-7.319492369282184,-7.045982589993586,-6.840084534517425,-6.7174112629195495,HOLD_SOURCE_LAG_FRAGILE,-0.9364541433220074,-1.0354043910940236,-1.028465397481896
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s006\runtime\a7source4_source_lag_summary.csv,a7search7_d404a68b39d27dbd,a7search6_vp_a7search7_d404a68b39d27dbd_pair_safe_div_rank_swapped,24,"SafeDiv(CSRank(open_interest_value_mean),Abs(CSRank(mark_index_basis_bps)))",-13.38735372459323,-13.845178979459282,-13.38735372459323,-13.2669261027593,-13.7246382835755,-0.0453998440431373,-0.0526583169618376,-0.0453998440431373,-0.0420064850670651,-0.0417357569861838,-7.006006283412012,-7.36087226486426,-7.006006283412012,-6.53358244537815,-6.455835982522319,HOLD_SOURCE_LAG_FRAGILE,-0.966932514520377,-0.9582343516426997,-0.99129367008815
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s006\runtime\a7source4_source_lag_summary.csv,a7search7_d404a68b39d27dbd,a7search6_vp_a7search7_d404a68b39d27dbd_pair_safe_div_rank,24,"SafeDiv(CSRank(mark_index_basis_bps),Abs(CSRank(open_interest_value_mean)))",-13.384947159903383,-13.846093585199233,-13.384947159903383,-13.268108094763155,-13.721308496496794,-0.0453866265088631,-0.0526509736916338,-0.0453866265088631,-0.0419947382190783,-0.0417167399799884,-7.004117744695011,-7.35938586409938,-7.004117744695011,-6.53190225631511,-6.45401864383623,HOLD_SOURCE_LAG_FRAGILE,-0.966694835445227,-0.9582564217929372,-0.9909877043705796
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s007\runtime\a7source4_source_lag_summary.csv,a7search7_8ecc4a9a053a0d59,a7search6_vp_a7search7_8ecc4a9a053a0d59_canonical,24,"CSRank(Mul(CSRank(Delta(open_interest_value_mean,240)),Sign(TSRank(premium_abs_state,504))))",10.795650316434005,12.126122067484678,10.795650316434005,11.565741453404458,10.66172398015117,0.1053453027476003,0.1052274964113396,0.1053453027476003,0.1054303876129831,0.1058471760415173,17.172690874095398,17.252264274312175,17.172690874095398,17.26233204728136,17.258146832586363,PASS_SOURCE_LAG_1H_2H_DIAGNOSTIC,0.8902805246684562,0.9537873187354068,0.879236075706331
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s007\runtime\a7source4_source_lag_summary.csv,a7search7_124582cf9a6d54a0,a7search6_vp_a7search7_124582cf9a6d54a0_single_tsrank_open_interest_value_mean,24,"TSRank(open_interest_value_mean,336)",-4.646693423545333,-4.647137112751293,-4.646693423545333,-3.983660688265579,-6.023976091782288,0.0310681134777998,0.0346875247360908,0.0310681134777998,0.0292109567913534,0.0260209488020222,-0.7697865604685293,-0.5374106446430413,-0.7697865604685293,-0.7306786451968678,-0.98703249890302,HOLD_SOURCE_LAG_FRAGILE,-0.9999045241844184,-0.8572289974691734,-1.2962768142246293
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s007\runtime\a7source4_source_lag_summary.csv,a7search7_8ecc4a9a053a0d59,a7search6_vp_a7search7_8ecc4a9a053a0d59_single_tsrank_open_interest_value_mean,24,"TSRank(open_interest_value_mean,336)",-4.646693423545333,-4.647137112751293,-4.646693423545333,-3.983660688265579,-6.023976091782288,0.0310681134777998,0.0346875247360908,0.0310681134777998,0.0292109567913534,0.0260209488020222,-0.7697865604685293,-0.5374106446430413,-0.7697865604685293,-0.7306786451968678,-0.98703249890302,HOLD_SOURCE_LAG_FRAGILE,-0.9999045241844184,-0.8572289974691734,-1.2962768142246293
D:\HermesWorker\runtime\a7source9_a7search8_incremental_source_lag_retest_20260708\shards\a7source5_s007\runtime\a7source4_source_lag_summary.csv,a7search7_124582cf9a6d54a0,a7search6_vp_a7search7_124582cf9a6d54a0_single_mean72_open_interest_value_mean,24,"Mean(open_interest_value_mean,72)",-8.21260651550187,-8.190987212966478,-8.21260651550187,-8.239870700068236,-8.219249115408127,-0.0719956088932591,-0.0720467034574167,-0.0719956088932591,-0.0719637315014871,-0.0718214133158377,-5.531950625659981,-5.548106852424062,-5.531950625659981,-5.516749427715489,-5.479247518608196,HOLD_SOURCE_LAG_FRAGILE,-1.0026394013289592,-1.0059679603728808,-1.0034503658358678
