blueprint_id,seed_lane,left_field,left_transform,operator,right_field,right_transform,label_family,label_horizon_h,expression,candidate_role,source_stage,label_order
core25e_S1_liquidity_basis_positioning_33b1d1868e695d,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,tsrank_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(top_long_short_position_ratio_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_398a2c8bf11e76,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,decay_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_3bbc7952e212e3,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,delta_24h,L3_liquidity_tier_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_3c6bf76b46390b,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,tsrank_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(mark_trade_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_407c46b615dbe2,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,tsrank_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(top_long_short_account_ratio_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_52413947943a26,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_index_basis_bps,zscore_168h,L3_liquidity_tier_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_52bb3a169ee065,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,tsrank_168h,L3_liquidity_tier_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),TSRank(mark_trade_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_561e77a5b51068,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,abs_zscore_168h,L3_liquidity_tier_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_trade_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_57d9e6bd753f1e,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,decay_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_648ef6d31b6f67,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_4h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_655b189138abf3,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,abs_zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(top_long_short_position_ratio_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_6bce887dc338a8,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_76438856fc8ce5,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,delta_4h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(top_long_short_account_ratio_last,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_778a24182cd82b,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,decay_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_78897e1e6f10e2,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(premium_close_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_80ef3c84bcfd02,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(top_long_short_position_ratio_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_82cf5573c60087,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_4h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_83643ffb3ea254,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,decay_24h,L3_liquidity_tier_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_8bc352a180c407,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_910cc13026bc91,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_9f12e967c5021b,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,tsrank_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),TSRank(mark_index_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_a270fed48c2288,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,zscore_168h,L3_liquidity_tier_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_a5c44e0758a228,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,abs_zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_trade_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_a6ac32effc76ae,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,delta_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(top_long_short_position_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_a876136909acd2,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,delta_4h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(top_long_short_position_ratio_last,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_ae7c75507730a8,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_4h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_b4f837364b53ea,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_b8f5a85dbe0bd0,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_bbb3a01225b238,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,abs_zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(top_long_short_account_ratio_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_c0bfce21adce58,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_c7dafe30387574,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,decay_24h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Decay(top_long_short_position_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_d3a1357f1147bf,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_index_basis_bps,delta_4h,L3_liquidity_tier_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_ddd73ed3f1df00,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_index_basis_bps,tsrank_168h,L3_liquidity_tier_relative_return,24,"Sub(Delta(median_quote_volume_168h,24),TSRank(mark_index_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_ec50d9ddac301f,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,abs_zscore_168h,L3_liquidity_tier_relative_return,24,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(premium_close_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,2
core25e_S1_liquidity_basis_positioning_014afdfe758d27,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_4h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_015eaf2ee2f7d2,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,abs_zscore_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_trade_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_08584f8e1b2db0,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,tsrank_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),TSRank(mark_index_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_095ffc291dd4d2,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_4h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_1058359f0441be,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,delta_24h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_10aeb38247d1f2,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,zscore_168h,L0_raw_forward_return,8,"Sub(Delta(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_134af0b5159c1a,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,zscore_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),ZScore(top_long_short_position_ratio_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_18767cbebe271d,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_index_basis_bps,delta_24h,L0_raw_forward_return,8,"Sub(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_1fc32c01dbdbbb,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,decay_24h,L0_raw_forward_return,8,"Sub(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_3459d3808bd63c,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,abs_zscore_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_index_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_353207b47a9c34,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,delta_24h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Delta(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_374836a1b101d6,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_index_basis_bps,delta_4h,L0_raw_forward_return,8,"Sub(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_4e216248396654,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,abs_zscore_168h,L0_raw_forward_return,8,"Sub(Delta(median_quote_volume_168h,24),Abs(ZScore(mark_trade_basis_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_57a124426ec247,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,decay_24h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Decay(top_long_short_account_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_5d12da368e5c1a,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_index_basis_bps,zscore_168h,L0_raw_forward_return,8,"Sub(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_5f00703cc59f15,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_24h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_7758e63221f112,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,delta_4h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Delta(top_long_short_position_ratio_last,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_8379fb02f9ca0c,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,zscore_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_index_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_8c1775957f0f73,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,delta_4h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Delta(premium_close_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_960895beb36ead,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,zscore_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),ZScore(top_long_short_account_ratio_last))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_99a7889a444b9f,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,tsrank_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),TSRank(top_long_short_account_ratio_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_9eaffc6682199b,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,abs_zscore_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(top_long_short_account_ratio_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_9f92a70e2bb57a,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,delta_24h,L0_raw_forward_return,8,"Sub(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_a043ec4c1f7dc9,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,decay_24h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_trade_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_a1be0442230879,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,decay_24h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Decay(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_aa5fc8000cf448,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,tsrank_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),TSRank(premium_close_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_aef67eee541aae,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,tsrank_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),TSRank(mark_trade_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_b241ff9ea14e19,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,abs_zscore_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(premium_close_bps)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_b5111171c7beb4,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,delta_4h,L0_raw_forward_return,8,"Sub(Delta(median_quote_volume_168h,24),Delta(mark_trade_basis_bps,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_be9bad38dd95cc,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_index_basis_bps,tsrank_168h,L0_raw_forward_return,8,"Sub(Delta(median_quote_volume_168h,24),TSRank(mark_index_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_bea00239e957c8,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,decay_24h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Decay(premium_close_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_c68df6193e91e4,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,abs_zscore_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Abs(ZScore(top_long_short_position_ratio_last)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_c6c5047ec59ad3,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,decay_24h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Decay(top_long_short_position_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_d43e5a0a69e1f1,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,tsrank_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),TSRank(top_long_short_position_ratio_last,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_e1ae2975165c6b,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_trade_basis_bps,zscore_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),ZScore(mark_trade_basis_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_e2d03d4eff4dc0,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,premium_close_bps,zscore_168h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),ZScore(premium_close_bps))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_f3975d0f245a5c,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_position_ratio_last,delta_24h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Delta(top_long_short_position_ratio_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_f431b8b4eddfe2,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,top_long_short_account_ratio_last,delta_4h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Delta(top_long_short_account_ratio_last,4))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_f644585f1f45d8,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Mul,mark_index_basis_bps,delta_24h,L0_raw_forward_return,8,"Mul(Delta(median_quote_volume_168h,24),Delta(mark_index_basis_bps,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S1_liquidity_basis_positioning_f988d52bd359a1,S1_liquidity_basis_positioning,median_quote_volume_168h,delta_24h,Sub,mark_trade_basis_bps,tsrank_168h,L0_raw_forward_return,8,"Sub(Delta(median_quote_volume_168h,24),TSRank(mark_trade_basis_bps,168))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_222d74e4cb4aca,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_value_last,abs_zscore_168h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Abs(ZScore(open_interest_value_last))))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_26cab8074bd9b0,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_value_last,decay_24h,L0_raw_forward_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),Decay(open_interest_value_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_2f6a3bd9fe38df,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_change_24h,abs_zscore_168h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(Abs(ZScore(open_interest_change_24h))))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_399d7fab37e0e2,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,SafeDiv,open_interest_change_24h,zscore_168h,L0_raw_forward_return,24,"SafeDiv(Delta(taker_buy_sell_volume_ratio_last,4),Abs(ZScore(open_interest_change_24h)))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
core25e_S2_taker_flow_liquidity_oi_41ef2c7a978a0f,S2_taker_flow_liquidity_oi,taker_buy_sell_volume_ratio_last,delta_4h,Mul,open_interest_last,delta_24h,L0_raw_forward_return,24,"Mul(Delta(taker_buy_sell_volume_ratio_last,4),Delta(open_interest_last,24))",targeted_lane_horizon_repair_blueprint,A7FF-CORE25E,0
