candidate_id,seed_lane,label_family,label_horizon_h,min_one_bar_costed_spread,mean_one_bar_costed_spread,max_control_ratio,min_sample_rows,one_bar_executable_clean_2bps
core25e_S1_liquidity_basis_positioning_dfce81934802bc,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.003874678859034865,-0.0007860747471506048,12.532337594245282,31319,False
core25e_S1_liquidity_basis_positioning_e1424352d7754f,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.008404364942521567,-0.0013221076293197928,2.4978684343017377,31328,False
core25e_S1_liquidity_basis_positioning_e1ae2975165c6b,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0014002026925980368,8.825914378203352e-05,2.2810709727944785,31329,False
core25e_S1_liquidity_basis_positioning_e2d03d4eff4dc0,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.002426509465646357,-0.0010275933452238175,336.585746260186,31393,False
core25e_S1_liquidity_basis_positioning_e88fc01dcb358c,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.004481453774500697,-0.0001302598780255848,2.1933346776030915,31329,False
core25e_S1_liquidity_basis_positioning_ec50d9ddac301f,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,-0.002902037425149863,-0.001033121172023058,13.030342806704425,31393,False
core25e_S1_liquidity_basis_positioning_ec7ac688f0a6ad,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.004205798241294755,-0.001872985112375658,2.119349140784746,31329,False
core25e_S1_liquidity_basis_positioning_ed0d53f874a3c4,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0022536714925591246,-3.450000324416704e-05,91.34632560642936,31329,False
core25e_S1_liquidity_basis_positioning_ef4a45bf4a3544,S1_liquidity_basis_positioning,L0_raw_forward_return,24,-0.001962671155965989,-2.1470259514591165e-05,65.78284373574138,31393,False
core25e_S1_liquidity_basis_positioning_ef8c01fc180330,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.004204095093761887,-0.0018725593254924407,2.119349140784746,31328,False
core25e_S1_liquidity_basis_positioning_f3975d0f245a5c,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0023196513946974607,-0.0006304527573592162,6.333109748731551,31245,False
core25e_S1_liquidity_basis_positioning_f431b8b4eddfe2,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0028534657228934377,-0.000973751887476987,13.027988867280849,31319,False
core25e_S1_liquidity_basis_positioning_f6149ece6c4373,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,-0.0039717451449325005,-0.0016457205179739246,4.533018607267262,31328,False
core25e_S1_liquidity_basis_positioning_f644585f1f45d8,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0034636218948529748,-0.0014790704915499102,136.20514311638772,31328,False
core25e_S1_liquidity_basis_positioning_f988d52bd359a1,S1_liquidity_basis_positioning,L0_raw_forward_return,8,-0.0042498148874696145,-0.0014410749843391053,2.9621325497431577,31328,False
core25e_S2_taker_flow_liquidity_oi_00e2b36caab5ae,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0028842194203281585,-0.0009046258397120586,4.905494569439214,31519,False
core25e_S2_taker_flow_liquidity_oi_01865b70ff6854,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.0023531415548644933,-0.0002486437032177405,9.75468084121956,31350,False
core25e_S2_taker_flow_liquidity_oi_020434dcca7c0f,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.002702634715875606,-0.0011057724517162311,3.561508323877964,31519,False
core25e_S2_taker_flow_liquidity_oi_03eda5f751e29a,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.0026635041618307672,-0.0009928668539131923,94.552091216767,30527,False
core25e_S2_taker_flow_liquidity_oi_0922e44a80fe71,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.002838158651988477,-0.0013158256669115167,220.54653461396376,31321,False
core25e_S2_taker_flow_liquidity_oi_0b4765b4904f5a,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.0032482991180261926,-0.0010193217179726144,5.233375079488055,31519,False
core25e_S2_taker_flow_liquidity_oi_0f112fd2fe767d,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.002756035229893636,-0.0011753689740093512,18.56849086453885,31424,False
core25e_S2_taker_flow_liquidity_oi_1077dff6427c3d,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.0026775444135930903,-0.0009037346145269537,3.0512362851625556,31519,False
core25e_S2_taker_flow_liquidity_oi_120f7a77d5596c,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.0024881952583791843,-0.0008967597154169821,93.42570637054169,31519,False
core25e_S2_taker_flow_liquidity_oi_12121ace028cc6,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.0026775444135930903,-0.0009037346145269537,2.9197436109424784,31519,False
core25e_S2_taker_flow_liquidity_oi_14561dfebd75bd,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.002657553962287029,-0.0013015381423525103,43.40711588938028,31350,False
core25e_S2_taker_flow_liquidity_oi_16497d5f82b012,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.002531804476030003,-0.0008389416335456124,7.118243283115295,31334,False
core25e_S2_taker_flow_liquidity_oi_1c2cd34ce9a7fa,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.003253730729590838,-0.0010220533427362918,3.927606846187872,31348,False
core25e_S2_taker_flow_liquidity_oi_1ff9885e7c1840,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.002129092489611575,-0.0010384399211370548,283.8598451530427,30790,False
core25e_S2_taker_flow_liquidity_oi_203b9b6f8c577a,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0018959865366266762,-0.0007634277943553802,6.948855127192548,31424,False
core25e_S2_taker_flow_liquidity_oi_222d74e4cb4aca,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.005103115138999848,-0.0004375384506969241,6.777841302069494,31519,False
core25e_S2_taker_flow_liquidity_oi_25b09fbeb7656e,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.0023478369818818313,-0.001238162985997365,8.2914898463092,31350,False
core25e_S2_taker_flow_liquidity_oi_26cab8074bd9b0,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.007912070257618994,-0.0018339974584165222,5.059589575559982,31350,False
core25e_S2_taker_flow_liquidity_oi_2f6a3bd9fe38df,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.00552396422563434,-4.649629500640864e-05,4.608547766477993,31334,False
core25e_S2_taker_flow_liquidity_oi_349a461306ffd7,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.0032966931711643247,-0.0017327417526448099,7.064463192553082,31424,False
core25e_S2_taker_flow_liquidity_oi_3630692d4cfe45,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0023818659219324453,-0.0010110021895296843,51.932239885746235,30527,False
core25e_S2_taker_flow_liquidity_oi_37a44c9542b1a2,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.0032482991180261926,-0.0010193217179726144,6.9068656014305105,31519,False
core25e_S2_taker_flow_liquidity_oi_399d7fab37e0e2,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.00552396422563434,-4.649629500640864e-05,4.608547766477993,31334,False
core25e_S2_taker_flow_liquidity_oi_41a4fe3e541dc0,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0024661070866530527,-0.0012467922244491839,521.2865933305982,31519,False
core25e_S2_taker_flow_liquidity_oi_41ef2c7a978a0f,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.006762382197922109,-0.0015792833677524332,4.52982270101332,31348,False
core25e_S2_taker_flow_liquidity_oi_442ce7da25d708,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0035418748896482097,-0.0012153866480567172,9.746399029762225,31348,False
core25e_S2_taker_flow_liquidity_oi_4443bc188bc92d,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0027171500632256354,-0.0007454943201899944,19.585994178256463,31232,False
core25e_S2_taker_flow_liquidity_oi_4478f2d26175a0,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.00276320631026698,-0.0012236798868682159,32.64280151258379,31519,False
core25e_S2_taker_flow_liquidity_oi_477adb26db80cb,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.002981900713714571,-0.0014310248593246068,12.406333906783432,31424,False
core25e_S2_taker_flow_liquidity_oi_48778af5d77597,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.002531804476030003,-0.0008389416335456124,7.118243283115295,31334,False
core25e_S2_taker_flow_liquidity_oi_49084b2b494134,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.0020415992074410178,-0.0007278407552728642,35.9605294028688,31350,False
core25e_S2_taker_flow_liquidity_oi_4ac5df602b2f88,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.00783265532880163,-0.0010254163290526529,5.092577799372736,31424,False
core25e_S2_taker_flow_liquidity_oi_4d8b72ca17a481,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0024084168164341907,-0.0007627537386040274,24.206155071030768,31424,False
core25e_S2_taker_flow_liquidity_oi_4e0f5c74f7fea3,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.01371413367032386,-0.0011537183678723686,5.541182317307624,31424,False
core25e_S2_taker_flow_liquidity_oi_4fbff357ab7b1d,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0033480356849562047,-0.0018070416621156456,4.985398566903975,31424,False
core25e_S2_taker_flow_liquidity_oi_50b187a0a84d68,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0025795206109314136,-0.0012103604220555012,94.28099670806745,31074,False
core25e_S2_taker_flow_liquidity_oi_555486bddfaf75,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.0024324335467146674,8.507090023117076e-05,30.861897875615263,31321,False
core25e_S2_taker_flow_liquidity_oi_56db692e02229a,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0028842194203281585,-0.0009046258397120586,4.905494569439214,31519,False
core25e_S2_taker_flow_liquidity_oi_5a1becf52148d8,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.0028307860078111697,-0.0010586530400280758,23.93923274325631,31424,False
core25e_S2_taker_flow_liquidity_oi_5f3b83125f1b5c,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0024211953151547626,-0.0010288276774371114,167.2751643582048,31519,False
core25e_S2_taker_flow_liquidity_oi_61d61d6df67fef,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.005103115138999848,-0.0004375384506969241,6.777841302069494,31519,False
core25e_S2_taker_flow_liquidity_oi_642d1b95f6c703,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.00556478053937126,-0.0008646670719717496,20.21035393556806,31348,False
core25e_S2_taker_flow_liquidity_oi_64b162b083c3ce,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0031316997445253033,-0.0012332362514861435,10.469242073789612,31321,False
core25e_S2_taker_flow_liquidity_oi_65bf051662c023,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.003724749359280145,-0.00013176346154742129,108.95258734339859,30527,False
core25e_S2_taker_flow_liquidity_oi_6bac161e7cf985,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.0025977305038348613,-0.0011308506230920852,87.80912312197289,31350,False
core25e_S2_taker_flow_liquidity_oi_71166cc34ed4ec,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.0025628071206054846,-4.947562814174046e-05,33.10833711781041,31519,False
core25e_S2_taker_flow_liquidity_oi_72bd47ddbdb754,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.002141424856781271,-0.0007705270842214496,11.400674266543477,31074,False
core25e_S2_taker_flow_liquidity_oi_73a396ab2c16ec,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.002756035229893636,-0.0011753689740093512,18.56849086453885,31424,False
core25e_S2_taker_flow_liquidity_oi_7c52c72207c31b,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,-0.002672240831522418,-0.001294753790912337,13.643930251447298,31519,False
core25e_S2_taker_flow_liquidity_oi_81d952d079ba00,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.002060963336000875,-0.00022905061750188392,37.602039938729135,31348,False
core25e_S2_taker_flow_liquidity_oi_8a24dd0c14dcaf,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.006404110793733774,-0.0015749198335224398,2.031702391360306,31232,False
core25e_S2_taker_flow_liquidity_oi_8cb589606f1967,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.004792375989647249,-0.0008164798058754693,282.46129999055586,31424,False
core25e_S2_taker_flow_liquidity_oi_8e44bc51e5bb32,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.002311077780175425,-0.0009761940984252854,11.442809235480741,31321,False
core25e_S2_taker_flow_liquidity_oi_9efd82c82725d5,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.006267329458481709,-0.0005346423112565902,23.914714119739983,31350,False
core25e_S2_taker_flow_liquidity_oi_9fecbabf9b1523,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.0041152927250241635,-0.00034977028187260453,5.247673525994578,31424,False
core25e_S2_taker_flow_liquidity_oi_a1fafff0364e79,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.003916141649282917,-0.0007224992769836367,15.845707331910644,31519,False
core25e_S2_taker_flow_liquidity_oi_a81d9641f18c50,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.0030226188482119403,-0.0010353792124021292,261.36055484775096,31424,False
core25e_S2_taker_flow_liquidity_oi_aa68cad0312c8f,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.0023758583355807552,-3.706903127048396e-05,15.94839119918208,31348,False
core25e_S2_taker_flow_liquidity_oi_ae2e646590d7b4,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0022270526032407492,-0.000761153166424258,8.735115515644372,31334,False
core25e_S2_taker_flow_liquidity_oi_b5b6392d485387,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.004745919765702094,-0.00031033037394932137,12.675991408831099,31519,False
core25e_S2_taker_flow_liquidity_oi_b77ec767373e3e,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.0025631783772172294,-8.352569241231588e-05,80.92298734121869,31350,False
core25e_S2_taker_flow_liquidity_oi_b8f19c9c8c3576,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.002827554901880416,-0.000893199866582472,20.21117998674922,31519,False
core25e_S2_taker_flow_liquidity_oi_b98fa10214dbdd,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0022270526032407492,-0.000761153166424258,10.656625959139692,31334,False
core25e_S2_taker_flow_liquidity_oi_c3e35f74aae2a0,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.0053318580552156845,-0.0021369654609393256,1.2595018635504145,31348,False
core25e_S2_taker_flow_liquidity_oi_c4c34ba8388d0a,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.004744284442297048,-0.0010836466546265372,13.386759011556,31074,False
core25e_S2_taker_flow_liquidity_oi_c5f88f97668f16,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.00638128887760712,-0.000963220667677406,7.0273399537403085,31350,False
core25e_S2_taker_flow_liquidity_oi_ca5d065d34e433,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.002387165240571425,-0.0009062960054768911,11.342533974193946,31519,False
core25e_S2_taker_flow_liquidity_oi_cd2bf2c32ba348,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0017029623368952907,-0.00019070576123515412,6.427905068563274,31348,False
core25e_S2_taker_flow_liquidity_oi_d02a0fd7eb568f,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0017848936568191835,-0.0007640893076507213,9.0751144701887,31350,False
core25e_S2_taker_flow_liquidity_oi_d3f594a5438a6c,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.004439536975003397,-0.0005467498335556309,31.175882812596804,30790,False
core25e_S2_taker_flow_liquidity_oi_d4a1281088660f,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.004792375989647249,-0.0008164798058754693,282.46129999055586,31424,False
core25e_S2_taker_flow_liquidity_oi_d8b5e188e5d0a8,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.002896981757097497,-0.0013800960544628873,4.615679843948551,31424,False
core25e_S2_taker_flow_liquidity_oi_dc2266646931f1,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.002862168470766851,-0.0004560741867149906,4.267718106915243,31350,False
core25e_S2_taker_flow_liquidity_oi_ddacf42f1eebc0,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.002702634715875606,-0.0011057724517162311,4.97670050950552,31519,False
core25e_S2_taker_flow_liquidity_oi_e09b02d35de2e2,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0026611775423662607,-0.0009466820446552021,37.145792234606496,31348,False
core25e_S2_taker_flow_liquidity_oi_e9abe49dcb9e76,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,-0.0026602504044886386,-0.0012769758620976594,19.2244492815079,31350,False
core25e_S2_taker_flow_liquidity_oi_f506e3424abcdd,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.003992577030098759,-0.0002381190817865834,9.122913670124769,31519,False
core25e_S2_taker_flow_liquidity_oi_faec720e0015b6,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.004745919765702094,-0.00031033037394932137,12.675991408831099,31519,False
core25e_S2_taker_flow_liquidity_oi_fd01adb15e0a30,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.002074867505013048,-0.0005740208315692651,32.72181893959829,31519,False
core25e_S2_taker_flow_liquidity_oi_ffa8121326f3cf,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,-0.002782366715738078,-0.0008348054305741224,10.034623551941218,31321,False
core25e_S3_cross_family_bridge_0477b6b43e0f2e,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,-0.002858706325210743,-0.00042308707900226127,82.62002101758411,31284,False
core25e_S3_cross_family_bridge_05edd67a23fc92,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,-0.0026797161793065865,-0.0010598058350139348,7.32426496102166,31348,False
core25e_S3_cross_family_bridge_067157b9e9f034,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,-0.002663092745623016,-0.00016266475631826995,4.342356297181379,31348,False
core25e_S3_cross_family_bridge_06d058330ca632,S3_cross_family_bridge,L5_vol_adjusted_return,24,0.06805629927763103,0.19049022416376626,5.7265793604350215,31245,False
core25e_S3_cross_family_bridge_0833bc1b958485,S3_cross_family_bridge,L0_raw_forward_return,24,-0.0016158409718132712,0.00010383174891092858,9.710344055639048,31193,False
core25e_S3_cross_family_bridge_0c5f14b6f6dafa,S3_cross_family_bridge,L5_vol_adjusted_return,24,-0.20943836641373495,0.023715748160381803,1636.4320474618448,31245,False
core25e_S3_cross_family_bridge_0ffa7911886601,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,-0.0027716177910832225,-2.994801085432321e-05,3.376756706572165,31283,False
core25e_S3_cross_family_bridge_105399b8dce034,S3_cross_family_bridge,L0_raw_forward_return,8,-0.002441943737629406,-0.00015276472072680043,3.1785452907030867,31283,False
core25e_S3_cross_family_bridge_1221404dfd9463,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,-0.0018474372537774745,-0.000708307142399976,9.491264517821145,31295,False
core25e_S3_cross_family_bridge_17b17cce2cb044,S3_cross_family_bridge,L0_raw_forward_return,24,-0.002513095315815417,-0.00051714535216946,9.79235478134803,31348,False
core25e_S3_cross_family_bridge_1a8cd58b5a77ef,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,-0.002996678646960475,-0.00010787903478958437,6.999917190120828,31284,False
core25e_S3_cross_family_bridge_1b2b21687d43a5,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,-0.002877992531106937,1.6179539885514396e-06,4.191014476824522,31283,False
core25e_S3_cross_family_bridge_1b5ddf3823a40f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,-0.0032965399145100604,-0.0013373685851491548,8.154011094736783,31191,False
core25e_S3_cross_family_bridge_219cae3cac5bd4,S3_cross_family_bridge,L0_raw_forward_return,8,-0.0014204453579498327,-2.279651306531342e-05,4.017363806131978,31193,False
core25e_S3_cross_family_bridge_22cd5ba86bb10e,S3_cross_family_bridge,L5_vol_adjusted_return,24,-0.14145261095535483,-0.010974598774327651,7.743928247211626,31192,False
core25e_S3_cross_family_bridge_26a7505b88ee4f,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,-0.0020641788092987026,-0.000458166387843935,15.566482967414755,31283,False
core25e_S3_cross_family_bridge_276d9714ffb68f,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,-0.0018474372537774745,-0.000708307142399976,6.8370205994527495,31295,False
core25e_S3_cross_family_bridge_290a25b30dc974,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,-0.0035473373342363246,-0.00014539583587138997,8.576313134505613,31348,False
core25e_S3_cross_family_bridge_2acdf318c4a5d2,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,-0.002299753948275895,-0.0011656463693387473,9.633359337584292,31348,False
core25e_S3_cross_family_bridge_2b7b100f05804a,S3_cross_family_bridge,L0_raw_forward_return,8,-0.0017278322368128023,-0.00018405818349410507,5.869058164160646,31295,False
core25e_S3_cross_family_bridge_30a8a1ab393c0e,S3_cross_family_bridge,L5_vol_adjusted_return,24,-0.1753324803500117,-0.03378849461542325,9.234567738642166,31245,False
core25e_S3_cross_family_bridge_34767861bedef1,S3_cross_family_bridge,L0_raw_forward_return,8,-0.0035514671822657294,-0.001596423070009347,26.36943011963095,28927,False
core25e_S3_cross_family_bridge_35160ddcf9fa80,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,-0.0035388544678515736,0.00023352310653067853,16.465077371351356,31348,False
core25e_S3_cross_family_bridge_383d8b035cbcd5,S3_cross_family_bridge,L0_raw_forward_return,8,-0.0017017537992327107,0.0006113330987715012,4.379276224938772,31283,False
core25e_S3_cross_family_bridge_38ab468aafe543,S3_cross_family_bridge,L5_vol_adjusted_return,24,-0.27725409309442267,-0.013263507330046206,14.269823391081228,31181,False
core25e_S3_cross_family_bridge_38dbbbc889ebe0,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,-0.002880224145199249,-0.0001252526162262485,6.998986261921478,31348,False
core25e_S3_cross_family_bridge_3e5c2ed7a9a54e,S3_cross_family_bridge,L0_raw_forward_return,8,-0.0015637048092454748,0.00044066710918161004,2.183208261428521,31348,False
core25e_S3_cross_family_bridge_4124fbeebd23fe,S3_cross_family_bridge,L0_raw_forward_return,24,-0.004806481684437088,-0.00048238671515797815,13.746494025807058,31295,False
core25e_S3_cross_family_bridge_4310f56730074f,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,-0.00478198692524478,-0.0018162277668029205,10.2290033093586,31348,False
core25e_S3_cross_family_bridge_4458e566cb3080,S3_cross_family_bridge,L0_raw_forward_return,8,-0.002954051724315453,-0.0012789736582987103,31.77842432240825,31348,False
core25e_S3_cross_family_bridge_4c3e1a6b33e744,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,-0.003305224435208582,-6.466411167794009e-05,6.305773000193402,31283,False
core25e_S3_cross_family_bridge_4ff45253986cbc,S3_cross_family_bridge,L0_raw_forward_return,24,-0.006348565198037912,-0.0018755110733903173,37.314793726465204,31284,False
core25e_S3_cross_family_bridge_545774b359e8c0,S3_cross_family_bridge,L0_raw_forward_return,8,-0.0015637048092454748,0.00044066710918161004,2.183208261428521,31348,False
core25e_S3_cross_family_bridge_558a4344b95b63,S3_cross_family_bridge,L5_vol_adjusted_return,24,-0.094951311417327,0.10413908042368168,24.96132283375276,28826,False
core25e_S3_cross_family_bridge_58e3ef3977680f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,-0.0036573485304253884,-0.0007099288481560474,2.607347891089211,28927,False
core25e_S3_cross_family_bridge_59e85120a164f1,S3_cross_family_bridge,L0_raw_forward_return,24,-0.00702228934283643,-0.0014300151379998231,41.99211727516101,28927,False
core25e_S3_cross_family_bridge_5ac148d5b00515,S3_cross_family_bridge,L0_raw_forward_return,24,-0.003187049507664717,-1.1378572022706875e-05,138.68237083644337,31348,False
core25e_S3_cross_family_bridge_5b9b33275e3a07,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,-0.003496529846786225,-0.0008664498290058131,2.7088810439328768,28927,False
core25e_S3_cross_family_bridge_5cc5cea6987d1a,S3_cross_family_bridge,L0_raw_forward_return,24,-0.002470282481270287,0.0019067764206284162,10.331269340746301,31348,False
core25e_S3_cross_family_bridge_5ec53869f3c943,S3_cross_family_bridge,L5_vol_adjusted_return,24,-0.39080162923323375,-0.14204770453862162,53.39148288276083,31191,False
core25e_S3_cross_family_bridge_6192bcde654150,S3_cross_family_bridge,L5_vol_adjusted_return,24,-0.00471361772475448,0.09516525072193993,34.2877487800621,31191,False
core25e_S3_cross_family_bridge_681ba88a3d96fe,S3_cross_family_bridge,L0_raw_forward_return,24,-0.008706814976010783,-0.002611844659837483,7.773566529568995,31348,False
core25e_S3_cross_family_bridge_685483f212e051,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,-0.0042438231709323515,-0.00041487579756718145,1.4258107202957555,31193,False
core25e_S3_cross_family_bridge_6900a1b14c7bf4,S3_cross_family_bridge,L0_raw_forward_return,8,-0.0017278322368128023,-0.00018405818349410507,5.869058164160646,31295,False
core25e_S3_cross_family_bridge_6a978646c407f0,S3_cross_family_bridge,L0_raw_forward_return,24,-0.008708950160458655,-0.0024072595068232567,14.676039046316474,31193,False
core25e_S3_cross_family_bridge_6e563d7d72928d,S3_cross_family_bridge,L0_raw_forward_return,24,-0.006348565198037912,-0.0018755110733903173,37.314793726465204,31284,False
core25e_S3_cross_family_bridge_7095c432ae18af,S3_cross_family_bridge,L5_vol_adjusted_return,24,-0.32689074955900843,-0.02547227982179764,13.424603414324801,31245,False
core25e_S3_cross_family_bridge_7a908a4777b5b2,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,-0.0025003831349423703,-0.0011168323561086524,46.140029172409875,31193,False
core25e_S3_cross_family_bridge_7fe3bd96e3a1a7,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,-0.002996678646960475,-0.00010787903478958437,7.851113500923524,31284,False
core25e_S3_cross_family_bridge_80cd9deb0fa62d,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,-0.0030472081659093228,0.00024587572226713515,50.70229784178259,31295,False
core25e_S3_cross_family_bridge_8636e2a59ea500,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,-0.002858706325210743,-0.00042308707900226127,82.62002101758411,31284,False
core25e_S3_cross_family_bridge_86b4b1c4762a4b,S3_cross_family_bridge,L0_raw_forward_return,24,-0.004806481684437088,-0.00048238671515797815,10.724623322273748,31295,False
