candidate_id,parent_candidate_id,semantic_bucket,motif_bucket,generation_mode,expression,raw_inputs,source_max_tstat,source_replay_min_control_ratio,core_gate_status,authorizes_materialization,authorizes_numeric,authorizes_replay,authorizes_search,proposed_subgraph_id,canonical_expression,parse_status,registration_status,reject_reason,node_count,max_depth,field_count,operator_count,operator_path,preflight_rank
a7ffcore11e_222dfcdd27367e4bb3,a7ffcore5_e87b3041b2d66982dc,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),3)),Delta(open_interest_mean,48))",open_interest_mean;taker_buy_quote_volume,1.2460947420041089,0.1793021093587112,requires_core2_registration,False,False,False,False,sgx_82317355e43a66e1c8,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),3)),Delta(open_interest_mean,48))",ok,approved_for_temp_registration,,15,7,2,8,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta,347
a7ffcore11e_232ac7575d577d044c,a7ffcore5_be5c080d95c8a13e44,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),4)),Delta(open_interest_last,48))",open_interest_last;taker_buy_quote_volume,1.942357284736529,0.1581569845988859,requires_core2_registration,False,False,False,False,sgx_d64cc3b4e3ad054a75,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),4)),Delta(open_interest_last,48))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,348
a7ffcore11e_2c46230d8041995149,a7ffcore5_74463938d5563b479a,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),2)),Delta(open_interest_mean,72))",open_interest_mean;taker_buy_quote_volume,1.2087513432349284,0.597167968898288,requires_core2_registration,False,False,False,False,sgx_7c7645c909c556a457,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),2)),Delta(open_interest_mean,72))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,349
a7ffcore11e_2d54ba78481e4e85dd,a7ffcore5_74463938d5563b479a,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),2)),Delta(open_interest_mean,6))",open_interest_mean;taker_buy_quote_volume,1.2087513432349284,0.597167968898288,requires_core2_registration,False,False,False,False,sgx_c6d05e51118f98f2a0,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),2)),Delta(open_interest_mean,6))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,350
a7ffcore11e_2dd63f13fdbb9a227d,a7ffcore5_b4246145a5fe0becc1,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24)),2)),Delta(open_interest_mean,6))",open_interest_mean;taker_buy_quote_volume,0.909577083550272,0.7094126289703278,requires_core2_registration,False,False,False,False,sgx_4b62d739aeebbc3f1d,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24)),2)),Delta(open_interest_mean,6))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Mean>Delta,351
a7ffcore11e_30f12fe32df8a5946e,a7ffcore5_e87b3041b2d66982dc,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),3)),Delta(open_interest_mean,32))",open_interest_mean;taker_buy_quote_volume,1.2460947420041089,0.1793021093587112,requires_core2_registration,False,False,False,False,sgx_43de4a438d402a3cbe,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),3)),Delta(open_interest_mean,32))",ok,approved_for_temp_registration,,15,7,2,8,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta,352
a7ffcore11e_3aee58abc6d78399cf,a7ffcore5_be5c080d95c8a13e44,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),3)),Delta(open_interest_last,24))",open_interest_last;taker_buy_quote_volume,1.942357284736529,0.1581569845988859,requires_core2_registration,False,False,False,False,sgx_c238fea95a8133d4c0,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),3)),Delta(open_interest_last,24))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,353
a7ffcore11e_3f3c7ae2e99bb0f5b8,a7ffcore5_74463938d5563b479a,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,32))",open_interest_mean;taker_buy_quote_volume,1.2087513432349284,0.597167968898288,requires_core2_registration,False,False,False,False,sgx_f8550d91040fdedecd,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,32))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,354
a7ffcore11e_3ff6e83f7edc4df79d,a7ffcore5_74463938d5563b479a,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,72))",open_interest_mean;taker_buy_quote_volume,1.2087513432349284,0.597167968898288,requires_core2_registration,False,False,False,False,sgx_272dde6199dec6359c,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,72))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,355
a7ffcore11e_401dba8a0d92d2b684,a7ffcore5_e87b3041b2d66982dc,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),2)),Delta(open_interest_mean,96))",open_interest_mean;taker_buy_quote_volume,1.2460947420041089,0.1793021093587112,requires_core2_registration,False,False,False,False,sgx_70778bb84bd78ebc0e,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),2)),Delta(open_interest_mean,96))",ok,approved_for_temp_registration,,15,7,2,8,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta,356
a7ffcore11e_435b102c039df90f17,a7ffcore5_74463938d5563b479a,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),2)),Delta(open_interest_mean,32))",open_interest_mean;taker_buy_quote_volume,1.2087513432349284,0.597167968898288,requires_core2_registration,False,False,False,False,sgx_c6aa37d0a6760f2ea2,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),2)),Delta(open_interest_mean,32))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,357
a7ffcore11e_465f7bfa7dc84e38bc,a7ffcore5_b4246145a5fe0becc1,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24)),2)),Delta(open_interest_mean,4))",open_interest_mean;taker_buy_quote_volume,0.909577083550272,0.7094126289703278,requires_core2_registration,False,False,False,False,sgx_41899a4d75e4345cf6,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24)),2)),Delta(open_interest_mean,4))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Mean>Delta,358
a7ffcore11e_47ad227b4d44a90dd5,a7ffcore5_b4246145a5fe0becc1,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24)),2)),Delta(open_interest_mean,32))",open_interest_mean;taker_buy_quote_volume,0.909577083550272,0.7094126289703278,requires_core2_registration,False,False,False,False,sgx_b16647dd0a15c10372,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24)),2)),Delta(open_interest_mean,32))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Mean>Delta,359
a7ffcore11e_49182c09dd3b9c5213,a7ffcore5_74463938d5563b479a,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,4))",open_interest_mean;taker_buy_quote_volume,1.2087513432349284,0.597167968898288,requires_core2_registration,False,False,False,False,sgx_0200dfa0226c0ec56a,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,4))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,360
a7ffcore11e_4c4b325aebbb2a1ede,a7ffcore5_b4246145a5fe0becc1,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24)),3)),Delta(open_interest_mean,3))",open_interest_mean;taker_buy_quote_volume,0.909577083550272,0.7094126289703278,requires_core2_registration,False,False,False,False,sgx_404bf86ffad6e4de33,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24)),3)),Delta(open_interest_mean,3))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Mean>Delta,361
a7ffcore11e_4e7b517b4c814fa61d,a7ffcore5_be5c080d95c8a13e44,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),4)),Delta(open_interest_last,3))",open_interest_last;taker_buy_quote_volume,1.942357284736529,0.1581569845988859,requires_core2_registration,False,False,False,False,sgx_7756de764b2c77ac42,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),4)),Delta(open_interest_last,3))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,362
a7ffcore11e_4eb5978085468b9ad6,a7ffcore5_e87b3041b2d66982dc,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),2)),Delta(open_interest_mean,4))",open_interest_mean;taker_buy_quote_volume,1.2460947420041089,0.1793021093587112,requires_core2_registration,False,False,False,False,sgx_eb5c6088d8abbc024f,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),2)),Delta(open_interest_mean,4))",ok,approved_for_temp_registration,,15,7,2,8,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta,363
a7ffcore11e_52852a096b0adc0144,a7ffcore5_e87b3041b2d66982dc,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),4)),Delta(open_interest_mean,6))",open_interest_mean;taker_buy_quote_volume,1.2460947420041089,0.1793021093587112,requires_core2_registration,False,False,False,False,sgx_963d8bab5deeb74cca,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),4)),Delta(open_interest_mean,6))",ok,approved_for_temp_registration,,15,7,2,8,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta,364
a7ffcore11e_52fdc3bb64b98000d3,a7ffcore5_be5c080d95c8a13e44,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),2)),Delta(open_interest_last,72))",open_interest_last;taker_buy_quote_volume,1.942357284736529,0.1581569845988859,requires_core2_registration,False,False,False,False,sgx_6e20a4e1c711388abd,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),2)),Delta(open_interest_last,72))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,365
a7ffcore11e_534bb9195a9174cfa9,a7ffcore5_e87b3041b2d66982dc,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),2)),Delta(open_interest_mean,16))",open_interest_mean;taker_buy_quote_volume,1.2460947420041089,0.1793021093587112,requires_core2_registration,False,False,False,False,sgx_8a8fe44789b2f61eb2,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),2)),Delta(open_interest_mean,16))",ok,approved_for_temp_registration,,15,7,2,8,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta,366
a7ffcore11e_54790864840dc185ed,a7ffcore5_be5c080d95c8a13e44,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),4)),Delta(open_interest_last,12))",open_interest_last;taker_buy_quote_volume,1.942357284736529,0.1581569845988859,requires_core2_registration,False,False,False,False,sgx_d35083fc6fb35b818c,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),4)),Delta(open_interest_last,12))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,367
a7ffcore11e_5797ede140d362ffce,a7ffcore5_e87b3041b2d66982dc,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),2)),Delta(open_interest_mean,6))",open_interest_mean;taker_buy_quote_volume,1.2460947420041089,0.1793021093587112,requires_core2_registration,False,False,False,False,sgx_24a071a9c4c014982f,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),2)),Delta(open_interest_mean,6))",ok,approved_for_temp_registration,,15,7,2,8,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta,368
a7ffcore11e_5c55acbd5042b16e79,a7ffcore5_74463938d5563b479a,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,6))",open_interest_mean;taker_buy_quote_volume,1.2087513432349284,0.597167968898288,requires_core2_registration,False,False,False,False,sgx_701be48241f5e90c11,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,6))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,369
a7ffcore11e_5d75bda63e8f7deae8,a7ffcore5_74463938d5563b479a,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),4)),Delta(open_interest_mean,8))",open_interest_mean;taker_buy_quote_volume,1.2087513432349284,0.597167968898288,requires_core2_registration,False,False,False,False,sgx_b376b21e9a7a4d9cd6,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),4)),Delta(open_interest_mean,8))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,370
a7ffcore11e_5e3f91a920c88996a3,a7ffcore5_b4246145a5fe0becc1,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24)),3)),Delta(open_interest_mean,12))",open_interest_mean;taker_buy_quote_volume,0.909577083550272,0.7094126289703278,requires_core2_registration,False,False,False,False,sgx_81786fcd6fc4da3f44,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24)),3)),Delta(open_interest_mean,12))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Mean>Delta,371
a7ffcore11e_5eeb3173819f50e614,a7ffcore5_be5c080d95c8a13e44,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),4)),Delta(open_interest_last,4))",open_interest_last;taker_buy_quote_volume,1.942357284736529,0.1581569845988859,requires_core2_registration,False,False,False,False,sgx_802dce27b826cedef7,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),4)),Delta(open_interest_last,4))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,372
a7ffcore11e_5f0b041e7b027e7771,a7ffcore5_be5c080d95c8a13e44,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),2)),Delta(open_interest_last,96))",open_interest_last;taker_buy_quote_volume,1.942357284736529,0.1581569845988859,requires_core2_registration,False,False,False,False,sgx_b7a1f9fc11251d19aa,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),2)),Delta(open_interest_last,96))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,373
a7ffcore11e_601bf2d8981a2d724c,a7ffcore5_74463938d5563b479a,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,24))",open_interest_mean;taker_buy_quote_volume,1.2087513432349284,0.597167968898288,requires_core2_registration,False,False,False,False,sgx_145f5510fe8c40644d,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,24))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,374
a7ffcore11e_61dd1ac5776de9dd33,a7ffcore5_b4246145a5fe0becc1,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24)),2)),Delta(open_interest_mean,8))",open_interest_mean;taker_buy_quote_volume,0.909577083550272,0.7094126289703278,requires_core2_registration,False,False,False,False,sgx_fb647105b6fe92c821,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24)),2)),Delta(open_interest_mean,8))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Mean>Delta,375
a7ffcore11e_629fb492af5e7a214d,a7ffcore5_be5c080d95c8a13e44,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),3)),Delta(open_interest_last,16))",open_interest_last;taker_buy_quote_volume,1.942357284736529,0.1581569845988859,requires_core2_registration,False,False,False,False,sgx_19266c46aa35e60a95,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),3)),Delta(open_interest_last,16))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,376
a7ffcore11e_64a42c6a53db48773f,a7ffcore5_74463938d5563b479a,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),2)),Delta(open_interest_mean,16))",open_interest_mean;taker_buy_quote_volume,1.2087513432349284,0.597167968898288,requires_core2_registration,False,False,False,False,sgx_ebc1d074c307ead600,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),2)),Delta(open_interest_mean,16))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,377
a7ffcore11e_669405f740974badf1,a7ffcore5_e87b3041b2d66982dc,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),3)),Delta(open_interest_mean,6))",open_interest_mean;taker_buy_quote_volume,1.2460947420041089,0.1793021093587112,requires_core2_registration,False,False,False,False,sgx_f5743becaf914f131c,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),3)),Delta(open_interest_mean,6))",ok,approved_for_temp_registration,,15,7,2,8,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta,378
a7ffcore11e_6754f84bb859b65abb,a7ffcore5_be5c080d95c8a13e44,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),3)),Delta(open_interest_last,96))",open_interest_last;taker_buy_quote_volume,1.942357284736529,0.1581569845988859,requires_core2_registration,False,False,False,False,sgx_603486e56a2da7b29b,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),3)),Delta(open_interest_last,96))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,379
a7ffcore11e_68a197a342778c8b4d,a7ffcore5_e87b3041b2d66982dc,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),4)),Delta(open_interest_mean,32))",open_interest_mean;taker_buy_quote_volume,1.2460947420041089,0.1793021093587112,requires_core2_registration,False,False,False,False,sgx_709def67fdf55bbbea,"Mul(ZScore(Mean(Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_mean,8),24)),4)),Delta(open_interest_mean,32))",ok,approved_for_temp_registration,,15,7,2,8,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta,380
a7ffcore11e_6a9a26e403c6125043,a7ffcore5_74463938d5563b479a,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,48))",open_interest_mean;taker_buy_quote_volume,1.2087513432349284,0.597167968898288,requires_core2_registration,False,False,False,False,sgx_5e451af33e22ef2170,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,48))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,381
a7ffcore11e_6d0ecabcabd36f16e1,a7ffcore5_be5c080d95c8a13e44,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),2)),Delta(open_interest_last,12))",open_interest_last;taker_buy_quote_volume,1.942357284736529,0.1581569845988859,requires_core2_registration,False,False,False,False,sgx_c62064d28a20bc00be,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24)),2)),Delta(open_interest_last,12))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,382
a7ffcore11e_6f9f1c89e252396a2a,a7ffcore5_74463938d5563b479a,taker_flow_like|open_interest_like,flow_x_leverage,seed_field_mul_delta,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,8))",open_interest_mean;taker_buy_quote_volume,1.2087513432349284,0.597167968898288,requires_core2_registration,False,False,False,False,sgx_c6c501cb7761aa6c22,"Mul(ZScore(Mean(Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24)),3)),Delta(open_interest_mean,8))",ok,approved_for_temp_registration,,17,7,2,9,Mul>ZScore>Mean>Mul>ZScore>Delta>Delta>Delta>Delta,383
