subgraph_id,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate
sg_c73ca12878310b39,"Mean(Mul(Mean(open_interest_last,8),Mean(trade_close,24)),4)",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_c744a587fefb43e4,"Mean(Mul(Delta(trade_count,8),Delta(realized_vol_168h,4)),4)",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_c747b978dfb30a6f,"Mul(Mean(taker_buy_quote_volume,24),Sign(mark_index_basis_bps))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_c750a5d84d3fb764,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(Mean(trade_return_1h,8))))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_c761170970c0c4d7,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,4))),Delta(Mean(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_c76d63a8f8ad7ff0,"Sub(CSRank(Delta(trade_count,4)),CSRank(ZScore(Mean(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_c77bf43900205bb8,"Mul(Mean(taker_buy_quote_volume,8),Sign(Mean(open_interest_value_mean,24)))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_c77cf1ed0065dbcd,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(ZScore(Mean(open_interest_value_last,8))))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_c77d24e33d30c2a9,"Mul(Mean(taker_buy_quote_volume,8),Sign(Delta(index_close,24)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_c77ecc5d95f075ce,"Sub(CSRank(Delta(trade_count,24)),CSRank(Delta(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_c781c628816e7510,"Mul(Sub(CSRank(Mean(open_interest_last,8)),CSRank(global_long_short_account_ratio_mean)),Sign(global_long_short_account_ratio_mean))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_c7916c9b225bc02c,"Mean(Mul(Delta(trade_count,4),Delta(realized_vol_168h,4)),4)",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_c796ac6ce7f129b6,"Mean(Mul(Mean(open_interest_last,4),global_long_short_account_ratio_last),4)",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_c79ff917186e2514,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(Delta(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_c7a525a56a8010a6,"SafeDiv(taker_buy_quote_volume,Abs(ZScore(Mean(mark_index_basis_bps,4))))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,diagnostic_or_repair_root_only
sg_c7ab95a7e0fe5810,"Mul(Neg(ZScore(ZScore(Mean(trade_count,24)))),Sign(Mean(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_c7ad3c9a1d05447e,"SafeDiv(taker_buy_quote_volume,Abs(Delta(mark_low,24)))",mark_low;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,diagnostic_or_repair_root_only
sg_c7b7b823d536b2e1,"SafeDiv(Mean(open_interest_last,24),Abs(ZScore(Mean(global_long_short_account_ratio_last,8))))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_c7b7ebc17744998d,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Sign(Delta(mark_high,8)))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_c7be9b1a637de355,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Mean(trade_low,24)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only
sg_c7c0026b2a392c50,"Mean(Mul(taker_buy_quote_volume,ZScore(Mean(index_close,8))),4)",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_c7c110ad5c871bc5,"Mean(Mul(Delta(open_interest_last,24),Delta(global_long_short_account_ratio_last,4)),4)",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_c7cc43b42813f624,"SafeDiv(Mean(taker_buy_quote_volume,24),Abs(Mean(mark_high,8)))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,diagnostic_or_repair_root_only
sg_c7f24d19f0f36d18,"Sub(CSRank(trade_count),CSRank(Delta(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_c80ebe09154d2c6b,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(ZScore(Mean(trade_low,24)))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only
sg_c8177cbb2577fa14,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,4)),4),ZScore(Mean(open_interest_mean,8)))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_c82f6245767b0776,"Mul(Delta(ZScore(Mean(open_interest_last,24)),24),Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(ZScore(Mean(trade_close,4)))))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_c833fba9e3acba31,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_value_mean,24)),24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_c8368f728f095976,"Mul(Neg(ZScore(ZScore(Mean(trade_count,4)))),Sign(Delta(trade_high,4)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_c836fdaa96c5b2bf,"Mul(Delta(Mean(open_interest_last,24),24),Sub(CSRank(Mean(open_interest_last,24)),CSRank(Delta(trade_return_1h,24))))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_c83bb6c7bb61d512,"Mean(Mul(ZScore(Mean(open_interest_last,4)),Delta(trade_close,24)),4)",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_c83d9f49129169ab,"Mean(Mul(Mean(open_interest_last,24),ZScore(Mean(global_long_short_account_ratio_mean,24))),4)",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_c844a658dc179dbe,"Mean(taker_buy_sell_volume_ratio_mean,72)",taker_buy_sell_volume_ratio_mean,exploratory_signal_probe,taker_flow_like,single,diagnostic_or_repair_root_only
sg_c846f4da35aca698,"Delta(log_quote_volume_168h,72)",log_quote_volume_168h,exploratory_signal_probe,liquidity_like,single,diagnostic_or_repair_root_only
sg_c84d8b14e90027ae,"SafeDiv(Mean(taker_buy_quote_volume,4),Abs(ZScore(Mean(index_close,8))))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,diagnostic_or_repair_root_only
sg_c865a202cea33210,"SafeDiv(ZScore(Mean(open_interest_last,4)),Abs(ZScore(Mean(global_long_short_account_ratio_last,8))))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_c86622d21a7f65ad,"Mul(Delta(Delta(open_interest_last,4),24),Sub(CSRank(Delta(open_interest_last,4)),CSRank(Mean(global_long_short_account_ratio_mean,24))))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_c86953b15c8d1b0c,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(ZScore(Mean(open_interest_last,8)),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_c875fb83dbd34175,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(Mean(trade_low,24))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only
sg_c8802a8b4ec5591c,"SafeDiv(taker_buy_quote_volume,Abs(Delta(mark_high,4)))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,diagnostic_or_repair_root_only
sg_c88d8fd2f98f06b5,"Mul(Delta(Mean(taker_buy_quote_volume,8),4),ZScore(Delta(open_interest_value_mean,24)))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_c8903bbdd14d6f79,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(open_interest_last,24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_c8909770a1d41510,"Mul(Delta(Mean(open_interest_mean,24),24),Sub(CSRank(Mean(open_interest_mean,24)),CSRank(Mean(trade_close,24))))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_c8943950591770ab,"Mean(Mul(Delta(trade_count,8),ZScore(Mean(trade_high,8))),4)",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_c8a66f6390cdef83,"Mul(Delta(Delta(open_interest_last,24),24),Sub(CSRank(Delta(open_interest_last,24)),CSRank(Mean(trade_return_1h,8))))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_c8b3661012c84948,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(Mean(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only
sg_c8b689c1de8212b2,"Mul(Mean(taker_buy_quote_volume,8),Sign(Delta(open_interest_value_last,24)))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_c8b8afe57664a9b6,"Mul(Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(ZScore(Mean(top_long_short_account_ratio_mean,8)))),Sign(ZScore(Mean(top_long_short_account_ratio_mean,8))))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_c8cd52eb402cac54,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(ZScore(Mean(age_x_volatility,24))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only
sg_c8d4b80cf0966be4,"Sub(CSRank(Mean(trade_count,8)),CSRank(ZScore(Mean(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_c8d79ffa5c422e9c,"Mul(Delta(ZScore(Mean(open_interest_mean,24)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,24))),CSRank(ZScore(Mean(trade_close,4)))))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_c8ee81aa93d15888,"Mean(Mul(Mean(trade_count,8),ZScore(Mean(trade_high,4))),4)",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_c8f12e1b1871e421,"Mul(Delta(Delta(open_interest_last,4),24),Sub(CSRank(Delta(open_interest_last,4)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,24)))))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_c8fb1074d22131d6,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_c90337b688954629,"Mul(Delta(Mean(open_interest_last,4),24),Sub(CSRank(Mean(open_interest_last,4)),CSRank(top_long_short_account_ratio_last)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_c908a8f462aad90e,"Mul(Sub(CSRank(Mean(open_interest_last,4)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,8)))),Sign(ZScore(Mean(global_long_short_account_ratio_mean,8))))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_c914a32d0fcdfe23,"Mul(Neg(ZScore(Mean(open_interest_last,8))),Sign(Mean(trade_close,8)))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_c914c3442612a6d2,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,4)),4),ZScore(Mean(open_interest_mean,24)))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_c91a94e2a161b2ae,"Mul(Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(Mean(global_long_short_account_ratio_mean,8))),Sign(Mean(global_long_short_account_ratio_mean,8)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_c91ea6000b7c8771,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(open_interest_value_last,24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_c91efb744f9bb85f,"SafeDiv(Delta(taker_buy_quote_volume,24),Abs(Delta(open_interest_value_last,4)))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_c92a9bc0623f74a2,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,8)),ZScore(Mean(open_interest_mean,4))),4)",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_c92cc7f8d25ee5b2,"SafeDiv(Mean(trade_count,4),Abs(Delta(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only
sg_c9347cc8bc5cfbd3,"Mul(Delta(Mean(open_interest_mean,4),24),Sub(CSRank(Mean(open_interest_mean,4)),CSRank(trade_close)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_c936d93ef395a8ae,"Mean(Mul(Delta(taker_buy_quote_volume,4),ZScore(Mean(index_close,4))),4)",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_c944e64939898d0f,"Mean(Mul(Delta(trade_count,8),Mean(realized_vol_168h,4)),4)",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_c945e3320efaa7b5,"Sub(CSRank(Mean(trade_count,24)),CSRank(ZScore(Mean(age_x_volatility,24))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_c95616b6030cf80b,"Mul(Delta(Delta(open_interest_last,8),24),Sub(CSRank(Delta(open_interest_last,8)),CSRank(ZScore(Mean(trade_close,4)))))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_c958f1d9a6ed799b,"Mul(Neg(ZScore(Mean(trade_count,4))),Sign(Mean(trade_high,4)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_c95a8db9e723a0af,"SafeDiv(Delta(open_interest_last,4),Abs(ZScore(Mean(global_long_short_account_ratio_last,4))))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_c95d9b7f7109b851,"Mean(Mul(Mean(trade_count,4),Delta(trade_low,8)),4)",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_c961a316e0de3581,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,4))),Delta(ZScore(Mean(open_interest_value_mean,24)),24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_c965a3e3d4d3cfe8,"Mul(Delta(Mean(taker_buy_quote_volume,24),4),ZScore(Mean(open_interest_last,4)))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_c97517f0f91896e1,"Mul(Sub(CSRank(open_interest_last),CSRank(Mean(global_long_short_account_ratio_last,8))),Sign(Mean(global_long_short_account_ratio_last,8)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_c976dab6bde20daa,"Mul(Delta(Mean(open_interest_last,8),24),Sub(CSRank(Mean(open_interest_last,8)),CSRank(trade_return_1h)))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_c97971f00ce422a4,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,4)),4),ZScore(Mean(open_interest_value_last,4)))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,relative_shock,diagnostic_or_repair_root_only
sg_c97ffc30de4e2834,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(trade_high,4))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only
sg_c99934ec581224d1,"Mul(Sub(CSRank(Delta(open_interest_last,4)),CSRank(Mean(global_long_short_account_ratio_mean,4))),Sign(Mean(global_long_short_account_ratio_mean,4)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,diagnostic_or_repair_root_only
sg_c99efc60ed621ced,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(open_interest_mean,24)),4)",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_c9b49ed8d46f71ae,"Mean(Mul(ZScore(Mean(open_interest_last,4)),ZScore(Mean(trade_close,4))),4)",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_c9c38619007510b8,"Mul(Mean(taker_buy_quote_volume,4),Sign(Mean(index_close,8)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_c9c9025131dc943f,"SafeDiv(Delta(trade_count,8),Abs(Mean(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only
sg_c9c938582bb9c8ce,"Mul(Delta(Delta(open_interest_last,8),24),Sub(CSRank(Delta(open_interest_last,8)),CSRank(ZScore(Mean(top_long_short_account_ratio_mean,4)))))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_c9cc5f126fee0ae5,"Mean(Mul(ZScore(Mean(open_interest_last,4)),ZScore(Mean(trade_return_24h,24))),4)",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_c9cef9ce901ec1e6,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(ZScore(Mean(trade_low,24)))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only
sg_c9d07d7704cdbbdd,"Mul(Delta(Delta(taker_buy_quote_volume,24),4),ZScore(ZScore(Mean(mark_index_basis_bps,8))))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_c9ddaad183d7e811,"Mul(Delta(ZScore(Mean(open_interest_last,24)),24),Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(Mean(top_long_short_account_ratio_last,4))))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_c9e106d4b6ef87c9,"Mul(Delta(Delta(open_interest_last,24),24),Sub(CSRank(Delta(open_interest_last,24)),CSRank(Delta(trade_close,8))))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,diagnostic_or_repair_root_only
sg_c9ea1d14517eb064,"Mul(Delta(Mean(taker_buy_quote_volume,8),4),ZScore(ZScore(Mean(mark_high,24))))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_c9ed6c99be7c228c,"Mean(Mul(Delta(open_interest_mean,24),Mean(trade_close,8)),4)",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,diagnostic_or_repair_root_only
sg_c9f2aa4d2c012a87,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(age_x_volatility,24))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,diagnostic_or_repair_root_only
sg_c9f47e1199598673,"Mean(Mul(ZScore(Mean(open_interest_last,4)),Delta(global_long_short_account_ratio_mean,4)),4)",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,diagnostic_or_repair_root_only
sg_c9f5d785f89da642,"SafeDiv(ZScore(Mean(open_interest_last,24)),Abs(Mean(global_long_short_account_ratio_last,24)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_ca0628aefe257ef7,"Mul(Neg(ZScore(Mean(open_interest_last,8))),Sign(ZScore(Mean(trade_return_1h,8))))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_ca0ddaee43088469,"SafeDiv(ZScore(Mean(open_interest_last,4)),Abs(Mean(global_long_short_account_ratio_last,4)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,diagnostic_or_repair_root_only
sg_ca13229b84bbd404,"Sub(CSRank(Delta(trade_count,4)),CSRank(Delta(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,diagnostic_or_repair_root_only
sg_ca24cb8a11f51ca8,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Sign(ZScore(Mean(open_interest_value_last,24))))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,diagnostic_or_repair_root_only
sg_ca317513a49074ab,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,4)),ZScore(Mean(open_interest_value_mean,4))),4)",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_ca31c1fa4dd7e467,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Delta(open_interest_value_last,8),24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
sg_ca3c6e10f453dd9e,"Mul(Delta(taker_buy_quote_volume,24),Sign(Delta(mark_close,4)))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,diagnostic_or_repair_root_only
sg_ca3cc8c613a458f1,"Mean(Mul(Delta(taker_buy_quote_volume,8),ZScore(Mean(mark_close,8))),4)",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,diagnostic_or_repair_root_only
sg_ca3ee1c9b5c2a629,"Mul(Delta(Mean(taker_buy_quote_volume,24),4),ZScore(ZScore(Mean(mark_index_basis_bps,4))))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,diagnostic_or_repair_root_only
sg_ca41d13dd68e6cd5,"Mean(Mul(Delta(trade_count,4),Delta(trade_high,24)),4)",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,diagnostic_or_repair_root_only
sg_ca4220d39e30f9f0,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,24)),Abs(ZScore(Mean(open_interest_mean,8))))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,diagnostic_or_repair_root_only
sg_ca497ec6be6827de,"Mul(Neg(ZScore(Mean(open_interest_last,24))),Sign(Delta(trade_return_1h,8)))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,diagnostic_or_repair_root_only
sg_ca56950f232c1fa4,"Mean(Mul(Mean(taker_buy_quote_volume,4),ZScore(Mean(open_interest_last,8))),4)",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,diagnostic_or_repair_root_only
sg_ca64463dbb61e52c,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(open_interest_mean,24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only
