subgraph_id,subgraph_kind,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate,pit_policy,role_policy
sg_be34aadca127f071,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,8),ZScore(Mean(open_interest_value_mean,24)))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_be7011dec0e44eac,typed_interaction_subgraph,"Mul(Mean(open_interest_last,8),Mean(trade_close,4))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_be779515b875e97f,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,4)),Mean(global_long_short_account_ratio_last,8))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_be7ffd66c391a02f,typed_interaction_subgraph,"Mul(Mean(open_interest_last,4),Mean(global_long_short_account_ratio_last,8))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_be9d43badcfbc2a2,typed_interaction_subgraph,"Mul(Delta(trade_count,8),Mean(trade_low,24))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_bf0046b00743f15f,typed_interaction_subgraph,"Mul(Delta(open_interest_mean,4),ZScore(Mean(trade_close,4)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_bf123064b183b5b0,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,8)),trade_high)",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_bf144b8d994445a6,typed_interaction_subgraph,"Mul(Mean(trade_count,8),trade_low)",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_bf5a6b55aad84ce4,typed_interaction_subgraph,"Mul(Delta(open_interest_last,8),Mean(trade_return_24h,4))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_bf5aeab27baaa0ec,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,8),open_interest_mean)",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_bfa47ad9682a34cc,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),ZScore(Mean(index_close,8)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_bfa47ce848ad5065,typed_interaction_subgraph,"Mul(Mean(trade_count,24),Delta(trade_high,4))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_bfec3f9668242bfe,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),ZScore(Mean(index_close,24)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_bff4e1a5275baed2,typed_interaction_subgraph,"Mul(Mean(open_interest_last,24),Delta(trade_close,24))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c00962e3b7bbb8ec,typed_interaction_subgraph,"Mul(Delta(trade_count,4),Delta(trade_low,24))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c00a75a5426ec886,typed_interaction_subgraph,"Mul(taker_buy_quote_volume,open_interest_value_mean)",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c033ccc9dbbd3f77,typed_interaction_subgraph,"Mul(Mean(trade_count,8),ZScore(Mean(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c03f3a7b51229857,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Mean(index_close,8))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c05c522968114bef,typed_interaction_subgraph,"Mul(Delta(trade_count,4),trade_high)",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c08ffb9366ae9b4a,typed_interaction_subgraph,"Mul(Mean(open_interest_last,4),ZScore(Mean(trade_return_24h,8)))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c09ee9fc6663d395,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,4),Delta(open_interest_mean,8))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c0ec0f2d4fb1303e,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,8),ZScore(Mean(mark_high,8)))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c1036f6b7e01cc46,typed_interaction_subgraph,"Mul(trade_count,ZScore(Mean(trade_low,24)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c123d6d9bd5dcd2e,typed_interaction_subgraph,"Mul(Mean(open_interest_last,24),Delta(global_long_short_account_ratio_mean,8))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c133181bc566366c,typed_interaction_subgraph,"Mul(Delta(open_interest_mean,24),ZScore(Mean(trade_close,24)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c13e7b36ff5a3905,typed_interaction_subgraph,"Mul(Mean(open_interest_last,8),Delta(top_long_short_account_ratio_last,4))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c1950f38d266a3b9,typed_interaction_subgraph,"Mul(Delta(open_interest_mean,4),Delta(trade_close,8))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c19c62d4cb9d4022,typed_interaction_subgraph,"Mul(Delta(trade_count,24),Delta(trade_high,4))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c1b1fde7eb1d3afe,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,4),Mean(mark_high,24))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c1f883c6a34ca95b,typed_interaction_subgraph,"Mul(Delta(trade_count,4),Delta(realized_vol_168h,4))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c1fc04fca1d7b8fb,typed_interaction_subgraph,"Mul(trade_count,Mean(trade_high,24))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c1ff935448ccb9c0,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,24),ZScore(Mean(open_interest_last,24)))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c216745f7a94e199,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,4)),ZScore(Mean(global_long_short_account_ratio_last,24)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c219380e242287e9,typed_interaction_subgraph,"Mul(Mean(trade_count,8),ZScore(Mean(trade_low,4)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c22cb73bfee3191d,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,24),ZScore(Mean(mark_index_basis_bps,8)))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c29a1b815bbfe085,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Mean(open_interest_mean,8))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c2a317752616525e,typed_interaction_subgraph,"Mul(Delta(open_interest_last,4),Delta(trade_return_1h,24))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c2b0bc33058d8e99,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,24),Mean(mark_close,4))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c2be8dab3873c794,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(mark_index_basis_bps,8))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c2c19ad03ba3d7ec,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,8),Mean(open_interest_value_mean,8))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c2f923c5c3f17d6c,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(index_close,24))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c30580636fb67043,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_mean,24)),Mean(trade_close,24))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c30883d496a9547a,typed_interaction_subgraph,"Mul(Mean(open_interest_last,4),ZScore(Mean(top_long_short_account_ratio_mean,8)))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c30d7168ebb18899,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,4),Delta(mark_close,24))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c31ec5b96985f994,typed_interaction_subgraph,"Mul(open_interest_last,trade_return_24h)",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c357b2dd70fbbfae,typed_interaction_subgraph,"Mul(Delta(trade_count,8),Delta(realized_vol_168h,24))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c372e6f8d57f9f80,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,8)),Delta(trade_close,8))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c398735bdf2d8b16,typed_interaction_subgraph,"Mul(Mean(open_interest_mean,24),ZScore(Mean(trade_close,24)))",open_interest_mean;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c39a369504dec5d5,typed_interaction_subgraph,"Mul(Delta(trade_count,8),Mean(age_x_volatility,24))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c3c92a0aba5250f9,typed_interaction_subgraph,"Mul(ZScore(Mean(trade_count,8)),Mean(trade_low,8))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c3d1b1034818da08,typed_interaction_subgraph,"Mul(Delta(open_interest_last,4),Delta(trade_return_24h,24))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c3dac215f3f45ef7,typed_interaction_subgraph,"Mul(taker_buy_quote_volume,Mean(mark_index_basis_bps,8))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c3fff0fe3f761c4f,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,24)),ZScore(Mean(trade_return_1h,8)))",open_interest_last;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c407afb3c9162cc9,typed_interaction_subgraph,"Mul(taker_buy_quote_volume,Mean(open_interest_value_mean,24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c412b4f084c9c71c,typed_interaction_subgraph,"Mul(Delta(open_interest_last,24),Delta(top_long_short_account_ratio_last,24))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c4592835b6dd3218,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(index_close,8))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c474bd6866f90492,typed_interaction_subgraph,"Mul(Delta(trade_count,8),Mean(trade_high,4))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c48b7865e381a0d6,typed_interaction_subgraph,"Mul(Delta(open_interest_last,8),ZScore(Mean(global_long_short_account_ratio_last,24)))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c49ef5c71a64f7f6,typed_interaction_subgraph,"Mul(Mean(open_interest_last,8),Mean(global_long_short_account_ratio_last,4))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c4d78878c37c58dd,typed_interaction_subgraph,"Mul(taker_buy_quote_volume,Delta(mark_index_basis_bps,4))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c53c4f9309d95141,typed_interaction_subgraph,"Mul(Mean(trade_count,4),trade_high)",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c567c95afe10bd2d,typed_interaction_subgraph,"Mul(open_interest_mean,trade_return_1h)",open_interest_mean;trade_return_1h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c5764c99eeb9b6c3,typed_interaction_subgraph,"Mul(Mean(open_interest_last,8),Delta(trade_return_24h,4))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c586c9b3c8a8b459,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,24),ZScore(Mean(mark_high,24)))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c5936315e90819e6,typed_interaction_subgraph,"Mul(Mean(trade_count,8),ZScore(Mean(trade_low,8)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c595db236c4b1185,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,4),Mean(mark_index_basis_bps,8))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c5c2df21b80e7bee,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Mean(mark_close,8))",mark_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c5e49fca4f071032,typed_interaction_subgraph,"Mul(Mean(open_interest_last,4),ZScore(Mean(global_long_short_account_ratio_mean,4)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c5ebdc7c95ff7ee1,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),ZScore(Mean(mark_high,8)))",mark_high;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c60199daa944303a,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,8),Mean(open_interest_last,4))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c60bfbfe870b795c,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,24),ZScore(Mean(open_interest_value_last,24)))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c6147c6c57a8ec0d,typed_interaction_subgraph,"Mul(taker_buy_quote_volume,Delta(open_interest_value_mean,4))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c62929548b5cc3d3,typed_interaction_subgraph,"Mul(Mean(open_interest_last,8),Mean(trade_return_24h,24))",open_interest_last;trade_return_24h,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c62a5fe5a31183d5,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,8),Mean(mark_low,8))",mark_low;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c657b6fb54b1edde,typed_interaction_subgraph,"Mul(Delta(trade_count,4),ZScore(Mean(trade_low,4)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c69be7bbc2cf118a,typed_interaction_subgraph,"Mul(Delta(open_interest_last,4),Delta(global_long_short_account_ratio_last,24))",global_long_short_account_ratio_last;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c6d96c21624ec229,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,24),Mean(open_interest_last,4))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c6e207b6f7783ef1,typed_interaction_subgraph,"Mul(taker_buy_quote_volume,ZScore(Mean(open_interest_value_last,8)))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c6f37255fe0dd252,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,24),ZScore(Mean(index_close,24)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c72c3e3e8917922f,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,24),ZScore(Mean(index_close,8)))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c76a6a80de14b848,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(mark_low,24))",mark_low;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c77b3fb9789fd9f9,typed_interaction_subgraph,"Mul(ZScore(Mean(open_interest_last,4)),Delta(trade_close,4))",open_interest_last;trade_close,role_mixed_allowed,open_interest_like|price_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c790e119ba7bdb08,typed_interaction_subgraph,"Mul(trade_count,Delta(age_x_volatility,8))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c79895c0042b6565,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(index_close,8))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c7beb33e1c7012e8,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Mean(mark_index_basis_bps,24))",mark_index_basis_bps;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c7fb76e96eecbdbb,typed_interaction_subgraph,"Mul(Delta(taker_buy_quote_volume,8),Mean(index_close,4))",index_close;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c81ab7ee0d695623,typed_interaction_subgraph,"Mul(Mean(taker_buy_quote_volume,8),ZScore(Mean(open_interest_value_mean,8)))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c85353168f6a52e8,typed_interaction_subgraph,"Mul(Mean(open_interest_last,4),Delta(top_long_short_account_ratio_mean,4))",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c85bf6654e5aa1cf,typed_interaction_subgraph,"Mul(Mean(open_interest_last,8),top_long_short_account_ratio_mean)",open_interest_last;top_long_short_account_ratio_mean,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c865cdfd89ac85de,typed_interaction_subgraph,"Mul(Delta(open_interest_last,24),ZScore(Mean(top_long_short_account_ratio_last,24)))",open_interest_last;top_long_short_account_ratio_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c88f7864f4ab9e6b,typed_interaction_subgraph,"Mul(Mean(open_interest_last,8),ZScore(Mean(global_long_short_account_ratio_mean,8)))",global_long_short_account_ratio_mean;open_interest_last,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
sg_c89ffca0414f58a5,typed_interaction_subgraph,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),ZScore(Mean(open_interest_value_last,8)))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,feature_factory_reusable_subgraph,inherit_from_field_contract,role_enforced_no_label_feature
