candidate_id,arm,family,object_type,expression,expr_hash,horizon,source_fields,source_field_families,static_gate_pass,static_gate_failures
k2_microstructure_lite_latency_robust_222,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_24))",d79467b25170c587,12,quote_volume_mean_24;realized_vol_24,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_223,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(ZScore(realized_vol_24),Rank(quote_volume_mean_24))",01a28aa1085f2479,24,quote_volume_mean_24;realized_vol_24,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_224,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_24)),Rank(ret_6))",30656ce0598925f1,12,quote_volume_mean_24;realized_vol_24;ret_6,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_225,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_24),Rank(quote_volume_mean_24)),ZScore(ret_12))",954c1922a8d902db,24,quote_volume_mean_24;realized_vol_24;ret_12,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_226,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_24)),Rank(ret_24))",15dec9309a2e596d,12,quote_volume_mean_24;realized_vol_24;ret_24,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_227,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_24),Rank(quote_volume_mean_24)),ZScore(quote_volume_mean_12))",7e5333b559e3e9c5,24,quote_volume_mean_12;quote_volume_mean_24;realized_vol_24,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_228,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_24),Rank(quote_volume_mean_24)),ZScore(avg_trade_size_quote))",88a4989ccfd959a2,12,avg_trade_size_quote;quote_volume_mean_24;realized_vol_24,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_229,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_24)),Rank(mark_index_ratio))",32948f2340d25b09,24,mark_index_ratio;quote_volume_mean_24;realized_vol_24,basis;liquidity;volatility,True,
k2_microstructure_lite_latency_robust_230,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_24),Rank(quote_volume_mean_24)),ZScore(premium_index))",4c5564e234b2fc8f,12,premium_index;quote_volume_mean_24;realized_vol_24,basis;liquidity;volatility,True,
k2_microstructure_lite_latency_robust_231,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Rank(realized_vol_24),Rank(avg_trade_size_quote))",5767e0dcae3f66a3,24,avg_trade_size_quote;realized_vol_24,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_232,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(ZScore(realized_vol_24),ZScore(avg_trade_size_quote))",5f19e4dad4d28ab6,12,avg_trade_size_quote;realized_vol_24,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_233,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Rank(realized_vol_24),ZScore(avg_trade_size_quote))",35370c082354ffbf,24,avg_trade_size_quote;realized_vol_24,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_234,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(ZScore(realized_vol_24),Rank(avg_trade_size_quote))",3ae978ec421e34b2,12,avg_trade_size_quote;realized_vol_24,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_235,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_24),ZScore(avg_trade_size_quote)),Rank(ret_6))",c8a0179debdf97eb,24,avg_trade_size_quote;realized_vol_24;ret_6,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_236,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_24),Rank(avg_trade_size_quote)),ZScore(ret_12))",08f97e7db389ca03,12,avg_trade_size_quote;realized_vol_24;ret_12,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_237,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_24),ZScore(avg_trade_size_quote)),Rank(ret_24))",574acac8919d264c,24,avg_trade_size_quote;realized_vol_24;ret_24,liquidity;price;volatility,True,
k2_microstructure_lite_latency_robust_238,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_24),Rank(avg_trade_size_quote)),ZScore(quote_volume_mean_12))",5ad07bc6093ab243,12,avg_trade_size_quote;quote_volume_mean_12;realized_vol_24,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_239,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_24),ZScore(avg_trade_size_quote)),Rank(quote_volume_mean_24))",21837ebc89a5089a,24,avg_trade_size_quote;quote_volume_mean_24;realized_vol_24,liquidity;volatility,True,
k2_microstructure_lite_latency_robust_240,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_24),ZScore(avg_trade_size_quote)),Rank(mark_index_ratio))",1b5897f1cf83775f,12,avg_trade_size_quote;mark_index_ratio;realized_vol_24,basis;liquidity;volatility,True,
k2_microstructure_lite_latency_robust_241,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_24),Rank(avg_trade_size_quote)),ZScore(premium_index))",1e6df04eb2380c2b,24,avg_trade_size_quote;premium_index;realized_vol_24,basis;liquidity;volatility,True,
k2_microstructure_lite_latency_robust_242,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Rank(realized_vol_24),Rank(mark_index_ratio))",2976906769bbfdab,12,mark_index_ratio;realized_vol_24,basis;volatility,True,
k2_microstructure_lite_latency_robust_243,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(ZScore(realized_vol_24),ZScore(mark_index_ratio))",d1727579fb435eee,24,mark_index_ratio;realized_vol_24,basis;volatility,True,
k2_microstructure_lite_latency_robust_244,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Rank(realized_vol_24),ZScore(mark_index_ratio))",7d2dc5ca46f53fba,12,mark_index_ratio;realized_vol_24,basis;volatility,True,
k2_microstructure_lite_latency_robust_245,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(ZScore(realized_vol_24),Rank(mark_index_ratio))",70520390b3dcb7db,24,mark_index_ratio;realized_vol_24,basis;volatility,True,
k2_microstructure_lite_latency_robust_246,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_24),ZScore(mark_index_ratio)),Rank(ret_6))",4b8b3fa896204e25,12,mark_index_ratio;realized_vol_24;ret_6,basis;price;volatility,True,
k2_microstructure_lite_latency_robust_247,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_24),Rank(mark_index_ratio)),ZScore(ret_12))",8124ef4c2ded9d8b,24,mark_index_ratio;realized_vol_24;ret_12,basis;price;volatility,True,
k2_microstructure_lite_latency_robust_248,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(Rank(realized_vol_24),ZScore(mark_index_ratio)),Rank(ret_24))",38b207bf3f30b0d5,12,mark_index_ratio;realized_vol_24;ret_24,basis;price;volatility,True,
k2_microstructure_lite_latency_robust_249,K2_microstructure_lite_latency_robust,microstructure_lite_latency_robust,generated_candidate,"Mul(Mul(ZScore(realized_vol_24),Rank(mark_index_ratio)),ZScore(quote_volume_mean_12))",5869f08799eb2501,24,mark_index_ratio;quote_volume_mean_12;realized_vol_24,basis;liquidity;volatility,True,
k3_placebo_random_control_000,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),064173f0ad66cc13,12,taker_imbalance,flow,True,
k3_placebo_random_control_001,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),be78f0b03dff3dcd,24,mark_index_ratio,basis,True,
k3_placebo_random_control_002,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),8e49841f1795b960,12,mark_index_ratio,basis,True,
k3_placebo_random_control_003,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),e6354570c08c4c41,24,mark_index_ratio,basis,True,
k3_placebo_random_control_004,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),ea7403d047c528ba,12,mark_index_ratio,basis,True,
k3_placebo_random_control_005,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),c43d27e4f1e9469b,24,taker_imbalance,flow,True,
k3_placebo_random_control_006,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),b5306cfdcee9f248,12,ret_12,price,True,
k3_placebo_random_control_007,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),8f6c3e09b80f3105,24,ret_12,price,True,
k3_placebo_random_control_008,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),60a26dec5f10fdf7,12,ret_12,price,True,
k3_placebo_random_control_009,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),071d5b8764217838,24,ret_12,price,True,
k3_placebo_random_control_010,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),0428f928c5d6fcfa,12,taker_imbalance,flow,True,
k3_placebo_random_control_011,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),6dc7fd017afef5a3,24,hl_range,volatility,True,
k3_placebo_random_control_012,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),2d322d13cecefc3c,12,hl_range,volatility,True,
k3_placebo_random_control_013,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),9afa8a0727caf919,24,hl_range,volatility,True,
k3_placebo_random_control_014,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),d79357d75e8a2898,12,hl_range,volatility,True,
k3_placebo_random_control_015,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),088e0b229af76c2b,24,taker_imbalance,flow,True,
k3_placebo_random_control_016,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),345edececdb22aba,12,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_017,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),9d9cbdbd6a185c90,24,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_018,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),1f4841bc8be66880,12,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_019,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),2a2cdd3ac6c97512,24,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_020,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),9b5bd45f596c3451,12,taker_imbalance,flow,True,
k3_placebo_random_control_021,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),18fcefe5af78a196,24,mark_index_ratio,basis,True,
k3_placebo_random_control_022,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),43a94619b5037e73,12,mark_index_ratio,basis,True,
k3_placebo_random_control_023,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),93e11cbb5fe4e682,24,mark_index_ratio,basis,True,
k3_placebo_random_control_024,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),2c9e3614ce5f4e62,12,mark_index_ratio,basis,True,
k3_placebo_random_control_025,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),606462a31c35b801,24,taker_imbalance,flow,True,
k3_placebo_random_control_026,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),bfd8fb94ec60b6b0,12,ret_12,price,True,
k3_placebo_random_control_027,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),d202d151532aa1d5,24,ret_12,price,True,
k3_placebo_random_control_028,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),e53fe039dc3a3f8c,12,ret_12,price,True,
k3_placebo_random_control_029,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),bcb1c9fa8f98f557,24,ret_12,price,True,
k3_placebo_random_control_030,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),e48bb2ab7324c089,12,taker_imbalance,flow,True,
k3_placebo_random_control_031,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),c8a7a3f1cf47211b,24,hl_range,volatility,True,
k3_placebo_random_control_032,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),fc876fdfc549e304,12,hl_range,volatility,True,
k3_placebo_random_control_033,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),fdc93502de10f9ed,24,hl_range,volatility,True,
k3_placebo_random_control_034,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),8874017c35f56b91,12,hl_range,volatility,True,
k3_placebo_random_control_035,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),2183d8a27a34b29b,24,taker_imbalance,flow,True,
k3_placebo_random_control_036,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),a5abde19da32779d,12,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_037,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),9dd0d98a33db5205,24,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_038,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),09a9305e1b1e9d66,12,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_039,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),3d1505dcd80c7d3f,24,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_040,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),dba7337d6b536605,12,taker_imbalance,flow,True,
k3_placebo_random_control_041,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),9d7eeabab42b3340,24,mark_index_ratio,basis,True,
k3_placebo_random_control_042,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),41bd6ba52846d9d6,12,mark_index_ratio,basis,True,
k3_placebo_random_control_043,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),4b1d03082c34f490,24,mark_index_ratio,basis,True,
k3_placebo_random_control_044,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),48231183198a6cf8,12,mark_index_ratio,basis,True,
k3_placebo_random_control_045,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),8208582d7fe4015a,24,taker_imbalance,flow,True,
k3_placebo_random_control_046,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),fb7869c6d12f3a61,12,ret_12,price,True,
k3_placebo_random_control_047,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),b3c702475773de58,24,ret_12,price,True,
k3_placebo_random_control_048,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),d8b72d7badd41175,12,ret_12,price,True,
k3_placebo_random_control_049,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),a2df67bdbb8fdffe,24,ret_12,price,True,
k3_placebo_random_control_050,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),513a61d110c70547,12,taker_imbalance,flow,True,
k3_placebo_random_control_051,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),f00f3028be583569,24,hl_range,volatility,True,
k3_placebo_random_control_052,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),1cd7811c026c213a,12,hl_range,volatility,True,
k3_placebo_random_control_053,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),b973a1ba8c4cb4a4,24,hl_range,volatility,True,
k3_placebo_random_control_054,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),a79d0fd46adb4ffd,12,hl_range,volatility,True,
k3_placebo_random_control_055,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),d48b9a2b7715cf9e,24,taker_imbalance,flow,True,
k3_placebo_random_control_056,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),2b8ad4b85e3b6cc3,12,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_057,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),5431e26dccef495d,24,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_058,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),29f2507b4b1f8521,12,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_059,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),b576bfa5dd85402a,24,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_060,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),d59d43ea11ce4af0,12,taker_imbalance,flow,True,
k3_placebo_random_control_061,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),fcaaba828d1b8152,24,mark_index_ratio,basis,True,
k3_placebo_random_control_062,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),b4257697f0c800c8,12,mark_index_ratio,basis,True,
k3_placebo_random_control_063,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),1ad5c5ce9d5279ab,24,mark_index_ratio,basis,True,
k3_placebo_random_control_064,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),c662266ac7c46b01,12,mark_index_ratio,basis,True,
k3_placebo_random_control_065,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),1a6ff24b96cc925a,24,taker_imbalance,flow,True,
k3_placebo_random_control_066,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),305585f83720ca92,12,ret_12,price,True,
k3_placebo_random_control_067,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),41e09798c137d127,24,ret_12,price,True,
k3_placebo_random_control_068,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),0c70d834e710a8ee,12,ret_12,price,True,
k3_placebo_random_control_069,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),7f0ef3604c77f4bd,24,ret_12,price,True,
k3_placebo_random_control_070,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),a1a6c04048883bbd,12,taker_imbalance,flow,True,
k3_placebo_random_control_071,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),7b3fc1e1ad58789b,24,hl_range,volatility,True,
k3_placebo_random_control_072,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),4a2c5eedead919a1,12,hl_range,volatility,True,
k3_placebo_random_control_073,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),1350ae33b7d7938e,24,hl_range,volatility,True,
k3_placebo_random_control_074,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),89fdd33f8b8b6413,12,hl_range,volatility,True,
k3_placebo_random_control_075,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),d574b29264d9690b,24,taker_imbalance,flow,True,
k3_placebo_random_control_076,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),7766cb500c6bf2ff,12,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_077,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),33ebdbb37e3ac090,24,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_078,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),3266d695782dade0,12,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_079,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),a1b123cb43a9144d,24,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_080,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),5f9e37f0d1b8cd92,12,taker_imbalance,flow,True,
k3_placebo_random_control_081,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),74d8671c93b6a6be,24,mark_index_ratio,basis,True,
k3_placebo_random_control_082,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),6a049fc65f622acd,12,mark_index_ratio,basis,True,
k3_placebo_random_control_083,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),7618ce07143d90ca,24,mark_index_ratio,basis,True,
k3_placebo_random_control_084,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),0db6644b8a7e404f,12,mark_index_ratio,basis,True,
k3_placebo_random_control_085,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),8e70e2426f22f4d7,24,taker_imbalance,flow,True,
k3_placebo_random_control_086,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),8bef6126b587846d,12,ret_12,price,True,
k3_placebo_random_control_087,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),8dc1805cc72dff79,24,ret_12,price,True,
k3_placebo_random_control_088,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),6f3b5d77ad824ed4,12,ret_12,price,True,
k3_placebo_random_control_089,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),3ad6a8bd609d5c9c,24,ret_12,price,True,
k3_placebo_random_control_090,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),28301a7b648f12c8,12,taker_imbalance,flow,True,
k3_placebo_random_control_091,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),30e0594bacf0d0f2,24,hl_range,volatility,True,
k3_placebo_random_control_092,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),a40e62918addae86,12,hl_range,volatility,True,
k3_placebo_random_control_093,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),ff95ae0d37077603,24,hl_range,volatility,True,
k3_placebo_random_control_094,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),afde93f655ea4e01,12,hl_range,volatility,True,
k3_placebo_random_control_095,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),7b75296648afc405,24,taker_imbalance,flow,True,
k3_placebo_random_control_096,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),0410ae911eebe23a,12,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_097,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),e8466c649803cbc6,24,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_098,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),38d8aa4f2f5caa42,12,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_099,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),a210d31695086f6d,24,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_100,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),e4da5d9cfa5dc985,12,taker_imbalance,flow,True,
k3_placebo_random_control_101,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),b1098fc1579df21c,24,mark_index_ratio,basis,True,
k3_placebo_random_control_102,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),3118dd213470d32a,12,mark_index_ratio,basis,True,
k3_placebo_random_control_103,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),bb4ffea4a5dd6e79,24,mark_index_ratio,basis,True,
k3_placebo_random_control_104,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),0d367dd916b595b4,12,mark_index_ratio,basis,True,
k3_placebo_random_control_105,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),c913ccfa6e02a872,24,taker_imbalance,flow,True,
k3_placebo_random_control_106,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),145f48e6a5806251,12,ret_12,price,True,
k3_placebo_random_control_107,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),31e15ab6f17f6070,24,ret_12,price,True,
k3_placebo_random_control_108,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),434c5b6db60eda88,12,ret_12,price,True,
k3_placebo_random_control_109,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),886ce5a91f62d662,24,ret_12,price,True,
k3_placebo_random_control_110,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),f697c69c413d0e66,12,taker_imbalance,flow,True,
k3_placebo_random_control_111,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),74af044367782c6d,24,hl_range,volatility,True,
k3_placebo_random_control_112,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),e8c8baf1fd5a15cb,12,hl_range,volatility,True,
k3_placebo_random_control_113,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),752888e89f0d9b99,24,hl_range,volatility,True,
k3_placebo_random_control_114,K3_placebo_random_control,placebo_random_control,placebo,Rank(hl_range),4a2b2ed85a95cc87,12,hl_range,volatility,True,
k3_placebo_random_control_115,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),f6267475440e5266,24,taker_imbalance,flow,True,
k3_placebo_random_control_116,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),151e92a16580b5da,12,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_117,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),e27108b89aa112e6,24,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_118,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),3f77ff88c629c18f,12,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_119,K3_placebo_random_control,placebo_random_control,placebo,Rank(quote_volume_mean_12),98220d00f6277ffb,24,quote_volume_mean_12,liquidity,True,
k3_placebo_random_control_120,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),5da8e4dd857f9c82,12,taker_imbalance,flow,True,
k3_placebo_random_control_121,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),aa99ff106ba21053,24,mark_index_ratio,basis,True,
k3_placebo_random_control_122,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),ab2753a3f9ca7233,12,mark_index_ratio,basis,True,
k3_placebo_random_control_123,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),98bb8010ea9db097,24,mark_index_ratio,basis,True,
k3_placebo_random_control_124,K3_placebo_random_control,placebo_random_control,placebo,Rank(mark_index_ratio),3d50436f5f619286,12,mark_index_ratio,basis,True,
k3_placebo_random_control_125,K3_placebo_random_control,placebo_random_control,placebo,Rank(taker_imbalance),bb459b472035e5f7,24,taker_imbalance,flow,True,
k3_placebo_random_control_126,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),01c74ba51900ad1b,12,ret_12,price,True,
k3_placebo_random_control_127,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),c6a65b338140a963,24,ret_12,price,True,
k3_placebo_random_control_128,K3_placebo_random_control,placebo_random_control,placebo,Rank(ret_12),9dd645c55b9e88a4,12,ret_12,price,True,
