admission_policy,proposal_id,lane_id,parent_row_id,repair_action,blocker_type,parent_failed_gate,child_failed_gates,blocker_distance_before,blocker_distance_after,blocker_distance_delta,target_gate_improved,target_gate_passed,parent_scalar,child_scalar,scalar_improved,survivor,near_miss
HYBRID_QUALITY_DIVERSITY,epoch-candidate:ce889d078123e9da857734d4,local_mcts_repair,STRATIFIED_ADMISSION|epoch-candidate:bc61f4240c604ebd92c67561,mcts_two_step:improve_net_lcb:interaction=none->improve_net_lcb:interaction=residual,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.59770209205713e-05,-8.347993585217319e-05,-3.7502914931601884e-05,False,False,0.2577376667061941,-0.5052893935687124,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:ac3531d440e9080cd24e1aa3,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,mcts_two_step:reduce_turnover:window=24->reduce_turnover:window=48,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-8.832148061655912e-05,-4.088424303331444e-05,False,False,-0.080505804989133,-0.5094761332913912,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:3b49e1a6fce164659629d159,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,reduce_turnover:window=168,COST_ONLY,NET_LCB,NET_LCB,-4.743723758324468e-05,-1.3112835581355991e-05,3.432440200188869e-05,True,False,-0.080505804989133,0.6298325056131487,True,False,True
HYBRID_QUALITY_DIVERSITY,epoch-candidate:0d1d26fc15a0ab26f592a9dd,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-0.0003388728894637,-0.00029009904870947074,False,False,0.0285622556177762,-5.901000227243291,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:68f920f0154d273d5adc6b85,local_mcts_random_control,STRATIFIED_ADMISSION|epoch-candidate:41b6588a3d43d3e255b662f1,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.443245416553229e-05,-0.0002508676468482,-0.0002064351926826677,False,False,-0.0012465266218377,-5.290652176812786,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:ec959f0300239df56e0ec93f,local_mcts_repair,STRATIFIED_ADMISSION|epoch-candidate:c5bcf44c8761467d6b7d9f13,mcts_two_step:reduce_turnover:window=48->reduce_turnover:window=72,COST_ONLY,NET_LCB,IC_LCB|NET_LCB,-6.331201030044799e-05,-4.334250033564989e-05,1.9969509964798097e-05,True,False,-0.1734007062551512,-0.0591335439823999,True,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:485833871106054f263a75ff,local_mcts_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-0.0001136419197692,-6.486807901497073e-05,False,False,0.0285622556177762,-3.429078217366992,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:76f8a65f8fa4f930d3140987,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:4fb427565c03f9d5dde00722,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,HARD_GATE|IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-5.595688981617007e-05,-0.0006185327650364,-0.0005625758752202299,False,False,0.2282298633012566,-9.666033560547998,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:8b7a516be5676d9165bec063,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.0001672546144642,-0.0001198173768809553,False,False,-0.080505804989133,-4.302277796358103,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:041bfbf67a0946a3da55534c,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.0001341793481658,-8.67421105825553e-05,False,False,-0.080505804989133,-3.865661284333962,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:bc616f7dbb1a4ff898bd612a,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:2ada9cc71474de875b0c1ddf,improve_net_lcb:interaction=residual,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-3.578738658029139e-05,-0.0001192217779368,-8.34343913565086e-05,False,False,0.5668961807298688,-3.514474459742572,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:1350eed3188de515be2394bc,evolutionary_random_control,STRATIFIED_ADMISSION|epoch-candidate:1bb1327af002100b7d27ac2d,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-5.074172647014353e-05,-6.39302537809781e-05,-1.3188527310834574e-05,False,False,0.2798332959539765,-0.2388332880793777,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:0f90ca12be7814a8ca61c156,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.0001448843180934,-9.744708051015531e-05,False,False,-0.080505804989133,-4.066964884185991,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:89dd568cad470401ed878b54,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,reduce_turnover:window=48,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-0.0001018773055968,-5.310346484257072e-05,False,False,0.0285622556177762,-0.6595438174678543,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:387f1e2ff1c0597e69cc63fa,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,reduce_turnover:window=48,COST_ONLY,NET_LCB,NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.0001125550196999,-6.511778211665533e-05,False,False,-0.080505804989133,-3.5813656685963444,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:2a04833aea614fe5053d3794,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,random_mutation_control,COST_ONLY,NET_LCB,NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-7.098207449333418e-05,-2.35448369100895e-05,False,False,-0.080505804989133,-0.2866780142386698,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:6f843ab7e07027d57403f4e7,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:0dc5170b8ff9724172e8031a,mcts_two_step:improve_net_lcb:interaction=none->improve_net_lcb:interaction=residual,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-2.487316540590365e-05,-0.0001191324284603,-9.425926305439636e-05,False,False,0.4252698160035701,-0.923169289013344,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:acf363cc0164d4d369bb2b93,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:8ed9ca83df69f449a87d971e,mcts_two_step:improve_net_lcb:interaction=condition->improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,NET_LCB,-4.572434790829909e-05,-3.881890168237481e-05,6.905446225924283e-06,True,False,-0.0187721439946893,0.3072337437236988,True,False,True
HYBRID_QUALITY_DIVERSITY,epoch-candidate:19ca56aa9fa8ffcf98b7a615,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,reduce_turnover:window=48,COST_ONLY,NET_LCB,NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-8.794679112363187e-05,-4.050955354038719e-05,False,False,-0.080505804989133,-0.3268790004852903,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:a0b1fca0451171b69bcdcfc8,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.0001155779481849,-6.814071060165533e-05,False,False,-0.080505804989133,-3.5058748962123856,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:1e51224aacafa8d8226d4c33,local_mcts_repair,STRATIFIED_ADMISSION|epoch-candidate:41b6588a3d43d3e255b662f1,mcts_two_step:improve_net_lcb:interaction=condition->improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.443245416553229e-05,-6.66015476674058e-05,-2.2169093501873518e-05,False,False,-0.0012465266218377,-0.1433046951395061,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:a4baa68007e01c0066ce7ae1,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-9.897313503455089e-05,-5.15358974513062e-05,False,False,-0.080505804989133,-3.5313308570020903,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:4bdff66b48acf0d7d86b0607,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,reduce_turnover:window=48,COST_ONLY,NET_LCB,NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-7.495895979982563e-05,-2.752172221658095e-05,False,False,-0.080505804989133,-0.2792985511917574,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:a79786377762ab41d2f13e58,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,mcts_two_step:reduce_turnover:window=48->reduce_turnover:window=72,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-6.530263805363561e-05,-1.7865400470390925e-05,False,False,-0.080505804989133,-0.1757009862150373,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:9b3bc8b45db94a3e5e9eed04,local_mcts_repair,STRATIFIED_ADMISSION|epoch-candidate:13a7b50a7db52a9d0a6c8143,mcts_two_step:improve_net_lcb:interaction=condition->improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,NET_LCB,-3.149619914535842e-05,-3.111363123538775e-05,3.825679099706683e-07,True,False,0.2881521593486015,0.578837008174552,True,False,True
HYBRID_QUALITY_DIVERSITY,epoch-candidate:0822dad652dbaf96aa164dfc,local_mcts_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,random_mutation_control,COST_ONLY,NET_LCB,NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-9.338740381045796e-05,-4.461356305622869e-05,False,False,0.0285622556177762,-0.5465546573106593,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:655b6c7408a6de90f765c018,llm_typed_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:c6d9c893b318762b8548f126,llm_typed_reduce_turnover:window=48,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-6.12326494697545e-05,-0.0001538027283447,-9.25700788749455e-05,False,False,-0.0488031512862739,-4.133305362197888,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:693043d0d72a96e04449d41a,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:efae8495283290eb9ac012b2,improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-2.8732187205181585e-05,-9.666975244741798e-05,-6.79375652422364e-05,False,False,0.4870436644921699,-3.293094056340709,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:4370f5a05632cd329b046229,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:efae8495283290eb9ac012b2,improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-2.8732187205181585e-05,-0.0001229705178106,-9.423833060541842e-05,False,False,0.4870436644921699,-3.628130359469068,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:5d24d98713a0201a5465a96a,llm_typed_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,llm_typed_reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-0.0001627491049187,-0.00011397526416447074,False,False,0.0285622556177762,-4.067218891547753,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:4ea9b0deac3694d1ead1f261,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:4fb427565c03f9d5dde00722,improve_net_lcb:interaction=condition,NET_LCB_NEAR_ZERO,NET_LCB,HARD_GATE|IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-5.595688981617007e-05,-0.0009085172279514,-0.0008525603381352299,False,False,0.2282298633012566,-12.577164747483188,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:fe9880707d19f6e6fdb28c37,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:20f0032148d231dec1345c83,mcts_two_step:improve_net_lcb:interaction=residual->improve_net_lcb:interaction=condition,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-2.874284502535382e-05,-7.508518584910994e-05,-4.634234082375612e-05,False,False,0.430864268465115,-0.2417746334654948,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:0623d54c87c3393abb402e87,local_mcts_repair,STRATIFIED_ADMISSION|epoch-candidate:ea150559c8067dbd8fd313e2,mcts_two_step:improve_net_lcb:interaction=none->improve_net_lcb:interaction=residual,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.920372012264303e-05,-0.0001334395658884,-8.423584576575697e-05,False,False,-0.1334198106994626,-3.923440400419602,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:b5ef93f6289d4eebef97d327,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,reduce_turnover:window=168,COST_ONLY,NET_LCB,NET_LCB,-4.877384075422927e-05,-4.147262019642544e-05,7.3012205578038355e-06,True,False,0.0285622556177762,0.0449618887993804,True,False,True
HYBRID_QUALITY_DIVERSITY,epoch-candidate:3d4a931a2f4b8caec9cb225b,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-9.77039582508401e-05,-4.8930117496610824e-05,False,False,0.0285622556177762,-0.695988443958791,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:3b833653c1029602399d8ec5,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:ac2e2cc1e1a081b0a8d8bec2,mcts_two_step:reduce_turnover:window=48->reduce_turnover:window=72,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-7.563269879227347e-05,-8.800999649586735e-05,-1.237729770359388e-05,False,False,-0.2149489755551481,-0.599657276731161,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:274e4dcc59b768f75e647b3d,local_mcts_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,random_mutation_control,COST_ONLY,NET_LCB,NET_LCB,-4.743723758324468e-05,-5.473382665456016e-05,-7.296589071315475e-06,False,False,-0.080505804989133,0.1369089088604315,True,False,True
HYBRID_QUALITY_DIVERSITY,epoch-candidate:3704eeb21af2a2384bd317d5,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,reduce_turnover:window=168,COST_ONLY,NET_LCB,NET_LCB,-4.743723758324468e-05,-3.81287767265683e-05,9.308460856676381e-06,True,False,-0.080505804989133,0.357410044011858,True,False,True
HYBRID_QUALITY_DIVERSITY,epoch-candidate:124228c1c700bf84990c5646,local_mcts_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:0dcff8bdbb4dafd7e1dda681,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-3.523426222840887e-05,-0.0001965660778472,-0.00016133181561879114,False,False,0.2693098982713171,-4.653319723956456,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:431f6e83edd48037719b0285,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.0004224708002751,-0.00037503356269185534,False,False,-0.080505804989133,-6.8685748432779565,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:34bf4f7f3604a2c9c7b458ff,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-0.000101356902348,-5.258306159377073e-05,False,False,0.0285622556177762,-1.0411757539718105,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:e29e95c1b83b9b625fdfe8d3,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.0001431360860744,-9.569884849115531e-05,False,False,-0.080505804989133,-3.8053496184883215,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:c57fe5063ec7b03efd52c7ca,local_mcts_repair,STRATIFIED_ADMISSION|epoch-candidate:ea150559c8067dbd8fd313e2,mcts_two_step:improve_net_lcb:interaction=condition->improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.920372012264303e-05,-0.0001327154946446,-8.351177452195698e-05,False,False,-0.1334198106994626,-3.7311683351065126,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:0570b0e929740f1046c44c67,llm_random_repair_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.0001028205365564,-5.5383298973155316e-05,False,False,-0.080505804989133,-0.7486894916994667,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:883c8668e331a0acd05c636a,llm_typed_repair,STRATIFIED_ADMISSION|epoch-candidate:d35aae71b11e3796a30e6e53,llm_typed_improve_net_lcb:interaction=condition,NET_LCB_NEAR_ZERO,NET_LCB,HARD_GATE|IC_LCB|NET_LCB|BENCHMARK_INCREMENT|WORST_BLOCK,-5.519903018645259e-05,-0.0009306044095357,-0.0008754053793492474,False,False,0.2377080980298185,-14.87767503326098,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:088e32f38aa9bae716e9f8c7,llm_typed_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,llm_typed_reduce_turnover:window=168,COST_ONLY,NET_LCB,NET_LCB,-4.877384075422927e-05,-3.9017751481333e-05,9.756089272896272e-06,True,False,0.0285622556177762,-0.0450837457607958,False,False,True
HYBRID_QUALITY_DIVERSITY,epoch-candidate:823a7714581bd3a164e48270,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:a8dee4cb58ed6e6f1c2ac3a6,mcts_two_step:improve_net_lcb:interaction=condition->improve_net_lcb:interaction=none,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-3.472714071948364e-06,-0.0001138260642274,-0.00011035335015545164,False,False,0.8612603136159075,-3.6815510613548375,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:9f33db5e72a8fc8ec7fd417f,evolutionary_repair,STRATIFIED_ADMISSION|epoch-candidate:66ac99836b94d7bca1d0ea2d,improve_net_lcb:interaction=condition,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.890690517483365e-05,-5.96114497360721e-05,-1.0704544561238453e-05,False,False,0.0195872257490184,0.0191583482001542,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:3f70bb0c69d283a56a11912e,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:8ed9ca83df69f449a87d971e,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB,-4.572434790829909e-05,-2.5840423592302903e-05,1.988392431599619e-05,True,False,-0.0187721439946893,0.0654490317051015,True,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:0dd219fe3159b99db5608dce,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,reduce_turnover:window=72,COST_ONLY,NET_LCB,NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-6.159449002654681e-05,-1.415725244330213e-05,False,False,-0.080505804989133,-0.1636929568621707,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:0cf11ea8899c5409b7e0cb49,local_mcts_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,random_mutation_control,COST_ONLY,NET_LCB,NET_LCB,-4.877384075422927e-05,-4.403238077563038e-05,4.741459978598892e-06,True,False,0.0285622556177762,0.0781484835508193,True,False,True
HYBRID_QUALITY_DIVERSITY,epoch-candidate:538d9a67a9d2f5739a75a723,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:d8b69132783a176bcd36bdb4,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-7.969518364515826e-05,-0.0001435995826335,-6.390439898834173e-05,False,False,-0.3278286024929916,-3.584532994137813,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:00b71470825db32c64600075,local_mcts_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,random_mutation_control,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-8.764599744847602e-05,-3.887215669424675e-05,False,False,0.0285622556177762,-0.5684675876826456,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:6579a49002ad89790eb19504,evolutionary_random_control,GLOBAL_TOP_K_CONTROL|epoch-candidate:4fb427565c03f9d5dde00722,random_mutation_control,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-5.595688981617007e-05,-0.0006505792137523,-0.0005946223239361299,False,False,0.2282298633012566,-8.982990454109377,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:12547b8c9359dfcaf8549911,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.0001363818511946,-8.894461361135531e-05,False,False,-0.080505804989133,-3.980319663074318,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:0fa6e03387c58c9c6b6dd6e6,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,mcts_two_step:reduce_turnover:window=24->reduce_turnover:window=48,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.000101630140488,-5.419290290475532e-05,False,False,-0.080505804989133,-1.0226158566447374,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:eff215a493e9d1ede6842239,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-0.0001467197942941,-9.794595353987072e-05,False,False,0.0285622556177762,-3.990801135949796,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:cf961b941d5b23dcdc909efc,evolutionary_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,reduce_turnover:window=168,COST_ONLY,NET_LCB,NET_LCB,-4.877384075422927e-05,-3.773516540168575e-05,1.103867535254352e-05,True,False,0.0285622556177762,0.4296537287638245,True,False,True
HYBRID_QUALITY_DIVERSITY,epoch-candidate:2137d41d7839b225385129ee,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:5feb4b1787fc6f7f3cf6e302,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.743723758324468e-05,-0.0001116382825386,-6.42010449553553e-05,False,False,-0.080505804989133,-3.474040628018839,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:63abbb2eebeedda1a9b46b45,local_mcts_repair,STRATIFIED_ADMISSION|epoch-candidate:690f8b4279f69cab92be8d11,mcts_two_step:improve_net_lcb:interaction=none->improve_net_lcb:interaction=residual,NET_LCB_NEAR_ZERO,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-2.728978514334602e-05,-7.764648217334693e-05,-5.03566970300009e-05,False,False,0.5048870855720693,-0.3330262454678444,False,False,False
HYBRID_QUALITY_DIVERSITY,epoch-candidate:0e056230439ab20734972043,local_mcts_repair,GLOBAL_TOP_K_CONTROL|epoch-candidate:3d48f853e13c2bbcfb38713c,mcts_two_step:reduce_turnover:window=168->reduce_turnover:window=24,COST_ONLY,NET_LCB,IC_LCB|NET_LCB|BENCHMARK_INCREMENT,-4.877384075422927e-05,-0.0001938019672397,-0.0001450281264854707,False,False,0.0285622556177762,-4.511944847696368,False,False,False
