candidate_id,objective_family,orientation_from_train,oriented_validation_spread,oriented_test_spread,oriented_recent_spread,oriented_may_stress_spread,may_stress_n_dates,one_bar_lag_recent_oriented,cost10_recent_proxy,control_dominance_ratio_premay_max,pre_may_positive,lag_ok,may_stress_clean,decision
a7al2z1_022696773a4db40a,Z6_cross_sectional_relative_flow_value,1.0,-0.0005225493793362231,0.000711562953653988,0.00020531033209158632,0.0010041938789192915,576,0.0004905620867879848,-0.0017946896679084138,3.9733019162094143,False,True,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_13d19a1667964593,Z6_cross_sectional_relative_flow_value,1.0,-3.0919905884309e-05,0.0009207687823285873,0.00015368198508222954,-0.0005016662230031872,576,0.00025283156728989813,-0.0018463180149177706,31.121331654184083,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_1617b5a80d0dead0,Z6_cross_sectional_relative_flow_value,-1.0,0.000782533718567323,-0.0012610887273853811,-0.0021175179931108164,0.0008684684664919723,576,-0.0019285364441881051,-0.004117517993110817,1.5261576933909047,False,False,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_1b33164d3d0876e4,Z6_cross_sectional_relative_flow_value,1.0,0.0006526321702275629,-0.0002962217899938657,0.003142316869257372,0.0019434345892250624,576,0.0031266537927053585,0.0011423168692573718,13.888015608334676,False,True,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_24cfcbbb1bcf9730,Z6_cross_sectional_relative_flow_value,-1.0,0.00023346420118094475,3.446503877837635e-05,-0.0005871406619147806,0.00027490099552527584,576,-0.0002863130358608244,-0.0025871406619147807,21.442195087524695,False,False,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_39d030d29daac6a0,Z6_cross_sectional_relative_flow_value,-1.0,0.0012096952117404206,-0.0005257333039102146,0.00021382753581026441,-0.00035018819374349036,576,8.318745827484661e-05,-0.0017861724641897356,9.992746570071676,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_48908d48160b5a00,Z6_cross_sectional_relative_flow_value,-1.0,-0.0011445294397200382,0.0007621423786598275,-0.003439518698733787,-0.0023570472501693598,576,-0.002886741386393124,-0.005439518698733787,6.774683340305971,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_00e51d0c16d23273,Z6_cross_sectional_relative_flow_value,1.0,-0.0015013669653041808,-0.0014252185588712709,0.010629582657827477,0.004162002100962445,576,0.010378505938299152,0.008629582657827477,2.479557224675512,False,True,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0bf765bff717fa80,Z6_cross_sectional_relative_flow_value,-1.0,0.0019064076864820582,-0.0014576313398445345,-0.016958352601299454,-0.0021529876552422484,576,-0.016661777549639607,-0.018958352601299452,2.7049293092872957,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0fd16e7942d2078a,Z6_cross_sectional_relative_flow_value,1.0,0.000565013725108407,-0.0011169111610384377,0.005688980901666004,0.0031653126763683103,576,0.005498679252927958,0.0036889809016660037,3.152563008798037,False,True,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_036a53956e2e1cbc,Z6_cross_sectional_relative_flow_value,1.0,0.0009406791760288458,-0.0007126078665074893,-0.002656018325832395,0.0002641534399413297,576,-0.0018967730815987198,-0.004656018325832395,8.100382334309561,False,False,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_1a25aa8de91a9468,Z6_cross_sectional_relative_flow_value,1.0,-0.0013715248862957374,0.001711024285931913,0.004503019829458534,-0.0001165193240371591,576,0.004806981113720832,0.0025030198294585335,7.288108411912709,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_204629f4e12b80c6,Z6_cross_sectional_relative_flow_value,1.0,-0.0014168787803387915,0.0013797018163601569,0.002946225124504127,-0.0015193745484119096,576,0.0029572522940218837,0.0009462251245041268,6.680796952121624,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_017c52a9124fe10a,Z6_cross_sectional_relative_flow_value,1.0,0.00035920965891867986,0.004488347630370034,-0.003747434791664184,0.0010779918549603266,576,-0.00358457401757192,-0.005747434791664184,2.9754241205513927,False,False,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_01eb948accd99651,Z6_cross_sectional_relative_flow_value,1.0,,,0.012610106104260575,-0.02106755436500868,72,0.013317097718918158,0.010610106104260575,0.7327049991185707,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0fcbc877f2d29469,Z6_cross_sectional_relative_flow_value,1.0,-0.000872422949792081,0.0037325570216600944,-0.006104187466986774,0.0006159887813009437,576,-0.0060060160170109555,-0.008104187466986774,2.073058502129893,False,False,True,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_018817ae666ed4d9,Z7_market_regime_price_breadth,-1.0,0.0004793556926418701,-0.0006024376991214978,0.01646365329996782,,0,0.016566035886474217,0.01446365329996782,63.48077915977254,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0e5f5a182e10ee48,Z7_market_regime_price_breadth,-1.0,0.0004793556926418701,-0.0006024376991214978,0.01646365329996782,,0,0.016566035886474217,0.01446365329996782,63.48077915977254,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_120125abf0574ba1,Z7_market_regime_price_breadth,-1.0,0.002961188737899154,-0.002473775026018208,-0.010696634970961755,,0,-0.010422735503478393,-0.012696634970961755,1.2706185176784188,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_1c8bf33dd2cf151a,Z7_market_regime_price_breadth,1.0,0.003852740391081807,0.0021653026766693703,-0.0002666081193334227,,0,-0.0002617176948568511,-0.0022666081193334227,1.423187684273734,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0875cd9b66cbe595,Z7_market_regime_price_breadth,1.0,0.0016780550541851578,-0.0023971986595499287,-0.008049184717533181,,0,-0.008355787199301532,-0.010049184717533181,6.537653167068525,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0d64b81aeb0a9836,Z7_market_regime_price_breadth,-1.0,0.0005454961797998129,0.00027192814103300575,0.0004244513573738253,,0,-0.00042851913717856016,-0.0015755486426261747,42.75882827923165,True,False,False,HOLD_A7AL2Z4_ONE_BAR_LAG_FRAGILE
a7al2z1_0f6949bf2fb808d8,Z7_market_regime_price_breadth,-1.0,0.0008840357978155979,0.0012985672117935888,0.001100644402008336,,0,0.000330946516805618,-0.0008993555979916641,13.39592169336996,True,True,False,HOLD_A7AL2Z4_CONTROL_DOMINATED
a7al2z1_156476a0c1baf8a6,Z7_market_regime_price_breadth,-1.0,0.0008840357978155979,0.0012985672117935888,0.001100644402008336,,0,0.000330946516805618,-0.0008993555979916641,13.39592169336996,True,True,False,HOLD_A7AL2Z4_CONTROL_DOMINATED
a7al2z1_16a20f0dd1573b01,Z7_market_regime_price_breadth,1.0,0.0016669580507259777,-0.0023442072143890114,-0.008339592339059893,,0,-0.008685398515705689,-0.010339592339059893,6.552157663682772,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_1a24682f96ac0a68,Z7_market_regime_price_breadth,-1.0,0.0006804601199580959,0.0013284459919370858,-0.0011823609948015536,,0,-0.001922688813597359,-0.0031823609948015536,16.611552650061203,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_023c3eb119930eae,Z7_market_regime_price_breadth,1.0,-0.0009015417004760579,-6.783905703276334e-05,0.002362064548722782,,0,0.002276978366686634,0.0003620645487227821,622.650338612055,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_037f9df61ebc10bd,Z7_market_regime_price_breadth,-1.0,-0.0009645865295789339,0.0011373271840088874,0.00036956507102692206,,0,-0.0005491823923516769,-0.001630434928973078,76.31920129560864,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0b8a4470ee126050,Z7_market_regime_price_breadth,-1.0,0.0006804601199580959,0.0013284459919370858,-0.0011823609948015536,,0,-0.001922688813597359,-0.0031823609948015536,16.611552650061203,False,False,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_0c2afd19c22daa7e,Z7_market_regime_price_breadth,-1.0,-0.0008238381015484051,0.004349651057921569,0.0025498106879435233,,0,0.002454651780414794,0.0005498106879435233,22.797001635188398,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_163679b0e11435ee,Z7_market_regime_price_breadth,1.0,0.0008413322371781236,-0.00023757582369958048,0.0027927117618451866,,0,0.0034155331673060433,0.0007927117618451865,10.29863874249684,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
a7al2z1_1a77869b80c1724e,Z7_market_regime_price_breadth,-1.0,-0.0008189537293036242,0.004317199658708402,0.002482921278620427,,0,0.0023719667432138313,0.00048292127862042695,22.823179134642395,False,True,False,HOLD_A7AL2Z4_PRE_MAY_UNSTABLE
