candidate_id,arm,split,funding_beta,funding_corr,core4_beta,core4_corr
i0_basis_premium_060,I0_basis_premium,recent_oos_2025H2_2026Apr,-0.005800453494465393,-0.007637895942207347,0.053183799676788844,0.05991404223354817
i0_basis_premium_060,I0_basis_premium,fresh_forward_2026May,0.09733485993989376,0.13530093715549799,0.07331553196752795,0.10006605877382983
i0_basis_premium_061,I0_basis_premium,validation_2025H1,0.36916177078256346,0.3076151824062034,0.41346404656899094,0.29700546568230257
i0_basis_premium_061,I0_basis_premium,recent_oos_2025H2_2026Apr,0.27733578476556087,0.25982973161039913,0.3304498192274331,0.26486582385131624
i0_basis_premium_061,I0_basis_premium,fresh_forward_2026May,0.18002263776589814,0.19304302217269534,0.09793332404826989,0.10311358609532392
i0_basis_premium_062,I0_basis_premium,validation_2025H1,-0.0190602614776101,-0.023738403390902416,-0.08793743043241725,-0.09441305867823797
i0_basis_premium_062,I0_basis_premium,recent_oos_2025H2_2026Apr,0.05543067057216543,0.0723402150208298,-0.005314172382689327,-0.005933388315200524
i0_basis_premium_062,I0_basis_premium,fresh_forward_2026May,-0.06865931435818735,-0.09420681271556033,-0.08149769999241162,-0.10979602291042177
i0_basis_premium_063,I0_basis_premium,validation_2025H1,0.15788115845199083,0.13843299827738428,0.2559099672856961,0.1934337125044101
i0_basis_premium_063,I0_basis_premium,recent_oos_2025H2_2026Apr,0.029460888897993254,0.028062289129441934,0.08942064235424843,0.07287062678233172
i0_basis_premium_063,I0_basis_premium,fresh_forward_2026May,0.2631501251154159,0.2201800380402044,0.3268135457467251,0.2684929080535341
i0_basis_premium_064,I0_basis_premium,validation_2025H1,-0.11926342735692143,-0.1347467482952908,-0.1988765556428073,-0.19370027734528633
i0_basis_premium_064,I0_basis_premium,recent_oos_2025H2_2026Apr,-0.09860714339985834,-0.11333207821915722,-0.19958980643826152,-0.19625480704506668
i0_basis_premium_064,I0_basis_premium,fresh_forward_2026May,0.22863830625364823,0.22076996942102345,0.31212002920516446,0.29591777339016306
i0_basis_premium_065,I0_basis_premium,validation_2025H1,0.0,,0.0,
i0_basis_premium_065,I0_basis_premium,recent_oos_2025H2_2026Apr,0.0,,0.0,
i0_basis_premium_065,I0_basis_premium,fresh_forward_2026May,0.0,,0.0,
i0_basis_premium_066,I0_basis_premium,validation_2025H1,0.0,,0.0,
i0_basis_premium_066,I0_basis_premium,recent_oos_2025H2_2026Apr,0.0,,0.0,
i0_basis_premium_066,I0_basis_premium,fresh_forward_2026May,0.0,,0.0,
i0_basis_premium_067,I0_basis_premium,validation_2025H1,0.0,,0.0,
i0_basis_premium_067,I0_basis_premium,recent_oos_2025H2_2026Apr,0.0,,0.0,
i0_basis_premium_067,I0_basis_premium,fresh_forward_2026May,0.0,,0.0,
i0_basis_premium_068,I0_basis_premium,validation_2025H1,0.17379854198332753,0.18656105612319254,0.18013899743541348,0.16669334024246596
i0_basis_premium_068,I0_basis_premium,recent_oos_2025H2_2026Apr,0.1290857082959936,0.15133503926386563,0.16040180606238075,0.16088222235311195
i0_basis_premium_068,I0_basis_premium,fresh_forward_2026May,-0.06958278882150698,-0.08353752087100191,-0.10867281880508203,-0.12810293856848531
i0_basis_premium_069,I0_basis_premium,validation_2025H1,0.048227128793291905,0.04168234658655485,0.019897038111042754,0.014824663022588678
