candidate_id,arm,raw_may_10bp_ann_stress_only,residual_funding_may_ann_stress_only,residual_core4_may_ann_stress_only,may_used_for_rank,may_used_for_selection
i0_basis_premium_155,I0_basis_premium,0.7271384033242452,1.5595816506068128,1.7753479776659526,False,False
i0_basis_premium_156,I0_basis_premium,-3.639803977939195,0.0841138081354327,0.04701230570418937,False,False
i0_basis_premium_157,I0_basis_premium,-5.18596940843554,-1.2906428085213408,-1.4625845813725742,False,False
i0_basis_premium_158,I0_basis_premium,-2.528293123034396,0.1848079839494031,0.18472612345282166,False,False
i0_basis_premium_159,I0_basis_premium,2.0143541797071327,2.7865889168863593,2.984061314776845,False,False
i0_basis_premium_160,I0_basis_premium,-3.2003299092272894,0.1571800623466525,0.15574698690353986,False,False
i0_basis_premium_161,I0_basis_premium,-7.656051945807046,-3.3082071305416725,-3.527776667701131,False,False
i0_basis_premium_162,I0_basis_premium,-1.9468080528920177,1.3483704339422893,1.2802499526202211,False,False
i0_basis_premium_163,I0_basis_premium,6.211493110952548,4.073123011431572,4.28750016631986,False,False
i0_basis_premium_164,I0_basis_premium,-3.4098350063165985,-0.054245965866942185,-0.47732361130608286,False,False
i0_basis_premium_165,I0_basis_premium,-2.368383467548998,0.37514668259312306,0.426818629169685,False,False
i0_basis_premium_166,I0_basis_premium,-3.32487752584438,0.23106857995294666,-0.40089763487534535,False,False
i0_basis_premium_167,I0_basis_premium,-7.140822063332152,-2.3749604192840605,-2.97846352721492,False,False
i0_basis_premium_168,I0_basis_premium,-2.829796998734786,0.31431593669232416,0.4197081274319899,False,False
i0_basis_premium_169,I0_basis_premium,-7.297596747125925,-2.4563622832655114,-3.0646558322407844,False,False
i0_basis_premium_170,I0_basis_premium,-4.040495389372943,-1.7252152401929444,-1.5577442044613592,False,False
i0_basis_premium_171,I0_basis_premium,-4.160030002252906,-1.7241635458755749,-1.7126527163749636,False,False
i0_basis_premium_172,I0_basis_premium,-3.7982890090219072,-1.2309431553455021,-0.9328293212922378,False,False
i0_basis_premium_173,I0_basis_premium,-8.241309060871854,-6.04350866234067,-5.9365723153574566,False,False
i0_basis_premium_174,I0_basis_premium,-1.2590495745111359,0.4863052864185225,0.4342229787494039,False,False
i0_basis_premium_175,I0_basis_premium,2.364263153626457,3.70390854229894,3.569738466229326,False,False
i0_basis_premium_176,I0_basis_premium,-3.6796585755313047,-0.4053139962041794,-0.4185019635105683,False,False
i0_basis_premium_177,I0_basis_premium,-5.112469801983576,-2.0493019270953337,-2.0113087436319677,False,False
i0_basis_premium_178,I0_basis_premium,-1.4743362434677874,0.6663454735787067,0.6977686711604838,False,False
i0_basis_premium_179,I0_basis_premium,-3.163520386936099,-1.2329526986977712,-0.9486379453172478,False,False
i0_basis_premium_180,I0_basis_premium,0.0,0.0,0.0,False,False
i0_basis_premium_181,I0_basis_premium,0.0,0.0,0.0,False,False
i0_basis_premium_182,I0_basis_premium,0.0,0.0,0.0,False,False
i0_basis_premium_183,I0_basis_premium,0.7271384033242452,1.5595816506068128,1.7753479776659526,False,False
i0_basis_premium_184,I0_basis_premium,-3.639803977939195,0.0841138081354327,0.04701230570418937,False,False
i0_basis_premium_185,I0_basis_premium,-3.7224463257181943,-0.3502446462943267,-0.5031296577435705,False,False
