blueprint_id,expression,a7ls_lane,lane_name,search_role,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,skeleton_key,production_key,source_stage,source_seed_id,checkpoint_group
a7ls15_de75bdd96dce20fa,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Mean(listing_age_days,4))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|positioning_like|listing_age_like,seed_sub,a7ls9_877419e7f0b8bf0e,listing_age_days,a7ls13_seed,listing_age_like,seed_expression,mean_4h,skel_eaa129218e1e1a2f,prod_0e2fe4546043f49c,A7LS-13,a7ls9_877419e7f0b8bf0e,chk_cf22f6f8bbee5faf
a7ls15_62820ea2f3aa232c,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),global_long_short_account_ratio_last)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|positioning_like|positioning_like,seed_mul,a7ls9_877419e7f0b8bf0e,global_long_short_account_ratio_last,a7ls13_seed,positioning_like,seed_expression,level,skel_97ea9710bb50e137,prod_fef4c2941d57684b,A7LS-13,a7ls9_877419e7f0b8bf0e,chk_27e70345e80883ed
a7ls15_ac4dfbb9a4ca15a1,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),Sign(ZScore(Mean(funding_abs_state,168))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|positioning_like|regime_state,seed_gated_sign,a7ls9_877419e7f0b8bf0e,funding_abs_state,a7ls13_seed,regime_state,seed_expression,zmean_168h,skel_af8c1327eb17d836,prod_66db0cfbb799c6f0,A7LS-13,a7ls9_877419e7f0b8bf0e,chk_47a636881564bf59
a7ls15_d9baebd31435c3fc,"Mul(Delta(ZScore(Mean(taker_buy_sell_volume_ratio_last,48)),4),ZScore(Mean(realized_vol_24h,16)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,open_interest_like|positioning_like|volatility_like,seed_relative_shock,a7ls9_877419e7f0b8bf0e,realized_vol_24h,a7ls13_seed,volatility_like,seed_expression,mean_16h,skel_23c5c050c3598aff,prod_b0cd7dfa7208486a,A7LS-13,a7ls9_877419e7f0b8bf0e,chk_c72b86a3952eb1c4
a7ls15_e5e24a6c005dc35f,global_long_short_account_ratio_last,A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,positioning_like,single,global_long_short_account_ratio_last,,positioning_like,,level,,skel_ca36cd3eaf5a3a94,prod_5d27da6ab7c9d852,A7LS-14,,chk_2a51f1856e131b00
a7ls15_0db2837c13504ff0,trade_close,A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,price_like,single,trade_close,,price_like,,level,,skel_ca36cd3eaf5a3a94,prod_65d4455e45a981f2,A7LS-14,,chk_0f2ca041063d6699
a7ls15_d5397c51795ee4c5,realized_vol_24h,A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L1_single_axis_transform,role_mixed_allowed,P0,volatility_like,single,realized_vol_24h,,volatility_like,,level,,skel_ca36cd3eaf5a3a94,prod_cb1daa7ce469273d,A7LS-14,,chk_6ada9da4eda0c63f
a7ls15_832a9041445dcea5,"Mul(ZScore(Mean(volume_volatility_ratio_168h,48)),Sign(TSRank(mark_index_basis_bps,2)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|basis_premium_like,seed_gated_sign,a7ls9_516eed52d75aa727,mark_index_basis_bps,a7ls13_seed,basis_premium_like,seed_expression,tsrank_2h,skel_bcb165b7818f5d85,prod_4ec2a4332c7d36dc,A7LS-13,a7ls9_516eed52d75aa727,chk_97452751c7ad9b03
a7ls15_386f2d7c5de6c1e6,"Mul(Delta(ZScore(Mean(volume_volatility_ratio_168h,48)),4),ZScore(Mean(trade_quote_volume,3)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|liquidity_like,seed_relative_shock,a7ls9_516eed52d75aa727,trade_quote_volume,a7ls13_seed,liquidity_like,seed_expression,mean_3h,skel_23c5c050c3598aff,prod_5bcb9a273ae22e7c,A7LS-13,a7ls9_516eed52d75aa727,chk_68d4c5c870a05dba
a7ls15_a42cd8ee4ff69c71,"Sub(Mul(Delta(realized_vol_72h,168),ZScore(Mean(liquidity_rank_active_universe,168))),CSRank(mark_index_basis_bps))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|liquidity_rank_active_universe|basis_premium_like,seed_sub,a7ls9_db1bf403691c180d,mark_index_basis_bps,a7ls13_seed,basis_premium_like,seed_expression,csrank,skel_f4a4768f52f6024b,prod_1f9f7d4c0f80ae9d,A7LS-13,a7ls9_db1bf403691c180d,chk_f2e5402b02fee918
a7ls15_f773a0e79df0fcec,"Mean(Mul(Mul(Delta(realized_vol_72h,168),ZScore(Mean(liquidity_rank_active_universe,168))),Delta(trade_quote_volume,1)),4)",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|liquidity_rank_active_universe|liquidity_like,seed_smooth_mul,a7ls9_db1bf403691c180d,trade_quote_volume,a7ls13_seed,liquidity_like,seed_expression,delta_1h,skel_cbd2c60b4ce5b616,prod_593b7478e357eb74,A7LS-13,a7ls9_db1bf403691c180d,chk_61728a178ff1cb0c
a7ls15_17bd858f18f00eb7,"Mul(Sub(CSRank(Mul(Delta(realized_vol_72h,168),ZScore(Mean(liquidity_rank_active_universe,168)))),CSRank(ZScore(Mean(listing_age_days,72)))),Sign(ZScore(Mean(listing_age_days,72))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|liquidity_rank_active_universe|listing_age_like,seed_signed_spread,a7ls9_db1bf403691c180d,listing_age_days,a7ls13_seed,listing_age_like,seed_expression,zmean_72h,skel_94de24b2777c5bd6,prod_f5bb664bbc8e5ddf,A7LS-13,a7ls9_db1bf403691c180d,chk_db5fe54668a00935
a7ls15_a762bc2bc2ffb3cc,"Mul(Delta(Mul(Delta(realized_vol_72h,168),ZScore(Mean(liquidity_rank_active_universe,168))),4),ZScore(Mean(global_long_short_account_ratio_last,6)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|liquidity_rank_active_universe|positioning_like,seed_relative_shock,a7ls9_db1bf403691c180d,global_long_short_account_ratio_last,a7ls13_seed,positioning_like,seed_expression,mean_6h,skel_c017fb36d8da95ae,prod_63f4ebe3fa4666ed,A7LS-13,a7ls9_db1bf403691c180d,chk_e1d88575c6274fc3
a7ls15_f5918268a0f175b4,"Mul(Mul(Delta(realized_vol_72h,168),ZScore(Mean(liquidity_rank_active_universe,168))),Delta(funding_abs_state,8))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|liquidity_rank_active_universe|regime_state,seed_mul,a7ls9_db1bf403691c180d,funding_abs_state,a7ls13_seed,regime_state,seed_expression,delta_8h,skel_0502920317c04faa,prod_a824ca041a6a286c,A7LS-13,a7ls9_db1bf403691c180d,chk_08251ce32cdd90cc
a7ls15_e85c62c9fdd9bc5c,"Mul(Mul(Delta(realized_vol_72h,168),ZScore(Mean(liquidity_rank_active_universe,168))),Sign(TSRank(realized_vol_24h,4)))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|liquidity_rank_active_universe|volatility_like,seed_gated_sign,a7ls9_db1bf403691c180d,realized_vol_24h,a7ls13_seed,volatility_like,seed_expression,tsrank_4h,skel_28cc8a54a3a649a3,prod_2e7a44f2e0178aee,A7LS-13,a7ls9_db1bf403691c180d,chk_78fe787dec23df50
a7ls15_8bbe25b5b28aebbb,"Mul(ZScore(Mean(volume_volatility_ratio_168h,48)),Abs(ZScore(Mean(listing_age_days,336))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|listing_age_like,seed_mul,a7ls9_516eed52d75aa727,listing_age_days,a7ls13_seed,listing_age_like,seed_expression,abs_zmean_336h,skel_af8c1327eb17d836,prod_9a54166fd7ded2e7,A7LS-13,a7ls9_516eed52d75aa727,chk_c6cccbc950a85ff0
a7ls15_211f210efd0bf6cb,"Mul(Sub(CSRank(ZScore(Mean(volume_volatility_ratio_168h,48))),CSRank(ZScore(Mean(global_long_short_account_ratio_last,12)))),Sign(ZScore(Mean(global_long_short_account_ratio_last,12))))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|positioning_like,seed_signed_spread,a7ls9_516eed52d75aa727,global_long_short_account_ratio_last,a7ls13_seed,positioning_like,seed_expression,zmean_12h,skel_2a37813b63855131,prod_125f64650c8d1192,A7LS-13,a7ls9_516eed52d75aa727,chk_e61f7e6b11a84878
a7ls15_aa1d05b4d74620ea,"Sub(ZScore(Mean(volume_volatility_ratio_168h,48)),Mean(funding_abs_state,72))",A7LS14_A,exploit_a7ls13_multi_label_packet,evidence_exploitation,L3_seed_context_mutation,role_mixed_allowed,P0,volatility_like|regime_state,seed_sub,a7ls9_516eed52d75aa727,funding_abs_state,a7ls13_seed,regime_state,seed_expression,mean_72h,skel_eaa129218e1e1a2f,prod_1cbbf15cb97501a2,A7LS-13,a7ls9_516eed52d75aa727,chk_beee7f006c854e2f
a7ls15_bac0cb8faa9b9f0d,"Mul(Clip(ZScore(mark_trade_basis_bps),-3,3),CSRank(premium_close_bps))",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like,mul,mark_trade_basis_bps,premium_close_bps,basis_premium_like,basis_premium_like,clip_z,csrank,skel_3363cfb4025bd87d,prod_991afbd005a3717c,A7LS-14,,chk_14cf94910e7aa153
a7ls15_d38ec7d8ed8243b0,"Mul(mark_index_basis_bps,funding_rate_state_last_ffill_8h)",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like|funding_state_like,mul,mark_index_basis_bps,funding_rate_state_last_ffill_8h,basis_premium_like,funding_state_like,level,level,skel_337820bc5afcf6cc,prod_43e382c3d331b568,A7LS-14,,chk_66e8068272fc7516
a7ls15_7d59fabc94fe4680,"Mul(Clip(ZScore(mark_trade_basis_bps),-3,3),CSRank(trade_volume))",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like|liquidity_like,mul,mark_trade_basis_bps,trade_volume,basis_premium_like,liquidity_like,clip_z,csrank,skel_3363cfb4025bd87d,prod_29106c69c6706826,A7LS-14,,chk_76fd59be0b76cf96
a7ls15_3e130f4143ddb920,"Mul(basis_abs_168h,Sign(Mean(Delta(listing_age_days,4),24)))",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like|listing_age_like,state_gate,basis_abs_168h,listing_age_days,basis_premium_like,listing_age_like,level,delta_4h,skel_68023e5e4a62ee1a,prod_47103d6bf15edfdc,A7LS-14,,chk_704d4df28d11613c
a7ls15_1efd61784e3b6836,"Mul(mark_index_basis_bps,open_interest_last)",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like|open_interest_like,mul,mark_index_basis_bps,open_interest_last,basis_premium_like,open_interest_like,level,level,skel_337820bc5afcf6cc,prod_d1de3000a5434e67,A7LS-14,,chk_3bd4e6e7c6d92c00
a7ls15_d8f5537e95099b5b,"Mul(Clip(ZScore(mark_trade_basis_bps),-3,3),CSRank(global_long_short_account_ratio_mean))",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like|positioning_like,mul,mark_trade_basis_bps,global_long_short_account_ratio_mean,basis_premium_like,positioning_like,clip_z,csrank,skel_3363cfb4025bd87d,prod_6df1521a5d3741ee,A7LS-14,,chk_8c72cf7b312875b8
a7ls15_21f47cd87e82a2b8,"Mul(mark_index_basis_bps,funding_abs_state)",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like|regime_state,mul,mark_index_basis_bps,funding_abs_state,basis_premium_like,regime_state,level,level,skel_337820bc5afcf6cc,prod_370e9a00a7f77b1c,A7LS-14,,chk_dfc42edd69b5e1b2
a7ls15_559916e6d34c83f6,"Mul(mark_index_basis_bps,taker_buy_sell_volume_ratio_last)",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like|taker_flow_like,mul,mark_index_basis_bps,taker_buy_sell_volume_ratio_last,basis_premium_like,taker_flow_like,level,level,skel_337820bc5afcf6cc,prod_1d914d0d715efe12,A7LS-14,,chk_cfe01313d7ca0480
a7ls15_2c7fc27d3a4e2c64,"Sub(basis_abs_168h,Abs(ZScore(Mean(realized_vol_24h,12))))",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,basis_premium_like|volatility_like,sub,basis_abs_168h,realized_vol_24h,basis_premium_like,volatility_like,level,abs_zmean_12h,skel_c80f62c274b367a9,prod_7a31c76b3fa12126,A7LS-14,,chk_6e42195005f50471
a7ls15_8a715d767813b5a9,"Mul(funding_rate_state_last_ffill_8h,funding_rate_update_age_hours)",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,funding_state_like,mul,funding_rate_state_last_ffill_8h,funding_rate_update_age_hours,funding_state_like,funding_state_like,level,level,skel_337820bc5afcf6cc,prod_fb98bffb249b15b6,A7LS-14,,chk_453000d5ecad583a
a7ls15_a3e97482b2adb49f,"Mul(funding_rate_state_last_ffill_8h,trade_quote_volume)",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,funding_state_like|liquidity_like,mul,funding_rate_state_last_ffill_8h,trade_quote_volume,funding_state_like,liquidity_like,level,level,skel_337820bc5afcf6cc,prod_09b90e3411f27bfc,A7LS-14,,chk_df093bfd73a26073
a7ls15_80e66f728fd69cdf,"Mul(funding_rate_state_last_ffill_8h,listing_age_days)",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,funding_state_like|listing_age_like,mul,funding_rate_state_last_ffill_8h,listing_age_days,funding_state_like,listing_age_like,level,level,skel_337820bc5afcf6cc,prod_1e80b692c950ac68,A7LS-14,,chk_d3cd5bdb46c346be
a7ls15_127218a1581f053a,"Mul(funding_rate_state_last_ffill_8h,open_interest_last)",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,funding_state_like|open_interest_like,mul,funding_rate_state_last_ffill_8h,open_interest_last,funding_state_like,open_interest_like,level,level,skel_337820bc5afcf6cc,prod_ad62cd5877583956,A7LS-14,,chk_e2c27611dad703fa
a7ls15_f5cf830855bb93d1,"Mul(funding_rate_state_last_ffill_8h,global_long_short_account_ratio_last)",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,funding_state_like|positioning_like,mul,funding_rate_state_last_ffill_8h,global_long_short_account_ratio_last,funding_state_like,positioning_like,level,level,skel_337820bc5afcf6cc,prod_17e242fb7fa764fe,A7LS-14,,chk_506eb3d8835ae110
a7ls15_508de207d80adbcb,"Mul(funding_rate_state_last_ffill_8h,funding_abs_state)",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,funding_state_like|regime_state,mul,funding_rate_state_last_ffill_8h,funding_abs_state,funding_state_like,regime_state,level,level,skel_337820bc5afcf6cc,prod_c2a12fc1492324ce,A7LS-14,,chk_f0cdb34ebe39ae93
a7ls15_c3fc0be65d6f9a6b,"Mul(funding_rate_state_last_ffill_8h,taker_buy_sell_volume_ratio_last)",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,funding_state_like|taker_flow_like,mul,funding_rate_state_last_ffill_8h,taker_buy_sell_volume_ratio_last,funding_state_like,taker_flow_like,level,level,skel_337820bc5afcf6cc,prod_2ba58f19b7070e16,A7LS-14,,chk_d44d9debd7c2d56e
a7ls15_b715d19d7618922c,"Mul(funding_rate_state_last_ffill_8h,realized_vol_24h)",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,funding_state_like|volatility_like,mul,funding_rate_state_last_ffill_8h,realized_vol_24h,funding_state_like,volatility_like,level,level,skel_337820bc5afcf6cc,prod_d1a8cf856db4f3ed,A7LS-14,,chk_9e3c9c3667ec2451
a7ls15_90eb026b7fd8bdd0,"Mul(trade_quote_volume,trade_volume)",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,liquidity_like,mul,trade_quote_volume,trade_volume,liquidity_like,liquidity_like,level,level,skel_337820bc5afcf6cc,prod_e261a76534525eaf,A7LS-14,,chk_7ab5565fa5eff94e
a7ls15_9a60b10d66a8fc1b,"Mul(trade_quote_volume,listing_age_days)",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,liquidity_like|listing_age_like,mul,trade_quote_volume,listing_age_days,liquidity_like,listing_age_like,level,level,skel_337820bc5afcf6cc,prod_a20d153d7a97d297,A7LS-14,,chk_0b20d81cb24655e1
a7ls15_74744ef95eb72db5,"Mul(trade_quote_volume,funding_abs_state)",A7LS14_B,raw_multi_axis_reserved_search,raw_discovery,L2_raw_multi_axis_interaction,role_mixed_allowed,P0,liquidity_like|regime_state,mul,trade_quote_volume,funding_abs_state,liquidity_like,regime_state,level,level,skel_337820bc5afcf6cc,prod_dd1a520af0756f16,A7LS-14,,chk_e2044243f275c113
