candidate_id,expression,fields,field_families,pattern_id,oi_field,price_field,oi_window,price_window,windows,skeleton_key,production_key,parent_seed_id,source,deterministic_order_key,selected_for_fast_replay,q_decision,q_reasons,q_warnings,q_label_t1_positive_premay_splits,q_label_t2_positive_premay_splits,q_one_bar_lag_positive_premay_splits,q_timevarying_latent_positive_premay_splits,q_net_10bps_positive_premay_splits,q_control_ratio_premay_max_by_split,q_recent_net_mean_spread_10bps,q_recent_turnover,q_recent_newey_west_tstat_lag24,q_selector_score_no_may,r_decision,r_reasons,r_warnings,r_label_t1_positive_premay_splits,r_label_t2_positive_premay_splits,r_one_bar_lag_positive_premay_splits,r_latent_positive_premay_splits,r_net_10bps_positive_premay_splits,r_control_ratio_premay_max,r_top_symbol_abs_contribution_share,r_top_month_abs_contribution_share,r_top_latent_abs_contribution_share,s_a7al2s_tier,s_allowed_as_seed_for_large_search,s_allowed_as_seed_for_company_full_qr_comparison,s_allowed_for_may_stress_failure_attribution,s_allowed_for_local_expansion_before_full_pool,s_premay_positive_split_count,s_pre_may_control_ratio_max,s_may_control_ratio_max,s_may_gate_max,t_entry_rows,t_failure_labels,t_may_sign_flip_rows,t_may_control_dominated_rows,t_may_min_spread,t_may_mean_spread,t_premay_mean_spread,t_eligible_for_expansion,in_a7al2q_generated,in_a7al2q_fast_replay,in_a7al2r_forensic,in_a7al2s_followup,in_a7al2t_may_attribution,shared_pool_stage,has_repaired_canonical_chain,is_control_dominated_premay,is_may_stress_failed,eligible_for_large_search,eligible_for_alpha_proof,selector_feature_replay_alignment_score,selector_feature_latency_survival_score,selector_feature_neutral_survival_score,selector_feature_cost_survival_score,selector_feature_robust_stat_score,selector_feature_spread_score,selector_feature_control_penalty,selector_feature_turnover_penalty,selector_feature_concentration_penalty,selector_hard_reject_reason,selector_score_no_may,selector_score_uses_may,selected_by_a7al2v
a7al2q_165d460c6fe4efb2,"Sub(ZScore(Delta(open_interest_value_last,8)),ZScore(Delta(index_close,24)))",index_close|open_interest_value_last,open_interest|price,delta_spread,open_interest_value_last,index_close,8,24,8|24,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_value_last|index_close::8|24,,local_mutation,01764206fda7abc8,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1.0,1.0,1.0,,1.0,813.7164707451878,-0.0005074764592116,0.481869296709374,,-808.7239472043995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.4227141570139838,1.0,0.6120620925760915,0.0,premay_control_dominated,-0.83945753,False,False
a7al2q_21e726a216c59eff,"Mul(Abs(ZScore(Delta(open_interest_last,4))),Abs(ZScore(Mean(trade_close,8))))",open_interest_last|trade_close,open_interest|price,oi_abs_delta_x_price_abs,open_interest_last,trade_close,4,8,4|8,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_last|trade_close::4|8,,local_mutation,018a0a148c457eaf,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0.0,0.0,0.0,,0.0,5.235643888941207,-0.0016552163031048,0.7123790211079363,,-4.89086019204601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.279693054400454,1.0,0.9052666135159219,0.0,premay_control_dominated,-1.53504283,False,False
a7al2q_4194a7bf5b871ea7,"Sub(Abs(ZScore(Delta(open_interest_value_last,336))),Abs(ZScore(Delta(index_close,8))))",index_close|open_interest_value_last,open_interest|price,abs_delta_gap,open_interest_value_last,index_close,336,8,336|8,skeleton-65ce4cb2af0cf72a,a7al2q_local_oi_price::abs_delta_gap::open_interest_value_last|index_close::336|8,,local_mutation,018b651fa9df2fb9,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3.0,3.0,3.0,,3.0,12.25025342263089,5.626389054943716e-05,0.2760807447691031,,0.3060104679185479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.5,0.5,0.0,0.5,0.0,0.49296245138099803,1.0,0.35030249026872395,0.0,premay_control_dominated,0.29781972,False,False
a7al2q_edb77f58a5decea7,"Mul(Abs(ZScore(Mean(open_interest_mean,168))),Abs(ZScore(Delta(index_close,720))))",index_close|open_interest_mean,open_interest|price,oi_abs_x_price_abs_delta,open_interest_mean,index_close,168,720,168|720,skeleton-5ca10905a35c5fca,a7al2q_local_oi_price::oi_abs_x_price_abs_delta::open_interest_mean|index_close::168|720,,local_mutation,018b90acfb4eb09f,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1.0,1.0,1.0,,1.0,14.295227604376036,0.0005044672003116,0.089630380680247,,-8.290760404064422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.5488135503023167,1.0,0.11314074004595981,0.0,premay_control_dominated,-0.58287045,False,False
a7al2q_df339788dddb7322,"Mul(ZScore(Mean(open_interest_mean,72)),ZScore(Delta(mark_close,336)))",mark_close|open_interest_mean,open_interest|price,oi_level_x_price_delta,open_interest_mean,mark_close,72,336,72|336,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_mean|mark_close::72|336,,local_mutation,018d271c0099b9dc,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2.0,2.0,2.0,,2.0,18.17865151614677,-0.0024685214017639,0.0874550649829477,,-11.647172917910748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.17834622690262436,1.0,0.11037377479716741,0.0,premay_control_dominated,-0.32270577,False,False
a7al2q_c71837a81f389a41,"Add(ZScore(Mean(open_interest_value_last,8)),Neg(ZScore(Delta(index_close,48))))",index_close|open_interest_value_last,open_interest|price,oi_level_plus_neg_price_delta,open_interest_value_last,index_close,8,48,8|48,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_value_last|index_close::8|48,,local_mutation,018faf516a01a715,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1.0,1.0,1.0,,1.0,17.670371242970816,0.0019866769547344,0.1054290718038528,,-10.18369428823637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.7335133100170314,1.0,0.13323641138676545,0.0,premay_control_dominated,-0.46984909,False,False
a7al2q_706253017908e57d,"Sub(Abs(ZScore(Mean(open_interest_last,336))),Abs(ZScore(Mean(mark_close,24))))",mark_close|open_interest_last,open_interest|price,abs_level_gap,open_interest_last,mark_close,336,24,336|24,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_last|mark_close::336|24,,local_mutation,0190f2c565fc1ad8,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0.0,0.0,0.0,,0.0,1.1312356904101872,-0.0002808479425922,0.0011429624850216,,0.5879163669976016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.4509545814473028,0.5656178452050936,0.000586221451015337,0.0,premay_control_dominated,-0.49894968,False,False
a7al2q_aced101952a66c40,"Mul(Abs(ZScore(Delta(open_interest_mean,336))),Abs(ZScore(Mean(trade_close,48))))",open_interest_mean|trade_close,open_interest|price,oi_abs_delta_x_price_abs,open_interest_mean,trade_close,336,48,336|48,skeleton-bb9ca3f57ba3a72b,a7al2q_local_oi_price::oi_abs_delta_x_price_abs::open_interest_mean|trade_close::336|48,,local_mutation,0194bee90e257b67,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0.0,0.0,0.0,,0.0,21.763329345244152,-0.0002024254825167,0.1657664300857221,,-19.96575482776087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.4607268889692042,1.0,0.20998452375369314,0.0,premay_control_dominated,-1.17402211,False,False
a7al2q_dd469285431f6901,"Mul(Abs(ZScore(Mean(open_interest_mean,8))),Abs(ZScore(Delta(index_close,24))))",index_close|open_interest_mean,open_interest|price,oi_abs_x_price_abs_delta,open_interest_mean,index_close,8,24,8|24,skeleton-5ca10905a35c5fca,a7al2q_local_oi_price::oi_abs_x_price_abs_delta::open_interest_mean|index_close::8|24,,local_mutation,0195a514ea796671,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1.0,1.0,1.0,,0.0,28.75392049702768,-0.0002392454094103,0.214102682274864,,-23.993165906438048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.4561387180779598,1.0,0.27146742953618164,0.0,premay_control_dominated,-0.84852343,False,False
a7al2q_e64593ae611d474b,"Mul(Abs(ZScore(Mean(open_interest_value_mean,336))),Abs(ZScore(Delta(index_close,12))))",index_close|open_interest_value_mean,open_interest|price,oi_abs_x_price_abs_delta,open_interest_value_mean,index_close,336,12,336|12,skeleton-5ca10905a35c5fca,a7al2q_local_oi_price::oi_abs_x_price_abs_delta::open_interest_value_mean|index_close::336|12,,local_mutation,019756c551a97e3c,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3.0,3.0,3.0,,3.0,7.637260107994034,0.0012725933525378,0.2665314775555351,,6.135333244543795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.5,0.5,0.0,0.5,0.0,0.6445305804483066,1.0,0.3381559818036862,0.0,premay_control_dominated,0.40059028,False,False
a7al2q_fd69cd2051870a73,"Sub(ZScore(Mean(open_interest_value_last,336)),ZScore(Mean(mark_close,24)))",mark_close|open_interest_value_last,open_interest|price,level_spread,open_interest_value_last,mark_close,336,24,336|24,skeleton-3c104d6d475f05ac,a7al2q_local_oi_price::level_spread::open_interest_value_last|mark_close::336|24,,local_mutation,0198cd8262b67522,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1.0,1.0,1.0,,1.0,7.639509346198468,0.0014244810550882,0.0014194856668817,,-0.7150282911101804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.6634574712483226,1.0,0.0009379543216245649,0.0,premay_control_dominated,-0.46908093,False,False
a7al2q_f864cf9d943df0c8,"Add(ZScore(Mean(open_interest_value_last,12)),Neg(ZScore(Delta(mark_close,72))))",mark_close|open_interest_value_last,open_interest|price,oi_level_plus_neg_price_delta,open_interest_value_last,mark_close,12,72,12|72,skeleton-cdd50cc367bea61c,a7al2q_local_oi_price::oi_level_plus_neg_price_delta::open_interest_value_last|mark_close::12|72,,local_mutation,019dbee32831fbcb,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1.0,1.0,1.0,,1.0,9.88138616891443,0.0015212108391897,0.0836943497096506,,-2.8601753297246524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.6755110742066708,1.0,0.10559020775688226,0.0,premay_control_dominated,-0.49787437,False,False
a7al2q_929e4e1ec2e59b6a,"Add(ZScore(Delta(open_interest_mean,720)),Neg(ZScore(Mean(index_close,72))))",index_close|open_interest_mean,open_interest|price,oi_delta_plus_neg_price_level,open_interest_mean,index_close,720,72,720|72,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_mean|index_close::720|72,,local_mutation,019f1857df673c9d,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0.0,0.0,0.0,,0.0,2.866901104068396,-0.0019074131759909,0.051193658401696,,-2.774314280059316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.24826652945425673,1.0,0.06424987103128084,0.0,premay_control_dominated,-1.26111421,False,False
a7al2q_0133ba7e904144bd,"Mul(ZScore(Mean(open_interest_last,4)),ZScore(Delta(mark_close,504)))",mark_close|open_interest_last,open_interest|price,oi_level_x_price_delta,open_interest_last,mark_close,4,504,4|504,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_last|mark_close::4|504,,local_mutation,01a86bb660ebe797,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2.0,2.0,2.0,,2.0,5.793036721731118,-0.0033384659693326,0.0773343165268688,,-0.1315026910637335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.06994149395871561,1.0,0.09750035173287065,0.0,premay_control_dominated,-0.38866315,False,False
a7al2q_8b401291d0c3a28f,"Sub(ZScore(Delta(open_interest_value_mean,48)),ZScore(Delta(index_close,720)))",index_close|open_interest_value_mean,open_interest|price,delta_spread,open_interest_value_mean,index_close,48,720,48|720,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_value_mean|index_close::48|720,,local_mutation,01acb9fb5129993d,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3.0,3.0,3.0,,3.0,84.90014606283196,0.0004329543661117,0.1717393308138999,,-71.96719169672026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.5,0.5,0.0,0.5,0.0,0.5399022587298339,1.0,0.217581953758852,0.0,premay_control_dominated,0.37478278,False,False
a7al2q_781b0a6856b6b231,"Mul(ZScore(Delta(open_interest_value_mean,4)),ZScore(Delta(trade_close,168)))",open_interest_value_mean|trade_close,open_interest|price,oi_delta_x_price_delta,open_interest_value_mean,trade_close,4,168,4|168,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_value_mean|trade_close::4|168,,local_mutation,01b63c45ec305844,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2.0,2.0,2.0,,0.0,1313.144003990906,-0.0016643719211115,0.6264171813070328,,-1306.8083759120177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.2785521629437413,1.0,0.7959245884725413,0.0,premay_control_dominated,-0.7975147,False,False
a7al2q_c0e06a1a62f16dc7,"Mul(ZScore(Mean(open_interest_mean,8)),ZScore(Delta(index_close,720)))",index_close|open_interest_mean,open_interest|price,oi_level_x_price_delta,open_interest_mean,index_close,8,720,8|720,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_mean|index_close::8|720,,local_mutation,01b911a8c4edb0bb,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2.0,2.0,2.0,,2.0,9.176726018306663,-0.0024762070120589,0.1110885795925891,,-2.652933030365593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.17738851469589267,1.0,0.14043521080523377,0.0,premay_control_dominated,-0.33384979,False,False
a7al2q_bfbe17018f795d57,"Mul(ZScore(Mean(open_interest_mean,168)),ZScore(Delta(mark_close,336)))",mark_close|open_interest_mean,open_interest|price,oi_level_x_price_delta,open_interest_mean,mark_close,168,336,168|336,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_mean|mark_close::168|336,,local_mutation,01c308c40a9378e0,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2.0,2.0,2.0,,2.0,23.077173666280515,-0.0024916379194228,0.0868098442252742,,-16.568811585703372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.1754656526490144,1.0,0.10955306476574597,0.0,premay_control_dominated,-0.3242909,False,False
a7al2q_17023300cdd76c4a,"Mul(ZScore(Mean(open_interest_mean,504)),ZScore(Delta(trade_close,96)))",open_interest_mean|trade_close,open_interest|price,oi_level_x_price_delta,open_interest_mean,trade_close,504,96,504|96,skeleton-34595505730d2c62,a7al2q_local_oi_price::oi_level_x_price_delta::open_interest_mean|trade_close::504|96,,local_mutation,01c4c96db614ed27,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,1.0,1.0,1.0,,1.0,28.800921434018125,-0.0019394574585945,0.1792791962392847,,-25.240378892612707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.244273456760291,1.0,0.22717253669746287,0.0,premay_control_dominated,-0.82073264,False,False
a7al2q_7add750c5afd623c,"Add(ZScore(Delta(open_interest_last,72)),Neg(ZScore(Mean(index_close,168))))",index_close|open_interest_last,open_interest|price,oi_delta_plus_neg_price_level,open_interest_last,index_close,72,168,72|168,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_last|index_close::72|168,,local_mutation,01c991132d5601f2,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3.0,3.0,3.0,,3.0,5.134074904213181,0.0021062902657964,0.1260208314130334,,9.472215361583228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.5,0.5,0.0,0.5,0.0,0.7484184540062071,1.0,0.15942878581813066,0.0,premay_control_dominated,0.53067192,False,False
a7al2q_8802b9454941aa10,"Add(ZScore(Delta(open_interest_value_mean,96)),Neg(ZScore(Mean(mark_close,48))))",mark_close|open_interest_value_mean,open_interest|price,oi_delta_plus_neg_price_level,open_interest_value_mean,mark_close,96,48,96|48,skeleton-a31a62d6cd42777e,a7al2q_local_oi_price::oi_delta_plus_neg_price_level::open_interest_value_mean|mark_close::96|48,,local_mutation,01cf33314fab74c9,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3.0,3.0,3.0,,3.0,66.9565927454177,0.0012544062524412,0.119974191169693,,-53.20218649297648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.5,0.5,0.0,0.5,0.0,0.6422642662456601,1.0,0.15173756038080946,0.0,premay_control_dominated,0.46436363,False,False
a7al2q_cb8e24ab5beec723,"Mul(ZScore(Delta(open_interest_mean,168)),ZScore(Delta(index_close,168)))",index_close|open_interest_mean,open_interest|price,oi_delta_x_price_delta,open_interest_mean,index_close,168,168,168|168,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_mean|index_close::168|168,,local_mutation,01d398438ad5dd23,True,HOLD_A7AL2Q_CONTROL_DOMINATED,control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3.0,3.0,3.0,,2.0,4.875185281464377,0.0003994873371355,0.1730666420868283,,7.524302055671219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.5,0.5,0.0,0.3333333333333333,0.0,0.5357318960724401,1.0,0.2192702715377762,0.0,premay_control_dominated,0.22148114,False,False
a7al2q_75b3845ed1c94361,"Mul(ZScore(Delta(open_interest_last,12)),ZScore(Delta(trade_close,4)))",open_interest_last|trade_close,open_interest|price,oi_delta_x_price_delta,open_interest_last,trade_close,12,4,12|4,skeleton-c843c26fad347fd9,a7al2q_local_oi_price::oi_delta_x_price_delta::open_interest_last|trade_close::12|4,,local_mutation,01d69901854b78b7,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,2.0,2.0,2.0,,1.0,92.45091537343671,0.0003613195413685,0.7539128030233201,,-83.58959583206817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,0.530975765783883,1.0,0.9580968906814238,0.0,premay_control_dominated,-0.54019966,False,False
a7al2q_faf18b94871d9f38,"Sub(ZScore(Delta(open_interest_value_last,168)),ZScore(Delta(trade_close,720)))",open_interest_value_last|trade_close,open_interest|price,delta_spread,open_interest_value_last,trade_close,168,720,168|720,skeleton-b86d839c2c31ff74,a7al2q_local_oi_price::delta_spread::open_interest_value_last|trade_close::168|720,,local_mutation,01e123eb1375e20c,True,HOLD_A7AL2Q_CONTROL_DOMINATED,label_t1_not_all_premay_positive|label_t2_not_all_premay_positive|one_bar_lag_fragile|control_dominated|cost_proxy_fragile|recent_10bps_negative,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,0.0,0.0,0.0,,0.0,146.41569888882665,-0.0015202378391919,0.1230712508065259,,-145.93593672801853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,False,False,fast_replay_scored,True,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.2965128666955649,1.0,0.15567696853163251,0.0,premay_control_dominated,-1.26175358,False,False
a7al2q_a4993fe3273bf0c8,"Sub(Abs(ZScore(Mean(open_interest_value_last,12))),Abs(ZScore(Mean(trade_close,72))))",open_interest_value_last|trade_close,open_interest|price,abs_level_gap,open_interest_value_last,trade_close,12,72,12|72,skeleton-834f1fb23958e23f,a7al2q_local_oi_price::abs_level_gap::open_interest_value_last|trade_close::12|72,,local_mutation,01e1791b4f05e81f,True,A7AL2Q_LOCAL_OI_PRICE_DIAGNOSTIC_CANDIDATE,,timevarying_latent_deferred_to_a7al2r|overlap_adjusted_recent_tstat_weak,3.0,3.0,3.0,,3.0,0.6664196226160567,0.002062825715511,0.005899161213015,,13.896406092895004,A7AL2R_LOCAL_FORENSIC_PASS,,control_close,3.0,3.0,3.0,3.0,3.0,0.9553990254446422,0.0445405875831374,0.296252764575212,0.2029201015411791,watchlist_control_close__may_control_dominated,False,False,True,False,4.0,1.0468969756315754,1.6344406631131283,HOLD_CONTROL_DOMINATED,2.0,MAY_SIGN_FLIP|MAY_CONTROL_DOMINATED|PREMAY_CONTROL_CLOSE,2.0,2.0,-0.0018559170194277,-0.0018245250740785,0.0018085449515902,False,True,True,True,True,True,stress_attributed,True,False,True,False,False,1.0,1.0,0.5,1.0,0.0,0.7430022894115087,0.4776995127223211,0.006636026825493645,0.296252764575212,,3.11372318,False,False
