symbol,status,rows,main_rows,patch_rows,overlap_rows_dropped,timestamp_min,timestamp_max,duplicate_after_merge,inf_cells,premium_close_bps_na,funding_rate_na,age_days_min,age_days_max,output_path
SWARMSUSDT,ok,12492,12085,408,1,2025-01-07 12:00:00,2026-06-11 23:00:00,0,0,0,9214,0.0,520.4583333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SWARMSUSDT\part.parquet
SXTUSDT,ok,9736,9329,408,1,2025-05-02 08:00:00,2026-06-11 23:00:00,0,0,0,7146,0.0,405.625,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SXTUSDT\part.parquet
SYNUSDT,ok,15948,15541,408,1,2024-08-16 12:00:00,2026-06-11 23:00:00,0,0,0,11806,0.0,664.4583333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SYNUSDT\part.parquet
SYRUPUSDT,ok,9616,9209,408,1,2025-05-07 08:00:00,2026-06-11 23:00:00,0,0,0,7056,0.0,400.625,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=SYRUPUSDT\part.parquet
TACUSDT,ok,7958,7551,408,1,2025-07-15 10:00:00,2026-06-11 23:00:00,0,0,0,5813,0.0,331.5416666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TACUSDT\part.parquet
TAGUSDT,ok,7717,7310,408,1,2025-07-25 11:00:00,2026-06-11 23:00:00,0,0,0,5632,0.0,321.5,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TAGUSDT\part.parquet
TAIKOUSDT,ok,8772,8365,408,1,2025-06-11 12:00:00,2026-06-11 23:00:00,0,0,0,6423,0.0,365.4583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TAIKOUSDT\part.parquet
TAKEUSDT,ok,6757,6350,408,1,2025-09-03 11:00:00,2026-06-11 23:00:00,0,0,0,4912,0.0,281.5,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TAKEUSDT\part.parquet
TAOUSDT,ok,18994,18587,408,1,2024-04-11 14:00:00,2026-06-11 23:00:00,0,0,0,14090,0.0,791.375,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TAOUSDT\part.parquet
TAUSDT,ok,7817,7410,408,1,2025-07-21 07:00:00,2026-06-11 23:00:00,0,0,0,5707,0.0,325.6666666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TAUSDT\part.parquet
THETAUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=THETAUSDT\part.parquet
THEUSDT,ok,13476,13069,408,1,2024-11-27 12:00:00,2026-06-11 23:00:00,0,0,0,9952,0.0,561.4583333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=THEUSDT\part.parquet
TIAUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,15918,61.25,954.2083333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TIAUSDT\part.parquet
TLMUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18270,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TLMUSDT\part.parquet
TNSRUSDT,ok,19063,18656,408,1,2024-04-08 17:00:00,2026-06-11 23:00:00,0,0,0,13353,0.0,794.25,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TNSRUSDT\part.parquet
TONUSDT,ok,19980,19573,408,1,2024-03-01 12:00:00,2026-06-11 23:00:00,0,0,0,14830,0.0,832.4583333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TONUSDT\part.parquet
TOSHIUSDT,ok,6427,6020,408,1,2025-09-17 05:00:00,2026-06-11 23:00:00,0,0,0,4665,0.0,267.75,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TOSHIUSDT\part.parquet
TOWNSUSDT,ok,7450,7043,408,1,2025-08-05 14:00:00,2026-06-11 23:00:00,0,0,0,5432,0.0,310.375,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TOWNSUSDT\part.parquet
TRADOORUSDT,ok,6372,5965,408,1,2025-09-19 12:00:00,2026-06-11 23:00:00,0,0,0,4623,0.0,265.4583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TRADOORUSDT\part.parquet
TRBUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,15918,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TRBUSDT\part.parquet
TREEUSDT,ok,7618,7211,408,1,2025-07-29 14:00:00,2026-06-11 23:00:00,0,0,0,5499,0.0,317.375,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TREEUSDT\part.parquet
TRUMPUSDT,ok,12227,11820,408,1,2025-01-18 13:00:00,2026-06-11 23:00:00,0,0,0,9015,0.0,509.4166666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TRUMPUSDT\part.parquet
TRUSTUSDT,ok,5247,4840,408,1,2025-11-05 09:00:00,2026-06-11 23:00:00,0,0,0,3236,0.0,218.58333333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TRUSTUSDT\part.parquet
TRUTHUSDT,ok,6084,5677,408,1,2025-10-01 12:00:00,2026-06-11 23:00:00,0,0,0,4407,0.0,253.45833333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TRUTHUSDT\part.parquet
TRXUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TRXUSDT\part.parquet
TSTUSDT,ok,11699,11292,408,1,2025-02-09 13:00:00,2026-06-11 23:00:00,0,0,0,8619,0.0,487.4166666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TSTUSDT\part.parquet
TURBOUSDT,ok,17817,17410,408,1,2024-05-30 15:00:00,2026-06-11 23:00:00,0,0,0,13207,0.0,742.3333333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TURBOUSDT\part.parquet
TURTLEUSDT,ok,5577,5170,408,1,2025-10-22 15:00:00,2026-06-11 23:00:00,0,0,0,3987,0.0,232.33333333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TURTLEUSDT\part.parquet
TUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,17297,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TUSDT\part.parquet
TUTUSDT,ok,10767,10360,408,1,2025-03-20 09:00:00,2026-06-11 23:00:00,0,0,0,7920,0.0,448.5833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TUTUSDT\part.parquet
TWTUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,15918,58.395833333333336,951.3541666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=TWTUSDT\part.parquet
UAIUSDT,ok,5221,4814,408,1,2025-11-06 11:00:00,2026-06-11 23:00:00,0,0,0,3406,0.0,217.5,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=UAIUSDT\part.parquet
UBUSDT,ok,6542,6135,408,1,2025-09-12 10:00:00,2026-06-11 23:00:00,0,0,0,4751,0.0,272.5416666666667,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=UBUSDT\part.parquet
UMAUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,15975,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=UMAUSDT\part.parquet
UNIUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=UNIUSDT\part.parquet
USDCUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=USDCUSDT\part.parquet
USELESSUSDT,ok,7212,6805,408,1,2025-08-15 12:00:00,2026-06-11 23:00:00,0,0,0,5253,0.0,300.4583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=USELESSUSDT\part.parquet
USTCUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,15918,34.479166666666664,927.4375,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=USTCUSDT\part.parquet
USUALUSDT,ok,12971,12564,408,1,2024-12-18 13:00:00,2026-06-11 23:00:00,0,0,0,9573,0.0,540.4166666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=USUALUSDT\part.parquet
USUSDT,ok,4358,3951,408,1,2025-12-12 10:00:00,2026-06-11 23:00:00,0,0,0,3113,0.0,181.54166666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=USUSDT\part.parquet
VANAUSDT,ok,13019,12612,408,1,2024-12-16 13:00:00,2026-06-11 23:00:00,0,0,0,9609,0.0,542.4166666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=VANAUSDT\part.parquet
VANRYUSDT,ok,19687,19280,408,1,2024-03-13 17:00:00,2026-06-11 23:00:00,0,0,0,14610,0.0,820.25,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=VANRYUSDT\part.parquet
VELODROMEUSDT,ok,13088,12681,408,1,2024-12-13 16:00:00,2026-06-11 23:00:00,0,0,0,9660,0.0,545.2916666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=VELODROMEUSDT\part.parquet
VELVETUSDT,ok,7959,7552,408,1,2025-07-15 09:00:00,2026-06-11 23:00:00,0,0,0,5814,0.0,331.5833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=VELVETUSDT\part.parquet
VETUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=VETUSDT\part.parquet
VICUSDT,ok,10951,10544,408,1,2025-03-12 17:00:00,2026-06-11 23:00:00,0,0,0,7854,0.0,456.25,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=VICUSDT\part.parquet
VIRTUALUSDT,ok,13164,12757,408,1,2024-12-10 12:00:00,2026-06-11 23:00:00,0,0,0,9718,0.0,548.4583333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=VIRTUALUSDT\part.parquet
VTHOUSDT,ok,12135,11728,408,1,2025-01-22 09:00:00,2026-06-11 23:00:00,0,0,0,8946,0.0,505.5833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=VTHOUSDT\part.parquet
VVVUSDT,ok,11968,11561,408,1,2025-01-29 08:00:00,2026-06-11 23:00:00,0,0,0,8820,0.0,498.625,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=VVVUSDT\part.parquet
WALUSDT,ok,10593,10186,408,1,2025-03-27 15:00:00,2026-06-11 23:00:00,0,0,0,7789,0.0,441.3333333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=WALUSDT\part.parquet
WAXPUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,15876,74.38541666666667,967.34375,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=WAXPUSDT\part.parquet
WCTUSDT,ok,10141,9734,408,1,2025-04-15 11:00:00,2026-06-11 23:00:00,0,0,0,6583,0.0,422.5,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=WCTUSDT\part.parquet
WETUSDT,ok,4409,4002,408,1,2025-12-10 07:00:00,2026-06-11 23:00:00,0,0,0,2827,0.0,183.66666666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=WETUSDT\part.parquet
WIFUSDT,ok,21010,20603,408,1,2024-01-18 14:00:00,2026-06-11 23:00:00,0,0,0,15602,0.0,875.375,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=WIFUSDT\part.parquet
WLDUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,160.5,1053.4583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=WLDUSDT\part.parquet
WLFIUSDT,ok,7024,6617,408,1,2025-08-23 08:00:00,2026-06-11 23:00:00,0,0,0,5113,0.0,292.625,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=WLFIUSDT\part.parquet
WOOUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=WOOUSDT\part.parquet
WUSDT,ok,19185,18778,408,1,2024-04-03 15:00:00,2026-06-11 23:00:00,0,0,0,14233,0.0,799.3333333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=WUSDT\part.parquet
XAIUSDT,ok,21226,20819,408,1,2024-01-09 14:00:00,2026-06-11 23:00:00,0,0,0,15764,0.0,884.375,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=XAIUSDT\part.parquet
XANUSDT,ok,6134,5727,408,1,2025-09-29 10:00:00,2026-06-11 23:00:00,0,0,0,4445,0.0,255.54166666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=XANUSDT\part.parquet
XLMUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=XLMUSDT\part.parquet
XMRUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=XMRUSDT\part.parquet
XNYUSDT,ok,7261,6854,408,1,2025-08-13 11:00:00,2026-06-11 23:00:00,0,0,0,5290,0.0,302.5,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=XNYUSDT\part.parquet
XPINUSDT,ok,6544,6137,408,1,2025-09-12 08:00:00,2026-06-11 23:00:00,0,0,0,4752,0.0,272.625,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=XPINUSDT\part.parquet
XPLUSDT,ok,7047,6640,408,1,2025-08-22 09:00:00,2026-06-11 23:00:00,0,0,0,5130,0.0,293.5833333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=XPLUSDT\part.parquet
XRPUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=XRPUSDT\part.parquet
XTZUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,17578,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=XTZUSDT\part.parquet
XVGUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,179.5,1072.4583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=XVGUSDT\part.parquet
XVSUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=XVSUSDT\part.parquet
YBUSDT,ok,5866,5459,408,1,2025-10-10 14:00:00,2026-06-11 23:00:00,0,0,0,4244,0.0,244.375,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=YBUSDT\part.parquet
YFIUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=YFIUSDT\part.parquet
YGGUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,15918,148.85416666666666,1041.8125,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=YGGUSDT\part.parquet
ZAMAUSDT,ok,3687,3280,408,1,2026-01-09 09:00:00,2026-06-11 23:00:00,0,0,0,2610,0.0,153.58333333333334,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ZAMAUSDT\part.parquet
ZBTUSDT,ok,5701,5294,408,1,2025-10-17 11:00:00,2026-06-11 23:00:00,0,0,0,3737,0.0,237.5,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ZBTUSDT\part.parquet
ZECUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ZECUSDT\part.parquet
ZENUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18471,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ZENUSDT\part.parquet
ZEREBROUSDT,ok,12610,12203,408,1,2025-01-02 14:00:00,2026-06-11 23:00:00,0,0,0,9302,0.0,525.375,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ZEREBROUSDT\part.parquet
ZETAUSDT,ok,20656,20249,408,1,2024-02-02 08:00:00,2026-06-11 23:00:00,0,0,0,15336,0.0,860.625,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ZETAUSDT\part.parquet
ZILUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,18041,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ZILUSDT\part.parquet
ZKCUSDT,ok,6466,6059,408,1,2025-09-15 14:00:00,2026-06-11 23:00:00,0,0,0,4694,0.0,269.375,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ZKCUSDT\part.parquet
ZKPUSDT,ok,4142,3735,408,1,2025-12-21 10:00:00,2026-06-11 23:00:00,0,0,0,2569,0.0,172.54166666666666,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ZKPUSDT\part.parquet
ZKUSDT,ok,17389,16982,408,1,2024-06-17 11:00:00,2026-06-11 23:00:00,0,0,0,12841,0.0,724.5,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ZKUSDT\part.parquet
ZORAUSDT,ok,7717,7310,408,1,2025-07-25 11:00:00,2026-06-11 23:00:00,0,0,0,5632,0.0,321.5,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ZORAUSDT\part.parquet
ZROUSDT,ok,17314,16907,408,1,2024-06-20 14:00:00,2026-06-11 23:00:00,0,0,0,12830,0.0,721.375,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ZROUSDT\part.parquet
ZRXUSDT,ok,21432,21025,408,1,2024-01-01 00:00:00,2026-06-11 23:00:00,0,0,0,17974,184.0,1076.9583333333333,G:\AlphaFactory_CryptoData\gold\features\binance_universe498_replay_1h_v3_patch_age_20260613\symbol=ZRXUSDT\part.parquet
