candidate_id,selected_for_pre_replay,selector_reason,reject_reason,selection_score,family,field_families,fields,operators,windows,wrapper_tags,expression,eval_status,active_ratio_0bar,active_ratio_field_native_lag1,inf_rows_0bar,inf_rows_field_native_lag1,expression_key,skeleton_key,production_key,operator_signature,horizon_signature
crypto_fg2_f9ee5110cfc7eced,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.46050981,liquidity_volatility_guarded,liquidity|volatility,mark_low|trade_count,Mul|Rank|Mean|ZScore|Delta,12|336,none,"Mul(Rank(Mean(trade_count,12)),ZScore(Delta(mark_low,336)))",pass,0.974351,0.974275,0.0,0.0,expr-4874e75ae8f96eec,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::12|336,Delta|Mean|Mul|Rank|ZScore,12|336
crypto_fg2_2963544994d13b67,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.72286275,liquidity_volatility_guarded,liquidity|volatility,taker_buy_quote_volume|trade_low,Mul|ZScore|Delta|Rank|Mean,96|336,taker_flow_wrapper_risk,"Mul(ZScore(Delta(taker_buy_quote_volume,336)),Rank(Mean(trade_low,96)))",pass,0.974351,0.974275,0.0,0.0,expr-17f80ed57d87f78a,skeleton-6f032847c2252b83,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::96|336,Delta|Mean|Mul|Rank|ZScore,96|336
crypto_fg2_9347da042a6ab1de,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.47028106,oi_price_interaction,open_interest|price,index_close|open_interest_mean,Mul|Rank|Mean|ZScore|Delta,24|72,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_mean,72)),ZScore(Delta(index_close,24)))",pass,0.998168,0.998092,0.0,0.0,expr-0f164e60068bb108,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|72,Delta|Mean|Mul|Rank|ZScore,24|72
crypto_fg2_f593fe64a79e23f2,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.44596335,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_quote_volume,Sub|ZScore|Mean|ZScore|Mean,12|72,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,12)),ZScore(Mean(taker_buy_sell_volume_ratio_last,72)))",pass,0.996641,0.996565,0.0,0.0,expr-fcc2db65b4119cf6,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::12|72,Mean|Sub|ZScore,12|72
crypto_fg2_88cca58fe7cceffd,True,selected_diversity_capped,eligible_prediversity,1.770344,liquidity_volatility_guarded,liquidity|volatility,trade_low|trade_volume,Mul|ZScore|Delta|Rank|Mean,48|72,none,"Mul(ZScore(Delta(trade_volume,48)),Rank(Mean(trade_low,72)))",pass,0.996336,0.99626,0.0,0.0,expr-a83da0f8e1694da5,skeleton-6f032847c2252b83,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::48|72,Delta|Mean|Mul|Rank|ZScore,48|72
crypto_fg2_30000e809c578d4b,False,low_activity_0bar,low_activity_0bar,0.0,basis_funding_crowding,basis|funding,funding_rate|premium_close,Sub|ZScore|Mean|ZScore|Mean,24|96,funding_wrapper_risk|basis_premium_wrapper_risk,"Sub(ZScore(Mean(premium_close,96)),ZScore(Mean(funding_rate,24)))",pass,0.0,0.0,0.0,0.0,expr-50bd668320cc2074,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::24|96,Mean|Sub|ZScore,24|96
crypto_fg2_63ba312a9c35d0bd,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.46341106,oi_price_interaction,open_interest|price,index_close|open_interest_value_last,Mul|Rank|Mean|ZScore|Delta,96|720,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_value_last,720)),ZScore(Delta(index_close,96)))",pass,0.992672,0.992596,0.0,0.0,expr-1d4e59c2f64d8c22,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::96|720,Delta|Mean|Mul|Rank|ZScore,96|720
crypto_fg2_76d1d0d43a37593a,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.48952942,positioning_reversal,positioning|price,mark_close|top_long_short_position_ratio_last,Mul|ZScore|Mean|Neg|ZScore|Delta,336|504,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(top_long_short_position_ratio_last,504)),Neg(ZScore(Delta(mark_close,336))))",pass,0.974351,0.974275,0.0,0.0,expr-2a10bec60815d14f,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::336|504,Delta|Mean|Mul|Neg|ZScore,336|504
crypto_fg2_36259aa99f0a6367,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.51853692,positioning_reversal,positioning|price,global_long_short_account_ratio_mean|index_close,Mul|ZScore|Mean|Neg|ZScore|Delta,4|12,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(global_long_short_account_ratio_mean,12)),Neg(ZScore(Delta(index_close,4))))",pass,0.997557,0.997481,0.0,0.0,expr-59b19d9714189af0,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::4|12,Delta|Mean|Mul|Neg|ZScore,4|12
crypto_fg2_37234f2de2ad067c,False,low_activity_0bar,low_activity_0bar,0.0,basis_funding_crowding,basis|funding,funding_rate|premium_close,Mul|ZScore|ZScore|Mean,12,funding_wrapper_risk|basis_premium_wrapper_risk,"Mul(ZScore(premium_close),ZScore(Mean(funding_rate,12)))",pass,0.0,0.0,0.0,0.0,expr-81b4a2f9563b7e4d,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::12,Mean|Mul|ZScore,12
crypto_fg2_40d2dfc2ea6205a1,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,0.46690985,basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Sub|ZScore|Mean|ZScore|Mean,12|168,funding_wrapper_risk|basis_premium_wrapper_risk,"Sub(ZScore(Mean(premium_close_bps,12)),ZScore(Mean(funding_rate,168)))",pass,0.153347,0.153335,0.0,0.0,expr-1ae2afca6ccad4f3,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::12|168,Mean|Sub|ZScore,12|168
crypto_fg2_bbdb6b44156567cc,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.42133106,oi_price_interaction,open_interest|price,mark_close|open_interest_mean,Mul|Rank|Mean|ZScore|Delta,24|504,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_mean,24)),ZScore(Delta(mark_close,504)))",pass,0.959008,0.958932,0.0,0.0,expr-a7042c01dd4578e2,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|504,Delta|Mean|Mul|Rank|ZScore,24|504
crypto_fg2_6a38c0259bd83aec,False,low_activity_0bar,low_activity_0bar,0.0,basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Sub|ZScore|Mean|ZScore|Mean,4|12,funding_wrapper_risk|basis_premium_wrapper_risk,"Sub(ZScore(Mean(mark_index_basis_bps,4)),ZScore(Mean(funding_rate,12)))",pass,0.0,0.0,0.0,0.0,expr-62db233d8659b1de,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::4|12,Mean|Sub|ZScore,4|12
crypto_fg2_73ad5adc066ce6ef,True,selected_diversity_capped,eligible_prediversity,1.55072525,oi_price_interaction,open_interest|price,index_close|open_interest_value_mean,Mul|ZScore|Delta|ZScore|Delta,12|24,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_mean,12)),ZScore(Delta(index_close,24)))",pass,0.996641,0.996565,0.0,0.0,expr-19203b7e2c5aa6be,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::12|24,Delta|Mul|ZScore,12|24
crypto_fg2_08757521452419ec,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.54905497,price_volatility_structure,price|volatility,mark_high|trade_close,Mul|ZScore|Delta|ZScore|Mean,12|504,none,"Mul(ZScore(Delta(trade_close,504)),ZScore(Mean(mark_high,12)))",pass,0.961527,0.961451,0.0,0.0,expr-982849c26867fa20,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::12|504,Delta|Mean|Mul|ZScore,12|504
crypto_fg2_9ce82fb61a060d8a,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.52844397,price_volatility_structure,price|volatility,mark_high|trade_close,Mul|ZScore|Delta|ZScore|Mean,336|720,none,"Mul(ZScore(Delta(trade_close,720)),ZScore(Mean(mark_high,336)))",pass,0.945039,0.944962,0.0,0.0,expr-3bccef8c6e292821,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::336|720,Delta|Mean|Mul|ZScore,336|720
crypto_fg2_b6cd02b8535e36b8,False,low_activity_0bar,low_activity_0bar,0.0,basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Mul|ZScore|ZScore|Mean,72,funding_wrapper_risk|basis_premium_wrapper_risk,"Mul(ZScore(mark_index_basis_bps),ZScore(Mean(funding_rate,72)))",pass,0.0,0.0,0.0,0.0,expr-930cdf725bc78098,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::72,Mean|Mul|ZScore,72
crypto_fg2_b4d9d173e8a364be,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.63834829,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_quote_volume,Mul|ZScore|Mean|Rank|Mean,4|12,taker_flow_wrapper_risk,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_mean,4)),Rank(Mean(trade_quote_volume,12)))",pass,0.998168,0.998092,0.0,0.0,expr-6d32d9dc09674328,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::4|12,Mean|Mul|Rank|ZScore,4|12
crypto_fg2_e7fbbce57353fdfd,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.4414371,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_quote_volume,Sub|ZScore|Mean|ZScore|Mean,96|336,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,336)),ZScore(Mean(taker_buy_sell_volume_ratio_last,96)))",pass,0.99302,0.992944,0.0,0.0,expr-808bd443bce6d6b3,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::96|336,Mean|Sub|ZScore,96|336
crypto_fg2_73cd8bd5b692bc6c,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.51157092,positioning_reversal,positioning|price,top_long_short_position_ratio_last|trade_close,Mul|ZScore|Mean|Neg|ZScore|Delta,24|72,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(top_long_short_position_ratio_last,24)),Neg(ZScore(Delta(trade_close,72))))",pass,0.991985,0.991908,0.0,0.0,expr-655f6090c47ee9d6,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::24|72,Delta|Mean|Mul|Neg|ZScore,24|72
crypto_fg2_8a1122b4f6325590,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.5089611,basis_funding_crowding,basis|funding,funding_rate|premium_close_bps,Sub|ZScore|Mean|ZScore|Mean,168|720,funding_wrapper_risk|basis_premium_wrapper_risk,"Sub(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(funding_rate,720)))",pass,0.98704,0.986963,0.0,0.0,expr-5337b6410a386e5f,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::168|720,Mean|Sub|ZScore,168|720
crypto_fg2_80e729934aa1ea30,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.51118942,positioning_reversal,positioning|price,global_long_short_account_ratio_mean|mark_close,Mul|ZScore|Mean|Neg|ZScore|Delta,4|96,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(global_long_short_account_ratio_mean,4)),Neg(ZScore(Delta(mark_close,96))))",pass,0.991679,0.991603,0.0,0.0,expr-0e236f223f57fbf6,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::4|96,Delta|Mean|Mul|Neg|ZScore,4|96
crypto_fg2_e789d42e4cd4a6bd,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.50241092,positioning_reversal,positioning|price,top_long_short_position_ratio_last|trade_close,Mul|ZScore|Mean|Neg|ZScore|Delta,24|168,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(top_long_short_position_ratio_last,24)),Neg(ZScore(Delta(trade_close,168))))",pass,0.984657,0.98458,0.0,0.0,expr-10bea9a2760c845a,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::24|168,Delta|Mean|Mul|Neg|ZScore,24|168
crypto_fg2_749ba81217a558a1,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.50555967,positioning_reversal,positioning|price,index_close|top_long_short_account_ratio_mean,Mul|ZScore|Mean|Neg|ZScore|Delta,96|168,oi_positioning_wrapper_risk,"Mul(ZScore(Mean(top_long_short_account_ratio_mean,96)),Neg(ZScore(Delta(index_close,168))))",pass,0.987176,0.987099,0.0,0.0,expr-210440d5d1fe4ef7,skeleton-68fcd98ee78740fa,crypto_formula_gen_v2_adapter::positioning_reversal::positioning|price::96|168,Delta|Mean|Mul|Neg|ZScore,96|168
crypto_fg2_118f9501a44340a9,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.56508497,price_volatility_structure,price|volatility,mark_high|trade_close,Mul|ZScore|Delta|ZScore|Mean,24|336,none,"Mul(ZScore(Delta(trade_close,336)),ZScore(Mean(mark_high,24)))",pass,0.974351,0.974275,0.0,0.0,expr-bc1a7979e80ba296,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::24|336,Delta|Mean|Mul|ZScore,24|336
crypto_fg2_1ea0d4c0ea14fcd9,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.48570106,liquidity_volatility_guarded,liquidity|volatility,mark_high|trade_quote_volume,Mul|Rank|Mean|ZScore|Delta,72|96,none,"Mul(Rank(Mean(trade_quote_volume,96)),ZScore(Delta(mark_high,72)))",pass,0.994504,0.994428,0.0,0.0,expr-fb0faceb53bdb563,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::72|96,Delta|Mean|Mul|Rank|ZScore,72|96
crypto_fg2_31a9afc94fec0355,True,selected_diversity_capped,eligible_prediversity,1.5089611,basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Sub|ZScore|Mean|ZScore|Mean,72|504,funding_wrapper_risk|basis_premium_wrapper_risk,"Sub(ZScore(Mean(mark_index_basis_bps,72)),ZScore(Mean(funding_rate,504)))",pass,0.98704,0.986963,0.0,0.0,expr-93795557ce0dddf5,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::72|504,Mean|Sub|ZScore,72|504
crypto_fg2_18156dfb8129760b,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.52095425,oi_price_interaction,open_interest|price,open_interest_value_mean|trade_close,Mul|ZScore|Delta|ZScore|Delta,336,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_mean,336)),ZScore(Delta(trade_close,336)))",pass,0.972825,0.972748,0.0,0.0,expr-5b9f190f045ce220,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::336,Delta|Mul|ZScore,336
crypto_fg2_29306320049b484b,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.42447981,liquidity_volatility_guarded,liquidity|volatility,taker_buy_quote_volume|trade_high,Mul|Rank|Mean|ZScore|Delta,336|504,taker_flow_wrapper_risk,"Mul(Rank(Mean(taker_buy_quote_volume,336)),ZScore(Delta(trade_high,504)))",pass,0.961527,0.961451,0.0,0.0,expr-672d87c45f6a3fba,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::liquidity_volatility_guarded::liquidity|volatility::336|504,Delta|Mean|Mul|Rank|ZScore,336|504
crypto_fg2_144091bd9a768487,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.4478721,taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_last,Sub|ZScore|Mean|ZScore|Mean,4|8,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,4)),ZScore(Mean(taker_buy_sell_volume_ratio_last,8)))",pass,0.998168,0.998092,0.0,0.0,expr-9120bea0a2f379dd,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::4|8,Mean|Sub|ZScore,4|8
crypto_fg2_e572060e6d0fb221,True,selected_diversity_capped,eligible_prediversity,1.65376829,price_volatility_structure,price|volatility,trade_close|trade_low,Sub|ZScore|Delta|ZScore|Delta,24|72,none,"Sub(ZScore(Delta(trade_close,24)),ZScore(Delta(trade_low,72)))",pass,0.994504,0.994428,0.0,0.0,expr-5c20b5af79909b1f,skeleton-7bb80280bed53044,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::24|72,Delta|Sub|ZScore,24|72
crypto_fg2_2467285c002eaa26,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.63682104,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_last|trade_volume,Mul|ZScore|Mean|Rank|Mean,8|48,taker_flow_wrapper_risk,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,8)),Rank(Mean(trade_volume,48)))",pass,0.996947,0.99687,0.0,0.0,expr-035653a3a6295838,skeleton-4b7c966f0b1870e8,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::8|48,Mean|Mul|Rank|ZScore,8|48
crypto_fg2_99885bbd87127a48,False,low_activity_0bar,low_activity_0bar,0.0,basis_funding_crowding,basis|funding,funding_rate|mark_trade_basis_bps,Mul|ZScore|ZScore|Mean,48,funding_wrapper_risk|basis_premium_wrapper_risk,"Mul(ZScore(mark_trade_basis_bps),ZScore(Mean(funding_rate,48)))",pass,0.0,0.0,0.0,0.0,expr-f4beb9831a82e95b,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::48,Mean|Mul|ZScore,48
crypto_fg2_a871ef3742ad73cb,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|premium_close,Sub|ZScore|Mean|ZScore|Mean,72|720,funding_wrapper_risk|basis_premium_wrapper_risk,"Sub(ZScore(Mean(premium_close,720)),ZScore(Mean(funding_rate,72)))",,,,,,expr-da81cd872804928e,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::72|720,Mean|Sub|ZScore,72|720
crypto_fg2_84534b41ce6b8a3c,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,basis_funding_crowding,basis|funding,funding_rate|mark_index_basis_bps,Mul|ZScore|ZScore|Mean,96,funding_wrapper_risk|basis_premium_wrapper_risk,"Mul(ZScore(mark_index_basis_bps),ZScore(Mean(funding_rate,96)))",,,,,,expr-a78dcf3665639dc4,skeleton-b71bac576de51f5e,crypto_formula_gen_v2_adapter::basis_funding_crowding::basis|funding::96,Mean|Mul|ZScore,96
crypto_fg2_b7ef6b00c682a6e4,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,index_close|open_interest_value_last,Mul|ZScore|Delta|ZScore|Delta,24|168,oi_positioning_wrapper_risk,"Mul(ZScore(Delta(open_interest_value_last,168)),ZScore(Delta(index_close,24)))",,,,,,expr-484589a387cad53d,skeleton-c14ad246aa64fd6e,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::24|168,Delta|Mul|ZScore,24|168
crypto_fg2_f75802f71e56b4c7,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,oi_price_interaction,open_interest|price,open_interest_mean|trade_close,Mul|Rank|Mean|ZScore|Delta,72|336,oi_positioning_wrapper_risk,"Mul(Rank(Mean(open_interest_mean,72)),ZScore(Delta(trade_close,336)))",,,,,,expr-a5e3aa4c7066b32f,skeleton-ded8d0d5aade90e2,crypto_formula_gen_v2_adapter::oi_price_interaction::open_interest|price::72|336,Delta|Mean|Mul|Rank|ZScore,72|336
crypto_fg2_9936eaa85c7f6147,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.58111522,price_volatility_structure,price|volatility,trade_close|trade_low,Mul|ZScore|Delta|ZScore|Mean,48|168,none,"Mul(ZScore(Delta(trade_close,168)),ZScore(Mean(trade_low,48)))",pass,0.987176,0.987099,0.0,0.0,expr-df687bab2b31580e,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::48|168,Delta|Mean|Mul|ZScore,48|168
crypto_fg2_bc48b87fa723a1b6,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.4467271,taker_flow_state,liquidity|taker_ratio,taker_buy_sell_volume_ratio_mean|trade_count,Sub|ZScore|Mean|ZScore|Mean,4|48,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_mean,4)),ZScore(Mean(taker_buy_sell_volume_ratio_mean,48)))",pass,0.997252,0.997176,0.0,0.0,expr-a6735ccf49333d46,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::4|48,Mean|Sub|ZScore,4|48
crypto_fg2_d0a1a76af15f35e6,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.41996735,taker_flow_state,liquidity|taker_ratio,taker_buy_quote_volume|taker_buy_sell_volume_ratio_last,Sub|ZScore|Mean|ZScore|Mean,336|504,taker_flow_wrapper_risk,"Sub(ZScore(Mean(taker_buy_sell_volume_ratio_last,504)),ZScore(Mean(taker_buy_sell_volume_ratio_last,336)))",pass,0.975845,0.975768,0.0,0.0,expr-52997dbc3199e3c6,skeleton-7762e3f46e546cc2,crypto_formula_gen_v2_adapter::taker_flow_state::liquidity|taker_ratio::336|504,Mean|Sub|ZScore,336|504
crypto_fg2_feb84f6bfa99778c,False,eligible_not_selected_by_caps_or_budget,eligible_prediversity,1.59027622,price_volatility_structure,price|volatility,index_close|mark_high,Mul|ZScore|Delta|ZScore|Mean,72|96,none,"Mul(ZScore(Delta(index_close,72)),ZScore(Mean(mark_high,96)))",pass,0.994504,0.994428,0.0,0.0,expr-52c5217363d4ceab,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::72|96,Delta|Mean|Mul|ZScore,72|96
crypto_fg2_7fa934c24b9fb2f7,False,not_in_a7ar2_eval_pool,not_in_a7ar2_eval_pool,0.0,price_volatility_structure,price|volatility,trade_close|trade_high,Mul|ZScore|Delta|ZScore|Mean,4|168,none,"Mul(ZScore(Delta(trade_close,168)),ZScore(Mean(trade_high,4)))",,,,,,expr-efee754c6cd4dc46,skeleton-1f835c24e049b69a,crypto_formula_gen_v2_adapter::price_volatility_structure::price|volatility::4|168,Delta|Mean|Mul|ZScore,4|168
