candidate_id,engine,arm,seed,ordinal,family,object_type,signal_mode,expression,expr_hash,horizon,source_fields,source_field_families,operator_signature,formula_depth,may_used_for_generation,may_used_for_static_score,static_score,selected_for_strict_replay,execution_lag_1bar_raw_10bp__fresh_forward_2026May__n,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__n,execution_lag_1bar_raw_10bp__validation_2025H1__n,raw_10bp__fresh_forward_2026May__n,raw_10bp__recent_oos_2025H2_2026Apr__n,raw_10bp__validation_2025H1__n,raw_20bp__fresh_forward_2026May__n,raw_20bp__recent_oos_2025H2_2026Apr__n,raw_20bp__validation_2025H1__n,residual_vs_core4_10bp__fresh_forward_2026May__n,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__n,residual_vs_core4_10bp__validation_2025H1__n,residual_vs_funding_10bp__fresh_forward_2026May__n,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__n,residual_vs_funding_10bp__validation_2025H1__n,execution_lag_1bar_raw_10bp__fresh_forward_2026May__annualized_mean,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,execution_lag_1bar_raw_10bp__validation_2025H1__annualized_mean,raw_10bp__fresh_forward_2026May__annualized_mean,raw_10bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_10bp__validation_2025H1__annualized_mean,raw_20bp__fresh_forward_2026May__annualized_mean,raw_20bp__recent_oos_2025H2_2026Apr__annualized_mean,raw_20bp__validation_2025H1__annualized_mean,residual_vs_core4_10bp__fresh_forward_2026May__annualized_mean,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_core4_10bp__validation_2025H1__annualized_mean,residual_vs_funding_10bp__fresh_forward_2026May__annualized_mean,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__annualized_mean,residual_vs_funding_10bp__validation_2025H1__annualized_mean,execution_lag_1bar_raw_10bp__fresh_forward_2026May__compounded_max_dd,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,execution_lag_1bar_raw_10bp__validation_2025H1__compounded_max_dd,raw_10bp__fresh_forward_2026May__compounded_max_dd,raw_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_10bp__validation_2025H1__compounded_max_dd,raw_20bp__fresh_forward_2026May__compounded_max_dd,raw_20bp__recent_oos_2025H2_2026Apr__compounded_max_dd,raw_20bp__validation_2025H1__compounded_max_dd,residual_vs_core4_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_core4_10bp__validation_2025H1__compounded_max_dd,residual_vs_funding_10bp__fresh_forward_2026May__compounded_max_dd,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__compounded_max_dd,residual_vs_funding_10bp__validation_2025H1__compounded_max_dd,execution_lag_1bar_raw_10bp__fresh_forward_2026May__mean_turnover,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__mean_turnover,execution_lag_1bar_raw_10bp__validation_2025H1__mean_turnover,raw_10bp__fresh_forward_2026May__mean_turnover,raw_10bp__recent_oos_2025H2_2026Apr__mean_turnover,raw_10bp__validation_2025H1__mean_turnover,raw_20bp__fresh_forward_2026May__mean_turnover,raw_20bp__recent_oos_2025H2_2026Apr__mean_turnover,raw_20bp__validation_2025H1__mean_turnover,residual_vs_core4_10bp__fresh_forward_2026May__mean_turnover,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__mean_turnover,residual_vs_core4_10bp__validation_2025H1__mean_turnover,residual_vs_funding_10bp__fresh_forward_2026May__mean_turnover,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__mean_turnover,residual_vs_funding_10bp__validation_2025H1__mean_turnover,execution_lag_1bar_raw_10bp__fresh_forward_2026May__mean_gross_exposure,execution_lag_1bar_raw_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,execution_lag_1bar_raw_10bp__validation_2025H1__mean_gross_exposure,raw_10bp__fresh_forward_2026May__mean_gross_exposure,raw_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,raw_10bp__validation_2025H1__mean_gross_exposure,raw_20bp__fresh_forward_2026May__mean_gross_exposure,raw_20bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,raw_20bp__validation_2025H1__mean_gross_exposure,residual_vs_core4_10bp__fresh_forward_2026May__mean_gross_exposure,residual_vs_core4_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,residual_vs_core4_10bp__validation_2025H1__mean_gross_exposure,residual_vs_funding_10bp__fresh_forward_2026May__mean_gross_exposure,residual_vs_funding_10bp__recent_oos_2025H2_2026Apr__mean_gross_exposure,residual_vs_funding_10bp__validation_2025H1__mean_gross_exposure,funding_beta_recent,funding_corr_recent,core4_beta_recent,core4_corr_recent,component_raw_validation,component_raw_recent,component_residual_funding_validation,component_residual_funding_recent,component_residual_core4_recent,component_cost20_validation,component_cost20_recent,component_lag1_validation,component_lag1_recent,component_drawdown_penalty,component_turnover_penalty,component_funding_beta_penalty,component_core4_beta_penalty,a7m_rank_score,candidate_decision,reject_reasons,selected_for_deep_audit,return_corr_cluster,cluster_size,max_corr_to_prior
e4_cem_adaptive_grammar_crypto_s2_02124,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,2,2124,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(realized_vol_6),ZScore(realized_vol_24)),Rank(quote_volume_mean_6))",9ecbcf413b8b8f99,24,quote_volume_mean_6;realized_vol_24;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-8.866573330822648,1.920674525280149,0.3844241914498044,-8.750425835014651,1.8266485704802695,0.2476917536408434,-9.309213138142402,1.3226583838912378,-0.0723828894774371,-5.502586621758572,4.456726046848316,2.787091846910737,-5.106021280231255,4.535145447194939,2.628507746326306,-0.5311657108923471,-0.7758065236397287,-0.7964793193082362,-0.528449729499218,-0.7876497147980259,-0.800534353816577,-0.5342016827470919,-0.8046407084037026,-0.8131273759750236,-0.5005427575917386,-0.6464316562574501,-0.6668668158090394,-0.5002596243810546,-0.6032050343135797,-0.6630045736577501,0.0635986545169831,0.0577230976597787,0.0366210745372937,0.0637885049232592,0.0575331263229488,0.0365382012692101,0.0637885049232592,0.0575331263229488,0.0365382012692101,0.0637885049232592,0.0575331263229488,0.0365382012692101,0.0637885049232592,0.0575331263229488,0.0365382012692101,0.4883343421278804,0.4703954836866819,0.3686001513393741,0.4897775121919763,0.4690082005717101,0.3680032835614094,0.4897775121919763,0.4690082005717101,0.3680032835614094,0.4897775121919763,0.4690082005717101,0.3680032835614094,0.4897775121919763,0.4690082005717101,0.3680032835614094,0.4098472939254452,0.2367636462550913,0.4404856591231333,0.2177018865335252,0.2476917536408434,1.8266485704802695,2.0,2.0,2.0,-0.0723828894774371,1.3226583838912378,0.3844241914498044,1.920674525280149,-0.7876497147980259,-0.0575331263229488,-0.4098472939254452,-0.4404856591231333,10.383646042910296,A7M_NEAR_MISS_COST_FAIL,cost20_validation_negative;may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,0.986185
e1_formulagenv2_crypto_adapter_s2_04504,E1_FormulaGenV2_crypto_adapter,E1_FormulaGenV2_crypto_adapter,2,4504,formula_gen_v2_crypto,generated_candidate,original,"Mul(Mul(Rank(realized_vol_24),Rank(avg_trade_size_quote)),Rank(realized_vol_12))",1bb8beec2536cbe3,24,avg_trade_size_quote;realized_vol_12;realized_vol_24,liquidity;volatility,Mul;Rank,3,False,False,1.1766046,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-7.668776872248649,0.9224894325970888,1.899578661498102,-7.465345066769911,0.8448483888937075,1.9313962388859125,-8.283085451385297,0.1438911362736409,1.4267378739365364,-4.931199646862697,2.6327803871663105,3.609796234339102,-4.48626079603547,2.726794884490327,3.429211815927766,-0.3423995686257177,-0.8367279660237529,-0.6976141007707963,-0.3368100155849847,-0.8324012682980165,-0.693089125401197,-0.3441918510061944,-0.8503612235075303,-0.704242697358334,-0.3372521750025136,-0.7602790627951832,-0.6519936905507773,-0.3455939436691179,-0.7259647454211704,-0.6446282036791442,0.0933493589743589,0.0801216871246218,0.0578593607325273,0.093349358974359,0.0800179512123363,0.0576094023914812,0.093349358974359,0.0800179512123363,0.0576094023914812,0.093349358974359,0.0800179512123363,0.0576094023914812,0.093349358974359,0.0800179512123363,0.0576094023914812,0.4987980769230769,0.4604695306208415,0.3822077469452248,0.4987980769230769,0.4600370453448332,0.3807109253090754,0.4987980769230769,0.4600370453448332,0.3807109253090754,0.4987980769230769,0.4600370453448332,0.3807109253090754,0.4987980769230769,0.4600370453448332,0.3807109253090754,0.4552583069132095,0.257716893076326,0.4967743001497718,0.2405922310359497,1.9313962388859125,0.8448483888937075,2.0,2.0,2.0,1.4267378739365364,0.1438911362736409,1.899578661498102,0.9224894325970888,-0.8324012682980165,-0.0800179512123363,-0.4552583069132095,-0.4967743001497718,10.363938139858194,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,0.888301
e0_current_a7l_manual_generator_s2_00456,E0_current_A7L_manual_generator,E0_current_A7L_manual_generator,2,456,manual_a7l_control,generated_candidate,original,"Mul(Rank(realized_vol_6),Rank(number_of_trades))",92cca27518bdcaa7,24,number_of_trades;realized_vol_6,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-6.221597896050951,0.8998213937638981,2.437998532307872,-6.209913361561156,0.7281008234883766,2.3378152265243406,-7.194360476945771,-0.2708217014329291,1.6325006688852122,-2.667435235448628,3.655903633577902,5.175393689938121,-2.427988746820625,3.730696412110663,5.067551397265783,-0.4076316350712221,-0.7577890671456857,-0.6452102980040896,-0.4071441005559696,-0.771315565433549,-0.6398425583121301,-0.4137584262658882,-0.8060093929771951,-0.6564969866523931,-0.3965281356790807,-0.6629110275303162,-0.5745565748810295,-0.4000067896126528,-0.634726099688214,-0.566510185542478,0.1125801282051282,0.1140762513935534,0.0811032889801285,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.4987980769230769,0.486318411537247,0.4063482897318314,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.3789094692986733,0.2272982159873725,0.4114461527757269,0.2111597043018446,2.0,0.7281008234883766,2.0,2.0,2.0,1.6325006688852122,-0.2708217014329291,2.0,0.8998213937638981,-0.771315565433549,-0.1140322517033454,-0.3789094692986733,-0.4114461527757269,10.165904949937634,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,0.874917
e1_formulagenv2_crypto_adapter_s2_03036,E1_FormulaGenV2_crypto_adapter,E1_FormulaGenV2_crypto_adapter,2,3036,formula_gen_v2_crypto,generated_candidate,original,"Mul(Rank(number_of_trades),Rank(realized_vol_6))",c0a1a9d19dba3662,24,number_of_trades;realized_vol_6,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-6.221597896050951,0.8998213937638981,2.437998532307872,-6.209913361561156,0.7281008234883766,2.3378152265243406,-7.194360476945771,-0.2708217014329291,1.6325006688852122,-2.667435235448628,3.655903633577902,5.175393689938121,-2.427988746820625,3.730696412110663,5.067551397265783,-0.4076316350712221,-0.7577890671456857,-0.6452102980040896,-0.4071441005559696,-0.771315565433549,-0.6398425583121301,-0.4137584262658882,-0.8060093929771951,-0.6564969866523931,-0.3965281356790807,-0.6629110275303162,-0.5745565748810295,-0.4000067896126528,-0.634726099688214,-0.566510185542478,0.1125801282051282,0.1140762513935534,0.0811032889801285,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.4987980769230769,0.486318411537247,0.4063482897318314,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.3789094692986733,0.2272982159873725,0.4114461527757269,0.2111597043018446,2.0,0.7281008234883766,2.0,2.0,2.0,1.6325006688852122,-0.2708217014329291,2.0,0.8998213937638981,-0.771315565433549,-0.1140322517033454,-0.3789094692986733,-0.4114461527757269,10.165904949937634,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,1.0
e1_formulagenv2_crypto_adapter_s3_01687,E1_FormulaGenV2_crypto_adapter,E1_FormulaGenV2_crypto_adapter,3,1687,formula_gen_v2_crypto,generated_candidate,original,"Mul(Rank(number_of_trades),Rank(realized_vol_6))",c0a1a9d19dba3662,24,number_of_trades;realized_vol_6,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-6.221597896050951,0.8998213937638981,2.437998532307872,-6.209913361561156,0.7281008234883766,2.3378152265243406,-7.194360476945771,-0.2708217014329291,1.6325006688852122,-2.667435235448628,3.655903633577902,5.175393689938121,-2.427988746820625,3.730696412110663,5.067551397265783,-0.4076316350712221,-0.7577890671456857,-0.6452102980040896,-0.4071441005559696,-0.771315565433549,-0.6398425583121301,-0.4137584262658882,-0.8060093929771951,-0.6564969866523931,-0.3965281356790807,-0.6629110275303162,-0.5745565748810295,-0.4000067896126528,-0.634726099688214,-0.566510185542478,0.1125801282051282,0.1140762513935534,0.0811032889801285,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.4987980769230769,0.486318411537247,0.4063482897318314,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.3789094692986733,0.2272982159873725,0.4114461527757269,0.2111597043018446,2.0,0.7281008234883766,2.0,2.0,2.0,1.6325006688852122,-0.2708217014329291,2.0,0.8998213937638981,-0.771315565433549,-0.1140322517033454,-0.3789094692986733,-0.4114461527757269,10.165904949937634,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,1.0
e2_typed_ast_sampler_crypto_adapter_s2_01908,E2_typed_AST_sampler_crypto_adapter,E2_typed_AST_sampler_crypto_adapter,2,1908,typed_ast_crypto,generated_candidate,original,"Mul(Rank(realized_vol_6),Rank(number_of_trades))",92cca27518bdcaa7,24,number_of_trades;realized_vol_6,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-6.221597896050951,0.8998213937638981,2.437998532307872,-6.209913361561156,0.7281008234883766,2.3378152265243406,-7.194360476945771,-0.2708217014329291,1.6325006688852122,-2.667435235448628,3.655903633577902,5.175393689938121,-2.427988746820625,3.730696412110663,5.067551397265783,-0.4076316350712221,-0.7577890671456857,-0.6452102980040896,-0.4071441005559696,-0.771315565433549,-0.6398425583121301,-0.4137584262658882,-0.8060093929771951,-0.6564969866523931,-0.3965281356790807,-0.6629110275303162,-0.5745565748810295,-0.4000067896126528,-0.634726099688214,-0.566510185542478,0.1125801282051282,0.1140762513935534,0.0811032889801285,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.4987980769230769,0.486318411537247,0.4063482897318314,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.3789094692986733,0.2272982159873725,0.4114461527757269,0.2111597043018446,2.0,0.7281008234883766,2.0,2.0,2.0,1.6325006688852122,-0.2708217014329291,2.0,0.8998213937638981,-0.771315565433549,-0.1140322517033454,-0.3789094692986733,-0.4114461527757269,10.165904949937634,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,1.0
e2_typed_ast_sampler_crypto_adapter_s2_02020,E2_typed_AST_sampler_crypto_adapter,E2_typed_AST_sampler_crypto_adapter,2,2020,typed_ast_crypto,generated_candidate,original,"Mul(Rank(number_of_trades),Rank(realized_vol_6))",c0a1a9d19dba3662,24,number_of_trades;realized_vol_6,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-6.221597896050951,0.8998213937638981,2.437998532307872,-6.209913361561156,0.7281008234883766,2.3378152265243406,-7.194360476945771,-0.2708217014329291,1.6325006688852122,-2.667435235448628,3.655903633577902,5.175393689938121,-2.427988746820625,3.730696412110663,5.067551397265783,-0.4076316350712221,-0.7577890671456857,-0.6452102980040896,-0.4071441005559696,-0.771315565433549,-0.6398425583121301,-0.4137584262658882,-0.8060093929771951,-0.6564969866523931,-0.3965281356790807,-0.6629110275303162,-0.5745565748810295,-0.4000067896126528,-0.634726099688214,-0.566510185542478,0.1125801282051282,0.1140762513935534,0.0811032889801285,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.4987980769230769,0.486318411537247,0.4063482897318314,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.3789094692986733,0.2272982159873725,0.4114461527757269,0.2111597043018446,2.0,0.7281008234883766,2.0,2.0,2.0,1.6325006688852122,-0.2708217014329291,2.0,0.8998213937638981,-0.771315565433549,-0.1140322517033454,-0.3789094692986733,-0.4114461527757269,10.165904949937634,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,1.0
e2_typed_ast_sampler_crypto_adapter_s3_00623,E2_typed_AST_sampler_crypto_adapter,E2_typed_AST_sampler_crypto_adapter,3,623,typed_ast_crypto,generated_candidate,original,"Mul(Rank(realized_vol_6),Rank(number_of_trades))",92cca27518bdcaa7,24,number_of_trades;realized_vol_6,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-6.221597896050951,0.8998213937638981,2.437998532307872,-6.209913361561156,0.7281008234883766,2.3378152265243406,-7.194360476945771,-0.2708217014329291,1.6325006688852122,-2.667435235448628,3.655903633577902,5.175393689938121,-2.427988746820625,3.730696412110663,5.067551397265783,-0.4076316350712221,-0.7577890671456857,-0.6452102980040896,-0.4071441005559696,-0.771315565433549,-0.6398425583121301,-0.4137584262658882,-0.8060093929771951,-0.6564969866523931,-0.3965281356790807,-0.6629110275303162,-0.5745565748810295,-0.4000067896126528,-0.634726099688214,-0.566510185542478,0.1125801282051282,0.1140762513935534,0.0811032889801285,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.4987980769230769,0.486318411537247,0.4063482897318314,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.3789094692986733,0.2272982159873725,0.4114461527757269,0.2111597043018446,2.0,0.7281008234883766,2.0,2.0,2.0,1.6325006688852122,-0.2708217014329291,2.0,0.8998213937638981,-0.771315565433549,-0.1140322517033454,-0.3789094692986733,-0.4114461527757269,10.165904949937634,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,1.0
e4_cem_adaptive_grammar_crypto_s1_00333,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,333,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(number_of_trades),Rank(realized_vol_6))",c0a1a9d19dba3662,24,number_of_trades;realized_vol_6,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-6.221597896050951,0.8998213937638981,2.437998532307872,-6.209913361561156,0.7281008234883766,2.3378152265243406,-7.194360476945771,-0.2708217014329291,1.6325006688852122,-2.667435235448628,3.655903633577902,5.175393689938121,-2.427988746820625,3.730696412110663,5.067551397265783,-0.4076316350712221,-0.7577890671456857,-0.6452102980040896,-0.4071441005559696,-0.771315565433549,-0.6398425583121301,-0.4137584262658882,-0.8060093929771951,-0.6564969866523931,-0.3965281356790807,-0.6629110275303162,-0.5745565748810295,-0.4000067896126528,-0.634726099688214,-0.566510185542478,0.1125801282051282,0.1140762513935534,0.0811032889801285,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.4987980769230769,0.486318411537247,0.4063482897318314,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.3789094692986733,0.2272982159873725,0.4114461527757269,0.2111597043018446,2.0,0.7281008234883766,2.0,2.0,2.0,1.6325006688852122,-0.2708217014329291,2.0,0.8998213937638981,-0.771315565433549,-0.1140322517033454,-0.3789094692986733,-0.4114461527757269,10.165904949937634,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,1.0
e4_cem_adaptive_grammar_crypto_s3_04207,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,3,4207,cem_adaptive_grammar,generated_candidate,original,"Mul(Rank(number_of_trades),Rank(realized_vol_6))",c0a1a9d19dba3662,24,number_of_trades;realized_vol_6,liquidity;volatility,Mul;Rank,2,False,False,1.1581858,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-6.221597896050951,0.8998213937638981,2.437998532307872,-6.209913361561156,0.7281008234883766,2.3378152265243406,-7.194360476945771,-0.2708217014329291,1.6325006688852122,-2.667435235448628,3.655903633577902,5.175393689938121,-2.427988746820625,3.730696412110663,5.067551397265783,-0.4076316350712221,-0.7577890671456857,-0.6452102980040896,-0.4071441005559696,-0.771315565433549,-0.6398425583121301,-0.4137584262658882,-0.8060093929771951,-0.6564969866523931,-0.3965281356790807,-0.6629110275303162,-0.5745565748810295,-0.4000067896126528,-0.634726099688214,-0.566510185542478,0.1125801282051282,0.1140762513935534,0.0811032889801285,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.1123798076923077,0.1140322517033454,0.0805153604610876,0.4987980769230769,0.486318411537247,0.4063482897318314,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.4987980769230769,0.4861103732945655,0.4035805908275734,0.3789094692986733,0.2272982159873725,0.4114461527757269,0.2111597043018446,2.0,0.7281008234883766,2.0,2.0,2.0,1.6325006688852122,-0.2708217014329291,2.0,0.8998213937638981,-0.771315565433549,-0.1140322517033454,-0.3789094692986733,-0.4114461527757269,10.165904949937634,A7M_NEAR_MISS_COST_FAIL,cost20_recent_negative;may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,1.0
e4_cem_adaptive_grammar_crypto_s1_04589,E4_CEM_adaptive_grammar_crypto,E4_CEM_adaptive_grammar_crypto,1,4589,cem_adaptive_grammar,generated_candidate,original,"Mul(Mul(Rank(quote_volume_mean_12),ZScore(realized_vol_24)),Rank(realized_vol_6))",58b2bb4cdbd18f39,24,quote_volume_mean_12;realized_vol_24;realized_vol_6,liquidity;volatility,Mul;Rank;ZScore,3,False,False,1.2143670000000002,True,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,416,7248,4296,-8.531261969669963,1.885726205218516,0.2702573325741416,-8.417795955103742,1.7992925047362007,0.1332428796014632,-8.968752337569496,1.3216066641543562,-0.1725782043505827,-5.278044390726727,4.330705712744583,2.575361903622958,-4.871335649261972,4.408266536446817,2.413983327732068,-0.530224798893647,-0.769391105864614,-0.79888347969396,-0.529170856351591,-0.7830170669012411,-0.7989594495523828,-0.535224356716377,-0.799593471462417,-0.8108354484080023,-0.5023562104376254,-0.6332056224518987,-0.6623778467936458,-0.5028003488366963,-0.5875730802144432,-0.6601635350583412,0.0627076661205463,0.0546752505364058,0.0349507456248861,0.0628945642084194,0.054530347098384,0.0349110826429276,0.0628945642084194,0.054530347098384,0.0349110826429276,0.0628945642084194,0.054530347098384,0.0349110826429276,0.0628945642084194,0.054530347098384,0.0349110826429276,0.4894239764065349,0.4711549813271216,0.3645159844042714,0.4909971021442275,0.4700368416797099,0.3643151091592622,0.4909971021442275,0.4700368416797099,0.3643151091592622,0.4909971021442275,0.4700368416797099,0.3643151091592622,0.4909971021442275,0.4700368416797099,0.3643151091592622,0.4204382851975096,0.2431795653529338,0.4492331096436923,0.2222972296064425,0.1332428796014632,1.7992925047362007,2.0,2.0,2.0,-0.1725782043505827,1.3216066641543562,0.2702573325741416,1.885726205218516,-0.7830170669012411,-0.054530347098384,-0.4204382851975096,-0.4492331096436923,10.055428919040995,A7M_NEAR_MISS_COST_FAIL,cost20_validation_negative;may_stress_severe_fail;may_residual_funding_negative,True,rc_000,245.0,0.950857
