candidate_id,seed_lane,label_family,label_horizon_h,pass_both_splits,pass_spread_splits,pass_control_splits,min_spread,mean_spread,max_control_ratio,min_sample_rows
core25e_S1_liquidity_basis_positioning_d3a1357f1147bf,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,1,-0.0025794340807877,-0.0020144630913759335,1.8011613950608387,46926
core25e_S1_liquidity_basis_positioning_d3fb7db2a00712,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,1,-0.0017975503504128,-0.0014483261300079332,3.8206025522178417,46922
core25e_S1_liquidity_basis_positioning_d43e5a0a69e1f1,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,0,-0.0027239331547585,-0.0013990343689380665,152.7257017852412,46922
core25e_S1_liquidity_basis_positioning_d61299d8e7ab49,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,1,0,-0.0045192946973327,-0.001841017985497832,5.996985061617354,46927
core25e_S1_liquidity_basis_positioning_d7136cdf28f79a,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,1,0,-0.0003243558077822,0.0004644082056810333,40.79568948004853,46920
core25e_S1_liquidity_basis_positioning_d93d26837f022b,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,0,-0.0022897091441339,-0.0020861275596882334,1.7213089308761282,46920
core25e_S1_liquidity_basis_positioning_da75e9ab76a622,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,0,2,-0.0067475856170576,-0.0039378949418618,102.09908669922542,46921
core25e_S1_liquidity_basis_positioning_da85ca07ae4393,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,1,2,-0.0054301842327743,-0.0022900690440763,1.7586594072339925,46926
core25e_S1_liquidity_basis_positioning_ddd73ed3f1df00,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,0,1,-0.0025794340807877,-0.001984806990579,1.8559677822119087,46921
core25e_S1_liquidity_basis_positioning_decf534196445a,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,0,-0.0026057982412947,-0.0021392996225099332,2.119349140784746,47000
core25e_S1_liquidity_basis_positioning_df0f0df5e50b99,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,0,1,-0.0069484369467434,-0.0038208269564893997,11.667699992478816,46972
core25e_S1_liquidity_basis_positioning_dfce81934802bc,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,0,-0.0022746788590348,-0.001000714255448888,12.532337594245282,46926
core25e_S1_liquidity_basis_positioning_e1424352d7754f,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,1,0,-0.0068043649425215,-0.003286980645312834,2.4978684343017377,46998
core25e_S1_liquidity_basis_positioning_e1ae2975165c6b,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,3,0,0.0001997973074019,0.0006216907471915,2.2810709727944785,47000
core25e_S1_liquidity_basis_positioning_e2d03d4eff4dc0,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,1,0,-0.0008265094656463,-0.0002607055496343333,3.864000035455797,46974
core25e_S1_liquidity_basis_positioning_e88fc01dcb358c,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,2,0,-0.0028814537745006,0.00027370525651263336,2.1933346776030915,47000
core25e_S1_liquidity_basis_positioning_ec50d9ddac301f,S1_liquidity_basis_positioning,L3_liquidity_tier_relative_return,24,0,1,0,-0.0013020374251498,-0.00047989031273346663,13.030342806704423,46974
core25e_S1_liquidity_basis_positioning_ec7ac688f0a6ad,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,1,-0.0026057982412947,-0.0021392996225099332,2.119349140784746,47000
core25e_S1_liquidity_basis_positioning_ed0d53f874a3c4,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,1,1,1,-0.0006536714925591,0.0010594405807534666,15.690158932603218,47000
core25e_S1_liquidity_basis_positioning_ef4a45bf4a3544,S1_liquidity_basis_positioning,L0_raw_forward_return,24,0,1,0,-0.0003626711559659,-0.00020400910305208822,65.78284373574138,46972
core25e_S1_liquidity_basis_positioning_ef8c01fc180330,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,1,-0.0026040950937618,-0.0021387319066656332,2.119349140784746,46998
core25e_S1_liquidity_basis_positioning_f3975d0f245a5c,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,1,0,-0.0007196513946974,-0.00025245412257296663,6.333109748731551,46922
core25e_S1_liquidity_basis_positioning_f431b8b4eddfe2,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,0,-0.0012534657228934,-0.000722846218623,13.027988867280849,46926
core25e_S1_liquidity_basis_positioning_f6149ece6c4373,S1_liquidity_basis_positioning,L1_cross_sectional_relative_return,24,0,0,1,-0.0023717451449325,-0.0018099182658578667,4.533018607267262,46996
core25e_S1_liquidity_basis_positioning_f644585f1f45d8,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,0,-0.0018636218948529,-0.0008699625663634333,13.450167798145664,46920
core25e_S1_liquidity_basis_positioning_f988d52bd359a1,S1_liquidity_basis_positioning,L0_raw_forward_return,8,0,0,2,-0.0026498148874696,-0.0016659657496519665,2.9621325497431577,46998
core25e_S2_taker_flow_liquidity_oi_00e2b36caab5ae,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,2,0,-0.0012842194203281,-0.00023596745788513336,4.905494569439214,47064
core25e_S2_taker_flow_liquidity_oi_01865b70ff6854,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,2,0,-0.0007531415548644,5.7389633383499975e-05,9.75468084121956,47002
core25e_S2_taker_flow_liquidity_oi_020434dcca7c0f,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,1,0,-0.0011026347158756,-0.0005734691597909334,3.561508323877964,47064
core25e_S2_taker_flow_liquidity_oi_03eda5f751e29a,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,1,0,-0.0010635041618307,-0.0004463446106847,94.552091216767,45661
core25e_S2_taker_flow_liquidity_oi_0922e44a80fe71,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,1,0,-0.0012381586519884,-0.0006475104567766667,2.923551113116075,46932
core25e_S2_taker_flow_liquidity_oi_0b4765b4904f5a,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,2,0,-0.0016482991180261,-0.0003224708395251,3.716407040075575,47064
core25e_S2_taker_flow_liquidity_oi_0f112fd2fe767d,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,1,0,-0.0011560352298936,-0.0005577357758693678,18.56849086453885,47006
core25e_S2_taker_flow_liquidity_oi_1077dff6427c3d,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,1,0,-0.001077544413593,-0.0004947240681611667,3.051236285162556,47064
core25e_S2_taker_flow_liquidity_oi_120f7a77d5596c,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,1,0,-0.0008881952583791,-0.00031696063116549994,93.42570637054168,47064
core25e_S2_taker_flow_liquidity_oi_12121ace028cc6,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,1,0,-0.001077544413593,-0.0004947240681611667,2.9197436109424784,47064
core25e_S2_taker_flow_liquidity_oi_14561dfebd75bd,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,0,0,-0.001057553962287,-0.0007518570620886667,43.40711588938028,47002
core25e_S2_taker_flow_liquidity_oi_16497d5f82b012,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,1,0,-0.00093180447603,-0.00024238237508526664,7.118243283115295,46991
core25e_S2_taker_flow_liquidity_oi_1c2cd34ce9a7fa,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,1,0,-0.0016537307295908,-0.00041527791335696664,3.927606846187872,46996
core25e_S2_taker_flow_liquidity_oi_1ff9885e7c1840,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,0,0,-0.0005290924896115,-0.0004030870918285666,283.8598451530427,45445
core25e_S2_taker_flow_liquidity_oi_203b9b6f8c577a,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,2,0,-0.0001510336106186,5.853623084613345e-05,4.716698719849026,47002
core25e_S2_taker_flow_liquidity_oi_222d74e4cb4aca,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,2,0,-0.0035031151389998,-0.0009079340690966668,6.777841302069494,47064
core25e_S2_taker_flow_liquidity_oi_25b09fbeb7656e,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,0,0,-0.0007478369818818,-0.0007010862917108334,8.2914898463092,47002
core25e_S2_taker_flow_liquidity_oi_26cab8074bd9b0,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,1,0,-0.0063120702576189,-0.0024267653018167665,5.059589575559982,47002
core25e_S2_taker_flow_liquidity_oi_2f6a3bd9fe38df,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,2,0,-0.0039239642256343,-0.0007518057861653333,4.608547766477993,46991
core25e_S2_taker_flow_liquidity_oi_349a461306ffd7,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,0,1,-0.0016966931711643,-0.0012819015649696334,4.471222586336805,47002
core25e_S2_taker_flow_liquidity_oi_3630692d4cfe45,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,0,0,-0.0007818659219324,-0.0004273478644346754,51.93223988574624,45661
core25e_S2_taker_flow_liquidity_oi_37a44c9542b1a2,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,2,0,-0.0016482991180261,-0.0003224708395251,3.716407040075575,47064
core25e_S2_taker_flow_liquidity_oi_399d7fab37e0e2,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,2,0,-0.0039239642256343,-0.0007518057861653333,4.608547766477993,46991
core25e_S2_taker_flow_liquidity_oi_41a4fe3e541dc0,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,0,0,-0.000866107086653,-0.0006447634085559334,521.2865933305982,47064
core25e_S2_taker_flow_liquidity_oi_41ef2c7a978a0f,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,0,1,-0.0051623821979221,-0.0025702221679140998,4.52982270101332,46996
core25e_S2_taker_flow_liquidity_oi_442ce7da25d708,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,1,0,-0.0019418748896482,-0.0005656539832274333,2.8019901442234034,46996
core25e_S2_taker_flow_liquidity_oi_4443bc188bc92d,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,1,1,1,-0.0011171500632256,-0.00014010880513143335,19.585994178256463,46913
core25e_S2_taker_flow_liquidity_oi_4478f2d26175a0,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,0,0,-0.0011632063102669,-0.0007083942964274999,32.64280151258379,47064
core25e_S2_taker_flow_liquidity_oi_477adb26db80cb,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,1,1,-0.0013819007137145,-0.0008363433482754999,3.4217103634258565,47002
core25e_S2_taker_flow_liquidity_oi_48778af5d77597,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,1,0,-0.00093180447603,-0.00024238237508526664,7.118243283115295,46991
core25e_S2_taker_flow_liquidity_oi_49084b2b494134,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,1,0,-0.000441599207441,-0.00010021575674363336,35.9605294028688,47002
core25e_S2_taker_flow_liquidity_oi_4ac5df602b2f88,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,0,1,-0.0062326553288016,-0.0029032288703732,5.092577799372736,47002
core25e_S2_taker_flow_liquidity_oi_4d8b72ca17a481,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,0,0,-0.0008084168164341,-0.0003813159483967317,24.206155071030768,47002
core25e_S2_taker_flow_liquidity_oi_4e0f5c74f7fea3,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,0,1,-0.0121141336703238,-0.004866984185209433,5.541182317307624,47002
core25e_S2_taker_flow_liquidity_oi_4fbff357ab7b1d,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,0,0,-0.0017480356849562,-0.0014146715068567336,3.411843390778359,47002
core25e_S2_taker_flow_liquidity_oi_50b187a0a84d68,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,0,0,-0.0009795206109314,-0.0005393169803364667,94.28099670806743,46824
core25e_S2_taker_flow_liquidity_oi_555486bddfaf75,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,0,0,-0.0008324335467146,-0.000386855602010695,30.861897875615263,46918
core25e_S2_taker_flow_liquidity_oi_56db692e02229a,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,2,1,-0.0012842194203281,-0.00023596745788513336,4.905494569439214,47064
core25e_S2_taker_flow_liquidity_oi_5a1becf52148d8,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,1,0,-0.0012307860078111,-0.0005036915692815443,23.93923274325631,47006
core25e_S2_taker_flow_liquidity_oi_5f3b83125f1b5c,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,0,0,-0.0008211953151547,-0.0004381755668465403,167.2751643582048,47064
core25e_S2_taker_flow_liquidity_oi_61d61d6df67fef,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,2,0,-0.0035031151389998,-0.0009079340690966668,6.777841302069494,47064
core25e_S2_taker_flow_liquidity_oi_642d1b95f6c703,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,1,1,-0.0039647805393712,-0.0013529721259100665,20.21035393556806,46996
core25e_S2_taker_flow_liquidity_oi_64b162b083c3ce,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,1,0,-0.0015316997445253,-0.000656643122185,8.302224412505367,46932
core25e_S2_taker_flow_liquidity_oi_65bf051662c023,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,0,0,-0.0021247493592801,-0.0009531148227192333,108.9525873433986,45661
core25e_S2_taker_flow_liquidity_oi_6bac161e7cf985,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,0,0,-0.0009977305038348,-0.0006855788795992667,87.80912312197289,47002
core25e_S2_taker_flow_liquidity_oi_71166cc34ed4ec,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,1,0,-0.0009628071206054,-0.00016943439085893332,33.10833711781041,47064
core25e_S2_taker_flow_liquidity_oi_72bd47ddbdb754,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,1,0,-0.0005414248567812,-9.006429566133332e-05,11.400674266543476,46824
core25e_S2_taker_flow_liquidity_oi_73a396ab2c16ec,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,1,0,-0.0011560352298936,-0.0005577357758693678,18.56849086453885,47006
core25e_S2_taker_flow_liquidity_oi_7c52c72207c31b,S2_taker_flow_liquidity_oi,L3_liquidity_tier_relative_return,24,0,0,0,-0.0010722408315224,-0.0006420721417824071,7.372443546173077,47064
core25e_S2_taker_flow_liquidity_oi_81d952d079ba00,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,2,0,-0.0004609633360008,0.0006603795882398999,37.602039938729135,46996
core25e_S2_taker_flow_liquidity_oi_8a24dd0c14dcaf,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,0,1,-0.0048041107937337,-0.0027712243747129665,2.031702391360306,46913
core25e_S2_taker_flow_liquidity_oi_8cb589606f1967,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,0,0,-0.0031923759896472,-0.0012291034330750527,282.46129999055586,47006
core25e_S2_taker_flow_liquidity_oi_8e44bc51e5bb32,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,1,0,-0.0007110777801754,-0.0004423636488362721,11.44280923548074,46918
core25e_S2_taker_flow_liquidity_oi_9efd82c82725d5,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,1,1,-0.0046673294584817,-0.0011188269981611,23.914714119739983,47002
core25e_S2_taker_flow_liquidity_oi_9fecbabf9b1523,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,2,0,-0.0025152927250241,-0.0005601833002138333,5.247673525994578,47002
core25e_S2_taker_flow_liquidity_oi_a1fafff0364e79,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,1,0,-0.0023161416492829,-0.0007458451768596096,15.845707331910644,47064
core25e_S2_taker_flow_liquidity_oi_a81d9641f18c50,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,1,0,-0.0014226188482119,-0.00036494417909373335,261.36055484775096,47002
core25e_S2_taker_flow_liquidity_oi_aa68cad0312c8f,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,0,0,-0.0007758583355807,-0.0004996570227140334,15.94839119918208,46996
core25e_S2_taker_flow_liquidity_oi_ae2e646590d7b4,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,1,0,-0.0006270526032407,-0.0001474421931584505,8.735115515644372,46991
core25e_S2_taker_flow_liquidity_oi_b5b6392d485387,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,2,0,-0.003145919765702,-0.0008446609097107084,12.6759914088311,47064
core25e_S2_taker_flow_liquidity_oi_b77ec767373e3e,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,1,0,-0.0009631783772172,-0.0003675916865572667,80.92298734121869,47002
core25e_S2_taker_flow_liquidity_oi_b8f19c9c8c3576,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,1,0,-0.0012275549018804,-0.0004440364637162,20.21117998674922,47064
core25e_S2_taker_flow_liquidity_oi_b98fa10214dbdd,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,1,0,-0.0006270526032407,-0.0001474421931584505,10.656625959139692,46991
core25e_S2_taker_flow_liquidity_oi_c3e35f74aae2a0,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,0,1,-0.0037318580552156,-0.0036240875995239333,1.2595018635504145,46996
core25e_S2_taker_flow_liquidity_oi_c4c34ba8388d0a,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,0,0,-0.003144284442297,-0.0014294577282820667,13.386759011556,46824
core25e_S2_taker_flow_liquidity_oi_c5f88f97668f16,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,2,1,-0.0047812888776071,-0.0015102256766425677,7.0273399537403085,47002
core25e_S2_taker_flow_liquidity_oi_ca5d065d34e433,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,1,0,-0.0007871652405714,-0.00017193268626246666,11.342533974193946,47064
core25e_S2_taker_flow_liquidity_oi_cd2bf2c32ba348,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,1,2,1,-0.0001029623368952,0.0006910900291340667,6.427905068563274,46996
core25e_S2_taker_flow_liquidity_oi_d02a0fd7eb568f,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,1,0,-0.0001848936568191,-6.089133936021393e-05,9.0751144701887,47002
core25e_S2_taker_flow_liquidity_oi_d3f594a5438a6c,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,0,0,-0.0028395369750033,-0.0011579849801607298,31.175882812596804,45445
core25e_S2_taker_flow_liquidity_oi_d4a1281088660f,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,0,0,-0.0031923759896472,-0.0012291034330750527,282.46129999055586,47006
core25e_S2_taker_flow_liquidity_oi_d8b5e188e5d0a8,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,0,0,-0.0012969817570974,-0.0008987517378404,4.615679843948551,47002
core25e_S2_taker_flow_liquidity_oi_dc2266646931f1,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,2,0,-0.0012621684707668,-6.434653431796667e-05,4.267718106915243,47002
core25e_S2_taker_flow_liquidity_oi_ddacf42f1eebc0,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,1,0,-0.0011026347158756,-0.0005734691597909334,4.97670050950552,47064
core25e_S2_taker_flow_liquidity_oi_e09b02d35de2e2,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,1,0,-0.0010611775423662,-0.0004964572507859856,37.145792234606496,46996
core25e_S2_taker_flow_liquidity_oi_e9abe49dcb9e76,S2_taker_flow_liquidity_oi,L1_cross_sectional_relative_return,24,0,0,0,-0.0010602504044886,-0.0007885715126735999,19.2244492815079,47002
core25e_S2_taker_flow_liquidity_oi_f506e3424abcdd,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,1,0,-0.0023925770300987,-0.0007087435755223333,9.122913670124769,47064
core25e_S2_taker_flow_liquidity_oi_faec720e0015b6,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,2,0,-0.003145919765702,-0.0008446609097107084,12.6759914088311,47064
core25e_S2_taker_flow_liquidity_oi_fd01adb15e0a30,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,1,2,1,-0.000474867505013,0.00021606482171126668,32.72181893959829,47064
core25e_S2_taker_flow_liquidity_oi_ffa8121326f3cf,S2_taker_flow_liquidity_oi,L0_raw_forward_return,24,0,1,0,-0.001182366715738,-0.00030631478426089995,10.034623551941218,46932
core25e_S3_cross_family_bridge_0477b6b43e0f2e,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,1,1,1,-0.0012587063252107,0.0001407541885977667,82.62002101758411,46995
core25e_S3_cross_family_bridge_05edd67a23fc92,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,1,1,2,-0.0010797161793065,-0.00033795840642310005,7.32426496102166,46996
core25e_S3_cross_family_bridge_067157b9e9f034,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,1,0,-0.001063092745623,0.0005925685232795667,4.342356297181379,46996
core25e_S3_cross_family_bridge_06d058330ca632,S3_cross_family_bridge,L5_vol_adjusted_return,24,0,3,0,0.069656299277631,0.1360016415819257,5.7265793604350215,46922
core25e_S3_cross_family_bridge_0833bc1b958485,S3_cross_family_bridge,L0_raw_forward_return,24,0,2,0,-1.5840971813271224e-05,0.0003888183479280429,9.710344055639048,46855
core25e_S3_cross_family_bridge_0c5f14b6f6dafa,S3_cross_family_bridge,L5_vol_adjusted_return,24,0,1,0,-0.2078383664137349,0.02788705475190549,1636.4320474618448,46922
core25e_S3_cross_family_bridge_0ffa7911886601,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,1,2,1,-0.0011716177910832,0.0005186457600751666,3.376756706572165,46993
core25e_S3_cross_family_bridge_105399b8dce034,S3_cross_family_bridge,L0_raw_forward_return,8,0,2,0,-0.0008419437376294,0.0004466024665153667,3.1785452907030867,46993
core25e_S3_cross_family_bridge_1221404dfd9463,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,1,0,-0.0002474372537774,-2.015246886782206e-05,9.491264517821143,46927
core25e_S3_cross_family_bridge_17b17cce2cb044,S3_cross_family_bridge,L0_raw_forward_return,24,0,2,0,-0.0009130953158154,0.00011190604841213333,9.79235478134803,46996
core25e_S3_cross_family_bridge_1a8cd58b5a77ef,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,1,1,1,-0.0013966786469604,0.00031966070126299997,6.999917190120828,46995
core25e_S3_cross_family_bridge_1b2b21687d43a5,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,1,2,1,-0.0012779925311069,0.0005163921587985001,4.191014476824522,46993
core25e_S3_cross_family_bridge_1b5ddf3823a40f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,1,0,-0.00169653991451,-0.0007520269947005408,6.269613060807128,46848
core25e_S3_cross_family_bridge_219cae3cac5bd4,S3_cross_family_bridge,L0_raw_forward_return,8,0,3,0,0.0001795546420501,0.0008350446337947333,4.017363806131978,46855
core25e_S3_cross_family_bridge_22cd5ba86bb10e,S3_cross_family_bridge,L5_vol_adjusted_return,24,0,1,0,-0.1398526109553548,-0.03938867929435443,7.743928247211626,46855
core25e_S3_cross_family_bridge_26a7505b88ee4f,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,1,2,1,-0.0004641788092987,0.00036006754062929995,15.566482967414755,46993
core25e_S3_cross_family_bridge_276d9714ffb68f,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,1,0,-0.0002474372537774,-2.015246886782206e-05,6.8370205994527495,46927
core25e_S3_cross_family_bridge_290a25b30dc974,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,1,1,1,-0.0019473373342363,0.0004678411161162666,8.576313134505613,46996
core25e_S3_cross_family_bridge_2acdf318c4a5d2,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,0,0,0,-0.0006997539482758,-0.0004704334935417653,2.943360913981944,46996
core25e_S3_cross_family_bridge_2b7b100f05804a,S3_cross_family_bridge,L0_raw_forward_return,8,0,2,0,-0.0001278322368128,0.0006290891245812333,5.869058164160646,46927
core25e_S3_cross_family_bridge_30a8a1ab393c0e,S3_cross_family_bridge,L5_vol_adjusted_return,24,0,0,0,-0.1737324803500117,-0.1226249305487498,9.234567738642166,46922
core25e_S3_cross_family_bridge_34767861bedef1,S3_cross_family_bridge,L0_raw_forward_return,8,0,0,0,-0.0019514671822657,-0.0013636154322264,26.36943011963095,42679
core25e_S3_cross_family_bridge_35160ddcf9fa80,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,1,1,1,-0.0019388544678515,0.0007843011263331001,16.465077371351356,46996
core25e_S3_cross_family_bridge_383d8b035cbcd5,S3_cross_family_bridge,L0_raw_forward_return,8,1,2,1,-0.0001017537992327,0.0010449099777258665,4.379276224938772,46993
core25e_S3_cross_family_bridge_38ab468aafe543,S3_cross_family_bridge,L5_vol_adjusted_return,24,0,1,0,-0.2756540930944227,-0.0820658026738544,14.269823391081228,46921
core25e_S3_cross_family_bridge_38dbbbc889ebe0,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,0,1,0,-0.0012802241451992,0.0004804884120152334,6.998986261921478,46996
core25e_S3_cross_family_bridge_3e5c2ed7a9a54e,S3_cross_family_bridge,L0_raw_forward_return,8,1,3,1,3.629519075452512e-05,0.001289533863971675,2.183208261428521,46996
core25e_S3_cross_family_bridge_4124fbeebd23fe,S3_cross_family_bridge,L0_raw_forward_return,24,0,2,0,-0.003206481684437,0.00039139437117999997,2.489544698271529,46927
core25e_S3_cross_family_bridge_4310f56730074f,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,0,0,1,-0.0031819869252447,-0.0014920960034059,10.2290033093586,46996
core25e_S3_cross_family_bridge_4458e566cb3080,S3_cross_family_bridge,L0_raw_forward_return,8,0,0,0,-0.0013540517243154,-0.0008006437634210333,31.77842432240825,46996
core25e_S3_cross_family_bridge_4c3e1a6b33e744,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,2,2,2,-0.0017052244352085,0.0008204639782801332,1.3442859103460811,46993
core25e_S3_cross_family_bridge_4ff45253986cbc,S3_cross_family_bridge,L0_raw_forward_return,24,0,0,1,-0.0047485651980379,-0.002008736105425867,37.3147937264652,46995
core25e_S3_cross_family_bridge_545774b359e8c0,S3_cross_family_bridge,L0_raw_forward_return,8,1,3,1,3.629519075452512e-05,0.001289533863971675,2.183208261428521,46996
core25e_S3_cross_family_bridge_558a4344b95b63,S3_cross_family_bridge,L5_vol_adjusted_return,24,0,2,0,-0.093351311417327,0.02566030498562476,24.96132283375276,42606
core25e_S3_cross_family_bridge_58e3ef3977680f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,1,1,1,-0.0020573485304253,-0.0002676484516073334,1.4934725926106671,42679
