blueprint_id,expression,semantic_pair,motif,skeleton_key,eval_success,finite_share,nonzero_share,activity_ok,min_value,max_value,std_value,error,shard
a7ls1_830aa303f88da45c,"Mean(realized_vol_168h,4)",volatility_like,single,skel_1d39996e97d5ace0,True,0.8264866417696064,1.0,True,0.0022456668139136,0.072703614572557,0.0054093927572222,,s013
a7ls1_9492c6999a599ffa,"ZScore(Mean(realized_vol_168h,4))",volatility_like,single,skel_a311ee3fdacdeca2,True,0.8264866417696064,1.0,True,-4.582683750307659,9.309531511902042,0.9947780321927768,,s013
a7ls1_7859cb95519a48bb,"Delta(realized_vol_168h,4)",volatility_like,single,skel_1d39996e97d5ace0,True,0.8261993679977018,0.9999637807139544,True,-0.0444810742960237,0.0491070898126056,0.0006087179157236,,s013
a7ls1_2c42b38b3c225427,"ZScore(Mean(funding_rate_delta_state_24h,24))",funding_state_like,single,skel_a311ee3fdacdeca2,True,0.8213995020587954,1.0,True,-9.662967809449482,9.657583115462067,0.9947730729276794,,s013
a7ls1_33051e746395c7cc,"ZScore(Mean(realized_vol_168h,8))",volatility_like,single,skel_a311ee3fdacdeca2,True,0.8253375466819879,1.0,True,-4.569639309132848,9.307161831481151,0.9947780321927768,,s013
a7ls1_530ec0995929ecb0,"ZScore(Mean(funding_state_x_basis_delta,24))",funding_state_like,single,skel_a311ee3fdacdeca2,True,0.8213995020587954,1.0,True,-9.677035253337856,9.69572489569888,0.9947730729276794,,s013
a7ls1_1d78739e789e2bb9,"ZScore(Mean(volume_volatility_ratio_168h,24))",liquidity_like,single,skel_a311ee3fdacdeca2,True,0.820741166331514,1.0,True,-2.3667483351473697,7.43679747958857,0.9947780321927768,,s013
a7ls1_3b38516cbd7599dd,"Mean(volume_volatility_ratio_168h,24)",liquidity_like,single,skel_1d39996e97d5ace0,True,0.820741166331514,1.0,True,173.0795811303348,6730.242728386579,679.7816971995759,,s014
a7ls1_3809241db03e19d9,"ZScore(Mean(age_x_volatility,24))",listing_age_like,single,skel_a311ee3fdacdeca2,True,0.820741166331514,1.0,True,-4.531941130043071,9.300877311967604,0.9947780321927768,,s014
a7ls1_6031f06ef6058c1a,"Mean(age_x_volatility,24)",listing_age_like,single,skel_1d39996e97d5ace0,True,0.820741166331514,1.0,True,0.01623010642883,0.4897057056368237,0.0332509312714361,,s014
a7ls1_29475e4d2e4d3d89,"Mean(realized_vol_168h,24)",volatility_like,single,skel_1d39996e97d5ace0,True,0.820741166331514,1.0,True,0.0025156267365037,0.0726582024576562,0.0053713139198359,,s014
a7ls1_e400c2255302180e,"ZScore(Mean(realized_vol_168h,24))",volatility_like,single,skel_a311ee3fdacdeca2,True,0.820741166331514,1.0,True,-4.532574660229701,9.306814023612809,0.9947780321927768,,s014
a7ls1_2268467489a215fe,"Delta(log1p_listing_age_days,72)",listing_age_like,single,skel_1d39996e97d5ace0,True,0.8066647515081873,1.0,True,0.0035275133339913,0.3798843793288515,0.0682546123447575,,s014
a7ls1_2731048c10497857,"Delta(age_x_volatility,24)",listing_age_like,single,skel_1d39996e97d5ace0,True,0.8204538925596093,1.0,True,-0.2834497451979071,0.3236263813224709,0.0115900261929312,,s014
a7ls1_8770bba9096e64f3,"Delta(sqrt_listing_age_days,72)",listing_age_like,single,skel_1d39996e97d5ace0,True,0.8066647515081873,1.0,True,0.0514659966889503,3.82335093764176,0.7752063756364216,,s014
a7ls1_0a6b04b6f1401031,"Delta(realized_vol_168h,24)",volatility_like,single,skel_1d39996e97d5ace0,True,0.8204538925596093,1.0,True,-0.045388371040866,0.0496901772373777,0.0017822684961166,,s014
a7ls1_b9b411d37896fce3,"ZScore(Mean(listing_age_days,168))",listing_age_like,single,skel_a311ee3fdacdeca2,True,0.86210858948578,1.0,True,-7.548347424525083,0.1441916769242424,0.9947780321927768,,s014
a7ls1_197e3f2c5669cf44,"ZScore(Mean(sqrt_listing_age_days,24))",listing_age_like,single,skel_a311ee3fdacdeca2,True,0.820741166331514,1.0,True,-7.562967049736958,0.1441767499385135,0.9947780321927768,,s014
a7ls1_27d76494cb61dc17,"Delta(realized_vol_24h,72)",volatility_like,single,skel_1d39996e97d5ace0,True,0.8066647515081873,1.0,True,-0.1462072667120351,0.1481120667638551,0.0076314183005773,,s014
a7ls1_4ff1ce174e5cdb04,"ZScore(Mean(log1p_listing_age_days,24))",listing_age_like,single,skel_a311ee3fdacdeca2,True,0.820741166331514,1.0,True,-7.577646000040939,0.1441616610423609,0.9947780321927768,,s014
a7ls1_4a004900f0391e3f,"Mean(funding_rate_state_last_ffill_8h,8)",funding_state_like,single,skel_1d39996e97d5ace0,True,0.8259958824092694,0.994996884374049,True,-0.01679922,0.0012625549999999,0.0004240145896626,,s014
a7ls1_0491fb01c27a7550,"Delta(realized_vol_168h,1)",volatility_like,single,skel_1d39996e97d5ace0,True,0.8270611893134157,0.9947428215815676,True,-0.040997503967875,0.0479218480600372,0.0002769178965803,,s014
a7ls1_26d256f60a12979c,"Mean(funding_rate_state_last_ffill_8h,4)",funding_state_like,single,skel_1d39996e97d5ace0,True,0.8271449774968879,0.9942802772672678,True,-0.01681931,0.0013185199999999,0.0004444386404458,,s014
a7ls1_2ab95903c6e9962a,"Delta(realized_vol_72h,72)",volatility_like,single,skel_1d39996e97d5ace0,True,0.8066647515081873,1.0,True,-0.0842607041954672,0.0991282607698831,0.0062926625947411,,s014
a7ls1_14a2407741625be2,"Delta(volume_volatility_ratio_168h,72)",liquidity_like,single,skel_1d39996e97d5ace0,True,0.8066647515081873,1.0,True,-4614.52117906272,3178.54707179568,276.295834887768,,s014
a7ls1_202662d48aedcc3e,"Delta(age_x_volatility,72)",listing_age_like,single,skel_1d39996e97d5ace0,True,0.8066647515081873,1.0,True,-0.3345690826048724,0.4185787755838014,0.0224702549400647,,s014
a7ls1_3d5f36a28bef50d5,"Delta(realized_vol_168h,72)",volatility_like,single,skel_1d39996e97d5ace0,True,0.8066647515081873,1.0,True,-0.0497828338735467,0.0621404974491371,0.0034552953001978,,s014
a7ls1_86f5b045b3743a9a,"ZScore(Mean(listing_age_days,72))",listing_age_like,single,skel_a311ee3fdacdeca2,True,0.834530307382936,1.0,True,-7.548347424525083,0.1441916769242406,0.9947780321927768,,s014
a7ls1_8d84515b89635f99,"Delta(sqrt_listing_age_days,168)",listing_age_like,single,skel_1d39996e97d5ace0,True,0.7790864694053433,1.0,True,0.120229154508884,3.9334061392065074,1.1394949635331482,,s014
a7ls1_982187799014fd44,"ZScore(Mean(age_percentile_active_universe,72))",listing_age_like,single,skel_a311ee3fdacdeca2,True,0.834530307382936,1.0,True,-6.875349567233485,0.1450985473415753,0.9947780321927768,,s014
a7ls1_dbaa6ec1eb821e23,"ZScore(Mean(listing_age_days,24))",listing_age_like,single,skel_a311ee3fdacdeca2,True,0.820741166331514,1.0,True,-7.548347424525259,0.1441916769242233,0.9947780321927768,,s014
a7ls1_4f94ab6f36a332eb,"Delta(age_x_liquidity,168)",listing_age_like,single,skel_1d39996e97d5ace0,True,0.7790864694053433,1.0,True,-3.498770110855858,5.151908163990538,0.6825192104558775,,s014
a7ls1_42c230121c629459,"Delta(age_x_volatility,168)",listing_age_like,single,skel_1d39996e97d5ace0,True,0.7790864694053433,1.0,True,-0.3290272037107921,0.4361209719263512,0.0348775380517403,,s014
a7ls1_a67525258ab3dad1,"ZScore(Mean(age_percentile_active_universe,24))",listing_age_like,single,skel_a311ee3fdacdeca2,True,0.820741166331514,1.0,True,-6.875349567233485,0.1450985473415657,0.9947780321927768,,s014
a7ls1_1d362b8174d436ba,"Delta(log_quote_volume_168h,24)",liquidity_like,single,skel_1d39996e97d5ace0,True,0.8204538925596093,0.9708982551353876,True,-4.7661848600882095,3.376755068453308,0.1703924064517843,,s014
a7ls1_037f284752d59522,"Delta(liquidity_rank_active_universe,72)",liquidity_like,single,skel_1d39996e97d5ace0,True,0.8066647515081873,0.9644134318613484,True,-0.6671584567826889,0.6920658716130043,0.0659277061448789,,s014
a7ls1_a93e8aa2855f8cd5,"ZScore(Mean(funding_rate_abs_state_168h_z,72))",funding_state_like,single,skel_a311ee3fdacdeca2,True,0.8241824667241214,1.0,True,-6.341609943209852,7.330226254365133,0.994703169402296,,s014
a7ls1_048d51e647b93668,"ZScore(Mean(funding_rate_abs_state_168h_z,4))",funding_state_like,single,skel_a311ee3fdacdeca2,True,0.8128381451690128,1.0,True,-8.23934279175941,8.861686117345064,0.9946808624257294,,s014
a7ls1_63c5924edc6f64c4,"ZScore(Mean(funding_rate_abs_state_168h_z,8))",funding_state_like,single,skel_a311ee3fdacdeca2,True,0.811126472278081,1.0,True,-8.280109070613525,8.756151757980827,0.9946770256644776,,s014
a7ls1_2c4ee41be28839c3,"Mean(funding_rate_abs_state_168h_z,4)",funding_state_like,single,skel_1d39996e97d5ace0,True,0.8128381451690128,0.9760078930608068,True,-8.963151071748285,8.963151071748229,1.1171906949595578,,s014
a7ls1_558b40f5c5bc530b,"Mean(funding_rate_abs_state_168h_z,24)",funding_state_like,single,skel_1d39996e97d5ace0,True,0.8042797807143541,0.9801392263302215,True,-5.975743764421821,5.756902045915204,0.7586890199225409,,s014
a7ls1_806c281f72bba7f5,"ZScore(Mean(funding_rate_update_age_hours,4))",funding_state_like,single,skel_a311ee3fdacdeca2,True,0.7601264004596381,1.0,True,-9.695896898516748,0.6869899040052397,0.9947780321927768,,s014
a7ls1_4dbdd80dce685e0d,"Delta(funding_rate_abs_state_168h_z,24)",funding_state_like,single,skel_1d39996e97d5ace0,True,0.8046269031887389,0.9219858156028368,True,-14.124519735583824,20.97921593117642,1.6311960318518417,,s014
a7ls1_23ad4f9a2c01c3b2,"Mean(funding_state_x_basis_delta,24)",funding_state_like,single,skel_1d39996e97d5ace0,True,0.8213995020587954,0.8512197076781837,True,-0.2815654787215562,1.869463326015696,0.032287100759447,,s014
a7ls1_4f5b664386281929,"Delta(age_percentile_active_universe,168)",listing_age_like,single,skel_1d39996e97d5ace0,True,0.7790864694053433,0.782448377581121,True,0.0,0.1604407713498622,0.0215122458625683,,s014
a7ls1_59c40f2f2e874d53,"Mean(funding_state_x_basis_delta,8)",funding_state_like,single,skel_1d39996e97d5ace0,True,0.8259958824092694,0.7757292738417841,True,-0.8771917464083521,4.18452185408482,0.0449443175766021,,s014
a7ls1_4bf21ed8ef9e2cc5,"Delta(funding_rate_delta_state_24h,24)",funding_state_like,single,skel_1d39996e97d5ace0,True,0.8211122282868908,0.7623799180746075,True,-0.02065629,0.03973535,0.0008701470748704,,s014
a7ls1_422e4467fc8ae933,"Delta(funding_rate_abs_state_168h_z,4)",funding_state_like,single,skel_1d39996e97d5ace0,True,0.812482045389256,0.7991985621261676,True,-13.27287391021779,17.967162709133866,1.2023572459617795,,s014
a7ls1_633b169369b557e5,"Mean(funding_rate_delta_state_24h,4)",funding_state_like,single,skel_1d39996e97d5ace0,True,0.8271449774968879,0.726654414424844,True,-0.0168871999999999,0.0162916899999999,0.0004850145278121,,s014
a7ls1_2d4bd3dfa736c156,"Delta(funding_rate_state_last_ffill_8h,72)",funding_state_like,single,skel_1d39996e97d5ace0,True,0.8073230872354688,0.7041528904176613,True,-0.01998241,0.02001269,0.0006191270797516,,s014
a7ls1_308476a26b51ebab,"Delta(funding_rate_abs_state_168h_z,1)",funding_state_like,single,skel_1d39996e97d5ace0,True,0.8136939816144786,0.7544875826079281,True,-13.094643355094671,16.729657694685365,0.6414737249260447,,s014
a7ls1_22c26012bcaaee6d,"Delta(age_percentile_active_universe,72)",listing_age_like,single,skel_1d39996e97d5ace0,True,0.8066647515081873,0.5722934472934473,True,0.0,0.1576630571644421,0.0145126884274404,,s014
a7ls1_2fa38e73a2136e58,"Delta(median_quote_volume_168h,1)",liquidity_like,single,skel_1d39996e97d5ace0,True,0.8270611893134157,0.4755014762070163,True,-31906663.805794954,234348102.429205,878681.4660939684,,s014
a7ls1_1737c515befcd918,"Clip(ZScore(funding_rate_update_age_hours),-3,3)",funding_state_like,single,skel_8a3e91f81074ce44,True,0.5242746337259409,1.0,True,-5.0,0.6869899040052397,0.9191856164276608,,s014
a7ls1_52d78c0909ce76c0,"Delta(funding_rate_state_last_ffill_8h,4)",funding_state_like,single,skel_1d39996e97d5ace0,True,0.8268577037249832,0.3913056066242997,True,-0.0200424,0.01899555,0.0003431590760523,,s014
a7ls1_7538a44e492bc035,"Delta(rolling_coverage_168h,168)",regime_state,single,skel_1d39996e97d5ace0,True,0.7790864694053433,0.0,False,0.0,0.0,0.0,,s014
a7ls1_ba2da46695ed5279,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,24))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,24)))),CSRank(Mean(mark_trade_basis_bps,24))))",basis_premium_like,delta_x_divergence,skel_74c9211f88a36010,True,0.986210858948578,0.9897714583940188,True,-5.268807760536955,8.955765585017135,0.3109646393887462,,s014
a7ls1_05a7c2ab5b51c84c,"Mul(Delta(Delta(mark_index_basis_bps,8),24),Sub(CSRank(Delta(mark_index_basis_bps,8)),CSRank(Mean(premium_close_bps,24))))",basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,True,0.9905199655271474,0.9868885344160866,True,-1934.5478180221733,2328.0452547220325,15.68033382912697,,s014
a7ls1_36628cf0d9b2a8f7,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,72))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,72)))),CSRank(ZScore(Mean(mark_trade_basis_bps,48)))))",basis_premium_like,delta_x_divergence,skel_5a907d6cdab2784b,True,0.9864981327204826,0.9903386478353716,True,-3.790318954027576,8.194713835128278,0.1689830141342457,,s014
a7ls1_e66643b13a33bdd6,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,72))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,72)))),CSRank(Mean(mark_trade_basis_bps,48))))",basis_premium_like,delta_x_divergence,skel_74c9211f88a36010,True,0.9864981327204826,0.9903386478353716,True,-3.790318954027576,8.194713835128278,0.1689830141342457,,s014
a7ls1_913fef6c20eb7215,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,72))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,72)))),CSRank(ZScore(Mean(mark_trade_basis_bps,72)))))",basis_premium_like,delta_x_divergence,skel_5a907d6cdab2784b,True,0.9864981327204826,0.9905995195107746,True,-3.192760156046482,7.576868326554266,0.1656391495680798,,s014
a7ls1_c3794a111ba48df4,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,72))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,72)))),CSRank(Mean(mark_trade_basis_bps,72))))",basis_premium_like,delta_x_divergence,skel_74c9211f88a36010,True,0.9864981327204826,0.9905995195107746,True,-3.192760156046482,7.576868326554266,0.1656391495680798,,s014
a7ls1_83f2726f3d968d64,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,24))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,24)))),CSRank(ZScore(Mean(mark_trade_basis_bps,48)))))",basis_premium_like,delta_x_divergence,skel_5a907d6cdab2784b,True,0.986210858948578,0.9898048354209148,True,-4.793400927741844,8.802252645896383,0.3036148859755621,,s014
a7ls1_ea1fcaa209eaf131,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,24))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,24)))),CSRank(Mean(mark_trade_basis_bps,48))))",basis_premium_like,delta_x_divergence,skel_74c9211f88a36010,True,0.986210858948578,0.9898048354209148,True,-4.793400927741844,8.802252645896383,0.3036148859755621,,s014
a7ls1_65d0b0220fffb4cb,"Mul(Delta(Mean(mark_index_basis_bps,2),24),Sub(CSRank(Mean(mark_index_basis_bps,2)),CSRank(Abs(ZScore(Mean(mark_trade_basis_bps,24))))))",basis_premium_like,delta_x_divergence,skel_735ea7ae66522a09,True,0.9925308819304798,0.9866467679691268,True,-1172.293766131786,990.630463866268,9.952284592742805,,s014
a7ls1_0e15bebf35a1850a,"Mul(Delta(Mean(mark_index_basis_bps,2),24),Sub(CSRank(Mean(mark_index_basis_bps,2)),CSRank(Delta(premium_close_bps,1))))",basis_premium_like,delta_x_divergence,skel_8c2c9f3f4b776243,True,0.9925308819304798,0.9867161119150988,True,-1061.8047052625311,1290.9377799892736,9.558608433417032,,s014
a7ls1_809ea3fc2ce629a8,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,24))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,24)))),CSRank(ZScore(Mean(mark_trade_basis_bps,72)))))",basis_premium_like,delta_x_divergence,skel_5a907d6cdab2784b,True,0.986210858948578,0.9897138071657442,True,-4.848049184442698,8.234365378419197,0.2978075666988184,,s014
a7ls1_c94c3e11e14a91a5,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,24))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,24)))),CSRank(Mean(mark_trade_basis_bps,72))))",basis_premium_like,delta_x_divergence,skel_74c9211f88a36010,True,0.986210858948578,0.9897138071657442,True,-4.848049184442698,8.234365378419197,0.2978075666988184,,s014
a7ls1_e5d1f535f1386d66,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,4)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,4))),CSRank(Abs(ZScore(Mean(mark_trade_basis_bps,24))))))",basis_premium_like,delta_x_divergence,skel_76e17584561ba4d6,True,0.9919563343866704,0.9862347958297132,True,-7.863672775372438,11.125527367390273,0.5093424915655179,,s014
a7ls1_6683f52a4104d5e2,"Mul(Delta(Mean(mark_index_basis_bps,4),24),Sub(CSRank(Mean(mark_index_basis_bps,4)),CSRank(Abs(ZScore(Mean(mark_trade_basis_bps,24))))))",basis_premium_like,delta_x_divergence,skel_735ea7ae66522a09,True,0.9919563343866704,0.9862197123274448,True,-713.7194321856639,689.0571904034464,8.456431995186282,,s014
a7ls1_11595596459b221b,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,2)),24),Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(Abs(ZScore(Mean(premium_close_bps,72))))))",basis_premium_like,delta_x_divergence,skel_76e17584561ba4d6,True,0.9925308819304798,0.9866889773275446,True,-8.316760046260612,11.931237715442748,0.6025839561876989,,s014
