control_id,base_candidate_id,control_mode,control_class,expression,production_family,horizon,availability_mask,uses_same_mask_as_candidate,feature_available_lag_bars,promotable,allowed_in_a7v5_replay,block_reason,decision
a7v3_cross_symbol_self_reproduction_core3_12_8a60aed8aa75__blocked_no_agg_mask_d38320c7,a7v3_cross_symbol_self_reproduction_core3_12_8a60aed8aa75,no_agg_mask,blocked_before_replay,RelativeToBTC(agg_close_to_open_bps_sum_4h),cross_symbol_self_reproduction_core3,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_8a60aed8aa75__blocked_zero_fill_core12_rank_60025d0f,a7v3_cross_symbol_self_reproduction_core3_12_8a60aed8aa75,zero_fill_core12_rank,blocked_before_replay,CrossSymbolRank(ZeroFill(RelativeToBTC(agg_close_to_open_bps_sum_4h))),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_8a60aed8aa75__blocked_same_hour_execution_lag0_0da2d750,a7v3_cross_symbol_self_reproduction_core3_12_8a60aed8aa75,same_hour_execution_lag0,blocked_before_replay,RelativeToBTC(agg_close_to_open_bps_sum_4h),cross_symbol_self_reproduction_core3,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_ac87a29c8c22__blocked_no_agg_mask_ae68d33e,a7v3_cross_symbol_self_reproduction_core3_12_ac87a29c8c22,no_agg_mask,blocked_before_replay,RelativeToBTC(agg_flow_accel_4h_vs_24h),cross_symbol_self_reproduction_core3,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_ac87a29c8c22__blocked_zero_fill_core12_rank_7495e8e3,a7v3_cross_symbol_self_reproduction_core3_12_ac87a29c8c22,zero_fill_core12_rank,blocked_before_replay,CrossSymbolRank(ZeroFill(RelativeToBTC(agg_flow_accel_4h_vs_24h))),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_ac87a29c8c22__blocked_same_hour_execution_lag0_ff221e3d,a7v3_cross_symbol_self_reproduction_core3_12_ac87a29c8c22,same_hour_execution_lag0,blocked_before_replay,RelativeToBTC(agg_flow_accel_4h_vs_24h),cross_symbol_self_reproduction_core3,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_94b161821cae__blocked_no_agg_mask_83a65035,a7v3_cross_symbol_self_reproduction_core3_12_94b161821cae,no_agg_mask,blocked_before_replay,RelativeToBTC(agg_flow_imbalance_notional_24h),cross_symbol_self_reproduction_core3,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_94b161821cae__blocked_zero_fill_core12_rank_a5cef6e8,a7v3_cross_symbol_self_reproduction_core3_12_94b161821cae,zero_fill_core12_rank,blocked_before_replay,CrossSymbolRank(ZeroFill(RelativeToBTC(agg_flow_imbalance_notional_24h))),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_94b161821cae__blocked_same_hour_execution_lag0_75fe1466,a7v3_cross_symbol_self_reproduction_core3_12_94b161821cae,same_hour_execution_lag0,blocked_before_replay,RelativeToBTC(agg_flow_imbalance_notional_24h),cross_symbol_self_reproduction_core3,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_5ed2e7b38f8f__blocked_no_agg_mask_c09eb18e,a7v3_cross_symbol_self_reproduction_core3_12_5ed2e7b38f8f,no_agg_mask,blocked_before_replay,RelativeToBTC(agg_flow_imbalance_notional_4h),cross_symbol_self_reproduction_core3,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_5ed2e7b38f8f__blocked_zero_fill_core12_rank_f330b9ce,a7v3_cross_symbol_self_reproduction_core3_12_5ed2e7b38f8f,zero_fill_core12_rank,blocked_before_replay,CrossSymbolRank(ZeroFill(RelativeToBTC(agg_flow_imbalance_notional_4h))),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_5ed2e7b38f8f__blocked_same_hour_execution_lag0_12e2e1d2,a7v3_cross_symbol_self_reproduction_core3_12_5ed2e7b38f8f,same_hour_execution_lag0,blocked_before_replay,RelativeToBTC(agg_flow_imbalance_notional_4h),cross_symbol_self_reproduction_core3,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_a68e5a3a66b2__blocked_no_agg_mask_86040dce,a7v3_cross_symbol_self_reproduction_core3_12_a68e5a3a66b2,no_agg_mask,blocked_before_replay,RelativeToBTC(agg_large_notional_share_24h),cross_symbol_self_reproduction_core3,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_a68e5a3a66b2__blocked_zero_fill_core12_rank_c21504e7,a7v3_cross_symbol_self_reproduction_core3_12_a68e5a3a66b2,zero_fill_core12_rank,blocked_before_replay,CrossSymbolRank(ZeroFill(RelativeToBTC(agg_large_notional_share_24h))),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_a68e5a3a66b2__blocked_same_hour_execution_lag0_a20e72cf,a7v3_cross_symbol_self_reproduction_core3_12_a68e5a3a66b2,same_hour_execution_lag0,blocked_before_replay,RelativeToBTC(agg_large_notional_share_24h),cross_symbol_self_reproduction_core3,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_cd526ac82489__blocked_no_agg_mask_386b13c8,a7v3_cross_symbol_self_reproduction_core3_12_cd526ac82489,no_agg_mask,blocked_before_replay,RelativeToETH(agg_avg_trade_notional_24h),cross_symbol_self_reproduction_core3,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_cd526ac82489__blocked_zero_fill_core12_rank_21624234,a7v3_cross_symbol_self_reproduction_core3_12_cd526ac82489,zero_fill_core12_rank,blocked_before_replay,CrossSymbolRank(ZeroFill(RelativeToETH(agg_avg_trade_notional_24h))),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_cd526ac82489__blocked_same_hour_execution_lag0_850849b0,a7v3_cross_symbol_self_reproduction_core3_12_cd526ac82489,same_hour_execution_lag0,blocked_before_replay,RelativeToETH(agg_avg_trade_notional_24h),cross_symbol_self_reproduction_core3,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_b0a27477f34d__blocked_no_agg_mask_358ac9e3,a7v3_cross_symbol_self_reproduction_core3_12_b0a27477f34d,no_agg_mask,blocked_before_replay,RelativeToETH(agg_avg_trade_notional_4h),cross_symbol_self_reproduction_core3,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_b0a27477f34d__blocked_zero_fill_core12_rank_e08a7d8b,a7v3_cross_symbol_self_reproduction_core3_12_b0a27477f34d,zero_fill_core12_rank,blocked_before_replay,CrossSymbolRank(ZeroFill(RelativeToETH(agg_avg_trade_notional_4h))),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_b0a27477f34d__blocked_same_hour_execution_lag0_431b3f8e,a7v3_cross_symbol_self_reproduction_core3_12_b0a27477f34d,same_hour_execution_lag0,blocked_before_replay,RelativeToETH(agg_avg_trade_notional_4h),cross_symbol_self_reproduction_core3,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_348acc5c73ef__blocked_no_agg_mask_59a9c5df,a7v3_cross_symbol_self_reproduction_core3_12_348acc5c73ef,no_agg_mask,blocked_before_replay,CrossSymbolRank(agg_avg_trade_notional_24h),cross_symbol_self_reproduction_core3,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_348acc5c73ef__blocked_zero_fill_core12_rank_705d77c1,a7v3_cross_symbol_self_reproduction_core3_12_348acc5c73ef,zero_fill_core12_rank,blocked_before_replay,CrossSymbolRank(ZeroFill(CrossSymbolRank(agg_avg_trade_notional_24h))),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_348acc5c73ef__blocked_same_hour_execution_lag0_eed23e2d,a7v3_cross_symbol_self_reproduction_core3_12_348acc5c73ef,same_hour_execution_lag0,blocked_before_replay,CrossSymbolRank(agg_avg_trade_notional_24h),cross_symbol_self_reproduction_core3,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_3503e84c17b7__blocked_no_agg_mask_8380ec7f,a7v3_cross_symbol_self_reproduction_core3_12_3503e84c17b7,no_agg_mask,blocked_before_replay,CrossSymbolRank(agg_avg_trade_notional_4h),cross_symbol_self_reproduction_core3,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_3503e84c17b7__blocked_zero_fill_core12_rank_675f130d,a7v3_cross_symbol_self_reproduction_core3_12_3503e84c17b7,zero_fill_core12_rank,blocked_before_replay,CrossSymbolRank(ZeroFill(CrossSymbolRank(agg_avg_trade_notional_4h))),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_3503e84c17b7__blocked_same_hour_execution_lag0_e906472e,a7v3_cross_symbol_self_reproduction_core3_12_3503e84c17b7,same_hour_execution_lag0,blocked_before_replay,CrossSymbolRank(agg_avg_trade_notional_4h),cross_symbol_self_reproduction_core3,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_95dce5561d2c__blocked_no_agg_mask_525488d4,a7v3_cross_symbol_self_reproduction_core3_12_95dce5561d2c,no_agg_mask,blocked_before_replay,CrossSymbolRank(agg_buy_sell_vwap_spread_bps),cross_symbol_self_reproduction_core3,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_95dce5561d2c__blocked_zero_fill_core12_rank_9649e55f,a7v3_cross_symbol_self_reproduction_core3_12_95dce5561d2c,zero_fill_core12_rank,blocked_before_replay,CrossSymbolRank(ZeroFill(CrossSymbolRank(agg_buy_sell_vwap_spread_bps))),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_95dce5561d2c__blocked_same_hour_execution_lag0_83892f9f,a7v3_cross_symbol_self_reproduction_core3_12_95dce5561d2c,same_hour_execution_lag0,blocked_before_replay,CrossSymbolRank(agg_buy_sell_vwap_spread_bps),cross_symbol_self_reproduction_core3,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_eefd269649dc__blocked_no_agg_mask_1da01933,a7v3_cross_symbol_self_reproduction_core3_12_eefd269649dc,no_agg_mask,blocked_before_replay,CrossSymbolRank(agg_buy_vwap),cross_symbol_self_reproduction_core3,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_eefd269649dc__blocked_zero_fill_core12_rank_f45e7ca0,a7v3_cross_symbol_self_reproduction_core3_12_eefd269649dc,zero_fill_core12_rank,blocked_before_replay,CrossSymbolRank(ZeroFill(CrossSymbolRank(agg_buy_vwap))),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_eefd269649dc__blocked_same_hour_execution_lag0_38e33379,a7v3_cross_symbol_self_reproduction_core3_12_eefd269649dc,same_hour_execution_lag0,blocked_before_replay,CrossSymbolRank(agg_buy_vwap),cross_symbol_self_reproduction_core3,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_958bfb8e2eba__blocked_no_agg_mask_96c8614f,a7v3_cross_symbol_self_reproduction_core3_12_958bfb8e2eba,no_agg_mask,blocked_before_replay,CrossSymbolRank(agg_close_price),cross_symbol_self_reproduction_core3,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_958bfb8e2eba__blocked_zero_fill_core12_rank_2ff4c0be,a7v3_cross_symbol_self_reproduction_core3_12_958bfb8e2eba,zero_fill_core12_rank,blocked_before_replay,CrossSymbolRank(ZeroFill(CrossSymbolRank(agg_close_price))),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_958bfb8e2eba__blocked_same_hour_execution_lag0_f626e600,a7v3_cross_symbol_self_reproduction_core3_12_958bfb8e2eba,same_hour_execution_lag0,blocked_before_replay,CrossSymbolRank(agg_close_price),cross_symbol_self_reproduction_core3,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_5787d343b2f6__blocked_no_agg_mask_2c291eb8,a7v3_cross_symbol_self_reproduction_core3_12_5787d343b2f6,no_agg_mask,blocked_before_replay,CrossSymbolRank(agg_close_to_open_bps),cross_symbol_self_reproduction_core3,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_5787d343b2f6__blocked_zero_fill_core12_rank_6119a247,a7v3_cross_symbol_self_reproduction_core3_12_5787d343b2f6,zero_fill_core12_rank,blocked_before_replay,CrossSymbolRank(ZeroFill(CrossSymbolRank(agg_close_to_open_bps))),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_5787d343b2f6__blocked_same_hour_execution_lag0_0a21fd51,a7v3_cross_symbol_self_reproduction_core3_12_5787d343b2f6,same_hour_execution_lag0,blocked_before_replay,CrossSymbolRank(agg_close_to_open_bps),cross_symbol_self_reproduction_core3,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_19c1de6a9e12__blocked_no_agg_mask_7c3619f9,a7v3_cross_symbol_self_reproduction_core3_12_19c1de6a9e12,no_agg_mask,blocked_before_replay,CrossSymbolRank(agg_close_to_open_bps_sum_24h),cross_symbol_self_reproduction_core3,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_19c1de6a9e12__blocked_zero_fill_core12_rank_507f45d3,a7v3_cross_symbol_self_reproduction_core3_12_19c1de6a9e12,zero_fill_core12_rank,blocked_before_replay,CrossSymbolRank(ZeroFill(CrossSymbolRank(agg_close_to_open_bps_sum_24h))),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_19c1de6a9e12__blocked_same_hour_execution_lag0_5616967d,a7v3_cross_symbol_self_reproduction_core3_12_19c1de6a9e12,same_hour_execution_lag0,blocked_before_replay,CrossSymbolRank(agg_close_to_open_bps_sum_24h),cross_symbol_self_reproduction_core3,12,agg_features_available,True,0,False,False,same-hour close execution is forbidden for hourly aggTrades features,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_eb6e2caaf923__blocked_no_agg_mask_cd78bbf0,a7v3_cross_symbol_self_reproduction_core3_12_eb6e2caaf923,no_agg_mask,blocked_before_replay,CrossSymbolRank(agg_close_to_open_bps_sum_4h),cross_symbol_self_reproduction_core3,12,,False,1,False,False,agg candidates must require agg_features_available,A7V4_BLOCKED_EXPECTED_CONTROL
a7v3_cross_symbol_self_reproduction_core3_12_eb6e2caaf923__blocked_zero_fill_core12_rank_2045def9,a7v3_cross_symbol_self_reproduction_core3_12_eb6e2caaf923,zero_fill_core12_rank,blocked_before_replay,CrossSymbolRank(ZeroFill(CrossSymbolRank(agg_close_to_open_bps_sum_4h))),cross_symbol_self_reproduction_core3,12,agg_features_available,True,1,False,False,missing agg rows cannot be converted into core12 zero-fill cross-sectional ranks,A7V4_BLOCKED_EXPECTED_CONTROL
