a7ls_arm,next_wave_family,semantic_pair,motif,blueprint_id,source_seed_id,source_info_axis,source_stability_tier,source_info_axis_score,source_label_families_seen,source_horizons_seen,source_priority_rank,expression,field_tokens,operator_path,skeleton_key,production_key,selected_for_next_numeric,uses_may,notes,company_numeric_shard,checkpoint_key
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_delta_state,a7ls9_a6d0d2680ba0ce1b,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Delta(mark_index_basis_bps,24),ZScore(Mean(open_interest_value_last,24)))",mark_index_basis_bps;open_interest_value_last,Mul > Delta > ZScore > Mean,skel_fc5d931c1ad6cb21,prod_30f883034681d924,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s026,a7ls10_s026::a7ls9_a6d0d2680ba0ce1b
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_gate,a7ls9_a74dcb0178fe4194,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(premium_abs_168h,168)),Sign(ZScore(Mean(top_long_short_account_ratio_last,168))))",premium_abs_168h;top_long_short_account_ratio_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_2ded086d8b3f62fd,prod_a158639ef3cf7220,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s026,a7ls10_s026::a7ls9_a74dcb0178fe4194
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_typed_mul,a7ls9_aaa177143a08880f,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(basis_abs_168h,12)),ZScore(Mean(taker_buy_sell_volume_ratio_last,12)))",basis_abs_168h;taker_buy_sell_volume_ratio_last,Mul > ZScore > Mean > ZScore > Mean,skel_0b82c0ca92b1171b,prod_babefbd7b1327b44,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s026,a7ls10_s026::a7ls9_aaa177143a08880f
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_typed_mul,a7ls9_abd00ef2d96f6ab4,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(premium_abs_168h,24)),ZScore(Mean(top_long_short_account_ratio_last,24)))",premium_abs_168h;top_long_short_account_ratio_last,Mul > ZScore > Mean > ZScore > Mean,skel_fb52231c3df2f364,prod_6b95d9ca4a32d57f,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s026,a7ls10_s026::a7ls9_abd00ef2d96f6ab4
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_abs_state,a7ls9_ac12b36bef43ea8f,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,168))),ZScore(Mean(taker_buy_sell_volume_ratio_last,168)))",mark_index_basis_bps;taker_buy_sell_volume_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_b5bb6fb26e8d4e57,prod_2e273c25e66bcda5,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s026,a7ls10_s026::a7ls9_ac12b36bef43ea8f
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_typed_mul,a7ls9_ac1dbb02dee99db8,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(mark_index_basis_bps,336)),ZScore(Mean(open_interest_value_last,336)))",mark_index_basis_bps;open_interest_value_last,Mul > ZScore > Mean > ZScore > Mean,skel_7b9fe460b8ba4cea,prod_c782250c8a1bd3c3,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s026,a7ls10_s026::a7ls9_ac1dbb02dee99db8
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_gate,a7ls9_ae7aef88e8d7d65a,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(premium_close_bps,72)),Sign(ZScore(Mean(open_interest_value_last,72))))",open_interest_value_last;premium_close_bps,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_3d47cdb1f3e643cc,prod_1ae28d5efd2108b4,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s026,a7ls10_s026::a7ls9_ae7aef88e8d7d65a
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_typed_mul,a7ls9_b0873fdd0bb84004,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(basis_abs_168h,168)),ZScore(Mean(taker_buy_sell_volume_ratio_last,168)))",basis_abs_168h;taker_buy_sell_volume_ratio_last,Mul > ZScore > Mean > ZScore > Mean,skel_e5462f2d18cb3cb7,prod_81bb6df6abbd9ce3,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s026,a7ls10_s026::a7ls9_b0873fdd0bb84004
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_delta_state,a7ls9_b3de04d3dea61995,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Delta(premium_close_bps,24),ZScore(Mean(taker_buy_sell_volume_ratio_last,24)))",premium_close_bps;taker_buy_sell_volume_ratio_last,Mul > Delta > ZScore > Mean,skel_6ad31a3bf757f6d4,prod_3a3dc90077f9d1b6,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s026,a7ls10_s026::a7ls9_b3de04d3dea61995
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_abs_state,a7ls9_b489d2d4d05e41ab,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Abs(ZScore(Mean(premium_close_bps,336))),ZScore(Mean(taker_buy_sell_volume_ratio_last,336)))",premium_close_bps;taker_buy_sell_volume_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_c375815ba7137e8d,prod_091007cbcb4eed34,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s026,a7ls10_s026::a7ls9_b489d2d4d05e41ab
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_gate,a7ls9_b4dccd1ed842d959,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(basis_abs_168h,72)),Sign(ZScore(Mean(taker_buy_sell_volume_ratio_last,72))))",basis_abs_168h;taker_buy_sell_volume_ratio_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_f930aec9a9e7c25f,prod_2320e9c186a2187f,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_b4dccd1ed842d959
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_abs_state,a7ls9_b524642aa152b79f,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,168))),ZScore(Mean(top_long_short_account_ratio_last,168)))",mark_index_basis_bps;top_long_short_account_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_091501100ed8fa14,prod_c0365eca0e6fc902,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_b524642aa152b79f
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_abs_state,a7ls9_b5a350f32c70e5b2,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Abs(ZScore(Mean(premium_abs_168h,336))),ZScore(Mean(top_long_short_account_ratio_last,336)))",premium_abs_168h;top_long_short_account_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_a62b07eb78559970,prod_22e5f2c8fa358c24,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_b5a350f32c70e5b2
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_abs_state,a7ls9_b6442c79c2d02014,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Abs(ZScore(Mean(basis_abs_168h,72))),ZScore(Mean(top_long_short_account_ratio_last,72)))",basis_abs_168h;top_long_short_account_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_38c85fa050f7a6c5,prod_ba9d6f0f73be29c7,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_b6442c79c2d02014
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_typed_mul,a7ls9_b65456b176a4b3dc,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(mark_index_basis_bps,12)),ZScore(Mean(taker_buy_sell_volume_ratio_last,12)))",mark_index_basis_bps;taker_buy_sell_volume_ratio_last,Mul > ZScore > Mean > ZScore > Mean,skel_018bd0d9de0b49b5,prod_8a6368923c12fc2d,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_b65456b176a4b3dc
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_typed_mul,a7ls9_b8047b374084dfce,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(mark_index_basis_bps,12)),ZScore(Mean(top_long_short_account_ratio_last,12)))",mark_index_basis_bps;top_long_short_account_ratio_last,Mul > ZScore > Mean > ZScore > Mean,skel_3a12485cf18c4e8c,prod_a70b8ce917ed4658,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_b8047b374084dfce
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_typed_mul,a7ls9_b91dc4fb80a2effa,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(basis_abs_168h,24)),ZScore(Mean(top_long_short_account_ratio_last,24)))",basis_abs_168h;top_long_short_account_ratio_last,Mul > ZScore > Mean > ZScore > Mean,skel_160c44d034b03d96,prod_15cceae8cace9822,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_b91dc4fb80a2effa
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_gate,a7ls9_b9ace9d1cc4c3c15,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(mark_index_basis_bps,12)),Sign(ZScore(Mean(top_long_short_account_ratio_last,12))))",mark_index_basis_bps;top_long_short_account_ratio_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_57b4b7232c8785dd,prod_7ca81bc442fbe147,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_b9ace9d1cc4c3c15
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_gate,a7ls9_bbd5c64cb7928f8a,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(premium_close_bps,336)),Sign(ZScore(Mean(open_interest_value_last,336))))",open_interest_value_last;premium_close_bps,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_38987263f3eb28ce,prod_86439e1e4056f3f8,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_bbd5c64cb7928f8a
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_typed_mul,a7ls9_bcc06e936ac69aa2,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(mark_index_basis_bps,24)),ZScore(Mean(taker_buy_sell_volume_ratio_last,24)))",mark_index_basis_bps;taker_buy_sell_volume_ratio_last,Mul > ZScore > Mean > ZScore > Mean,skel_018bd0d9de0b49b5,prod_8399651b96678458,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_bcc06e936ac69aa2
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_typed_mul,a7ls9_bcf1f413e0447567,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(basis_abs_168h,168)),ZScore(Mean(open_interest_value_last,168)))",basis_abs_168h;open_interest_value_last,Mul > ZScore > Mean > ZScore > Mean,skel_f37ea9ac25811fc4,prod_50217108d90ced49,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_bcf1f413e0447567
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_typed_mul,a7ls9_bd1b27c766fbd778,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(basis_abs_168h,168)),ZScore(Mean(top_long_short_account_ratio_last,168)))",basis_abs_168h;top_long_short_account_ratio_last,Mul > ZScore > Mean > ZScore > Mean,skel_3a9c1c3978872ba2,prod_e0e2d0ec68b48dd5,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_bd1b27c766fbd778
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_delta_state,a7ls9_bd24456ba389d6e4,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Delta(mark_index_basis_bps,336),ZScore(Mean(top_long_short_account_ratio_last,336)))",mark_index_basis_bps;top_long_short_account_ratio_last,Mul > Delta > ZScore > Mean,skel_43e76b04c88e1ffb,prod_8952770a17593f8d,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_bd24456ba389d6e4
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_abs_state,a7ls9_bd3c3549b2fb93c6,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Abs(ZScore(Mean(basis_abs_168h,336))),ZScore(Mean(taker_buy_sell_volume_ratio_last,336)))",basis_abs_168h;taker_buy_sell_volume_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_413605d52c0dfaab,prod_a590165f43e126d5,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_bd3c3549b2fb93c6
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_delta_state,a7ls9_bd5dbd8ff62ab5a9,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Delta(premium_abs_168h,12),ZScore(Mean(top_long_short_account_ratio_last,12)))",premium_abs_168h;top_long_short_account_ratio_last,Mul > Delta > ZScore > Mean,skel_596b2df0df771cae,prod_c3eb7e3c89604ddd,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_bd5dbd8ff62ab5a9
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_delta_state,a7ls9_bd84762f51a25ffb,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Delta(premium_close_bps,72),ZScore(Mean(taker_buy_sell_volume_ratio_last,72)))",premium_close_bps;taker_buy_sell_volume_ratio_last,Mul > Delta > ZScore > Mean,skel_6ad31a3bf757f6d4,prod_debcd10df62dd17b,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_bd84762f51a25ffb
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_abs_state,a7ls9_bd9aa34c34ebfff0,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,24))),ZScore(Mean(taker_buy_sell_volume_ratio_last,24)))",mark_index_basis_bps;taker_buy_sell_volume_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_d66c09620aa71e87,prod_0435deacc866a0ca,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_bd9aa34c34ebfff0
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_delta_state,a7ls9_bde9727cb8760019,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Delta(basis_abs_168h,12),ZScore(Mean(taker_buy_sell_volume_ratio_last,12)))",basis_abs_168h;taker_buy_sell_volume_ratio_last,Mul > Delta > ZScore > Mean,skel_85c34c3d7b295088,prod_66335ccd668b5da4,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_bde9727cb8760019
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_abs_state,a7ls9_be6965de7a130df2,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Abs(ZScore(Mean(basis_abs_168h,336))),ZScore(Mean(open_interest_value_last,336)))",basis_abs_168h;open_interest_value_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_ffd368b0b2899fa5,prod_9f4146d35c9dd4fa,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_be6965de7a130df2
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_abs_state,a7ls9_bf816a71eebada39,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Abs(ZScore(Mean(premium_abs_168h,24))),ZScore(Mean(open_interest_value_last,24)))",open_interest_value_last;premium_abs_168h,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_34bd1cdf3f145ab0,prod_fc32435b5e555e7e,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_bf816a71eebada39
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_abs_state,a7ls9_c112869dc51daa42,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Abs(ZScore(Mean(premium_close_bps,72))),ZScore(Mean(open_interest_value_last,72)))",open_interest_value_last;premium_close_bps,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_1835954898412765,prod_1e390066f3dd4226,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_c112869dc51daa42
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_abs_state,a7ls9_c2535780182275f3,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Abs(ZScore(Mean(basis_abs_168h,12))),ZScore(Mean(open_interest_value_last,12)))",basis_abs_168h;open_interest_value_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_33525c4cfcc1331f,prod_9710f51fea4d5fc5,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_c2535780182275f3
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_typed_mul,a7ls9_c2eff8499c22e0df,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(premium_close_bps,12)),ZScore(Mean(top_long_short_account_ratio_last,12)))",premium_close_bps;top_long_short_account_ratio_last,Mul > ZScore > Mean > ZScore > Mean,skel_d2af0534f46acc15,prod_53d6dc5318a95990,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_c2eff8499c22e0df
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_typed_mul,a7ls9_c3bae61f05962395,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(mark_index_basis_bps,168)),ZScore(Mean(top_long_short_account_ratio_last,168)))",mark_index_basis_bps;top_long_short_account_ratio_last,Mul > ZScore > Mean > ZScore > Mean,skel_a091074cee864f98,prod_194c88c68fa2c880,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_c3bae61f05962395
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_gate,a7ls9_c3bc7c324eb98a2c,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(premium_abs_168h,168)),Sign(ZScore(Mean(open_interest_value_last,168))))",open_interest_value_last;premium_abs_168h,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_4b2d541b3587fab2,prod_26bb9f27e6798619,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_c3bc7c324eb98a2c
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_typed_mul,a7ls9_c47446ec097ae2a3,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(premium_abs_168h,336)),ZScore(Mean(taker_buy_sell_volume_ratio_last,336)))",premium_abs_168h;taker_buy_sell_volume_ratio_last,Mul > ZScore > Mean > ZScore > Mean,skel_4ce6e70830ab2330,prod_05e9d10518909f53,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_c47446ec097ae2a3
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_abs_state,a7ls9_c54d1579cad518d4,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Abs(ZScore(Mean(basis_abs_168h,24))),ZScore(Mean(top_long_short_account_ratio_last,24)))",basis_abs_168h;top_long_short_account_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_38c85fa050f7a6c5,prod_f1dafb34a5c855c5,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_c54d1579cad518d4
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_abs_state,a7ls9_c7aa7864412b4653,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Abs(ZScore(Mean(premium_close_bps,336))),ZScore(Mean(top_long_short_account_ratio_last,336)))",premium_close_bps;top_long_short_account_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_38b12e40709b9a8d,prod_8c8af8742fce06a5,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_c7aa7864412b4653
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_gate,a7ls9_c7de0ca76024eb55,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(premium_abs_168h,336)),Sign(ZScore(Mean(taker_buy_sell_volume_ratio_last,336))))",premium_abs_168h;taker_buy_sell_volume_ratio_last,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_baa6787285c72abf,prod_4c422214acc7400f,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_c7de0ca76024eb55
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_abs_state,a7ls9_ca2a14d6820ee832,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Abs(ZScore(Mean(premium_close_bps,72))),ZScore(Mean(taker_buy_sell_volume_ratio_last,72)))",premium_close_bps;taker_buy_sell_volume_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_6a9918ff795be8c8,prod_c956bcc19a3a63aa,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_ca2a14d6820ee832
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_typed_mul,a7ls9_cc60225f7248049e,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(mark_index_basis_bps,72)),ZScore(Mean(open_interest_value_last,72)))",mark_index_basis_bps;open_interest_value_last,Mul > ZScore > Mean > ZScore > Mean,skel_09f4bd01fcf9fe92,prod_bd023212ac560e2b,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_cc60225f7248049e
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_typed_mul,a7ls9_cd4e3bc8b43287b4,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(mark_index_basis_bps,24)),ZScore(Mean(top_long_short_account_ratio_last,24)))",mark_index_basis_bps;top_long_short_account_ratio_last,Mul > ZScore > Mean > ZScore > Mean,skel_3a12485cf18c4e8c,prod_d32cb01af42cc2fe,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_cd4e3bc8b43287b4
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_typed_mul,a7ls9_cd53f31339d71d2c,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(premium_abs_168h,336)),ZScore(Mean(top_long_short_account_ratio_last,336)))",premium_abs_168h;top_long_short_account_ratio_last,Mul > ZScore > Mean > ZScore > Mean,skel_fca2dd870d55a1cd,prod_f2b972254a13f5b7,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_cd53f31339d71d2c
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_gate,a7ls9_cda79ac8987da2f4,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(premium_close_bps,12)),Sign(ZScore(Mean(open_interest_value_last,12))))",open_interest_value_last;premium_close_bps,Mul > ZScore > Mean > Sign > ZScore > Mean,skel_3d47cdb1f3e643cc,prod_b04448a218bc274e,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_cda79ac8987da2f4
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_typed_mul,a7ls9_cf1816b85c11ab3c,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(ZScore(Mean(premium_close_bps,168)),ZScore(Mean(top_long_short_account_ratio_last,168)))",premium_close_bps;top_long_short_account_ratio_last,Mul > ZScore > Mean > ZScore > Mean,skel_8b9fb1b2e551f1e6,prod_9d0a59a1b6b3f5e0,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_cf1816b85c11ab3c
A7LS9_R,raw_multi_axis_probe,basis_premium|positioning_flow,raw_abs_state,a7ls9_cffa1943d989ef8c,a7ls9_reserved_raw,raw_multi_axis,RESERVE,0.0,,,100004,"Mul(Abs(ZScore(Mean(premium_abs_168h,12))),ZScore(Mean(top_long_short_account_ratio_last,12)))",premium_abs_168h;top_long_short_account_ratio_last,Mul > Abs > ZScore > Mean > ZScore > Mean,skel_bf4c34df11592886,prod_ddbc3833f863370e,True,False,A7LS9 information-axis queue; mechanism deduped; no search authorization.,a7ls10_s027,a7ls10_s027::a7ls9_cffa1943d989ef8c
